,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,FP,FP,FP,FP,FP
2022,9,Jamaal Williams,DET,RB,1,17,CHI,9.251101321585903,56.1,21,63.6,0,138,6.57,1,1.22,0,5,11.8,72,52.2,100,4.8,57.1,33.3,52.1,2.24,38.1,4.33,65.9,2,0.1,0.056,1.2,13,61.9,58,0,4.46,61.5,8,38.1,80,1,10,50,22.1,17.6,22.1,17.6,4.5
2022,10,Miles Sanders,PHI,RB,1,14,NYG,8.13953488372093,75,14,58.3,0,138,9.86,2,1.22,0,6,38.5,101,73.2,50,14.3,78.6,14.3,67.7,13.07,7.1,-3.21,-32.6,3,0.21,0.712,10,4,28.6,40,1,10,75,10,71.4,98,1,9.8,80,27.9,16.1,27.9,16.1,11.8
2022,11,Raheem Mostert,MIA,RB,1,15,BUF,10.897435897435898,77.3,17,73.9,0,136,8,0,0.12,0,4,18.8,91,66.9,100,0,64.7,35.3,68.6,0.47,52.9,7.53,94.1,9,0.53,0.376,6.4,13,76.5,125,0,9.62,76.9,4,23.5,11,0,2.75,25,16.6,9.1,16.6,9.06,7.54
2022,12,Saquon Barkley,NYG,RB,1,4,CHI,11.894273127753303,94,27,77.1,0,136,5.04,0,0.13,0,5,14.8,71,52.2,0,0,44.4,44.4,27.2,1.93,44.4,3.11,61.8,7,0.26,-0.06,-1.6,11,40.7,41,0,3.73,36.4,16,59.3,95,0,5.94,50,14.7,13.3,14.7,13.33,1.37
2022,13,Khalil Herbert,CHI,RB,1,3,HST,16.51376146788991,61,18,62.1,0,136,7.56,2,2.02,0,7,26.7,93,68.4,100,11.1,55.6,33.3,61.1,1.28,50,6.28,83.1,7,0.39,0.236,4.3,6,33.3,60,0,10,33.3,12,66.7,76,2,6.33,66.7,25.6,19.6,25.6,19.63,5.97
2022,14,Tyler Allgeier,ATL,RB,1,15,NO,7.936507936507936,51.2,15,50,0,131,8.73,1,0.27,0,6,21.4,69,52.7,50,6.7,86.7,13.3,72.5,3,13.3,5.73,65.6,7,0.47,0.599,9,14,93.3,116,1,8.29,85.7,1,6.7,15,0,15,100,19.1,7.4,19.1,7.45,11.65
2022,15,Derrick Henry,TEN,RB,1,7,IND,9.646302250803858,90.7,30,93.8,0,128,4.27,0,0.44,0,7,10,55,43,0,0,50,46.7,2.9,0.43,56.7,3.83,89.8,4,0.13,-0.149,-4.5,23,76.7,110,0,4.78,47.8,7,23.3,18,0,2.57,57.1,15.4,18.2,15.4,18.18,-2.78
2022,16,Josh Jacobs,LV,RB,1,13,LAC,9.236947791164658,82.1,23,88.5,0,125,5.43,1,0.17,0,4,13,47,37.6,0,4.3,56.5,34.8,24.8,1.26,52.2,4.17,76.8,5,0.22,0.048,1.1,9,39.1,57,0,6.33,88.9,14,60.9,68,1,4.86,35.7,18.5,11,18.5,11.04,7.46
2022,17,J.K. Dobbins,BLT,RB,1,15,CLV,14.772727272727273,51.2,13,52,0,125,9.62,0,0.02,0,5,30.8,90,72,0,0,69.2,23.1,65.9,1.31,23.1,8.31,86.4,2,0.15,0.535,7,4,30.8,13,0,3.25,50,9,69.2,112,0,12.44,77.8,13.8,7.6,13.8,7.59,6.21
2022,18,Tyler Allgeier,ATL,RB,1,18,TB,11.64021164021164,66.7,22,71,0,124,5.64,0,0.29,0,7,26.3,86,69.4,50,0,45.5,45.5,40.6,1.36,54.5,4.27,75.8,3,0.14,-0.047,-1,19,86.4,99,0,5.21,42.1,2,9.1,22,0,11,100,12.4,10.1,12.4,10.1,2.3
2022,19,Tony Pollard,DAL,RB,1,8,CHI,6.7114093959731544,50,10,55.6,0,123,12.3,3,0.72,0,5,44.4,103,83.7,0,30,60,40,71.8,3,60,9.3,75.6,6,0.6,0.935,9.4,7,70,66,2,9.43,71.4,3,30,57,1,19,33.3,32.9,11,32.9,11.04,21.86
2022,20,D'Onta Foreman,CAR,RB,1,10,ATL,16.38418079096045,77.3,29,76.3,0,122,4.21,1,0.3,0,7,13.8,59,48.4,0,3.4,51.7,41.4,6.2,0.66,55.2,3.55,84.4,9,0.31,0.031,0.9,10,34.5,43,0,4.3,40,19,65.5,79,1,4.16,57.9,18.2,13.4,18.2,13.38,4.82
2022,21,Nick Chubb,CLV,RB,1,5,LAC,6.048387096774194,69.4,15,62.5,0,122,8.13,2,1.51,0,5,30.8,100,82,66.7,13.3,46.7,46.7,53.5,2.07,53.3,6.07,74.6,10,0.67,0.273,4.1,6,40,57,0,9.5,66.7,9,60,65,2,7.22,33.3,24.2,15.9,24.2,15.89,8.31
2022,22,Josh Jacobs,LV,RB,1,5,KC,6.024096385542169,92.3,15,100,0,122,8.13,0,0.04,0,6,26.7,85,69.7,0,0,53.3,40,48,1.47,26.7,6.67,82,9,0.6,0.275,4.1,1,6.7,1,0,1,0,14,93.3,121,0,8.64,57.1,13.2,9.3,13.2,9.29,3.91
2022,23,Jeffery Wilson,SF,RB,1,5,CAR,11.03896103896104,65.3,17,65.4,0,120,7.06,1,1.1,0,7,26.7,94,78.3,50,5.9,64.7,35.3,49.5,4.24,47.1,2.82,40,4,0.24,0.278,4.7,11,64.7,51,0,4.64,54.5,6,35.3,69,1,11.5,83.3,20.2,15.7,20.2,15.65,4.55
2022,24,J.K. Dobbins,BLT,RB,1,14,PIT,17.045454545454543,49,15,44.1,0,120,8,1,1.2,0,5,21.4,69,57.5,100,6.7,80,20,46.3,5.2,13.3,2.8,35,0,0,0.407,6.1,3,20,18,0,6,66.7,12,80,102,1,8.5,83.3,18,14.6,18,14.56,3.44
2022,25,Christian McCaffrey,SF,RB,1,14,TB,6.896551724137931,61.2,14,41.2,0,119,8.5,1,0.29,0,6,41.7,98,82.4,50,7.1,57.1,35.7,56.5,4.43,28.6,4.07,47.9,2,0.14,0.403,5.6,11,78.6,108,1,9.82,63.6,3,21.4,11,0,3.67,33.3,17.9,8,17.9,7.98,9.92
2022,26,Joe Mixon,CIN,RB,1,9,CAR,14.074074074074074,70.5,19,63.3,0,117,6.16,4,3.38,0,11,30.8,64,54.7,75,21.1,78.9,21.1,37.1,2.16,42.1,4,65,4,0.21,0.482,9.2,8,42.1,45,0,5.63,87.5,11,57.9,72,4,6.55,72.7,35.7,28.3,35.7,28.26,7.44
2022,27,Rashaad Penny,SEA,RB,1,4,DET,30,74.4,15,65.2,0,116,7.73,2,0.17,0,5,21.4,92,79.3,0,13.3,40,46.7,45.9,0.87,46.7,6.87,88.8,6,0.4,0.495,7.4,7,46.7,27,0,3.86,42.9,8,53.3,89,2,11.13,37.5,25.2,9.7,25.2,9.66,15.54
2022,28,Derrick Henry,TEN,RB,1,4,IND,7.07395498392283,85,22,95.7,0,114,5.18,1,0.59,0,5,18.2,61,53.5,0,4.5,45.5,50,13.3,2.18,45.5,3,57.9,2,0.09,0.055,1.2,13,59.1,66,0,5.08,46.2,9,40.9,48,1,5.33,44.4,23.7,21.8,23.7,21.81,1.89
2022,29,Derrick Henry,TEN,RB,1,9,KC,5.144694533762058,77.4,16,76.2,0,114,7.13,2,1.17,0,5,15.4,80,70.2,100,12.5,56.3,43.8,55.2,1.81,50,5.31,74.6,3,0.19,0.317,5.1,9,56.3,101,0,11.22,44.4,7,43.8,13,2,1.86,71.4,23.4,12.9,23.4,12.89,10.51
2022,30,Dameon Pierce,HST,RB,1,4,LAC,4.4692737430167595,96.2,8,100,0,114,14.25,1,0.01,0,1,12.5,75,65.8,0,12.5,75,25,79.3,2.5,12.5,11.75,82.5,0,0,0.826,6.6,6,75,101,1,16.83,66.7,2,25,13,0,6.5,100,22.7,9.8,22.7,9.75,12.95
2022,31,Raheem Mostert,MIA,RB,1,5,NYJ,11.538461538461538,75.8,18,72,0,113,6.28,1,0.08,0,5,22.2,71,62.8,0,5.6,66.7,33.3,35.3,1.72,44.4,4.56,72.6,5,0.28,0.13,2.3,10,55.6,85,0,8.5,80,6,33.3,20,0,3.33,50,17.3,8.3,17.3,8.26,9.04
2022,32,Kenyan Drake,BLT,RB,1,6,NYG,10.112359550561797,54.3,9,45,0,113,12.56,1,0.28,0,6,44.4,96,85,0,11.1,66.7,22.2,70.7,10.67,11.1,1.89,15,0,0,0.756,6.8,1,11.1,1,0,1,100,8,88.9,112,1,14,62.5,17.3,5.9,17.3,5.92,11.38
2022,33,D'Andre Swift,DET,RB,1,1,PHI,16.417910447761194,59.5,11,52.4,0,113,10.27,1,0.29,0,4,30,81,71.7,0,9.1,54.5,27.3,66.2,3.27,27.3,7,68.1,5,0.45,0.723,8,3,27.3,16,0,5.33,33.3,8,72.7,97,1,12.13,62.5,23.4,10.8,23.4,10.77,12.63
2022,34,Cam Akers,LA,RB,1,16,DEN,13.253012048192772,84.1,22,81.5,0,113,5.14,3,3.06,0,8,16.7,47,41.6,100,13.6,68.2,31.8,18.5,2.64,18.2,2.5,48.7,5,0.23,0.223,4.9,12,54.5,61,1,5.08,58.3,10,45.5,52,2,5.2,80,29.3,27.8,29.3,27.8,1.5
2022,35,Nick Chubb,CLV,RB,1,3,PIT,8.870967741935484,61.5,22,61.1,0,112,5.09,1,0.86,0,4,14.3,65,58,33.3,4.5,40.9,59.1,18,0.55,45.5,4.55,89.3,10,0.45,0.089,2,11,50,57,0,5.18,36.4,11,50,55,1,5,45.5,17.2,14.6,17.2,14.57,2.63
2022,36,Kenneth Walker,SEA,RB,1,17,NYJ,9.67741935483871,62.5,18,64.3,0,112,6.22,0,0.37,0,3,12.5,71,63.4,100,0,50,44.4,34.4,3.94,44.4,2.28,36.6,3,0.17,-0.029,-0.5,16,88.9,106,0,6.63,50,2,11.1,6,0,3,50,13.1,11.5,13.1,11.53,1.57
2022,37,Latavius Murray,DEN,RB,1,15,ARZ,14.516129032258066,66.7,18,72,0,111,6.17,1,0.52,0,9,17.6,66,59.5,50,5.6,61.1,38.9,33.1,1.56,61.1,4.61,74.8,6,0.33,0.22,4,6,33.3,17,0,2.83,50,12,66.7,94,1,7.83,66.7,19.3,12.6,19.3,12.6,6.7
2022,38,D'Onta Foreman,CAR,RB,1,7,TB,7.344632768361582,67.7,13,72.2,0,111,8.54,0,0.05,0,2,15.4,87,78.4,0,0,23.1,53.8,54,3.46,53.8,5.08,59.5,3,0.23,0.092,1.2,7,53.8,67,0,9.57,14.3,6,46.2,44,0,7.33,33.3,12.5,7.6,12.5,7.62,4.88
2022,39,Zack Moss,IND,RB,1,18,HST,28.846153846153843,63.4,15,65.2,0,109,7.27,1,0.19,0,5,36.4,74,67.9,100,6.7,66.7,26.7,56.3,1.87,26.7,5.4,74.3,6,0.4,0.302,4.5,11,73.3,75,0,6.82,72.7,4,26.7,34,1,8.5,50,18.3,8.1,18.3,8.11,10.19
2022,40,Aaron Jones,GB,RB,1,10,DAL,15.032679738562091,64.7,23,65.7,0,108,4.7,1,0.29,0,4,8.7,29,26.9,0,4.3,56.5,39.1,10.2,2.48,34.8,2.22,47.2,3,0.13,0.129,3,15,65.2,64,0,4.27,53.3,8,34.8,44,1,5.5,62.5,20.6,14.8,20.6,14.75,5.85
2022,41,Leonard Fournette,TB,RB,1,1,DAL,13.23529411764706,68.4,18,66.7,0,108,6,0,0.51,0,5,29.4,68,63,100,0,55.6,44.4,30,3.5,38.9,2.5,41.7,1,0.06,0.063,1.1,7,38.9,15,0,2.14,28.6,11,61.1,93,0,8.45,72.7,10.8,10.8,10.8,10.84,-0.04
2022,42,D'Onta Foreman,CAR,RB,1,8,ATL,12.429378531073446,80.5,22,84.6,0,108,4.91,3,1.45,0,9,15.8,39,36.1,66.7,13.6,72.7,27.3,23.7,2.59,36.4,2.32,47.2,1,0.05,0.348,7.7,6,27.3,27,2,4.5,66.7,16,72.7,81,1,5.06,75,28.8,17.1,28.8,17.14,11.66
2022,43,Cam Akers,LA,RB,1,17,LAC,10.240963855421686,81.3,17,81,0,108,6.35,0,0.04,0,3,12.5,55,50.9,100,0,52.9,41.2,35.2,2.59,52.9,3.76,59.3,8,0.47,0.037,0.6,4,23.5,16,0,4,50,13,76.5,92,0,7.08,53.8,12.8,11.2,12.8,11.16,1.64
2022,44,Travis Etienne,JAX,RB,1,9,LV,15.976331360946746,80.4,27,84.4,0,108,4,2,0.99,0,8,12.5,47,43.5,100,7.4,51.9,44.4,9.1,1.59,48.1,2.41,60.2,6,0.22,0.022,0.6,17,63,93,2,5.47,58.8,10,37,15,0,1.5,40,24.7,17.4,24.7,17.38,7.32
2022,45,Christian McCaffrey,SF,RB,1,15,SEA,12.31527093596059,86,25,86.2,0,107,4.28,1,1.02,0,5,8.7,34,31.8,33.3,4,56,36,3.7,2.4,32,1.88,43.9,6,0.24,0.05,1.3,19,76,78,0,4.11,52.6,6,24,29,1,4.83,66.7,21.6,21.3,21.6,21.29,0.31
2022,46,Christian McCaffrey,SF,RB,1,17,LV,8.374384236453201,81.1,17,73.9,0,107,6.29,1,0.36,0,6,20,62,57.9,33.3,5.9,64.7,23.5,46.9,1.29,35.3,5,79.4,0,0,0.326,5.5,13,76.5,46,0,3.54,61.5,4,23.5,61,1,15.25,75,23.4,16.4,23.4,16.42,6.98
2022,47,Christian McCaffrey,CAR,RB,1,3,NO,11.822660098522167,0,24,85.7,0,104,4.33,0,0.24,0,5,8.3,32,30.8,0,0,41.7,37.5,-4.6,1.67,37.5,2.67,61.5,4,0.17,-0.149,-3.6,7,29.2,23,0,3.29,28.6,17,70.8,81,0,4.76,47.1,13.1,18,13.1,18.05,-4.95
2022,48,Brian Robinson,WAS,RB,1,12,ATL,10,60.9,17,54.8,0,104,6.12,0,0.03,0,7,17.6,44,42.3,0,0,88.2,17.6,31.3,2.53,41.2,3.59,58.7,0,0,0.375,6.4,5,29.4,34,0,6.8,100,12,70.6,70,0,5.83,83.3,20.4,12.2,20.4,12.16,8.24
2022,49,Aaron Jones,GB,RB,1,8,BUF,8.49673202614379,54.8,13,59.1,0,103,7.92,0,0.02,0,6,23.1,56,54.4,0,0,84.6,15.4,41.3,2.38,38.5,5.54,69.9,7,0.54,0.251,3.3,8,61.5,36,0,4.5,75,5,38.5,67,0,13.4,100,11.3,7.8,11.3,7.8,3.5
2022,50,Nick Chubb,CLV,RB,1,4,ATL,6.854838709677419,64.2,17,56.7,0,103,6.06,1,0.42,0,5,26.7,59,57.3,66.7,5.9,58.8,41.2,39.4,2.41,52.9,3.65,60.2,8,0.47,0.112,1.9,7,41.2,45,1,6.43,42.9,10,58.8,58,0,5.8,70,19.2,12.1,19.2,12.1,7.1
2022,51,Rachaad White,TB,RB,1,10,SEA,21.21212121212121,66.1,21,61.8,0,103,4.9,0,0.44,0,7,21.1,69,67,33.3,0,42.9,57.1,5.9,1.1,57.1,3.81,77.7,3,0.14,0.012,0.3,7,33.3,36,0,5.14,42.9,14,66.7,67,0,4.79,42.9,10.3,12.3,10.3,12.33,-2.03
2022,52,Nick Chubb,CLV,RB,1,1,CAR,7.258064516129033,58,18,62.1,0,102,5.67,0,0.18,0,4,11.8,36,35.3,0,0,61.1,27.8,23.8,1.22,61.1,4.44,78.4,6,0.33,0.154,2.8,10,55.6,48,0,4.8,50,8,44.4,54,0,6.75,75,11.4,10.4,11.4,10.41,0.99
2022,53,James Conner,ARZ,RB,1,12,LAC,19.130434782608695,100,22,88,0,101,4.59,0,0.13,1,5,9.5,38,37.6,0,0,50,50,4.6,0.91,54.5,3.68,80.2,1,0.05,-0.278,-6.1,7,31.8,34,0,4.86,42.9,15,68.2,67,0,4.47,53.3,16.7,16.1,16.7,16.09,0.61
2022,54,Austin Ekeler,LAC,RB,1,17,LA,4.054054054054054,44.8,6,33.3,0,101,16.83,2,0.22,0,4,60,92,91.1,0,33.3,100,16.7,77.4,3.33,0,13.5,80.2,3,0.5,1.472,8.8,2,33.3,13,0,6.5,100,4,66.7,88,2,22,100,27.2,7,27.2,7.05,20.15
2022,55,Cam Akers,LA,RB,1,18,SEA,10.843373493975903,100,18,85.7,0,101,5.61,0,0.04,0,3,11.1,42,41.6,0,0,66.7,22.2,23,3.56,27.8,2.06,36.6,3,0.17,0.161,2.9,5,27.8,16,0,3.2,60,13,72.2,85,0,6.54,69.2,12.4,9.7,12.4,9.69,2.71
2022,56,Najee Harris,PIT,RB,1,10,NO,8.444444444444445,64.4,19,51.4,0,101,5.32,0,0.29,0,3,11.8,46,45.5,33.3,0,47.4,52.6,22.3,1.74,26.3,3.58,67.3,5,0.26,0.037,0.7,12,63.2,79,0,6.58,50,7,36.8,22,0,3.14,42.9,10.1,13.2,10.1,13.23,-3.13
2022,57,Dalvin Cook,MIN,RB,1,10,BUF,5.263157894736842,82.4,11,64.7,0,100,9.09,1,0.15,0,2,20,91,91,20,9.1,36.4,63.6,50.9,-0.82,72.7,9.91,109,5,0.45,0.302,3.3,11,100,100,1,9.09,36.4,0,0,0,0,0,0,16,5.8,16,5.83,10.17
2022,58,Miles Sanders,PHI,RB,1,4,JAX,9.883720930232558,72.1,17,65.4,0,100,5.88,1,0.9,0,5,13.3,45,45,100,5.9,52.9,41.2,28.9,3.59,23.5,2.29,39,0,0,0.155,2.6,14,82.4,86,0,6.14,50,3,17.6,14,1,4.67,66.7,20.2,17.4,20.2,17.4,2.8
2022,59,Jonathan Taylor,IND,RB,1,10,LV,12.931034482758621,92.9,15,83.3,0,100,6.67,1,0.07,0,2,7.1,66,66,50,6.7,46.7,46.7,36,4.8,46.7,1.87,28,3,0.2,0.071,1.1,7,46.7,75,1,10.71,14.3,8,53.3,25,0,3.13,75,16,6.8,16,6.82,9.18
2022,60,Gus Edwards,BLT,RB,1,16,ATL,14.473684210526317,53.8,11,40.7,0,99,9,0,0.17,0,5,40,73,73.7,0,0,72.7,27.3,49.2,3.91,18.2,5.09,56.6,3,0.27,0.215,2.4,2,18.2,4,0,2,50,9,81.8,95,0,10.56,77.8,9.9,6,9.9,5.99,3.91
2022,61,Travis Etienne,JAX,RB,1,17,HST,4.733727810650888,42.2,8,32,0,99,12.38,1,0.14,0,2,28.6,89,89.9,33.3,12.5,37.5,62.5,62.7,1.5,37.5,10.88,87.9,1,0.13,0.493,3.9,3,37.5,5,0,1.67,0,5,62.5,94,1,18.8,60,19.9,6.5,19.9,6.51,13.39
2022,62,Cordarrelle Patterson,ATL,RB,1,1,NO,13.953488372093023,68.6,18,64.3,0,98,5.44,1,0.69,0,7,25,50,51,50,5.6,72.2,33.3,22.7,2.28,22.2,3.17,58.2,8,0.44,0.1,1.8,10,55.6,63,0,6.3,70,8,44.4,35,1,4.38,75,16.9,13.3,16.9,13.32,3.58
2022,63,Nick Chubb,CLV,RB,1,17,WAS,4.838709677419355,64.5,12,60,0,98,8.17,0,0.15,0,4,16.7,49,50,0,0,66.7,25,44.1,3.67,58.3,4.5,55.1,5,0.42,0.34,4.1,5,41.7,25,0,5,60,7,58.3,73,0,10.43,71.4,12,7.8,12,7.84,4.16
2022,64,Derrick Henry,TEN,RB,1,18,JAX,9.003215434083602,85.1,28,84.8,0,97,3.46,0,0.07,0,1,7.1,24,24.7,0,0,35.7,57.1,-26.9,0.96,57.1,2.5,72.2,7,0.25,-0.191,-5.3,15,53.6,58,0,3.87,40,12,42.9,35,0,2.92,33.3,12.6,14.4,12.6,14.37,-1.77
2022,65,Alvin Kamara,NO,RB,1,18,CAR,10.256410256410255,75.7,20,76.9,0,97,4.85,0,0.05,0,5,10,35,36.1,0,0,50,40,8.1,0.5,55,4.35,89.7,6,0.3,-0.144,-2.9,9,45,38,0,4.22,55.6,11,55,59,0,5.36,45.5,9.7,9.2,9.7,9.22,0.48
2022,66,David Montgomery,CHI,RB,1,2,GB,7.096774193548387,77.3,11,61.1,0,96,8.73,0,0.04,0,5,45.5,76,79.2,0,0,72.7,18.2,48.8,1.91,27.3,6.82,78.1,8,0.73,0.571,6.3,7,63.6,34,0,4.86,57.1,4,36.4,62,0,15.5,100,9.6,5,9.6,4.98,4.62
2022,67,Dameon Pierce,HST,RB,1,9,PHI,10.614525139664805,90.3,19,90.5,0,96,5.05,0,0.06,0,4,5.6,36,37.5,0,0,63.2,36.8,15.3,1.26,47.4,3.79,75,10,0.53,-0.054,-1,12,63.2,42,0,3.5,66.7,7,36.8,54,0,7.71,57.1,9.6,8.4,9.6,8.41,1.19
2022,68,Derrick Henry,TEN,RB,1,5,WAS,8.038585209003216,83.7,25,89.3,0,95,3.8,2,1.78,0,6,9.1,28,29.5,100,8,64,36,1.2,1.36,44,2.44,64.2,1,0.04,-0.017,-0.4,15,60,48,0,3.2,53.3,10,40,47,2,4.7,80,24.9,21.6,24.9,21.61,3.29
2022,69,Dalvin Cook,MIN,RB,1,8,ARZ,7.655502392344498,69.2,16,72.7,6.3,95,5.94,1,0.41,0,5,20,61,64.2,100,6.3,62.5,37.5,29.4,2.38,37.5,3.56,60,2,0.13,-0.046,-0.7,9,56.3,35,1,3.89,77.8,5,31.3,23,0,4.6,20,15.5,10.8,15.5,10.79,4.71
2022,70,Saquon Barkley,NYG,RB,1,7,JAX,9.251101321585903,82.7,21,77.8,0,95,4.52,0,0.34,0,4,15,51,53.7,50,0,42.9,52.4,11.4,1.14,38.1,3.38,74.7,4,0.19,-0.076,-1.6,8,38.1,22,0,2.75,37.5,13,61.9,73,0,5.62,46.2,14.4,15.2,14.4,15.25,-0.85
2022,71,D'Onta Foreman,CAR,RB,1,12,DEN,12.429378531073446,62.2,22,66.7,0,94,4.27,0,0.33,0,4,10.5,28,29.8,50,0,50,45.5,3.9,0.82,36.4,3.45,80.9,1,0.05,-0.067,-1.5,6,27.3,23,0,3.83,50,16,72.7,71,0,4.44,50,9.4,11,9.4,10.99,-1.59
2022,72,Dameon Pierce,HST,RB,1,10,NYG,9.497206703910614,79.5,17,94.4,0,94,5.53,0,0.2,1,6,20,69,73.4,0,0,41.2,58.8,27.1,3.24,47.1,2.29,41.5,4,0.24,-0.208,-3.5,8,47.1,28,0,3.5,25,9,52.9,66,0,7.33,55.6,11,9.5,11,9.48,1.52
2022,73,Kenneth Walker,SEA,RB,1,6,ARZ,10.75268817204301,88.9,20,90.9,0,94,4.7,1,0.68,0,5,21.1,83,88.3,0,5,25,65,9,1.3,60,3.4,72.3,11,0.55,-0.149,-3,14,70,73,0,5.21,28.6,6,30,21,1,3.5,16.7,18.7,17.2,18.7,17.15,1.55
2022,74,Tony Pollard,DAL,RB,1,3,NYG,6.7114093959731544,42.2,10,40,0,93,9.3,0,0.09,0,4,44.4,80,86,0,0,50,50,51,3.5,30,5.8,62.4,4,0.4,0.291,2.9,3,30,47,0,15.67,33.3,5,50,28,0,5.6,40,9.3,4.7,9.3,4.72,4.58
2022,75,Ezekiel Elliott,DAL,RB,1,12,NYG,9.142857142857142,54.1,16,44.4,0,92,5.75,1,0.3,0,5,26.7,63,68.5,0,6.3,50,37.5,31.1,3.25,37.5,2.5,43.5,1,0.06,0.04,0.6,10,62.5,47,1,4.7,40,6,37.5,45,0,7.5,66.7,16.5,9.8,16.5,9.8,6.7
