,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,FP,FP,FP,FP,FP
2024,15,Jerome Ford,CLV,RB,1,15,KC,8.47457627118644,59.6,5,41.7,0,72,14.4,1,0.1,0,2,20,62,86.1,0,20,60,40,14.7,13.8,20,0.6,4.2,0,0,0.819,4.1,3,60,6,0,2,33.3,2,40,66,1,33,100,13.6,7.8,13.6,7.77,5.83
2024,16,Kyren Williams,LA,RB,1,16,NYJ,12.359550561797752,83.3,11,78.6,0,72,6.55,0,0.04,0,3,18.2,23,31.9,0,0,54.5,27.3,21.1,2.45,27.3,4.09,62.5,1,0.09,0.138,1.5,3,27.3,16,0,5.33,66.7,8,72.7,56,0,7,50,8.9,6.6,8.9,6.63,2.27
2024,17,Josh Jacobs,GB,RB,1,1,PHI,12.857142857142856,68.3,9,64.3,0,71,7.89,0,0.05,0,2,22.2,54,76.1,0,0,55.6,44.4,25.6,2.67,55.6,5.22,66.2,4,0.44,0.205,1.8,5,55.6,40,0,8,40,3,33.3,27,0,9,66.7,11.1,7.9,11.1,7.86,3.24
2024,18,Brian Robinson,WAS,RB,1,2,NYG,10.465116279069768,54.3,9,52.9,0,70,7.78,0,0.07,0,3,37.5,61,87.1,0,0,44.4,66.7,29.1,4.89,33.3,2.89,37.1,3,0.33,0.104,0.9,1,11.1,-2,0,-2,0,8,88.9,72,0,9,50,8.3,5.9,8.3,5.9,2.4
2024,19,Jonathan Taylor,IND,RB,1,18,JAX,17.105263157894736,60.4,13,100,0,69,5.31,0,0.03,0,4,15.4,23,33.3,0,0,69.2,30.8,8.2,3.92,15.4,1.38,26.1,1,0.08,0.098,1.3,6,46.2,35,0,5.83,83.3,7,53.8,34,0,4.86,57.1,8.2,8,8.2,7.96,0.24
2024,20,Bucky Irving,TB,RB,1,17,CAR,17.02127659574468,55,8,57.1,0,68,8.5,0,0.14,0,2,25,46,67.6,0,0,75,25,24.7,1.63,50,6.88,80.9,3,0.38,0.266,2.1,2,25,12,0,6,50,5,62.5,51,0,10.2,80,17.1,10.8,17.1,10.83,6.27
2024,21,Rico Dowdle,DAL,RB,1,9,ATL,11.627906976744185,73.3,10,83.3,0,66,6.6,0,0.04,0,3,30,36,54.5,0,0,70,30,20,3.1,20,3.5,53,1,0.1,0.259,2.6,5,50,19,0,3.8,60,4,40,36,0,9,75,13.5,10.9,13.5,10.94,2.56
2024,22,Bijan Robinson,ATL,RB,1,2,PHI,8.928571428571429,76.1,10,55.6,0,65,6.5,0,0.02,0,3,20,29,44.6,0,0,60,40,18.7,4.7,10,1.8,27.7,2,0.2,0.209,2.1,10,100,65,0,6.5,60,0,0,0,0,0,0,10.7,11.3,10.7,11.3,-0.6
2024,23,Bijan Robinson,ATL,RB,1,6,CAR,8.035714285714286,68.3,9,56.3,0,65,7.22,1,0.2,0,3,25,32,49.2,0,11.1,77.8,11.1,24,3.22,33.3,4,55.4,2,0.22,0.403,3.6,8,88.9,58,0,7.25,75,1,11.1,7,1,7,100,16.5,10.5,16.5,10.46,6.04
2024,24,Saquon Barkley,PHI,RB,1,4,TB,3.9473684210526314,46.2,3,60,0,64,21.33,0,0.25,0,1,50,59,92.2,100,0,66.7,33.3,52.7,19.67,33.3,1.67,7.8,1,0.33,1.124,3.4,2,66.7,5,0,2.5,50,1,33.3,59,0,59,100,7.9,4.2,7.9,4.18,3.72
2024,25,Tony Pollard,TEN,RB,1,6,IND,12.5,70,8,72.7,0,62,7.75,1,0.27,0,3,25,33,53.2,0,12.5,75,25,22.6,2.88,12.5,4.88,62.9,3,0.38,0.632,5.1,4,50,28,0,7,100,4,50,34,1,8.5,50,13.3,7.3,13.3,7.25,6.05
2024,26,Chuba Hubbard,CAR,RB,1,5,CHI,6.779661016949152,47.4,4,66.7,0,62,15.5,1,0.62,1,2,50,52,83.9,0,25,100,0,30.3,13.25,0,2.25,14.5,1,0.25,1.235,4.9,2,50,19,0,9.5,100,2,50,43,1,21.5,100,14,11.5,14,11.53,2.47
2024,27,Isiah Pacheco,KC,RB,1,2,CIN,31.25,67.6,10,76.9,0,62,6.2,0,0.07,0,3,22.2,21,33.9,0,0,80,10,17.4,3.2,10,3,48.4,1,0.1,0.287,2.9,8,80,52,0,6.5,75,2,20,10,0,5,100,10.7,9.3,10.7,9.32,1.38
2024,28,Aaron Jones,MIN,RB,1,12,CHI,9.523809523809524,75,4,100,0,61,15.25,0,0.04,0,2,50,54,88.5,0,0,50,25,41.4,12.5,25,2.75,18,1,0.25,0.785,3.1,0,0,0,0,0,0,4,100,61,0,15.25,50,11.4,7.4,11.4,7.41,3.99
2024,29,Breece Hall,NYJ,RB,1,6,BUF,10.144927536231885,92.3,7,100,0,61,8.71,0,0.01,0,2,28.6,53,86.9,0,0,42.9,42.9,27.9,7.14,28.6,1.57,18,0,0,0.082,0.6,4,57.1,17,0,4.25,50,3,42.9,44,0,14.67,33.3,13.6,13.4,13.6,13.36,0.24
2024,30,Kenneth Walker,SEA,RB,1,9,LA,28.846153846153843,73.1,15,83.3,0,61,4.07,0,0.02,0,1,0,0,0,0,0,53.3,33.3,-12.7,1.47,33.3,2.6,63.9,4,0.27,-0.111,-1.7,8,53.3,37,0,4.63,50,7,46.7,24,0,3.43,57.1,11.5,12.1,11.5,12.1,-0.6
2024,31,Saquon Barkley,PHI,RB,1,13,BLT,10.526315789473683,84.6,8,61.5,0,60,7.5,1,0.21,0,3,25,39,65,0,12.5,75,25,23,5.38,25,2.13,28.3,1,0.13,0.264,2.1,5,62.5,26,0,5.2,60,3,37.5,34,1,11.33,100,15,8.3,15,8.25,6.75
2024,32,Rico Dowdle,DAL,RB,1,15,CAR,13.953488372093023,77.5,12,70.6,0,59,4.92,0,0.11,0,2,8.3,12,20.3,0,0,75,16.7,-2.9,1.92,8.3,3,61,2,0.17,0.144,1.7,8,66.7,45,0,5.63,87.5,4,33.3,14,0,3.5,50,5.9,6.9,5.9,6.86,-0.96
2024,33,D'Andre Swift,CHI,RB,1,4,LA,7.4074074074074066,60,6,54.5,0,59,9.83,1,0.05,0,2,16.7,36,61,0,16.7,33.3,16.7,30.6,8,0,1.83,18.6,4,0.67,0.482,2.9,4,66.7,48,1,12,50,2,33.3,11,0,5.5,0,22.5,11.5,22.5,11.46,11.04
2024,34,Brian Robinson,WAS,RB,1,17,ATL,11.627906976744185,49.1,10,62.5,0,59,5.9,0,0.05,0,4,40,45,76.3,0,0,50,50,14.5,4.3,30,1.6,27.1,0,0,0.191,1.9,7,70,34,0,4.86,42.9,3,30,25,0,8.33,66.7,8.8,8,8.8,7.97,0.83
2024,35,Sean Tucker,TB,RB,1,6,NO,30,30.8,3,33.3,0,59,19.67,0,0.04,0,3,100,59,100,0,0,100,0,41.8,16.33,0,3.33,16.9,0,0,1.879,5.6,0,0,0,0,0,0,3,100,59,0,19.67,100,16.5,3.7,16.5,3.75,12.75
2024,36,Tony Pollard,TEN,RB,1,9,NE,12.5,83.3,8,66.7,0,58,7.25,0,0.02,0,3,25,43,74.1,0,0,62.5,37.5,20.6,4.5,25,2.75,37.9,1,0.13,-0.019,-0.2,3,37.5,9,0,3,33.3,4,50,45,0,11.25,75,9.9,7.5,9.9,7.47,2.43
2024,37,Kareem Hunt,KC,RB,1,9,TB,17.391304347826086,42,12,85.7,0,57,4.75,0,0.04,0,2,0,0,0,0,0,75,25,1.6,2.75,16.7,2,42.1,1,0.08,0.038,0.5,5,41.7,29,0,5.8,100,7,58.3,28,0,4,57.1,5.7,5.8,5.7,5.77,-0.07
2024,38,James Conner,ARZ,RB,1,4,WAS,12.5,52.8,7,53.8,0,55,7.86,1,0.61,0,4,16.7,20,36.4,0,14.3,100,0,24,4.86,14.3,3,38.2,2,0.29,0.496,3.5,4,57.1,24,1,6,100,3,42.9,31,0,10.33,100,13.4,8.4,13.4,8.36,5.04
2024,39,Saquon Barkley,PHI,RB,1,2,ATL,10.526315789473683,92.1,8,61.5,0,55,6.88,0,0.06,0,2,12.5,11,20,0,0,100,0,18,4.63,0,2.25,32.7,3,0.38,0.25,2,6,75,40,0,6.67,100,2,25,15,0,7.5,100,10.2,9.1,10.2,9.11,1.09
2024,40,Breece Hall,NYJ,RB,1,18,MIA,11.594202898550725,74.4,8,61.5,0,55,6.88,0,0.05,0,3,37.5,41,74.5,0,0,50,50,15.6,2.5,37.5,4.38,63.6,4,0.5,0.173,1.4,3,37.5,26,0,8.67,66.7,5,62.5,29,0,5.8,40,8.4,10.8,8.4,10.8,-2.4
2024,41,David Montgomery,DET,RB,1,3,ARZ,20.930232558139537,50,9,56.3,0,54,6,0,0.05,0,3,11.1,11,20.4,0,0,88.9,11.1,9,4.11,11.1,1.89,31.5,0,0,0.347,3.1,5,55.6,33,0,6.6,100,4,44.4,21,0,5.25,75,8.4,8.3,8.4,8.32,0.08
2024,42,Najee Harris,PIT,RB,1,17,KC,18.181818181818183,47.7,6,66.7,0,54,9,0,0.01,0,2,33.3,33,61.1,0,0,66.7,16.7,22.8,5,16.7,4,44.4,0,0,0.445,2.7,6,100,54,0,9,66.7,0,0,0,0,0,0,6.6,4.8,6.6,4.76,1.84
2024,43,Tyrone Tracy,NYG,RB,1,5,SEA,11.940298507462686,59,8,57.1,0,54,6.75,0,0.06,0,2,12.5,25,46.3,0,0,50,37.5,17.1,4.63,0,2.13,31.5,1,0.13,0.182,1.5,3,37.5,9,0,3,33.3,5,62.5,45,0,9,60,5.4,4,5.4,4.03,1.37
2024,44,Ameer Abdullah,LV,RB,1,17,NO,30.434782608695656,58.6,7,63.6,0,53,7.57,0,0.2,0,3,28.6,28,52.8,0,0,71.4,14.3,20.3,4.43,0,3.14,41.5,0,0,0.507,3.5,5,71.4,33,0,6.6,80,2,28.6,20,0,10,50,7.5,6,7.5,5.98,1.52
2024,45,Derrick Henry,BLT,RB,1,13,PHI,15.254237288135593,35.3,9,64.3,0,53,5.89,0,0.02,0,2,22.2,29,54.7,0,0,77.8,22.2,9.7,2,11.1,3.89,66,3,0.33,-0.012,-0.1,8,88.9,34,0,4.25,75,1,11.1,19,0,19,100,8.6,7.8,8.6,7.78,0.82
2024,46,James Conner,ARZ,RB,1,15,NE,1.7857142857142856,80.8,1,33.3,0,53,53,0,0,0,1,100,53,100,0,0,100,0,47.4,36,0,17,32.1,1,1,3.423,3.4,0,0,0,0,0,0,1,100,53,0,53,100,13.1,10.6,13.1,10.65,2.45
2024,47,Emari Demercado,ARZ,RB,1,9,CHI,5.88235294117647,33.3,1,9.1,0,53,53,1,0.02,0,1,100,53,100,0,100,100,0,44.4,53,0,0,0,1,1,6.255,6.3,0,0,0,0,0,0,1,100,53,1,53,100,15.4,5.4,15.4,5.39,10.01
2024,48,James Conner,ARZ,RB,1,9,CHI,12.5,46.7,7,63.6,0,52,7.43,0,0.31,0,3,28.6,31,59.6,0,0,71.4,28.6,16.1,4.14,28.6,3.29,44.2,1,0.14,0.202,1.4,2,28.6,5,0,2.5,50,5,71.4,47,0,9.4,80,8.4,8.6,8.4,8.59,-0.19
2024,49,Rico Dowdle,DAL,RB,1,10,PHI,9.30232558139535,52.5,8,57.1,0,52,6.5,0,0.03,0,2,12.5,19,36.5,0,0,75,25,16.1,2.25,12.5,4.25,65.4,1,0.13,0.293,2.3,5,62.5,25,0,5,80,3,37.5,27,0,9,66.7,7.5,6.9,7.5,6.94,0.56
2024,50,Travis Etienne,JAX,RB,1,3,BUF,11.904761904761903,72.2,5,62.5,0,52,10.4,0,0.03,0,2,40,36,69.2,0,0,80,20,27,7.4,0,3,28.8,0,0,0.532,2.7,2,40,17,0,8.5,50,3,60,35,0,11.67,100,10.9,9.3,10.9,9.27,1.63
2024,51,Derrick Henry,BLT,RB,1,4,BUF,13.559322033898304,47.4,8,72.7,0,51,6.38,0,0.05,0,3,12.5,25,49,0,0,75,25,11.5,3.25,62.5,3.13,49,2,0.25,0.294,2.4,4,50,39,0,9.75,100,4,50,12,0,3,50,5.1,4.2,5.1,4.23,0.87
2024,52,Kareem Hunt,KC,RB,1,4,LAC,13.043478260869565,39.5,9,64.3,0,51,5.67,0,0.01,0,1,11.1,10,19.6,0,0,66.7,22.2,7,2.78,11.1,2.89,51,3,0.33,0.131,1.2,4,44.4,19,0,4.75,75,5,55.6,32,0,6.4,60,6.8,6,6.8,5.98,0.82
2024,53,Saquon Barkley,PHI,RB,1,9,JAX,13.157894736842104,73.7,10,71.4,0,51,5.1,1,0.08,1,2,20,29,56.9,0,10,60,40,1.1,2.3,50,2.8,54.9,0,0,-0.557,-5.6,6,60,10,0,1.67,33.3,2,20,29,1,14.5,100,14.1,12.7,14.1,12.68,1.42
2024,54,Antonio Gibson,NE,RB,1,2,SEA,6.8181818181818175,21.2,3,37.5,0,51,17,0,0.01,0,2,33.3,45,88.2,0,0,66.7,33.3,37.5,-1.33,66.7,18.33,107.8,2,0.67,1.301,3.9,0,0,0,0,0,0,3,100,51,0,17,66.7,5.1,1.4,5.1,1.42,3.68
2024,55,Rhamondre Stevenson,NE,RB,1,15,ARZ,14.583333333333334,61.8,7,53.8,0,51,7.29,0,0.05,0,3,50,37,72.5,0,0,85.7,28.6,17.5,4.71,14.3,2.57,35.3,0,0,0.401,2.8,4,57.1,24,0,6,100,3,42.9,27,0,9,66.7,7.7,5.1,7.7,5.07,2.63
2024,56,Tyler Allgeier,ATL,RB,1,6,CAR,13.333333333333334,31.7,6,37.5,0,51,8.5,0,0.04,0,3,16.7,18,35.3,0,0,83.3,16.7,23.3,4.67,16.7,3.83,45.1,0,0,0.522,3.1,4,66.7,37,0,9.25,75,2,33.3,14,0,7,100,6.4,4.7,6.4,4.72,1.68
2024,57,James Conner,ARZ,RB,1,14,SEA,12.5,69.2,7,87.5,0,50,7.14,0,0.08,0,3,42.9,39,78,0,0,71.4,28.6,19.1,4.57,14.3,2.57,36,0,0,0.298,2.1,4,57.1,22,0,5.5,75,3,42.9,28,0,9.33,66.7,14.3,8,14.3,8,6.3
2024,58,Joe Mixon,HST,RB,1,11,DAL,9.803921568627452,76.9,5,100,0,50,10,1,0.72,0,1,20,45,90,0,20,20,80,20,8.6,80,1.4,14,1,0.2,0.382,1.9,3,60,49,1,16.33,33.3,2,40,1,0,0.5,0,12.7,13.4,12.7,13.42,-0.72
2024,59,Emanuel Wilson,GB,RB,1,18,CHI,15.789473684210526,48.1,6,42.9,0,50,8.33,1,0.14,0,3,33.3,31,62,0,16.7,66.7,33.3,19.7,2.67,0,5.67,68,1,0.17,0.767,4.6,5,83.3,42,1,8.4,60,1,16.7,8,0,8,100,11,3.9,11,3.88,7.12
2024,60,Christian McCaffrey,SF,RB,1,11,SEA,72.72727272727273,93.1,8,100,0,49,6.13,0,0.02,0,3,12.5,11,22.4,0,0,62.5,25,7.6,4,12.5,2.13,34.7,2,0.25,0.289,2.3,6,75,30,0,5,50,1,12.5,11,0,11,100,11.6,11.3,11.6,11.31,0.29
2024,61,Kareem Hunt,KC,RB,1,5,NO,20.28985507246377,60,14,93.3,0,49,3.5,0,0.15,0,2,0,0,0,0,0,42.9,35.7,-21.5,1.43,21.4,2.07,59.2,5,0.36,-0.04,-0.6,10,71.4,36,0,3.6,40,4,28.6,13,0,3.25,50,4.9,7.9,4.9,7.93,-3.03
2024,62,Rico Dowdle,DAL,RB,1,5,PIT,8.13953488372093,44.2,7,53.8,0,48,6.86,0,0.03,0,3,14.3,13,27.1,0,0,85.7,0,11.3,4.14,14.3,2.71,39.6,0,0,0.488,3.4,3,42.9,21,0,7,100,4,57.1,27,0,6.75,75,6.3,5.4,6.3,5.45,0.85
2024,63,Tony Pollard,TEN,RB,1,12,HST,9.375,95.7,6,85.7,0,47,7.83,0,0.03,0,2,33.3,37,78.7,0,0,33.3,50,14.1,5.17,50,2.67,34,0,0,0.292,1.8,3,50,13,0,4.33,0,3,50,34,0,11.33,66.7,5.4,6.7,5.4,6.68,-1.28
2024,64,Bijan Robinson,ATL,RB,1,5,TB,5.357142857142857,68.8,6,85.7,0,47,7.83,0,0.02,0,1,16.7,28,59.6,0,0,50,33.3,19.6,1.67,33.3,6.17,78.7,2,0.33,0.226,1.4,4,66.7,41,0,10.25,75,2,33.3,6,0,3,0,9.3,7.3,9.3,7.3,2
2024,65,Tyjae Spears,TEN,RB,1,10,LAC,18.91891891891892,58.5,7,50,0,47,6.71,0,0.05,0,2,28.6,29,61.7,0,0,57.1,28.6,4.5,2.71,28.6,4,59.6,3,0.43,-0.047,-0.3,2,28.6,24,0,12,100,5,71.4,23,0,4.6,40,8.1,9.2,8.1,9.25,-1.15
2024,66,Chuba Hubbard,CAR,RB,1,3,LV,11.864406779661017,55.2,7,87.5,0,46,6.57,0,0.04,0,3,14.3,14,30.4,0,0,85.7,14.3,11.7,1.86,14.3,4.71,71.7,1,0.14,0.39,2.7,4,57.1,21,0,5.25,75,3,42.9,25,0,8.33,100,13.7,12.3,13.7,12.25,1.45
2024,67,Tyler Allgeier,ATL,RB,1,4,NO,11.11111111111111,36.8,5,50,0,46,9.2,0,0.02,0,2,40,26,56.5,0,0,100,0,20.3,6.4,0,2.8,30.4,2,0.4,0.521,2.6,3,60,28,0,9.33,100,2,40,18,0,9,100,8.6,5.9,8.6,5.95,2.65
2024,68,Jerome Ford,CLV,RB,1,4,LV,6.779661016949152,88.2,4,100,0,46,11.5,0,0.02,0,3,33.3,35,76.1,100,0,75,25,28.8,1.75,25,9.75,84.8,1,0.25,1.165,4.7,3,75,11,0,3.67,66.7,1,25,35,0,35,100,9.4,6.5,9.4,6.47,2.93
2024,69,Jordan Mason,SF,RB,1,7,KC,24,84.4,6,85.7,0,46,7.67,0,0.22,0,2,20,26,56.5,100,0,66.7,33.3,19.8,3.5,50,4.17,54.3,1,0.17,0.244,1.5,5,83.3,44,0,8.8,80,1,16.7,2,0,2,0,6,5.5,6,5.53,0.47
2024,70,Emanuel Wilson,GB,RB,1,1,PHI,10.526315789473683,29.3,4,28.6,0,46,11.5,0,0.01,0,2,50,32,69.6,0,0,100,0,25.5,7.25,0,4.25,37,0,0,0.97,3.9,0,0,0,0,0,0,4,100,46,0,11.5,100,6.8,6.2,6.8,6.22,0.58
2024,71,Alvin Kamara,NO,RB,1,3,PHI,13.636363636363635,77.3,6,100,0,45,7.5,0,0.06,0,3,16.7,16,35.6,0,0,66.7,16.7,16,4.83,0,2.67,35.6,1,0.17,0.208,1.2,4,66.7,31,0,7.75,75,2,33.3,14,0,7,50,10,6.5,10,6.48,3.52
2024,72,Chuba Hubbard,CAR,RB,1,2,LAC,11.864406779661017,56.8,7,63.6,0,45,6.43,0,0.02,0,2,14.3,23,51.1,0,0,71.4,28.6,12.4,1.71,42.9,4.71,73.3,2,0.29,0.094,0.7,7,100,45,0,6.43,71.4,0,0,0,0,0,0,9.7,9.6,9.7,9.56,0.14
2024,73,De'Von Achane,MIA,RB,1,11,LV,13.043478260869565,64.7,6,66.7,0,45,7.5,0,0.06,0,2,16.7,30,66.7,0,0,50,50,18,2,50,5.5,73.3,4,0.67,0.286,1.7,4,66.7,38,0,9.5,50,2,33.3,7,0,3.5,50,8.4,6,8.4,5.98,2.42
2024,74,Nick Chubb,CLV,RB,1,14,PIT,15.384615384615385,28.3,6,35.3,0,44,7.33,0,0.04,0,2,16.7,19,43.2,0,0,66.7,33.3,13.9,5.5,0,1.83,25,0,0,0.375,2.3,6,100,44,0,7.33,66.7,0,0,0,0,0,0,4.4,3.2,4.4,3.24,1.16
2024,75,D'Andre Swift,CHI,RB,1,17,SEA,11.11111111111111,67.4,9,64.3,0,44,4.89,0,0.01,0,2,11.1,12,27.3,0,0,66.7,33.3,-1.1,2.22,22.2,2.67,54.5,1,0.11,0.002,0,1,11.1,3,0,3,0,8,88.9,41,0,5.13,75,10.3,9.3,10.3,9.27,1.03
2024,76,Kyren Williams,LA,RB,1,10,MIA,12.359550561797752,96.4,11,78.6,0,44,4,0,0.11,0,3,0,0,0,0,0,63.6,27.3,-5,2.27,9.1,1.73,43.2,1,0.09,-0.123,-1.4,7,63.6,26,0,3.71,57.1,4,36.4,18,0,4.5,75,11.4,11.9,11.4,11.92,-0.52
2024,77,Kyren Williams,LA,RB,1,4,CHI,7.865168539325842,83.3,7,70,0,44,6.29,0,0.01,0,1,14.3,12,27.3,0,0,42.9,0,10.8,4.29,0,2,31.8,0,0,0.124,0.9,1,14.3,6,0,6,0,6,85.7,38,0,6.33,50,5.9,4.9,5.9,4.89,1.01
2024,78,Bijan Robinson,ATL,RB,1,13,LAC,8.928571428571429,82.5,10,76.9,0,44,4.4,0,0.13,0,2,12.5,15,34.1,0,0,60,40,1.2,2.4,40,2,45.5,0,0,-0.005,-0.1,7,70,44,0,6.29,71.4,3,30,0,0,0,33.3,8.8,10,8.8,9.96,-1.16
