,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Splits,Overall,Overall,Overall,Overall,Man,Man,Man,Man,Zone,Zone,Zone,Zone,Single-High,Single-High,Single-High,Single-High,Two-High,Two-High,Two-High,Two-High
2023,36,Rashid Shaheed,NO,WR,1,6,HST,24.571428571428573,22.22222222222222,43,0.14,1.98,0.38,12,0.25,0,0,29,0.1,2.93,0.57,14,0.07,0,0,29,0.17,2.93,0.57
2023,37,D.J. Moore,CHI,WR,1,1,GB,21.649484536082475,4.878048780487805,42,0.05,0.6,0.11,0,0,0,0,40,0.05,0.63,0.11,30,0.07,0.83,0.15,12,0,0,0
2023,38,Terry McLaurin,WAS,WR,1,4,PHI,20.48780487804878,23.809523809523807,42,0.24,2.05,0.4,17,0.24,1.35,0.25,23,0.26,2.74,0.53,29,0.21,1.66,0.3,13,0.31,2.92,0.6
2023,39,A.J. Brown,PHI,WR,1,6,NYJ,19.90521327014218,15,42,0.21,3.12,0.48,6,0.33,7.33,1.07,34,0.21,2.56,0.4,15,0.2,3.6,0.56,27,0.22,2.85,0.43
2023,40,Michael Pittman,IND,WR,1,1,JAX,18.666666666666668,17.24137931034483,42,0.24,2.31,0.56,10,0.3,1.2,0.32,32,0.22,2.66,0.64,24,0.25,2.08,0.46,18,0.22,2.61,0.71
2023,41,Amon-Ra St. Brown,DET,WR,1,6,TB,25.766871165644172,29.166666666666668,42,0.33,2.95,0.72,6,0.33,0.83,0.25,35,0.31,3.31,0.79,20,0.3,2.8,0.83,22,0.36,3.09,0.63
2023,42,Drake London,ATL,WR,1,3,DET,21.105527638190953,13.953488372093023,42,0.14,0.74,0.12,9,0.44,3.44,0.57,29,0.03,0,0,26,0.15,1.08,0.15,16,0.13,0.19,0.08
2023,43,Tank Dell,HST,WR,1,2,IND,33.6,35.714285714285715,42,0.24,1.71,0.48,2,0,0,0,36,0.28,2,0.56,30,0.3,1.97,0.6,12,0.08,1.08,0.19
2023,44,Keenan Allen,LAC,WR,1,6,DAL,22.52747252747253,20.37037037037037,41,0.27,2.07,0.52,13,0.23,1.85,0.8,26,0.27,2.35,0.39,21,0.24,2.38,0.38,20,0.3,1.75,0.68
2023,45,DeVante Parker,NE,WR,1,2,MIA,26.797385620915033,36.36363636363637,41,0.2,1.39,0.29,7,0.14,1.57,0.3,34,0.21,1.35,0.28,24,0.25,2.08,0.42,17,0.12,0.41,0.1
2023,46,David Njoku,CLV,TE,1,2,PIT,27.516778523489933,18.181818181818183,41,0.1,1.17,0.21,13,0,0,0,27,0.15,1.78,0.33,28,0.07,0.5,0.12,13,0.15,2.62,0.42
2023,47,Dalton Schultz,HST,TE,1,1,BLT,27.89115646258503,12.121212121212121,41,0.1,0.1,0.06,13,0.08,0,0,26,0.12,0.15,0.09,19,0.05,0,0,22,0.14,0.18,0.11
2023,48,Donovan Peoples-Jones,CLV,WR,1,2,PIT,25.465838509316768,21.428571428571427,41,0.07,0.17,0.04,15,0.07,0,0,25,0.08,0.28,0.07,31,0.1,0.23,0.05,10,0,0,0
2023,49,Ja'Marr Chase,CIN,WR,1,2,BLT,16.872427983539097,11.11111111111111,41,0.2,0.76,0.2,16,0.13,0.69,0.19,23,0.22,0.87,0.22,20,0.25,1.2,0.32,21,0.14,0.33,0.08
2023,50,Terrace Marshall,CAR,WR,1,3,SEA,31.538461538461537,30.76923076923077,41,0.2,0.85,0.21,7,0,0,0,34,0.24,1.03,0.25,21,0.24,1.19,0.26,20,0.15,0.5,0.15
2023,51,Kyle Pitts,ATL,TE,1,3,DET,23.163841807909606,24.324324324324326,41,0.22,1,0.22,9,0.22,1.11,0.22,28,0.21,1,0.21,25,0.2,0.6,0.14,16,0.25,1.63,0.35
2023,52,Alec Pierce,IND,WR,1,3,BLT,21.465968586387437,31.818181818181817,41,0.17,1.05,0.18,15,0.2,1.53,0.22,26,0.15,0.77,0.15,22,0.18,1.05,0.15,19,0.16,1.05,0.21
2023,53,Michael Wilson,ARZ,WR,1,6,LA,25.153374233128833,17.391304347826086,41,0.1,1.51,0.22,5,0,0,0,35,0.11,1.77,0.26,22,0.09,1.64,0.25,19,0.11,1.37,0.19
2023,54,Jordan Addison,MIN,WR,1,3,LAC,22.905027932960895,24.242424242424242,41,0.2,1.27,0.27,9,0.11,0.44,0.16,28,0.21,1.71,0.35,21,0.19,0.67,0.21,20,0.2,1.9,0.34
2023,55,Puka Nacua,LA,WR,1,4,IND,18.141592920353983,14.705882352941178,41,0.24,3.98,0.76,6,0.17,3.67,1.53,33,0.24,4.06,0.62,25,0.2,3.88,0.79,16,0.31,4.13,0.72
2023,56,Zach Ertz,ARZ,TE,1,4,SF,25.31645569620253,25.64102564102564,40,0.25,1.32,0.28,7,0.14,0,0,31,0.29,1.71,0.36,13,0.15,0.92,0.17,27,0.3,1.52,0.34
2023,57,Keenan Allen,LAC,WR,1,2,TEN,21.978021978021978,18.51851851851852,40,0.25,2.77,0.78,13,0.23,2.62,1.42,23,0.26,3.35,0.55,24,0.25,2.04,0.91,16,0.25,3.88,0.57
2023,58,Curtis Samuel,WAS,WR,1,5,CHI,22.727272727272727,22.58064516129032,40,0.17,1.63,0.46,5,0.2,0.6,1.46,34,0.18,1.82,0.33,21,0.14,1,0.2,19,0.21,2.32,0.76
2023,59,Calvin Ridley,JAX,WR,1,5,BUF,20.2020202020202,18.6046511627907,40,0.2,3.05,0.48,4,0.5,11.5,1.65,33,0.15,2.3,0.38,15,0.2,2.93,0.49,25,0.2,3.12,0.47
2023,60,Jakobi Meyers,LV,WR,1,4,LAC,24.84472049689441,9.30232558139535,40,0.1,0.82,0.13,3,0.33,0,0,34,0.09,0.97,0.16,9,0.11,2.78,0.39,31,0.1,0.26,0.06
2023,61,Darius Slayton,NYG,WR,1,4,SEA,19.51219512195122,11.11111111111111,40,0.07,0.57,0.11,2,0,0,0,38,0.08,0.61,0.11,19,0.11,0.63,0.12,21,0.05,0.52,0.1
2023,62,A.J. Brown,PHI,WR,1,4,WAS,18.95734597156398,23.333333333333332,40,0.35,4.38,0.96,12,0.33,0.83,0.17,28,0.36,5.89,1.3,18,0.39,5.61,1.17,22,0.32,3.36,0.79
2023,63,Darnell Mooney,CHI,WR,1,1,GB,26.31578947368421,38.88888888888889,40,0.17,1.32,0.38,0,0,0,0,38,0.18,1.39,0.4,28,0.14,1.89,0.55,12,0.25,0,0
2023,64,K.J. Osborn,MIN,WR,1,1,TB,18.51851851851852,20,40,0.15,0.78,0.15,4,0.25,4.75,0.72,34,0.15,0.35,0.09,20,0.15,1.25,0.23,20,0.15,0.3,0.08
2023,65,K.J. Osborn,MIN,WR,1,2,PHI,18.51851851851852,20,40,0.15,0.85,0.31,7,0.14,0,0,31,0.16,1.1,0.4,18,0.17,0.89,0.53,22,0.14,0.82,0.13
2023,66,K.J. Osborn,MIN,WR,1,5,KC,18.51851851851852,26.666666666666668,40,0.2,1.23,0.25,19,0.21,0.42,0.15,20,0.2,2.05,0.35,10,0.3,0.9,0.19,30,0.17,1.33,0.27
2023,67,Jahan Dotson,WAS,WR,1,2,DEN,18.6046511627907,14.814814814814813,40,0.1,0.55,0.13,15,0,0,0,24,0.17,0.92,0.22,24,0.13,0.96,0.18,16,0.06,-0.06,0.06
2023,68,Luke Musgrave,GB,TE,1,3,NO,36.69724770642202,36.36363636363637,40,0.2,1.23,0.27,15,0.07,0.2,0.09,25,0.28,1.84,0.38,24,0.08,0.63,0.15,16,0.38,2.13,0.46
2023,69,Adam Thielen,CAR,WR,1,5,DET,16.956521739130434,22.033898305084744,39,0.33,2.74,0.71,14,0.36,3.64,1.08,21,0.33,2.29,0.51,24,0.33,2.92,0.54,15,0.33,2.47,0.98
2023,70,Keenan Allen,LAC,WR,1,3,MIN,21.428571428571427,37.03703703703704,39,0.51,5.51,1.01,25,0.52,4.12,0.85,14,0.5,8,1.3,19,0.42,6.68,1.09,20,0.6,4.4,0.94
2023,71,Amari Cooper,CLV,WR,1,2,PIT,24.22360248447205,23.684210526315788,39,0.23,2.31,0.41,15,0.4,3.93,0.73,23,0.13,1.35,0.22,30,0.27,3,0.53,9,0.11,0,0
2023,72,Darren Waller,NYG,TE,1,4,SEA,20.103092783505154,7.317073170731707,39,0.08,0.54,0.13,2,0,0,0,37,0.08,0.57,0.14,17,0.06,0.29,0.09,22,0.09,0.73,0.16
2023,73,Darren Waller,NYG,TE,1,5,MIA,20.103092783505154,26.82926829268293,39,0.28,2.21,0.43,8,0.25,2.13,0.46,31,0.29,2.23,0.42,20,0.35,2.25,0.47,19,0.21,2.16,0.37
2023,74,Tyler Lockett,SEA,WR,1,6,CIN,24.68354430379747,23.52941176470588,39,0.21,2.41,0.39,3,0,0,0,33,0.24,2.85,0.47,22,0.27,2.41,0.42,17,0.12,2.41,0.36
2023,75,Tyler Higbee,LA,TE,1,4,IND,19.024390243902438,33.33333333333333,39,0.26,1.64,0.29,6,0.5,2.5,0.58,31,0.23,1.58,0.25,24,0.21,0.58,0.14,15,0.33,3.33,0.53
2023,76,D.J. Chark,CAR,WR,1,5,DET,23.214285714285715,19.230769230769234,39,0.13,1.08,0.34,14,0.21,1.71,0.74,21,0.05,0.86,0.13,24,0.17,1.75,0.55,15,0.07,0,0
2023,77,Durham Smythe,MIA,TE,1,1,LAC,29.1044776119403,46.666666666666664,39,0.18,1.13,0.19,15,0.07,0,0,21,0.24,2.1,0.35,19,0.21,0.95,0.15,20,0.15,1.3,0.23
2023,78,Darius Slayton,NYG,WR,1,6,BUF,19.024390243902438,18.51851851851852,39,0.13,1.77,0.28,9,0.33,6.44,0.87,29,0.07,0.38,0.11,17,0.12,3.41,0.46,22,0.14,0.5,0.14
2023,79,Gabe Davis,BUF,WR,1,1,NYJ,21.910112359550563,13.333333333333334,39,0.1,0.82,0.13,11,0,0,0,27,0.15,1.19,0.19,17,0.06,0.35,0.09,22,0.14,1.18,0.16
2023,80,Cole Kmet,CHI,TE,1,1,GB,27.659574468085108,22.58064516129032,39,0.18,1.13,0.24,0,0,0,0,38,0.16,1.16,0.25,29,0.21,1.52,0.32,10,0.1,0,0
2023,81,CeeDee Lamb,DAL,WR,1,3,ARZ,20.967741935483872,16.666666666666664,39,0.18,1.36,0.24,11,0.36,3.55,0.54,27,0.11,0.52,0.13,11,0.27,3.55,0.54,28,0.14,0.5,0.12
2023,82,DeVonta Smith,PHI,WR,1,4,WAS,17.48878923766816,18.6046511627907,39,0.21,2,0.38,12,0.17,1.42,0.31,27,0.22,2.26,0.41,19,0.16,1.32,0.29,20,0.25,2.65,0.47
2023,83,DeVonta Smith,PHI,WR,1,5,LA,17.48878923766816,11.627906976744185,39,0.13,0.15,0.04,7,0,0,0,28,0.14,0.21,0.06,26,0.15,0.23,0.06,13,0.08,0,0
2023,84,Rondale Moore,ARZ,WR,1,4,SF,25.49019607843137,8.695652173913043,39,0.05,0,0,7,0.14,0,0,31,0.03,0,0,16,0.06,0,0,23,0.04,0,0
2023,85,Garrett Wilson,NYJ,WR,1,3,NE,19.696969696969695,15.384615384615385,39,0.21,1.23,0.25,17,0.24,0.53,0.17,22,0.18,1.77,0.31,21,0.19,0.43,0.14,18,0.22,2.17,0.38
2023,86,Romeo Doubs,GB,WR,1,3,NO,28.888888888888886,30.555555555555557,39,0.28,1.87,0.47,17,0.29,1.06,0.22,22,0.27,2.5,0.66,26,0.38,2.15,0.6,13,0.08,1.31,0.21
2023,87,Jonathan Mingo,CAR,WR,1,1,ATL,23.92638036809816,17.24137931034483,39,0.13,0.44,0.09,7,0.14,1.29,0.27,32,0.13,0.25,0.06,13,0.15,1.31,0.28,26,0.12,0,0
2023,88,Jonathan Mingo,CAR,WR,1,6,MIA,23.92638036809816,10.344827586206897,39,0.08,0.54,0.11,11,0,0,0,28,0.11,0.75,0.15,29,0.1,0.72,0.14,10,0,0,0
2023,89,Logan Thomas,WAS,TE,1,4,PHI,25.850340136054424,12,38,0.08,1.08,0.19,18,0.11,1.83,0.29,17,0.06,0.47,0.11,24,0.08,1.38,0.22,14,0.07,0.57,0.13
2023,90,Stefon Diggs,BUF,WR,1,5,JAX,18.357487922705314,17.1875,38,0.29,3.18,0.69,5,0.2,1.6,0.36,30,0.27,3.37,0.74,18,0.39,3.56,0.97,20,0.2,2.85,0.43
2023,91,Tyler Lockett,SEA,WR,1,2,DET,24.050632911392405,29.411764705882355,38,0.26,1.55,0.68,11,0.36,1.82,1.64,26,0.23,1.5,0.3,14,0.36,2,0.91,24,0.21,1.29,0.55
2023,92,Tyler Boyd,CIN,WR,1,2,BLT,17.59259259259259,17.94871794871795,38,0.18,1.37,0.29,15,0.2,2.07,0.41,21,0.14,1,0.24,17,0.18,1.41,0.32,21,0.19,1.33,0.28
2023,93,Tyler Boyd,CIN,WR,1,5,ARZ,17.59259259259259,17.94871794871795,38,0.18,1.03,0.26,4,0,0,0,31,0.23,1.26,0.32,9,0.33,1.22,0.34,29,0.14,0.97,0.23
2023,94,Mike Williams,LAC,WR,1,2,TEN,40.86021505376344,50,38,0.34,2.18,0.43,10,0.4,2,0.3,24,0.33,2.63,0.55,21,0.38,2.43,0.43,17,0.29,1.88,0.42
2023,95,Evan Engram,JAX,TE,1,5,BUF,19.387755102040817,14.285714285714285,38,0.16,0.74,0.18,3,0,0,0,32,0.19,0.88,0.21,12,0.33,1.08,0.27,26,0.08,0.58,0.13
2023,96,Dallas Goedert,PHI,TE,1,4,WAS,19.387755102040817,11.11111111111111,38,0.11,0.66,0.12,11,0.18,1.55,0.25,27,0.07,0.3,0.07,17,0.12,1,0.16,21,0.1,0.38,0.09
2023,97,Christian Kirk,JAX,WR,1,2,KC,19,30.434782608695656,38,0.37,2.89,0.58,11,0.27,1,0.28,25,0.44,3.96,0.76,15,0.33,1.27,0.33,23,0.39,3.96,0.74
2023,98,D.J. Moore,CHI,WR,1,4,DEN,19.587628865979383,24.390243902439025,38,0.26,3.45,0.71,9,0.11,2.67,0.38,27,0.3,3.96,0.88,22,0.23,3.09,0.76,16,0.31,3.94,0.64
2023,99,Jakobi Meyers,LV,WR,1,3,PIT,23.60248447204969,27.906976744186046,38,0.32,2.24,0.41,17,0.29,1.47,0.26,20,0.3,2.6,0.46,12,0.17,1.08,0.19,26,0.38,2.77,0.51
2023,100,Olamide Zaccheaus,PHI,WR,1,6,NYJ,31.932773109243694,28.57142857142857,38,0.05,0.13,0.04,6,0,0,0,30,0.03,0.17,0.05,13,0,0,0,25,0.08,0.2,0.06
2023,101,Marquise Brown,ARZ,WR,1,6,LA,20.32085561497326,20.754716981132077,38,0.29,0.89,0.19,5,0.8,1.8,0.38,31,0.23,0.81,0.18,19,0.32,0.16,0.07,19,0.26,1.63,0.32
2023,102,Gabe Davis,BUF,WR,1,5,JAX,21.34831460674157,26.666666666666668,38,0.21,2.63,0.58,5,0.4,5.8,2.18,31,0.19,2.29,0.36,19,0.16,1,0.21,19,0.26,4.26,0.95
2023,103,Tutu Atwell,LA,WR,1,4,IND,17.35159817351598,20,38,0.21,0.63,0.19,6,0.33,0.5,0.22,30,0.17,0.7,0.2,22,0.27,0.64,0.2,16,0.13,0.63,0.19
2023,104,Ja'Marr Chase,CIN,WR,1,6,SEA,15.637860082304528,16.666666666666664,38,0.32,2.11,0.37,10,0.3,0.7,0.17,28,0.32,2.61,0.44,22,0.36,0.59,0.2,16,0.25,4.19,0.61
2023,105,Terrace Marshall,CAR,WR,1,1,ATL,29.230769230769234,23.076923076923077,38,0.16,0.61,0.11,7,0.14,0,0,31,0.16,0.74,0.14,13,0.23,0.92,0.17,25,0.12,0.44,0.08
2023,106,Elijah Moore,CLV,WR,1,2,PIT,22.89156626506024,25,38,0.21,0.95,0.17,14,0.07,0,0,23,0.3,1.57,0.29,30,0.23,0.67,0.13,8,0.13,2,0.33
2023,107,Josh Palmer,LAC,WR,1,6,DAL,25.850340136054424,25,38,0.18,1.58,0.26,12,0.25,3.58,0.53,25,0.12,0.68,0.15,21,0.19,2.05,0.3,17,0.18,1,0.22
2023,108,Garrett Wilson,NYJ,WR,1,4,KC,19.19191919191919,25,38,0.34,1.58,0.39,11,0.18,0.55,0.15,25,0.44,2.16,0.54,12,0.17,0.42,0.13,26,0.42,2.12,0.52
2023,109,Zay Flowers,BLT,WR,1,3,IND,19,20.833333333333336,38,0.26,1.26,0.34,9,0.11,0,0,27,0.33,1.78,0.47,29,0.28,1.45,0.39,9,0.22,0.67,0.18
2023,110,Puka Nacua,LA,WR,1,5,PHI,16.8141592920354,16.176470588235293,38,0.29,1.87,0.53,16,0.19,1.38,0.57,22,0.36,2.23,0.5,29,0.24,1.17,0.46,9,0.44,4.11,0.74
2023,111,Davante Adams,LV,WR,1,4,LAC,18.68686868686869,22.033898305084744,37,0.35,2.03,0.42,3,0.67,0.67,0.4,31,0.32,2.23,0.42,10,0.4,3.6,0.66,27,0.33,1.44,0.33
2023,112,Amari Cooper,CLV,WR,1,4,BLT,22.981366459627328,15.789473684210526,37,0.16,0.43,0.07,5,0.2,0,0,32,0.16,0.5,0.08,18,0.17,0.89,0.14,19,0.16,0,0
2023,113,Darren Waller,NYG,TE,1,2,ARZ,19.072164948453608,19.51219512195122,37,0.22,2.05,0.37,4,0,0,0,28,0.29,2.71,0.49,16,0.31,3.38,0.59,21,0.14,1.05,0.2
2023,114,Tyler Boyd,CIN,WR,1,6,SEA,17.12962962962963,17.94871794871795,37,0.19,1.03,0.45,10,0.1,0.8,0.78,27,0.22,1.11,0.33,21,0.19,0.81,0.56,16,0.19,1.31,0.32
2023,115,Evan Engram,JAX,TE,1,3,HST,18.877551020408163,19.047619047619047,37,0.22,1.81,0.37,1,0,0,0,36,0.22,1.86,0.38,23,0.26,2,0.42,14,0.14,1.5,0.29
2023,116,Christian Kirk,JAX,WR,1,3,HST,18.5,13.043478260869565,37,0.16,1.46,0.42,1,0,0,0,36,0.17,1.5,0.43,21,0.14,2.05,0.59,16,0.19,0.69,0.19
2023,117,DK Metcalf,SEA,WR,1,6,CIN,24.666666666666668,25.806451612903224,37,0.22,1.86,0.29,3,0.33,0,0,30,0.2,2.3,0.36,20,0.3,3,0.45,17,0.12,0.53,0.11
2023,118,Donovan Peoples-Jones,CLV,WR,1,4,BLT,22.981366459627328,28.57142857142857,37,0.11,0.19,0.05,6,0.33,1.17,0.28,31,0.06,0,0,17,0.18,0.41,0.1,20,0.05,0,0
2023,119,CeeDee Lamb,DAL,WR,1,2,NYJ,19.892473118279568,30.952380952380953,37,0.35,3.86,0.68,9,0.11,1.33,0.24,26,0.46,5.04,0.89,17,0.35,4.76,0.83,20,0.35,3.1,0.56
2023,120,Jerry Jeudy,DEN,WR,1,5,NYJ,25.170068027210885,24.137931034482758,37,0.19,1.35,0.3,12,0.08,1.92,0.27,19,0.21,1.53,0.36,16,0.13,2.69,0.39,21,0.24,0.33,0.22
2023,121,Nico Collins,HST,WR,1,2,IND,23.125,21.428571428571427,37,0.24,3.95,0.75,1,0,0,0,34,0.26,4.29,0.81,23,0.3,5.48,1.07,14,0.14,1.43,0.21
2023,122,Elijah Moore,CLV,WR,1,4,BLT,22.289156626506024,9.375,37,0.08,0.54,0.11,7,0,0,0,30,0.1,0.67,0.13,18,0.11,0.39,0.09,19,0.05,0.68,0.12
