,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,FP,FP,FP,FP,FP
2025,11,Derrick Henry,BLT,RB,1,1,BUF,5.863192182410423,56,18,64.3,0,169,9.39,2,0.14,1,5,27.8,153,90.5,0,11.1,44.4,55.6,92.5,4.28,38.9,5.11,54.4,3,0.17,0.194,3.5,12,66.7,113,1,9.42,33.3,6,33.3,56,1,9.33,66.7,30.2,10.2,30.2,10.17,20.03
2025,12,Jonathan Taylor,IND,RB,1,2,DEN,7.739938080495357,92.5,25,86.2,0,165,6.6,0,0.76,0,4,12.5,88,53.3,0,0,56,36,53.3,2,36,4.6,69.7,8,0.32,0.122,3,12,48,39,0,3.25,33.3,13,52,126,0,9.69,76.9,29.5,23.8,29.5,23.76,5.74
2025,13,Tony Pollard,TEN,RB,1,14,CLV,10.330578512396695,59.4,25,71.4,0,161,6.44,2,0.17,0,4,8.3,97,60.2,0,8,48,48,53.8,4.44,52,2,31.1,3,0.12,0.147,3.7,13,52,136,2,10.46,53.8,12,48,25,0,2.08,41.7,28.1,11.7,28.1,11.73,16.37
2025,14,Jonathan Taylor,IND,RB,1,8,TEN,3.7151702786377707,75,12,70.6,0,153,12.75,2,0.41,0,7,41.7,136,88.9,0,16.7,66.7,25,88.1,11.42,33.3,1.33,10.5,7,0.58,0.901,10.8,6,50,52,0,8.67,66.7,6,50,101,2,16.83,66.7,37.4,13.9,37.4,13.91,23.49
2025,15,David Montgomery,DET,RB,1,3,BLT,7.59493670886076,36.4,12,33.3,0,151,12.58,2,0.86,0,6,36.4,124,82.1,25,16.7,66.7,25,106.2,3.67,50,8.92,70.9,3,0.25,0.922,11.1,6,50,22,1,3.67,50,6,50,129,1,21.5,83.3,29.4,11.4,29.4,11.39,18.01
2025,16,Ray Davis,BUF,RB,1,18,NYJ,36.206896551724135,62.5,21,55.3,0,151,7.19,0,0.35,0,7,23.8,80,53,0,0,76.2,23.8,61.5,4.33,9.5,2.86,39.7,3,0.14,0.273,5.7,10,47.6,95,0,9.5,90,11,52.4,56,0,5.09,63.6,25.4,18.4,25.4,18.36,7.04
2025,17,Saquon Barkley,PHI,RB,1,8,NYG,5,61.4,14,51.9,0,150,10.71,1,0.25,0,4,23.1,103,68.7,0,7.1,71.4,14.3,74.3,8.64,14.3,2.07,19.3,3,0.21,0.476,6.7,5,35.7,18,0,3.6,60,9,64.3,132,1,14.67,77.8,33.4,21,33.4,20.98,12.42
2025,18,TreVeyon Henderson,NE,RB,1,15,BUF,7.777777777777778,49,14,63.6,0,148,10.57,2,0.22,0,5,15.4,117,79.1,0,14.3,64.3,42.9,83.9,9.43,35.7,1.14,10.8,3,0.21,0.592,8.3,5,35.7,70,1,14,60,8,57.1,74,1,9.25,62.5,30.1,10.9,30.1,10.87,19.23
2025,19,TreVeyon Henderson,NE,RB,1,10,TB,7.777777777777778,83.1,14,63.6,0,147,10.5,2,0.73,0,4,27.3,140,95.2,50,14.3,28.6,64.3,95.6,9,71.4,1.5,14.3,3,0.21,0.626,8.8,6,42.9,80,1,13.33,33.3,8,57.1,67,1,8.38,25,28,11.1,28,11.13,16.87
2025,20,James Cook,BUF,RB,1,13,PIT,10.355987055016183,60.8,32,68.1,0,144,4.5,0,1.2,1,6,10.7,64,44.4,100,0,43.8,53.1,17.5,3.25,25,1.25,27.8,3,0.09,-0.248,-7.9,16,50,83,0,5.19,37.5,15,46.9,56,0,3.73,53.3,19.7,25.5,19.7,25.48,-5.78
2025,21,Travis Etienne,JAX,RB,1,1,CAR,6.153846153846154,61.9,16,57.1,0,143,8.94,0,0.26,0,3,25,112,78.3,0,0,50,50,72,3.63,31.3,5.31,59.4,3,0.19,0.106,1.7,9,56.3,105,0,11.67,55.6,7,43.8,38,0,5.43,42.9,18.6,13.5,18.6,13.46,5.14
2025,22,Jaylen Warren,PIT,RB,1,16,DET,6.6350710900473935,48.6,14,56,0,143,10.21,2,0.44,0,4,30.8,122,85.3,0,14.3,64.3,42.9,86.8,7.43,35.7,2.79,27.3,4,0.29,0.456,6.4,9,64.3,97,2,10.78,44.4,5,35.7,46,0,9.2,100,29.1,14.6,29.1,14.62,14.48
2025,23,Bijan Robinson,ATL,RB,1,2,MIN,7.665505226480835,66.7,22,57.9,0,143,6.5,0,0.53,0,5,18.2,71,49.7,0,0,68.2,31.8,40.7,3.05,27.3,3.45,53.1,10,0.45,0.196,4.3,16,72.7,124,0,7.75,68.8,5,22.7,8,0,1.6,60,19.8,24.7,19.8,24.74,-4.94
2025,24,Bijan Robinson,ATL,RB,1,13,NYJ,8.013937282229964,86.6,23,71.9,0,142,6.17,1,0.9,0,9,25,78,54.9,66.7,4.3,65.2,26.1,52.5,1.09,52.2,5.09,82.4,4,0.17,0.279,6.4,18,78.3,113,0,6.28,61.1,4,17.4,26,1,6.5,75,30.3,22.5,30.3,22.49,7.81
2025,25,Jahmyr Gibbs,DET,RB,1,10,WAS,6.172839506172839,50,15,46.9,0,142,9.47,2,0.62,0,7,26.7,98,69,0,13.3,73.3,26.7,69.9,5.73,20,3.73,39.4,8,0.53,0.63,9.5,7,46.7,25,0,3.57,42.9,8,53.3,117,2,14.63,100,38.2,21.3,38.2,21.29,16.91
2025,26,Christian McCaffrey,SF,RB,1,17,CHI,7.395498392282958,83.8,23,76.7,0,140,6.09,1,0.93,0,8,15,74,52.9,66.7,4.3,65.2,30.4,50.7,3.43,21.7,2.65,43.6,6,0.26,0.111,2.5,19,82.6,117,1,6.16,63.2,4,17.4,23,0,5.75,75,28.1,21.2,28.1,21.19,6.91
2025,27,Ashton Jeanty,LV,RB,1,4,CHI,7.894736842105263,84.6,21,72.4,0,138,6.57,1,0.53,1,6,27.8,112,81.2,0,4.8,52.4,42.9,56.3,2.95,47.6,3.62,55.1,10,0.48,-0.08,-1.7,16,76.2,130,1,8.13,56.3,5,23.8,8,0,1.6,40,34.5,17.8,34.5,17.76,16.74
2025,28,Jahmyr Gibbs,DET,RB,1,7,TB,6.995884773662551,55.4,17,54.8,0,136,8,2,0.54,0,5,18.8,103,75.7,100,11.8,41.2,52.9,45.9,5.71,47.1,2.29,28.7,9,0.53,0.401,6.8,11,64.7,38,0,3.45,27.3,5,29.4,97,2,19.4,60,36.8,17.2,36.8,17.15,19.65
2025,29,Javonte Williams,DAL,RB,1,5,NYJ,6.349206349206349,76.3,16,69.6,0,135,8.44,1,1.09,0,6,13.3,77,57,100,6.3,50,25,67.4,2.25,25,6.19,73.3,3,0.19,0.464,7.4,6,37.5,24,0,4,50,10,62.5,111,1,11.1,50,26.9,20.5,26.9,20.48,6.42
2025,30,De'Von Achane,MIA,RB,1,13,NO,9.243697478991598,74.6,22,78.6,0,134,6.09,1,0.83,0,6,14.3,55,41,0,4.5,63.6,31.8,29.5,3.95,18.2,2.14,35.1,3,0.14,0.204,4.5,16,72.7,93,1,5.81,56.3,5,22.7,32,0,6.4,80,19.4,18.8,19.4,18.81,0.59
2025,31,Breece Hall,NYJ,RB,1,8,CIN,7.4074074074074066,57.1,18,58.1,0,133,7.39,2,0.27,0,6,25,82,61.7,100,11.1,61.1,33.3,63.5,5.61,22.2,1.78,24.1,4,0.22,0.271,4.9,10,55.6,77,1,7.7,70,8,44.4,56,1,7,50,32.9,13.5,32.86,13.55,19.31
2025,32,Saquon Barkley,PHI,RB,1,16,WAS,7.5,78.8,21,77.8,0,132,6.29,1,0.27,0,7,15.8,70,53,50,4.8,61.9,42.9,45.8,4.19,23.8,2.1,33.3,6,0.29,0.268,5.6,14,66.7,59,1,4.21,57.1,7,33.3,73,0,10.43,71.4,21.2,9.9,21.2,9.93,11.27
2025,33,James Cook,BUF,RB,1,2,NYJ,6.796116504854369,49.3,21,58.3,0,132,6.29,2,1.56,0,6,10.5,58,43.9,50,9.5,66.7,33.3,37.7,2.43,23.8,3.86,61.4,2,0.1,0.245,5.1,13,61.9,106,1,8.15,76.9,7,33.3,20,1,2.86,42.9,26.5,21,26.5,20.98,5.52
2025,34,Rhamondre Stevenson,NE,RB,1,18,MIA,5.384615384615385,44.6,7,26.9,0,131,18.71,2,1.01,0,5,50,111,84.7,33.3,28.6,85.7,14.3,101.8,9.14,0,9.57,51.1,4,0.57,1.463,10.2,1,14.3,20,0,20,100,6,85.7,111,2,18.5,83.3,35.3,18.5,35.3,18.47,16.83
2025,35,Rico Dowdle,CAR,RB,1,9,GB,10.59322033898305,74.1,25,80.6,0,130,5.2,2,0.47,0,7,13.6,61,46.9,100,8,52,40,34.3,3.44,24,1.76,33.8,5,0.2,0.168,4.2,12,48,66,1,5.5,58.3,12,48,60,1,5,50,28.1,17.1,28.1,17.08,11.02
2025,36,Kyle Monangai,CHI,RB,1,13,PHI,13.017751479289942,44.7,22,50,0,130,5.91,1,0.3,0,6,9.5,48,36.9,50,4.5,59.1,36.4,42.2,2.73,31.8,3.18,53.8,2,0.09,0.091,2,17,77.3,100,1,5.88,52.9,5,22.7,30,0,6,80,19,10.6,19,10.59,8.41
2025,37,Christian McCaffrey,SF,RB,1,7,ATL,7.717041800643088,74.2,24,66.7,0,129,5.38,2,1.38,0,9,31.8,87,67.4,100,8.3,58.3,37.5,35.8,2.54,33.3,2.83,52.7,5,0.21,0.152,3.6,11,45.8,60,0,5.45,54.5,13,54.2,69,2,5.31,61.5,39.1,30,39.1,30.01,9.09
2025,38,Derrick Henry,BLT,RB,1,16,NE,5.863192182410423,44.4,18,58.1,0,128,7.11,2,1.49,1,5,18.8,66,51.6,100,11.1,77.8,16.7,47.4,5.17,16.7,1.94,27.3,3,0.17,0.116,2.1,9,50,78,0,8.67,88.9,9,50,50,2,5.56,66.7,23.8,17,23.8,17.03,6.77
2025,39,De'Von Achane,MIA,RB,1,6,LAC,6.722689075630252,89.3,16,80,0,128,8,2,0.17,0,6,20,80,62.5,100,12.5,50,37.5,57.8,6.25,25,1.75,21.9,2,0.13,0.438,7,7,43.8,42,1,6,42.9,7,43.8,71,1,10.14,57.1,31,15.9,31,15.9,15.1
2025,40,Blake Corum,LA,RB,1,14,ARZ,8.275862068965518,31.3,12,36.4,0,128,10.67,2,0.65,0,6,36.4,97,75.8,33.3,16.7,75,16.7,77.7,7.17,25,3.5,32.8,6,0.5,0.702,8.4,8,66.7,86,2,10.75,62.5,4,33.3,42,0,10.5,100,26.1,10.6,26.1,10.64,15.46
2025,41,Ashton Jeanty,LV,RB,1,16,HST,9.022556390977442,92.5,24,88.9,0,128,5.33,1,0.07,0,3,4.2,51,39.8,0,4.2,33.3,45.8,24.3,0.88,50,4.46,83.6,5,0.21,-0.188,-4.5,20,83.3,112,1,5.6,30,4,16.7,16,0,4,50,31.8,14.7,31.8,14.71,17.09
2025,42,Omarion Hampton,LAC,RB,1,4,NYG,9.67741935483871,87.5,12,100,0,128,10.67,1,0.02,0,5,25,101,78.9,0,8.3,58.3,41.7,75,6.67,50,4,37.5,5,0.42,0.6,7.2,2,16.7,4,0,2,0,10,83.3,124,1,12.4,70,27.5,13.4,27.5,13.37,14.13
2025,43,Jaylen Warren,PIT,RB,1,7,CIN,7.5829383886255926,66.7,16,84.2,0,127,7.94,0,0.11,0,6,26.7,83,65.4,100,0,68.8,31.3,60.9,2.75,18.8,5.19,65.4,5,0.31,0.381,6.1,14,87.5,121,0,8.64,71.4,2,12.5,6,0,3,50,19.8,12.9,19.8,12.85,6.95
2025,44,Derrick Henry,BLT,RB,1,18,PIT,6.514657980456026,70.8,20,76.9,0,126,6.3,0,0.04,0,5,15,76,60.3,0,0,35,60,33.5,3.1,20,3.2,50.8,3,0.15,0.052,1,16,80,120,0,7.5,43.8,4,20,6,0,1.5,0,12.6,9.5,12.6,9.48,3.12
2025,45,Kimani Vidal,LAC,RB,1,13,LV,16.129032258064516,76.1,25,67.6,0,126,5.04,1,0.3,0,5,4.3,59,46.8,50,4,56,44,25.1,3.04,44,2,39.7,9,0.36,-0.034,-0.8,12,48,23,0,1.92,50,13,52,103,1,7.92,61.5,20.7,13.5,20.7,13.52,7.18
2025,46,D'Andre Swift,CHI,RB,1,13,PHI,8.071748878923767,52.9,18,40.9,0,125,6.94,1,1.05,0,6,17.6,57,45.6,50,5.6,55.6,22.2,50.8,3.44,11.1,3.5,50.4,5,0.28,0.282,5.1,15,83.3,116,0,7.73,60,3,16.7,9,1,3,33.3,20.8,15.2,20.8,15.21,5.59
2025,47,D'Andre Swift,CHI,RB,1,7,NO,8.520179372197308,52.2,19,50,0,124,6.53,1,3.47,0,6,31.3,77,62.1,66.7,5.3,52.6,42.1,26.8,4.63,31.6,1.89,29,3,0.16,0.238,4.5,11,57.9,73,1,6.64,54.5,8,42.1,51,0,6.38,50,20.8,31.9,20.8,31.89,-11.09
2025,48,Travis Etienne,JAX,RB,1,4,SF,7.307692307692308,61.9,19,67.9,0,124,6.53,1,0.09,0,5,21.1,88,71,0,5.3,52.6,47.4,33.4,4.74,42.1,1.79,27.4,3,0.16,-0.002,0,7,36.8,59,1,8.43,42.9,11,57.9,57,0,5.18,54.5,19.5,12.1,19.5,12.1,7.4
2025,49,Kimani Vidal,LAC,RB,1,6,MIA,11.612903225806452,67.2,18,72,0,124,6.89,0,0.63,0,4,23.5,97,78.2,0,0,38.9,61.1,49.1,3.72,66.7,3.17,46,2,0.11,0.003,0,11,61.1,89,0,8.09,36.4,7,38.9,35,0,5,42.9,22.8,21.5,22.8,21.46,1.34
2025,50,Jonathan Taylor,IND,RB,1,6,ARZ,6.5015479876160995,91.4,21,91.3,0,123,5.86,1,1.07,0,7,23.5,70,56.9,75,4.8,71.4,28.6,39.9,1.62,42.9,4.24,72.4,0,0,0.096,2,11,52.4,73,0,6.64,72.7,10,47.6,50,1,5,70,23.7,20.1,23.7,20.1,3.6
2025,51,Derrick Henry,BLT,RB,1,6,LA,7.81758957654723,48,24,68.6,0,122,5.08,0,0.47,0,8,18.2,44,36.1,50,0,66.7,29.2,27.6,2.79,16.7,2.29,45.1,1,0.04,-0.087,-2.1,19,79.2,101,0,5.32,68.4,5,20.8,21,0,4.2,60,14,13.9,14,13.91,0.09
2025,52,Saquon Barkley,PHI,RB,1,14,LAC,7.142857142857142,80.3,20,90.9,0,122,6.1,1,0.2,0,5,21.1,94,77,100,5,35,60,34.5,4.5,50,1.6,26.2,6,0.3,-0.011,-0.2,15,75,119,1,7.93,46.7,5,25,3,0,0.6,0,18.2,9.9,18.2,9.94,8.26
2025,53,De'Von Achane,MIA,RB,1,11,WAS,8.823529411764707,79.6,21,67.7,0,120,5.71,0,0.94,0,8,35.3,89,74.2,50,0,57.1,38.1,42.9,3.86,33.3,1.86,32.5,3,0.14,-0.032,-0.7,9,42.9,54,0,6,55.6,9,42.9,66,0,7.33,77.8,21.5,21.5,21.5,21.49,0.01
2025,54,Derrick Henry,BLT,RB,1,9,MIA,6.188925081433225,64.3,19,70.4,0,119,6.26,0,0.32,0,3,23.5,81,68.1,50,0,52.6,57.9,35.6,4.79,36.8,1.47,23.5,1,0.05,0.005,0.1,12,63.2,97,0,8.08,66.7,7,36.8,22,0,3.14,28.6,13.1,11.9,13.1,11.93,1.17
2025,55,Christian McCaffrey,SF,RB,1,16,IND,6.752411575562702,80.3,21,77.8,0,117,5.57,0,0.29,0,6,16.7,54,46.2,50,0,57.1,42.9,37.3,3.29,23.8,2.29,41,6,0.29,0.14,2.9,17,81,97,0,5.71,52.9,3,14.3,14,0,4.67,66.7,32.6,31.5,32.6,31.53,1.07
2025,56,James Cook,BUF,RB,1,16,CLV,5.177993527508091,56,16,64,0,117,7.31,2,1.02,0,5,20,72,61.5,50,12.5,62.5,31.3,50,3.63,25,3.69,50.4,2,0.13,0.38,6.1,8,50,51,1,6.38,75,8,50,66,1,8.25,50,26.4,16.2,26.4,16.22,10.18
2025,57,James Cook,BUF,RB,1,4,NO,7.119741100323624,73.7,22,84.6,0,117,5.32,1,1.26,0,6,15,36,30.8,50,4.5,72.7,22.7,27.3,3.23,27.3,2.09,39.3,3,0.14,0.146,3.2,9,40.9,44,0,4.89,77.8,13,59.1,73,1,5.62,69.2,22.5,21.7,22.5,21.66,0.84
2025,58,Kimani Vidal,LAC,RB,1,8,MIN,14.838709677419354,74.3,23,63.9,0,117,5.09,1,1.53,0,8,15,53,45.3,100,4.3,56.5,39.1,19.2,2.57,30.4,2.52,49.6,4,0.17,0.048,1.1,12,52.2,49,1,4.08,50,11,47.8,68,0,6.18,63.6,19.7,20.8,19.7,20.78,-1.08
2025,59,Javonte Williams,DAL,RB,1,7,WAS,7.5396825396825395,69.4,19,70.4,0,116,6.11,1,1.65,0,4,11.1,50,43.1,100,5.3,57.9,31.6,9.4,1,42.1,5.11,83.6,2,0.11,0.015,0.3,4,21.1,29,0,7.25,100,15,78.9,87,1,5.8,46.7,18.8,23.6,18.8,23.56,-4.76
2025,60,James Cook,BUF,RB,1,12,HST,5.501618122977346,54.5,17,85,0,116,6.82,1,0.6,0,3,17.6,78,67.2,0,5.9,58.8,41.2,38,4.59,29.4,2.24,32.8,2,0.12,-0.028,-0.5,11,64.7,66,0,6,72.7,6,35.3,50,1,8.33,33.3,21.9,16.3,21.9,16.32,5.58
2025,61,Jordan Mason,MIN,RB,1,3,CIN,10.062893081761008,60.3,16,55.2,0,116,7.25,2,2.01,0,7,30.8,66,56.9,100,12.5,62.5,18.8,31.9,4.56,12.5,2.69,37.1,5,0.31,0.319,5.1,12,75,98,1,8.17,58.3,4,25,18,1,4.5,75,23.6,20.5,23.6,20.47,3.13
2025,62,James Cook,BUF,RB,1,9,KC,8.737864077669903,75,27,81.8,0,114,4.22,0,0.47,0,4,12,47,41.2,40,0,44.4,55.6,5.5,2.04,40.7,2.19,51.8,6,0.22,-0.045,-1.2,9,33.3,27,0,3,44.4,18,66.7,87,0,4.83,44.4,13.5,15.4,13.5,15.41,-1.91
2025,63,Kyren Williams,LA,RB,1,9,NO,9.652509652509652,67.5,25,64.1,0,114,4.56,1,1.66,0,9,9.5,25,21.9,100,4,68,28,15.7,2.04,20,2.52,55.3,6,0.24,0.214,5.4,12,48,53,0,4.42,66.7,13,52,61,1,4.69,69.2,17.4,19.8,17.4,19.77,-2.37
2025,64,Breece Hall,NYJ,RB,1,5,DAL,5.761316872427984,58.9,14,77.8,0,113,8.07,0,0.02,1,6,46.2,102,90.3,100,0,71.4,28.6,56,4.36,21.4,3.71,46,6,0.43,-0.154,-2.2,9,64.3,75,0,8.33,77.8,5,35.7,38,0,7.6,60,18.5,15.3,18.5,15.34,3.16
2025,65,J.K. Dobbins,DEN,RB,1,8,DAL,9.803921568627452,54.4,15,57.7,0,111,7.4,0,1.03,0,5,30.8,76,68.5,66.7,0,66.7,33.3,48,4.07,33.3,3.33,45,5,0.33,0.212,3.2,4,26.7,34,0,8.5,75,11,73.3,77,0,7,63.6,14.1,15.8,14.1,15.8,-1.7
2025,66,Breece Hall,NYJ,RB,1,17,NE,5.761316872427984,46,14,50,0,111,7.93,1,0.01,0,4,14.3,78,70.3,0,7.1,57.1,42.9,55.4,5.36,50,2.57,32.4,5,0.36,0.296,4.1,4,28.6,12,0,3,50,9,64.3,80,1,8.89,55.6,20.9,8.5,20.9,8.53,12.37
2025,67,Jacory Croskey-Merritt,WAS,RB,1,5,LAC,8,49.1,14,60.9,0,111,7.93,2,0.7,1,6,38.5,80,72.1,100,14.3,71.4,28.6,50.7,3.57,28.6,4.36,55,0,0,0.143,2,2,14.3,35,0,17.5,100,12,85.7,76,2,6.33,66.7,28,13.5,28,13.47,14.53
2025,68,Zach Charbonnet,SEA,RB,1,17,CAR,9.782608695652174,53,18,52.9,0,110,6.11,2,2.49,0,8,25,69,62.7,100,11.1,72.2,33.3,50.2,2.5,22.2,3.61,59.1,6,0.33,0.597,10.7,12,66.7,69,2,5.75,66.7,6,33.3,41,0,6.83,83.3,26.2,24.2,26.2,24.18,2.02
2025,69,Quinshon Judkins,CLV,RB,1,5,MIN,10,53.7,23,74.2,0,110,4.78,0,0.22,0,5,15,60,54.5,0,0,52.2,47.8,25.8,2.83,47.8,1.96,40.9,2,0.09,0.051,1.2,8,34.8,51,0,6.38,62.5,15,65.2,59,0,3.93,46.7,13.8,11.4,13.8,11.43,2.37
2025,70,D'Andre Swift,CHI,RB,1,6,WAS,6.278026905829597,59.3,14,56,0,108,7.71,0,1.28,0,6,35.7,70,64.8,0,0,64.3,21.4,34.3,5.57,14.3,2.14,27.8,1,0.07,0.442,6.2,9,64.3,57,0,6.33,66.7,5,35.7,51,0,10.2,60,25.5,18.3,25.5,18.26,7.24
2025,71,James Cook,BUF,RB,1,3,MIA,6.148867313915858,64.9,19,79.2,0,108,5.68,1,0.81,0,6,22.2,64,59.3,100,5.3,57.9,36.8,37.3,1.11,47.4,4.58,80.6,7,0.37,0.125,2.4,14,73.7,92,0,6.57,57.1,5,26.3,16,1,3.2,60,20.8,16.9,20.8,16.89,3.91
2025,72,Chase Brown,CIN,RB,1,7,PIT,4.741379310344827,62.5,11,55,0,108,9.82,0,0.13,0,4,30,76,70.4,0,0,63.6,27.3,60.9,4.18,27.3,5.64,57.4,6,0.55,0.358,3.9,5,45.5,48,0,9.6,60,6,54.5,60,0,10,66.7,12,9.2,12,9.19,2.81
2025,73,James Cook,BUF,RB,1,15,NE,7.119741100323624,70.1,22,71,0,107,4.86,2,0.51,0,4,15.8,34,31.8,100,9.1,63.6,31.8,25.4,3.91,9.1,0.95,19.6,7,0.32,0.211,4.6,11,50,46,1,4.18,54.5,11,50,61,1,5.55,72.7,31.1,18.3,31.1,18.29,12.81
2025,74,Breece Hall,NYJ,RB,1,1,PIT,7.818930041152264,58.1,19,51.4,0,107,5.63,0,0.24,0,7,22.2,63,58.9,33.3,0,52.6,42.1,24.4,3.05,21.1,2.58,45.8,5,0.26,0.142,2.7,18,94.7,101,0,5.61,50,1,5.3,6,0,6,100,16.5,12.9,16.5,12.86,3.64
2025,75,Chase Brown,CIN,RB,1,12,NE,8.189655172413794,88.7,19,82.6,0,107,5.63,0,0.05,0,7,15.8,43,40.2,0,0,63.2,26.3,19.7,3.42,21.1,2.21,39.3,2,0.11,0.108,2,9,47.4,49,0,5.44,44.4,9,47.4,53,0,5.89,77.8,15,14.7,15,14.74,0.26
