,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Splits,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Alignment,Alignment,Alignment,Alignment,FP,FP,FP,FP,FP,FP,FP,FP
2025,14,Luther Burden,CHI,WR,1,17,SF,10.869565217391305,15,57.8,25,54.3,9,21.4,5.52,0.36,10.44,94,31.8,138,43,15.33,17.25,8,88.9,55,6.88,9,1.13,1,1.03,50,0,1,1,6,0.24,155.8,7,33.3,1,11.1,9,100,2,50,1,11.1,0,0,0,0,1,0.13,42.9,7.49,1.233,36,56,0,8,27.8,25.8,27.8,25.78,2.02,1.11,1.03,25.8
2025,15,Jameson Williams,DET,WR,1,15,LA,7.014388489208632,9.090909090909092,90.3,39,92.9,9,22,3.44,0.23,19.44,175,39.9,134,40.6,14.89,19.14,7,77.8,10,1.43,6,0.86,1,1.09,33.3,1,2,1,6,0.154,155.8,8,27.6,1,11.1,8,88.9,4,42.9,0,0,0,0,0,0,0,0,25,4.2,1.028,89.7,10.3,0,0,26.4,31.1,26.4,31.15,-4.75,0.68,0.8,31.1
2025,16,Trey McBride,ARZ,TE,1,15,HST,5.997001499250374,7.878787878787878,92.1,40,93,13,32.5,3.35,0.33,4,52,19.8,134,53.8,10.31,11.17,12,92.3,97,8.08,22,1.83,2,0.94,66.7,3,1,1,8,0.2,149.2,9,32.1,3,23.1,12,92.3,0,30,0,0,2,1,50,0,2,0.17,34.2,3.47,0.919,5,65,30,0,37.4,24.6,37.4,24.61,12.79,0.93,0.62,24.6
2025,17,Mike Evans,TB,WR,1,15,ATL,12.440191387559809,16.94915254237288,50.8,26,65,10,29.4,5.08,0.38,17.1,171,48.4,132,47.7,13.2,22,6,60,12,2,3,0.5,0,0.7,0,1,1,0,6,0.231,64.6,8,38.1,0,0,8,80,3,50,0,0,4,2,50,0,0,0,47.6,3.8,0.333,80.8,19.2,0,0,19.2,20.1,19.2,20.14,-0.94,0.74,0.77,20.1
2025,18,A.J. Brown,PHI,WR,1,13,CHI,6.666666666666667,10,96.1,30,88.2,12,35.3,4.4,0.4,11.75,141,50.2,132,57.4,11,13.2,10,83.3,28,2.8,8,0.8,2,1.27,100,1,0,0,7,0.233,117.4,6,31.6,0,0,10,83.3,2,11.1,0,0,4,4,100,0,0,0,41.4,2.49,0.548,76.7,23.3,0,0,35.2,24.7,35.2,24.71,10.49,1.17,0.82,24.7
2025,19,Ja'Marr Chase,CIN,WR,1,15,BLT,7.01468189233279,8.83977900552486,97.2,43,97.7,16,41,3.07,0.37,9.31,149,52.1,132,58.7,8.25,13.2,10,62.5,56,5.6,11,1.1,0,0.35,0,1,1,0,5,0.116,62.5,14,53.8,0,0,12,75,1,22.2,1,6.3,2,2,100,0,1,0.1,44.4,0.56,0.258,83.7,16.3,0,0,23.2,24.6,23.2,24.57,-1.37,0.54,0.57,24.6
2025,20,Alec Pierce,IND,WR,1,18,HST,6.067415730337078,8.333333333333332,67.2,27,71.1,7,20,4.89,0.26,20.14,141,48.5,132,44.3,18.86,33,4,57.1,36,9,8,2,2,1.97,100,2,2,1,3,0.111,141.4,7,30.4,0,0,7,100,2,66.7,1,14.3,2,1,50,0,0,0,30.4,8.12,1.437,92.6,7.4,0,0,29.2,28.1,29.2,28.06,1.14,1.08,1.04,28.1
2025,21,George Pickens,DAL,WR,1,16,LAC,6.003430531732419,6.870229007633588,89.3,35,97.2,9,28.1,3.71,0.26,13.67,123,42.3,130,51,14.44,18.57,7,77.8,27,3.86,8,1.14,1,0.88,50,2,1,1,5,0.143,155.8,8,36.4,0,0,7,77.8,2,50,0,0,2,2,100,0,0,0,30,5.63,1.166,91.4,8.6,0,0,26,19.9,26,19.86,6.14,0.74,0.57,19.9
2025,22,Zay Flowers,BLT,WR,1,14,PIT,8.189655172413794,9.401709401709402,92.2,38,90.5,11,31.4,3.26,0.29,10.64,117,41.9,124,56.6,11.27,15.5,8,72.7,46,5.75,11,1.38,0,0.12,0,1,1,0,4,0.105,109.7,9,52.9,2,18.2,11,100,3,37.5,1,9.1,1,0,0,1,2,0.25,36.7,3.57,0.652,65.8,34.2,0,0,20.6,24.6,20.6,24.65,-4.05,0.54,0.64,24.2
2025,23,CeeDee Lamb,DAL,WR,1,14,DET,5.681818181818182,7.079646017699115,47.4,25,46.3,8,17,4.84,0.32,14.75,118,23.7,121,32.2,15.13,20.17,6,75,48,8,22,3.67,0,0.55,0,1,1,0,4,0.16,116.7,6,19.4,0,0,7,87.5,3,50,1,12.5,2,2,100,0,2,0.33,36.4,6.28,1,48,52,0,0,18.1,16.6,18.1,16.6,1.5,0.72,0.66,16.6
2025,24,Nico Collins,HST,WR,1,14,KC,7.20524017467249,6.779661016949152,83.1,33,94.3,8,25.8,3.67,0.24,15,120,46.2,121,59.6,15.13,30.25,4,50,39,9.75,7,1.75,0,0.17,0,1,0,0,3,0.091,95.8,5,29.4,0,0,5,62.5,1,66.7,0,0,2,1,50,0,0,0,33.3,5.94,0.468,84.8,15.2,0,0,16.1,12.4,16.1,12.44,3.66,0.49,0.38,12.4
2025,25,Chris Olave,NO,WR,1,17,TEN,5.206463195691203,7.28476821192053,90.4,29,93.5,11,40.7,4.1,0.38,10.27,113,43.3,119,35.7,10.82,14.88,8,72.7,55,6.88,6,0.75,1,0.5,50,2,1,1,5,0.172,138.1,11,55,1,9.1,8,72.7,2,14.3,0,0,0,0,0,0,0,0,42.3,3.08,0.868,55.2,44.8,0,0,25.9,19.3,25.9,19.32,6.58,0.89,0.67,19.3
2025,26,George Kittle,SF,TE,1,16,IND,7.6923076923076925,12.121212121212121,62.1,21,58.3,8,23.5,5.48,0.38,14.13,113,33.7,115,39,14.38,16.43,7,87.5,21,3,10,1.43,1,1.07,20,2,2,1,7,0.333,158.3,7,36.8,0,0,8,100,1,33.3,0,0,4,3,75,0,0,0,36.4,4.33,1.221,9.5,38.1,52.4,0,24.5,20.9,24.5,20.93,3.57,1.17,1,20.9
2025,27,Parker Washington,JAX,WR,1,17,IND,10.498687664041995,11.11111111111111,80.9,40,93,10,27,2.88,0.25,11.8,118,31.6,115,43.7,11.5,14.38,8,80,39,4.88,15,1.88,0,0.22,0,2,1,0,4,0.1,75,9,34.6,0,0,9,90,4,42.9,1,10,2,1,50,0,1,0.13,30.3,3.19,0.485,32.5,65,0,2.5,19,21.2,19,21.24,-2.24,0.49,0.52,20.8
2025,28,Ryan Flournoy,DAL,WR,1,14,DET,14.34108527131783,24.074074074074073,63.2,37,68.5,13,27.7,3.11,0.35,13,169,33.9,115,30.6,8.85,12.78,9,69.2,27,3,7,0.78,1,0.34,100,3,2,0,6,0.162,90.2,9,29,0,0,10,76.9,2,25,0,0,2,1,50,0,1,0.11,40.6,-0.08,0.483,62.2,37.8,0,0,26.5,21.7,26.5,21.68,4.82,0.72,0.59,21.7
2025,29,Jalen McMillan,TB,WR,1,17,MIA,33.78378378378378,60,55.6,25,50,9,20.5,4.56,0.36,13.44,121,33.5,114,32.9,12.67,16.29,7,77.8,44,6.29,4,0.57,0,0.03,0,0,0,0,4,0.16,79.2,3,10,1,11.1,8,88.9,2,28.6,1,11.1,1,1,100,0,1,0.14,39.1,4.13,0.761,76,24,0,0,18.4,16.2,18.4,16.23,2.17,0.74,0.65,16.2
2025,30,Harold Fannin,CLV,TE,1,14,TEN,9.925558312655088,9.615384615384617,92.2,40,85.1,10,23.8,2.85,0.25,8.2,82,28,114,31.3,11.4,14.25,8,80,58,7.25,21,2.63,1,0.57,33.3,1,1,1,5,0.125,147.5,6,33.3,2,20,10,100,1,14.3,0,0,3,1,33.3,0,0,0,30.3,3.74,0.634,10,40,50,0,25.4,21,25.4,21.01,4.39,0.64,0.53,21
2025,31,Courtland Sutton,DEN,WR,1,15,GB,5.46448087431694,8.333333333333332,89.2,30,83.3,10,29.4,3.77,0.33,13.6,136,42.6,113,37.4,11.3,16.14,7,70,21,3,6,0.86,1,0.6,25,2,1,1,5,0.167,140.8,6,33.3,0,0,8,80,3,33.3,0,0,5,3,60,0,0,0,32.3,2.23,0.826,86.7,13.3,0,0,24.3,19.7,24.3,19.67,4.63,0.81,0.66,19.7
2025,32,Wan'Dale Robinson,NYG,WR,1,17,LV,5.353728489483748,9.090909090909092,74.6,28,80,12,40,4.04,0.43,5.67,68,49.3,113,54.6,9.42,10.27,11,91.7,50,4.55,17,1.55,0,0.05,0,2,0,0,5,0.179,105.9,11,55,1,8.3,11,91.7,0,10,0,0,3,2,66.7,0,3,0.27,50,2.7,0.526,35.7,64.3,0,0,22.3,20,22.3,19.96,2.34,0.8,0.71,20
2025,33,Christian Watson,GB,WR,1,17,BLT,7.860262008733625,10.909090909090908,59.1,18,56.3,6,24,6.28,0.33,15,90,33.2,113,38.2,18.83,22.6,5,83.3,28,5.6,3,0.6,1,0.72,100,0,0,0,5,0.278,158.3,5,26.3,0,0,6,100,3,60,1,16.7,0,0,0,0,0,0,40,9.52,1.375,88.9,11.1,0,0,22.3,20.7,22.3,20.72,1.58,1.24,1.15,20.7
2025,34,Jaxon Smith-Njigba,SEA,WR,1,15,IND,7.515657620041753,5.7324840764331215,91.5,36,92.3,9,25,3.14,0.25,7.89,71,29,113,41.7,12.56,16.14,7,77.8,61,8.71,33,4.71,0,0.18,0,0,0,0,3,0.083,118.8,8,40,2,22.2,9,100,1,28.6,1,11.1,1,0,0,0,1,0.14,28.1,4.87,0.685,61.1,36.1,0,2.8,18.3,19.3,18.3,19.25,-0.95,0.51,0.53,19.3
2025,35,CeeDee Lamb,DAL,WR,1,13,KC,7.5,7.964601769911504,78.5,33,84.6,9,23.1,3.39,0.27,12.22,110,42.5,112,35,12.44,16,7,77.8,34,4.86,11,1.57,1,1.02,50,2,2,1,4,0.121,155.6,7,26.9,0,0,7,77.8,2,16.7,0,0,0,0,0,0,0,0,28.1,3.91,0.983,57.6,42.4,0,0,24.2,23,24.2,23.01,1.19,0.73,0.7,23
2025,36,CeeDee Lamb,DAL,WR,1,15,MIN,8.636363636363637,7.079646017699115,84.1,38,95,8,21.1,2.92,0.21,13,104,46.8,111,37.8,13.88,18.5,6,75,29,4.83,4,0.67,0,0.07,0,1,1,0,4,0.105,116.7,6,40,0,0,6,75,2,33.3,0,0,0,0,0,0,0,0,27.6,4.94,0.871,55.3,44.7,0,0,17.1,16.6,17.1,16.59,0.51,0.45,0.44,16.6
2025,37,Ja'Marr Chase,CIN,WR,1,13,BLT,7.504078303425775,7.734806629834254,98.8,46,95.8,14,30.4,2.39,0.3,12.64,177,46.7,110,42.1,7.86,15.71,7,50,8,1.14,3,0.43,0,0.83,0,2,1,0,5,0.109,76.5,13,40.6,1,7.1,9,64.3,3,14.3,1,7.1,2,2,100,0,0,0,31.8,-0.9,0.518,76.1,23.9,0,0,18,22.8,18,22.81,-4.81,0.39,0.5,22.8
2025,38,Ja'Marr Chase,CIN,WR,1,16,MIA,5.383360522022838,6.077348066298343,86.9,33,91.7,11,33.3,3.3,0.33,7,77,39.9,109,34.8,9.91,12.11,9,81.8,40,4.44,12,1.33,0,0.42,0,0,0,0,6,0.182,108,9,40.9,1,9.1,11,100,1,22.2,1,9.1,2,1,50,0,1,0.11,36.7,2.94,0.563,57.6,42.4,0,0,19.9,22.5,19.9,22.45,-2.55,0.6,0.68,22.5
2025,39,Chris Godwin,TB,WR,1,17,MIA,15.481171548117153,16.666666666666664,77.8,37,74,8,18.2,2.92,0.22,5,40,11.1,108,31.2,13.5,15.43,7,87.5,80,11.43,22,3.14,1,0.99,50,1,1,1,5,0.135,158.3,6,20,1,12.5,7,87.5,0,16.7,0,0,1,1,100,0,4,0.57,21.1,7,1.059,32.4,67.6,0,0,23.8,17.5,23.8,17.48,6.32,0.64,0.47,17.5
2025,40,Zach Ertz,WAS,TE,1,13,DEN,12.386706948640484,18.30985915492958,65.9,41,74.5,13,26,2.59,0.32,8.08,105,21,106,36.1,8.15,10.6,10,76.9,41,4.1,7,0.7,0,0.19,0,1,0,0,6,0.146,100.2,11,27.5,1,7.7,13,100,1,10,2,15.4,3,2,66.7,0,1,0.1,35.1,0.69,0.274,9.8,61,26.8,2.4,20.6,24.3,20.6,24.32,-3.72,0.5,0.59,24.3
2025,41,Quentin Johnston,LAC,WR,1,16,DAL,4.8936170212765955,6.329113924050633,59.7,23,69.7,5,17.2,4.52,0.22,25.2,126,43,104,34.7,20.8,26,4,80,11,2.75,3,0.75,1,1.37,50,1,1,1,3,0.13,158.3,4,19,0,0,5,100,3,100,0,0,3,2,66.7,2,0,0,25,10.01,1.74,69.6,30.4,0,0,20.4,20.6,20.4,20.61,-0.21,0.89,0.9,20.6
2025,42,Gunner Olszewski,NYG,WR,1,18,DAL,53.03030303030303,69.23076923076923,84.1,35,87.5,9,27.3,2.91,0.26,8.33,75,36.6,102,44.3,11.33,12.75,8,88.9,57,7.13,19,2.38,0,0.05,0,0,0,0,5,0.143,113.9,7,31.8,2,22.2,8,88.9,1,25,0,0,1,1,100,0,0,0,31,4.04,0.732,31.4,68.6,0,0,18.2,15.4,18.2,15.44,2.76,0.52,0.44,15.4
2025,43,Adonai Mitchell,NYJ,WR,1,13,ATL,12.811387900355871,16.43835616438356,85.7,36,87.8,12,36.4,2.83,0.33,15,180,59.8,102,59.3,8.5,12.75,8,66.7,1,0.13,0,0,1,0.74,100,2,1,0,4,0.111,120.8,12,50,0,0,8,66.7,2,14.3,0,0,1,1,100,0,0,0,40,-0.35,0.397,72.2,27.8,0,0,24.2,22.3,24.2,22.33,1.87,0.67,0.62,22.3
2025,44,Brandin Cooks,BUF,WR,1,17,PHI,6.172839506172839,14.705882352941178,0,20,47.6,5,14.3,5.05,0.25,27,135,57,101,41.9,20.2,25.25,4,80,5,1.25,-1,-0.25,0,0.03,0,0,0,0,3,0.15,118.8,5,20,0,0,4,80,3,50,0,0,1,1,100,1,0,0,33.3,8.82,1.527,65,35,0,0,14.1,10.3,14.1,10.29,3.81,0.7,0.51,10.3
2025,45,Stefon Diggs,NE,WR,1,17,NYJ,4.738154613466334,6,48.4,19,67.9,6,24,5.32,0.32,9.67,58,26.4,101,35.3,16.83,16.83,6,100,43,7.17,14,2.33,1,0.87,20,1,0,0,5,0.263,158.3,5,27.8,1,16.7,6,100,1,60,0,0,1,1,100,1,1,0.17,35.3,8.62,1.815,47.4,52.6,0,0,22.1,17.3,22.1,17.27,4.83,1.16,0.91,17.3
2025,46,Justin Jefferson,MIN,WR,1,18,GB,5.420560747663552,7.246376811594203,78.1,29,85.3,10,32.3,3.48,0.34,6.9,69,39,101,42.3,10.1,12.63,8,80,53,6.63,14,1.75,0,0.04,0,1,1,0,5,0.172,108.8,8,42.1,2,20,8,80,0,0,0,0,1,1,100,0,2,0.25,41.7,2.62,0.474,75.9,24.1,0,0,18.4,16.6,18.4,16.57,1.83,0.62,0.55,16
2025,47,A.J. Brown,PHI,WR,1,14,LAC,8.444444444444445,10.833333333333334,97,38,88.4,13,32.5,2.63,0.34,15.54,202,51.7,100,41.7,7.69,16.67,6,46.2,37,6.17,20,3.33,0,0.39,0,0,1,0,5,0.132,33,11,36.7,0,0,9,69.2,4,33.3,2,15.4,2,1,50,0,2,0.33,35.1,-1.79,-0.775,89.5,10.5,0,0,16,23.6,16,23.59,-7.59,0.42,0.62,23.6
2025,48,Michael Wilson,ARZ,WR,1,18,LA,5.990016638935108,6.451612903225806,90.6,36,90,8,25,2.75,0.22,19,152,65.8,99,36.5,12.38,19.8,5,62.5,20,4,8,1.6,1,0.72,50,2,1,0,4,0.111,105.7,6,40,0,0,7,87.5,4,75,0,0,2,0,0,0,0,0,33.3,2.29,0.601,91.7,8.3,0,0,20.9,19.8,20.9,19.78,1.12,0.58,0.55,19.8
2025,49,Nico Collins,HST,WR,1,13,IND,6.331877729257641,7.627118644067797,73.2,29,78.4,9,25.7,3.38,0.31,18.67,168,43.2,98,35.5,10.89,19.6,5,55.6,42,8.4,19,3.8,0,0.03,0,0,1,0,5,0.172,93.8,9,36,0,0,5,55.6,4,60,0,0,1,1,100,0,0,0,36,1.03,0.78,72.4,27.6,0,0,21.5,13.6,21.5,13.59,7.91,0.51,0.38,10.9
2025,50,Quentin Johnston,LAC,WR,1,17,HST,7.021276595744681,10.126582278481013,74.6,33,78.6,8,25,2.97,0.24,20.5,164,56.7,98,41.5,12.25,19.6,5,62.5,11,2.2,4,0.8,0,0.25,0,2,0,0,4,0.121,105.2,5,29.4,0,0,6,75,3,33.3,0,0,1,0,0,0,0,0,30.8,2.31,0.78,84.8,15.2,0,0,14.8,14.8,14.8,14.76,0.04,0.45,0.45,14.8
2025,51,DJ Moore,CHI,WR,1,16,GB,6.8359375,8.536585365853659,95,35,94.6,7,20.6,2.77,0.2,16.86,118,45.9,97,38.8,13.86,19.4,5,71.4,4,0.8,3,0.6,1,0.71,50,0,1,1,3,0.086,153.3,4,33.3,0,0,6,85.7,2,60,0,0,5,4,80,0,0,0,28,4.2,0.787,74.3,25.7,0,0,21.9,14.5,21.9,14.54,7.36,0.59,0.4,14.1
2025,52,Terry McLaurin,WAS,WR,1,13,DEN,13.061224489795919,24.137931034482758,49.4,32,58.2,14,28,3,0.44,12.86,180,36.1,96,32.7,6.86,13.71,7,50,9,1.29,-1,-0.14,1,1.36,50,5,4,1,6,0.188,96.1,11,27.5,0,0,9,64.3,2,20,1,7.1,3,1,33.3,0,0,0,50,-2.13,0.419,87.5,12.5,0,0,22.6,24.7,22.6,24.75,-2.15,0.71,0.77,24.7
2025,53,Ja'Marr Chase,CIN,WR,1,18,CLV,6.851549755301795,5.524861878453039,100,42,100,10,25.6,2.29,0.24,9,90,44.3,96,41.7,9.6,12,8,80,48,6,10,1.25,1,0.96,33.3,1,1,1,7,0.167,140,8,42.1,1,10,9,90,1,28.6,0,0,2,1,50,0,2,0.25,27.8,2.02,0.787,76.2,19,0,4.8,23.6,22.6,23.6,22.6,1,0.56,0.54,22.6
2025,54,Jameson Williams,DET,WR,1,14,DAL,5.935251798561151,9.090909090909092,91.2,33,94.3,9,26.5,2.91,0.27,12.33,111,43.9,96,31.1,10.67,13.71,7,77.8,40,5.71,15,2.14,0,0.1,0,1,1,0,3,0.091,111.1,8,29.6,2,22.2,7,77.8,2,33.3,0,0,1,1,100,0,0,0,29,1.9,0.633,84.8,15.2,0,0,17.3,14.9,17.3,14.94,2.36,0.5,0.44,14.7
2025,55,Jaxon Smith-Njigba,SEA,WR,1,16,LA,8.1419624217119,7.643312101910828,95.2,39,97.5,12,35.3,2.46,0.31,9.75,117,60.3,96,35.6,8,12,8,66.7,35,4.38,13,1.63,1,1.02,50,3,2,1,5,0.128,84,8,42.1,1,8.3,8,66.7,1,33.3,0,0,1,1,100,0,0,0,41.4,-0.13,0.075,71.8,20.5,7.7,0,23.6,20.9,23.6,20.94,2.66,0.61,0.54,20.9
2025,56,Ricky Pearsall,SF,WR,1,15,TEN,8.778625954198473,13.20754716981132,58.6,23,62.2,7,23.3,4.17,0.3,13.14,92,38.8,96,32.5,13.71,16,6,85.7,20,3.33,7,1.17,0,0.05,0,0,0,0,5,0.217,118.8,7,30.4,0,0,6,85.7,1,16.7,0,0,1,1,100,0,0,0,36.8,4.66,1.257,73.9,26.1,0,0,15.6,13.6,15.6,13.65,1.95,0.68,0.59,13.6
