,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Splits,Overall,Overall,Overall,Overall,Man,Man,Man,Man,Zone,Zone,Zone,Zone,Single-High,Single-High,Single-High,Single-High,Two-High,Two-High,Two-High,Two-High
2025,14,Xavier Legette,CAR,WR,1,2,ARZ,12.46684350132626,9.836065573770492,47,0.13,-0.04,0.02,5,0,0,0,37,0.11,-0.05,0.02,21,0.14,-0.1,0.04,26,0.12,0,0
2025,15,Jakobi Meyers,LV,WR,1,2,LAC,9.2,9.523809523809524,46,0.22,1.48,0.28,8,0.25,3.13,0.44,38,0.21,1.13,0.24,13,0.23,2.31,0.38,33,0.21,1.15,0.24
2025,16,Marvin Harrison,ARZ,WR,1,4,SEA,12.813370473537605,13.698630136986301,46,0.22,1.43,0.4,7,0.43,2.29,0.37,36,0.19,1.39,0.44,14,0.29,2.43,0.39,32,0.19,1,0.41
2025,17,Jerry Jeudy,CLV,WR,1,1,CIN,8.12274368231047,7.6923076923076925,45,0.18,1.47,0.26,19,0.26,1.16,0.27,25,0.08,0.76,0.12,24,0.21,1.58,0.28,21,0.14,1.33,0.23
2025,18,Michael Wilson,ARZ,WR,1,4,SEA,7.487520798668886,4.032258064516129,45,0.11,0.33,0.1,7,0.43,0.71,0.21,35,0.03,0.17,0.05,14,0.14,0.43,0.11,31,0.1,0.29,0.09
2025,19,T.J. Hockenson,MIN,TE,1,4,PIT,11.796246648793565,7.575757575757576,44,0.11,0.89,0.18,18,0.06,0,0,25,0.16,1.56,0.32,25,0.08,0.84,0.16,19,0.16,0.95,0.2
2025,20,Marquise Brown,KC,WR,1,1,LAC,12.054794520547945,19.444444444444446,44,0.32,2.25,0.45,10,0.3,1.4,0.34,29,0.34,2.93,0.57,23,0.26,2.52,0.43,21,0.38,1.95,0.48
2025,21,Deebo Samuel,WAS,WR,1,2,GB,10.476190476190476,8.16326530612245,44,0.18,1,0.4,12,0.08,0.83,0.67,32,0.22,1.06,0.29,20,0.1,0.5,0.15,24,0.25,1.42,0.6
2025,22,Tee Higgins,CIN,WR,1,2,JAX,8.906882591093117,8.421052631578947,44,0.18,1.27,0.33,9,0.33,5.56,1.44,34,0.15,0.18,0.05,14,0.21,3.57,0.93,30,0.17,0.2,0.05
2025,23,Tre Tucker,LV,WR,1,2,LAC,7.9422382671480145,8.88888888888889,44,0.18,0.27,0.1,8,0.25,0.5,0.17,36,0.17,0.22,0.08,13,0.23,0.38,0.12,31,0.16,0.23,0.09
2025,24,Cedric Tillman,CLV,WR,1,1,CIN,15.547703180212014,21.62162162162162,44,0.18,1.18,0.37,19,0.16,1.58,0.58,24,0.21,0.92,0.22,24,0.08,1.04,0.15,20,0.3,1.35,0.64
2025,25,Cedric Tillman,CLV,WR,1,2,BLT,15.547703180212014,16.216216216216218,44,0.14,0.5,0.23,17,0.12,1.06,0.52,26,0.15,0.15,0.05,29,0.07,0.62,0.3,15,0.27,0.27,0.09
2025,26,Casey Washington,ATL,WR,1,1,TB,46.31578947368421,42.857142857142854,44,0.14,0.75,0.14,13,0.23,2,0.35,27,0.11,0.26,0.06,23,0.09,1.13,0.2,21,0.19,0.33,0.08
2025,27,Keon Coleman,BUF,WR,1,1,BLT,15.658362989323843,18.96551724137931,44,0.25,2.55,0.57,18,0.28,2.72,0.44,24,0.25,2.63,0.72,23,0.17,1.7,0.3,21,0.33,3.48,0.87
2025,28,Darius Slayton,NYG,WR,1,2,DAL,10.85858585858586,3.278688524590164,43,0.05,1.42,0.19,2,0,0,0,39,0.05,1.56,0.21,14,0.07,3.71,0.44,29,0.03,0.31,0.07
2025,29,Jerry Jeudy,CLV,WR,1,2,BLT,7.761732851985561,7.6923076923076925,43,0.19,1.19,0.21,16,0.13,0.69,0.13,26,0.23,1.54,0.27,27,0.19,0.7,0.14,16,0.19,2,0.33
2025,30,DeVonta Smith,PHI,WR,1,5,DEN,8.651911468812877,9.734513274336283,43,0.26,2.65,0.45,19,0.16,1.58,0.26,23,0.3,3.65,0.63,25,0.12,1.2,0.2,18,0.44,4.67,0.8
2025,31,Khalil Shakir,BUF,WR,1,1,BLT,10.941475826972011,8.88888888888889,43,0.19,1.49,0.29,18,0.28,1.61,0.33,23,0.09,1.39,0.23,22,0.32,2.77,0.5,21,0.05,0.14,0.06
2025,32,Garrett Wilson,NYJ,WR,1,3,TB,19.724770642201836,21.818181818181817,43,0.28,1.95,0.57,7,0.43,2.14,0.5,32,0.25,1.81,0.4,21,0.19,0.86,0.23,22,0.36,3,0.89
2025,33,Trey McBride,ARZ,TE,1,4,SEA,6.446776611694154,6.666666666666667,43,0.26,1.21,0.28,7,0,0,0,34,0.32,1.53,0.36,13,0.23,1.54,0.38,30,0.27,1.07,0.24
2025,34,Puka Nacua,LA,WR,1,5,SF,9.641255605381167,7.361963190184049,43,0.28,1.98,0.57,9,0.11,0.11,0.79,33,0.33,2.55,0.53,22,0.27,1.77,0.4,21,0.29,2.19,0.74
2025,35,Harold Fannin,CLV,TE,1,6,PIT,10.669975186104217,9.615384615384617,43,0.23,1.88,0.35,21,0.24,2,0.34,22,0.23,1.77,0.36,24,0.29,2.29,0.44,19,0.16,1.37,0.24
2025,36,Travis Hunter,JAX,WR,1,6,SEA,20.28301886792453,15.909090909090908,43,0.16,0.35,0.13,4,0,0,0,39,0.18,0.38,0.14,21,0.24,0.1,0.1,22,0.09,0.59,0.15
2025,37,Mason Taylor,NYJ,TE,1,5,DAL,12.990936555891238,19.047619047619047,43,0.28,1.56,0.37,8,0.13,0.25,0.15,35,0.31,1.86,0.41,14,0.21,0.71,0.29,29,0.31,1.97,0.4
2025,38,Darius Slayton,NYG,WR,1,1,WAS,10.606060606060606,1.639344262295082,42,0.02,0,0,19,0.05,0,0,18,0,0,0,22,0.05,0,0,20,0,0,0
2025,39,Ja'Marr Chase,CIN,WR,1,6,GB,6.851549755301795,6.629834254143646,42,0.29,2.24,0.6,10,0.3,2.5,1.05,30,0.3,2.3,0.5,20,0.45,3.05,0.96,22,0.14,1.5,0.29
2025,40,Jameson Williams,DET,WR,1,1,GB,7.553956834532374,5.05050505050505,42,0.12,0.55,0.15,4,0.25,2.75,0.53,38,0.11,0.32,0.11,24,0.21,0.96,0.26,18,0,0,0
2025,41,Jake Ferguson,DAL,TE,1,2,NYG,8.842105263157894,12,42,0.29,1.86,0.4,23,0.26,0.78,0.25,17,0.35,3.53,0.65,20,0.3,0.55,0.26,22,0.27,3.05,0.53
2025,42,Malik Nabers,NYG,WR,1,2,DAL,33.07086614173229,40.625,42,0.31,3.98,0.9,2,0,0,0,38,0.34,4.39,0.99,13,0.38,4.15,0.72,29,0.28,3.9,0.98
2025,43,Keenan Allen,LAC,WR,1,3,DEN,9.050772626931568,9.322033898305085,41,0.27,1.59,0.48,21,0.19,1.29,0.32,19,0.32,2,0.67,26,0.27,1.81,0.6,15,0.27,1.2,0.25
2025,44,Courtland Sutton,DEN,WR,1,5,PHI,7.468123861566485,8.333333333333332,41,0.24,2.41,0.44,6,0.5,4.33,0.93,33,0.21,2.21,0.37,22,0.32,2.68,0.54,19,0.16,2.11,0.32
2025,45,Tee Higgins,CIN,WR,1,5,DET,8.299595141700406,7.368421052631578,41,0.17,0.54,0.27,15,0.2,1,0.63,26,0.15,0.27,0.07,24,0.13,0.63,0.4,17,0.24,0.41,0.1
2025,46,Rashid Shaheed,NO,WR,1,1,ARZ,8.836206896551724,10.112359550561797,41,0.22,0.8,0.23,12,0.42,0.67,0.23,28,0.14,0.89,0.23,20,0.4,1.55,0.4,21,0.05,0.1,0.06
2025,47,Jalen Tolbert,DAL,WR,1,3,CHI,16.07843137254902,18.75,41,0.15,0.59,0.13,13,0.23,0.92,0.17,26,0.12,0.46,0.12,14,0.29,0.86,0.23,27,0.07,0.44,0.08
2025,48,Trey McBride,ARZ,TE,1,6,IND,6.146926536731634,6.666666666666667,41,0.27,1.76,0.52,17,0.18,1.76,0.29,22,0.32,1.86,0.41,22,0.14,1.36,0.23,19,0.42,2.21,0.85
2025,49,Wan'Dale Robinson,NYG,WR,1,5,NO,7.839388145315487,5.303030303030303,41,0.17,0.73,0.2,8,0,0,0,33,0.21,0.91,0.24,22,0.05,0.23,0.07,19,0.32,1.32,0.34
2025,50,Malik Nabers,NYG,WR,1,1,WAS,32.28346456692913,34.375,41,0.27,1.73,0.3,18,0.33,3.94,0.67,18,0.22,0,0,21,0.33,3.38,0.58,20,0.2,0,0
2025,51,Zach Ertz,WAS,TE,1,2,GB,12.084592145015106,9.859154929577464,40,0.17,1.6,0.46,10,0.1,0.9,0.19,30,0.2,1.83,0.55,19,0.05,0.47,0.1,21,0.29,2.62,0.79
2025,52,Demarcus Robinson,SF,WR,1,5,LA,16.260162601626014,20,40,0.17,0.97,0.17,5,0.4,3.6,0.56,33,0.12,0.64,0.12,22,0.27,1.77,0.31,18,0.06,0,0
2025,53,Josh Reynolds,NYJ,WR,1,5,DAL,26.143790849673206,19.047619047619047,40,0.1,0.72,0.15,7,0.29,1.43,0.29,32,0.06,0.59,0.12,9,0.11,1.11,0.22,31,0.1,0.61,0.13
2025,54,Amon-Ra St. Brown,DET,WR,1,1,GB,7.590132827324478,3.0120481927710845,40,0.13,1.13,0.21,4,0.25,2.25,0.47,36,0.11,1,0.18,22,0.09,0.41,0.09,18,0.17,2,0.37
2025,55,Kyle Pitts,ATL,TE,1,3,CAR,7.920792079207921,5.172413793103448,40,0.15,0.97,0.2,9,0,0,0,31,0.19,1.26,0.25,24,0.08,0.08,0.05,16,0.25,2.31,0.42
2025,56,Chris Olave,NO,WR,1,3,SEA,7.1813285457809695,8.609271523178808,40,0.33,1.43,0.39,5,0.6,2.2,0.62,35,0.29,1.31,0.36,22,0.36,1.45,0.42,18,0.28,1.39,0.36
2025,57,Brian Thomas,JAX,WR,1,6,SEA,9.174311926605505,11.363636363636363,40,0.25,2.25,0.57,4,0.25,0.75,0.33,36,0.25,2.42,0.6,18,0.33,1.72,0.73,22,0.18,2.68,0.45
2025,58,Ricky Pearsall,SF,WR,1,3,ARZ,15.267175572519085,20.754716981132077,40,0.28,2.92,0.49,9,0.22,4.89,0.71,31,0.29,2.35,0.43,16,0.31,5.13,0.76,24,0.25,1.46,0.31
2025,59,Rome Odunze,CHI,WR,1,1,MIN,11.080332409972298,9.090909090909092,40,0.2,0.93,0.39,5,0.6,4.2,2.22,33,0.12,0.24,0.08,12,0.25,1.67,0.33,28,0.18,0.61,0.42
2025,60,Emeka Egbuka,TB,WR,1,4,PHI,8.113590263691684,7.874015748031496,40,0.25,2.52,0.5,10,0.2,0,0,28,0.29,3.61,0.72,27,0.26,0.89,0.2,13,0.23,5.92,1.13
2025,61,Dont'e Thornton,LV,WR,1,2,LAC,17.857142857142858,13.333333333333334,40,0.1,0.5,0.07,8,0.38,2.5,0.38,32,0.03,0,0,11,0.27,1.82,0.27,29,0.03,0,0
2025,62,Davante Adams,LA,WR,1,4,IND,10.263157894736842,5.405405405405405,39,0.15,1.44,0.4,9,0.11,0,0,29,0.14,1.59,0.26,16,0.13,0.31,0.09,23,0.17,2.22,0.61
2025,63,Davante Adams,LA,WR,1,5,SF,10.263157894736842,9.90990990990991,39,0.28,2.26,0.35,10,0.1,2.4,0.34,28,0.32,2.29,0.37,19,0.16,2.63,0.37,20,0.4,1.9,0.34
2025,64,Zay Jones,ARZ,WR,1,6,IND,23.92638036809816,43.75,39,0.18,2.03,0.33,17,0.12,0.65,0.12,21,0.24,3.24,0.51,22,0.23,1.73,0.31,17,0.12,2.41,0.36
2025,65,Juwan Johnson,NO,TE,1,1,ARZ,7.738095238095238,11,39,0.28,1.95,0.4,12,0.17,0,0,26,0.35,2.92,0.6,20,0.2,2.45,0.45,19,0.37,1.42,0.35
2025,66,Darnell Mooney,ATL,WR,1,3,CAR,9.285714285714286,14.084507042253522,39,0.26,1.13,0.22,9,0.56,1.78,0.29,30,0.17,0.93,0.19,23,0.39,1.83,0.31,16,0.06,0.13,0.07
2025,67,Jake Tonges,SF,TE,1,5,LA,17.80821917808219,24.444444444444443,39,0.28,1.05,0.44,6,0,0,0,31,0.35,1.32,0.55,20,0.25,0.9,0.54,19,0.32,1.21,0.33
2025,68,Jake Tonges,SF,TE,1,6,TB,17.80821917808219,15.555555555555555,39,0.18,1.49,0.3,7,0,0,0,30,0.23,1.93,0.39,12,0.33,2.75,0.53,27,0.11,0.93,0.2
2025,69,Drake London,ATL,WR,1,3,CAR,11.079545454545455,7.4074074074074066,39,0.21,1.41,0.27,9,0,0,0,30,0.27,1.83,0.35,23,0.17,1.3,0.26,16,0.25,1.56,0.28
2025,70,Chris Olave,NO,WR,1,1,ARZ,7.001795332136446,7.9470198675496695,39,0.31,1.38,0.32,11,0.36,2,0.38,26,0.31,1.23,0.32,17,0.24,1.47,0.32,22,0.36,1.32,0.31
2025,71,George Pickens,DAL,WR,1,3,CHI,6.689536878216123,6.870229007633588,39,0.23,1.74,0.46,14,0.29,1.64,0.74,23,0.22,1.96,0.33,12,0.42,3.92,1.14,27,0.15,0.78,0.15
2025,72,Kayshon Boutte,NE,WR,1,1,LV,11.016949152542372,17.77777777777778,39,0.21,2.64,0.42,3,0,0,0,36,0.22,2.86,0.45,19,0.21,2.42,0.4,20,0.2,2.85,0.43
2025,73,Andrei Iosivas,CIN,WR,1,6,GB,7.7227722772277225,6.896551724137931,39,0.1,0.13,0.04,10,0.1,0,0,27,0.11,0.19,0.06,19,0.05,0,0,20,0.15,0.25,0.07
2025,74,Ladd McConkey,LAC,WR,1,4,NYG,7.276119402985075,5.769230769230769,39,0.15,0.28,0.05,17,0.18,0,0,20,0.15,0.55,0.11,25,0.12,0,0,14,0.21,0.79,0.15
2025,75,Emeka Egbuka,TB,WR,1,2,HST,7.910750507099391,5.511811023622047,39,0.18,0.74,0.33,6,0.17,2.5,1.42,33,0.18,0.42,0.13,17,0.18,1.53,0.68,22,0.18,0.14,0.06
2025,76,Kendrick Bourne,SF,WR,1,5,LA,11.30952380952381,21.153846153846153,38,0.29,3.74,0.64,4,0.5,6.5,1.15,32,0.25,3.44,0.56,22,0.27,4.64,0.74,16,0.31,2.5,0.5
2025,77,Kendrick Bourne,SF,WR,1,6,TB,11.30952380952381,17.307692307692307,38,0.24,3.74,0.51,6,0.33,0,0,31,0.23,4.58,0.62,14,0.21,2.36,0.38,24,0.25,4.54,0.58
2025,78,David Njoku,CLV,TE,1,1,CIN,14.728682170542637,11.11111111111111,38,0.13,0.97,0.18,14,0,0,0,23,0.22,1.61,0.29,19,0.16,0.89,0.14,19,0.11,1.05,0.21
2025,79,Chris Godwin,TB,WR,1,4,PHI,15.899581589958158,18.75,38,0.24,0.68,0.15,11,0.27,0.73,0.16,25,0.2,0.72,0.15,26,0.19,0.58,0.13,12,0.33,0.92,0.18
2025,80,A.J. Brown,PHI,WR,1,5,DEN,8.444444444444445,6.666666666666667,38,0.21,1.13,0.24,16,0.38,2.5,0.5,21,0.1,0.14,0.06,22,0.27,1.82,0.36,16,0.13,0.19,0.08
2025,81,Justin Jefferson,MIN,WR,1,5,CLV,7.102803738317758,7.971014492753622,38,0.29,3.24,0.51,14,0.36,2.57,0.4,23,0.26,3.78,0.6,22,0.36,3.09,0.49,16,0.19,3.44,0.53
2025,82,Ja'Marr Chase,CIN,WR,1,5,DET,6.199021207177815,4.972375690607735,38,0.24,2.89,0.76,15,0.13,0.73,0.21,23,0.3,4.3,1.13,22,0.32,1.68,0.62,16,0.13,4.56,0.96
2025,83,Kyle Pitts,ATL,TE,1,1,TB,7.524752475247524,6.896551724137931,38,0.21,1.55,0.34,9,0.44,4,0.73,25,0.16,0.92,0.25,18,0.33,2.28,0.51,20,0.1,0.9,0.19
2025,84,George Pickens,DAL,WR,1,4,GB,6.518010291595197,8.396946564885496,38,0.29,3.53,0.88,5,0.2,0,0,31,0.32,4.32,1.08,23,0.35,4.26,1.21,15,0.2,2.4,0.37
2025,85,Quentin Johnston,LAC,WR,1,4,NYG,8.085106382978724,16.455696202531644,38,0.34,2.58,0.63,17,0.41,3.76,1.02,19,0.21,0.63,0.17,26,0.38,2.92,0.79,12,0.25,1.83,0.27
2025,86,Zay Flowers,BLT,WR,1,4,KC,8.189655172413794,6.837606837606838,38,0.21,1.95,0.38,14,0.36,2.57,0.61,23,0.13,1.65,0.25,15,0.2,1.73,0.31,23,0.22,2.09,0.43
2025,87,Sam LaPorta,DET,TE,1,1,GB,16.593886462882097,18.367346938775512,38,0.24,2.08,0.37,4,0.25,0,0,34,0.24,2.32,0.41,21,0.19,1.71,0.27,17,0.29,2.53,0.49
2025,88,Puka Nacua,LA,WR,1,4,IND,8.520179372197308,9.202453987730062,38,0.39,4.47,0.95,8,0.63,8.63,2.24,29,0.34,3.48,0.62,16,0.56,6.81,1.62,22,0.27,2.77,0.46
2025,89,Brock Bowers,LV,TE,1,2,LAC,10.079575596816976,8.433734939759036,38,0.18,1,0.23,7,0.14,0,0,31,0.19,1.23,0.28,8,0.25,0.63,0.19,30,0.17,1.1,0.24
2025,90,Ja'Tavion Sanders,CAR,TE,1,2,ARZ,18.009478672985782,26.47058823529412,38,0.24,1.42,0.33,4,0,0,0,31,0.26,1.52,0.35,17,0.18,1.12,0.23,21,0.29,1.67,0.4
2025,91,Brian Thomas,JAX,WR,1,2,CIN,8.715596330275229,12.5,38,0.29,1.29,0.23,11,0.18,1.55,0.25,26,0.31,1.23,0.24,27,0.3,1.56,0.27,11,0.27,0.64,0.15
2025,92,Ladd McConkey,LAC,WR,1,1,KC,7.08955223880597,8.653846153846153,38,0.24,1.95,0.35,13,0.15,1.23,0.2,24,0.29,2.42,0.45,19,0.26,1.79,0.34,19,0.21,2.11,0.37
2025,93,Travis Kelce,KC,TE,1,1,LAC,7.240704500978473,3.8461538461538463,37,0.11,1.27,0.34,10,0,0,0,22,0.14,2.14,0.58,20,0.1,2.35,0.64,17,0.12,0,0
2025,94,Courtland Sutton,DEN,WR,1,1,TEN,6.739526411657559,7.5,37,0.24,1.65,0.49,4,0.25,0,0,33,0.24,1.85,0.55,17,0.35,1.82,0.42,20,0.15,1.5,0.55
2025,95,DJ Moore,CHI,WR,1,2,DET,7.2265625,7.317073170731707,37,0.16,1.24,0.26,12,0.08,0.08,0.09,24,0.21,1.88,0.35,26,0.08,0.04,0.04,11,0.36,4.09,0.77
2025,96,Tee Higgins,CIN,WR,1,6,GB,7.489878542510121,7.368421052631578,37,0.19,1.68,0.3,7,0.43,2.29,0.51,29,0.14,1.59,0.26,16,0.25,1,0.23,21,0.14,2.19,0.36
2025,97,Chris Olave,NO,WR,1,2,SF,6.642728904847396,6.622516556291391,37,0.27,1.46,0.31,8,0.25,1.75,0.3,28,0.29,1.43,0.32,21,0.33,2.24,0.46,16,0.19,0.44,0.11
2025,98,Rashid Shaheed,NO,WR,1,3,SEA,7.974137931034483,6.741573033707865,37,0.16,1.14,0.22,5,0,0,0,32,0.19,1.31,0.26,21,0.1,0.19,0.07,16,0.25,2.38,0.42
2025,99,Wan'Dale Robinson,NYG,WR,1,1,WAS,7.0745697896749515,6.0606060606060606,37,0.22,1.49,0.31,13,0.31,2.46,0.48,18,0.17,1.28,0.29,17,0.24,1.82,0.42,20,0.2,1.2,0.22
2025,100,Zay Flowers,BLT,WR,1,6,LA,7.974137931034483,8.547008547008547,37,0.27,1.24,0.29,4,0.25,0,0,33,0.27,1.39,0.32,19,0.32,1.42,0.25,18,0.22,1.06,0.33
2025,101,Xavier Worthy,KC,WR,1,5,JAX,9.711286089238845,12.5,37,0.24,1.14,0.28,8,0.13,0,0,29,0.28,1.45,0.35,18,0.17,1.56,0.27,19,0.32,0.74,0.28
2025,102,Ricky Pearsall,SF,WR,1,2,NO,14.122137404580155,11.320754716981133,37,0.16,1.51,0.26,5,0,0,0,30,0.2,1.87,0.32,19,0.26,2.21,0.38,18,0.06,0.78,0.13
2025,103,Rome Odunze,CHI,WR,1,2,DET,10.249307479224377,12.5,37,0.3,3.46,0.86,12,0.42,2.5,0.42,24,0.25,4.08,1.12,26,0.31,2.92,0.95,11,0.27,4.73,0.65
2025,104,Brandin Cooks,NO,WR,1,1,ARZ,11.11111111111111,11.76470588235294,36,0.11,0.72,0.16,12,0,0,0,24,0.17,1.08,0.23,20,0.05,0,0,16,0.19,1.63,0.35
2025,105,Mike Evans,TB,WR,1,2,HST,17.22488038277512,18.64406779661017,36,0.31,1.56,0.29,6,0.33,1.33,0.3,30,0.3,1.6,0.29,15,0.27,0.93,0.23,21,0.33,2,0.34
2025,106,Sterling Shepard,TB,WR,1,2,HST,11.214953271028037,7.547169811320755,36,0.11,0.94,0.21,7,0.14,1,0.24,29,0.1,0.93,0.2,14,0.14,1.57,0.3,22,0.09,0.55,0.15
2025,107,Hunter Henry,NE,TE,1,3,PIT,8.126410835214447,11.904761904761903,36,0.28,2.5,0.81,8,0.5,4,1.52,28,0.21,2.07,0.6,26,0.23,2.31,0.42,10,0.4,3,1.8
2025,108,Ray-Ray McCloud,ATL,WR,1,1,TB,28.125,23.076923076923077,36,0.08,1.42,0.22,11,0.09,1.27,0.22,21,0.1,1.76,0.27,16,0,0,0,20,0.15,2.55,0.4
2025,109,Calvin Ridley,TEN,WR,1,3,IND,24.324324324324326,17.647058823529413,36,0.17,0.75,0.1,8,0.13,0,0,26,0.19,1.04,0.14,20,0.1,0,0,16,0.25,1.69,0.23
2025,110,Jakobi Meyers,LV,WR,1,1,NE,7.199999999999999,9.523809523809524,36,0.28,2.69,0.49,16,0.19,1.19,0.24,20,0.35,3.9,0.69,27,0.19,2.3,0.38,9,0.56,3.89,0.83
2025,111,A.J. Brown,PHI,WR,1,6,NYG,8,7.5,36,0.25,2.22,0.39,12,0.33,4,0.65,23,0.22,1.39,0.27,17,0.35,3.65,0.6,19,0.16,0.95,0.2
2025,112,Jauan Jennings,SF,WR,1,2,NO,8.430913348946136,10.465116279069768,36,0.25,2.47,0.55,5,0.6,0.8,0.28,28,0.21,3.04,0.66,18,0.33,2.56,0.42,18,0.17,2.39,0.68
2025,113,Jauan Jennings,SF,WR,1,6,TB,8.430913348946136,3.488372093023256,36,0.08,0.19,0.05,7,0.14,1,0.24,28,0.07,0,0,13,0.08,0.54,0.13,23,0.09,0,0
2025,114,DeVonta Smith,PHI,WR,1,6,NYG,7.2434607645875255,4.424778761061947,36,0.14,1.36,0.25,13,0.08,0,0,22,0.14,1.86,0.32,18,0.11,0.89,0.14,18,0.17,1.83,0.35
2025,115,Drake London,ATL,WR,1,1,TB,10.227272727272728,13.88888888888889,36,0.42,1.53,0.38,11,0.18,-0.18,0.07,22,0.5,2.59,0.58,18,0.44,0.67,0.23,18,0.39,2.39,0.52
2025,116,Cade Otton,TB,TE,1,2,HST,8.017817371937639,5,36,0.11,0.69,0.15,6,0,0,0,30,0.13,0.83,0.18,14,0.14,0.36,0.11,22,0.09,0.91,0.18
2025,117,Cade Otton,TB,TE,1,4,PHI,8.017817371937639,5,36,0.11,0.25,0.11,10,0.2,0.2,0.12,24,0.08,0.29,0.11,26,0.12,0.31,0.11,10,0.1,0.1,0.11
2025,118,Quentin Johnston,LAC,WR,1,1,KC,7.659574468085106,8.860759493670885,36,0.19,2.19,0.69,12,0.5,3.83,1.72,23,0.04,1.43,0.19,19,0.21,2.47,0.35,17,0.18,1.88,1.07
2025,119,Michael Wilson,ARZ,WR,1,6,IND,5.990016638935108,4.032258064516129,36,0.14,1.22,0.23,16,0.19,2.88,0.47,19,0.05,-0.11,0.04,20,0.15,1.95,0.35,16,0.13,0.31,0.09
2025,120,DeMario Douglas,NE,WR,1,1,LV,16.74418604651163,11.363636363636363,36,0.14,-0.06,0.22,5,0.4,0.4,1.44,31,0.1,-0.13,0.02,17,0.06,-0.24,0.04,19,0.21,0.11,0.38
2025,121,Marvin Harrison,ARZ,WR,1,3,SF,10.027855153203342,8.21917808219178,36,0.17,1.22,0.21,4,0.25,1.5,0.4,30,0.17,1.27,0.19,18,0.22,2.44,0.41,18,0.11,0,0
