,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Splits,Overall,Overall,Overall,Overall,Man,Man,Man,Man,Zone,Zone,Zone,Zone,Single-High,Single-High,Single-High,Single-High,Two-High,Two-High,Two-High,Two-High
2023,11,Davante Adams,LV,WR,1,17,IND,27.54491017964072,38.18181818181819,46,0.46,2.74,0.82,12,0.5,0.08,0.59,31,0.42,3.61,0.68,25,0.36,1.24,0.48,21,0.57,4.52,1.21
2023,12,Evan Engram,JAX,TE,1,16,TB,19.327731092436977,24.59016393442623,46,0.33,2.07,0.42,11,0.27,0,0,33,0.33,2.88,0.59,18,0.39,3.67,0.7,28,0.29,1.04,0.25
2023,13,Garrett Wilson,NYJ,WR,1,17,CLV,20.353982300884958,18.181818181818183,46,0.22,1.09,0.22,12,0.25,1.83,0.27,34,0.21,0.82,0.2,23,0.35,2.04,0.38,23,0.09,0.13,0.06
2023,14,Keenan Allen,LAC,WR,1,14,DEN,56.9620253164557,55.00000000000001,45,0.24,1.51,0.28,13,0.31,2.15,0.37,32,0.22,1.25,0.25,30,0.23,1.4,0.27,15,0.27,1.73,0.31
2023,15,Amari Cooper,CLV,WR,1,15,CHI,33.088235294117645,19.047619047619047,45,0.18,2.42,0.46,7,0.29,1.57,0.3,38,0.16,2.58,0.49,23,0.26,2.52,0.38,22,0.09,2.32,0.55
2023,16,Jakobi Meyers,LV,WR,1,17,IND,28.662420382165603,33.33333333333333,45,0.22,1.24,0.26,11,0.09,0.18,0.11,33,0.27,1.64,0.32,25,0.28,0.8,0.2,20,0.15,1.8,0.33
2023,17,A.J. Brown,PHI,WR,1,13,SF,27.10843373493976,25.49019607843137,45,0.29,2.53,0.43,12,0.5,5.58,0.81,33,0.21,1.42,0.29,16,0.31,4.25,0.61,29,0.28,1.59,0.33
2023,18,Brandon Aiyuk,SF,WR,1,16,BLT,29.22077922077922,18.421052631578945,45,0.16,2.51,0.38,7,0,0,0,37,0.19,3.05,0.47,17,0.18,4.41,0.62,28,0.14,1.36,0.24
2023,19,Justin Jefferson,MIN,WR,1,18,DET,27.27272727272727,29.78723404255319,45,0.31,4.27,0.83,8,0.5,7.38,1.86,37,0.27,3.59,0.6,22,0.32,3.68,0.64,23,0.3,4.83,1
2023,20,Alec Pierce,IND,WR,1,16,ATL,23.195876288659793,28.000000000000004,45,0.16,0.67,0.13,7,0.14,0,0,38,0.16,0.79,0.16,29,0.14,0.24,0.06,16,0.19,1.44,0.27
2023,21,Isaiah Likely,BLT,TE,1,14,LA,32.142857142857146,31.818181818181817,45,0.16,1.84,0.43,7,0.43,7.71,1.77,38,0.11,0.76,0.18,22,0.18,3.27,0.78,23,0.13,0.48,0.09
2023,22,Quentin Johnston,LAC,WR,1,18,KC,22.277227722772277,16.666666666666664,45,0.11,0.38,0.08,18,0.11,0.22,0.08,26,0.12,0.5,0.09,15,0.13,0,0,30,0.1,0.57,0.12
2023,23,Jordan Addison,MIN,WR,1,14,LV,26.82926829268293,12.5,44,0.07,0.61,0.11,9,0.11,0,0,35,0.06,0.77,0.13,30,0.07,0.67,0.1,14,0.07,0.5,0.12
2023,24,Marquez Valdes-Scantling,KC,WR,1,16,LV,35.833333333333336,7.142857142857142,43,0.02,0,0,8,0.13,0,0,33,0,0,0,22,0.05,0,0,21,0,0,0
2023,25,Darius Slayton,NYG,WR,1,17,LA,25.443786982248522,23.076923076923077,43,0.14,2.47,0.48,9,0.33,10.44,1.93,34,0.09,0.35,0.09,30,0.2,3.53,0.69,13,0,0,0
2023,26,Michael Pittman,IND,WR,1,13,TEN,30.714285714285715,35.55555555555556,43,0.37,2.44,0.64,17,0.41,2.41,0.83,23,0.39,2.78,0.58,21,0.52,3.48,0.68,22,0.23,1.45,0.6
2023,27,Jason Brownlee,NYJ,WR,1,17,CLV,39.09090909090909,33.33333333333333,43,0.05,0.65,0.11,12,0.08,2,0.28,31,0.03,0.13,0.05,22,0.05,1.09,0.15,21,0.05,0.19,0.07
2023,28,Cedric Tillman,CLV,WR,1,13,LA,23.756906077348066,20,43,0.14,0.47,0.09,3,0,0,0,38,0.16,0.53,0.11,22,0.14,0.32,0.08,21,0.14,0.62,0.11
2023,29,Stefon Diggs,BUF,WR,1,18,MIA,30.88235294117647,20,42,0.19,2.07,0.37,21,0.19,3.29,0.52,19,0.21,0.95,0.25,23,0.26,2.22,0.48,19,0.11,1.89,0.24
2023,30,Noah Brown,HST,WR,1,16,CLV,32.55813953488372,25.925925925925924,42,0.17,0.9,0.16,11,0.09,0,0,31,0.19,1.23,0.22,25,0.16,0.4,0.08,17,0.18,1.65,0.28
2023,31,Darius Slayton,NYG,WR,1,15,NO,24.85207100591716,30.76923076923077,42,0.19,1.5,0.25,12,0.17,1.58,0.24,30,0.2,1.47,0.25,19,0.21,1.26,0.23,23,0.17,1.7,0.26
2023,32,Jordan Addison,MIN,WR,1,18,DET,25.609756097560975,29.166666666666668,42,0.17,1.36,0.37,8,0.13,0,0,34,0.18,1.68,0.46,21,0.14,0.48,0.14,21,0.19,2.24,0.6
2023,33,Josh Downs,IND,WR,1,16,ATL,27.09677419354839,36,42,0.21,0.93,0.24,6,0.33,0.83,0.42,36,0.19,0.94,0.21,27,0.22,0.81,0.23,15,0.2,1.13,0.25
2023,34,George Kittle,SF,TE,1,16,BLT,29.078014184397162,34.48275862068966,41,0.24,3.07,0.48,7,0.29,9,1.19,32,0.25,1.97,0.35,16,0.31,5.19,0.71,25,0.2,1.72,0.33
2023,35,Evan Engram,JAX,TE,1,18,TEN,17.22689075630252,21.311475409836063,41,0.32,1.93,0.58,10,0.3,0.4,0.14,31,0.32,2.42,0.73,15,0.4,1.27,0.33,26,0.27,2.31,0.73
2023,36,Cooper Kupp,LA,WR,1,14,BLT,23.837209302325583,22.727272727272727,41,0.24,2.8,0.62,8,0.5,5.5,0.8,30,0.17,2.17,0.38,17,0.29,2.47,0.42,24,0.21,3.04,0.76
2023,37,D.J. Moore,CHI,WR,1,15,CLV,25.465838509316768,17.073170731707318,41,0.17,1.27,0.22,16,0.19,1.69,0.23,22,0.18,1.14,0.25,27,0.15,1.3,0.2,14,0.21,1.21,0.26
2023,38,Calvin Ridley,JAX,WR,1,13,CIN,16.73469387755102,13.559322033898304,41,0.2,0.63,0.16,10,0.3,0.3,0.13,29,0.14,0.59,0.13,20,0.15,-0.2,0.03,21,0.24,1.43,0.29
2023,39,CeeDee Lamb,DAL,WR,1,13,SEA,17.982456140350877,22.07792207792208,41,0.41,2.83,0.72,3,0.67,6.67,1.33,34,0.44,2.82,0.75,21,0.38,2.48,0.44,20,0.45,3.2,1.02
2023,40,Alec Pierce,IND,WR,1,13,TEN,21.1340206185567,24,41,0.15,2.44,0.46,17,0.12,0.53,0.11,21,0.14,4.33,0.81,20,0.05,0.45,0.1,21,0.24,4.33,0.81
2023,41,Garrett Wilson,NYJ,WR,1,15,MIA,18.141592920353983,7.2727272727272725,41,0.1,0.71,0.14,9,0,0,0,32,0.13,0.91,0.18,23,0.09,0.48,0.13,18,0.11,1,0.16
2023,42,Wan'Dale Robinson,NYG,WR,1,15,NO,26.797385620915033,12.5,41,0.1,0.61,0.16,12,0.17,0.58,0.23,29,0.07,0.62,0.13,19,0.11,0.37,0.14,22,0.09,0.82,0.17
2023,43,Robert Woods,HST,WR,1,16,CLV,30.303030303030305,33.33333333333333,40,0.15,0.35,0.08,11,0.27,0.18,0.11,29,0.1,0.41,0.08,23,0.22,0.61,0.15,17,0.06,0,0
2023,44,Brandin Cooks,DAL,WR,1,13,SEA,19.32367149758454,12.121212121212121,40,0.1,1.13,0.36,3,0,0,0,33,0.12,1.36,0.44,20,0.2,2.25,0.72,20,0,0,0
2023,45,Amari Cooper,CLV,WR,1,14,JAX,29.411764705882355,33.33333333333333,40,0.35,1.93,0.37,6,0.33,0,0,33,0.36,2.33,0.45,17,0.47,2.65,0.5,23,0.26,1.39,0.27
2023,46,Demarcus Robinson,LA,WR,1,14,BLT,24.539877300613497,29.411764705882355,40,0.25,1.15,0.34,8,0.38,5.13,0.76,28,0.21,0,0,16,0.31,1.38,0.2,24,0.21,1,0.43
2023,47,Zay Jones,JAX,WR,1,18,TEN,26.31578947368421,23.076923076923077,40,0.23,1.18,0.27,11,0.36,2.91,0.65,29,0.17,0.52,0.12,14,0.29,1.21,0.26,26,0.19,1.15,0.27
2023,48,Quez Watkins,PHI,WR,1,18,NYG,36.69724770642202,68.75,40,0.28,2.33,0.58,18,0.33,2.06,0.37,22,0.23,2.55,0.75,30,0.27,2.03,0.57,10,0.3,3.2,0.62
2023,49,CeeDee Lamb,DAL,WR,1,17,DET,17.543859649122805,22.07792207792208,40,0.42,5.67,1.04,19,0.53,9.89,1.73,20,0.3,1.75,0.38,25,0.44,4.12,0.73,15,0.4,8.27,1.56
2023,50,Tee Higgins,CIN,WR,1,15,MIN,28.169014084507044,32,40,0.2,1.52,0.55,2,0,0,0,38,0.21,1.61,0.58,14,0.21,0,0,26,0.19,2.35,0.85
2023,51,Garrett Wilson,NYJ,WR,1,13,ATL,17.699115044247787,12.727272727272727,40,0.17,1.25,0.2,9,0.22,1.11,0.22,30,0.17,1.33,0.2,17,0.24,1.12,0.23,23,0.13,1.35,0.18
2023,52,Jalin Hyatt,NYG,WR,1,17,LA,32.25806451612903,33.33333333333333,40,0.1,0.63,0.14,9,0.22,1.89,0.41,30,0.07,0.27,0.06,30,0.13,0.83,0.18,10,0,0,0
2023,53,Rashee Rice,KC,WR,1,16,LV,24.539877300613497,26.08695652173913,40,0.3,1.43,0.29,9,0.56,1.67,0.28,29,0.24,1.45,0.32,20,0.5,2.1,0.41,20,0.1,0.75,0.17
2023,54,Travis Kelce,KC,TE,1,14,BUF,22.15909090909091,27.27272727272727,39,0.23,2.13,0.37,12,0.33,4.5,0.78,23,0.17,1.26,0.21,17,0.18,1.82,0.36,22,0.27,2.36,0.37
2023,55,Alex Erickson,LAC,WR,1,18,KC,28.05755395683453,20.833333333333336,39,0.13,0.74,0.13,14,0.21,1.79,0.25,24,0.08,0.17,0.06,14,0.07,0,0,25,0.16,1.16,0.2
2023,56,Evan Engram,JAX,TE,1,13,CIN,16.386554621848738,14.754098360655737,39,0.23,2.1,0.59,8,0.25,4,1.4,29,0.24,1.72,0.41,18,0.28,2.33,0.51,21,0.19,1.9,0.67
2023,57,D.J. Chark,CAR,WR,1,14,NO,24.528301886792452,14.285714285714285,39,0.1,0.67,0.12,17,0.06,0,0,20,0.15,1.3,0.23,26,0.12,0.31,0.07,13,0.08,1.38,0.22
2023,58,D.J. Montgomery,IND,WR,1,16,ATL,69.64285714285714,50,39,0.1,0.21,0.05,7,0.14,0,0,32,0.09,0.25,0.06,24,0.08,0.33,0.07,15,0.13,0,0
2023,59,T.J. Hockenson,MIN,TE,1,14,LV,43.82022471910113,42.10526315789473,39,0.21,1.36,0.26,7,0,0,0,32,0.25,1.66,0.32,27,0.15,0.37,0.07,12,0.33,3.58,0.69
2023,60,Darnell Mooney,CHI,WR,1,15,CLV,37.142857142857146,44.44444444444444,39,0.21,0.36,0.09,17,0.35,0.29,0.09,20,0.1,0.45,0.1,27,0.26,0.52,0.13,12,0.08,0,0
2023,61,Justin Jefferson,MIN,WR,1,16,DET,23.636363636363637,21.27659574468085,39,0.26,3.62,0.67,15,0.13,1.93,0.26,22,0.36,5.09,1.01,17,0.29,3.18,0.79,22,0.23,3.95,0.58
2023,62,CeeDee Lamb,DAL,WR,1,15,BUF,17.105263157894736,12.987012987012985,39,0.26,1.36,0.32,4,0.25,0,0,35,0.26,1.51,0.35,17,0.18,1.47,0.32,22,0.32,1.27,0.31
2023,63,George Pickens,PIT,WR,1,14,NE,23.92638036809816,18.181818181818183,39,0.15,0.49,0.18,13,0.23,0.54,0.21,23,0.13,0.52,0.18,23,0.17,0.52,0.18,16,0.13,0.44,0.17
2023,64,Jonathan Mingo,CAR,WR,1,14,NO,23.92638036809816,32.142857142857146,39,0.23,0.56,0.11,18,0.17,0,0,19,0.32,1.16,0.22,27,0.26,0.81,0.16,12,0.17,0,0
2023,65,Nelson Agholor,BLT,WR,1,18,PIT,31.40495867768595,29.411764705882355,38,0.13,1.03,0.23,8,0,0,0,29,0.17,1.34,0.31,28,0.11,0.46,0.15,10,0.2,2.6,0.46
2023,66,Darren Waller,NYG,TE,1,17,LA,38.775510204081634,27.27272727272727,38,0.16,1.34,0.27,9,0.11,1.22,0.23,29,0.17,1.38,0.28,26,0.15,1.46,0.26,12,0.17,1.08,0.27
2023,67,Tyler Conklin,NYJ,TE,1,16,WAS,23.75,19.444444444444446,38,0.18,0.95,0.2,10,0.1,0,0,25,0.2,1.44,0.3,9,0.22,2.56,0.48,29,0.17,0.45,0.11
2023,68,Calvin Ridley,JAX,WR,1,15,BLT,15.510204081632653,20.33898305084746,38,0.32,1.03,0.23,12,0.5,2.75,0.53,26,0.23,0.23,0.1,16,0.44,2.5,0.5,22,0.23,-0.05,0.04
2023,69,Michael Pittman,IND,WR,1,14,CIN,27.142857142857142,24.444444444444443,38,0.29,2.5,0.46,12,0.5,1.92,0.44,25,0.2,2.88,0.49,18,0.33,1.28,0.29,20,0.25,3.6,0.61
2023,70,Josh Palmer,LAC,WR,1,16,BUF,39.58333333333333,36.36363636363637,38,0.21,1.24,0.26,7,0.57,5.71,1,28,0.07,0.07,0.04,18,0.33,2.5,0.47,20,0.1,0.1,0.06
2023,71,Rashid Shaheed,NO,WR,1,16,LA,35.84905660377358,45,38,0.24,1.84,0.47,5,0,0,0,31,0.29,2.26,0.58,25,0.28,2.8,0.72,13,0.15,0,0
2023,72,Wan'Dale Robinson,NYG,WR,1,17,LA,24.836601307189543,25,38,0.21,1.45,0.3,9,0.11,0,0,28,0.25,1.96,0.41,27,0.15,1.41,0.25,11,0.36,1.55,0.43
2023,73,Jason Brownlee,NYJ,WR,1,16,WAS,34.54545454545455,50,38,0.08,0.21,0.21,9,0.11,0.89,0.87,25,0.04,0,0,7,0,0,0,31,0.1,0.26,0.25
2023,74,Michael Wilson,ARZ,WR,1,16,CHI,29.6875,21.052631578947366,38,0.11,0,0,5,0.4,0,0,30,0.07,0,0,18,0.22,0,0,20,0,0,0
2023,75,Demario Douglas,NE,WR,1,18,NYJ,32.20338983050847,25,38,0.16,0.34,0.09,13,0.08,0,0,25,0.2,0.52,0.13,25,0.12,0.6,0.1,13,0.23,-0.15,0.06
2023,76,Puka Nacua,LA,WR,1,14,BLT,21.839080459770116,17.02127659574468,38,0.21,2.21,0.35,7,0,0,0,27,0.26,3.11,0.5,15,0.27,1.8,0.38,23,0.17,2.48,0.33
2023,77,Adam Thielen,CAR,WR,1,16,GB,20.441988950276244,21.62162162162162,37,0.22,2.54,0.42,21,0.19,1.57,0.25,16,0.25,3.81,0.63,26,0.19,1.54,0.27,11,0.27,4.91,0.76
2023,78,Brandin Cooks,DAL,WR,1,17,DET,17.874396135265698,24.242424242424242,37,0.22,1.62,0.46,19,0.21,1.95,0.67,17,0.24,1.35,0.25,24,0.21,1.63,0.58,13,0.23,1.62,0.24
2023,79,Stefon Diggs,BUF,WR,1,14,KC,27.205882352941174,30,37,0.32,0.65,0.17,12,0.17,0,0,24,0.38,1,0.27,14,0.43,0.86,0.23,23,0.26,0.52,0.14
2023,80,Austin Hooper,LV,TE,1,17,IND,38.54166666666667,23.076923076923077,37,0.08,0.76,0.16,10,0,0,0,24,0.13,1.17,0.24,19,0.11,1.11,0.22,18,0.06,0.39,0.09
2023,81,Allen Lazard,NYJ,WR,1,15,MIA,35.92233009708738,75,37,0.16,0.57,0.14,9,0.22,0.56,0.17,28,0.14,0.57,0.13,22,0.23,0.95,0.23,15,0.07,0,0
2023,82,Calvin Ridley,JAX,WR,1,18,TEN,15.10204081632653,16.94915254237288,37,0.27,2.86,0.61,9,0.11,0,0,28,0.32,3.79,0.81,13,0.23,0.92,0.25,24,0.29,3.92,0.81
2023,83,Gabe Davis,BUF,WR,1,14,KC,35.57692307692308,15.384615384615385,37,0.05,0,0,13,0.15,0,0,23,0,0,0,13,0.08,0,0,24,0.04,0,0
2023,84,Quez Watkins,PHI,WR,1,13,SF,33.94495412844037,25,37,0.11,0.76,0.16,7,0,0,0,30,0.13,0.93,0.19,12,0.25,1.92,0.36,25,0.04,0.2,0.06
2023,85,Darnell Mooney,CHI,WR,1,14,DET,35.23809523809524,33.33333333333333,37,0.16,1.19,0.17,8,0.13,0,0,25,0.2,1.76,0.26,21,0.19,2.1,0.3,16,0.13,0,0
2023,86,Justin Jefferson,MIN,WR,1,15,CIN,22.424242424242426,21.27659574468085,37,0.27,2.27,0.42,9,0.22,1.56,0.27,27,0.3,2.59,0.48,20,0.25,2.45,0.45,17,0.29,2.06,0.38
2023,87,K.J. Osborn,MIN,WR,1,16,DET,24.025974025974026,35,37,0.19,2.57,0.55,13,0.23,0.46,0.58,22,0.18,4.05,0.59,16,0.06,0.88,0.15,21,0.29,3.86,0.86
2023,88,CeeDee Lamb,DAL,WR,1,14,PHI,16.228070175438596,12.987012987012985,37,0.27,1.92,0.52,7,0.14,3.71,0.51,30,0.3,1.5,0.52,14,0.29,3.5,0.99,23,0.26,0.96,0.23
2023,89,Tee Higgins,CIN,WR,1,16,PIT,26.056338028169012,32,37,0.22,3.78,0.68,2,0.5,0,0,33,0.21,4.24,0.76,22,0.09,1.05,0.2,15,0.4,7.8,1.38
2023,90,Ja'Marr Chase,CIN,WR,1,13,JAX,25.694444444444443,37.5,37,0.32,4.03,0.86,10,0.4,9.2,1.92,25,0.24,2.04,0.44,15,0.33,7.93,1.53,22,0.32,1.36,0.41
2023,91,Ja'Marr Chase,CIN,WR,1,17,KC,25.694444444444443,18.75,37,0.16,1.11,0.19,8,0.25,0,0,28,0.14,1.46,0.25,3,0.33,0,0,34,0.15,1.21,0.21
2023,92,Amon-Ra St. Brown,DET,WR,1,16,MIN,20.108695652173914,25.454545454545453,37,0.38,2.86,0.77,9,0.44,2.67,0.6,26,0.35,3.12,0.62,19,0.53,4.37,0.86,18,0.22,1.28,0.68
2023,93,Elijah Moore,CLV,WR,1,15,CHI,22.981366459627328,9.67741935483871,37,0.08,0.46,0.1,7,0.14,1.57,0.3,30,0.07,0.2,0.05,18,0.06,0.61,0.12,19,0.11,0.32,0.08
2023,94,Khalil Shakir,BUF,WR,1,18,MIA,32.743362831858406,40,37,0.16,2.84,0.45,17,0.12,1.88,0.31,18,0.22,4.06,0.63,22,0.23,4.18,0.65,15,0.07,0.87,0.15
2023,95,Alec Pierce,IND,WR,1,14,CIN,19.072164948453608,12,37,0.08,0.59,0.11,9,0.11,1.33,0.24,27,0.07,0.37,0.07,17,0.06,0,0,20,0.1,1.1,0.21
2023,96,Garrett Wilson,NYJ,WR,1,14,HST,16.371681415929203,25.454545454545453,37,0.38,2.92,0.54,10,0.3,0.6,0.16,25,0.4,3.8,0.66,20,0.35,2.7,0.52,17,0.41,3.18,0.55
2023,97,Xavier Gipson,NYJ,WR,1,17,CLV,22.699386503067483,26.923076923076923,37,0.19,0.89,0.2,12,0.33,1.25,0.21,25,0.12,0.72,0.19,19,0.26,1,0.26,18,0.11,0.78,0.13
2023,98,Jonathan Mingo,CAR,WR,1,17,JAX,22.699386503067483,10.714285714285714,37,0.08,0,0.05,4,0,0,0,33,0.09,0,0.06,14,0.07,0,0,23,0.09,0,0.09
2023,99,Rashee Rice,KC,WR,1,14,BUF,22.699386503067483,21.73913043478261,37,0.27,1.95,0.55,14,0.14,1.36,0.21,19,0.32,2.26,0.44,19,0.21,1.79,0.28,18,0.33,2.11,0.82
2023,100,Adam Thielen,CAR,WR,1,17,JAX,19.88950276243094,16.216216216216218,36,0.17,1.06,0.27,4,0.25,3.5,0.6,32,0.16,0.75,0.23,14,0.07,1,0.17,22,0.23,1.09,0.34
2023,101,Amari Cooper,CLV,WR,1,16,HST,26.47058823529412,35.714285714285715,36,0.42,7.36,1.38,6,0.5,12.17,2.72,30,0.4,6.4,1.11,11,0.45,11.36,2.59,25,0.4,5.6,0.84
2023,102,Evan Engram,JAX,TE,1,15,BLT,15.126050420168067,9.836065573770492,36,0.17,0.78,0.19,11,0.18,1.36,0.32,25,0.16,0.52,0.13,14,0.21,1.43,0.36,22,0.14,0.36,0.08
2023,103,David Njoku,CLV,TE,1,15,CHI,22.78481012658228,31.11111111111111,36,0.39,2.89,0.73,6,0.17,0,0,29,0.41,3.52,0.66,16,0.31,0.56,0.18,20,0.45,4.75,1.18
2023,104,Zay Jones,JAX,WR,1,13,CIN,23.684210526315788,20.51282051282051,36,0.22,2.17,0.36,8,0.38,1.88,0.44,26,0.19,2.42,0.36,18,0.22,1.72,0.34,18,0.22,2.61,0.37
2023,105,Chris Godwin,TB,WR,1,16,JAX,20.57142857142857,21.27659574468085,36,0.28,2.17,0.38,7,0.43,3.14,0.46,26,0.23,2.15,0.41,18,0.28,2.33,0.4,18,0.28,2,0.37
2023,106,D.J. Moore,CHI,WR,1,14,DET,22.36024844720497,24.390243902439025,36,0.28,1.89,0.52,7,0.57,8.43,2.13,24,0.17,0.46,0.13,20,0.35,2.85,0.78,16,0.19,0.69,0.19
2023,107,Diontae Johnson,PIT,WR,1,14,NE,24.489795918367346,21.875,36,0.19,1.58,0.41,13,0.38,2.54,0.87,20,0.05,0,0,20,0.3,1.6,0.26,16,0.06,1.56,0.59
2023,108,Justin Jefferson,MIN,WR,1,17,GB,21.818181818181817,21.27659574468085,36,0.28,1.64,0.3,5,0.4,2.4,0.44,28,0.21,1.68,0.31,17,0.24,2.71,0.45,19,0.32,0.68,0.17
2023,109,CeeDee Lamb,DAL,WR,1,18,WAS,15.789473684210526,16.883116883116884,36,0.36,2.72,0.97,13,0.31,1.08,0.88,20,0.4,3.9,0.79,20,0.4,2.7,0.97,16,0.31,2.75,0.96
2023,110,Amon-Ra St. Brown,DET,WR,1,14,CHI,19.565217391304348,14.545454545454545,36,0.22,0.58,0.14,4,0.25,0,0,32,0.22,0.66,0.16,20,0.2,0.25,0.07,16,0.25,1,0.23
2023,111,Elijah Moore,CLV,WR,1,13,LA,22.36024844720497,38.70967741935484,36,0.33,2.31,0.34,3,0.67,3.67,0.7,31,0.29,2.32,0.33,17,0.41,1.12,0.23,19,0.26,3.37,0.44
2023,112,Chris Olave,NO,WR,1,16,LA,26.666666666666668,38.23529411764706,36,0.36,3.42,0.59,5,0.6,1.2,0.32,29,0.34,4.03,0.68,23,0.3,2.65,0.48,13,0.46,4.77,0.78
2023,113,Jake Ferguson,DAL,TE,1,15,BUF,18.65284974093264,17.073170731707318,36,0.19,1.22,0.29,3,0.67,4.33,0.77,33,0.15,0.94,0.25,14,0.14,0.71,0.21,22,0.23,1.55,0.34
2023,114,Jake Ferguson,DAL,TE,1,17,DET,18.65284974093264,14.634146341463413,36,0.17,0.92,0.2,18,0.11,0.44,0.1,18,0.22,1.39,0.31,24,0.13,0.38,0.08,12,0.25,2,0.45
2023,115,Michael Wilson,ARZ,WR,1,15,SF,28.125,15.789473684210526,36,0.08,0,0,5,0.4,0,0,29,0.03,0,0,17,0.12,0,0,19,0.05,0,0
2023,116,Tre Tucker,LV,WR,1,17,IND,40.909090909090914,31.25,36,0.14,1,0.16,10,0.3,1.6,0.26,24,0.04,0.83,0.13,21,0.14,0.76,0.12,15,0.13,1.33,0.2
2023,117,Tucker Kraft,GB,TE,1,15,TB,21.55688622754491,18.75,36,0.17,1.58,0.44,5,0.2,0,0,31,0.16,1.84,0.51,15,0.13,2.73,0.81,21,0.19,0.76,0.17
2023,118,Adam Thielen,CAR,WR,1,14,NO,19.337016574585636,18.91891891891892,35,0.2,2.11,0.35,16,0.13,0.88,0.15,17,0.29,3.53,0.59,22,0.18,2.09,0.3,13,0.23,2.15,0.45
2023,119,DeAndre Hopkins,TEN,WR,1,13,IND,18.91891891891892,22.22222222222222,35,0.34,2.14,0.53,3,0.67,1,2.43,30,0.3,2.4,0.37,26,0.27,1.92,0.31,9,0.56,2.78,1.17
2023,120,Davante Adams,LV,WR,1,15,LAC,20.958083832335326,18.181818181818183,35,0.29,2.63,0.63,5,0.2,1.8,0.38,28,0.29,2.86,0.46,22,0.36,3.09,0.85,13,0.15,1.85,0.26
2023,121,Tyler Lockett,SEA,WR,1,13,DAL,19.337016574585636,19.047619047619047,35,0.23,1.34,0.28,20,0.2,1.5,0.25,15,0.27,1.13,0.31,17,0.24,1,0.22,18,0.22,1.67,0.33
2023,122,Tyreek Hill,MIA,WR,1,16,DAL,26.31578947368421,27.450980392156865,35,0.4,2.83,0.54,11,0.27,2.18,0.4,23,0.48,3.26,0.63,17,0.41,2.71,0.51,18,0.39,2.94,0.57
2023,123,Tyreek Hill,MIA,WR,1,17,BLT,26.31578947368421,23.52941176470588,35,0.34,2.17,0.39,5,0.6,5,0.7,29,0.31,1.76,0.35,12,0.5,4.42,0.69,23,0.26,1,0.23
