,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Rushing,Rushing,Rushing,Rushing,Rushing,Gain Rates,Gain Rates,Gain Rates,Gain Rates,Gain Rates,Gain Rates,Gain Rates,Red Zone,Red Zone,Red Zone,Red Zone,Red Zone,Red Zone,Scrambles,Scrambles,Scrambles,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,FP,FP,FP
2023,26,Saquon Barkley,NYG,RB,1,8,NYJ,14.5748987854251,36,128,3.56,0,0,75,52.8,33.3,2.8,2.8,2.8,2.8,1,100,2,66.7,7,70,0,0,0,4,28.6,3,0,0,0,0,75,0,0,0,0,0,29.6,15.8,15.8
2023,27,Aaron Jones,GB,RB,1,16,CAR,14.788732394366196,21,127,6.05,0,0,85.7,71.4,38.1,23.8,4.8,4.8,4.8,2,50,2,33.3,8,53.3,0,0,0,3,10.7,1,8,3.7,8,2.67,33.3,0,0,0,0,0,21.4,14.5,14.5
2023,28,Breece Hall,NYJ,RB,1,1,BUF,4.484304932735426,10,127,12.7,0,0,80,60,40,20,20,20,10,0,0,0,0,0,0,0,0,0,1,4.5,1,20,14.3,20,20,100,0,0,0,0,0,6.5,15.7,15.7
2023,29,Khalil Herbert,CHI,RB,1,17,ATL,13.636363636363635,18,124,6.89,1,0,72.2,55.6,33.3,16.7,11.1,11.1,11.1,1,16.7,1,14.3,2,25,0,0,0,3,9.4,2,5,1.9,2.5,1.67,66.7,0,0,1,1,0,15.8,20.9,20.9
2023,30,Bijan Robinson,ATL,RB,1,2,GB,8.878504672897195,19,124,6.53,0,0,89.5,78.9,68.4,26.3,5.3,0,0,1,100,1,50,3,33.3,0,0,0,5,15.6,4,48,20.3,12,9.6,80,0,0,0,1,0,20.1,21.2,21.2
2023,31,James Cook,BUF,RB,1,2,LV,7.172995780590717,17,123,7.24,0,0,94.1,82.4,47.1,17.6,11.8,5.9,5.9,0,0,2,18.2,2,16.7,0,0,0,4,10.8,4,36,13.1,9,9,100,0,0,0,0,0,16.1,19.9,19.9
2023,32,Derrick Henry,TEN,RB,1,4,CIN,7.857142857142857,22,122,5.55,1,0,90.9,63.6,31.8,18.2,13.6,4.5,0,0,0,0,0,0,0,0,0,0,1,3.8,1,11,4.5,11,11,100,0,0,0,0,0,12.5,24.4,24.38
2023,33,Tony Pollard,DAL,RB,1,3,ARZ,9.126984126984127,23,122,5.3,0,0,95.7,65.2,52.2,4.3,4.3,4.3,4.3,1,100,3,60,8,72.7,0,0,0,3,7.5,3,-1,-0.4,-0.33,-0.33,100,0,0,0,0,0,22.4,15.1,15.1
2023,34,Zack Moss,IND,RB,1,3,BLT,16.39344262295082,30,122,4.07,0,0,80,36.7,23.3,13.3,6.7,6.7,0,0,0,2,100,3,100,0,0,0,3,6.8,2,23,10.1,11.5,7.67,66.7,1,100,1,2,0,23.4,22.5,22.5
2023,35,Najee Harris,PIT,RB,1,17,SEA,10.588235294117647,27,122,4.52,2,0,85.2,66.7,44.4,7.4,3.7,3.7,0,2,50,3,50,12,63.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1,24.2,24.2
2023,36,Raheem Mostert,MIA,RB,1,2,NE,8.61244019138756,18,121,6.72,2,0,94.4,83.3,44.4,16.7,5.6,5.6,5.6,1,50,2,50,2,50,0,0,0,1,3.3,1,6,2.4,6,6,100,0,0,0,0,0,12.1,25.7,25.7
2023,37,Devin Singletary,HST,RB,1,15,TEN,12.037037037037036,26,121,4.65,0,0,73.1,61.5,46.2,11.5,3.8,0,0,2,66.7,3,75,5,71.4,0,0,0,5,13.9,4,49,21.4,12.25,9.8,80,0,0,0,0,0,24.5,21,21
2023,38,David Montgomery,DET,RB,1,4,GB,14.61187214611872,32,121,3.78,3,0,90.6,53.1,31.3,9.4,3.1,0,0,5,100,8,100,12,80,0,0,0,2,7.1,2,20,9.5,10,10,100,0,0,0,0,0,28.6,34.1,34.1
2023,39,Aaron Jones,GB,RB,1,17,MIN,14.084507042253522,20,120,6,0,0,100,70,40,20,10,5,0,0,0,0,0,3,37.5,0,0,0,1,2.9,1,10,3.4,10,10,100,0,0,0,0,0,13.9,14,14
2023,40,Austin Ekeler,LAC,RB,1,1,MIA,8.938547486033519,16,117,7.31,1,0,87.5,75,50,12.5,6.3,6.3,6.3,4,66.7,4,50,5,41.7,0,0,0,5,15.2,4,47,20.5,11.75,9.4,80,0,0,0,1,0,20.3,26.4,26.4
2023,41,Christian McCaffrey,SF,RB,1,2,LA,7.352941176470589,20,116,5.8,1,0,100,55,25,10,5,5,5,0,0,1,50,5,62.5,0,0,0,3,12,3,19,9.2,6.33,6.33,100,0,0,0,0,0,18.5,22.5,22.5
2023,42,David Montgomery,DET,RB,1,10,LAC,5.47945205479452,12,116,9.67,1,0,75,58.3,58.3,8.3,8.3,8.3,8.3,2,40,2,33.3,4,36.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,17.6,17.6
2023,43,Josh Jacobs,LV,RB,1,10,NYJ,11.587982832618025,27,116,4.3,0,1,77.8,51.9,37,7.4,3.7,3.7,3.7,0,0,1,100,2,100,0,0,0,2,7.4,2,11,7.2,5.5,5.5,100,0,0,0,0,0,18.1,13.7,13.7
2023,44,Raheem Mostert,MIA,RB,1,6,CAR,8.133971291866029,17,115,6.76,2,0,76.5,58.8,35.3,17.6,5.9,5.9,5.9,3,75,6,60,6,54.5,0,0,0,3,9.4,3,17,6.5,5.67,5.67,100,1,33.3,1,1,0,18.6,34.2,34.2
2023,45,Christian McCaffrey,SF,RB,1,15,ARZ,6.61764705882353,18,115,6.39,1,0,83.3,55.6,44.4,33.3,11.1,5.6,0,1,100,2,100,3,75,0,0,0,5,17.9,5,72,27.5,14.4,14.4,100,2,50,1,1,0,19.6,41.7,41.7
2023,46,Isiah Pacheco,KC,RB,1,4,NYJ,9.75609756097561,20,115,5.75,1,0,75,50,35,20,10,5,5,0,0,0,0,4,50,0,0,0,3,10,3,43,21.2,14.33,14.33,100,0,0,0,0,0,17.7,24.8,24.8
2023,47,Christian McCaffrey,SF,RB,1,12,SEA,6.985294117647059,19,114,6,2,0,94.7,57.9,52.6,15.8,10.5,5.3,0,2,66.7,4,80,6,75,0,0,0,6,19.4,5,25,12,5,4.17,83.3,0,0,0,1,0,24.1,30.9,30.9
2023,48,Kyren Williams,LA,RB,1,14,BLT,10.964912280701753,25,114,4.56,0,0,88,64,44,16,0,0,0,1,100,2,100,4,100,0,0,0,4,9.8,3,-1,-0.3,-0.33,-0.25,75,0,0,0,0,0,21.7,14.3,14.3
2023,49,Devin Singletary,HST,RB,1,11,ARZ,10.185185185185185,22,112,5.09,1,0,86.4,54.5,36.4,18.2,9.1,4.5,0,0,0,0,0,3,75,0,0,0,2,5.3,2,6,1.8,3,3,100,0,0,0,0,0,16.4,19.8,19.8
2023,50,Najee Harris,PIT,RB,1,18,BLT,10.196078431372548,26,112,4.31,1,0,88.5,61.5,42.3,11.5,3.8,0,0,1,50,5,83.3,6,85.7,0,0,0,5,25,5,21,13.8,4.2,4.2,100,0,0,1,2,0,26.8,24.3,24.3
2023,51,Khalil Herbert,CHI,RB,1,16,ARZ,15.151515151515152,20,112,5.6,1,0,100,80,45,20,5,0,0,0,0,1,25,5,55.6,0,0,0,2,7.4,1,9,5.3,9,4.5,50,0,0,0,1,0,17.8,19.1,19.1
2023,52,Zamir White,LV,RB,1,18,DEN,24.03846153846154,25,112,4.48,0,0,80,60,32,12,4,4,0,0,0,2,66.7,6,85.7,0,0,0,1,3.1,1,9,3.7,9,9,100,0,0,0,0,0,18.8,13.1,13.1
2023,53,Aaron Jones,GB,RB,1,18,CHI,15.492957746478872,22,111,5.05,0,0,90.9,77.3,36.4,18.2,4.5,0,0,0,0,0,0,5,100,0,0,0,5,15.6,5,30,9.5,6,6,100,0,0,0,1,0,23.3,19.1,19.1
2023,54,Joe Mixon,CIN,RB,1,18,CLV,5.447470817120623,14,111,7.93,1,0,71.4,57.1,50,35.7,21.4,7.1,7.1,1,100,3,75,4,80,0,0,0,2,7.1,1,6,3.4,6,3,50,1,33.3,1,1,0,13.9,24.7,24.7
2023,55,Josh Jacobs,LV,RB,1,12,KC,8.583690987124463,20,110,5.5,1,0,85,60,20,5,5,5,5,0,0,0,0,2,100,0,0,0,6,17.6,4,15,6,3.75,2.5,66.7,0,0,0,1,0,21.4,22.5,22.5
2023,56,Isiah Pacheco,KC,RB,1,13,GB,8.780487804878048,18,110,6.11,1,0,94.4,66.7,55.6,16.7,5.6,5.6,0,2,100,2,100,6,100,0,0,0,4,12.1,3,13,6.2,4.33,3.25,75,0,0,0,0,0,19.8,21.3,21.3
2023,57,David Montgomery,DET,RB,1,5,CAR,8.67579908675799,19,109,5.74,1,0,89.5,63.2,36.8,10.5,5.3,5.3,5.3,2,40,3,50,6,66.7,0,0,0,5,17.9,2,20,8.5,10,4,40,0,0,0,0,0,21.8,20.9,20.9
2023,58,James Cook,BUF,RB,1,10,DEN,5.063291139240507,12,109,9.08,0,1,100,83.3,58.3,33.3,8.3,8.3,8.3,0,0,1,25,3,42.9,0,0,0,2,7.7,2,11,6.2,5.5,5.5,100,0,0,0,0,1,11.4,13,13
2023,59,Jerome Ford,CLV,RB,1,10,BLT,8.333333333333332,17,107,6.29,0,0,94.1,76.5,52.9,17.6,5.9,5.9,0,0,0,1,50,1,33.3,0,0,0,1,2.9,1,2,0.9,2,2,100,0,0,0,0,0,10.8,11.9,11.9
2023,60,Devon Achane,MIA,RB,1,17,BLT,13.592233009708737,14,107,7.64,0,0,71.4,64.3,57.1,28.6,14.3,7.1,7.1,0,0,1,50,4,66.7,0,0,0,5,13.2,4,30,12.7,7.5,6,80,1,50,1,1,0,18.4,23.7,23.7
2023,61,Christian McCaffrey,SF,RB,1,4,ARZ,7.352941176470589,20,106,5.3,3,0,85,55,50,25,10,0,0,4,66.7,5,62.5,8,72.7,0,0,0,8,38.1,7,71,25.1,10.14,8.88,87.5,1,100,2,3,0,30.6,48.7,48.7
2023,62,James Conner,ARZ,RB,1,2,NYG,11.057692307692307,23,106,4.61,1,0,73.9,56.5,30.4,17.4,13,8.7,0,2,100,2,100,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,16.6,16.6
2023,63,Nick Chubb,CLV,RB,1,1,CIN,64.28571428571429,18,106,5.89,0,0,94.4,61.1,50,27.8,5.6,0,0,0,0,1,100,2,66.7,0,0,0,4,13.8,4,21,13.6,5.25,5.25,100,0,0,0,0,0,16.6,16.7,16.7
2023,64,Jerome Ford,CLV,RB,1,2,PIT,7.8431372549019605,16,106,6.63,0,0,75,43.8,25,6.3,6.3,6.3,6.3,0,0,0,0,0,0,0,0,0,4,10,3,25,10.6,8.33,6.25,75,1,100,1,1,0,14.8,24.1,24.1
2023,65,James Conner,ARZ,RB,1,13,PIT,12.01923076923077,25,105,4.2,2,0,72,56,32,12,4,4,0,2,100,4,100,8,88.9,0,0,0,1,4.3,0,0,0,0,0,0,0,0,0,0,0,20.4,22.5,22.5
2023,66,Kenneth Walker,SEA,RB,1,7,ARZ,11.87214611872146,26,105,4.04,0,0,80.8,65.4,30.8,3.8,3.8,3.8,0,2,100,2,50,4,66.7,0,0,0,3,12.5,2,6,2.7,3,2,66.7,0,0,0,0,0,20.7,13.1,13.1
2023,67,Bijan Robinson,ATL,RB,1,4,JAX,6.5420560747663545,14,105,7.5,0,0,85.7,57.1,35.7,21.4,14.3,14.3,7.1,0,0,0,0,1,50,0,0,0,5,16.1,5,32,16.8,6.4,6.4,100,0,0,0,0,0,15.3,18.7,18.7
2023,68,Chuba Hubbard,CAR,RB,1,13,TB,10.504201680672269,25,104,4.16,2,0,84,64,48,4,4,0,0,3,100,4,100,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,22.4,22.4
2023,69,Kyren Williams,LA,RB,1,16,NO,9.649122807017543,22,104,4.73,1,0,100,68.2,45.5,13.6,0,0,0,3,100,6,100,9,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,16.4,16.4
2023,70,Christian McCaffrey,SF,RB,1,16,BLT,5.147058823529411,14,103,7.36,1,0,92.9,71.4,42.9,21.4,14.3,7.1,7.1,1,100,2,100,2,100,0,0,0,10,21.7,6,28,8.3,4.67,2.8,60,0,0,0,1,0,24.4,25.1,25.1
2023,71,Khalil Herbert,CHI,RB,1,4,DEN,13.636363636363635,18,103,5.72,0,0,94.4,77.8,38.9,11.1,11.1,11.1,0,0,0,0,0,2,50,0,0,0,5,14.3,4,19,5.7,4.75,3.8,80,1,25,1,1,0,18.9,22.2,22.2
2023,72,Kyren Williams,LA,RB,1,4,IND,10.964912280701753,25,103,4.12,2,0,80,64,36,8,4,4,0,2,100,2,100,4,100,0,0,0,3,7.5,3,24,7.5,8,8,100,0,0,0,0,0,20.2,27.7,27.7
2023,73,Derrick Henry,TEN,RB,1,13,IND,7.5,21,102,4.86,2,0,90.5,57.1,47.6,4.8,4.8,4.8,0,1,50,1,25,2,33.3,0,0,0,2,6.1,1,18,8,18,9,50,0,0,0,0,0,15.1,25,25
2023,74,Travis Etienne,JAX,RB,1,17,CAR,5.992509363295881,16,102,6.38,2,0,81.3,50,25,12.5,6.3,6.3,6.3,1,100,1,100,3,37.5,0,0,0,2,8.3,2,16,9,8,8,100,0,0,0,0,0,13.4,25.8,25.8
2023,75,Rachaad White,TB,RB,1,14,ATL,9.191176470588236,25,102,4.08,0,0,92,68,36,8,0,0,0,0,0,1,50,2,66.7,0,0,0,2,6.9,2,33,22.9,16.5,16.5,100,1,50,0,0,0,17.1,21.5,21.5
2023,76,Derrick Henry,TEN,RB,1,8,ATL,7.857142857142857,22,101,4.59,0,0,90.9,68.2,50,4.5,0,0,0,0,0,0,0,0,0,0,0,0,4,13.8,4,21,8.8,5.25,5.25,100,0,0,0,0,0,17,16.2,16.2
2023,77,Jaylen Warren,PIT,RB,1,10,GB,10.06711409395973,15,101,6.73,1,0,80,66.7,53.3,33.3,13.3,6.7,0,0,0,0,0,2,50,0,0,0,4,17.4,2,9,7.1,4.5,2.25,50,0,0,0,1,0,15.8,19,19
2023,78,Devon Achane,MIA,RB,1,4,BUF,7.766990291262135,8,101,12.63,2,0,100,100,50,37.5,25,12.5,12.5,1,100,2,100,3,50,0,0,0,4,11.4,3,19,6.7,6.33,4.75,75,0,0,2,2,0,13.9,27,27
2023,79,Rachaad White,TB,RB,1,12,IND,5.514705882352941,15,100,6.67,0,0,93.3,66.7,40,20,6.7,6.7,6.7,1,50,1,50,2,66.7,0,0,0,2,6.5,2,10,5,5,5,100,0,0,0,0,0,12.1,13,13
2023,80,Jahmyr Gibbs,DET,RB,1,15,DEN,6.043956043956044,11,100,9.09,1,0,81.8,63.6,54.5,36.4,18.2,18.2,9.1,1,100,1,100,3,60,0,0,0,2,5.9,2,8,2.9,4,4,100,1,20,1,1,0,11.7,24.8,24.8
2023,81,Najee Harris,PIT,RB,1,12,CIN,5.88235294117647,15,99,6.6,1,0,86.7,73.3,60,20,13.3,13.3,0,1,100,1,50,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9,15.9,15.9
2023,82,James Conner,ARZ,RB,1,3,DAL,6.730769230769231,14,98,7,1,0,78.6,57.1,57.1,21.4,14.3,14.3,0,1,100,2,100,3,100,0,0,0,2,9.5,2,18,9.5,9,9,100,0,0,0,1,0,13.2,19.6,19.6
2023,83,Josh Jacobs,LV,RB,1,9,NYG,11.158798283261802,26,98,3.77,2,0,88.5,53.8,42.3,7.7,3.8,0,0,2,100,4,100,6,85.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,21.8,21.8
2023,84,Rhamondre Stevenson,NE,RB,1,12,NYG,13.461538461538462,21,98,4.67,1,0,85.7,61.9,38.1,14.3,4.8,0,0,0,0,1,100,1,50,0,0,0,5,14.3,5,9,6.3,1.8,1.8,100,0,0,0,0,0,18.8,21.7,21.7
2023,85,James Cook,BUF,RB,1,3,WAS,6.329113924050633,15,98,6.53,0,0,100,66.7,53.3,20,6.7,6.7,6.7,1,33.3,1,20,3,42.9,0,0,0,3,9.4,2,14,6.4,7,4.67,66.7,0,0,0,0,0,14.4,13.2,13.2
2023,86,Derrick Henry,TEN,RB,1,6,BLT,4.285714285714286,12,97,8.08,1,0,83.3,33.3,33.3,16.7,16.7,8.3,8.3,0,0,0,0,2,66.7,0,0,0,2,9.5,2,16,10.7,8,8,100,0,0,0,0,0,10.6,19.3,19.3
2023,87,Kenneth Walker,SEA,RB,1,3,CAR,8.21917808219178,18,97,5.39,2,0,88.9,61.1,33.3,11.1,5.6,5.6,5.6,3,75,4,80,5,55.6,0,0,0,3,8.3,3,59,19.9,19.67,19.67,100,0,0,0,0,0,17.5,30.6,30.6
2023,88,Raheem Mostert,MIA,RB,1,14,TEN,10.047846889952153,21,96,4.57,2,0,90.5,81,38.1,9.5,4.8,0,0,2,100,5,83.3,6,85.7,0,0,0,1,3,1,4,1.7,4,4,100,0,0,0,0,0,16.8,23,23
2023,89,Jonathan Taylor,IND,RB,1,17,LV,12.42603550295858,21,96,4.57,1,0,85.7,71.4,38.1,19,4.8,0,0,1,100,1,100,4,66.7,0,0,0,1,4.3,1,8,3.6,8,8,100,0,0,0,0,0,15.2,17.4,17.4
2023,90,Christian McCaffrey,SF,RB,1,10,JAX,5.88235294117647,16,95,5.94,0,0,93.8,62.5,43.8,25,12.5,0,0,1,100,2,100,3,100,0,0,0,9,32.1,6,47,15.6,7.83,5.22,66.7,0,0,2,3,0,26.1,20.2,20.2
2023,91,Alexander Mattison,MIN,RB,1,4,CAR,9.444444444444445,17,95,5.59,0,0,94.1,70.6,47.1,17.6,5.9,0,0,1,50,1,50,2,50,0,0,0,1,5.3,1,3,2.2,3,3,100,0,0,0,0,0,11.6,10.8,10.8
2023,92,Jonathan Taylor,IND,RB,1,8,NO,7.100591715976331,12,95,7.92,0,0,91.7,66.7,41.7,25,8.3,8.3,8.3,1,50,1,33.3,1,20,0,0,0,2,4.9,1,2,0.9,2,1,50,0,0,0,0,0,9.8,10.7,10.7
2023,93,Breece Hall,NYJ,RB,1,16,WAS,8.968609865470851,20,95,4.75,2,0,80,55,30,5,5,5,5,1,100,3,100,4,100,0,0,0,14,28.6,12,96,44.2,8,6.86,85.7,0,0,0,1,0,35,43.1,43.1
2023,94,Bijan Robinson,ATL,RB,1,10,ARZ,10.2803738317757,22,95,4.32,1,0,90.9,63.6,22.7,18.2,4.5,0,0,1,100,2,66.7,4,40,0,0,0,2,9.5,1,11,11.7,11,5.5,50,0,0,0,0,0,17.2,17.6,17.6
2023,95,Raheem Mostert,MIA,RB,1,12,NYJ,9.569377990430622,20,94,4.7,2,0,85,60,35,10,5,5,5,0,0,2,66.7,4,80,0,0,0,1,3.3,0,0,0,0,0,0,0,0,0,0,0,14.7,21.4,21.4
2023,96,Christian McCaffrey,SF,RB,1,13,PHI,6.25,17,93,5.47,1,0,82.4,64.7,58.8,17.6,11.8,0,0,2,100,2,66.7,2,40,0,0,0,4,14.8,3,40,12.7,13.33,10,75,0,0,0,0,0,16.1,22.3,22.3
2023,97,Saquon Barkley,NYG,RB,1,6,BUF,9.7165991902834,24,93,3.88,0,0,58.3,45.8,29.2,8.3,8.3,4.2,4.2,1,100,1,100,8,72.7,0,0,0,5,13.9,4,5,2.5,1.25,1,80,0,0,1,2,0,27.4,13.8,13.8
