,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,FP,FP
2022,47,Christian Kirk,JAX,WR,1,13,DET,19.047619047619047,8,23.5,6,104,56.2,17.33,13,75,0,0,1,1,0,16.4,16.4
2022,48,Christian Watson,GB,WR,1,18,DET,19.35483870967742,6,22.2,5,104,50.7,20.8,17.33,83.3,0,0,0,0,0,16.6,16.6
2022,49,Tyreek Hill,MIA,WR,1,16,GB,11.11111111111111,6,24,4,103,33.2,25.75,17.17,66.7,0,0,0,0,0,14.3,14.3
2022,50,A.J. Brown,PHI,WR,1,16,DAL,12.5,7,17.5,6,103,29,17.17,14.71,85.7,0,0,0,1,0,16.3,16.3
2022,51,Isaiah Likely,BLT,TE,1,18,CIN,44,11,25,8,103,36,12.88,9.36,72.7,0,0,1,2,0,18.3,18.3
2022,52,Keenan Allen,LAC,WR,1,18,DEN,16.923076923076923,11,25,8,102,34.2,12.75,9.27,72.7,2,66.7,1,3,0,30.2,30.2
2022,53,DeVonta Smith,PHI,WR,1,13,TEN,14.035087719298245,8,19.5,5,102,26.1,20.4,12.75,62.5,1,33.3,0,0,0,21.2,21.2
2022,54,Brandon Aiyuk,SF,WR,1,17,LV,30,12,34.3,9,101,35.6,11.22,8.42,75,1,50,1,3,0,26.7,26.7
2022,55,Kendrick Bourne,NE,WR,1,16,CIN,39.130434782608695,9,27.3,6,100,41.7,16.67,11.11,66.7,1,50,1,1,0,24.9,24.9
2022,56,Mark Andrews,BLT,TE,1,17,PIT,30,9,42.9,9,100,76.9,11.11,11.11,100,0,0,0,0,0,19,19
2022,57,CeeDee Lamb,DAL,WR,1,17,TEN,25.49019607843137,13,31.7,11,100,35.5,9.09,7.69,84.6,0,0,0,1,0,21,21
2022,58,Christian Kirk,JAX,WR,1,18,TEN,19.047619047619047,8,25,6,99,46.7,16.5,12.38,75,1,100,0,1,0,21.9,21.9
2022,59,D.J. Chark,DET,WR,1,13,JAX,22.22222222222222,6,14.6,5,98,28.8,19.6,16.33,83.3,0,0,0,0,0,14.8,14.8
2022,60,Diontae Johnson,PIT,WR,1,15,CAR,20.408163265306122,10,45.5,10,98,54.7,9.8,9.8,100,0,0,0,1,0,20,20
2022,61,Greg Dortch,ARZ,WR,1,16,TB,46.15384615384615,12,26.1,10,98,44.3,9.8,8.17,83.3,0,0,0,0,0,22.3,22.3
2022,62,Dawson Knox,BUF,TE,1,15,MIA,34.78260869565217,8,20,6,98,32.2,16.33,12.25,75,1,25,1,1,0,21.8,21.8
2022,63,Garrett Wilson,NYJ,WR,1,15,DET,13.846153846153847,9,25.7,4,98,30.9,24.5,10.89,44.4,0,0,0,1,0,13.8,13.8
2022,64,A.J. Brown,PHI,WR,1,17,NO,14.285714285714285,8,25,4,97,35.4,24.25,12.13,50,1,100,0,0,0,19.7,19.7
2022,65,Ja'Marr Chase,CIN,WR,1,13,KC,14.285714285714285,8,25.8,7,97,33.9,13.86,12.13,87.5,0,0,0,1,0,16.7,16.7
2022,66,Drake London,ATL,WR,1,16,BLT,19.148936170212767,9,27.3,7,96,44,13.71,10.67,77.8,0,0,1,1,1,15.6,15.6
2022,67,Marquise Goodwin,SEA,WR,1,14,CAR,37.5,6,16.7,5,95,36,19,15.83,83.3,1,33.3,0,1,0,20.3,20.3
2022,68,A.J. Brown,PHI,WR,1,18,NYG,16.071428571428573,9,25.7,4,95,41.5,23.75,10.56,44.4,0,0,0,1,0,13.5,13.5
2022,69,Drake London,ATL,WR,1,13,PIT,25.53191489361702,12,50,6,95,56.9,15.83,7.92,50,0,0,1,1,0,15.5,15.5
2022,70,Rashid Shaheed,NO,WR,1,15,ATL,17.391304347826086,4,21.1,3,95,41.1,31.67,23.75,75,1,33.3,0,0,0,18.5,18.5
2022,71,Tyler Higbee,LA,TE,1,16,DEN,30.303030303030305,10,35.7,9,94,40.9,10.44,9.4,90,2,100,2,4,0,30.4,30.4
2022,72,Mike Williams,LAC,WR,1,17,LA,28.125,9,29,7,94,39.3,13.43,10.44,77.8,0,0,0,1,0,16.4,16.4
2022,73,D.J. Chark,DET,WR,1,14,MIN,25.925925925925924,7,17.9,6,94,28.5,15.67,13.43,85.7,1,33.3,0,0,0,21.4,21.4
2022,74,George Kittle,SF,TE,1,15,SEA,15.151515151515152,5,19.2,4,93,42.9,23.25,18.6,80,2,100,0,0,0,25.3,25.3
2022,75,Keenan Allen,LAC,WR,1,14,MIA,20,13,25.5,12,92,25.1,7.67,7.08,92.3,0,0,1,3,0,21.2,21.2
2022,76,Stefon Diggs,BUF,WR,1,13,NE,25.71428571428571,9,27.3,7,92,41.3,13.14,10.22,77.8,1,50,1,2,0,22.2,22.2
2022,77,Christian Kirk,JAX,WR,1,15,DAL,23.809523809523807,10,23.8,6,92,28.9,15.33,9.2,60,0,0,0,1,0,15.2,15.2
2022,78,A.J. Green,ARZ,WR,1,18,SF,45.45454545454545,5,18.5,3,91,43.5,30.33,18.2,60,1,100,0,0,0,18.1,18.1
2022,79,Richie James,NYG,WR,1,16,MIN,30.303030303030305,10,23.8,8,90,26.9,11.25,9,80,0,0,1,1,0,17,17
2022,80,Darius Slayton,NYG,WR,1,13,WAS,29.629629629629626,8,25.8,6,90,45,15,11.25,75,0,0,0,0,0,15,15
2022,81,Isaiah Hodgins,NYG,WR,1,16,MIN,34.375,11,26.2,8,89,26.6,11.13,8.09,72.7,1,100,1,1,0,22.9,22.9
2022,82,Ben Skowronek,LA,WR,1,14,LV,57.14285714285714,8,22.9,7,89,38.7,12.71,11.13,87.5,0,0,0,0,0,15.9,15.9
2022,83,Jalen Nailor,MIN,WR,1,17,GB,33.33333333333333,3,8.6,3,89,34,29.67,29.67,100,1,50,0,1,0,17.9,17.9
2022,84,Garrett Wilson,NYJ,WR,1,18,MIA,26.153846153846157,17,51.5,9,89,57.1,9.89,5.24,52.9,0,0,0,0,0,17.9,17.9
2022,85,Keenan Allen,LAC,WR,1,13,LV,18.461538461538463,12,25.5,6,88,27.4,14.67,7.33,50,1,100,0,1,0,20.8,20.8
2022,86,JuJu Smith-Schuster,KC,WR,1,15,HST,29.411764705882355,10,24.4,10,88,26.2,8.8,8.8,100,0,0,0,1,1,17.8,17.8
2022,87,Dalton Schultz,DAL,TE,1,14,HST,24.390243902439025,10,25.6,6,87,30.6,14.5,8.7,60,0,0,0,1,0,14.7,14.7
2022,88,Keenan Allen,LAC,WR,1,15,TEN,13.846153846153847,9,21.4,8,86,27.5,10.75,9.56,88.9,0,0,0,1,0,16.6,16.6
2022,89,Ja'Marr Chase,CIN,WR,1,18,BLT,21.428571428571427,12,28.6,8,86,40,10.75,7.17,66.7,1,100,0,2,0,22.6,22.6
2022,90,Alec Pierce,IND,WR,1,13,DAL,32,8,21.6,4,86,36.9,21.5,10.75,50,1,50,0,1,0,18.6,18.6
2022,91,Noah Brown,DAL,WR,1,14,HST,20.689655172413794,6,15.4,4,85,29.9,21.25,14.17,66.7,0,0,0,1,0,12.5,12.5
2022,92,Corey Davis,NYJ,WR,1,13,MIN,34.61538461538461,9,15.5,5,85,23,17,9.44,55.6,0,0,1,3,0,13.5,13.5
2022,93,Equanimeous St. Brown,CHI,WR,1,13,GB,44.44444444444444,4,16,3,85,33.5,28.33,21.25,75,0,0,0,0,0,11.6,11.6
2022,94,Greg Dulcich,DEN,TE,1,13,BLT,31.818181818181817,7,31.8,6,85,45,14.17,12.14,85.7,0,0,0,0,0,14.5,14.5
2022,95,Mike Evans,TB,WR,1,15,CIN,20,8,18.2,5,83,26.6,16.6,10.38,62.5,0,0,0,0,0,13.3,13.3
2022,96,Chris Godwin,TB,WR,1,15,CIN,14.285714285714285,8,18.2,8,83,26.6,10.38,10.38,100,1,33.3,1,2,0,22.3,22.3
2022,97,D.J. Moore,CAR,WR,1,16,DET,25,7,31.8,5,83,33.2,16.6,11.86,71.4,1,100,1,2,0,20.1,20.1
2022,98,Jakobi Meyers,NE,WR,1,16,CIN,20.588235294117645,7,21.2,6,83,34.6,13.83,11.86,85.7,1,50,0,0,0,20.3,20.3
2022,99,Teagan Quitoriano,HST,TE,1,18,IND,44.44444444444444,4,10,3,83,26.7,27.67,20.75,75,0,0,0,0,0,11.3,11.3
2022,100,Diontae Johnson,PIT,WR,1,14,BLT,16.3265306122449,8,25.8,6,82,29.7,13.67,10.25,75,0,0,0,0,0,14.2,14.2
2022,101,Tyreek Hill,MIA,WR,1,14,LAC,18.51851851851852,10,35.7,4,81,55.9,20.25,8.1,40,1,100,0,0,0,18.1,18.1
2022,102,DK Metcalf,SEA,WR,1,16,KC,16.666666666666664,8,20,7,81,37.7,11.57,10.13,87.5,0,0,0,1,0,15.1,15.1
2022,103,Brandon Aiyuk,SF,WR,1,16,WAS,17.5,7,31.8,5,81,34.6,16.2,11.57,71.4,0,0,0,0,0,13.1,13.1
2022,104,Gerald Everett,LAC,TE,1,13,LV,22.22222222222222,6,12.8,5,80,24.9,16,13.33,83.3,0,0,0,1,0,13,13
2022,105,Tyler Conklin,NYJ,TE,1,17,SEA,20.689655172413794,6,13,6,80,33.3,13.33,13.33,100,0,0,0,0,0,14,14
2022,106,DeAndre Hopkins,ARZ,WR,1,14,NE,35.714285714285715,10,24.4,7,79,31,11.29,7.9,70,0,0,0,1,1,13.9,13.9
2022,107,Sammy Watkins,BLT,WR,1,18,CIN,80,4,9.1,2,79,27.6,39.5,19.75,50,0,0,0,0,1,8.9,8.9
2022,108,DeVante Parker,NE,WR,1,18,BUF,53.84615384615385,7,17.5,6,79,32.5,13.17,11.29,85.7,2,66.7,1,2,0,25.9,25.9
2022,109,Darius Slayton,NYG,WR,1,16,MIN,22.22222222222222,6,14.3,4,79,23.7,19.75,13.17,66.7,0,0,0,0,0,11.9,11.9
2022,110,Ja'Marr Chase,CIN,WR,1,16,NE,19.642857142857142,11,21.2,8,79,21.1,9.88,7.18,72.7,0,0,0,2,1,14.9,14.9
2022,111,Rashid Shaheed,NO,WR,1,17,PHI,26.08695652173913,6,25,6,79,34.5,13.17,13.17,100,0,0,0,0,0,13.9,13.9
2022,112,George Pickens,PIT,WR,1,14,BLT,12.5,3,9.7,3,78,28.3,26,26,100,0,0,0,0,0,10.8,10.8
2022,113,Garrett Wilson,NYJ,WR,1,14,BUF,10.76923076923077,7,14.9,6,78,29,13,11.14,85.7,0,0,0,0,0,13.8,13.8
2022,114,Trey McBride,ARZ,TE,1,17,ATL,35.714285714285715,10,25,7,78,35.1,11.14,7.8,70,1,100,1,1,0,20.8,20.8
2022,115,Zay Jones,JAX,WR,1,14,TEN,27.500000000000004,11,26.2,8,77,20.9,9.63,7,72.7,1,33.3,0,1,0,21.7,21.7
2022,116,T.J. Hockenson,MIN,TE,1,14,DET,15.686274509803921,8,19.5,6,77,18.6,12.83,9.63,75,0,0,0,0,0,12.7,12.7
2022,117,Jeff Smith,NYJ,WR,1,15,DET,100,5,14.3,4,77,24.3,19.25,15.4,80,0,0,0,1,0,11.7,11.7
2022,118,Terry McLaurin,WAS,WR,1,16,SF,14.705882352941178,5,14.7,4,77,26.6,19.25,15.4,80,1,33.3,1,1,0,17.7,17.7
2022,119,Van Jefferson,LA,WR,1,17,LAC,12.5,3,15.8,3,77,58.3,25.67,25.67,100,0,0,0,0,0,10.7,10.7
2022,120,Mike Williams,LAC,WR,1,16,IND,12.5,4,12.9,4,76,32.3,19,19,100,0,0,0,0,0,11.6,11.6
2022,121,Richie James,NYG,WR,1,17,IND,21.21212121212121,7,29.2,7,76,42.9,10.86,10.86,100,1,50,1,2,0,20.6,20.6
2022,122,Jerry Jeudy,DEN,WR,1,15,ARZ,18.181818181818183,8,30.8,7,76,38.6,10.86,9.5,87.5,0,0,0,0,0,14.6,14.6
2022,123,Pat Freiermuth,PIT,TE,1,13,ATL,19.230769230769234,5,17.9,3,76,38.6,25.33,15.2,60,0,0,0,0,0,10.6,10.6
2022,124,Amon-Ra St. Brown,DET,WR,1,15,NYJ,18.181818181818183,10,26.3,7,76,30.2,10.86,7.6,70,0,0,0,2,0,15.2,15.2
2022,125,Amon-Ra St. Brown,DET,WR,1,16,CAR,20,11,26.2,7,76,21.4,10.86,6.91,63.6,0,0,0,5,0,14.6,14.6
2022,126,Jahan Dotson,WAS,WR,1,16,SF,26.47058823529412,9,26.5,6,76,26.3,12.67,8.44,66.7,1,33.3,1,2,0,19.6,19.6
2022,127,Trent Sherfield,MIA,WR,1,13,SF,18.75,3,8.8,1,75,25.4,75,25,33.3,1,50,0,0,0,14.5,14.5
2022,128,Rashid Shaheed,NO,WR,1,13,TB,17.391304347826086,4,13.8,4,75,30,18.75,18.75,100,0,0,0,0,0,11.5,11.5
2022,129,JuJu Smith-Schuster,KC,WR,1,14,DEN,32.35294117647059,11,26.2,9,74,21,8.22,6.73,81.8,1,33.3,2,2,0,22.4,22.4
2022,130,Terry McLaurin,WAS,WR,1,18,DAL,17.647058823529413,6,31.6,3,74,43.8,24.67,12.33,50,1,100,1,3,0,16.4,16.4
2022,131,Davante Adams,LV,WR,1,18,KC,15.09433962264151,8,22.2,5,73,33.3,14.6,9.13,62.5,0,0,1,1,0,12.3,12.3
2022,132,D.J. Moore,CAR,WR,1,15,PIT,21.428571428571427,6,26.1,5,73,32.4,14.6,12.17,83.3,1,100,1,1,0,18.3,18.3
2022,133,Jerry Jeudy,DEN,WR,1,14,KC,18.181818181818183,8,18.2,8,73,27.8,9.13,9.13,100,3,75,2,3,0,33.3,33.3
2022,134,Amari Cooper,CLV,WR,1,16,NO,27.027027027027028,10,32.3,6,72,53.3,12,7.2,60,0,0,0,2,0,13.2,13.2
2022,135,Darren Waller,LV,TE,1,17,SF,27.77777777777778,5,14.7,3,72,19.7,24,14.4,60,1,33.3,1,1,0,16.2,16.2
2022,136,Cole Kmet,CHI,TE,1,13,GB,25.925925925925924,7,28,6,72,28.3,12,10.29,85.7,0,0,0,0,0,13.2,13.2
2022,137,George Pickens,PIT,WR,1,18,CLV,25,6,20.7,3,72,36.9,24,12,50,1,100,0,0,0,16.2,16.2
2022,138,Jahan Dotson,WAS,WR,1,18,DAL,11.76470588235294,4,21.1,3,72,42.6,24,18,75,0,0,0,0,0,10.2,10.2
2022,139,Travis Kelce,KC,TE,1,14,DEN,18.367346938775512,9,21.4,4,71,20.2,17.75,7.89,44.4,0,0,1,1,0,11.1,11.1
2022,140,Davante Adams,LV,WR,1,14,LA,13.20754716981132,7,35,3,71,51.8,23.67,10.14,42.9,0,0,0,1,0,10.1,10.1
2022,141,Marquez Valdes-Scantling,KC,WR,1,13,CIN,17.857142857142858,5,18.5,2,71,31.8,35.5,14.2,40,0,0,1,1,0,9.1,9.1
2022,142,DK Metcalf,SEA,WR,1,14,CAR,20.833333333333336,10,27.8,5,71,26.9,14.2,7.1,50,1,33.3,0,2,0,18.1,18.1
2022,143,CeeDee Lamb,DAL,WR,1,13,IND,13.725490196078432,7,23.3,5,71,41.8,14.2,10.14,71.4,1,33.3,0,3,0,20.4,20.4
2022,144,Kadarius Toney,KC,WR,1,17,DEN,44.44444444444444,4,9.5,4,71,21.6,17.75,17.75,100,0,0,1,2,0,11.1,11.1
2022,145,Hunter Henry,NE,TE,1,14,ARZ,12,3,8.6,3,70,29.8,23.33,23.33,100,0,0,0,0,0,10,10
2022,146,Jordan Akins,HST,TE,1,18,IND,25.925925925925924,7,17.5,4,70,22.5,17.5,10,57.1,2,66.7,0,2,0,25,25
2022,147,Terry McLaurin,WAS,WR,1,15,NYG,17.647058823529413,6,20.7,6,70,28.1,11.67,11.67,100,0,0,1,1,0,13,13
2022,148,A.J. Brown,PHI,WR,1,14,NYG,10.714285714285714,6,19.4,4,70,32.3,17.5,11.67,66.7,1,50,0,1,0,17,17
2022,149,Shi Smith,CAR,WR,1,17,TB,33.33333333333333,4,10.8,4,70,22.1,17.5,17.5,100,1,33.3,0,1,0,17,17
2022,150,Drake London,ATL,WR,1,15,NO,23.404255319148938,11,42.3,7,70,72.2,10,6.36,63.6,0,0,0,0,1,13,13
2022,151,Tyreek Hill,MIA,WR,1,15,BUF,24.074074074074073,13,43.3,9,69,29.5,7.67,5.31,69.2,1,50,1,2,0,21.9,21.9
2022,152,Lawrence Cager,NYG,TE,1,18,PHI,100,9,22.5,8,69,41.1,8.63,7.67,88.9,0,0,0,0,0,14.9,14.9
2022,153,Tyler Lockett,SEA,WR,1,15,SF,24.324324324324326,9,20.5,7,68,28.6,9.71,7.56,77.8,0,0,0,0,0,13.8,13.8
2022,154,Austin Hooper,TEN,TE,1,14,JAX,20,5,13.2,5,68,26.8,13.6,13.6,100,0,0,0,0,0,11.8,11.8
2022,155,Amon-Ra St. Brown,DET,WR,1,14,MIN,14.545454545454545,8,20.5,6,68,20.6,11.33,8.5,75,0,0,0,0,0,13.4,13.4
2022,156,Chigoziem Okonkwo,TEN,TE,1,13,PHI,20,5,19.2,4,68,43.3,17,13.6,80,0,0,0,0,0,10.8,10.8
2022,157,Mike Williams,LAC,WR,1,15,TEN,25,8,19,4,67,21.4,16.75,8.38,50,0,0,0,0,0,10.7,10.7
2022,158,Dallas Goedert,PHI,TE,1,16,DAL,18.75,3,7.5,3,67,18.9,22.33,22.33,100,0,0,0,0,0,9.7,9.7
2022,159,Justin Watson,KC,WR,1,18,LV,16.666666666666664,2,7.7,1,67,33.2,67,33.5,50,0,0,0,0,0,7.7,7.7
2022,160,Allen Lazard,GB,WR,1,13,CHI,20,6,19.4,5,67,36.8,13.4,11.17,83.3,0,0,0,0,0,11.7,11.7
2022,161,Juwan Johnson,NO,TE,1,15,ATL,37.5,6,31.6,4,67,29,16.75,11.17,66.7,2,66.7,0,2,0,22.7,22.7
2022,162,DeVonta Smith,PHI,WR,1,18,NYG,14.035087719298245,8,22.9,7,67,29.3,9.57,8.38,87.5,0,0,1,2,0,13.7,13.7
2022,163,Kalif Raymond,DET,WR,1,18,GB,30,6,17.6,4,66,31.4,16.5,11,66.7,0,0,0,1,0,10.6,10.6
2022,164,Pat Freiermuth,PIT,TE,1,16,LV,30.76923076923077,8,20.5,7,66,27,9.43,8.25,87.5,0,0,0,1,0,13.6,13.6
2022,165,Treylon Burks,TEN,WR,1,17,DAL,42.10526315789473,8,20.5,4,66,28.4,16.5,8.25,50,0,0,1,1,0,12.6,12.6
2022,166,Adam Thielen,MIN,WR,1,14,DET,28.57142857142857,8,19.5,7,65,15.7,9.29,8.13,87.5,1,50,0,2,0,19.5,19.5
2022,167,Russell Gage,TB,WR,1,16,ARZ,20,6,12.5,5,65,23.1,13,10.83,83.3,0,0,0,0,0,11.5,11.5
2022,168,Jerry Jeudy,DEN,WR,1,13,BLT,9.090909090909092,4,18.2,4,65,34.4,16.25,16.25,100,0,0,0,0,0,10.5,10.5
2022,169,Chris Olave,NO,WR,1,13,TB,23.076923076923077,6,20.7,4,65,26,16.25,10.83,66.7,0,0,0,0,0,10.5,10.5
2022,170,Courtland Sutton,DEN,WR,1,16,LA,35,7,20,5,64,24.7,12.8,9.14,71.4,0,0,0,0,0,11.4,11.4
2022,171,Diontae Johnson,PIT,WR,1,16,LV,14.285714285714285,7,17.9,5,64,26.2,12.8,9.14,71.4,0,0,0,0,0,11.4,11.4
2022,172,DeVonta Smith,PHI,WR,1,14,NYG,14.035087719298245,8,25.8,5,64,29.5,12.8,8,62.5,1,50,0,0,0,17.4,17.4
2022,173,Curtis Samuel,WAS,WR,1,13,NYG,35,7,17.1,6,63,22.9,10.5,9,85.7,0,0,1,1,0,14.6,14.6
2022,174,Chris Godwin,TB,WR,1,13,NO,23.214285714285715,13,24.1,8,63,22.4,7.88,4.85,61.5,0,0,1,3,0,14.3,14.3
2022,175,Chris Godwin,TB,WR,1,16,ARZ,17.857142857142858,10,20.8,8,63,22.4,7.88,6.3,80,0,0,0,0,0,14.3,14.3
2022,176,Hunter Renfrow,LV,WR,1,18,KC,33.33333333333333,7,19.4,7,63,28.8,9,9,100,1,100,0,1,0,19.3,19.3
