,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Splits,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Alignment,Alignment,Alignment,Alignment,FP,FP,FP,FP,FP,FP,FP,FP
2023,9,Jalin Hyatt,NYG,WR,1,12,NE,22.22222222222222,31.57894736842105,62,8,66.7,6,50,13.63,0.75,20,120,85.1,109,71.7,18.17,21.8,5,83.3,20,4,2,0.4,0,0.06,0,0,0,0,4,0.5,118.8,2,28.6,0,0,6,100,3,60,0,0,2,2,100,2,1,0.2,75,7.72,1.625,100,0,0,0,15.9,15.7,15.9,15.66,0.24,1.99,1.96,15.7
2023,10,Noah Brown,HST,WR,1,10,CIN,41.66666666666667,54.54545454545454,74.3,15,65.2,6,26.1,7.2,0.4,12.67,76,28.1,108,59.7,18,21.6,5,83.3,37,7.4,26,5.2,0,0.11,0,0,0,0,5,0.333,118.8,4,20,0,0,6,100,2,80,1,16.7,0,0,0,0,2,0.4,40,9.11,1.237,80,20,0,0,15.8,15.9,15.8,15.87,-0.07,1.05,1.06,15.9
2023,11,Jaylen Waddle,MIA,WR,1,8,NE,27.586206896551722,30,76.7,16,76.2,9,42.9,6.75,0.56,14.11,127,51.2,108,56.5,12,18,6,66.7,29,4.83,5,0.83,1,0.96,33.3,0,0,0,5,0.313,144.7,6,35.3,0,0,9,100,2,33.3,0,0,1,0,0,1,1,0.17,52.9,2.4,1.155,81.3,18.8,0,0,22.8,27.7,22.8,27.72,-4.92,1.43,1.73,27.7
2023,12,Gabe Davis,BUF,WR,1,12,PHI,26.38888888888889,38.70967741935484,95.7,19,82.6,12,52.2,5.53,0.63,15.75,189,70.8,105,70.9,8.75,17.5,6,50,15,2.5,6,1,1,1.65,100,2,3,1,6,0.316,108,10,50,0,0,7,58.3,3,40,0,0,2,1,50,0,1,0.17,54.5,-1.1,0.481,100,0,0,0,22.5,25.4,22.5,25.41,-2.91,1.18,1.34,25.4
2023,13,Noah Brown,HST,WR,1,9,TB,36.11111111111111,27.27272727272727,74.2,13,68.4,3,15.8,7.85,0.23,9.67,29,10.1,102,34.2,34,34,3,100,73,24.33,15,5,1,0.05,20,0,0,0,2,0.154,158.3,1,7.1,1,33.3,3,100,1,66.7,0,0,0,0,0,0,1,0.33,23.1,26.46,2.039,23.1,76.9,0,0,19.2,7.5,19.2,7.53,11.67,1.48,0.58,7.5
2023,14,Tank Dell,HST,WR,1,9,TB,17.441860465116278,20.51282051282051,87.1,15,78.9,8,42.1,6.73,0.53,22.38,179,62.2,101,33.9,12.63,20.2,5,62.5,7,1.4,2,0.4,2,1.96,40,1,2,2,5,0.333,145.8,6,42.9,0,0,7,87.5,4,50,2,25,0,0,0,0,0,0,50,1.41,1.07,60,40,0,0,27.1,31.1,27.1,31.12,-4.02,1.81,2.07,31.1
2023,15,CeeDee Lamb,DAL,WR,1,8,LA,18.75,24,81,12,92.3,6,46.2,8.17,0.5,15.83,95,52.2,98,58.7,16.33,19.6,5,83.3,43,8.6,30,6,1,1.02,50,1,1,1,5,0.417,158.3,5,45.5,0,0,5,83.3,2,75,0,0,1,1,100,1,5,1,50,6.91,1.331,50,50,0,0,20.8,17,20.8,17.02,3.78,1.73,1.42,17
2023,16,Brandon Aiyuk,SF,WR,1,8,CIN,16.666666666666664,27.27272727272727,91.1,7,70,6,60,13.43,0.86,18.5,111,95.7,94,53.7,15.67,23.5,4,66.7,16,4,1,0.25,0,0.07,0,0,0,0,4,0.571,109.7,4,57.1,0,0,5,83.3,3,75,1,16.7,0,0,0,0,0,0,75,4.66,0.923,100,0,0,0,13.4,16.5,13.4,16.47,-3.07,1.91,2.35,16.5
2023,17,A.J. Brown,PHI,WR,1,8,WAS,22.641509433962266,16.216216216216218,98.4,12,92.3,6,46.2,7.75,0.5,11.83,71,51.4,93,69.4,15.5,15.5,6,100,23,3.83,17,2.83,2,1.2,100,1,1,1,5,0.417,158.3,5,45.5,0,0,6,100,1,40,0,0,3,3,100,2,2,0.33,46.2,6.48,2.048,75,25,0,0,27.3,17.8,27.3,17.78,9.52,2.27,1.48,17.8
2023,18,Keenan Allen,LAC,WR,1,10,DET,16,20,77.9,12,92.3,7,53.8,7.67,0.58,10.71,75,54.3,92,73,13.14,18.4,5,71.4,29,5.8,17,3.4,2,1.36,66.7,0,0,0,3,0.25,153.3,7,58.3,0,0,6,85.7,1,40,1,14.3,1,1,100,0,1,0.2,58.3,4.98,1.416,83.3,16.7,0,0,26.2,19.2,26.2,19.17,7.03,2.18,1.6,19.2
2023,19,Jonnu Smith,ATL,TE,1,9,MIN,38.70967741935484,50,58.2,12,63.2,4,21.1,7.58,0.33,-1.25,-5,-2.3,91,56.5,22.75,22.75,4,100,96,24,20,5,1,0.27,100,1,0,0,3,0.25,158.3,3,18.8,2,50,4,100,0,33.3,0,0,0,0,0,0,2,0.5,30.8,16.97,2.054,33.3,66.7,0,0,19.1,7.9,19.1,7.86,11.24,1.59,0.65,7.9
2023,20,Dontayvion Wicks,GB,WR,1,11,LAC,27.27272727272727,35.714285714285715,32.4,6,42.9,5,35.7,15.17,0.83,12.8,64,36.8,91,63.6,18.2,30.33,3,60,49,16.33,33,11,0,0.01,0,0,0,0,3,0.5,104.2,4,36.4,0,0,4,80,1,100,1,20,1,0,0,0,3,1,71.4,9.1,1.138,83.3,16.7,0,0,12.1,9.2,12.1,9.18,2.92,2.02,1.53,9.2
2023,21,Marquise Brown,ARZ,WR,1,12,LA,23.4375,35.714285714285715,85.9,15,83.3,10,55.6,5.87,0.67,17.8,178,66.9,88,76.5,8.8,14.67,6,60,33,5.5,9,1.5,0,0.03,0,0,1,0,3,0.2,88.8,8,57.1,0,0,8,80,4,16.7,0,0,2,0,0,1,0,0,62.5,-0.27,0.344,86.7,13.3,0,0,14.8,14.2,14.8,14.18,0.62,0.99,0.95,14.2
2023,22,K.J. Osborn,MIN,WR,1,8,GB,28.846153846153843,42.857142857142854,85.5,15,100,9,60,5.87,0.6,6.78,61,54,88,67.7,9.78,12.57,7,77.8,37,5.29,9,1.29,0,0.1,0,1,0,0,3,0.2,107.4,8,61.5,2,22.2,8,88.9,0,28.6,1,11.1,0,0,0,0,0,0,60,2.43,0.768,80,20,0,0,15.8,16.5,15.8,16.46,-0.66,1.05,1.1,16.5
2023,23,Christian Watson,GB,WR,1,12,DET,20.33898305084746,19.047619047619047,87,12,85.7,4,28.6,7.17,0.33,21.5,86,52.1,86,49.4,21.5,21.5,4,100,2,0.5,-1,-0.25,1,0.66,100,1,1,1,3,0.25,158.3,4,33.3,0,0,4,100,1,33.3,0,0,2,2,100,1,0,0,33.3,11.27,2.227,66.7,33.3,0,0,18.6,11.8,18.6,11.78,6.82,1.55,0.98,11.8
2023,24,Jordan Addison,MIN,WR,1,7,SF,18.84057971014493,20,72.7,13,81.3,7,43.8,6.62,0.54,10.86,76,45.8,86,49.1,12.29,21.5,4,57.1,46,11.5,45,11.25,1,0.26,100,1,1,0,3,0.231,100.9,6,54.5,1,14.3,5,71.4,2,25,0,0,3,2,66.7,1,1,0.25,53.8,3.78,0.349,76.9,23.1,0,0,18.6,9.8,18.6,9.8,8.8,1.43,0.75,9.8
2023,25,Diontae Johnson,PIT,WR,1,8,JAX,20.28985507246377,23.684210526315788,90.6,14,100,9,64.3,6.07,0.64,10.44,94,56.6,85,74.6,9.44,10.63,8,88.9,8,1,1,0.13,0,0.06,0,1,0,0,6,0.429,106,7,58.3,0,0,8,88.9,0,0,0,0,1,1,100,0,1,0.13,64.3,1.22,0.722,92.9,7.1,0,0,16.5,16,16.5,15.97,0.53,1.18,1.14,16
2023,26,Terry McLaurin,WAS,WR,1,7,NYG,20,19.047619047619047,88.1,17,89.5,8,42.1,5,0.47,14.25,114,54.3,85,50,10.63,17,5,62.5,11,2.2,8,1.6,0,0.11,0,3,1,0,3,0.176,98.4,7,46.7,0,0,6,75,2,66.7,1,12.5,1,0,0,0,0,0,47.1,1.82,0.654,76.5,23.5,0,0,13.5,15.2,13.5,15.16,-1.66,0.79,0.89,15.2
2023,27,Garrett Wilson,NYJ,WR,1,8,NYG,21.53846153846154,26.31578947368421,88.7,14,100,10,71.4,6.07,0.71,13.9,139,76.8,85,65.4,8.5,17,5,50,20,4,11,2.2,0,0.06,0,0,0,0,4,0.286,79.2,9,75,0,0,7,70,2,20,0,0,4,1,25,0,1,0.2,71.4,-0.71,0.355,92.9,7.1,0,0,13.5,15.3,13.5,15.31,-1.81,0.96,1.09,15.3
2023,28,Josh Downs,IND,WR,1,7,CLV,17.94871794871795,33.33333333333333,70.1,7,77.8,3,33.3,12.14,0.43,13,39,33.6,85,38.8,28.33,28.33,3,100,46,15.33,5,1.67,1,0.1,50,0,0,0,3,0.429,158.3,1,20,0,0,3,100,1,66.7,0,0,0,0,0,1,2,0.67,42.9,19.37,2.704,71.4,28.6,0,0,17.5,8.6,17.5,8.56,8.94,2.5,1.22,8.6
2023,29,Marquez Valdes-Scantling,KC,WR,1,7,LAC,29.03225806451613,50,70.3,9,69.2,5,38.5,9.33,0.56,13.8,69,38.8,84,71.2,16.8,28,3,60,34,11.33,10,3.33,1,0.33,50,0,0,0,3,0.333,143.8,2,40,0,0,4,80,1,66.7,1,20,1,1,100,0,0,0,50,7.44,1.125,77.8,22.2,0,0,17.4,11.7,17.4,11.7,5.7,1.93,1.3,11.7
2023,30,Michael Pittman,IND,WR,1,10,NE,18.461538461538463,28.205128205128204,94.4,12,100,11,91.7,7,0.92,9.27,102,82.9,84,80,7.64,10.5,8,72.7,21,2.63,6,0.75,0,0.04,0,1,0,0,4,0.333,56.6,8,100,1,9.1,8,72.7,1,0,0,0,1,1,100,0,0,0,91.7,-0.29,0.164,100,0,0,0,16.4,14.9,16.4,14.92,1.48,1.37,1.24,14.9
2023,31,DK Metcalf,SEA,WR,1,10,WAS,25.37313432835821,21.052631578947366,87.8,17,85,8,40,4.88,0.47,10.88,87,44.4,83,41.9,10.38,13.83,6,75,32,5.33,19,3.17,0,0.02,0,0,0,0,5,0.294,107.8,6,40,1,12.5,8,100,1,16.7,0,0,2,0,0,0,2,0.33,44.4,2.17,0.412,70.6,29.4,0,0,14.3,15.6,14.3,15.63,-1.33,0.84,0.92,15.6
2023,32,Keenan Allen,LAC,WR,1,12,BLT,24,25.71428571428571,98.5,18,94.7,9,47.4,4.56,0.5,8.33,75,41.9,82,86.3,9.11,10.25,8,88.9,35,4.38,12,1.5,0,0.01,0,0,0,0,3,0.167,111.1,9,52.9,0,0,8,88.9,0,12.5,0,0,1,1,100,0,0,0,47.4,1.58,0.39,66.7,33.3,0,0,16.2,14.9,16.2,14.9,1.3,0.9,0.83,14.9
2023,33,Davante Adams,LV,WR,1,11,MIA,26.82926829268293,22.916666666666664,98.3,22,100,11,50,3.73,0.5,15.36,169,48.6,82,50.6,7.45,11.71,7,63.6,11,1.57,2,0.29,1,0.78,100,1,0,0,2,0.091,116.5,9,52.9,2,18.2,8,72.7,4,33.3,1,9.1,0,0,0,0,0,0,50,-1.74,0.076,81.8,18.2,0,0,21.2,22.4,21.2,22.43,-1.23,0.96,1.02,22.4
2023,34,Darius Slayton,NYG,WR,1,11,WAS,18.75,26.31578947368421,51.9,9,60,5,33.3,9.11,0.56,11.8,59,36.4,82,63.6,16.4,20.5,4,80,40,10,8,2,1,0.36,100,0,0,0,3,0.333,158.3,4,30.8,1,20,5,100,1,50,0,0,1,0,0,0,1,0.25,50,6.91,1.674,88.9,11.1,0,0,18.2,13.8,18.2,13.83,4.37,2.02,1.54,13.8
2023,35,Tee Higgins,CIN,WR,1,9,BUF,50,53.84615384615385,82.1,13,92.9,7,50,6.15,0.54,9.86,69,39.9,80,49.4,11.43,13.33,6,85.7,25,4.17,4,0.67,0,0.06,0,2,1,0,5,0.385,114.3,4,40,0,0,6,85.7,0,0,0,0,2,2,100,0,0,0,53.8,3.41,1.026,92.3,7.7,0,0,14,11.1,14,11.09,2.91,1.08,0.85,11.1
2023,36,Mike Evans,TB,WR,1,9,HST,10.38961038961039,10.256410256410255,82.5,8,88.9,4,44.4,9.88,0.5,19,76,60.8,79,81.4,19.75,26.33,3,75,7,2.33,1,0.33,0,0.18,0,1,0,0,3,0.375,116.7,4,50,0,0,3,75,1,33.3,0,0,0,0,0,0,0,0,50,10.37,1.493,100,0,0,0,10.9,10.6,10.9,10.58,0.32,1.36,1.32,10.6
2023,37,Diontae Johnson,PIT,WR,1,7,LA,18.84057971014493,15.789473684210526,66.1,13,86.7,6,40,6.08,0.46,9.83,59,36.9,79,48.8,13.17,15.8,5,83.3,37,7.4,13,2.6,0,0.02,0,0,0,0,3,0.231,118.8,6,42.9,0,0,6,100,0,20,0,0,2,1,50,0,2,0.4,46.2,4.86,0.709,84.6,15.4,0,0,12.9,11.1,12.9,11.1,1.8,0.99,0.85,11.1
2023,38,Chris Olave,NO,WR,1,12,ATL,17.24137931034483,21.428571428571427,47.8,10,90.9,6,54.5,7.9,0.6,13.5,81,73.6,79,83.2,13.17,15.8,5,83.3,28,5.6,15,3,0,0.05,0,0,0,0,2,0.2,118.8,4,44.4,0,0,6,100,2,20,0,0,1,0,0,0,2,0.4,60,4.99,0.526,80,20,0,0,12.9,12.7,12.9,12.7,0.2,1.29,1.27,12.7
2023,39,D.J. Moore,CHI,WR,1,11,DET,17.46031746031746,18.421052631578945,98.6,11,100,7,63.6,7,0.64,17.14,120,64.2,77,77,11,15.4,5,71.4,28,5.6,9,1.8,1,0.74,100,0,2,1,3,0.273,147,6,60,1,14.3,5,71.4,2,20,0,0,0,0,0,0,1,0.2,63.6,1.74,0.95,100,0,0,0,18.7,15.4,18.7,15.39,3.31,1.7,1.4,15.4
2023,40,Diontae Johnson,PIT,WR,1,9,TEN,17.391304347826086,21.052631578947366,86.7,12,92.3,8,61.5,6.42,0.67,8,64,82.1,77,83.7,9.63,12.83,6,75,30,5,5,0.83,1,0.86,100,1,1,1,5,0.417,144.3,8,66.7,2,25,7,87.5,1,20,1,12.5,1,1,100,0,0,0,61.5,1.9,0.89,83.3,16.7,0,0,19.7,17.3,19.7,17.29,2.41,1.64,1.44,17.3
2023,41,Amon-Ra St. Brown,DET,WR,1,10,LAC,19.642857142857142,20.833333333333336,92.2,11,91.7,5,41.7,7,0.45,12.4,62,60.2,77,55.8,15.4,19.25,4,80,44,11,3,0.75,1,0.83,100,2,0,0,3,0.273,158.3,4,36.4,1,20,5,100,1,66.7,0,0,1,0,0,0,0,0,41.7,6.89,1.479,54.5,45.5,0,0,17.7,15.1,17.7,15.08,2.62,1.61,1.37,15.1
2023,42,Chris Olave,NO,WR,1,10,MIN,20.689655172413794,25,80.3,12,75,7,43.8,6.42,0.58,23.71,166,78.7,77,61.6,11,19.25,4,57.1,19,4.75,13,3.25,1,0.59,50,1,1,1,4,0.333,95.5,7,50,0,0,4,57.1,4,66.7,0,0,1,1,100,1,1,0.25,53.8,-0.37,0.831,66.7,33.3,0,0,17.7,12.4,17.7,12.39,5.31,1.47,1.03,12.4
2023,43,George Pickens,PIT,WR,1,7,LA,21.53846153846154,25,89.3,14,93.3,7,46.7,5.43,0.5,13.86,97,60.6,76,46.9,10.86,19,4,57.1,28,7,10,2.5,0,0.02,0,0,0,0,4,0.286,94.9,6,42.9,0,0,6,85.7,1,50,1,14.3,0,0,0,0,1,0.25,46.7,1.92,0.16,100,0,0,0,11.6,13.5,11.6,13.53,-1.93,0.83,0.97,13.5
2023,44,Keenan Allen,LAC,WR,1,11,GB,17.333333333333336,22.857142857142858,93.5,13,92.9,8,57.1,5.77,0.62,13.38,107,54,75,78.1,9.38,15,5,62.5,21,4.2,-2,-0.4,1,1.1,100,2,1,1,2,0.154,132.8,7,58.3,0,0,7,87.5,1,25,1,12.5,1,0,0,0,0,0,57.1,0.19,0.424,76.9,23.1,0,0,18.5,19.7,18.5,19.72,-1.22,1.42,1.52,19.7
2023,45,KhaDarel Hodge,ATL,WR,1,8,TEN,39.130434782608695,42.857142857142854,42.4,9,52.9,3,17.6,8.33,0.33,13.67,41,19.7,75,43.6,25,25,3,100,34,11.33,30,10,0,0.01,0,0,0,0,2,0.222,118.8,3,20,0,0,3,100,0,33.3,0,0,0,0,0,0,3,1,30,15.61,2.557,88.9,11.1,0,0,10.5,7.7,10.5,7.69,2.81,1.17,0.85,7.7
2023,46,Michael Pittman,IND,WR,1,7,CLV,12.307692307692308,5.128205128205128,97,8,88.9,2,22.2,9.38,0.25,15,30,25.9,75,34.2,37.5,75,1,50,60,60,57,57,1,0.01,50,0,0,0,1,0.125,95.8,2,40,0,0,1,50,0,100,0,0,0,0,0,0,2,2,22.2,27.09,0.782,25,75,0,0,14.5,2.9,14.5,2.89,11.61,1.81,0.36,2.9
2023,47,Garrett Wilson,NYJ,WR,1,10,LV,26.153846153846157,26.31578947368421,95.2,17,94.4,10,55.6,4.41,0.59,12.3,123,45.7,75,74.3,7.5,12.5,6,60,49,8.17,17,2.83,0,0.7,0,0,1,0,4,0.235,83.3,8,53.3,3,30,8,80,2,16.7,1,10,2,1,50,0,3,0.5,55.6,-0.92,0.283,70.6,29.4,0,0,13.5,19.1,13.5,19.06,-5.56,0.79,1.12,19.1
2023,48,Jalin Hyatt,NYG,WR,1,7,WAS,19.444444444444446,26.31578947368421,72.3,7,53.8,5,38.5,10.71,0.71,32.4,162,76.8,75,66.4,15,37.5,2,40,6,3,2,1,0,0.18,0,0,0,0,2,0.286,87.5,4,33.3,0,0,3,60,5,100,0,0,1,0,0,0,0,0,62.5,2.28,0.453,100,0,0,0,9.5,11.2,9.5,11.24,-1.74,1.36,1.61,11.2
2023,49,Zay Flowers,BLT,WR,1,7,DET,21.21212121212121,30,70.9,14,77.8,6,33.3,5.36,0.43,8,48,24.1,75,41.2,12.5,18.75,4,66.7,32,8,2,0.5,0,0.12,0,1,0,0,3,0.214,109.7,5,31.3,2,33.3,5,83.3,2,66.7,1,16.7,0,0,0,0,1,0.25,42.9,4.7,0.637,78.6,21.4,0,0,11.5,12.3,11.5,12.32,-0.82,0.82,0.88,12.3
2023,50,Davante Adams,LV,WR,1,12,KC,14.634146341463413,14.583333333333334,100,12,100,7,58.3,6.08,0.58,11.14,78,70.9,73,62.4,10.43,14.6,5,71.4,30,6,14,2.8,0,0.03,0,1,0,0,3,0.25,105.1,7,63.6,0,0,5,71.4,1,20,0,0,2,2,100,0,0,0,58.3,2.69,0.2,83.3,16.7,0,0,12.3,8.5,12.3,8.47,3.83,1.03,0.71,8.5
2023,51,D.J. Moore,CHI,WR,1,12,MIN,15.873015873015872,21.052631578947366,94.1,10,83.3,8,66.7,7.3,0.8,8.25,66,94.3,73,67.6,9.13,12.17,6,75,26,4.33,16,2.67,0,0.25,0,0,0,0,4,0.4,102.6,7,70,2,25,7,87.5,1,16.7,0,0,1,0,0,0,1,0.17,66.7,1.48,0.3,90,10,0,0,13.3,15.7,13.3,15.68,-2.38,1.33,1.57,15.7
2023,52,DK Metcalf,SEA,WR,1,11,LA,20.8955223880597,18.421052631578945,73,14,82.4,7,41.2,5.21,0.5,16.29,114,51.8,73,65.8,10.43,18.25,4,57.1,24,6,9,2.25,1,1.18,100,1,1,0,3,0.214,132.7,7,46.7,0,0,5,71.4,2,33.3,0,0,1,0,0,0,1,0.25,46.7,1.13,0.648,92.9,7.1,0,0,17.3,18.7,17.3,18.66,-1.36,1.24,1.33,18.7
2023,53,Michael Pittman,IND,WR,1,12,TB,30.76923076923077,23.076923076923077,95.7,20,95.2,9,42.9,3.65,0.45,9.11,82,50.9,73,64.6,8.11,10.43,7,77.8,21,3,7,1,0,0.11,0,1,0,0,5,0.25,100.5,9,47.4,0,0,9,100,0,0,0,0,5,3,60,0,2,0.29,42.9,0.38,0.524,50,50,0,0,14.3,15.3,14.3,15.27,-0.97,0.72,0.76,15.3
2023,54,Davante Adams,LV,WR,1,10,NYJ,10.975609756097562,14.583333333333334,96.8,9,90,7,70,8,0.78,14,98,92.5,72,74.2,10.29,18,4,57.1,28,7,2,0.5,0,0.01,0,0,0,0,3,0.333,53,4,66.7,0,0,4,57.1,1,25,0,0,1,1,100,0,0,0,70,1,-0.487,100,0,0,0,11.2,8.4,11.2,8.37,2.83,1.24,0.93,8.4
2023,55,Calvin Ridley,JAX,WR,1,12,HST,21.27659574468085,20,92.6,10,100,5,50,7.1,0.5,17,85,55.2,71,74,14.2,17.75,4,80,30,7.5,0,0,1,1,100,1,2,1,4,0.4,158.3,4,44.4,0,0,4,80,2,33.3,0,0,1,0,0,0,0,0,50,5,1.417,90,10,0,0,17.1,15.1,17.1,15.12,1.98,1.71,1.51,15.1
2023,56,Terry McLaurin,WAS,WR,1,9,NE,12.941176470588237,9.523809523809524,85.7,11,68.8,4,25,6.45,0.36,8,32,14.7,71,44.7,17.75,17.75,4,100,39,9.75,3,0.75,0,0.02,0,0,0,0,3,0.273,118.8,3,33.3,1,25,4,100,1,50,0,0,0,0,0,0,1,0.25,33.3,10.26,1.584,100,0,0,0,11.1,9,11.1,9.03,2.07,1.01,0.82,9
2023,57,Michael Gallup,DAL,WR,1,10,NYG,24.137931034482758,16.666666666666664,46.8,7,41.2,2,11.8,10,0.29,34,68,30.6,70,35.2,35,35,2,100,5,2.5,2,1,1,0.63,100,0,1,1,2,0.286,158.3,2,13.3,0,0,2,100,2,100,0,0,2,2,100,0,0,0,25,21.62,3.015,100,0,0,0,15,10.3,15,10.32,4.68,2.14,1.47,10.3
