,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,FP,FP
2023,29,Pat Freiermuth,PIT,TE,1,12,CIN,91.66666666666666,11,33.3,9,120,43.2,13.33,10.91,81.8,0,0,0,0,0,21,21
2023,30,Tyler Boyd,CIN,WR,1,10,HST,38.70967741935484,12,30,8,117,33.7,14.63,9.75,66.7,0,0,0,2,0,19.7,19.7
2023,31,Keenan Allen,LAC,WR,1,11,GB,21.62162162162162,16,44.4,10,116,44.6,11.6,7.25,62.5,1,50,4,4,0,27.6,27.6
2023,32,Odell Beckham,BLT,WR,1,11,CIN,22.58064516129032,7,26.9,4,116,43.9,29,16.57,57.1,0,0,1,1,0,15.6,15.6
2023,33,George Kittle,SF,TE,1,10,JAX,11.11111111111111,4,14.3,3,116,38.4,38.67,29,75,1,33.3,0,0,0,20.6,20.6
2023,34,Khalil Shakir,BUF,WR,1,11,NYJ,16,4,12.5,3,115,41.8,38.33,28.75,75,1,33.3,0,0,0,20.5,20.5
2023,35,D.J. Moore,CHI,WR,1,12,MIN,25.49019607843137,13,35.1,11,114,52.5,10.36,8.77,84.6,0,0,0,0,0,22.4,22.4
2023,36,Jaylen Waddle,MIA,WR,1,12,NYJ,20,8,26.7,8,114,46.9,14.25,14.25,100,0,0,0,0,0,19.4,19.4
2023,37,Chris Olave,NO,WR,1,12,ATL,18.367346938775512,9,23.7,7,114,37.5,16.29,12.67,77.8,0,0,0,0,0,18.4,18.4
2023,38,Tank Dell,HST,WR,1,9,TB,23.404255319148938,11,26.2,6,114,24.3,19,10.36,54.5,2,40,0,1,0,29.6,29.6
2023,39,Tyreek Hill,MIA,WR,1,8,NE,21.311475409836063,13,28.9,8,112,34.6,14,8.62,61.5,1,33.3,3,4,0,25.2,25.2
2023,40,Tee Higgins,CIN,WR,1,9,BUF,60,9,20.5,8,110,31.6,13.75,12.22,88.9,0,0,0,2,0,19,19
2023,41,Brandon Aiyuk,SF,WR,1,8,CIN,32.142857142857146,9,29,5,109,29.9,21.8,12.11,55.6,0,0,0,0,0,15.9,15.9
2023,42,Jalin Hyatt,NYG,WR,1,12,NE,31.57894736842105,6,24,5,109,57.1,21.8,18.17,83.3,0,0,0,0,0,15.9,15.9
2023,43,Amon-Ra St. Brown,DET,WR,1,8,LV,13.793103448275861,8,21.6,6,108,39.7,18,13.5,75,0,0,0,0,0,16.8,16.8
2023,44,Jahan Dotson,WAS,WR,1,8,PHI,27.027027027027028,10,19.2,8,108,27.2,13.5,10.8,80,1,25,0,0,0,24.8,24.8
2023,45,Michael Pittman,IND,WR,1,12,TB,27.083333333333332,13,31.7,10,107,42.6,10.7,8.23,76.9,0,0,0,1,0,20.7,20.7
2023,46,George Pickens,PIT,WR,1,7,LA,24.242424242424242,8,32,5,107,46.5,21.4,13.38,62.5,0,0,0,0,0,15.7,15.7
2023,47,Rashee Rice,KC,WR,1,12,LV,35.714285714285715,10,29.4,8,107,35.9,13.38,10.7,80,1,50,0,1,0,24.7,24.7
2023,48,Keenan Allen,LAC,WR,1,12,BLT,21.62162162162162,16,36.4,14,106,52.2,7.57,6.63,87.5,0,0,0,0,1,23.6,23.6
2023,49,DeVonta Smith,PHI,WR,1,12,BUF,25.806451612903224,8,25.8,7,106,53,15.14,13.25,87.5,1,33.3,0,1,0,23.6,23.6
2023,50,Gabe Davis,BUF,WR,1,12,PHI,33.33333333333333,12,23.5,6,105,31,17.5,8.75,50,1,50,1,2,0,22.5,22.5
2023,51,Christian Kirk,JAX,WR,1,10,SF,27.27272727272727,9,28.1,6,104,54.7,17.33,11.56,66.7,0,0,1,2,1,15.4,15.4
2023,52,Nico Collins,HST,WR,1,12,JAX,29.03225806451613,9,25,7,104,34.2,14.86,11.56,77.8,1,50,0,1,0,23.4,23.4
2023,53,Calvin Ridley,JAX,WR,1,11,TEN,28.125,9,28.1,7,103,39.3,14.71,11.44,77.8,2,100,2,3,0,31.1,31.1
2023,54,Tyreek Hill,MIA,WR,1,12,NYJ,19.672131147540984,12,40,9,102,42,11.33,8.5,75,1,100,2,2,0,25.4,25.4
2023,55,Amon-Ra St. Brown,DET,WR,1,7,BLT,32.758620689655174,19,35.8,13,102,35.9,7.85,5.37,68.4,0,0,0,1,0,23.2,23.2
2023,56,Curtis Samuel,WAS,WR,1,12,DAL,40,12,27.3,9,100,33.3,11.11,8.33,75,0,0,0,1,0,19,19
2023,57,Jonnu Smith,ATL,TE,1,9,MIN,46.15384615384615,6,15.8,5,100,37.3,20,16.67,83.3,1,100,1,1,0,21,21
2023,58,Ja'Marr Chase,CIN,WR,1,8,SF,31.57894736842105,12,37.5,10,100,35.3,10,8.33,83.3,1,33.3,0,2,0,25.2,25.2
2023,59,Garrett Wilson,NYJ,WR,1,8,NYG,23.214285714285715,13,36.1,7,100,41.7,14.29,7.69,53.8,0,0,0,0,0,17.6,17.6
2023,60,K.J. Osborn,MIN,WR,1,8,GB,41.66666666666667,10,28.6,8,99,33.3,12.38,9.9,80,0,0,0,1,0,17.9,17.9
2023,61,DeVonta Smith,PHI,WR,1,11,KC,25.806451612903224,8,36.4,6,99,66,16.5,12.38,75,0,0,0,1,0,15.9,15.9
2023,62,DeVonta Smith,PHI,WR,1,8,WAS,22.58064516129032,7,18.4,7,99,31,14.14,14.14,100,1,25,0,0,0,22.9,22.9
2023,63,Amari Cooper,CLV,WR,1,10,BLT,19.565217391304348,9,25.7,6,98,46,16.33,10.89,66.7,0,0,2,2,0,15.8,15.8
2023,64,Darren Waller,NYG,TE,1,7,WAS,80,8,27.6,7,98,35.1,14,12.25,87.5,1,50,0,1,0,22.8,22.8
2023,65,DK Metcalf,SEA,WR,1,10,WAS,24.444444444444443,11,23.4,7,98,26.6,14,8.91,63.6,0,0,0,0,0,16.8,16.8
2023,66,D.J. Moore,CHI,WR,1,11,DET,17.647058823529413,9,39.1,7,96,56.8,13.71,10.67,77.8,1,100,0,0,0,22.6,22.6
2023,67,Jamison Crowder,WAS,WR,1,8,PHI,43.75,7,13.5,7,95,23.9,13.57,13.57,100,1,25,0,0,0,22.5,22.5
2023,68,Amon-Ra St. Brown,DET,WR,1,12,GB,18.96551724137931,11,25,9,95,28.6,10.56,8.64,81.8,0,0,1,1,0,18.5,18.5
2023,69,Trey McBride,ARZ,TE,1,8,BLT,28.57142857142857,14,37.8,10,95,45.7,9.5,6.79,71.4,1,50,2,3,0,25.5,25.5
2023,70,DK Metcalf,SEA,WR,1,11,LA,17.77777777777778,8,20,5,94,39.8,18.8,11.75,62.5,1,100,1,1,0,20.4,20.4
2023,71,Chris Olave,NO,WR,1,10,MIN,18.367346938775512,9,20.9,6,94,40.5,15.67,10.44,66.7,1,50,0,2,0,21.4,21.4
2023,72,Christian Watson,GB,WR,1,12,DET,21.21212121212121,7,21.9,5,94,35.1,18.8,13.43,71.4,1,33.3,0,2,0,20.4,20.4
2023,73,Garrett Wilson,NYJ,WR,1,10,LV,25,14,35,9,93,35.4,10.33,6.64,64.3,0,0,0,0,0,18.3,18.3
2023,74,Tyler Lockett,SEA,WR,1,10,WAS,23.809523809523807,10,21.3,8,92,24.9,11.5,9.2,80,1,50,1,1,0,23.2,23.2
2023,75,Khalil Shakir,BUF,WR,1,8,TB,24,6,15,6,92,28.4,15.33,15.33,100,0,0,0,0,0,15.2,15.2
2023,76,Travis Kelce,KC,TE,1,12,LV,17.073170731707318,7,20.6,6,91,30.5,15.17,13,85.7,0,0,0,0,0,15.1,15.1
2023,77,Drake London,ATL,WR,1,12,NO,25,6,28.6,5,91,54.2,18.2,15.17,83.3,0,0,0,0,0,14.1,14.1
2023,78,Jake Ferguson,DAL,TE,1,9,PHI,35.714285714285715,10,22.7,7,91,24.3,13,9.1,70,1,33.3,2,2,0,22.1,22.1
2023,79,Dontayvion Wicks,GB,WR,1,11,LAC,27.77777777777778,5,12.5,3,91,28.3,30.33,18.2,60,0,0,0,0,0,12.1,12.1
2023,80,Kalif Raymond,DET,WR,1,12,GB,31.25,5,11.4,5,90,27.1,18,18,100,0,0,0,0,0,14.6,14.6
2023,81,Christian Kirk,JAX,WR,1,7,NO,18.181818181818183,6,20,6,90,41.5,15,15,100,1,100,0,0,1,20,20
2023,82,Diontae Johnson,PIT,WR,1,9,TEN,18.367346938775512,9,30,7,90,56.3,12.86,10,77.8,1,100,1,1,0,22,22
2023,83,Terry McLaurin,WAS,WR,1,7,NYG,17.307692307692307,9,21.4,6,90,36.1,15,10,66.7,0,0,1,4,0,15,15
2023,84,Amari Cooper,CLV,WR,1,8,SEA,21.73913043478261,10,31.3,6,89,34.6,14.83,8.9,60,0,0,1,2,0,14.9,14.9
2023,85,George Kittle,SF,TE,1,11,TB,25,9,36,8,89,26.7,11.13,9.89,88.9,1,33.3,1,2,0,22.9,22.9
2023,86,Christian Kirk,JAX,WR,1,12,HST,21.21212121212121,7,18.4,4,89,24.5,22.25,12.71,57.1,0,0,0,0,0,12.9,12.9
2023,87,Calvin Ridley,JAX,WR,1,12,HST,18.75,6,15.8,5,89,24.5,17.8,14.83,83.3,1,100,1,1,0,21.9,21.9
2023,88,Tyreek Hill,MIA,WR,1,7,PHI,24.59016393442623,15,46.9,11,88,40.7,8,5.87,73.3,1,100,1,1,0,25.8,25.8
2023,89,Evan Engram,JAX,TE,1,8,PIT,27.027027027027028,10,31.3,10,88,30.1,8.8,8.8,100,0,0,0,2,1,17.8,17.8
2023,90,T.J. Hockenson,MIN,TE,1,8,GB,14.754098360655737,9,25.7,6,88,29.6,14.67,9.78,66.7,1,50,2,2,0,20.8,20.8
2023,91,Marquise Brown,ARZ,WR,1,12,LA,30,12,26.7,6,88,34.4,14.67,7.33,50,0,0,0,0,0,14.8,14.8
2023,92,Mike Evans,TB,WR,1,9,HST,10,5,16.7,4,87,32.8,21.75,17.4,80,0,0,1,1,0,12.7,12.7
2023,93,Gabe Davis,BUF,WR,1,8,TB,33.33333333333333,12,30,9,87,26.9,9.67,7.25,75,1,50,1,3,0,23.7,23.7
2023,94,Davante Adams,LV,WR,1,10,NYJ,20,11,40.7,6,86,56.2,14.33,7.82,54.5,0,0,0,0,0,14.6,14.6
2023,95,Stefon Diggs,BUF,WR,1,9,CIN,12.727272727272727,7,18.4,6,86,33.3,14.33,12.29,85.7,1,100,0,1,0,22.6,22.6
2023,96,T.J. Hockenson,MIN,TE,1,7,SF,19.672131147540984,12,26.7,11,86,22.8,7.82,7.17,91.7,0,0,0,0,0,19.6,19.6
2023,97,Diontae Johnson,PIT,WR,1,8,JAX,28.57142857142857,14,32.6,8,85,40.3,10.63,6.07,57.1,0,0,1,2,0,16.5,16.5
2023,98,Marquez Valdes-Scantling,KC,WR,1,7,LAC,31.25,5,11.9,3,84,19.8,28,16.8,60,1,25,0,0,0,17.4,17.4
2023,99,Michael Pittman,IND,WR,1,10,NE,22.916666666666664,11,39.3,8,84,43.3,10.5,7.64,72.7,0,0,0,1,0,16.4,16.4
2023,100,Demario Douglas,NE,WR,1,10,IND,24.324324324324326,9,33.3,6,84,43.1,14,9.33,66.7,0,0,0,0,0,14.4,14.4
2023,101,Jayden Reed,GB,WR,1,10,PIT,16.666666666666664,5,12.5,5,84,29.1,16.8,16.8,100,1,50,0,1,0,19.4,19.4
2023,102,Calvin Ridley,JAX,WR,1,8,PIT,31.25,10,31.3,6,83,28.4,13.83,8.3,60,0,0,1,1,0,14.3,14.3
2023,103,Michael Pittman,IND,WR,1,7,CLV,10.416666666666668,5,21.7,2,83,27.2,41.5,16.6,40,1,50,0,2,0,16.3,16.3
2023,104,Jayden Reed,GB,WR,1,8,MIN,20,6,14.6,4,83,36.2,20.75,13.83,66.7,0,0,0,0,0,12.3,12.3
2023,105,Davante Adams,LV,WR,1,11,MIA,21.818181818181817,12,29.3,7,82,30.3,11.71,6.83,58.3,1,100,0,1,0,21.2,21.2
2023,106,Mike Evans,TB,WR,1,7,ATL,16,8,19,6,82,29.8,13.67,10.25,75,1,100,0,1,0,20.2,20.2
2023,107,Darius Slayton,NYG,WR,1,11,WAS,22.727272727272727,5,19.2,4,82,33.3,20.5,16.4,80,1,33.3,0,0,0,18.2,18.2
2023,108,Darnell Mooney,CHI,WR,1,9,NO,28.57142857142857,6,20,5,82,37.3,16.4,13.67,83.3,0,0,0,0,0,13.2,13.2
2023,109,Jordan Addison,MIN,WR,1,8,GB,16.666666666666664,8,22.9,7,82,27.6,11.71,10.25,87.5,1,50,0,3,0,21.4,21.4
2023,110,Tyler Lockett,SEA,WR,1,8,CLV,21.428571428571427,9,24.3,8,81,31.9,10.13,9,88.9,1,50,0,2,0,22.1,22.1
2023,111,Ja'Marr Chase,CIN,WR,1,12,PIT,15.789473684210526,6,23.1,4,81,35.7,20.25,13.5,66.7,0,0,0,1,0,12.1,12.1
2023,112,Dalton Kincaid,BUF,TE,1,9,CIN,24.444444444444443,11,28.9,10,81,31.4,8.1,7.36,90.9,0,0,0,1,1,17.1,17.1
2023,113,Mark Andrews,BLT,TE,1,9,SEA,37.03703703703704,10,30.3,9,80,35.6,8.89,8,90,0,0,0,2,0,17,17
2023,114,Garrett Wilson,NYJ,WR,1,9,LAC,21.428571428571427,12,24.5,7,80,30.4,11.43,6.67,58.3,0,0,0,0,1,14,14
2023,115,Jakobi Meyers,LV,WR,1,12,KC,21.21212121212121,7,20.6,6,79,31.9,13.17,11.29,85.7,1,100,0,1,0,20.1,20.1
2023,116,Diontae Johnson,PIT,WR,1,7,LA,12.244897959183673,6,24,5,79,34.3,15.8,13.17,83.3,0,0,0,0,0,12.9,12.9
2023,117,Deebo Samuel,SF,WR,1,12,SEA,52.94117647058824,9,29,7,79,37.8,11.29,8.78,77.8,0,0,0,3,0,22.4,22.4
2023,118,Cole Kmet,CHI,TE,1,8,LAC,29.411764705882355,10,27,10,79,34.1,7.9,7.9,100,0,0,0,1,0,17.9,17.9
2023,119,George Kittle,SF,TE,1,7,MIN,19.444444444444446,7,23.3,5,78,28.7,15.6,11.14,71.4,0,0,0,0,0,13,13
2023,120,Keenan Allen,LAC,WR,1,9,NYJ,12.162162162162163,9,30,8,77,56.6,9.63,8.56,88.9,0,0,0,0,0,15.7,15.7
2023,121,David Njoku,CLV,TE,1,8,SEA,13.20754716981132,7,21.9,4,77,30,19.25,11,57.1,1,100,1,3,0,17.7,17.7
2023,122,Dallas Goedert,PHI,TE,1,7,MIA,31.25,5,16.1,5,77,27.6,15.4,15.4,100,1,50,0,1,0,18.7,18.7
2023,123,Amon-Ra St. Brown,DET,WR,1,11,CHI,18.96551724137931,11,31.4,8,77,32.6,9.63,7,72.7,1,50,3,4,0,21.7,21.7
2023,124,Courtland Sutton,DEN,WR,1,7,GB,19.35483870967742,6,20.7,6,76,39.2,12.67,12.67,100,1,100,0,1,0,19.6,19.6
2023,125,Greg Dortch,ARZ,WR,1,11,HST,41.17647058823529,7,23.3,6,76,35.5,12.67,10.86,85.7,0,0,0,0,0,13.6,13.6
2023,126,Tutu Atwell,LA,WR,1,12,ARZ,15.789473684210526,3,9.1,3,76,33.2,25.33,25.33,100,0,0,0,0,0,10.6,10.6
2023,127,KhaDarel Hodge,ATL,WR,1,8,TEN,30,3,8.8,3,75,30.5,25,25,100,0,0,0,0,0,10.5,10.5
2023,128,Dalton Kincaid,BUF,TE,1,7,NE,17.77777777777778,8,19.5,8,75,28.3,9.38,9.38,100,0,0,1,1,0,15.5,15.5
2023,129,Jalin Hyatt,NYG,WR,1,7,WAS,26.31578947368421,5,17.2,2,75,26.9,37.5,15,40,0,0,0,0,0,9.5,9.5
2023,130,Zay Flowers,BLT,WR,1,7,DET,20,6,21.4,4,75,21,18.75,12.5,66.7,0,0,0,1,0,11.5,11.5
2023,131,Adam Thielen,CAR,WR,1,11,DAL,26.82926829268293,11,37.9,8,74,60.2,9.25,6.73,72.7,0,0,0,1,0,15.4,15.4
2023,132,Stefon Diggs,BUF,WR,1,12,PHI,20,11,21.6,6,74,21.8,12.33,6.73,54.5,1,50,0,1,0,19.4,19.4
2023,133,Davante Adams,LV,WR,1,12,KC,12.727272727272727,7,20.6,5,73,29.4,14.6,10.43,71.4,0,0,0,1,0,12.3,12.3
2023,134,Terry McLaurin,WAS,WR,1,9,NE,11.538461538461538,6,13.3,5,73,22.5,14.6,12.17,83.3,0,0,0,0,0,12.3,12.3
2023,135,Zay Flowers,BLT,WR,1,10,CLV,20,6,26.1,5,73,32.7,14.6,12.17,83.3,0,0,0,0,0,12.3,12.3
2023,136,Adam Thielen,CAR,WR,1,8,HST,26.82926829268293,11,35.5,8,72,30.6,9,6.55,72.7,0,0,1,2,0,15.2,15.2
2023,137,Brandin Cooks,DAL,WR,1,12,WAS,20,5,15.6,4,72,21.8,18,14.4,80,1,25,0,0,0,17.2,17.2
2023,138,Josh Downs,IND,WR,1,8,NO,29.03225806451613,9,22,7,72,33.8,10.29,8,77.8,0,0,0,0,0,14.2,14.2
2023,139,Dalton Schultz,HST,TE,1,10,CIN,24,6,15.4,4,71,19.9,17.75,11.83,66.7,0,0,0,0,0,11.1,11.1
2023,140,Mike Evans,TB,WR,1,12,IND,18,9,29,6,70,35.2,11.67,7.78,66.7,2,100,1,2,0,25,25
2023,141,Stefon Diggs,BUF,WR,1,8,TB,21.818181818181817,12,30,9,70,21.6,7.78,5.83,75,0,0,0,2,0,16,16
2023,142,Tyler Conklin,NYJ,TE,1,10,LV,30.434782608695656,7,17.5,7,70,26.6,10,10,100,0,0,0,0,0,14,14
2023,143,Michael Gallup,DAL,WR,1,10,NYG,14.285714285714285,2,4.5,2,70,14.8,35,35,100,1,25,0,0,0,15,15
2023,144,Cade Otton,TB,TE,1,9,HST,27.27272727272727,9,30,6,70,26.4,11.67,7.78,66.7,2,100,1,3,0,24,24
2023,145,Puka Nacua,LA,WR,1,11,SEA,17.5,7,22.6,5,70,36.8,14,10,71.4,1,100,2,3,0,18.7,18.7
2023,146,Keenan Allen,LAC,WR,1,8,CHI,13.513513513513514,10,25,8,69,23.2,8.63,6.9,80,0,0,0,0,0,14.9,14.9
2023,147,T.J. Hockenson,MIN,TE,1,9,ATL,19.672131147540984,12,33.3,7,69,29.2,9.86,5.75,58.3,0,0,1,3,0,13.9,13.9
2023,148,Tee Higgins,CIN,WR,1,8,SF,40,6,18.8,5,69,24.4,13.8,11.5,83.3,0,0,0,0,0,11.9,11.9
2023,149,Jahan Dotson,WAS,WR,1,9,NE,21.62162162162162,8,17.8,4,69,21.2,17.25,8.63,50,1,100,1,2,0,16.9,16.9
2023,150,Jordan Addison,MIN,WR,1,10,NO,14.583333333333334,7,20.6,4,69,25.7,17.25,9.86,57.1,0,0,0,2,0,10.9,10.9
2023,151,Michael Thomas,NO,WR,1,8,IND,41.17647058823529,7,24.1,4,68,19.2,17,9.71,57.1,0,0,0,0,0,10.8,10.8
2023,152,Kyle Philips,TEN,WR,1,9,PIT,31.25,5,12.8,4,68,26,17,13.6,80,0,0,0,0,0,10.8,10.8
2023,153,DK Metcalf,SEA,WR,1,8,CLV,31.11111111111111,14,37.8,5,67,26.4,13.4,4.79,35.7,0,0,0,5,0,11.7,11.7
2023,154,Chris Godwin,TB,WR,1,7,ATL,26.666666666666668,12,28.6,6,66,24,11,5.5,50,0,0,2,2,0,12.6,12.6
2023,155,Tyler Conklin,NYJ,TE,1,9,LAC,26.08695652173913,6,12.2,6,66,25.1,11,11,100,0,0,2,2,0,12.6,12.6
2023,156,Courtland Sutton,DEN,WR,1,11,MIN,16.129032258064516,5,14.3,4,66,25.5,16.5,13.2,80,1,100,0,1,0,16.6,16.6
2023,157,A.J. Brown,PHI,WR,1,9,DAL,20.930232558139537,9,39.1,7,66,31.9,9.43,7.33,77.8,1,50,1,1,0,19.6,19.6
2023,158,Nico Collins,HST,WR,1,11,ARZ,35.483870967741936,11,28.9,7,65,19.2,9.29,5.91,63.6,0,0,0,5,0,13.5,13.5
2023,159,Dalton Kincaid,BUF,TE,1,8,TB,13.333333333333334,6,15,5,65,20.1,13,10.83,83.3,1,50,2,2,0,17.5,17.5
2023,160,Brandon Powell,MIN,WR,1,7,SF,25,5,11.1,4,64,16.9,16,12.8,80,0,0,1,1,0,10.9,10.9
2023,161,Michael Pittman,IND,WR,1,9,CAR,16.666666666666664,8,30.8,8,64,50.4,8,8,100,0,0,0,1,0,14.4,14.4
2023,162,Jerry Jeudy,DEN,WR,1,7,GB,21.73913043478261,5,17.2,5,64,33,12.8,12.8,100,0,0,0,0,0,11.4,11.4
2023,163,Luke Musgrave,GB,TE,1,10,PIT,18.181818181818183,4,10,2,64,22.1,32,16,50,0,0,1,2,0,8.4,8.4
2023,164,Kendrick Bourne,NE,WR,1,7,BUF,63.63636363636363,7,23.3,6,63,23.2,10.5,9,85.7,1,50,1,2,1,17.3,17.3
2023,165,Mark Andrews,BLT,TE,1,7,DET,22.22222222222222,6,21.4,4,63,17.6,15.75,10.5,66.7,2,66.7,2,3,0,22.3,22.3
2023,166,Terry McLaurin,WAS,WR,1,8,PHI,21.153846153846153,11,21.2,5,63,15.9,12.6,5.73,45.5,1,25,0,1,0,17.3,17.3
2023,167,Deebo Samuel,SF,WR,1,11,TB,23.52941176470588,4,16,3,63,18.9,21,15.75,75,0,0,0,0,0,9.2,9.2
2023,168,Jaylen Waddle,MIA,WR,1,7,PHI,15,6,18.8,6,63,29.2,10.5,10.5,100,0,0,0,0,0,12.3,12.3
2023,169,Jaxon Smith-Njigba,SEA,WR,1,7,ARZ,21.875,7,29.2,4,63,28.8,15.75,9,57.1,1,50,0,0,0,16.3,16.3
2023,170,Jaxon Smith-Njigba,SEA,WR,1,9,BLT,21.875,7,25,6,63,40.1,10.5,9,85.7,0,0,0,0,0,12.3,12.3
2023,171,Tyreek Hill,MIA,WR,1,9,KC,16.39344262295082,10,29.4,8,62,32.1,7.75,6.2,80,0,0,0,0,1,13.5,13.5
2023,172,Jonathan Mingo,CAR,WR,1,8,HST,19.230769230769234,5,16.1,4,62,26.4,15.5,12.4,80,0,0,0,0,0,10.2,10.2
2023,173,Courtland Sutton,DEN,WR,1,12,CLV,19.35483870967742,6,27.3,3,61,45.5,20.33,10.17,50,0,0,1,1,0,9.1,9.1
2023,174,Kyle Philips,TEN,WR,1,10,TB,31.25,5,12.8,3,61,30.7,20.33,12.2,60,0,0,1,1,0,9.1,9.1
2023,175,Jake Bobo,SEA,WR,1,7,ARZ,41.66666666666667,5,20.8,4,61,27.9,15.25,12.2,80,1,50,0,2,0,16.1,16.1
2023,176,DeAndre Hopkins,TEN,WR,1,9,PIT,32.35294117647059,11,28.2,4,60,22.9,15,5.45,36.4,0,0,0,1,0,10.5,10.5
2023,177,KhaDarel Hodge,ATL,WR,1,9,MIN,60,6,15.8,3,60,22.4,20,10,50,0,0,0,0,0,9,9
