,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,FP,FP
2024,46,Chris Olave,NO,WR,1,8,LAC,92.85714285714286,13,31,8,107,38.1,13.38,8.23,61.5,0,0,1,3,0,18.7,18.7
2024,47,Khalil Shakir,BUF,WR,1,8,SEA,20.930232558139537,9,26.5,9,107,37.8,11.89,11.89,100,0,0,0,1,0,19.9,19.9
2024,48,Cooper Kupp,LA,WR,1,11,NE,20.833333333333336,10,37,6,106,35.9,17.67,10.6,60,2,50,3,3,0,28.6,28.6
2024,49,D.J. Moore,CHI,WR,1,12,MIN,21.875,7,14.6,7,106,31.2,15.14,15.14,100,1,50,1,2,0,26.9,26.9
2024,50,Puka Nacua,LA,WR,1,8,MIN,18.367346938775512,9,26.5,7,106,38,15.14,11.78,77.8,0,0,0,0,0,18.1,18.1
2024,51,Jakobi Meyers,LV,WR,1,9,CIN,31.428571428571427,11,33.3,8,105,53,13.13,9.55,72.7,0,0,0,0,0,18.5,18.5
2024,52,Cooper Kupp,LA,WR,1,9,SEA,29.166666666666668,14,31.8,11,104,34.9,9.45,7.43,78.6,0,0,1,1,0,21.4,21.4
2024,53,Rome Odunze,CHI,WR,1,9,ARZ,18.421052631578945,7,17.1,5,104,47.9,20.8,14.86,71.4,0,0,0,1,0,15.4,15.4
2024,54,Terry McLaurin,WAS,WR,1,12,DAL,19.35483870967742,6,15.8,5,102,37.1,20.4,17,83.3,1,50,0,0,0,21.2,21.2
2024,55,Jonnu Smith,MIA,TE,1,11,LV,17.073170731707318,7,19.4,6,101,35.1,16.83,14.43,85.7,2,66.7,2,2,0,28.1,28.1
2024,56,Travis Kelce,KC,TE,1,9,TB,29.09090909090909,16,36.4,14,100,34.4,7.14,6.25,87.5,0,0,2,2,1,23,23
2024,57,Courtland Sutton,DEN,WR,1,8,CAR,22.916666666666664,11,28.2,8,100,31.7,12.5,9.09,72.7,0,0,1,2,1,18.1,18.12
2024,58,Mike Gesicki,CIN,TE,1,9,LV,23.076923076923077,6,15.4,5,100,39.8,20,16.67,83.3,2,40,0,1,0,27,27
2024,59,Cade Otton,TB,TE,1,7,BLT,24.390243902439025,10,22.2,8,100,27,12.5,10,80,0,0,0,1,0,18,18
2024,60,DK Metcalf,SEA,WR,1,7,ATL,33.33333333333333,7,24.1,4,99,40.9,24.75,14.14,57.1,1,50,0,1,0,19.9,19.9
2024,61,Cedric Tillman,CLV,WR,1,8,BLT,21.428571428571427,9,22,7,99,29.6,14.14,11,77.8,2,66.7,1,1,0,28.9,28.9
2024,62,Terry McLaurin,WAS,WR,1,7,CAR,19.35483870967742,6,24,6,98,46.4,16.33,16.33,100,0,0,1,1,0,15.8,15.8
2024,63,Puka Nacua,LA,WR,1,10,MIA,28.57142857142857,14,30.4,9,98,33.4,10.89,7,64.3,0,0,0,2,0,18.8,18.8
2024,64,Courtland Sutton,DEN,WR,1,12,LV,20.833333333333336,10,23.8,8,97,35.5,12.13,9.7,80,2,100,1,2,0,29.7,29.7
2024,65,Drake London,ATL,WR,1,10,NO,34.285714285714285,12,31.6,8,97,31.7,12.13,8.08,66.7,0,0,0,2,0,17.7,17.7
2024,66,Jonnu Smith,MIA,TE,1,7,IND,17.073170731707318,7,26.9,7,96,59.6,13.71,13.71,100,1,100,1,1,0,22.6,22.6
2024,67,Michael Pittman,IND,WR,1,12,DET,24.137931034482758,7,25,6,96,55.8,16,13.71,85.7,0,0,0,0,0,15.6,15.6
2024,68,Darnell Mooney,ATL,WR,1,10,NO,25.71428571428571,9,23.7,5,96,31.4,19.2,10.67,55.6,0,0,0,0,0,14.6,14.6
2024,69,Demarcus Robinson,LA,WR,1,9,SEA,36,9,20.5,6,94,31.5,15.67,10.44,66.7,2,100,1,1,0,27.4,27.4
2024,70,Romeo Doubs,GB,WR,1,7,HST,34.48275862068966,10,30.3,8,94,42.7,11.75,9.4,80,0,0,0,1,0,17.4,17.4
2024,71,Calvin Ridley,TEN,WR,1,12,HST,11.320754716981133,6,24,5,93,33.5,18.6,15.5,83.3,0,0,0,1,0,14.3,14.3
2024,72,Jauan Jennings,SF,WR,1,10,TB,40.74074074074074,11,30.6,7,93,26.3,13.29,8.45,63.6,0,0,0,2,0,16.3,16.3
2024,73,CeeDee Lamb,DAL,WR,1,11,HST,20.33898305084746,12,21.4,8,93,26,11.63,7.75,66.7,0,0,0,0,0,18.6,18.6
2024,74,Brock Bowers,LV,TE,1,7,LA,26.53061224489796,13,29.5,10,93,45.1,9.3,7.15,76.9,0,0,2,3,0,19.3,19.3
2024,75,Hunter Henry,NE,TE,1,7,JAX,21.951219512195124,9,24.3,8,92,33.3,11.5,10.22,88.9,0,0,0,0,0,17.2,17.2
2024,76,George Kittle,SF,TE,1,7,KC,29.166666666666668,7,22.6,6,92,43.4,15.33,13.14,85.7,0,0,0,1,0,15.2,15.2
2024,77,Nico Collins,HST,WR,1,12,TEN,56.25,9,27.3,5,92,37.2,18.4,10.22,55.6,1,50,1,1,0,20.2,20.2
2024,78,Davante Adams,NYJ,WR,1,9,HST,26.190476190476193,11,34.4,7,91,43.1,13,8.27,63.6,1,33.3,0,0,0,22.1,22.1
2024,79,Jauan Jennings,SF,WR,1,11,SEA,37.03703703703704,10,35.7,10,91,57.2,9.1,9.1,100,1,100,1,2,0,25.1,25.1
2024,80,Kyle Pitts,ATL,TE,1,8,TB,21.73913043478261,5,17.2,4,91,33,22.75,18.2,80,2,50,0,0,0,25.1,25.1
2024,81,George Pickens,PIT,WR,1,10,WAS,17.5,7,24.1,5,91,46.7,18.2,13,71.4,1,33.3,0,1,0,20.5,20.5
2024,82,Travis Kelce,KC,TE,1,8,LV,20,11,28.9,10,90,34.4,9,8.18,90.9,1,50,2,3,0,25,25
2024,83,Garrett Wilson,NYJ,WR,1,9,HST,24.390243902439025,10,31.3,9,90,42.7,10,9,90,2,66.7,0,0,0,30,30
2024,84,A.J. Brown,PHI,WR,1,7,NYG,13.513513513513514,5,33.3,5,89,78.1,17.8,17.8,100,1,100,0,0,0,19.9,19.9
2024,85,George Pickens,PIT,WR,1,11,BLT,30,12,33.3,8,89,43.4,11.13,7.42,66.7,0,0,0,2,0,16.9,16.9
2024,86,Brian Thomas,JAX,WR,1,7,NE,22.727272727272727,5,25,5,89,46.1,17.8,17.8,100,1,100,1,1,0,22.1,22.1
2024,87,Darnell Mooney,ATL,WR,1,9,DAL,25.71428571428571,9,37.5,5,88,39.6,17.6,9.78,55.6,1,33.3,0,0,0,19.8,19.8
2024,88,Jonnu Smith,MIA,TE,1,12,NE,26.82926829268293,11,27.5,9,87,27.4,9.67,7.91,81.8,1,25,2,4,0,23.7,23.7
2024,89,Marquez Valdes-Scantling,NO,WR,1,11,CLV,50,4,13.8,2,87,32.7,43.5,21.75,50,1,50,0,0,0,16.7,16.7
2024,90,DeVonta Smith,PHI,WR,1,9,JAX,26.08695652173913,6,25,4,87,37.8,21.75,14.5,66.7,1,50,0,0,0,18.7,18.7
2024,91,Ja'Tavion Sanders,CAR,TE,1,9,NO,29.411764705882355,5,19.2,4,87,50.9,21.75,17.4,80,0,0,0,0,0,12.7,12.7
2024,92,Keenan Allen,CHI,WR,1,12,MIN,34.090909090909086,15,31.3,9,86,25.3,9.56,5.73,60,1,50,1,2,0,23.6,23.6
2024,93,DeAndre Hopkins,KC,WR,1,9,TB,32.142857142857146,9,20.5,8,86,29.6,10.75,9.56,88.9,2,66.7,2,2,0,28.6,28.6
2024,94,Mack Hollins,BUF,WR,1,10,IND,33.33333333333333,4,10.8,4,86,30.7,21.5,21.5,100,0,0,0,0,0,12.6,12.6
2024,95,Darnell Mooney,ATL,WR,1,8,TB,17.142857142857142,6,20.7,4,86,31.2,21.5,14.33,66.7,1,25,0,0,0,18.6,18.6
2024,96,KaVontae Turpin,DAL,WR,1,11,HST,27.27272727272727,3,5.4,3,86,24,28.67,28.67,100,1,100,0,0,0,17.6,17.6
2024,97,Jerry Jeudy,CLV,WR,1,12,PIT,15,6,22.2,6,85,38.8,14.17,14.17,100,0,0,0,0,0,14.5,14.5
2024,98,Adam Trautman,DEN,TE,1,8,CAR,36.36363636363637,4,10.3,4,85,27,21.25,21.25,100,1,33.3,0,2,0,18.5,18.5
2024,99,DeVonta Smith,PHI,WR,1,8,CIN,30.434782608695656,7,35,6,85,36,14.17,12.14,85.7,1,100,0,1,0,20.5,20.5
2024,100,Elijah Moore,CLV,WR,1,8,BLT,28.205128205128204,11,26.8,8,85,25.4,10.63,7.73,72.7,0,0,0,1,0,16.5,16.5
2024,101,Calvin Ridley,TEN,WR,1,10,LAC,16.9811320754717,9,39.1,5,84,48,16.8,9.33,55.6,2,100,0,1,0,25.4,25.4
2024,102,A.J. Brown,PHI,WR,1,8,CIN,16.216216216216218,6,30,5,84,35.6,16.8,14,83.3,0,0,0,0,0,13.4,13.4
2024,103,Josh Downs,IND,WR,1,11,NYJ,12.195121951219512,5,16.7,5,84,30.9,16.8,16.8,100,1,100,1,1,0,19.4,19.4
2024,104,Ladd McConkey,LAC,WR,1,12,BLT,16.216216216216218,6,16.7,6,83,38.1,13.83,13.83,100,0,0,0,0,0,14.3,14.3
2024,105,George Kittle,SF,TE,1,12,GB,25,6,20.7,6,82,41.2,13.67,13.67,100,1,100,1,2,0,20.2,20.2
2024,106,Tee Higgins,CIN,WR,1,7,CLV,38.095238095238095,8,32,4,82,45.3,20.5,10.25,50,1,50,0,0,0,18.2,18.2
2024,107,Tre Tucker,LV,WR,1,12,DEN,28.57142857142857,8,15.1,7,82,25,11.71,10.25,87.5,0,0,0,1,0,15.2,15.2
2024,108,Brian Thomas,JAX,WR,1,11,DET,31.818181818181817,7,24.1,5,82,59.4,16.4,11.71,71.4,0,0,0,0,0,13.6,13.6
2024,109,Stefon Diggs,HST,WR,1,8,IND,53.333333333333336,8,21.6,5,81,28.4,16.2,10.13,62.5,0,0,0,0,0,12.7,12.7
2024,110,David Moore,CAR,WR,1,12,KC,43.47826086956522,10,28.6,6,81,30.8,13.5,8.1,60,1,100,2,4,0,20.1,20.1
2024,111,David Njoku,CLV,TE,1,11,NO,21.951219512195124,9,19.1,9,81,20.5,9,9,100,0,0,0,0,0,19.1,19.1
2024,112,Will Dissly,LAC,TE,1,7,ARZ,30.555555555555557,11,28.2,8,81,23.2,10.13,7.36,72.7,0,0,1,1,0,16.1,16.1
2024,113,Justin Jefferson,MIN,WR,1,11,TEN,16.666666666666664,8,25,6,81,32.9,13.5,10.13,75,0,0,2,3,0,14.1,14.1
2024,114,Justin Jefferson,MIN,WR,1,7,DET,16.666666666666664,8,29.6,7,81,31.3,11.57,10.13,87.5,1,100,0,0,0,21.4,21.4
2024,115,Alec Pierce,IND,WR,1,10,BUF,28.000000000000004,7,20,4,81,29.8,20.25,11.57,57.1,1,50,2,2,0,18.1,18.1
2024,116,Cade Otton,TB,TE,1,8,ATL,24.390243902439025,10,20,9,81,24.5,9,8.1,90,2,66.7,2,2,0,29.1,29.1
2024,117,Cedric Tillman,CLV,WR,1,7,CIN,28.57142857142857,12,23.1,8,81,29.2,10.13,6.75,66.7,0,0,0,1,0,18.1,18.1
2024,118,Tyreek Hill,MIA,WR,1,9,BUF,14.705882352941178,5,17.9,4,80,31.5,20,16,80,0,0,0,0,0,12,12
2024,119,Cooper Kupp,LA,WR,1,10,MIA,14.583333333333334,7,15.2,7,80,27.3,11.43,11.43,100,0,0,0,0,0,15,15
2024,120,Will Dissly,LAC,TE,1,11,CIN,13.88888888888889,5,13.9,4,80,26.9,20,16,80,1,50,0,0,0,18,18
2024,121,Devaughn Vele,DEN,WR,1,12,LV,33.33333333333333,9,21.4,6,80,29.3,13.33,8.89,66.7,0,0,0,0,0,14,14
2024,122,Jerry Jeudy,CLV,WR,1,8,BLT,20,8,19.5,5,79,23.7,15.8,9.88,62.5,0,0,0,0,0,12.9,12.9
2024,123,Courtland Sutton,DEN,WR,1,11,ATL,16.666666666666664,8,24.2,7,78,25.4,11.14,9.75,87.5,0,0,0,3,0,14.8,14.8
2024,124,Calvin Austin,PIT,WR,1,12,CLV,16.666666666666664,3,10.3,3,78,28.9,26,26,100,1,100,0,0,0,16.8,16.8
2024,125,Tucker Kraft,GB,TE,1,8,JAX,21.428571428571427,3,11.1,3,78,31,26,26,100,1,100,1,1,0,16.8,16.8
2024,126,Jalen Coker,CAR,WR,1,8,DEN,33.33333333333333,6,15.8,4,78,34.8,19.5,13,66.7,1,50,0,3,0,17.8,17.8
2024,127,Zach Ertz,WAS,TE,1,8,CHI,28.205128205128204,11,28.9,7,77,23.6,11,7,63.6,0,0,1,1,0,14.7,14.7
2024,128,Cade Otton,TB,TE,1,9,KC,24.390243902439025,10,32.3,8,77,38.5,9.63,7.7,80,1,50,1,2,0,21.7,21.7
2024,129,Jaxon Smith-Njigba,SEA,WR,1,12,ARZ,14.285714285714285,6,19.4,6,77,30.3,12.83,12.83,100,1,100,1,1,0,19.7,19.7
2024,130,David Njoku,CLV,TE,1,7,CIN,34.146341463414636,14,26.9,10,76,27.4,7.6,5.43,71.4,1,100,3,3,0,23.6,23.6
2024,131,Jalen Nailor,MIN,WR,1,7,DET,29.411764705882355,5,18.5,4,76,29.3,19,15.2,80,0,0,0,0,0,11.6,11.6
2024,132,Ja'Marr Chase,CIN,WR,1,11,LAC,22.807017543859647,13,26,7,75,21.1,10.71,5.77,53.8,2,66.7,2,5,0,26.5,26.5
2024,133,Isaiah Likely,BLT,TE,1,11,PIT,38.46153846153847,5,15.2,4,75,36.2,18.75,15,80,0,0,0,0,1,10.5,10.5
2024,134,Cedric Tillman,CLV,WR,1,9,LAC,23.809523809523807,10,21.7,6,75,31.9,12.5,7.5,60,1,100,1,2,0,19.5,19.5
2024,135,George Pickens,PIT,WR,1,8,NYG,12.5,5,17.9,4,74,26.6,18.5,14.8,80,0,0,1,1,0,11.4,11.4
2024,136,John Metchie,HST,WR,1,10,DET,33.33333333333333,6,18.2,5,74,31.9,14.8,12.33,83.3,1,100,0,1,0,18.4,18.4
2024,137,Alec Pierce,IND,WR,1,11,NYJ,16,4,13.3,3,74,27.2,24.67,18.5,75,0,0,0,0,0,10.4,10.4
2024,138,Noah Brown,WAS,WR,1,8,CHI,18.75,6,15.8,3,73,22.4,24.33,12.17,50,1,100,0,0,0,16.3,16.3
2024,139,Mike Gesicki,CIN,TE,1,8,PHI,30.76923076923077,8,21.6,7,73,31.2,10.43,9.13,87.5,0,0,0,1,1,13.3,13.3
2024,140,Calvin Ridley,TEN,WR,1,9,NE,15.09433962264151,8,24.2,5,73,30.4,14.6,9.13,62.5,0,0,0,0,0,12.3,12.3
2024,141,Jerry Jeudy,CLV,WR,1,9,LAC,27.500000000000004,11,23.9,7,73,31.1,10.43,6.64,63.6,0,0,1,2,0,14.3,14.3
2024,142,Ricky Pearsall,SF,WR,1,10,TB,37.5,6,16.7,4,73,20.7,18.25,12.17,66.7,1,50,1,1,0,17.3,17.3
2024,143,Davante Adams,NYJ,WR,1,11,IND,14.285714285714285,6,20.7,6,72,39.1,12,12,100,0,0,0,0,0,13.2,13.2
2024,144,Tyreek Hill,MIA,WR,1,8,ARZ,26.47058823529412,9,23.7,6,72,30.8,12,8,66.7,0,0,2,2,0,13.2,13.2
2024,145,T.J. Hockenson,MIN,TE,1,10,JAX,37.5,9,23.7,8,72,29.9,9,8,88.9,0,0,0,2,0,15.2,15.2
2024,146,Josh Palmer,LAC,WR,1,8,NO,12,3,9.4,2,72,25.8,36,24,66.7,0,0,0,0,0,9.2,9.2
2024,147,Romeo Doubs,GB,WR,1,8,JAX,20.689655172413794,6,22.2,3,72,28.6,24,12,50,0,0,0,1,0,10.2,10.2
2024,148,Tank Dell,HST,WR,1,12,TEN,13.157894736842104,5,15.2,3,72,29.1,24,14.4,60,0,0,0,0,0,10.2,10.2
2024,149,Josh Downs,IND,WR,1,10,BUF,24.390243902439025,10,28.6,7,72,26.5,10.29,7.2,70,0,0,2,3,0,14.2,14.2
2024,150,Noah Brown,WAS,WR,1,12,DAL,28.125,9,23.7,6,71,25.8,11.83,7.89,66.7,0,0,0,0,0,13.1,13.1
2024,151,Deebo Samuel,SF,WR,1,8,DAL,29.166666666666668,7,26.9,4,71,27.3,17.75,10.14,57.1,0,0,0,1,0,12.6,12.6
2024,152,Trey McBride,ARZ,TE,1,10,NYJ,13.157894736842104,5,20.8,4,71,26.7,17.75,14.2,80,0,0,1,1,0,11.1,11.1
2024,153,Jake Ferguson,DAL,TE,1,9,ATL,40.909090909090914,9,18,7,71,28.6,10.14,7.89,77.8,0,0,0,0,0,14.1,14.1
2024,154,Malik Nabers,NYG,WR,1,8,PIT,26,13,34.2,7,71,26.9,10.14,5.46,53.8,0,0,0,0,0,14.1,14.1
2024,155,Adonai Mitchell,IND,WR,1,10,BUF,35.294117647058826,6,17.1,6,71,26.1,11.83,11.83,100,0,0,0,0,0,13.1,13.1
2024,156,Kendrick Bourne,NE,WR,1,11,LA,23.809523809523807,5,12.8,5,70,24.8,14,14,100,1,50,1,1,0,18,18
2024,157,Courtland Sutton,DEN,WR,1,10,KC,18.75,9,30,6,70,32.6,11.67,7.78,66.7,1,50,0,0,0,19,19
2024,158,DK Metcalf,SEA,WR,1,11,SF,42.857142857142854,9,28.1,7,70,31.7,10,7.78,77.8,0,0,0,0,0,14,14
2024,159,Khalil Shakir,BUF,WR,1,11,KC,25.581395348837212,11,27.5,8,70,26.7,8.75,6.36,72.7,0,0,0,2,0,15,15
2024,160,Chig Okonkwo,TEN,TE,1,12,HST,5.263157894736842,1,4,1,70,25.2,70,70,100,1,50,0,0,0,14,14
2024,161,Keon Coleman,BUF,WR,1,8,SEA,43.75,7,20.6,5,70,24.7,14,10,71.4,1,50,2,2,0,18,18
2024,162,Ladd McConkey,LAC,WR,1,9,CLV,18.91891891891892,7,25.9,5,70,26,14,10,71.4,0,0,0,0,0,12,12
2024,163,Jaxon Smith-Njigba,SEA,WR,1,8,BUF,16.666666666666664,7,24.1,6,69,32.5,11.5,9.86,85.7,0,0,0,1,0,12.9,12.9
2024,164,Mike Evans,TB,WR,1,12,NYG,66.66666666666666,6,20,5,68,23.1,13.6,11.33,83.3,0,0,0,1,0,11.8,11.8
2024,165,Mark Andrews,BLT,TE,1,10,CIN,26.923076923076923,7,21.2,6,68,23.4,11.33,9.71,85.7,1,25,0,1,0,18.8,18.8
2024,166,CeeDee Lamb,DAL,WR,1,12,WAS,16.94915254237288,10,31.3,10,67,27.1,6.7,6.7,100,0,0,0,1,0,16.8,16.8
2024,167,Amari Cooper,BUF,WR,1,7,TEN,50,5,15.2,4,66,20.4,16.5,13.2,80,1,50,0,1,0,16.6,16.6
2024,168,Dalton Schultz,HST,TE,1,10,DET,14.814814814814813,4,12.1,3,66,28.4,22,16.5,75,0,0,0,0,0,9.6,9.6
2024,169,Noah Gray,KC,TE,1,12,CAR,22.22222222222222,4,10.8,4,66,24.5,16.5,16.5,100,2,66.7,0,1,0,22.6,22.6
2024,170,Noah Gray,KC,TE,1,7,SF,22.22222222222222,4,14.8,4,66,42.9,16.5,16.5,100,0,0,0,0,0,10.6,10.6
2024,171,Elijah Moore,CLV,WR,1,11,NO,20.51282051282051,8,17,6,66,16.7,11,8.25,75,1,50,0,0,0,18.6,18.6
2024,172,Jordan Addison,MIN,WR,1,7,DET,12.121212121212121,4,14.8,3,66,25.5,22,16.5,75,0,0,0,0,0,9.6,9.6
2024,173,Sam LaPorta,DET,TE,1,10,HST,23.809523809523807,5,16.7,3,66,27.5,22,13.2,60,1,50,0,2,0,15.6,15.6
2024,174,Devaughn Vele,DEN,WR,1,11,ATL,18.51851851851852,5,15.2,4,66,21.5,16.5,13.2,80,0,0,0,1,0,10.6,10.6
2024,175,Chris Godwin,TB,WR,1,7,BLT,100,9,20,7,65,17.6,9.29,7.22,77.8,0,0,0,1,0,13.5,13.5
2024,176,Noah Fant,SEA,TE,1,7,ATL,57.14285714285714,4,13.8,4,65,26.9,16.25,16.25,100,0,0,0,0,0,10.5,10.5
