,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Alignment,Alignment,Alignment,Alignment,FP,FP,FP,FP,FP,FP,FP,FP
Season,Rank,Name,Team,POS,G,COV,RTE %,TGT %,SNAP %,RTE,RTE %,TGT,TGT %,YPRR,TPRR,aDOT,AY,AY Share,YDS,TM YDS %,YPT,YPR,REC,CR %,YAC,YAC/REC,YACO,YACO/REC,TD,XTD,TM TD %,i20 TGT,EZTGT,EZTD,1D,1D/RR,RATE,1READ,1READ %,DESIGN,DESIGN %,CTGT,CTGT %,DEEP,EXP %,DRP,DRP %,CT,CC,CC %,HERO,MTF,MTF/REC,THREAT %,YPTOE,EPA/TGT,WIDE RTE %,SLOT RTE %,INLINE RTE %,BACK RTE %,FP,XFP,FP/G,XFP/G,DIFF,FP/RR,XFP/RR,RecXFP
2026,70,Brenton Strange,JAX,TE,1,Cover 3,57.14285714285714,33.33333333333333,84.6,8,61.5,1,8.3,1.13,0.13,9,9,8,9,7.3,9,9,1,100,0,0,1,1,0,0.01,0,0,0,0,0,0,104.2,1,10,0,0,1,100,0,0,0,0,0,0,0,0,0,0,11.1,1.74,0.844,37.5,37.5,25,0,1.9,2.4,1.9,2.45,-0.55,0.24,0.31,2.4
2026,71,AJ Barner,SEA,TE,1,Cover 1,41.17647058823529,50,100,7,100,1,16.7,1.29,0.14,1,1,2,9,25.7,9,9,1,100,8,8,4,4,0,0,0,0,0,0,1,0.143,104.2,1,16.7,0,0,1,100,0,0,0,0,0,0,0,0,0,0,16.7,3.22,0.993,28.6,42.9,28.6,0,1.9,1.6,1.9,1.61,0.29,0.27,0.23,1.6
2026,72,Theo Johnson,NYG,TE,1,Cover 3,33.33333333333333,100,45.5,4,36.4,1,11.1,2.25,0.25,1,1,1,9,21.4,9,9,1,100,8,8,1,1,0,0,0,0,0,0,0,0,104.2,1,14.3,0,0,1,100,0,0,0,0,0,0,0,0,0,0,33.3,3.22,0.859,0,50,50,0,1.9,1.6,1.9,1.64,0.26,0.47,0.41,1.6
2026,73,Jake Briningstool,KC,TE,1,Cover 4,50,100,50,1,50,1,100,9,1,4,4,100,9,100,9,9,1,100,5,5,0,0,0,0.01,0,0,0,0,0,0,104.2,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,100,2.93,0.793,0,0,100,0,1.9,1.7,1.9,1.7,0.2,1.9,1.7,1.7
2026,74,Tyler Warren,IND,TE,1,Red Zone,3.571428571428571,20,100,1,100,1,100,9,1,3,3,100,9,100,9,9,1,100,6,6,2,2,1,0.05,100,1,0,0,1,1,143.8,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,100,2.68,1.706,0,100,0,0,7.9,1.7,7.9,1.71,6.19,7.9,1.71,1.7
2026,75,Mitchell Evans,CAR,TE,1,Cover 2,11.11111111111111,50,25,1,12.5,1,12.5,9,1,5,5,7.4,9,8.7,9,9,1,100,4,4,0,0,0,0.05,0,1,0,0,0,0,104.2,1,25,0,0,1,100,0,0,0,0,0,0,0,0,0,0,50,2.52,0.949,0,100,0,0,1.9,1.9,1.9,1.91,-0.01,1.9,1.91,1.9
2026,76,Harold Fannin,CLV,TE,1,Cover 4,31.818181818181817,33.33333333333333,80,7,70,1,14.3,1.29,0.14,1,1,1.1,9,10,9,9,1,100,8,8,2,2,0,0,0,0,0,0,0,0,104.2,1,16.7,0,0,1,100,0,0,0,0,0,0,0,0,0,0,16.7,3.22,0.482,14.3,28.6,57.1,0,1.9,1.5,1.9,1.51,0.39,0.27,0.22,1.5
2026,77,Nate Boerkircher,JAX,TE,1,Cover 3,71.42857142857143,100,61.5,5,38.5,1,8.3,1.8,0.2,1,1,0.9,9,7.3,9,9,1,100,8,8,1,1,0,0,0,0,0,0,0,0,104.2,1,10,0,0,1,100,0,0,0,0,0,0,0,0,0,0,14.3,3.22,0.932,20,0,80,0,1.9,1.6,1.9,1.65,0.25,0.38,0.33,1.6
2026,78,Tyler Higbee,LA,TE,1,Cover 3,25,50,10,1,10,1,11.1,8,1,6,6,5.4,8,32,8,8,1,100,2,2,0,0,0,0,0,0,0,0,0,0,100,1,20,0,0,1,100,0,0,0,0,0,0,0,0,0,0,100,0.91,0.62,0,0,100,0,1.8,1.8,1.8,1.78,0.02,1.8,1.78,1.8
2026,79,Noah Fant,NO,TE,1,Cover 1,16.666666666666664,12.5,60,3,60,1,20,2.67,0.33,9,9,16.1,8,14.5,8,8,1,100,0,0,0,0,1,0.9,50,1,1,1,1,0.333,139.6,1,20,0,0,1,100,0,0,0,0,0,0,0,0,0,0,33.3,0.74,2.28,66.7,33.3,0,0,7.8,6.9,7.8,6.93,0.87,2.6,2.31,6.9
2026,80,Sam LaPorta,DET,TE,1,Cover 6,24.242424242424242,14.285714285714285,100,8,88.9,1,11.1,1,0.13,4,4,8.5,8,18.2,8,8,1,100,4,4,2,2,0,0,0,0,0,0,1,0.125,100,1,16.7,0,0,1,100,0,0,0,0,0,0,0,0,0,0,12.5,1.93,1.537,12.5,25,50,12.5,1.8,1.7,1.8,1.74,0.06,0.23,0.22,1.7
2026,81,Jonnu Smith,GB,TE,1,Cover 3,23.52941176470588,33.33333333333333,53.8,4,30.8,1,8.3,1.75,0.25,2,2,1.5,7,6.9,7,7,1,100,5,5,1,1,0,0.01,0,0,0,0,1,0.25,95.8,1,10,0,0,1,100,0,0,0,0,0,0,0,0,0,0,16.7,0.63,1.132,25,50,25,0,1.7,1.6,1.7,1.59,0.11,0.42,0.4,1.6
2026,82,Dawson Knox,BUF,TE,1,Cover 1,25,100,57.1,3,42.9,1,16.7,2.33,0.33,2,2,2.1,7,7.1,7,7,1,100,5,5,3,3,0,0,0,0,0,0,0,0,95.8,1,16.7,0,0,1,100,0,0,0,0,0,0,0,0,0,0,33.3,0.63,0.291,33.3,0,66.7,0,1.7,1.7,1.7,1.69,0.01,0.57,0.56,1.7
2026,83,Isaiah Likely,NYG,TE,1,Cover 3,26.08695652173913,12.5,63.6,6,54.5,1,11.1,1.17,0.17,6,6,5.8,7,16.7,7,7,1,100,1,1,0,0,0,0,0,0,0,0,0,0,95.8,1,14.3,0,0,1,100,0,0,0,0,0,0,0,0,2,2,16.7,-0.09,0.947,0,83.3,16.7,0,1.7,1.8,1.7,1.84,-0.14,0.28,0.31,1.8
2026,84,Daniel Bellinger,TEN,TE,1,Cover 3,20,100,25,1,12.5,1,14.3,7,1,1,1,3.1,7,30.4,7,7,1,100,6,6,1,1,0,0,0,0,0,0,0,0,95.8,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,100,1.22,-0.369,100,0,0,0,1.7,1.6,1.7,1.59,0.11,1.7,1.59,1.6
2026,85,Travis Kelce,KC,TE,1,Cover 1,20.833333333333336,20,66.7,5,55.6,1,11.1,1.2,0.2,3,3,5.5,6,8.3,6,6,1,100,3,3,2,2,0,0.01,0,0,0,0,1,0.2,91.7,1,12.5,0,0,1,100,0,0,0,0,0,0,0,0,0,0,16.7,-0.32,0.855,20,20,60,0,1.6,1.8,1.6,1.79,-0.19,0.32,0.36,1.8
2026,86,Travis Kelce,KC,TE,1,Cover 6,20.833333333333336,40,100,5,83.3,2,33.3,1.2,0.4,4.5,9,37.5,6,40,3,6,1,50,5,5,2,2,0,0,0,0,0,0,0,0,56.3,2,33.3,0,0,1,50,0,0,0,0,0,0,0,0,0,0,33.3,-3.75,-0.248,0,0,100,0,1.6,1.6,1.6,1.6,0,0.32,0.32,1.6
2026,87,George Kittle,SF,TE,1,Cover 4,35.294117647058826,40,60,6,60,2,22.2,1,0.33,0,0,0,6,7.8,3,6,1,50,9,9,6,6,0,0,0,0,0,0,0,0,56.3,2,33.3,1,50,2,100,0,0,0,0,1,0,0,0,1,1,33.3,-3.09,-0.376,0,50,50,0,1.6,2.6,1.6,2.62,-1.02,0.27,0.44,2.6
2026,88,George Kittle,SF,TE,1,Red Zone,17.647058823529413,20,100,3,100,1,33.3,2,0.33,-3,-3,0,6,66.7,6,6,1,100,9,9,1,1,0,0.02,0,1,0,0,0,0,91.7,1,33.3,1,100,1,100,0,0,0,0,0,0,0,0,0,0,33.3,0.13,0.231,33.3,0,66.7,0,1.6,1.4,1.6,1.37,0.23,0.53,0.46,1.4
2026,89,Evan Engram,DEN,TE,1,Cover 2 Man,10,25,66.7,2,66.7,1,50,3,0.5,5,5,33.3,6,37.5,6,6,1,100,1,1,1,1,0,0,0,0,0,0,1,0.5,91.7,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,50,-0.48,0.476,0,0,100,0,1.6,1.7,1.6,1.66,-0.06,0.8,0.83,1.7
2026,90,David Njoku,LAC,TE,1,Cover 4,29.411764705882355,20,71.4,5,71.4,1,25,1.2,0.2,-2,-2,-3.4,6,30,6,6,1,100,8,8,3,3,0,0.02,0,1,0,0,1,0.2,91.7,1,33.3,1,100,1,100,0,0,0,0,0,0,0,0,0,0,33.3,1.15,0.278,0,20,60,20,1.6,1.5,1.6,1.47,0.13,0.32,0.29,1.5
2026,91,Foster Moreau,HST,TE,1,Cover 3,55.55555555555556,50,38.5,5,38.5,1,9.1,1.2,0.2,0,0,0,6,10.3,6,6,1,100,6,6,3,3,0,0,0,0,0,0,0,0,91.7,1,10,0,0,1,100,0,0,0,0,0,0,0,0,0,0,25,0.71,0.138,0,0,100,0,1.6,1.6,1.6,1.57,0.03,0.32,0.31,1.6
2026,92,Drew Sample,CIN,TE,1,Cover 3,35.714285714285715,33.33333333333333,44.4,5,27.8,1,6.3,1.2,0.2,6,6,6.1,6,5.2,6,6,1,100,0,0,0,0,0,0.01,0,0,0,0,0,0,91.7,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,14.3,-1.09,0.252,0,0,60,40,1.6,1.9,1.6,1.93,-0.33,0.32,0.39,1.9
2026,93,Noah Fant,NO,TE,1,Cover 2,5.555555555555555,12.5,50,1,25,1,25,6,1,4,4,14.3,6,18.2,6,6,1,100,2,2,0,0,0,0,0,0,0,0,0,0,91.7,1,25,0,0,1,100,0,0,0,0,0,0,0,0,0,0,50,-0.07,0.282,0,0,100,0,1.6,1.7,1.6,1.7,-0.1,1.6,1.7,1.7
2026,94,Colby Parkinson,LA,TE,1,Red Zone,5.555555555555555,50,100,1,100,1,100,6,1,2,2,100,6,100,6,6,1,100,4,4,2,2,0,0.07,0,1,0,0,0,0,91.7,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0,100,-0.37,0.472,0,0,100,0,1.6,1.8,1.6,1.82,-0.22,1.6,1.82,1.8
2026,95,Pat Freiermuth,PIT,TE,1,Red Zone,6.451612903225806,20,100,2,100,1,50,3,0.5,15,15,100,6,100,6,6,1,100,0,0,0,0,1,0.82,100,1,1,1,1,0.5,131.3,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,100,-4.64,2.522,0,100,0,0,7.6,6.5,7.6,6.48,1.12,3.8,3.24,6.5
2026,96,Greg Dulcich,MIA,TE,1,Cover 6,13.636363636363635,50,83.3,3,50,1,16.7,2,0.33,2,2,16.7,6,40,6,6,1,100,4,4,1,1,0,0,0,0,0,0,0,0,91.7,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,25,-0.37,0.327,0,0,100,0,1.6,1.7,1.6,1.68,-0.08,0.53,0.56,1.7
2026,97,Trey McBride,ARZ,TE,1,Bracket,2.941176470588235,8.333333333333332,100,1,100,1,100,6,1,6,6,100,6,100,6,6,1,100,0,0,0,0,0,0,0,0,0,0,1,1,91.7,1,100,0,0,1,100,0,0,0,0,1,1,100,0,0,0,100,-1.09,1.26,0,100,0,0,1.6,1,1.6,1.04,0.56,1.6,1.04,1
2026,98,Jake Ferguson,DAL,TE,1,Cover 4,54.166666666666664,50,86.7,13,86.7,1,7.1,0.46,0.08,6,6,6.5,6,6.5,6,6,1,100,0,0,0,0,0,0,0,0,0,0,0,0,91.7,1,9.1,0,0,1,100,0,0,0,0,0,0,0,0,0,0,9.1,-1.09,0.053,15.4,46.2,38.5,0,1.6,1.8,1.6,1.8,-0.2,0.12,0.14,1.8
2026,99,Mason Taylor,NYJ,TE,1,Cover 3,35.714285714285715,33.33333333333333,45.5,5,45.5,1,9.1,1.2,0.2,6,6,5.7,6,3.7,6,6,1,100,0,0,0,0,0,0,0,0,0,0,0,0,91.7,1,14.3,0,0,1,100,0,0,0,0,0,0,0,0,0,0,20,-1.09,-0.032,0,60,40,0,1.6,1.8,1.6,1.83,-0.23,0.32,0.37,1.8
2026,100,Kenyon Sadiq,NYJ,TE,1,Cover 6,8.333333333333332,33.33333333333333,50,1,50,1,100,6,1,4,4,100,6,100,6,6,1,100,2,2,1,1,0,0.01,0,0,0,0,0,0,91.7,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,100,-0.07,-0.32,0,100,0,0,1.6,1.9,1.6,1.87,-0.27,1.6,1.87,1.9
2026,101,Noah Gray,KC,TE,1,Cover 2,18.181818181818183,100,50,2,50,1,50,2.5,0.5,5,5,125,5,100,5,5,1,100,0,0,0,0,0,0,0,0,0,0,0,0,87.5,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0,50,-1.48,0.435,50,0,50,0,1.5,1.8,1.5,1.75,-0.25,0.75,0.88,1.8
2026,102,Brock Wright,DET,TE,1,Cover 3,33.33333333333333,100,26.1,2,8.7,1,4.8,2.5,0.5,2,2,1.8,5,3.8,5,5,1,100,3,3,0,0,0,0,0,0,0,0,0,0,87.5,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,20,-1.37,-0.199,0,0,100,0,1.5,1.7,1.5,1.75,-0.25,0.75,0.87,1.7
2026,103,Luke Farrell,SF,TE,1,Cover 3,42.857142857142854,50,72.7,6,54.5,1,9.1,0.83,0.17,0,0,0,5,7,5,5,1,100,5,5,5,5,0,0,0,0,0,0,0,0,87.5,1,11.1,0,0,1,100,0,0,0,0,0,0,0,0,0,0,12.5,-0.29,-0.128,16.7,16.7,66.7,0,1.5,1.6,1.5,1.65,-0.15,0.25,0.27,1.6
2026,104,Sam LaPorta,DET,TE,1,Cover 4,9.090909090909092,14.285714285714285,100,3,100,1,33.3,1.67,0.33,4,4,57.1,5,25,5,5,1,100,1,1,1,1,0,0,0,0,0,0,0,0,87.5,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,33.3,-1.07,-0.351,33.3,66.7,0,0,1.5,1.7,1.5,1.73,-0.23,0.5,0.58,1.7
2026,105,Gunnar Helm,TEN,TE,1,Cover 1,22.727272727272727,20,75,5,62.5,1,16.7,1,0.2,3,3,4.9,5,31.3,5,5,1,100,2,2,1,1,0,0,0,0,0,0,0,0,87.5,1,20,0,0,1,100,0,0,0,0,0,0,0,0,0,0,25,-1.32,0.106,0,60,40,0,1.5,1.6,1.5,1.63,-0.13,0.3,0.33,1.6
2026,106,Tyler Higbee,LA,TE,1,Cover 6,25,50,20,1,10,1,10,4,1,3,3,4.1,4,4.9,4,4,1,100,1,1,0,0,0,0,0,0,0,0,0,0,83.3,1,14.3,0,0,1,100,0,0,0,0,0,0,0,0,0,0,50,-2.32,-5.352,0,0,100,0,1.4,1.6,1.4,1.63,-0.23,1.4,1.63,1.6
2026,107,Tanner Hudson,CIN,TE,1,Cover 4,25,100,33.3,1,33.3,1,33.3,4,1,4,4,0,4,26.7,4,4,1,100,0,0,0,0,0,0.01,0,0,0,0,0,0,83.3,1,50,0,0,1,100,0,0,0,0,0,0,0,0,0,0,100,-2.07,-0.059,0,100,0,0,1.4,1.8,1.4,1.8,-0.4,1.4,1.8,1.8
2026,108,Durham Smythe,BLT,TE,1,Red Zone,10,100,100,1,100,1,100,4,1,4,4,100,4,100,4,4,1,100,0,0,0,0,0,0.22,0,1,0,0,0,0,83.3,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0,100,-2.07,0.078,0,0,100,0,1.4,2.8,1.4,2.76,-1.36,1.4,2.76,2.8
2026,109,Jeremy Ruckert,NYJ,TE,1,Cover 4,50,100,44.4,3,33.3,1,11.1,1.33,0.33,1,1,2.4,4,9.1,4,4,1,100,3,3,2,2,0,0,0,0,0,0,0,0,83.3,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,25,-1.78,-0.264,0,0,100,0,1.4,1.7,1.4,1.65,-0.25,0.47,0.55,1.7
2026,110,AJ Barner,SEA,TE,1,Cover 2,29.411764705882355,50,87.5,5,62.5,1,14.3,0.8,0.2,-3,-3,-7.9,4,4.8,4,4,1,100,7,7,2,2,0,0,0,0,0,0,0,0,83.3,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,16.7,-1.87,-0.116,0,0,100,0,1.4,1.6,1.4,1.57,-0.17,0.28,0.31,1.6
2026,111,Tommy Tremble,CAR,TE,1,Cover 2,20,33.33333333333333,50,4,50,1,12.5,0.75,0.25,0,0,0,3,2.9,3,3,1,100,3,3,3,3,0,0,0,0,0,0,0,0,79.2,1,25,0,0,1,100,0,0,0,0,0,0,0,0,1,1,33.3,-2.29,-0.523,0,75,25,0,1.3,1.6,1.3,1.62,-0.32,0.33,0.41,1.6
2026,112,Trey McBride,ARZ,TE,1,Red Zone,5.88235294117647,16.666666666666664,100,2,100,2,100,1.5,1,4,8,100,3,100,1.5,3,1,50,0,0,0,0,1,0.86,100,2,1,1,1,0.5,95.8,2,100,0,0,2,100,0,0,0,0,1,0,0,0,0,0,100,-4.9,-0.122,0,50,50,0,7.3,7.3,7.3,7.27,0.03,3.65,3.64,7.3
2026,113,Cade Otton,TB,TE,1,Red Zone,10.344827586206897,20,75,3,75,1,50,1,0.33,3,3,16.7,3,100,3,3,1,100,0,0,0,0,0,0.05,0,1,0,0,1,0.333,79.2,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0,50,-3.32,-0.043,33.3,66.7,0,0,1.3,1.7,1.3,1.71,-0.41,0.43,0.57,1.7
2026,114,Michael Mayer,LV,TE,1,Cover 3,41.66666666666667,42.857142857142854,92.9,10,71.4,3,23.1,0.3,0.3,-0.67,-2,-2.1,3,5.1,1,1,3,100,5,1.67,3,1,0,0.01,0,0,0,0,0,0,79.2,1,11.1,0,0,3,100,0,0,0,0,0,0,0,0,0,0,25,-4.36,-0.817,0,10,90,0,3.3,4.8,3.3,4.82,-1.52,0.33,0.48,4.8
2026,115,Mike Gesicki,CIN,TE,1,Red Zone,5.88235294117647,14.285714285714285,100,1,100,1,100,2,1,1,1,100,2,100,2,2,1,100,1,1,0,0,1,0.79,100,1,0,0,1,1,118.8,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0,100,-3.78,1.255,100,0,0,0,7.2,5.9,7.2,5.86,1.34,7.2,5.86,5.9
2026,116,Drew Sample,CIN,TE,1,Cover 0,7.142857142857142,33.33333333333333,50,1,50,1,50,2,1,-3,-3,0,2,100,2,2,1,100,5,5,1,1,0,0,0,0,0,0,0,0,79.2,1,50,1,100,1,100,0,0,0,0,0,0,0,0,0,0,100,-3.87,-0.373,0,0,100,0,1.2,1.6,1.2,1.62,-0.42,1.2,1.62,1.6
2026,117,Pat Freiermuth,PIT,TE,1,Cover 1,12.903225806451612,20,57.1,4,57.1,1,16.7,0.5,0.25,-4,-4,-4.9,2,13.3,2,2,1,100,6,6,1,1,0,0.08,0,1,0,0,0,0,79.2,1,16.7,1,100,1,100,0,0,0,0,0,0,0,0,0,0,33.3,-4.34,-0.497,25,25,50,0,1.2,1.8,1.2,1.77,-0.57,0.3,0.44,1.8
2026,118,Isaiah Likely,NYG,TE,1,Red Zone,8.695652173913043,12.5,100,2,100,1,50,1,0.5,-2,-2,0,2,18.2,2,2,1,100,4,4,0,0,1,0.74,50,1,0,0,1,0.5,118.8,1,50,0,0,1,100,0,0,0,0,0,0,0,0,0,0,50,-2.85,0.941,100,0,0,0,7.2,5.6,7.2,5.61,1.59,3.6,2.81,5.6
2026,119,Tyler Warren,IND,TE,1,Cover 3,21.428571428571427,20,87.5,6,75,1,14.3,0.33,0.17,2,2,3.7,2,4.4,2,2,1,100,0,0,0,0,0,0,0,0,0,0,0,0,79.2,1,16.7,0,0,1,100,0,0,0,0,1,1,100,0,0,0,14.3,-4.37,-0.487,16.7,66.7,16.7,0,1.2,0.9,1.2,0.91,0.29,0.2,0.15,0.9
2026,120,Tyler Warren,IND,TE,1,Cover 4,35.714285714285715,40,100,10,100,2,20,0.2,0.2,7,14,22.2,2,4.4,1,2,1,50,1,1,1,1,0,0,0,0,0,0,0,0,56.3,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,22.2,-6.87,-0.462,10,30,60,0,1.2,1.6,1.2,1.59,-0.39,0.12,0.16,1.6
2026,121,Eli Raridon,NE,TE,1,Goal Line,12.5,100,100,1,100,1,100,2,1,7,7,100,2,100,2,2,1,100,0,0,0,0,1,0.99,100,1,1,1,1,1,118.8,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0,100,-5.31,0.841,0,0,100,0,7.2,7.2,7.2,7.23,-0.03,7.2,7.23,7.2
2026,122,Chig Okonkwo,WAS,TE,1,Cover 6,40,33.33333333333333,100,8,100,1,14.3,0.13,0.13,2,2,4.4,1,5.6,1,1,1,100,-1,-1,-1,-1,0,0,0,0,0,0,0,0,79.2,1,16.7,0,0,1,100,0,0,0,0,0,0,0,0,0,0,16.7,-5.37,-0.504,25,37.5,37.5,0,1.1,1.6,1.1,1.64,-0.54,0.14,0.21,1.6
2026,123,Gunnar Helm,TEN,TE,1,Cover 3,13.636363636363635,20,62.5,3,37.5,1,14.3,0.33,0.33,1,1,3.1,1,4.3,1,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,79.2,0,0,0,0,1,100,0,0,0,0,1,1,100,0,0,0,33.3,-4.78,-1.342,100,0,0,0,1.1,0.9,1.1,0.85,0.25,0.37,0.28,0.9
2026,124,Travis Kelce,KC,TE,1,Bracket,4.166666666666666,0,100,1,100,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,125,Travis Kelce,KC,TE,1,Cover 2,8.333333333333332,0,50,2,50,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,50,50,0,0,0,0,0,0,0,0,0
2026,126,Travis Kelce,KC,TE,1,Cover 3,33.33333333333333,20,88.9,8,88.9,1,14.3,0,0.13,13,13,56.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6,1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,-9.96,-0.493,0,50,25,25,0,0,0,0.01,-0.01,0,0,0
2026,127,Travis Kelce,KC,TE,1,Cover 4,8.333333333333332,0,100,2,100,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,128,Chris Manhertz,NYG,TE,1,Cover 3,25,0,18.2,1,9.1,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,129,Chris Manhertz,NYG,TE,1,Cover 4,50,0,30,2,20,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,50,50,0,0,0,0,0,0,0,0,0
2026,130,Chris Manhertz,NYG,TE,1,Red Zone,25,0,50,1,50,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,131,Darren Waller,CAR,TE,1,Cover 2,28.57142857142857,0,62.5,4,50,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,25,75,0,0,0,0,0,0,0,0,0,0
2026,132,Darren Waller,CAR,TE,1,Cover 4,14.285714285714285,0,40,2,40,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,100,0,0,0,0,0,0,0,0,0,0
2026,133,Darren Waller,CAR,TE,1,Red Zone,7.142857142857142,0,50,1,50,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,100,0,0,0,0,0,0,0,0,0,0,0
2026,134,Austin Hooper,ATL,TE,1,Cover 3,50,0,27.3,2,18.2,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,50,50,0,0,0,0,0,0,0,0,0
2026,135,Austin Hooper,ATL,TE,1,Cover 4,50,0,23.1,2,15.4,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,136,Hunter Henry,NE,TE,1,Cover 1,4.545454545454546,0,50,1,25,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,137,Hunter Henry,NE,TE,1,Cover 3,22.727272727272727,0,66.7,5,41.7,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,20,80,0,0,0,0,0,0,0,0,0,0
2026,138,Hunter Henry,NE,TE,1,Cover 4,13.636363636363635,0,75,3,75,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,33.3,66.7,0,0,0,0,0,0,0,0,0
2026,139,Hunter Henry,NE,TE,1,Goal Line,4.545454545454546,0,100,1,100,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,140,Tyler Higbee,LA,TE,1,Cover 4,25,0,33.3,1,33.3,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,100,0,0,0,0,0,0,0,0,0,0,0
2026,141,Tyler Higbee,LA,TE,1,Red Zone,25,0,100,1,100,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,142,Mo Alie-Cox,IND,TE,1,Cover 3,33.33333333333333,0,12.5,1,12.5,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
