,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Alignment,Alignment,Alignment,Alignment,FP,FP,FP,FP,FP,FP,FP,FP
2025,9,Drake London,ATL,WR,10,Cover 3,33.23863636363637,37.96296296296296,73.3,117,81.3,41,30.4,3.56,0.35,11.15,457,55.1,416,40.1,10.15,16,26,63.4,126,4.85,39,1.5,3,2.61,60,3,2,2,19,0.162,111.4,32,35.6,0,0,31,75.6,5,30.4,1,2.4,8,4,50,2,2,0.08,34.7,1.73,0.365,67.5,32.5,0,0,85.6,75.5,8.56,7.55,1.01,0.73,0.65,75.5
2025,10,Nico Collins,HST,WR,15,Cover 3,28.82096069868996,32.20338983050847,73.8,132,83.5,38,27,3.09,0.29,13.66,519,43.5,408,35.6,10.74,17,24,63.2,153,6.38,73,3.04,3,1.74,75,2,1,1,14,0.106,125.8,32,33.7,2,5.3,27,71.1,10,34.8,1,2.6,4,2,50,1,2,0.08,32.2,1.94,0.442,85.6,14.4,0,0,82.8,69.2,5.52,4.61,0.91,0.63,0.52,69.2
2025,11,Troy Franklin,DEN,WR,15,Cover 3,34.72527472527472,38.23529411764706,70.5,158,67.5,39,18.3,2.57,0.25,15.36,599,35.9,406,27,10.41,15.04,27,69.2,119,4.41,40,1.48,1,1.53,25,3,1,1,15,0.095,90.3,33,23.6,6,15.4,32,82.1,10,33.3,4,10.3,3,2,66.7,0,4,0.15,26.9,0.93,0.276,55.7,44.3,0,0,73.6,85.8,4.91,5.72,-0.81,0.47,0.54,85.8
2025,12,Amon-Ra St. Brown,DET,WR,15,Cover 3,31.309297912713475,27.10843373493976,89,165,82.5,45,24.7,2.42,0.27,9.58,431,35.9,400,28.3,8.89,13.33,30,66.7,148,4.93,24,0.8,2,2.43,25,5,1,1,21,0.127,91,40,34.2,3,6.7,35,77.8,3,18.5,3,6.7,4,2,50,0,3,0.1,30,0.76,0.351,48.5,50.3,0,1.2,82,85.6,5.47,5.71,-0.24,0.5,0.52,85.6
2025,13,George Pickens,DAL,WR,15,Cover 3,22.81303602058319,27.480916030534353,85.2,133,82.1,36,23.4,3.01,0.27,14.25,513,37,400,32.1,11.11,14.81,27,75,114,4.22,69,2.56,3,1.98,30,3,5,2,22,0.165,127.1,28,29.2,0,0,31,86.1,9,23.1,2,5.6,10,8,80,1,6,0.22,28.6,2.14,0.795,92.5,7.5,0,0,85,68,5.67,4.53,1.14,0.64,0.51,68
2025,14,DeVonta Smith,PHI,WR,17,Cover 3,30.985915492957744,30.973451327433626,94.7,154,90.6,35,24,2.58,0.23,13.26,464,34,398,34.3,11.37,15.31,26,74.3,140,5.38,26,1,1,1.22,20,1,1,0,18,0.117,120.9,27,29,6,17.1,29,82.9,9,28,0,0,9,6,66.7,1,0,0,27.3,2.62,0.811,42.9,57.1,0,0,71.8,64.6,4.22,3.8,0.42,0.47,0.42,64.6
2025,15,Wan'Dale Robinson,NYG,WR,15,Cover 3,29.636711281070742,34.84848484848485,90.4,155,92.3,46,31.9,2.49,0.3,8.46,389,30.6,386,29.5,8.39,11.35,34,73.9,153,4.5,45,1.32,1,1.17,14.3,1,1,1,12,0.077,96.8,38,37.3,10,21.7,37,80.4,7,18.2,1,2.2,7,3,42.9,0,2,0.06,34.6,0.88,0.153,36.8,61.9,0,1.3,78.6,79.3,5.24,5.28,-0.04,0.51,0.51,79.3
2025,16,Courtland Sutton,DEN,WR,16,Cover 3,35.88342440801457,40.833333333333336,91.9,197,84.2,49,23,1.93,0.25,13.41,657,39.4,380,25.2,7.76,13.1,29,59.2,79,2.72,42,1.45,1,1.98,25,4,1,0,17,0.086,82,42,30,0,0,38,77.6,10,22.2,3,6.1,9,4,44.4,0,3,0.1,26.6,-1.02,0.241,83.8,16.2,0,0,73,87.3,4.56,5.45,-0.89,0.37,0.44,87.3
2025,17,A.J. Brown,PHI,WR,12,Cover 3,30.22222222222222,34.166666666666664,87.1,136,87.7,41,30.8,2.79,0.3,13.27,544,43,379,35.4,9.24,13.54,28,68.3,81,2.89,41,1.46,3,2.94,60,4,1,1,18,0.132,101.6,32,37.6,2,4.9,33,80.5,9,23.1,3,7.3,7,5,71.4,1,2,0.07,33.9,0.41,0.333,89,11,0,0,83.9,85,6.99,7.08,-0.09,0.62,0.62,85
2025,18,Alec Pierce,IND,WR,12,Cover 3,29.662921348314608,34.523809523809526,77.2,132,85.2,29,20.6,2.86,0.22,21.55,625,49.6,378,31.6,13.03,23.63,16,55.2,63,3.94,23,1.44,0,1.49,0,1,1,0,14,0.106,71.4,25,23.4,0,0,20,69,10,37.5,0,0,10,4,40,1,0,0,24.4,1.88,0.671,88.6,11.4,0,0,53.8,57.7,4.48,4.81,-0.33,0.41,0.44,57.7
2025,19,Jaxon Smith-Njigba,SEA,WR,12,Cover 1,15.657620041753653,19.10828025477707,92.9,75,89.3,30,38.5,4.96,0.4,11.8,354,49.2,372,57.9,12.4,15.5,24,80,107,4.46,40,1.67,3,1.99,42.9,3,2,1,18,0.24,151.7,28,48.3,0,0,27,90,4,22.7,1,3.3,5,3,60,0,5,0.21,45.5,3.76,0.975,80,20,0,0,79.2,66.7,6.6,5.56,1.04,1.06,0.89,66.7
2025,20,Puka Nacua,LA,WR,13,Cover 1,20.179372197309416,19.631901840490798,72.3,90,76.3,32,28.6,4.12,0.36,9.78,313,28.9,371,37.4,11.59,14.27,26,81.3,127,4.88,88,3.38,2,1.34,33.3,2,1,0,19,0.211,135.8,30,35.7,0,0,28,87.5,3,20,1,3.1,8,7,87.5,2,4,0.15,37.6,3.77,1.056,51.1,46.7,1.1,1.1,75.1,61.6,5.78,4.73,1.05,0.83,0.68,61.6
2025,21,Khalil Shakir,BUF,WR,13,Cover 3,35.36895674300254,41.75824175824176,67.6,139,67.8,38,23.2,2.54,0.27,3.05,116,12,353,26.3,9.29,11.77,30,78.9,250,8.33,169,5.63,2,0.28,28.6,0,0,0,10,0.072,119.3,28,29.2,12,31.6,34,89.5,2,16.7,1,2.6,6,3,50,0,10,0.33,33,2.97,0.222,28.1,67.6,2.9,1.4,77.3,56.3,5.95,4.33,1.62,0.56,0.41,56.3
2025,22,Zay Flowers,BLT,WR,16,Cover 3,26.939655172413797,26.495726495726498,92.8,125,90.6,31,28.2,2.78,0.25,11.35,352,34.1,348,37.2,11.23,14.5,24,77.4,105,4.38,35,1.46,0,0.34,0,0,0,0,14,0.112,113.4,29,37.7,3,9.7,27,87.1,4,20.8,1,3.2,5,4,80,0,5,0.21,32.3,2.71,0.423,68.8,31.2,0,0,58.8,60.7,3.67,3.8,-0.13,0.47,0.49,60.7
2025,23,Tetairoa McMillan,CAR,WR,14,Cover 3,31.60919540229885,34.45378151260504,90.2,165,85.5,41,24.4,2.11,0.25,12.8,525,48.3,348,30.7,8.49,15.82,22,53.7,98,4.45,15,0.68,1,0.96,33.3,3,3,0,17,0.103,70,26,28.3,2,4.9,34,82.9,10,28.6,8,19.5,7,2,28.6,0,1,0.05,30.1,-0.3,0.05,83,17,0,0,62.8,81.4,4.49,5.81,-1.32,0.38,0.49,81.4
2025,24,Jameson Williams,DET,WR,16,Cover 3,31.83453237410072,37.37373737373738,94,177,88.5,37,20.3,1.94,0.21,12.14,449,37.4,344,24.4,9.3,13.76,25,67.6,121,4.84,40,1.6,1,0.69,12.5,3,2,0,17,0.096,94.9,29,24.8,4,10.8,28,75.7,6,25,1,2.7,3,1,33.3,0,6,0.24,23.9,0.6,0.271,77.4,22.6,0,0,65.4,66.6,4.09,4.16,-0.07,0.37,0.38,66.6
2025,25,Zay Flowers,BLT,WR,15,Cover 1,24.568965517241377,28.205128205128204,95.8,114,95,33,30.8,2.96,0.29,11.45,378,35.3,337,34.4,10.21,14.65,23,69.7,128,5.57,30,1.3,0,0.47,0,3,3,0,14,0.123,90.1,22,29.7,3,9.1,27,81.8,7,22.7,2,6.1,2,0,0,2,6,0.26,33.3,1.78,0.321,65.8,34.2,0,0,56.7,59.1,3.78,3.94,-0.16,0.5,0.52,59.1
2025,26,Stefon Diggs,NE,WR,14,Cover 3,31.421446384039903,28.000000000000004,62.4,126,59.2,28,15.6,2.63,0.22,9.14,256,17.5,331,20.2,11.82,12.26,27,96.4,104,3.85,37,1.37,1,0.94,16.7,2,0,0,14,0.111,127.8,18,15.5,1,3.6,27,96.4,5,32,0,0,2,2,100,1,7,0.26,26.2,4.25,0.886,44.4,55.6,0,0,66.1,61.2,4.72,4.37,0.35,0.52,0.49,61.2
2025,27,Emeka Egbuka,TB,WR,15,Cover 3,33.062880324543606,35.43307086614173,84.1,163,78.4,45,24.5,2.02,0.28,9.87,444,34.7,329,27,7.31,12.19,27,60,123,4.56,31,1.15,1,1.4,25,3,3,1,13,0.08,80.7,38,30.6,6,13.3,31,68.9,6,30.8,3,6.7,5,4,80,0,2,0.07,30.2,-0.84,0.002,60.7,39.3,0,0,65.9,69.3,4.39,4.62,-0.23,0.4,0.43,69.3
2025,28,Jameson Williams,DET,WR,13,Cover 1,18.884892086330936,25.252525252525253,97.3,105,93.8,25,24,3.01,0.24,10.68,267,35.7,316,37.9,12.64,21.07,15,60,164,10.93,40,2.67,3,1.48,27.3,3,0,0,14,0.133,143.8,19,23.8,0,0,23,92,3,50,7,28,2,1,50,0,2,0.13,26.9,4.51,0.763,74.3,24.8,0,1,64.6,55.2,4.97,4.25,0.72,0.62,0.53,55.2
2025,29,Puka Nacua,LA,WR,14,Cover 4,21.076233183856502,18.404907975460123,85,94,83.9,30,28.6,3.35,0.32,9.07,272,32,315,45.1,10.5,12.6,25,83.3,145,5.8,67,2.68,0,0.18,0,2,1,0,13,0.138,110.4,27,39.7,1,3.3,26,86.7,4,20.8,0,0,6,5,83.3,1,3,0.12,36.6,3.01,0.569,55.3,40.4,2.1,2.1,56.5,48.2,4.04,3.44,0.6,0.6,0.51,48.2
2025,30,Michael Wilson,ARZ,WR,15,Cover 3,31.94675540765391,35.483870967741936,83.5,192,79.3,44,20.9,1.61,0.23,11.3,497,37,309,21.6,7.02,11.88,26,59.1,117,4.5,48,1.85,1,0.4,25,4,4,1,16,0.083,78.7,33,25.2,1,2.3,29,65.9,8,16,1,2.3,8,5,62.5,1,2,0.08,27.2,-1.14,0.12,71.4,28.6,0,0,62.9,51.6,4.19,3.44,0.75,0.33,0.27,51.6
2025,31,Darius Slayton,NYG,WR,10,Cover 3,26.515151515151516,37.704918032786885,64.6,105,71.9,23,18.7,2.88,0.22,12.57,289,26.9,302,27.1,13.13,15.89,19,82.6,111,5.84,41,2.16,0,0.89,0,0,1,0,12,0.114,118.8,21,23.1,0,0,22,95.7,6,21.1,1,4.3,6,4,66.7,1,3,0.16,24.2,4.7,0.948,81,19,0,0,49.2,50.6,4.92,5.06,-0.14,0.47,0.48,50.6
2025,32,Luther Burden,CHI,WR,12,Cover 3,34.78260869565217,36.666666666666664,35.8,80,37.9,22,11.5,3.76,0.28,7.32,161,10.3,301,22.2,13.68,16.72,18,81.8,163,9.06,47,2.61,1,0.93,14.3,0,0,0,12,0.15,133.9,19,16.1,6,27.3,20,90.9,2,22.2,1,4.5,1,0,0,0,6,0.33,32.4,6.51,0.855,60,38.8,0,1.3,54.1,48.3,4.51,4.02,0.49,0.68,0.6,48.3
2025,33,Ladd McConkey,LAC,WR,12,Cover 1,27.798507462686565,35.57692307692308,91.7,149,92.5,37,26.6,2.01,0.25,10.46,387,36.5,300,33.2,8.11,15,20,54.1,132,6.6,11,0.55,2,1.14,50,3,2,1,15,0.101,87.7,27,26.2,0,0,24,64.9,4,21.1,0,0,6,2,33.3,0,5,0.25,30.1,-0.09,0.206,31.5,68.5,0,0,62,52.4,5.17,4.37,0.8,0.42,0.35,52.4
2025,34,Amon-Ra St. Brown,DET,WR,12,Cover 2,17.836812144212523,16.265060240963855,92.5,94,88.7,27,27.6,3.18,0.29,9,243,35.7,299,34.4,11.07,13,23,85.2,124,5.39,35,1.52,0,0.25,0,0,0,0,12,0.128,73.2,23,37.1,0,0,24,88.9,1,17.4,1,3.7,3,3,100,0,4,0.17,31.8,3.43,0.291,46.8,53.2,0,0,52.9,46.1,4.41,3.84,0.57,0.56,0.49,46.1
2025,35,CeeDee Lamb,DAL,WR,10,Cover 1,15.227272727272728,23.893805309734514,66.7,67,76.1,27,33.3,4.43,0.4,12.37,334,43.9,297,39.9,11,15.63,19,70.4,83,4.37,44,2.32,0,0.71,0,4,3,0,14,0.209,91.1,25,37.9,0,0,24,88.9,6,27.8,4,14.8,6,4,66.7,0,2,0.11,40.9,2.45,0.597,65.7,34.3,0,0,48.7,52.6,4.87,5.26,-0.39,0.73,0.79,52.6
2025,36,DK Metcalf,PIT,WR,12,Cover 3,25.64102564102564,38.775510204081634,76.3,110,82.7,38,30.9,2.65,0.35,7.39,281,55,291,39.1,7.66,11.64,25,65.8,197,7.88,49,1.96,1,1.33,33.3,4,1,1,14,0.127,75.7,34,40,4,10.5,29,76.3,6,23.8,2,5.3,4,1,25,0,5,0.2,37.3,0.5,0.287,80.9,19.1,0,0,60.1,59,5.01,4.92,0.09,0.55,0.54,59
2025,37,George Pickens,DAL,WR,11,Cover 4,15.780445969125214,19.083969465648856,88.2,92,83.6,25,26.3,3.14,0.27,13,325,40.8,289,42.3,11.56,15.21,19,76,81,4.26,48,2.53,1,0.91,50,1,1,1,13,0.141,110.3,20,33.3,0,0,21,84,5,16.7,0,0,8,6,75,0,3,0.16,31.3,2.97,0.412,89.1,10.9,0,0,53.9,43.2,4.9,3.93,0.97,0.59,0.47,43.2
2025,38,Cooper Kupp,SEA,WR,13,Cover 3,33.33333333333333,33.82352941176471,79.3,129,77.2,23,14.9,2.22,0.18,8.48,195,16,286,19.7,12.43,15.89,18,78.3,178,9.89,79,4.39,0,1.24,0,4,2,0,10,0.078,118.5,16,17.4,2,8.7,21,91.3,2,18.8,1,4.3,3,0,0,0,7,0.39,20.5,4.9,0.271,56.6,40.3,1.6,1.6,46.6,45.8,3.58,3.52,0.06,0.36,0.35,45.8
2025,39,Terry McLaurin,WAS,WR,9,Cover 3,28.57142857142857,37.93103448275862,38.5,70,68.6,22,26.8,4.01,0.31,13.14,289,53.5,281,39.9,12.77,15.61,18,81.8,52,2.89,21,1.17,0,0.26,0,0,0,0,16,0.229,118.8,18,34,0,0,21,95.5,2,11.1,0,0,7,4,57.1,0,2,0.11,41.5,3.74,0.892,85.7,14.3,0,0,46.1,47.4,5.12,5.26,-0.14,0.66,0.68,47.4
2025,40,DJ Moore,CHI,WR,15,Cover 3,38.4765625,37.80487804878049,89.6,197,82.1,31,14.2,1.42,0.16,11.97,371,21,279,17.1,9,13.95,20,64.5,72,3.6,19,0.95,1,1.34,12.5,2,1,0,11,0.056,90.7,21,16.4,5,16.1,25,80.6,8,31.6,3,9.7,7,4,57.1,1,1,0.05,17.4,0.44,0.256,62.4,35,0,2.5,53.9,59.7,3.59,3.98,-0.39,0.27,0.3,59.7
2025,41,CeeDee Lamb,DAL,WR,9,Cover 2,19.772727272727273,14.15929203539823,76.5,87,84.5,16,17.4,3.17,0.18,12.81,205,27.1,276,32.9,17.25,19.71,14,87.5,106,7.57,10,0.71,1,0.2,50,1,0,0,9,0.103,139.6,11,22.9,1,6.3,15,93.8,6,38.5,0,0,2,1,50,0,2,0.14,23.5,8.71,1.172,70.1,28.7,0,1.1,47.6,38.6,5.29,4.29,1,0.55,0.44,38.6
2025,42,Jordan Addison,MIN,WR,8,Cover 6,12.25,21.91780821917808,81.5,49,90.7,16,35.6,5.49,0.33,18.69,299,64.2,269,64.5,16.81,22.42,12,75,79,6.58,14,1.17,0,0.55,0,1,1,0,6,0.122,77.1,12,40,1,6.3,13,81.3,7,54.5,1,6.3,3,2,66.7,0,1,0.08,38.1,6.87,0.817,87.8,12.2,0,0,38.9,35.9,4.86,4.49,0.37,0.79,0.73,35.9
2025,43,Stefon Diggs,NE,WR,12,Cover 1,21.695760598503743,23,73,87,71.3,23,23.5,3.06,0.26,8.17,188,18.8,266,22.8,11.57,14,19,82.6,113,5.95,44,2.32,2,2.93,18.2,4,0,0,16,0.184,125.7,21,24.4,1,4.3,20,87,1,31.3,1,4.3,5,4,80,0,2,0.11,33.8,4.02,0.997,54,46,0,0,57.6,53.2,4.8,4.43,0.37,0.66,0.61,53.2
2025,44,Tee Higgins,CIN,WR,13,Cover 1,15.384615384615385,28.421052631578945,70.2,76,84.4,27,32.9,3.5,0.36,14.41,389,47.4,266,43.8,9.85,14.78,18,66.7,49,2.72,30,1.67,5,4.03,45.5,7,6,3,16,0.211,138.3,24,37.5,0,0,20,74.1,7,28.6,1,3.7,8,6,75,1,3,0.17,38,0.79,0.813,80.3,19.7,0,0,74.6,63.3,5.74,4.87,0.87,0.98,0.83,63.3
2025,45,Ja'Marr Chase,CIN,WR,12,Cover 2,25.122349102773246,16.022099447513813,90.1,154,96.9,29,20.3,1.73,0.19,6.9,200,29.5,266,29.1,9.17,11.57,23,79.3,106,4.61,47,2.04,0,0.5,0,4,0,0,13,0.084,104.9,24,32.4,2,6.9,26,89.7,2,13,1,3.4,7,5,71.4,1,4,0.17,22.5,1.93,0.297,64.3,34.4,0,1.3,49.6,48.6,4.13,4.05,0.08,0.32,0.32,48.6
2025,46,Quentin Johnston,LAC,WR,12,Cover 3,26.382978723404253,32.91139240506329,71.5,124,81.6,26,20.3,2.12,0.21,11.23,292,28.1,263,25.2,10.12,15.47,17,65.4,117,6.88,32,1.88,1,0.72,20,2,0,0,7,0.056,95.5,21,26.3,5,19.2,22,84.6,6,26.7,3,11.5,4,1,25,0,6,0.35,26.3,2.11,0.263,86.3,13.7,0,0,49.3,48.7,4.11,4.06,0.05,0.4,0.39,48.7
2025,47,Emeka Egbuka,TB,WR,12,Cover 4,16.43002028397566,21.25984251968504,89.1,81,80.2,27,29,3.21,0.33,14.63,395,48.2,260,34.5,9.63,17.33,15,55.6,105,7,23,1.53,3,2.22,75,3,2,1,8,0.099,125.5,20,33.9,4,14.8,20,74.1,8,40,1,3.7,6,2,33.3,1,2,0.13,34.6,0.49,0.42,71.6,28.4,0,0,59,55.1,4.92,4.59,0.33,0.73,0.68,55.1
2025,48,DeVonta Smith,PHI,WR,11,Cover 2,17.303822937625753,19.469026548672566,97.8,86,95.6,22,27.2,3.01,0.26,12.14,267,52.7,259,44.7,11.77,14.39,18,81.8,68,3.78,30,1.67,1,0.68,50,1,0,0,9,0.105,130.9,16,42.1,1,4.5,20,90.9,2,17.6,2,9.1,1,1,100,1,0,0,31.4,3.31,0.697,44.2,55.8,0,0,49.9,49.9,4.54,4.53,0.01,0.58,0.58,49.9
2025,49,Nico Collins,HST,WR,12,Cover 1,16.593886462882097,16.101694915254235,67.2,76,73.8,19,20.7,3.37,0.25,12.11,230,28.8,256,40.8,13.47,18.29,14,73.7,92,6.57,34,2.43,0,0.69,0,1,1,0,11,0.145,115.6,16,21.9,0,0,16,84.2,3,28.6,1,5.3,6,4,66.7,0,0,0,30.2,4.91,0.893,82.9,17.1,0,0,39.6,35.1,3.3,2.93,0.37,0.52,0.46,35.1
2025,50,Ricky Pearsall,SF,WR,7,Cover 3,33.20610687022901,43.39622641509434,46.7,87,80.6,23,24,2.94,0.26,14.22,327,40.8,256,29.9,11.13,17.07,15,65.2,45,3,9,0.6,0,0.24,0,1,2,0,13,0.149,84.7,20,31.7,1,4.3,16,69.6,5,26.7,1,4.3,2,2,100,0,0,0,31.1,1.97,0.564,74.7,25.3,0,0,40.6,39.4,5.8,5.64,0.16,0.47,0.45,39.4
2025,51,Kayshon Boutte,NE,WR,11,Cover 3,35.31073446327684,48.888888888888886,62.9,125,67.9,22,14.1,2.02,0.18,13.77,303,25.7,253,18.5,11.5,14.88,17,77.3,21,1.24,10,0.59,1,0.33,16.7,0,1,1,15,0.12,129.5,18,17.8,0,0,19,86.4,3,23.5,0,0,5,3,60,0,0,0,21,2.25,0.832,88,12,0,0,48.3,43.1,4.39,3.91,0.48,0.39,0.34,43.1
2025,52,Parker Washington,JAX,WR,11,Cover 3,31.758530183727036,31.11111111111111,58.1,121,55.8,28,14.6,2.08,0.23,12.5,350,21.9,252,20.4,9,13.26,19,67.9,37,1.95,11,0.58,1,1.03,20,2,1,1,11,0.091,93.2,23,17.2,0,0,22,78.6,5,27.8,2,7.1,4,3,75,1,1,0.05,25.5,0.37,0.329,47.9,51.2,0,0.8,50.2,51.6,4.56,4.69,-0.13,0.41,0.43,51.6
2025,53,Davante Adams,LA,WR,12,Cover 3,28.68421052631579,26.126126126126124,61.4,109,66.9,29,18.6,2.26,0.27,12.9,374,29.1,246,17.6,8.48,13.67,18,62.1,24,1.33,12,0.67,2,2.23,25,3,2,2,16,0.147,112.1,22,19.6,0,0,25,86.2,4,25,5,17.2,3,1,33.3,0,0,0,25.7,-0.76,0.531,87.2,12.8,0,0,54.6,70.5,4.55,5.87,-1.32,0.5,0.65,70.5
2025,54,Zay Flowers,BLT,WR,13,Cover 2,19.612068965517242,17.094017094017094,98.9,91,95.8,20,26,2.7,0.22,11.2,224,49.7,246,45.3,12.3,17.57,14,70,87,6.21,15,1.07,3,1.73,100,1,1,1,10,0.11,151.3,14,35,2,10,18,90,4,42.9,4,20,2,2,100,0,3,0.21,27.8,3.91,1.003,63.7,35.2,0,1.1,56.6,48.8,4.35,3.75,0.6,0.62,0.54,48.8
