,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Rushing,Rushing,Rushing,Rushing,Rushing,Gain Rates,Gain Rates,Gain Rates,Gain Rates,Gain Rates,Gain Rates,Gain Rates,Red Zone,Red Zone,Red Zone,Red Zone,Red Zone,Red Zone,Scrambles,Scrambles,Scrambles,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,FP,FP,FP
2025,9,De'Von Achane,MIA,RB,1,10,BUF,9.243697478991598,22,174,7.91,2,0,81.8,63.6,36.4,22.7,13.6,9.1,9.1,0,0,0,0,2,66.7,0,0,0,6,28.6,6,51,29.5,8.5,8.5,100,0,0,0,0,0,21.6,40.5,40.5
2025,10,Bijan Robinson,ATL,RB,1,6,BUF,6.620209059233449,19,170,8.95,1,0,84.2,63.2,52.6,15.8,10.5,10.5,5.3,0,0,1,50,1,25,0,0,0,8,25,6,68,27.2,11.33,8.5,75,0,0,0,1,0,23.1,35.8,35.8
2025,11,Derrick Henry,BLT,RB,1,1,BUF,5.863192182410423,18,169,9.39,2,1,83.3,61.1,44.4,27.8,22.2,16.7,16.7,0,0,0,0,0,0,0,0,0,1,5.3,1,13,6.2,13,13,100,0,0,0,0,0,10.5,30.2,30.2
2025,12,Jonathan Taylor,IND,RB,1,2,DEN,7.739938080495357,25,165,6.6,0,0,92,60,36,12,4,4,4,0,0,1,25,4,50,0,0,0,2,5.9,2,50,15.8,25,25,100,1,100,1,1,0,19.4,29.5,29.5
2025,13,Tony Pollard,TEN,RB,1,14,CLV,10.330578512396695,25,161,6.44,2,0,80,56,28,8,8,8,8,0,0,1,100,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,28.1,28.1
2025,14,Jonathan Taylor,IND,RB,1,8,TEN,3.7151702786377707,12,153,12.75,2,0,83.3,66.7,50,41.7,25,8.3,8.3,0,0,0,0,1,100,0,0,0,2,6.5,2,21,7.7,10.5,10.5,100,1,33.3,0,2,0,11.3,37.4,37.4
2025,15,David Montgomery,DET,RB,1,3,BLT,7.59493670886076,12,151,12.58,2,0,83.3,75,50,33.3,16.7,16.7,16.7,1,25,1,16.7,2,18.2,0,0,0,1,3.6,1,13,6.4,13,13,100,0,0,0,0,0,9.1,29.4,29.4
2025,16,Ray Davis,BUF,RB,1,18,NYJ,36.206896551724135,21,151,7.19,0,0,95.2,90.5,57.1,23.8,9.5,4.8,0,0,0,0,0,3,27.3,0,0,0,2,6.9,2,23,8.9,11.5,11.5,100,1,25,1,1,0,16.6,25.4,25.4
2025,17,Saquon Barkley,PHI,RB,1,8,NYG,5,14,150,10.71,1,0,92.9,85.7,64.3,21.4,14.3,14.3,7.1,0,0,1,100,2,40,0,0,0,4,20,4,24,13.4,6,6,100,1,25,1,2,0,16.1,33.4,33.4
2025,18,TreVeyon Henderson,NE,RB,1,15,BUF,7.777777777777778,14,148,10.57,2,0,71.4,57.1,42.9,14.3,14.3,14.3,14.3,0,0,1,33.3,2,40,0,0,0,3,13,2,13,8.4,6.5,4.33,66.7,0,0,0,0,0,13.1,30.1,30.1
2025,19,TreVeyon Henderson,NE,RB,1,10,TB,7.777777777777778,14,147,10.5,2,0,64.3,35.7,28.6,21.4,21.4,14.3,14.3,2,50,3,50,3,50,0,0,0,1,3.2,1,3,1.1,3,3,100,0,0,0,0,0,10.9,28,28
2025,20,James Cook,BUF,RB,1,13,PIT,10.355987055016183,32,144,4.5,0,1,87.5,56.3,34.4,9.4,6.3,3.1,3.1,3,100,4,80,7,87.5,0,0,0,3,13,3,33,26.8,11,11,100,0,0,0,0,0,26.1,19.7,19.7
2025,21,Travis Etienne,JAX,RB,1,1,CAR,6.153846153846154,16,143,8.94,0,0,87.5,56.3,43.8,25,12.5,6.3,6.3,0,0,0,0,4,44.4,0,0,0,3,9.7,3,13,7.3,4.33,4.33,100,0,0,0,0,0,15.7,18.6,18.6
2025,22,Jaylen Warren,PIT,RB,1,16,DET,6.6350710900473935,14,143,10.21,2,0,78.6,64.3,42.9,28.6,21.4,21.4,14.3,0,0,1,100,3,50,0,0,0,2,4.9,2,8,3,4,4,100,0,0,1,1,0,13.2,29.1,29.1
2025,23,Bijan Robinson,ATL,RB,1,2,MIN,7.665505226480835,22,143,6.5,0,0,90.9,68.2,54.5,18.2,13.6,4.5,0,0,0,0,0,3,42.9,0,0,0,5,23.8,3,25,18.5,8.33,5,60,0,0,1,3,0,23.1,19.8,19.8
2025,24,Bijan Robinson,ATL,RB,1,13,NYJ,8.013937282229964,23,142,6.17,1,0,91.3,73.9,52.2,21.7,8.7,4.3,0,2,66.7,3,60,4,57.1,0,0,0,7,21.2,5,51,21.8,10.2,7.29,71.4,0,0,0,0,0,25.2,30.3,30.3
2025,25,Jahmyr Gibbs,DET,RB,1,10,WAS,6.172839506172839,15,142,9.47,2,0,86.7,80,53.3,26.7,13.3,13.3,6.7,0,0,1,50,4,66.7,0,0,0,4,11.4,3,30,9.4,10,7.5,75,1,33.3,0,1,0,17.4,38.2,38.2
2025,26,Christian McCaffrey,SF,RB,1,17,CHI,7.395498392282958,23,140,6.09,1,0,78.3,69.6,43.5,13,13,4.3,4.3,2,66.7,3,60,5,62.5,0,0,0,5,15.2,4,41,13.5,10.25,8.2,80,0,0,0,0,0,23,28.1,28.1
2025,27,Ashton Jeanty,LV,RB,1,4,CHI,7.894736842105263,21,138,6.57,1,1,61.9,61.9,47.6,23.8,4.8,4.8,4.8,0,0,3,100,4,80,0,0,0,2,9.5,2,17,14.5,8.5,8.5,100,2,100,2,2,0,18.2,34.5,34.5
2025,28,Jahmyr Gibbs,DET,RB,1,7,TB,6.995884773662551,17,136,8,2,0,88.2,64.7,29.4,17.6,11.8,5.9,5.9,1,100,1,100,1,100,0,0,0,3,10.3,3,82,34,27.33,27.33,100,0,0,0,0,0,13.8,36.8,36.8
2025,29,Javonte Williams,DAL,RB,1,5,NYJ,6.349206349206349,16,135,8.44,1,0,100,75,50,12.5,6.3,6.3,6.3,1,100,1,100,4,100,0,0,0,2,6.9,1,4,1.7,4,2,50,1,25,1,1,0,14.9,26.9,26.9
2025,30,De'Von Achane,MIA,RB,1,13,NO,9.243697478991598,22,134,6.09,1,0,81.8,68.2,54.5,13.6,9.1,4.5,0,0,0,2,100,3,100,0,0,0,1,4.3,0,0,0,0,0,0,0,0,1,1,0,15.7,19.4,19.4
2025,31,Breece Hall,NYJ,RB,1,8,CIN,7.4074074074074066,18,133,7.39,2,0,88.9,77.8,50,22.2,11.1,11.1,5.6,1,100,2,66.7,5,50,0,0,0,2,6.1,2,14,5.6,7,7,100,0,0,0,0,0,16,32.9,32.86
2025,32,Saquon Barkley,PHI,RB,1,16,WAS,7.5,21,132,6.29,1,0,81,52.4,52.4,14.3,4.8,4.8,4.8,1,50,2,66.7,4,80,0,0,0,2,6.7,0,0,0,0,0,0,0,0,0,0,0,16.7,21.2,21.2
2025,33,James Cook,BUF,RB,1,2,NYJ,6.796116504854369,21,132,6.29,2,0,90.5,76.2,52.4,9.5,4.8,4.8,4.8,1,50,2,50,6,66.7,0,0,0,1,3.7,1,3,1.7,3,3,100,0,0,0,1,0,17.6,26.5,26.5
2025,34,Rhamondre Stevenson,NE,RB,1,18,MIA,5.384615384615385,7,131,18.71,2,0,100,85.7,71.4,42.9,42.9,42.9,28.6,1,33.3,1,20,1,16.7,0,0,0,2,9.1,2,22,10.3,11,11,100,1,100,0,1,0,8.1,35.3,35.3
2025,35,Rico Dowdle,CAR,RB,1,9,GB,10.59322033898305,25,130,5.2,2,0,80,60,40,12,8,4,0,2,100,3,75,4,57.1,0,0,0,3,15,2,11,10.8,5.5,3.67,66.7,0,0,0,0,0,20.2,28.1,28.1
2025,36,Kyle Monangai,CHI,RB,1,13,PHI,13.017751479289942,22,130,5.91,1,0,86.4,77.3,50,9.1,9.1,4.5,4.5,1,50,1,50,4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,19,19
2025,37,Christian McCaffrey,SF,RB,1,7,ATL,7.717041800643088,24,129,5.38,2,0,91.7,62.5,45.8,29.2,8.3,0,0,2,100,2,100,5,100,0,0,0,8,30.8,7,72,47.4,10.29,9,87.5,0,0,0,1,0,28.8,39.1,39.1
2025,38,Derrick Henry,BLT,RB,1,16,NE,5.863192182410423,18,128,7.11,2,1,94.4,88.9,55.6,16.7,16.7,16.7,0,1,100,2,100,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,23.8,23.8
2025,39,De'Von Achane,MIA,RB,1,6,LAC,6.722689075630252,16,128,8,2,0,93.8,68.8,43.8,18.8,18.8,6.3,6.3,1,100,1,50,1,50,0,0,0,6,18.2,4,22,10.3,5.5,3.67,66.7,0,0,0,1,0,18.6,31,31
2025,40,Blake Corum,LA,RB,1,14,ARZ,8.275862068965518,12,128,10.67,2,0,100,75,58.3,33.3,25,8.3,8.3,1,33.3,1,33.3,3,60,0,0,0,1,3.2,1,3,1.1,3,3,100,0,0,0,0,0,9.9,26.1,26.1
2025,41,Ashton Jeanty,LV,RB,1,16,HST,9.022556390977442,24,128,5.33,1,0,91.7,62.5,33.3,4.2,4.2,4.2,4.2,0,0,0,0,2,100,0,0,0,2,8.7,1,60,29.9,60,30,50,1,50,0,0,0,16.6,31.8,31.8
2025,42,Omarion Hampton,LAC,RB,1,4,NYG,9.67741935483871,12,128,10.67,1,0,91.7,66.7,50,25,25,16.7,8.3,0,0,0,0,0,0,0,0,0,5,12.2,5,37,18.2,7.4,7.4,100,0,0,0,0,0,13.5,27.5,27.5
2025,43,Jaylen Warren,PIT,RB,1,7,CIN,7.5829383886255926,16,127,7.94,0,0,100,75,50,25,12.5,12.5,6.3,1,100,1,100,2,100,0,0,0,5,14.7,4,31,12.4,7.75,6.2,80,0,0,0,0,0,17.1,19.8,19.8
2025,44,Derrick Henry,BLT,RB,1,18,PIT,6.514657980456026,20,126,6.3,0,0,95,60,30,15,10,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12.6,12.6
2025,45,Kimani Vidal,LAC,RB,1,13,LV,16.129032258064516,25,126,5.04,1,0,72,60,36,4,4,4,4,2,50,2,50,4,40,0,0,0,1,4.8,1,11,6.9,11,11,100,0,0,0,0,0,17.2,20.7,20.7
2025,46,D'Andre Swift,CHI,RB,1,13,PHI,8.071748878923767,18,125,6.94,1,0,100,94.4,55.6,16.7,16.7,5.6,0,1,50,1,50,1,20,0,0,0,1,2.8,1,13,8.4,13,13,100,0,0,0,0,0,11.3,20.8,20.8
2025,47,D'Andre Swift,CHI,RB,1,7,NO,8.520179372197308,19,124,6.53,1,0,89.5,63.2,52.6,26.3,15.8,5.3,0,2,66.7,3,50,7,53.8,0,0,0,1,3.8,1,14,8.1,14,14,100,0,0,0,0,0,16.6,20.8,20.8
2025,48,Travis Etienne,JAX,RB,1,4,SF,7.307692307692308,19,124,6.53,1,0,78.9,52.6,47.4,21.1,10.5,5.3,5.3,0,0,0,0,0,0,0,0,0,1,3.2,1,1,0.6,1,1,100,0,0,1,1,0,11.8,19.5,19.5
2025,49,Kimani Vidal,LAC,RB,1,6,MIA,11.612903225806452,18,124,6.89,0,0,77.8,38.9,33.3,22.2,16.7,11.1,5.6,0,0,1,100,6,85.7,0,0,0,4,10.5,3,14,5.3,4.67,3.5,75,1,50,2,2,0,21.3,22.8,22.8
2025,50,Jonathan Taylor,IND,RB,1,6,ARZ,6.5015479876160995,21,123,5.86,1,0,90.5,66.7,42.9,19,9.5,4.8,4.8,3,75,4,80,5,83.3,0,0,0,4,13.3,4,14,6.6,3.5,3.5,100,0,0,0,0,0,20.5,23.7,23.7
2025,51,Derrick Henry,BLT,RB,1,6,LA,7.81758957654723,24,122,5.08,0,0,91.7,83.3,50,16.7,0,0,0,2,50,2,50,5,62.5,0,0,0,2,5.9,1,8,5.7,8,4,50,0,0,0,0,0,19,14,14
2025,52,Saquon Barkley,PHI,RB,1,14,LAC,7.142857142857142,20,122,6.1,1,0,60,50,35,20,10,5,5,1,100,1,100,1,50,0,0,0,2,5,0,0,0,0,0,0,0,0,0,1,0,14.6,18.2,18.2
2025,53,De'Von Achane,MIA,RB,1,11,WAS,8.823529411764707,21,120,5.71,0,0,76.2,61.9,42.9,28.6,14.3,4.8,0,3,50,4,50,7,53.8,0,0,0,5,25,5,45,26.3,9,9,100,0,0,1,2,0,25.1,21.5,21.5
2025,54,Derrick Henry,BLT,RB,1,9,MIA,6.188925081433225,19,119,6.26,0,0,78.9,47.4,42.1,21.1,10.5,5.3,5.3,1,50,2,66.7,2,50,0,0,0,1,4.3,1,2,1,2,2,100,0,0,0,0,0,12.6,13.1,13.1
2025,55,Christian McCaffrey,SF,RB,1,16,IND,6.752411575562702,21,117,5.57,0,0,90.5,61.9,47.6,14.3,9.5,4.8,0,1,50,3,75,5,62.5,0,0,0,8,23.5,6,29,9.8,4.83,3.63,75,2,40,3,3,0,28.8,32.6,32.6
2025,56,James Cook,BUF,RB,1,16,CLV,5.177993527508091,16,117,7.31,2,0,100,68.8,43.8,18.8,12.5,6.3,6.3,1,50,1,33.3,4,50,0,0,0,2,10.5,1,17,13.1,17,8.5,50,0,0,0,0,0,14.2,26.4,26.4
2025,57,James Cook,BUF,RB,1,4,NO,7.119741100323624,22,117,5.32,1,0,95.5,77.3,54.5,13.6,4.5,0,0,1,50,3,75,5,83.3,0,0,0,4,18.2,3,18,8.6,6,4.5,75,0,0,0,0,0,21,22.5,22.5
2025,58,Kimani Vidal,LAC,RB,1,8,MIN,14.838709677419354,23,117,5.09,1,0,69.6,65.2,47.8,13,8.7,4.3,0,2,100,3,60,5,62.5,0,0,0,2,8,1,10,4.4,10,5,50,0,0,0,0,0,18.5,19.7,19.7
2025,59,Javonte Williams,DAL,RB,1,7,WAS,7.5396825396825395,19,116,6.11,1,0,84.2,63.2,47.4,10.5,10.5,5.3,5.3,1,100,1,100,4,80,0,0,0,2,6.7,1,2,0.8,2,1,50,0,0,0,1,0,16.4,18.8,18.8
2025,60,James Cook,BUF,RB,1,12,HST,5.501618122977346,17,116,6.82,1,0,88.2,64.7,35.3,17.6,11.8,11.8,5.9,0,0,0,0,0,0,0,0,0,3,8.8,3,13,5.1,4.33,4.33,100,0,0,0,0,0,13,21.9,21.9
2025,61,Jordan Mason,MIN,RB,1,3,CIN,10.062893081761008,16,116,7.25,2,0,100,81.3,56.3,25,12.5,6.3,0,2,100,3,75,4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,23.6,23.6
2025,62,James Cook,BUF,RB,1,9,KC,8.737864077669903,27,114,4.22,0,0,88.9,59.3,29.6,11.1,7.4,0,0,2,40,3,42.9,3,42.9,0,0,0,1,3.8,1,11,4,11,11,100,0,0,0,0,0,17.4,13.5,13.5
2025,63,Kyren Williams,LA,RB,1,9,NO,9.652509652509652,25,114,4.56,1,0,88,68,48,8,4,0,0,2,100,4,80,6,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,17.4,17.4
2025,64,Breece Hall,NYJ,RB,1,5,DAL,5.761316872427984,14,113,8.07,0,1,85.7,64.3,57.1,42.9,35.7,14.3,0,1,100,1,50,1,33.3,0,0,0,4,8.7,4,42,14.8,10.5,10.5,100,0,0,0,1,0,14.6,18.5,18.5
2025,65,J.K. Dobbins,DEN,RB,1,8,DAL,9.803921568627452,15,111,7.4,0,0,86.7,66.7,60,26.7,26.7,13.3,0,2,66.7,2,66.7,3,60,0,0,0,2,6.9,2,10,4,5,5,100,0,0,0,0,0,12.9,14.1,14.1
2025,66,Breece Hall,NYJ,RB,1,17,NE,5.761316872427984,14,111,7.93,1,0,71.4,50,42.9,14.3,14.3,7.1,7.1,0,0,0,0,0,0,0,0,0,2,5.9,2,18,11.6,9,9,100,0,0,0,1,0,10.8,20.9,20.9
2025,67,Jacory Croskey-Merritt,WAS,RB,1,5,LAC,8,14,111,7.93,2,1,78.6,71.4,71.4,35.7,21.4,7.1,0,1,100,1,33.3,2,28.6,0,0,0,2,7.7,2,39,16.9,19.5,19.5,100,0,0,0,1,0,12.3,28,28
2025,68,Zach Charbonnet,SEA,RB,1,17,CAR,9.782608695652174,18,110,6.11,2,0,94.4,55.6,22.2,16.7,16.7,11.1,0,5,100,6,85.7,6,66.7,0,0,0,2,7.4,2,12,8.2,6,6,100,0,0,0,0,0,16.8,26.2,26.2
2025,69,Quinshon Judkins,CLV,RB,1,5,MIN,10,23,110,4.78,0,0,69.6,47.8,30.4,13,4.3,4.3,4.3,0,0,3,60,7,77.8,0,0,0,2,6.1,1,18,9.5,18,9,50,0,0,0,0,0,20.1,13.8,13.8
2025,70,D'Andre Swift,CHI,RB,1,6,WAS,6.278026905829597,14,108,7.71,0,0,92.9,78.6,64.3,35.7,14.3,0,0,0,0,0,0,1,20,0,0,0,3,10.3,2,67,26.6,33.5,22.33,66.7,1,100,0,0,0,12.3,25.5,25.5
2025,71,James Cook,BUF,RB,1,3,MIA,6.148867313915858,19,108,5.68,1,0,84.2,68.4,36.8,21.1,10.5,5.3,0,1,100,1,100,2,100,0,0,0,3,10.7,3,10,4.7,3.33,3.33,100,0,0,0,1,0,16.4,20.8,20.8
2025,72,Chase Brown,CIN,RB,1,7,PIT,4.741379310344827,11,108,9.82,0,0,100,81.8,45.5,27.3,18.2,18.2,9.1,0,0,1,20,3,37.5,0,0,0,4,8.5,2,-8,-2.3,-4,-2,50,0,0,1,1,0,14.7,12,12
2025,73,James Cook,BUF,RB,1,15,NE,7.119741100323624,22,107,4.86,2,0,95.5,72.7,50,13.6,0,0,0,2,100,3,75,6,50,0,0,0,3,10.7,2,4,2.1,2,1.33,66.7,1,33.3,1,1,0,21.1,31.1,31.1
2025,74,Breece Hall,NYJ,RB,1,1,PIT,7.818930041152264,19,107,5.63,0,0,89.5,68.4,47.4,21.1,15.8,0,0,1,33.3,1,20,2,20,0,0,0,2,9.1,2,38,17.4,19,19,100,0,0,0,0,0,14.1,16.5,16.5
2025,75,Chase Brown,CIN,RB,1,12,NE,8.189655172413794,19,107,5.63,0,0,89.5,73.7,63.2,15.8,5.3,5.3,0,0,0,0,0,0,0,0,0,0,4,10.5,2,23,11.7,11.5,5.75,50,0,0,0,0,0,15.5,15,15
2025,76,Emanuel Wilson,GB,RB,1,12,MIN,22.400000000000002,28,107,3.82,2,0,75,57.1,32.1,14.3,0,0,0,3,100,3,100,5,71.4,0,0,0,2,9.1,2,18,12.3,9,9,100,0,0,0,0,0,21,26.5,26.5
2025,77,Jaylen Wright,MIA,RB,1,14,NYJ,34.285714285714285,24,107,4.46,1,0,87.5,66.7,50,12.5,0,0,0,1,100,1,50,3,60,0,0,0,3,14.3,0,0,0,0,0,0,0,0,0,0,0,18.9,16.7,16.7
2025,78,Christian McCaffrey,SF,RB,1,9,NYG,9.003215434083602,28,106,3.79,1,0,85.7,60.7,28.6,10.7,3.6,0,0,1,50,3,75,5,62.5,0,0,0,5,20.8,5,67,28.5,13.4,13.4,100,1,50,1,1,0,26.3,34.3,34.3
2025,79,Sean Tucker,TB,RB,1,11,BUF,22.093023255813954,19,106,5.58,2,0,84.2,47.4,31.6,10.5,5.3,5.3,5.3,1,50,3,75,4,44.4,0,0,0,2,7.1,2,34,19.7,17,17,100,1,100,0,0,0,15.7,34,34
2025,80,Kenneth Walker,SEA,RB,1,2,PIT,5.88235294117647,13,105,8.08,1,0,92.3,84.6,61.5,30.8,23.1,7.7,0,0,0,0,0,3,60,0,0,0,1,3,1,13,4.4,13,13,100,0,0,0,0,0,10.4,18.8,18.8
2025,81,Jacory Croskey-Merritt,WAS,RB,1,17,DAL,6.2857142857142865,11,105,9.55,2,0,72.7,36.4,36.4,27.3,9.1,9.1,9.1,1,100,4,100,5,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,22.5,22.5
2025,82,Kareem Hunt,KC,RB,1,12,IND,18.404907975460123,30,104,3.47,1,1,83.3,50,23.3,6.7,3.3,0,0,3,75,3,75,7,77.8,0,0,0,3,6.5,3,26,7.4,8.67,8.67,100,0,0,0,0,0,25.1,21,21
2025,83,Tony Pollard,TEN,RB,1,15,SF,5.785123966942149,14,104,7.43,1,0,100,85.7,71.4,14.3,14.3,14.3,0,0,0,1,33.3,2,40,0,0,0,2,6.9,1,8,4.7,8,4,50,0,0,0,0,0,11.6,18.2,18.2
2025,84,Bijan Robinson,ATL,RB,1,11,CAR,8.013937282229964,23,104,4.52,2,0,82.6,69.6,34.8,13,8.7,0,0,3,75,3,75,3,75,0,0,0,4,13.3,4,39,17.5,9.75,9.75,100,0,0,0,1,0,20.6,30.3,30.3
2025,85,Tank Bigsby,PHI,RB,1,8,NYG,14.285714285714285,9,104,11.56,0,0,88.9,88.9,77.8,55.6,33.3,11.1,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,10.4,10.4
2025,86,Derrick Henry,BLT,RB,1,11,CLV,5.863192182410423,18,103,5.72,1,0,66.7,44.4,38.9,5.6,5.6,5.6,5.6,3,100,5,83.3,5,62.5,0,0,0,2,8,2,19,9.8,9.5,9.5,100,0,0,0,0,0,16,20.2,20.2
2025,87,Malik Davis,DAL,RB,1,17,WAS,38.46153846153847,20,103,5.15,0,0,95,70,45,10,10,5,0,0,0,1,25,1,20,0,0,0,2,5.4,0,0,0,0,0,0,0,0,0,0,0,13.8,10.3,10.3
2025,88,Tyrone Tracy,NYG,RB,1,18,DAL,10.227272727272728,18,103,5.72,0,1,88.9,66.7,38.9,22.2,11.1,5.6,0,0,0,0,0,3,37.5,0,0,0,9,27.3,8,56,24.3,7,6.22,88.9,1,50,0,2,1,26.4,28.9,28.9
2025,89,Tony Pollard,TEN,RB,1,16,KC,8.677685950413224,21,102,4.86,0,0,90.5,66.7,38.1,14.3,4.8,0,0,0,0,1,33.3,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,10.2,10.2
2025,90,Jonathan Taylor,IND,RB,1,3,TEN,5.263157894736842,17,102,6,3,0,94.1,47.1,35.3,11.8,5.9,5.9,5.9,3,100,5,83.3,5,83.3,0,0,0,4,16,3,16,7,5.33,4,75,0,0,0,0,0,18.5,32.8,32.8
2025,91,J.K. Dobbins,DEN,RB,1,4,CIN,10.457516339869281,16,101,6.31,0,0,100,81.3,62.5,25,6.3,0,0,0,0,0,0,1,14.3,0,0,0,1,2.4,1,4,1.2,4,4,100,0,0,0,0,0,10.3,11.5,11.5
2025,92,Chase Brown,CIN,RB,1,17,ARZ,9.482758620689655,22,101,4.59,2,0,95.5,68.2,22.7,9.1,4.5,4.5,0,2,40,4,57.1,8,66.7,0,0,0,3,8.3,3,40,12.2,13.33,13.33,100,0,0,0,0,0,21.9,29.1,29.1
2025,93,Jawhar Jordan,HST,RB,1,15,ARZ,34.883720930232556,15,101,6.73,0,0,80,60,33.3,20,6.7,6.7,6.7,1,20,2,28.6,4,33.3,0,0,0,2,6.9,2,17,6.5,8.5,8.5,100,0,0,0,0,0,13.7,13.8,13.8
2025,94,Derrick Henry,BLT,RB,1,15,CIN,3.5830618892508146,11,100,9.09,0,0,90.9,90.9,45.5,27.3,27.3,27.3,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,10,10
2025,95,Kenneth Walker,SEA,RB,1,16,LA,4.97737556561086,11,100,9.09,1,0,90.9,63.6,36.4,18.2,18.2,9.1,9.1,0,0,0,0,0,0,0,0,0,3,8.8,3,64,23.7,21.33,21.33,100,0,0,0,0,0,10,25.4,25.4
2025,96,Alvin Kamara,NO,RB,1,2,SF,16.030534351145036,21,99,4.71,0,1,81,71.4,47.6,14.3,4.8,0,0,0,0,2,100,3,75,0,0,0,6,17.6,6,21,10.1,3.5,3.5,100,0,0,0,0,1,21.9,17,17
2025,97,Kenneth Gainwell,PIT,RB,1,4,MIN,16.666666666666664,19,99,5.21,2,0,84.2,68.4,47.4,15.8,10.5,0,0,3,100,4,100,6,75,0,0,0,6,27.3,6,35,17.5,5.83,5.83,100,0,0,1,3,0,25.6,31.4,31.4
