,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,FP,FP
2022,48,Justin Jefferson,MIN,WR,1,6,MIA,11.475409836065573,7,23.3,6,107,61.1,17.83,15.29,85.7,0,0,0,0,0,16.7,16.7
2022,49,Mark Andrews,BLT,TE,1,6,NYG,20,11,34.4,7,106,50.5,15.14,9.64,63.6,1,100,1,3,0,23.6,23.6
2022,50,Tyler Boyd,CIN,WR,1,3,NYJ,17.857142857142858,5,13.9,4,105,38.2,26.25,21,80,1,33.3,0,0,0,20.5,20.5
2022,51,Tre'Quan Smith,NO,WR,1,3,CAR,38.46153846153847,5,12.2,4,105,29.7,26.25,21,80,0,0,0,0,0,14.5,14.5
2022,52,Dyami Brown,WAS,WR,1,5,TEN,37.5,3,7.9,2,105,29.2,52.5,35,66.7,2,100,0,0,0,24.5,24.5
2022,53,Marvin Jones,JAX,WR,1,5,HST,36.666666666666664,11,23.4,7,104,37.1,14.86,9.45,63.6,0,0,0,0,0,17.4,17.4
2022,54,Tyler Lockett,SEA,WR,1,5,NO,13.636363636363635,6,24,5,104,38.8,20.8,17.33,83.3,2,66.7,0,0,0,27.4,27.4
2022,55,Mark Andrews,BLT,TE,1,2,MIA,20,11,37.9,9,104,32.7,11.56,9.45,81.8,1,33.3,1,1,0,25.7,25.7
2022,56,Mike Evans,TB,WR,1,4,KC,30.303030303030305,10,19.2,8,103,27.8,12.88,10.3,80,2,66.7,2,3,0,30.3,30.3
2022,57,Stefon Diggs,BUF,WR,1,5,PIT,17.46031746031746,11,30.6,8,102,23.6,12.75,9.27,72.7,1,25,0,3,0,24.2,24.2
2022,58,Robby Anderson,CAR,WR,1,1,CLV,28.000000000000004,7,25.9,5,102,42.7,20.4,14.57,71.4,1,100,1,1,0,21.2,21.2
2022,59,Terry McLaurin,WAS,WR,1,3,PHI,25.71428571428571,9,20.9,6,102,48.3,17,11.33,66.7,0,0,0,1,0,16.2,16.2
2022,60,Jerry Jeudy,DEN,WR,1,1,SEA,20,7,16.7,4,102,30,25.5,14.57,57.1,1,100,2,2,0,20.2,20.2
2022,61,Jaylen Waddle,MIA,WR,1,3,BUF,12.244897959183673,6,30,4,102,54.8,25.5,17,66.7,0,0,0,0,0,15.1,15.1
2022,62,George Pickens,PIT,WR,1,4,NYJ,22.857142857142858,8,30.8,6,102,50,17,12.75,75,0,0,0,0,0,16.2,16.2
2022,63,Garrett Wilson,NYJ,WR,1,2,CLV,31.11111111111111,14,31.1,8,102,31.5,12.75,7.29,57.1,2,50,4,5,0,30,30
2022,64,Davante Adams,LV,WR,1,4,DEN,26,13,38.2,9,101,53.7,11.22,7.77,69.2,0,0,1,3,0,19.5,19.5
2022,65,Amari Cooper,CLV,WR,1,2,NYJ,18.867924528301888,10,37,9,101,44.1,11.22,10.1,90,1,100,1,1,0,25.1,25.1
2022,66,Amari Cooper,CLV,WR,1,3,PIT,20.754716981132077,11,35.5,7,101,45.9,14.43,9.18,63.6,1,50,0,2,0,23.1,23.1
2022,67,Randall Cobb,GB,WR,1,5,NYG,48,12,30.8,7,99,44.6,14.14,8.25,58.3,0,0,1,2,0,16.9,16.9
2022,68,Josh Palmer,LAC,WR,1,3,JAX,23.684210526315788,9,20,6,99,33.3,16.5,11,66.7,0,0,0,0,0,15.9,15.9
2022,69,Courtland Sutton,DEN,WR,1,3,SF,20.408163265306122,10,30.3,8,97,52.7,12.13,9.7,80,0,0,0,0,0,17.7,17.7
2022,70,CeeDee Lamb,DAL,WR,1,4,WAS,12.280701754385964,7,25.9,6,97,43.5,16.17,13.86,85.7,1,50,0,0,0,21.7,21.7
2022,71,Josh Reynolds,DET,WR,1,3,MIN,30.303030303030305,10,24.4,6,96,34.7,16,9.6,60,0,0,0,0,0,15.6,15.6
2022,72,Chase Claypool,PIT,WR,1,6,TB,18.91891891891892,7,23.3,7,96,45.5,13.71,13.71,100,1,50,1,1,0,23.4,23.4
2022,73,Chris Godwin,TB,WR,1,6,PIT,36.666666666666664,11,27.5,6,95,39.1,15.83,8.64,54.5,0,0,0,1,0,15.5,15.5
2022,74,Dallas Goedert,PHI,TE,1,5,ARZ,26.47058823529412,9,25,8,95,39.7,11.88,10.56,88.9,0,0,0,1,0,17.5,17.5
2022,75,Jakobi Meyers,NE,WR,1,2,PIT,41.935483870967744,13,37.1,9,95,37.7,10.56,7.31,69.2,0,0,0,0,0,18.5,18.5
2022,76,A.J. Brown,PHI,WR,1,4,JAX,12.5,6,24,5,95,46.6,19,15.83,83.3,0,0,0,0,0,14.5,14.5
2022,77,Tyreek Hill,MIA,WR,1,1,NE,18.461538461538463,12,36.4,8,94,34.8,11.75,7.83,66.7,0,0,0,0,0,18,18
2022,78,Darnell Mooney,CHI,WR,1,4,NYG,16.129032258064516,5,22.7,4,94,57,23.5,18.8,80,0,0,0,0,0,13.4,13.4
2022,79,Sammy Watkins,GB,WR,1,2,CHI,57.14285714285714,4,16,3,93,39.7,31,23.25,75,0,0,0,0,0,12.3,12.3
2022,80,Tee Higgins,CIN,WR,1,3,NYJ,19.444444444444446,7,19.4,5,93,33.8,18.6,13.29,71.4,0,0,0,1,0,14.3,14.3
2022,81,Travis Kelce,KC,TE,1,4,TB,19.607843137254903,10,27,9,92,36.9,10.22,9.2,90,1,33.3,1,2,0,24.2,24.2
2022,82,Josh Reynolds,DET,WR,1,5,NE,27.27272727272727,9,25.7,6,92,40.2,15.33,10.22,66.7,0,0,1,2,0,15.2,15.2
2022,83,Tyler Lockett,SEA,WR,1,4,DET,18.181818181818183,8,26.7,6,91,28.4,15.17,11.38,75,0,0,1,1,0,15.1,15.1
2022,84,Noah Brown,DAL,WR,1,2,CIN,16.666666666666664,5,16.1,5,91,38.7,18.2,18.2,100,1,100,1,1,0,20.1,20.1
2022,85,Robert Tonyan,GB,TE,1,6,NYJ,38.70967741935484,12,26.7,10,90,35.4,9,7.5,83.3,0,0,0,0,0,19,19
2022,86,Marquez Valdes-Scantling,KC,WR,1,5,LV,24.242424242424242,8,18.6,6,90,30.8,15,11.25,75,0,0,0,1,0,15,15
2022,87,Laviska Shenault,CAR,WR,1,3,NO,100,2,8,2,90,52.9,45,45,100,1,100,0,0,0,17,17
2022,88,JuJu Smith-Schuster,KC,WR,1,3,IND,20.51282051282051,8,22.2,5,89,34,17.8,11.13,62.5,0,0,0,0,0,13.9,13.9
2022,89,David Njoku,CLV,TE,1,3,PIT,31.25,10,32.3,9,89,40.5,9.89,8.9,90,1,50,1,3,0,23.9,23.9
2022,90,Mark Andrews,BLT,TE,1,3,NE,23.636363636363637,13,44.8,8,89,40.8,11.13,6.85,61.5,2,50,1,5,0,28.9,28.9
2022,91,Mark Andrews,BLT,TE,1,5,CIN,16.363636363636363,9,28.1,8,89,51.1,11.13,9.89,88.9,1,100,0,1,0,22.9,22.9
2022,92,David Njoku,CLV,TE,1,5,LAC,18.75,6,17.6,6,88,38.3,14.67,14.67,100,0,0,0,1,0,14.8,14.8
2022,93,DK Metcalf,SEA,WR,1,5,NO,16,8,32,5,88,32.8,17.6,11,62.5,1,33.3,0,1,1,18.8,18.8
2022,94,Marquise Brown,ARZ,WR,1,4,CAR,16.129032258064516,10,31.3,6,88,42.5,14.67,8.8,60,1,50,0,1,0,20.8,20.8
2022,95,Gabe Davis,BUF,WR,1,1,LA,20,5,16.1,4,88,29.6,22,17.6,80,1,33.3,0,0,0,18.8,18.8
2022,96,Russell Gage,TB,WR,1,3,GB,37.142857142857146,13,31,12,87,32.1,7.25,6.69,92.3,1,100,1,2,1,25.7,25.7
2022,97,CeeDee Lamb,DAL,WR,1,3,NYG,21.052631578947366,12,38.7,8,87,40.5,10.88,7.25,66.7,1,100,1,1,0,22.7,22.7
2022,98,DeVonta Smith,PHI,WR,1,5,ARZ,26.82926829268293,11,30.6,10,87,36.4,8.7,7.91,90.9,0,0,0,0,0,18.7,18.7
2022,99,Kyle Pitts,ATL,TE,1,3,SEA,32,8,40,5,87,38,17.4,10.88,62.5,0,0,0,0,0,13.7,13.7
2022,100,Drake London,ATL,WR,1,2,LA,27.906976744186046,12,46.2,8,86,43.9,10.75,7.17,66.7,1,50,1,2,0,24.6,24.6
2022,101,Robert Woods,TEN,WR,1,3,LV,28.000000000000004,7,25.9,4,85,32.2,21.25,12.14,57.1,0,0,0,0,0,12.5,12.5
2022,102,Mo Alie-Cox,IND,TE,1,4,TEN,42.857142857142854,6,16.2,6,85,23.9,14.17,14.17,100,2,100,1,2,0,26.5,26.5
2022,103,Zay Jones,JAX,WR,1,3,LAC,29.72972972972973,11,28.2,10,85,32.4,8.5,7.73,90.9,1,33.3,1,3,0,24.5,24.5
2022,104,A.J. Brown,PHI,WR,1,3,WAS,18.75,9,25.7,5,85,25,17,9.44,55.6,1,33.3,3,3,0,19.5,19.5
2022,105,Pat Freiermuth,PIT,TE,1,4,NYJ,29.03225806451613,9,34.6,7,85,41.7,12.14,9.44,77.8,0,0,0,1,0,15.5,15.5
2022,106,Tyler Conklin,NYJ,TE,1,3,CIN,28.57142857142857,8,15.4,8,84,29.5,10.5,10.5,100,0,0,0,0,0,16.4,16.4
2022,107,Dante Pettis,CHI,WR,1,6,WAS,54.54545454545454,6,22.2,4,84,44.2,21,14,66.7,1,100,1,1,0,18.4,18.4
2022,108,Diontae Johnson,PIT,WR,1,3,CLV,20,11,34.4,8,84,38.7,10.5,7.64,72.7,0,0,0,0,1,16.4,16.4
2022,109,George Kittle,SF,TE,1,6,ATL,39.130434782608695,9,22,8,83,28,10.38,9.22,88.9,0,0,0,1,0,16.3,16.3
2022,110,Corey Davis,NYJ,WR,1,2,CLV,13.793103448275861,4,8.9,2,83,25.6,41.5,20.75,50,1,25,0,0,0,16.3,16.3
2022,111,Brandon Aiyuk,SF,WR,1,6,ATL,29.72972972972973,11,26.8,8,83,28,10.38,7.55,72.7,2,100,0,2,0,28.3,28.3
2022,112,George Pickens,PIT,WR,1,5,BUF,22.857142857142858,8,15.4,6,83,25.4,13.83,10.38,75,0,0,0,1,0,14.3,14.3
2022,113,Brandin Cooks,HST,WR,1,1,IND,30.76923076923077,12,32.4,7,82,34.2,11.71,6.83,58.3,0,0,0,0,0,15.2,15.2
2022,114,Dallas Goedert,PHI,TE,1,2,MIN,17.647058823529413,6,19.4,5,82,24.6,16.4,13.67,83.3,0,0,0,1,0,13.2,13.2
2022,115,Nico Collins,HST,WR,1,4,LAC,19.230769230769234,5,14.3,3,82,33.3,27.33,16.4,60,0,0,0,0,0,11.2,11.2
2022,116,Mike Evans,TB,WR,1,5,ATL,24.242424242424242,8,15.4,4,81,23.1,20.25,10.13,50,0,0,0,0,0,12.1,12.1
2022,117,Josh Reynolds,DET,WR,1,4,SEA,24.242424242424242,8,20,7,81,21.1,11.57,10.13,87.5,1,25,3,3,0,21.1,21.1
2022,118,Ja'Marr Chase,CIN,WR,1,4,MIA,9.836065573770492,6,18.8,4,81,26.1,20.25,13.5,66.7,0,0,0,0,0,12.1,12.1
2022,119,Alec Pierce,IND,WR,1,5,DEN,32.142857142857146,9,22,8,81,32.3,10.13,9,88.9,0,0,0,0,0,16.1,16.1
2022,120,Cooper Kupp,LA,WR,1,6,CAR,11.267605633802818,8,24.2,7,80,31.6,11.43,10,87.5,0,0,0,0,0,16.7,16.7
2022,121,Greg Dortch,ARZ,WR,1,3,LA,39.130434782608695,9,15.5,9,80,25.5,8.89,8.89,100,0,0,0,1,0,17,17
2022,122,DeVonta Smith,PHI,WR,1,2,MIN,17.073170731707318,7,22.6,7,80,24,11.43,11.43,100,0,0,0,0,0,15,15
2022,123,Chris Olave,NO,WR,1,2,TB,32.5,13,32.5,5,80,33.9,16,6.15,38.5,0,0,0,2,1,12,12
2022,124,Alec Pierce,IND,WR,1,4,TEN,17.857142857142858,5,13.5,4,80,22.5,20,16,80,0,0,0,0,0,12,12
2022,125,Darren Waller,LV,TE,1,1,LAC,25,6,16.2,4,79,26.8,19.75,13.17,66.7,0,0,1,1,0,11.9,11.9
2022,126,JuJu Smith-Schuster,KC,WR,1,1,ARZ,20.51282051282051,8,20.5,6,79,21.9,13.17,9.88,75,0,0,0,1,1,12.9,12.9
2022,127,Ashton Dulin,IND,WR,1,2,JAX,35.294117647058826,6,20,5,79,40.5,15.8,13.17,83.3,0,0,0,0,0,13.2,13.2
2022,128,Darius Slayton,NYG,WR,1,5,GB,58.333333333333336,7,25.9,6,79,36.4,13.17,11.29,85.7,0,0,1,2,0,13.9,13.9
2022,129,Deebo Samuel,SF,WR,1,6,ATL,21.27659574468085,10,24.4,7,79,26.7,11.29,7.9,70,0,0,0,1,0,16,16
2022,130,Curtis Samuel,WAS,WR,1,2,DET,17.02127659574468,8,17.4,7,78,23.1,11.14,9.75,87.5,1,33.3,0,1,0,22.9,22.9
2022,131,Christian Kirk,JAX,WR,1,2,IND,15,6,20,6,78,33.2,13,13,100,2,100,2,2,0,25.8,25.8
2022,132,Marquise Brown,ARZ,WR,1,5,PHI,16.129032258064516,10,23.8,8,78,31.2,9.75,7.8,80,1,100,0,0,0,21.8,21.8
2022,133,Corey Davis,NYJ,WR,1,1,BLT,31.03448275862069,9,15.3,6,77,24.9,12.83,8.56,66.7,0,0,0,1,0,13.7,13.7
2022,134,Amari Cooper,CLV,WR,1,5,LAC,20.754716981132077,11,32.4,7,76,33,10.86,6.91,63.6,1,100,1,2,0,20.6,20.6
2022,135,Tyler Lockett,SEA,WR,1,3,ATL,25,11,25,9,76,23.4,8.44,6.91,81.8,0,0,0,1,0,16.6,16.6
2022,136,Isaiah McKenzie,BUF,WR,1,3,MIA,36,9,14.3,7,76,19,10.86,8.44,77.8,1,50,2,2,0,21.2,21.2
2022,137,Allen Lazard,GB,WR,1,6,NYJ,27.27272727272727,9,20,4,76,29.9,19,8.44,44.4,1,100,0,1,0,17.6,17.6
2022,138,Terry McLaurin,WAS,WR,1,5,TEN,17.142857142857142,6,15.8,5,76,21.2,15.2,12.67,83.3,0,0,0,0,0,12.6,12.6
2022,139,Zach Ertz,ARZ,TE,1,2,LV,22.916666666666664,11,22.4,8,75,27.1,9.38,6.82,72.7,0,0,2,3,0,15.5,15.5
2022,140,Terry McLaurin,WAS,WR,1,2,DET,20,7,15.2,4,75,22.3,18.75,10.71,57.1,0,0,0,1,0,12.2,12.2
2022,141,CeeDee Lamb,DAL,WR,1,2,CIN,19.298245614035086,11,35.5,7,75,31.9,10.71,6.82,63.6,0,0,0,0,0,15.1,15.1
2022,142,Pat Freiermuth,PIT,TE,1,1,CIN,29.03225806451613,9,23.7,5,75,38.7,15,8.33,55.6,0,0,1,1,0,12.5,12.5
2022,143,Khalil Shakir,BUF,WR,1,5,PIT,45.45454545454545,5,13.9,3,75,17.4,25,15,60,1,25,0,0,0,16.5,16.5
2022,144,Stefon Diggs,BUF,WR,1,3,MIA,17.46031746031746,11,17.5,7,74,18.5,10.57,6.73,63.6,0,0,2,2,0,14.4,14.4
2022,145,Corey Davis,NYJ,WR,1,4,PIT,20.689655172413794,6,16.2,5,74,29.1,14.8,12.33,83.3,1,50,1,1,0,18.4,18.4
2022,146,Courtland Sutton,DEN,WR,1,5,IND,22.448979591836736,11,28.2,5,74,27,14.8,6.73,45.5,0,0,1,3,0,12.4,12.4
2022,147,Gabe Davis,BUF,WR,1,6,KC,20,5,12.5,3,74,22.5,24.67,14.8,60,1,33.3,0,0,0,16.4,16.4
2022,148,Donovan Peoples-Jones,CLV,WR,1,6,NE,14.705882352941178,5,11.1,4,74,27.8,18.5,14.8,80,0,0,0,1,0,11.6,11.6
2022,149,Drake London,ATL,WR,1,1,NO,16.27906976744186,7,21.2,5,74,34.4,14.8,10.57,71.4,0,0,0,0,0,12.4,12.4
2022,150,Tyler Higbee,LA,TE,1,4,SF,29.78723404255319,14,29.2,10,73,28.7,7.3,5.21,71.4,0,0,2,2,0,17.3,17.3
2022,151,David Njoku,CLV,TE,1,4,ATL,15.625,5,14.3,5,73,31.2,14.6,14.6,100,0,0,0,0,1,10.7,10.7
2022,152,Mecole Hardman,KC,WR,1,5,LV,25,5,11.6,4,73,25,18.25,14.6,80,0,0,1,1,0,12,12
2022,153,Deebo Samuel,SF,WR,1,3,DEN,17.02127659574468,8,27.6,5,73,34.6,14.6,9.13,62.5,0,0,1,1,0,12.9,12.9
2022,154,K.J. Osborn,MIN,WR,1,3,DET,30.76923076923077,8,19.5,5,73,28.1,14.6,9.13,62.5,1,50,0,1,0,18.3,18.3
2022,155,Amon-Ra St. Brown,DET,WR,1,3,MIN,23.076923076923077,9,22,6,73,26.4,12.17,8.11,66.7,0,0,0,1,0,13.3,13.3
2022,156,Romeo Doubs,GB,WR,1,3,TB,21.052631578947366,8,22.9,8,73,28.6,9.13,9.13,100,1,50,1,2,0,21.3,21.3
2022,157,Adam Thielen,MIN,WR,1,4,NO,21.428571428571427,9,23.1,8,72,25.2,9,8,88.9,0,0,1,1,0,15.2,15.2
2022,158,Courtland Sutton,DEN,WR,1,1,SEA,14.285714285714285,7,16.7,4,72,21.2,18,10.29,57.1,0,0,1,1,0,11.2,11.2
2022,159,Dallas Goedert,PHI,TE,1,4,JAX,17.647058823529413,6,24,5,72,35.3,14.4,12,83.3,0,0,1,1,0,12.2,12.2
2022,160,Christian Kirk,JAX,WR,1,3,LAC,20,8,20.5,6,72,27.5,12,9,75,1,33.3,2,2,0,19.2,19.2
2022,161,Nick Westbrook-Ikhine,TEN,WR,1,5,WAS,27.27272727272727,3,12,2,72,39.8,36,24,66.7,0,0,0,0,0,9.2,9.2
2022,162,Michael Pittman,IND,WR,1,3,KC,17.647058823529413,9,24.3,8,72,32.4,9,8,88.9,0,0,0,0,0,15.2,15.2
2022,163,Mike Evans,TB,WR,1,1,DAL,21.21212121212121,7,25.9,5,71,33.5,14.2,10.14,71.4,1,100,1,1,0,18.1,18.1
2022,164,Sterling Shepard,NYG,WR,1,1,TEN,13.636363636363635,3,14.3,2,71,37.8,35.5,23.67,66.7,1,50,0,0,0,15.1,15.1
2022,165,Tyler Higbee,LA,TE,1,2,ATL,19.148936170212767,9,25,7,71,26.1,10.14,7.89,77.8,0,0,3,3,0,14.1,14.1
2022,166,Gerald Everett,LAC,TE,1,2,KC,25.71428571428571,9,18.8,6,71,21.3,11.83,7.89,66.7,0,0,1,1,0,13.1,13.1
2022,167,Donovan Peoples-Jones,CLV,WR,1,4,ATL,23.52941176470588,8,22.9,5,71,30.3,14.2,8.88,62.5,0,0,0,0,0,12.1,12.1
2022,168,Tee Higgins,CIN,WR,1,2,DAL,25,9,25,6,71,35.7,11.83,7.89,66.7,1,100,1,2,0,19.1,19.1
2022,169,Zach Ertz,ARZ,TE,1,6,SEA,18.75,9,24.3,7,70,31.5,10,7.78,77.8,0,0,0,0,0,14,14
2022,170,Julio Jones,TB,WR,1,1,DAL,71.42857142857143,5,18.5,3,69,32.5,23,13.8,60,0,0,0,1,0,11.6,11.6
2022,171,Evan Engram,JAX,TE,1,5,HST,31.25,10,21.3,6,69,24.6,11.5,6.9,60,0,0,1,1,0,12.9,12.9
2022,172,Mike Gesicki,MIA,TE,1,6,MIN,38.88888888888889,7,14.9,6,69,16.5,11.5,9.86,85.7,2,100,2,3,0,24.9,24.9
2022,173,A.J. Brown,PHI,WR,1,2,MIN,16.666666666666664,8,25.8,5,69,20.7,13.8,8.63,62.5,0,0,0,0,0,11.9,11.9
2022,174,Quez Watkins,PHI,WR,1,2,MIN,25,2,6.5,2,69,20.7,34.5,34.5,100,1,100,0,0,0,14.9,14.9
2022,175,Shi Smith,CAR,WR,1,5,SF,29.411764705882355,5,11.9,4,69,25.1,17.25,13.8,80,0,0,0,0,0,10.9,10.9
2022,176,Jaylen Waddle,MIA,WR,1,1,NE,10.204081632653061,5,15.2,4,69,25.6,17.25,13.8,80,1,100,0,0,0,17.7,17.7
