,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,FP,FP,FP,FP,FP
Season,Rank,Name,Team,POS,G,WEEK,OPP,ATT %,SNAP %,ATT,DCS %,SNEAK %,YDS,YPC,TD,XTD,FUM,1D,EXP RUN %,EXP YDS,EXP YDS %,i5 %,TD RATE,SUCC %,STUFF %,RYOE,YBC/ATT,HIT %,YACO/ATT,YACO %,MTF,MTF/A,EPA/A,EPA,ZONE ATT,ZONE ATT %,ZONE YDS,ZONE TD,ZONE YPC,ZONE SUCC %,MAN ATT,MAN ATT %,MAN YDS,MAN TD,MAN YPC,MAN SUCC %,FP,XFP,FP/G,XFP/G,DIFF
2025,281,Quinshon Judkins,CLV,RB,1,10,NYJ,8.715596330275229,86.1,19,86.4,0,53,2.79,0,0.02,0,3,5.3,11,20.8,0,0,31.6,63.2,-27.7,1.26,52.6,1.53,54.7,3,0.16,-0.257,-4.9,12,63.2,41,0,3.42,33.3,7,36.8,12,0,1.71,28.6,7.2,10.6,7.2,10.64,-3.44
2025,282,Saquon Barkley,PHI,RB,1,1,DAL,6.926406926406926,74.4,16,66.7,0,52,3.25,1,0.21,0,4,23.1,38,73.1,100,6.3,50,56.3,-7.1,1.06,56.3,2.19,67.3,1,0.06,-0.044,-0.7,10,62.5,39,1,3.9,70,5,31.3,-3,0,-0.6,0,11.2,7.2,11.2,7.18,4.02
2025,283,Jaylen Warren,PIT,RB,1,6,CLV,5.729166666666666,56.1,11,50,0,52,4.73,0,0.32,0,3,27.3,32,61.5,0,0,36.4,45.5,-2.5,1.91,36.4,2.82,59.6,4,0.36,-0.044,-0.5,9,81.8,38,0,4.22,33.3,2,18.2,14,0,7,50,6.8,9.3,6.8,9.3,-2.5
2025,284,Jordan Mason,MIN,RB,1,14,WAS,7.638888888888889,36.7,11,40.7,0,52,4.73,1,0.5,0,3,10,12,23.1,0,9.1,72.7,27.3,9.8,1.64,36.4,3.09,65.4,1,0.09,0.191,2.1,7,63.6,35,0,5,71.4,4,36.4,17,1,4.25,75,11.2,7.2,11.2,7.25,3.95
2025,285,De'Von Achane,MIA,RB,1,3,BUF,4.545454545454546,64.9,9,45,0,52,5.78,0,0.08,0,1,25,25,48.1,0,0,55.6,33.3,15.3,2.89,22.2,2.89,50,2,0.22,0.1,0.9,6,66.7,32,0,5.33,50,3,33.3,20,0,6.67,66.7,10.6,11.6,10.6,11.59,-0.99
2025,286,Tyrone Tracy,NYG,RB,1,12,DET,13.043478260869565,64.9,18,51.4,0,52,2.89,0,0.5,0,2,13.3,21,40.4,66.7,0,33.3,72.2,-20.1,1.28,33.3,1.61,55.8,3,0.17,-0.202,-3.6,12,66.7,28,0,2.33,25,6,33.3,24,0,4,50,12,14.3,12,14.33,-2.33
2025,287,Tony Pollard,TEN,RB,1,13,JAX,4.371584699453552,68.2,8,80,0,51,6.38,0,0.01,1,3,37.5,36,70.6,0,0,62.5,37.5,16.4,3.38,50,3,47.1,0,0,0.234,1.9,6,75,40,0,6.67,66.7,2,25,11,0,5.5,50,5.4,7.1,5.4,7.09,-1.69
2025,288,Rhamondre Stevenson,NE,RB,1,16,BLT,7.017543859649122,84.4,8,47.1,0,51,6.38,1,0.04,0,3,25,32,62.7,0,12.5,62.5,37.5,19.1,4.63,25,1.75,27.5,0,0,0.356,2.9,1,12.5,7,0,7,100,7,87.5,44,1,6.29,57.1,15.8,6.6,15.8,6.58,9.22
2025,289,Chris Rodriguez,WAS,RB,1,9,SEA,10.75268817204301,39.5,10,41.7,0,51,5.1,1,0.25,0,5,12.5,12,23.5,50,10,90,10,16.9,2.6,0,2.5,49,1,0.1,0.261,2.6,4,40,20,0,5,75,6,60,31,1,5.17,100,11.1,4.9,11.1,4.93,6.17
2025,290,De'Von Achane,MIA,RB,1,15,PIT,4.545454545454546,77.8,9,75,0,51,5.67,0,0.01,0,1,11.1,15,29.4,0,0,77.8,11.1,12,4.56,22.2,1.11,19.6,0,0,0.157,1.4,7,77.8,44,0,6.29,71.4,2,22.2,7,0,3.5,100,8.4,7,8.4,6.98,1.42
2025,291,Kimani Vidal,LAC,RB,1,13,LV,14.925373134328357,72.1,20,66.7,0,51,2.55,0,0.28,0,2,0,0,0,50,0,50,50,-26.4,0.5,50,2.05,80.4,5,0.25,-0.334,-6.7,10,50,19,0,1.9,50,10,50,32,0,3.2,50,5.1,9.4,5.1,9.4,-4.3
2025,292,Ashton Jeanty,LV,RB,1,18,KC,8.294930875576037,94.4,18,90,0,51,2.83,0,0.18,0,2,6.3,12,23.5,100,0,44.4,61.1,-16.5,1.56,44.4,1.28,45.1,2,0.11,-0.515,-9.3,14,77.8,46,0,3.29,50,4,22.2,5,0,1.25,25,8,10.9,8,10.87,-2.87
2025,293,Jacory Croskey-Merritt,WAS,RB,1,6,CHI,9.933774834437086,71.1,15,68.2,0,51,3.4,0,0.19,1,4,7.1,11,21.6,0,0,46.7,46.7,-12.3,2.07,20,1.33,39.2,1,0.07,-0.453,-6.8,8,53.3,26,0,3.25,37.5,7,46.7,25,0,3.57,57.1,5.8,9.2,5.8,9.25,-3.45
2025,294,Christian McCaffrey,SF,RB,1,13,CLV,6.785714285714286,74.5,19,63.3,0,50,2.63,1,2.82,0,4,0,0,0,83.3,5.3,36.8,57.9,-16.9,0.53,57.9,2.11,80,4,0.21,-0.052,-1,15,78.9,40,1,2.67,46.7,4,21.1,10,0,2.5,0,15.3,29.6,15.3,29.57,-14.27
2025,295,Tony Pollard,TEN,RB,1,4,HST,6.0109289617486334,87,11,84.6,0,50,4.55,0,0.01,0,2,18.2,32,64,0,0,45.5,45.5,4.7,1.27,36.4,3.27,72,2,0.18,0.165,1.8,3,27.3,6,0,2,66.7,8,72.7,44,0,5.5,37.5,5,4.6,5,4.59,0.41
2025,296,Rico Dowdle,CAR,RB,1,17,SEA,5.699481865284974,66.7,11,68.8,0,50,4.55,0,0.01,0,2,9.1,11,22,0,0,63.6,36.4,3.7,1.64,27.3,2.91,64,4,0.36,-0.111,-1.2,8,72.7,37,0,4.63,62.5,3,27.3,13,0,4.33,66.7,7,7.9,7,7.9,-0.9
2025,297,Travis Etienne,JAX,RB,1,3,HST,7.5,63.3,15,71.4,0,50,3.33,1,0.14,0,2,6.7,10,20,0,6.7,33.3,60,-13.5,1.4,40,1.93,58,3,0.2,-0.114,-1.7,8,53.3,25,0,3.13,37.5,7,46.7,25,1,3.57,28.6,11,8.6,11,8.65,2.35
2025,298,Javonte Williams,DAL,RB,1,9,ARZ,4.761904761904762,87.5,9,90,0,50,5.56,0,0.09,1,4,28.6,26,52,100,0,66.7,33.3,18.4,0.44,66.7,5.11,92,2,0.22,0.144,1.3,4,44.4,17,0,4.25,50,5,55.6,33,0,6.6,80,5,5.3,5,5.26,-0.26
2025,299,Kyren Williams,LA,RB,1,6,BLT,5.6521739130434785,78.4,13,72.2,0,50,3.85,1,0.84,0,3,8.3,13,26,100,7.7,53.8,38.5,-10.8,1.69,30.8,2.15,56,0,0,-0.006,-0.1,8,61.5,30,1,3.75,62.5,5,38.5,20,0,4,40,12.7,12.8,12.7,12.8,-0.1
2025,300,Kenneth Walker,SEA,RB,1,7,HST,7.6923076923076925,47.1,15,55.6,0,50,3.33,0,0.19,0,1,6.7,16,32,0,0,33.3,53.3,-17.2,1.53,40,1.8,54,2,0.13,-0.279,-4.2,5,33.3,5,0,1,20,10,66.7,45,0,4.5,40,5,7.9,5,7.86,-2.86
2025,301,Kyle Monangai,CHI,RB,1,16,GB,5.844155844155844,36.6,9,40.9,0,50,5.56,0,0.02,0,4,25,24,48,100,0,55.6,44.4,17.3,1.33,33.3,4.22,76,2,0.22,-0.282,-2.5,6,66.7,30,0,5,50,2,22.2,20,0,10,100,10.7,6.6,10.7,6.6,4.1
2025,302,Raheem Mostert,LV,RB,1,4,CHI,23.076923076923077,12.2,3,12,0,49,16.33,0,0.11,0,2,66.7,47,95.9,0,0,66.7,33.3,36.7,2.33,66.7,14,85.7,0,0,0.747,2.2,3,100,49,0,16.33,66.7,0,0,0,0,0,0,7,3.6,7,3.57,3.43
2025,303,Christian McCaffrey,SF,RB,1,4,JAX,5.357142857142857,84.1,15,71.4,0,49,3.27,0,0.16,0,1,7.7,11,22.4,0,0,40,53.3,-14.7,1,46.7,2.27,69.4,1,0.07,-0.135,-2,13,86.7,42,0,3.23,30.8,2,13.3,7,0,3.5,100,24.1,20.6,24.1,20.58,3.52
2025,304,Saquon Barkley,PHI,RB,1,13,CHI,4.329004329004329,95,10,83.3,0,49,4.9,0,0.14,0,1,10,15,30.6,0,0,70,20,6.5,2.7,10,2.2,44.9,0,0,0.01,0.1,9,90,47,0,5.22,77.8,1,10,2,0,2,0,4.9,6.7,4.9,6.68,-1.78
2025,305,J.K. Dobbins,DEN,RB,1,9,HST,7.633587786259542,63.3,10,71.4,0,49,4.9,0,0.02,0,2,10,12,24.5,0,0,60,40,6.7,3.4,40,1.5,30.6,0,0,-0.098,-1,3,30,25,0,8.33,100,7,70,24,0,3.43,42.9,5.7,5.9,5.7,5.87,-0.17
2025,306,Jonathan Taylor,IND,RB,1,15,SEA,5.64516129032258,84,14,73.7,0,49,3.5,0,0.02,0,3,0,0,0,0,0,50,42.9,-13.3,1.43,28.6,2.07,59.2,0,0,-0.021,-0.3,9,64.3,43,0,4.78,77.8,5,35.7,6,0,1.2,0,4.9,6.4,4.9,6.35,-1.45
2025,307,Chuba Hubbard,CAR,RB,1,4,NE,8.849557522123893,60.5,10,43.5,0,49,4.9,0,0.24,0,3,10,11,22.4,0,0,80,20,2.1,3.1,20,1.8,36.7,0,0,0.158,1.6,5,50,21,0,4.2,80,5,50,28,0,5.6,80,9.9,11,9.9,11,-1.1
2025,308,Rhamondre Stevenson,NE,RB,1,2,MIA,7.017543859649122,60.5,8,47.1,0,49,6.13,0,0.51,0,1,12.5,21,42.9,0,0,37.5,62.5,5.8,1.75,12.5,4.38,71.4,2,0.25,0.154,1.2,4,50,16,0,4,25,4,50,33,0,8.25,50,6.8,9.1,6.8,9.14,-2.34
2025,309,Kenneth Gainwell,PIT,RB,1,16,DET,8.791208791208792,37.5,8,33.3,0,49,6.13,0,0.14,0,3,25,28,57.1,0,0,62.5,25,17.5,2.25,37.5,3.88,63.3,3,0.38,0.303,2.4,4,50,20,0,5,25,2,25,10,0,5,100,7.8,6.4,7.8,6.37,1.43
2025,310,Travis Etienne,JAX,RB,1,5,KC,6,66.7,12,63.2,0,49,4.08,0,0.09,0,2,0,0,0,0,0,75,25,4.1,2.42,16.7,1.67,40.8,0,0,0.119,1.4,7,58.3,32,0,4.57,71.4,4,33.3,13,0,3.25,75,6.4,6.9,6.4,6.89,-0.49
2025,311,Isiah Pacheco,KC,RB,1,6,DET,13.253012048192772,76.2,11,57.9,0,49,4.45,0,0.21,0,3,10,11,22.4,0,0,54.5,45.5,7.9,2.73,9.1,1.73,38.8,0,0,-0.108,-1.2,10,90.9,38,0,3.8,50,1,9.1,11,0,11,100,5.9,8.5,5.9,8.5,-2.6
2025,312,Jaylen Warren,PIT,RB,1,17,CLV,5.729166666666666,63,11,57.9,0,49,4.45,0,0.02,0,2,9.1,13,26.5,0,0,54.5,36.4,2.6,0.82,54.5,3.64,81.6,0,0,0.059,0.7,6,54.5,27,0,4.5,50,5,45.5,22,0,4.4,60,4.9,4.7,4.9,4.73,0.17
2025,313,Rachaad White,TB,RB,1,5,SEA,12.62135922330097,84.4,13,86.7,0,49,3.77,2,1.72,0,5,10,12,24.5,100,15.4,61.5,46.2,0.2,2.77,30.8,1,26.5,0,0,0.15,2,3,23.1,1,0,0.33,0,10,76.9,48,2,4.8,80,20.7,18,20.7,17.98,2.72
2025,314,Jordan Mason,MIN,RB,1,4,PIT,10.416666666666668,80,15,93.8,0,49,3.27,0,0.32,0,5,0,0,0,100,0,46.7,53.3,-5.3,1.73,40,1.53,46.9,0,0,-0.072,-1.1,7,46.7,10,0,1.43,28.6,7,46.7,30,0,4.29,57.1,7.2,9,7.2,8.99,-1.79
2025,315,Sean Tucker,TB,RB,1,10,NE,10.294117647058822,44.8,7,38.9,0,49,7,0,0.01,0,5,42.9,42,85.7,0,0,71.4,28.6,17.9,4.43,28.6,2.57,36.7,1,0.14,0.391,2.7,4,57.1,17,0,4.25,50,3,42.9,32,0,10.67,100,4.9,4.7,4.9,4.72,0.18
2025,316,Audric Estime,NO,RB,1,18,ATL,44.73684210526316,83.3,17,94.4,0,49,2.88,0,0.76,0,2,0,0,0,75,0,29.4,64.7,-8.5,1.59,58.8,1.29,44.9,1,0.06,-0.152,-2.6,11,64.7,37,0,3.36,36.4,6,35.3,12,0,2,16.7,10.9,16.2,10.9,16.21,-5.31
2025,317,Blake Corum,LA,RB,1,10,SF,8.94308943089431,38,11,45.8,0,49,4.45,0,0.28,0,4,20,27,55.1,50,0,63.6,36.4,10.1,2.55,45.5,1.91,42.9,0,0,0.07,0.8,8,72.7,45,0,5.63,75,3,27.3,4,0,1.33,33.3,4.9,5.6,4.9,5.57,-0.67
2025,318,Isaiah Davis,NYJ,RB,1,15,JAX,23.333333333333332,35.3,7,41.2,0,49,7,1,0.04,0,2,14.3,24,49,0,14.3,85.7,14.3,25,5.57,14.3,1.43,20.4,0,0,0.659,4.6,4,57.1,37,1,9.25,100,3,42.9,12,0,4,66.7,12.6,4.3,12.6,4.32,8.28
2025,319,Omarion Hampton,LAC,RB,1,14,PHI,9.183673469387756,35.5,9,40.9,0,49,5.44,0,0.05,0,3,37.5,44,89.8,0,0,33.3,66.7,14.1,4,33.3,1.44,26.5,0,0,-0.031,-0.3,7,77.8,28,0,4,28.6,2,22.2,21,0,10.5,50,14,12.8,14,12.77,1.23
2025,320,Kareem Hunt,KC,RB,1,5,JAX,4.8,37.5,6,60,0,48,8,2,1.12,0,3,50,33,68.8,100,33.3,83.3,33.3,35,4.83,33.3,3.17,39.6,3,0.5,0.759,4.6,4,66.7,44,1,11,75,2,33.3,4,1,2,100,16.8,8,16.8,8,8.8
2025,321,Michael Carter,ARZ,RB,1,5,TEN,25,77.1,17,77.3,0,48,2.82,1,1.16,0,2,0,0,0,50,5.9,41.2,52.9,-28.7,1.47,23.5,1.35,47.9,2,0.12,-0.211,-3.6,4,23.5,10,0,2.5,25,13,76.5,38,1,2.92,46.2,16.8,21.2,16.8,21.15,-4.35
2025,322,Travis Etienne,JAX,RB,1,2,CIN,4,65.5,8,50,0,48,6,0,0.1,0,3,12.5,30,62.5,0,0,50,50,16.7,4,37.5,2,33.3,1,0.13,0.086,0.7,3,37.5,7,0,2.33,33.3,4,50,32,0,8,50,4.8,3.7,4.8,3.73,1.07
2025,323,Rachaad White,TB,RB,1,11,BUF,8.737864077669903,45.9,9,31,0,48,5.33,0,0.04,0,4,22.2,23,47.9,0,0,66.7,33.3,10.3,3.33,11.1,2,37.5,3,0.33,0.211,1.9,4,44.4,20,0,5,75,3,33.3,17,0,5.67,66.7,4.8,4,4.8,3.99,0.81
2025,324,Jordan Mason,MIN,RB,1,5,CLV,8.333333333333332,72.5,12,66.7,0,48,4,1,0.34,1,3,9.1,14,29.2,100,8.3,41.7,50,0,2.17,33.3,1.83,45.8,1,0.08,-0.453,-5.4,8,66.7,27,1,3.38,50,4,33.3,21,0,5.25,25,10.9,9.8,10.9,9.8,1.1
2025,325,Blake Corum,LA,RB,1,16,SEA,11.38211382113821,35,14,38.9,0,48,3.43,1,0.49,0,4,0,0,0,60,7.1,64.3,35.7,2.8,2.36,21.4,1.07,31.3,0,0,-0.064,-0.9,5,35.7,8,0,1.6,40,9,64.3,40,1,4.44,77.8,13.1,9.3,13.1,9.28,3.82
2025,326,Jaylen Wright,MIA,RB,1,17,TB,6.451612903225806,15,4,17.4,0,48,12,0,0.01,0,1,25,32,66.7,0,0,75,25,30.7,8,25,4,33.3,1,0.25,0.768,3.1,3,75,16,0,5.33,66.7,1,25,32,0,32,100,4.8,1.8,4.8,1.8,3
2025,327,Woody Marks,HST,RB,1,8,SF,4.819277108433735,37,8,30.8,0,48,6,0,0.6,0,2,25,37,77.1,0,0,50,50,11,3.25,50,2.75,45.8,0,0,0.047,0.4,5,62.5,6,0,1.2,20,3,37.5,42,0,14,100,5.3,9.1,5.3,9.09,-3.79
2025,328,Cam Skattebo,NYG,RB,1,7,DEN,18.055555555555554,58.3,13,50,0,48,3.69,0,0.1,0,1,7.7,18,37.5,0,0,23.1,53.8,-12.3,0.15,46.2,3.54,95.8,4,0.31,-0.182,-2.4,5,38.5,22,0,4.4,40,8,61.5,26,0,3.25,12.5,8.9,9.8,8.9,9.82,-0.92
2025,329,Aaron Jones,MIN,RB,1,10,BLT,7.6923076923076925,70.6,9,64.3,0,47,5.22,1,0.97,0,3,25,28,59.6,100,11.1,55.6,33.3,4.7,4,11.1,1.22,23.4,0,0,-0.006,-0.1,3,33.3,4,0,1.33,33.3,6,66.7,43,1,7.17,66.7,14.3,13.3,14.3,13.33,0.97
2025,330,Alvin Kamara,NO,RB,1,2,SF,10,82.1,10,76.9,0,47,4.7,0,0.29,1,3,25,26,55.3,0,0,70,40,8,1.8,40,2.9,61.7,4,0.4,0.082,0.8,7,70,42,0,6,71.4,3,30,5,0,1.67,66.7,6,8.8,6,8.83,-2.83
2025,331,Devin Singletary,NYG,RB,1,12,DET,14.000000000000002,36.8,14,40,0,47,3.36,0,0.41,0,2,7.7,13,27.7,33.3,0,50,50,-8.4,1.64,28.6,1.71,51.1,1,0.07,-0.25,-3.5,10,71.4,34,0,3.4,50,4,28.6,13,0,3.25,50,4.7,8,4.7,7.99,-3.29
2025,332,Devin Singletary,NYG,RB,1,16,MIN,11,40,11,37.9,0,47,4.27,0,0.05,0,3,0,0,0,0,0,81.8,9.1,0.5,2.27,18.2,2,46.8,0,0,0.077,0.8,7,63.6,31,0,4.43,85.7,4,36.4,16,0,4,75,5.6,6.5,5.6,6.51,-0.91
2025,333,Rico Dowdle,CAR,RB,1,10,NO,8.290155440414509,87.5,16,80,0,47,2.94,1,0.97,0,4,6.7,14,29.8,100,6.3,25,56.3,-22.6,0.94,62.5,2,68.1,3,0.19,-0.283,-4.5,8,50,33,0,4.13,25,7,43.8,10,1,1.43,14.3,14.7,17.3,14.7,17.26,-2.56
2025,334,D'Andre Swift,CHI,RB,1,1,MIN,7.6923076923076925,82.9,15,83.3,0,47,3.13,0,0.08,0,2,7.1,13,27.7,0,0,40,60,-18.2,1.33,40,1.8,57.4,1,0.07,-0.171,-2.6,10,66.7,42,0,4.2,50,5,33.3,5,0,1,20,8.9,11.7,8.9,11.73,-2.83
2025,335,Rhamondre Stevenson,NE,RB,1,17,NYJ,7.017543859649122,40.8,8,26.7,0,47,5.88,1,1.04,0,3,28.6,35,74.5,33.3,12.5,75,25,14.4,0.5,37.5,5.38,91.5,3,0.38,0.122,1,3,37.5,14,0,4.67,66.7,5,62.5,33,1,6.6,80,21.1,18.8,21.1,18.83,2.27
2025,336,Javonte Williams,DAL,RB,1,12,PHI,5.82010582010582,81.8,11,73.3,0,47,4.27,0,0.24,0,2,11.1,12,25.5,50,0,54.5,45.5,4.3,2.09,36.4,2.18,51.1,3,0.27,0.04,0.4,7,63.6,26,0,3.71,57.1,4,36.4,21,0,5.25,50,6.8,7.5,6.8,7.49,-0.69
2025,337,Javonte Williams,DAL,RB,1,2,NYG,5.82010582010582,66.7,11,64.7,0,47,4.27,1,0.08,0,3,10,30,63.8,0,9.1,27.3,72.7,3.6,0.36,45.5,3.91,91.5,1,0.09,-0.049,-0.5,7,63.6,9,0,1.29,14.3,4,36.4,38,1,9.5,50,12.9,7.9,12.9,7.87,5.03
2025,338,Jaylen Warren,PIT,RB,1,10,LAC,5.208333333333334,90.5,10,90.9,0,47,4.7,0,0.05,0,3,10,11,23.4,0,0,90,10,4.2,3,10,1.7,36.2,2,0.2,0.003,0,7,70,35,0,5,85.7,3,30,12,0,4,100,8.8,7.3,8.8,7.3,1.5
2025,339,Kenneth Walker,SEA,RB,1,17,CAR,6.666666666666667,50,13,41.9,0,47,3.62,0,0.06,0,1,15.4,27,57.4,0,0,23.1,61.5,-5.6,1.46,30.8,2.15,59.6,6,0.46,-0.223,-2.9,8,61.5,46,0,5.75,37.5,4,30.8,7,0,1.75,0,5.7,7,5.7,6.97,-1.27
2025,340,Tyjae Spears,TEN,RB,1,16,KC,25.53191489361702,41.4,12,34.3,0,47,3.92,1,0.75,0,4,20,26,55.3,100,8.3,41.7,50,1,2.67,33.3,1.25,31.9,1,0.08,-0.022,-0.3,6,50,33,0,5.5,50,4,33.3,10,1,2.5,25,18.2,14.9,18.2,14.9,3.3
2025,341,Quinshon Judkins,CLV,RB,1,12,LV,7.339449541284404,60,16,61.5,0,47,2.94,2,1.91,0,3,7.1,11,23.4,100,12.5,43.8,56.3,-37.4,0.25,62.5,2.69,91.5,0,0,-0.125,-2,7,43.8,24,0,3.43,42.9,9,56.3,23,2,2.56,44.4,16.7,19.9,16.7,19.89,-3.19
2025,342,Derrick Henry,BLT,RB,1,3,DET,3.942652329749104,85.2,11,91.7,0,46,4.18,1,0.67,1,2,12.5,28,60.9,100,9.1,45.5,72.7,15,3,63.6,1.18,28.3,0,0,-0.495,-5.4,7,63.6,12,0,1.71,28.6,4,36.4,34,1,8.5,75,11.3,8.7,11.3,8.66,2.64
2025,343,Christian McCaffrey,SF,RB,1,3,ARZ,5.357142857142857,88.6,15,88.2,0,46,3.07,0,0.72,0,3,16.7,25,54.3,100,0,46.7,53.3,-7.1,0.8,53.3,2.27,73.9,4,0.27,-0.313,-4.7,12,80,33,0,2.75,41.7,3,20,13,0,4.33,66.7,15.2,22,15.2,21.98,-6.78
2025,344,Aaron Jones,MIN,RB,1,11,CHI,9.401709401709402,71,11,73.3,0,46,4.18,0,0.01,0,3,9.1,14,30.4,0,0,63.6,36.4,-4.9,3,9.1,1.18,28.3,0,0,0.009,0.1,5,45.5,26,0,5.2,60,6,54.5,20,0,3.33,66.7,8.7,11,8.7,10.98,-2.28
2025,345,Nick Chubb,HST,RB,1,5,BLT,9.67741935483871,36,9,34.6,0,46,5.11,1,0.87,0,3,14.3,27,58.7,66.7,11.1,44.4,55.6,11.5,2,33.3,3.11,60.9,0,0,0.105,0.9,3,33.3,5,0,1.67,33.3,6,66.7,41,1,6.83,50,10.6,10.4,10.6,10.42,0.18
2025,346,Jonathan Taylor,IND,RB,1,1,MIA,5.241935483870968,68.1,13,44.8,0,46,3.54,0,1.71,0,2,9.1,13,28.3,40,0,53.8,53.8,-8.8,1.46,38.5,2.08,58.7,1,0.08,-0.072,-0.9,7,53.8,25,0,3.57,42.9,6,46.2,21,0,3.5,66.7,8.7,19.1,8.7,19.14,-10.44
2025,347,James Cook,BUF,RB,1,10,MIA,4.240282685512367,69.4,12,70.6,0,46,3.83,0,0.09,1,1,9.1,14,30.4,0,0,25,75,0.5,-1.33,33.3,5.17,134.8,3,0.25,-0.474,-5.7,4,33.3,11,0,2.75,25,8,66.7,35,0,4.38,25,8.5,10.3,8.5,10.27,-1.77
2025,348,Malik Davis,DAL,RB,1,13,KC,5.714285714285714,19,2,12.5,0,46,23,1,0.01,0,1,50,43,93.5,0,50,50,0,38.4,22,0,1,4.3,1,0.5,1.872,3.7,1,50,43,1,43,100,1,50,3,0,3,0,10.6,0.8,10.6,0.8,9.8
2025,349,Zach Charbonnet,SEA,RB,1,14,ATL,4.166666666666666,34.9,7,31.8,0,46,6.57,0,0.62,0,1,16.7,27,58.7,100,0,42.9,28.6,19.3,3.57,28.6,3,45.7,2,0.29,0.077,0.5,4,57.1,17,0,4.25,50,3,42.9,29,0,9.67,33.3,7.1,8.3,7.1,8.29,-1.19
2025,350,Kyle Monangai,CHI,RB,1,14,GB,7.792207792207792,44,12,48,0,46,3.83,0,0.03,0,1,0,0,0,0,0,33.3,41.7,0.9,2.75,16.7,1.08,28.3,2,0.17,0.074,0.9,9,75,31,0,3.44,33.3,3,25,15,0,5,33.3,5.6,6.3,5.6,6.28,-0.68
2025,351,Cam Skattebo,NYG,RB,1,3,KC,11.11111111111111,55.6,8,50,0,46,5.75,1,0.03,0,3,25,24,52.2,0,12.5,62.5,37.5,13.5,0.88,50,4.88,84.8,3,0.38,0.319,2.5,7,87.5,37,1,5.29,57.1,1,12.5,9,0,9,100,18.2,10,18.2,9.99,8.21
2025,352,TreVeyon Henderson,NE,RB,1,9,ATL,7.228915662650602,68,12,52.2,0,46,3.83,0,0.07,0,2,0,0,0,0,0,66.7,33.3,-7.3,2.08,8.3,1.75,45.7,0,0,-0.035,-0.4,2,16.7,10,0,5,100,10,83.3,36,0,3.6,60,5.7,9,5.7,9.03,-3.33
2025,353,Devin Singletary,NYG,RB,1,17,LV,8,32.5,8,38.1,0,45,5.63,1,1.1,0,3,16.7,29,64.4,50,12.5,62.5,37.5,13.1,3.75,37.5,1.88,33.3,1,0.13,0.254,2,2,25,5,0,2.5,50,6,75,40,1,6.67,66.7,13.3,13.1,13.3,13.08,0.22
2025,354,D'Andre Swift,CHI,RB,1,8,BLT,5.641025641025641,43.9,11,52.4,0,45,4.09,1,0.85,0,3,28.6,23,51.1,60,9.1,63.6,45.5,10.8,3.64,27.3,0.45,11.1,1,0.09,0.208,2.3,6,54.5,21,1,3.5,66.7,5,45.5,24,0,4.8,60,10.5,8.5,10.5,8.54,1.96
2025,355,Jaret Patterson,LAC,RB,1,13,LV,26.47058823529412,27.9,9,30,0,45,5,1,1.37,0,3,14.3,22,48.9,50,11.1,44.4,55.6,19.1,3.11,33.3,1.89,37.8,2,0.22,0.298,2.7,5,55.6,28,0,5.6,20,4,44.4,17,1,4.25,75,10.5,10.8,10.5,10.83,-0.33
2025,356,Kyren Williams,LA,RB,1,7,JAX,4.782608695652174,56.3,11,52.4,0,45,4.09,0,0.66,0,2,11.1,10,22.2,66.7,0,54.5,45.5,3.6,2.45,27.3,1.64,40,1,0.09,-0.097,-1.1,5,45.5,18,0,3.6,60,6,54.5,27,0,4.5,50,7.6,11.7,7.6,11.7,-4.1
2025,357,Kendre Miller,NO,RB,1,4,BUF,21.052631578947366,36.1,8,34.8,0,45,5.63,1,0.28,0,3,33.3,31,68.9,0,12.5,37.5,62.5,14.2,4.25,25,1.38,24.4,3,0.38,0.258,2.1,3,37.5,17,0,5.67,33.3,4,50,25,1,6.25,25,10.5,4.8,10.5,4.78,5.72
2025,358,Jahmyr Gibbs,DET,RB,1,5,CIN,5,47.8,11,37.9,0,45,4.09,0,0.15,0,3,0,0,0,0,0,63.6,36.4,-1.5,2.64,27.3,1.45,35.6,1,0.09,0.026,0.3,4,36.4,21,0,5.25,100,6,54.5,22,0,3.67,50,6.8,7.2,6.8,7.17,-0.37
2025,359,RJ Harvey,DEN,RB,1,15,GB,11.965811965811966,65,14,70,0,45,3.21,1,0.29,1,2,0,0,0,100,7.1,50,50,-12.9,1.5,28.6,1.71,53.3,0,0,-0.48,-6.7,3,21.4,13,0,4.33,66.7,11,78.6,32,1,2.91,45.5,9.5,7.6,9.5,7.55,1.95
2025,360,Aaron Jones,MIN,RB,1,17,DET,13.675213675213676,68.6,16,72.7,0,44,2.75,1,1.04,0,3,7.7,10,22.7,100,6.3,31.3,62.5,-10.7,1.13,50,1.63,59.1,0,0,-0.15,-2.4,12,75,39,1,3.25,33.3,4,25,5,0,1.25,25,11,13.1,11,13.13,-2.13
