,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,FP,FP,FP,FP,FP
2024,9,Saquon Barkley,PHI,RB,1,17,DAL,8.985507246376812,73.8,31,77.5,0,167,5.39,0,0.6,0,9,13.3,72,43.1,0,0,48.4,41.9,19.1,3.13,25.8,2.26,41.9,3,0.1,0.042,1.3,13,41.9,67,0,5.15,61.5,16,51.6,104,0,6.5,43.8,18.9,21.6,18.9,21.62,-2.72
2024,10,Derrick Henry,BLT,RB,1,16,PIT,7.384615384615385,74.2,24,70.6,0,162,6.75,0,0.2,0,8,33.3,118,72.8,0,0,62.5,33.3,64.9,4.17,37.5,2.58,38.3,3,0.13,0.053,1.3,17,70.8,133,0,7.82,64.7,7,29.2,29,0,4.14,57.1,20.9,14,20.9,13.99,6.91
2024,11,Joe Mixon,HST,RB,1,1,IND,12.244897959183673,71.1,30,83.3,0,159,5.3,1,1.45,0,9,15.4,47,29.6,66.7,3.3,63.3,23.3,37.3,2.77,33.3,2.53,47.8,4,0.13,0.118,3.5,27,90,139,1,5.15,59.3,3,10,20,0,6.67,100,26.8,26.1,26.8,26.07,0.73
2024,12,Saquon Barkley,PHI,RB,1,9,JAX,7.82608695652174,72.6,27,73,0,159,5.89,1,0.27,1,5,22.2,89,56,0,3.7,59.3,40.7,29.5,3.33,33.3,2.56,43.4,0,0,-0.161,-4.3,12,44.4,41,0,3.42,33.3,13,48.1,106,1,8.15,76.9,33.9,30.7,33.9,30.74,3.16
2024,13,Alvin Kamara,NO,RB,1,9,CAR,12.719298245614036,75.7,29,70.7,0,155,5.34,0,0.43,0,7,10.3,42,27.1,0,0,62.1,17.2,19.6,2.86,17.2,2.48,46.5,6,0.21,0.096,2.8,21,72.4,97,0,4.62,61.9,8,27.6,58,0,7.25,62.5,27.5,27.1,27.5,27.09,0.41
2024,14,Chuba Hubbard,CAR,RB,1,10,NYG,11.200000000000001,89.7,28,93.3,0,153,5.46,1,1.7,1,7,16,92,60.1,100,3.6,50,50,41.3,1.46,53.6,4,73.2,6,0.21,0.16,4.5,20,71.4,92,0,4.6,45,8,28.6,61,1,7.63,62.5,25.9,27.8,25.9,27.82,-1.92
2024,15,Chuba Hubbard,CAR,RB,1,16,ARZ,10,83.1,25,80.6,0,152,6.08,2,1.42,0,8,19,73,48,80,8,52,32,55.4,2.76,28,3.32,54.6,6,0.24,0.387,9.7,13,52,55,1,4.23,38.5,12,48,97,1,8.08,66.7,32.5,26.4,32.5,26.4,6.1
2024,16,Bucky Irving,TB,RB,1,13,CAR,12.077294685990339,53.2,25,67.6,0,152,6.08,1,0.33,0,7,19,76,50,50,4,72,28,55.1,2.6,28,3.48,57.2,4,0.16,0.225,5.6,9,36,33,0,3.67,66.7,15,60,112,1,7.47,73.3,27.5,16.1,27.5,16.12,11.38
2024,17,Derrick Henry,BLT,RB,1,3,DAL,7.6923076923076925,60,25,61,0,151,6.04,2,1.29,0,8,21.7,91,60.3,100,8,56,40,36.3,2.8,32,3.24,53.6,4,0.16,0.128,3.2,16,64,81,1,5.06,43.8,9,36,70,1,7.78,77.8,30.4,20.8,30.4,20.79,9.61
2024,18,Josh Jacobs,GB,RB,1,2,IND,10.631229235880399,67.2,32,64,0,151,4.72,0,0.76,1,8,12.9,74,49,100,0,50,50,4.4,2.41,43.8,2.31,49,5,0.16,-0.26,-8.3,11,34.4,64,0,5.82,63.6,21,65.6,87,0,4.14,42.9,14.1,19.2,14.1,19.24,-5.14
2024,19,Saquon Barkley,PHI,RB,1,16,WAS,8.405797101449275,83.1,29,85.3,0,150,5.17,2,1.49,0,5,15.4,111,74,100,6.9,34.5,58.6,14,4,37.9,1.17,22.7,3,0.1,0.14,4.1,14,48.3,42,1,3,35.7,15,51.7,108,1,7.2,33.3,27,24.9,27,24.87,2.13
2024,20,Rico Dowdle,DAL,RB,1,15,CAR,10.638297872340425,72.9,25,64.1,0,149,5.96,0,0.24,0,7,20,56,37.6,0,0,84,8,26.2,2.44,12,3.52,59.1,6,0.24,0.207,5.2,20,80,131,0,6.55,90,5,20,18,0,3.6,60,14.9,13.7,14.9,13.75,1.15
2024,21,Derrick Henry,BLT,RB,1,17,HST,8.307692307692308,65.6,27,65.9,0,147,5.44,1,2.21,0,11,12,50,34,100,3.7,74.1,22.2,17.5,6.89,7.4,-1.44,-26.5,5,0.19,0.225,6.1,7,25.9,25,0,3.57,57.1,20,74.1,122,1,6.1,80,24.5,31,24.5,31.01,-6.51
2024,22,Saquon Barkley,PHI,RB,1,3,NO,4.9275362318840585,82.1,17,89.5,0,147,8.65,2,0.34,0,7,25,107,72.8,100,11.8,58.8,35.3,72.3,6.06,41.2,2.59,29.9,4,0.24,0.37,6.3,8,47.1,115,2,14.38,75,8,47.1,32,0,4,50,33.6,15.5,33.6,15.47,18.13
2024,23,Jordan Mason,SF,RB,1,1,NYJ,18.30065359477124,81.4,28,77.8,0,147,5.25,1,1.89,0,9,19.2,70,47.6,66.7,3.6,53.6,42.9,21.6,2.36,35.7,2.89,55.1,6,0.21,0.091,2.5,23,82.1,120,1,5.22,52.2,5,17.9,27,0,5.4,60,22.2,25.5,22.2,25.5,-3.3
2024,24,Saquon Barkley,PHI,RB,1,11,WAS,7.536231884057972,81.4,26,74.3,0,146,5.62,2,0.43,0,7,8.3,62,42.5,66.7,7.7,57.7,42.3,37.1,4,34.6,1.62,28.8,6,0.23,0.236,6.1,16,61.5,117,2,7.31,62.5,10,38.5,29,0,2.9,50,33.8,16.8,33.8,16.83,16.97
2024,25,Tyrone Tracy,NYG,RB,1,8,PIT,10.416666666666668,59.7,20,83.3,0,145,7.25,1,0.06,0,5,20,98,67.6,0,5,45,35,51.7,4.1,30,3.15,43.4,5,0.25,0.199,4,11,55,127,1,11.55,72.7,9,45,18,0,2,11.1,23,14.2,23,14.21,8.79
2024,26,Derrick Henry,BLT,RB,1,12,LAC,7.384615384615385,60,24,68.6,0,140,5.83,0,0.16,0,9,16.7,71,50.7,0,0,70.8,29.2,46.8,2.46,25,3.38,57.9,7,0.29,0.286,6.9,12,50,56,0,4.67,58.3,12,50,84,0,7,83.3,14,10.3,14,10.3,3.7
2024,27,Jahmyr Gibbs,DET,RB,1,18,MIN,9.2,68.2,23,74.2,0,139,6.04,3,1.32,0,8,18.2,95,68.3,100,13,47.8,43.5,30.9,3.61,21.7,2.43,40.3,5,0.22,0.08,1.8,19,82.6,143,2,7.53,52.6,4,17.4,-4,1,-1,25,46,27.1,46,27.07,18.93
2024,28,Derrick Henry,BLT,RB,1,18,CLV,6.153846153846154,70.1,20,69,0,138,6.9,2,0.92,0,5,22.2,103,74.6,100,10,55,45,42.5,4.75,45,2.15,31.2,6,0.3,0.208,4.2,11,55,98,1,8.91,45.5,9,45,40,1,4.44,66.7,30.1,18.3,30.1,18.29,11.81
2024,29,Sean Tucker,TB,RB,1,6,NO,28.000000000000004,37.5,14,43.8,0,136,9.71,1,0.67,0,7,46.2,100,73.5,33.3,7.1,78.6,21.4,72.6,7.07,7.1,2.64,27.2,4,0.29,0.753,10.5,5,35.7,31,0,6.2,60,9,64.3,105,1,11.67,88.9,34.2,15.5,34.2,15.47,18.73
2024,30,J.K. Dobbins,LAC,RB,1,1,LV,5.128205128205128,59.3,10,43.5,0,135,13.5,1,0.41,0,4,33.3,119,88.1,0,10,50,50,89.8,10.2,50,3.3,24.4,3,0.3,0.71,7.1,6,60,62,1,10.33,50,4,40,73,0,18.25,50,22.9,11.8,22.9,11.76,11.14
2024,31,Zach Charbonnet,SEA,RB,1,14,ARZ,16.296296296296298,78.7,22,71,0,134,6.09,2,2.59,0,5,23.5,100,74.6,100,9.1,50,45.5,27.8,3.36,45.5,2.73,44.8,5,0.23,0.192,4.2,5,22.7,13,0,2.6,60,16,72.7,120,1,7.5,43.8,38.3,37.3,38.3,37.34,0.96
2024,32,Brian Robinson,WAS,RB,1,2,NYG,9.090909090909092,59.4,17,58.6,0,133,7.82,0,0.13,0,6,31.3,111,83.5,0,0,52.9,58.8,63,3.24,29.4,4.59,58.6,5,0.29,0.273,4.6,3,17.6,14,0,4.67,66.7,14,82.4,119,0,8.5,50,14.6,9.1,14.6,9.13,5.47
2024,33,Derrick Henry,BLT,RB,1,6,WAS,7.384615384615385,64.6,24,72.7,0,132,5.5,2,1.42,0,6,13.6,54,40.9,100,8.3,62.5,33.3,35.3,3.04,29.2,2.46,44.7,3,0.13,0.074,1.8,8,33.3,34,1,4.25,62.5,16,66.7,98,1,6.13,62.5,25.2,18.2,25.2,18.19,7.01
2024,34,Rico Dowdle,DAL,RB,1,14,CIN,7.659574468085106,76.3,18,75,0,131,7.28,0,0.05,0,5,27.8,86,65.6,0,0,50,38.9,44.1,4.5,22.2,2.78,38.2,3,0.17,0.241,4.3,12,66.7,51,0,4.25,41.7,6,33.3,80,0,13.33,66.7,15.1,10.7,15.1,10.68,4.42
2024,35,J.K. Dobbins,LAC,RB,1,2,CAR,8.717948717948717,47.7,17,42.5,0,131,7.71,1,0.62,0,7,23.5,83,63.4,0,5.9,70.6,29.4,34,4.88,23.5,2.82,36.6,6,0.35,0.502,8.5,11,64.7,86,1,7.82,54.5,6,35.3,45,0,7.5,100,20.1,15.6,20.1,15.6,4.5
2024,36,D'Andre Swift,CHI,RB,1,8,WAS,7.114624505928854,73.3,18,64.3,0,129,7.17,1,0.14,0,4,11.8,78,60.5,0,5.6,50,44.4,45.9,2.94,27.8,4.22,58.9,5,0.28,0.165,3,7,38.9,34,0,4.86,42.9,11,61.1,95,1,8.64,54.5,18.9,9.1,18.9,9.14,9.76
2024,37,Tyrone Tracy,NYG,RB,1,5,SEA,9.375,62,18,60,0,129,7.17,0,0.08,0,5,22.2,76,58.9,0,0,61.1,33.3,48.8,4.39,11.1,2.78,38.8,3,0.17,0.23,4.1,6,33.3,19,0,3.17,33.3,12,66.7,110,0,9.17,75,14,10.1,14,10.13,3.87
2024,38,Tony Pollard,TEN,RB,1,9,NE,10.76923076923077,84.9,28,75.7,0,128,4.57,0,0.31,0,6,12,56,43.8,0,0,46.4,50,10.2,1.82,50,2.75,60.2,1,0.04,-0.11,-3.1,13,46.4,39,0,3,46.2,13,46.4,85,0,6.54,46.2,18.4,18.9,18.4,18.95,-0.55
2024,39,Josh Jacobs,GB,RB,1,8,JAX,8.305647840531561,65.7,25,73.5,0,127,5.08,2,1.18,0,6,8.7,49,38.6,50,8,64,36,21.2,2.08,28,3,59.1,5,0.2,0.099,2.5,14,56,52,1,3.71,71.4,11,44,75,1,6.82,54.5,25.5,19.3,25.5,19.27,6.23
2024,40,Jahmyr Gibbs,DET,RB,1,8,TEN,4.3999999999999995,40.4,11,45.8,0,127,11.55,1,0.67,0,3,20,81,63.8,33.3,9.1,81.8,9.1,74.1,10,9.1,1.55,13.4,2,0.18,0.573,6.3,8,72.7,112,1,14,87.5,3,27.3,15,0,5,66.7,20.3,11,20.3,10.99,9.31
2024,41,Jonathan Taylor,IND,RB,1,17,NYG,10.561056105610561,89,32,97,0,125,3.91,2,0.72,0,7,7.1,38,30.4,100,6.3,53.1,46.9,3.1,1.69,43.8,2.22,56.8,6,0.19,-0.113,-3.6,13,40.6,70,2,5.38,53.8,19,59.4,55,0,2.89,52.6,27.6,20,27.6,20.04,7.56
2024,42,Bijan Robinson,ATL,RB,1,15,LV,7.236842105263158,75.4,22,61.1,0,125,5.68,0,0.51,0,5,13.6,53,42.4,0,0,50,36.4,20.5,3.45,22.7,2.23,39.2,2,0.09,-0.008,-0.2,18,81.8,104,0,5.78,44.4,4,18.2,21,0,5.25,75,14.5,15.2,14.5,15.24,-0.74
2024,43,Saquon Barkley,PHI,RB,1,14,CAR,5.797101449275362,75,20,74.1,0,124,6.2,0,0.66,0,6,31.3,67,54,66.7,0,60,35,38.7,4.15,20,2.05,33.1,3,0.15,0.169,3.4,11,55,64,0,5.82,63.6,9,45,60,0,6.67,55.6,14.4,12.5,14.4,12.48,1.92
2024,44,Jordan Mason,SF,RB,1,4,NE,15.686274509803921,73.3,24,82.8,0,123,5.13,1,1.65,0,4,19,75,61,100,4.2,45.8,54.2,18.6,1.83,54.2,3.29,64.2,4,0.17,-0.015,-0.4,17,70.8,63,1,3.71,47.1,7,29.2,60,0,8.57,42.9,24,25,24,25.01,-1.01
2024,45,James Conner,ARZ,RB,1,2,LA,8.898305084745763,59.7,21,58.3,0,122,5.81,1,1.09,0,9,21.1,61,50,100,4.8,57.1,33.3,23.6,2.86,23.8,2.95,50.8,4,0.19,0.34,7.1,3,14.3,9,0,3,33.3,18,85.7,113,1,6.28,61.1,19.4,17.8,19.4,17.85,1.55
2024,46,Kyren Williams,LA,RB,1,16,NYJ,7.2784810126582276,84,23,82.1,0,122,5.3,1,0.3,0,9,9.1,23,18.9,100,4.3,65.2,26.1,26.6,1.91,34.8,3.39,63.9,1,0.04,0.159,3.7,6,26.1,28,0,4.67,66.7,17,73.9,94,1,5.53,64.7,19.9,12.6,19.9,12.64,7.26
2024,47,De'Von Achane,MIA,RB,1,18,NYJ,5.41871921182266,70.6,11,55,0,121,11,1,0.44,0,4,40,108,89.3,100,9.1,45.5,45.5,76.9,3.45,45.5,7.55,68.6,6,0.55,0.54,5.9,4,36.4,24,0,6,25,6,54.5,91,1,15.17,66.7,18.1,7,18.1,7.03,11.07
2024,48,Rhamondre Stevenson,NE,RB,1,1,CIN,12.077294685990339,79.7,25,78.1,0,120,4.8,1,1.11,0,8,17.4,59,49.2,100,4,52,40,8,0.84,52,3.96,82.5,11,0.44,0,0,9,36,35,0,3.89,44.4,16,64,85,1,5.31,56.3,21.6,24,21.6,24.03,-2.43
2024,49,Chase Brown,CIN,RB,1,9,LV,11.790393013100436,78.9,27,96.4,0,120,4.44,0,1.41,0,3,9.1,33,27.5,100,0,55.6,44.4,6.8,1.96,40.7,2.48,55.8,2,0.07,-0.068,-1.8,19,70.4,100,0,5.26,63.2,8,29.6,20,0,2.5,37.5,26.7,33.1,26.7,33.13,-6.43
2024,50,De'Von Achane,MIA,RB,1,16,SF,8.374384236453201,73.4,17,58.6,0,120,7.06,1,1.07,0,3,6.7,50,41.7,100,5.9,58.8,35.3,46.7,5.65,29.4,1.41,20,4,0.24,0.466,7.9,11,64.7,99,1,9,72.7,4,23.5,13,0,3.25,25,31,26.7,31,26.66,4.34
2024,51,Tony Pollard,TEN,RB,1,12,HST,9.230769230769232,93.9,24,82.8,0,119,4.96,1,0.8,0,5,20.8,74,62.2,0,4.2,45.8,41.7,0.2,2.21,37.5,2.75,55.5,4,0.17,0.036,0.9,8,33.3,14,0,1.75,12.5,16,66.7,105,1,6.56,62.5,21.9,22.4,21.9,22.37,-0.47
2024,52,Tank Bigsby,JAX,RB,1,7,NE,15.476190476190476,66.1,26,68.4,0,118,4.54,2,2.49,0,8,22.2,47,39.8,100,7.7,57.7,38.5,15.6,1.46,30.8,3.08,67.8,3,0.12,0.068,1.8,18,69.2,95,2,5.28,66.7,8,30.8,23,0,2.88,37.5,23.8,26.9,23.8,26.94,-3.14
2024,53,James Conner,ARZ,RB,1,16,CAR,6.3559322033898304,43.8,15,65.2,0,117,7.8,1,0.23,0,4,21.4,67,57.3,0,6.7,60,26.7,52,4.4,20,3.4,43.6,6,0.4,0.329,4.9,5,33.3,28,0,5.6,40,10,66.7,89,1,8.9,70,26.6,14.1,26.6,14.13,12.47
2024,54,Jahmyr Gibbs,DET,RB,1,17,SF,7.199999999999999,52.2,18,60,0,117,6.5,1,0.37,0,5,16.7,66,56.4,0,5.6,50,33.3,34.5,3.72,27.8,2.78,42.7,4,0.22,0.198,3.6,14,77.8,98,1,7,50,4,22.2,19,0,4.75,50,26.3,17.5,26.3,17.47,8.83
2024,55,Bucky Irving,TB,RB,1,15,LAC,7.246376811594203,43.3,15,40.5,0,117,7.8,0,0.24,0,3,13.3,72,61.5,0,0,66.7,26.7,44.9,3.4,20,4.4,56.4,3,0.2,0.27,4.1,7,46.7,28,0,4,71.4,8,53.3,89,0,11.13,62.5,13.3,11.5,13.3,11.48,1.82
2024,56,Bijan Robinson,ATL,RB,1,10,NO,6.578947368421052,78.1,20,62.5,0,116,5.8,2,0.62,0,6,5.6,37,31.9,25,10,80,20,29.4,1.8,30,4,69,3,0.15,0.284,5.7,13,65,91,1,7,76.9,7,35,25,1,3.57,85.7,29.4,17.8,29.4,17.8,11.6
2024,57,Jahmyr Gibbs,DET,RB,1,7,MIN,6,58.9,15,60,0,116,7.73,2,0.29,0,3,14.3,59,50.9,0,13.3,80,20,50.5,5.07,20,2.67,34.5,8,0.53,0.384,5.8,12,80,103,2,8.58,75,3,20,13,0,4.33,100,32,14.7,32,14.7,17.3
2024,58,Ameer Abdullah,LV,RB,1,17,NO,30.303030303030305,62.2,20,55.6,0,115,5.75,0,0.44,0,5,21.1,55,47.8,50,0,60,35,28,2.7,15,3.05,53,4,0.2,0.237,4.7,15,75,81,0,5.4,66.7,5,25,34,0,6.8,40,17.7,16.2,17.7,16.17,1.53
2024,59,Joe Mixon,HST,RB,1,7,GB,10.204081632653061,69,25,89.3,0,115,4.6,2,1.34,0,6,17.4,71,61.7,100,8,44,48,11.4,1.76,48,2.84,61.7,2,0.08,0.048,1.2,12,48,37,1,3.08,41.7,13,52,78,1,6,46.2,26.4,23,26.4,22.97,3.43
2024,60,Alvin Kamara,NO,RB,1,2,DAL,8.771929824561402,60.7,20,55.6,0,115,5.75,3,1.88,0,8,22.2,48,41.7,50,15,70,30,19.8,3.15,20,2.6,45.2,4,0.2,0.438,8.8,17,85,87,3,5.12,70.6,3,15,28,0,9.33,66.7,44,26.5,44,26.5,17.5
2024,61,Jonathan Taylor,IND,RB,1,10,BUF,6.9306930693069315,83.6,21,95.5,0,114,5.43,0,0.25,0,4,16.7,93,81.6,100,0,23.8,71.4,34.5,2.81,61.9,2.62,48.2,4,0.19,-0.151,-3.2,11,52.4,52,0,4.73,27.3,10,47.6,62,0,6.2,20,14.2,12.5,14.2,12.54,1.66
2024,62,Chuba Hubbard,CAR,RB,1,3,LV,8.4,60,21,72.4,0,114,5.43,0,0.28,0,7,14.3,37,32.5,0,0,76.2,23.8,20.1,1.76,19,3.67,67.5,3,0.14,0.178,3.7,11,52.4,58,0,5.27,81.8,9,42.9,43,0,4.78,66.7,27.9,25,27.9,25,2.9
2024,63,Najee Harris,PIT,RB,1,8,NYG,7.224334600760455,58.7,19,65.5,0,114,6,0,0.37,0,4,23.5,60,52.6,100,0,63.2,36.8,38.8,2.53,26.3,3.47,57.9,6,0.32,0.123,2.3,14,73.7,70,0,5,50,5,26.3,44,0,8.8,100,16.1,16.2,16.1,16.2,-0.1
2024,64,Breece Hall,NYJ,RB,1,6,BUF,8.61244019138756,86.4,18,85.7,0,113,6.28,0,0.18,0,4,23.5,87,77,100,0,38.9,55.6,34.2,3.67,33.3,2.61,41.6,1,0.06,0.011,0.2,11,61.1,36,0,3.27,27.3,7,38.9,77,0,11,57.1,21.9,20.4,21.9,20.38,1.52
2024,65,Bucky Irving,TB,RB,1,17,CAR,9.66183574879227,54.1,20,55.6,0,113,5.65,0,0.45,0,7,22.2,68,60.2,100,0,65,35,22.2,2.5,40,3.15,55.8,4,0.2,0.188,3.8,7,35,26,0,3.71,42.9,12,60,82,0,6.83,75,23,21,23,21,2
2024,66,Alvin Kamara,NO,RB,1,13,LA,10.087719298245613,85.3,23,79.3,0,112,4.87,0,0.12,0,5,17.4,46,41.1,0,0,56.5,34.8,13.8,2.87,21.7,2,41.1,7,0.3,-0.158,-3.6,16,69.6,73,0,4.56,56.3,7,30.4,39,0,5.57,57.1,15.9,20.6,15.9,20.6,-4.7
2024,67,Rico Dowdle,DAL,RB,1,13,NYG,9.361702127659575,70.6,22,75.9,0,112,5.09,1,0.81,0,6,20,70,62.5,100,4.5,54.5,40.9,14.8,1.82,45.5,3.27,64.3,4,0.18,-0.023,-0.5,16,72.7,72,1,4.5,56.3,6,27.3,40,0,6.67,50,21.3,19.8,21.3,19.77,1.53
2024,68,James Cook,BUF,RB,1,8,SEA,8.212560386473431,55.1,17,58.6,0,111,6.53,2,1.38,0,8,26.7,54,48.6,50,11.8,70.6,23.5,35.9,3.41,11.8,3.12,47.7,5,0.29,0.333,5.7,12,70.6,90,2,7.5,83.3,5,29.4,21,0,4.2,40,28.3,20.7,28.3,20.74,7.56
2024,69,James Conner,ARZ,RB,1,15,NE,6.779661016949152,71.9,16,59.3,0,110,6.88,2,2.75,0,4,15.4,70,63.6,100,12.5,68.8,31.3,43,4.25,25,2.63,38.2,3,0.19,0.257,4.1,4,25,12,0,3,50,12,75,98,2,8.17,75,30.8,33.3,30.8,33.29,-2.49
2024,70,Jonathan Taylor,IND,RB,1,3,CHI,7.590759075907591,87,23,79.3,0,110,4.78,2,1.8,0,6,15.8,63,57.3,57.1,8.7,47.8,47.8,16.1,3.04,34.8,1.74,36.4,2,0.09,-0.134,-3.1,15,65.2,82,2,5.47,46.7,8,34.8,28,0,3.5,50,26.5,21.6,26.5,21.62,4.88
2024,71,Joe Mixon,HST,RB,1,11,DAL,8.16326530612245,80,20,90.9,0,109,5.45,3,2.89,0,5,12.5,62,56.9,100,15,50,50,28.1,3.85,40,1.6,29.4,2,0.1,0.262,5.2,13,65,84,2,6.46,46.2,7,35,25,1,3.57,57.1,35.3,33.1,35.3,33.13,2.17
2024,72,Saquon Barkley,PHI,RB,1,1,GB,6.956521739130435,81.1,24,68.6,0,109,4.54,2,1.13,0,6,14.3,56,51.4,66.7,8.3,45.8,50,11.9,2,45.8,2.54,56,0,0,0.001,0,17,70.8,89,2,5.24,47.1,7,29.2,20,0,2.86,42.9,33.2,21.4,33.2,21.43,11.77
2024,73,Patrick Taylor,SF,RB,1,18,ARZ,43.58974358974359,83.6,17,68,0,109,6.41,0,0.22,0,8,18.8,53,48.6,50,0,58.8,29.4,29.9,3.18,23.5,3.24,50.5,2,0.12,0.153,2.6,13,76.5,98,0,7.54,69.2,4,23.5,11,0,2.75,25,13.1,10.9,13.1,10.95,2.15
2024,74,Jahmyr Gibbs,DET,RB,1,16,CHI,9.2,69.2,23,74.2,0,109,4.74,1,4.22,0,8,17.6,34,31.2,100,4.3,65.2,26.1,8.5,2.48,26.1,2.26,47.7,6,0.26,0.228,5.2,16,69.6,90,1,5.63,81.3,7,30.4,19,0,2.71,28.6,25.4,43.6,25.4,43.61,-18.21
2024,75,Saquon Barkley,PHI,RB,1,8,CIN,6.3768115942028984,83.1,22,57.9,0,108,4.91,0,0.28,0,5,15,47,43.5,40,0,54.5,50,19.1,1.36,36.4,3.55,72.2,0,0,0.037,0.8,14,63.6,63,0,4.5,57.1,7,31.8,38,0,5.43,57.1,12.1,12.2,12.1,12.21,-0.11
