,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Splits,Overall,Overall,Overall,Overall,Man,Man,Man,Man,Zone,Zone,Zone,Zone,Single-High,Single-High,Single-High,Single-High,Two-High,Two-High,Two-High,Two-High
2025,9,Trey McBride,ARZ,TE,1,11,SF,7.496251874062969,6.666666666666667,50,0.22,2.3,0.55,6,0,0,0,40,0.25,2.63,0.49,27,0.19,2.07,0.36,23,0.26,2.57,0.78
2025,10,Alec Pierce,IND,WR,1,9,PIT,11.01123595505618,14.285714285714285,49,0.24,2.35,0.36,15,0.2,1.2,0.19,34,0.26,2.85,0.43,28,0.21,2.18,0.33,21,0.29,2.57,0.4
2025,11,Cade Otton,TB,TE,1,7,DET,10.913140311804009,11.25,49,0.18,1.33,0.28,25,0.16,0.72,0.19,24,0.21,1.96,0.36,25,0.2,1.24,0.28,24,0.17,1.42,0.27
2025,12,Michael Wilson,ARZ,WR,1,12,JAX,8.153078202995008,11.29032258064516,49,0.29,2.41,0.44,10,0.3,2.8,0.48,39,0.28,2.31,0.44,19,0.47,3.89,0.71,30,0.17,1.47,0.28
2025,13,Brock Bowers,LV,TE,1,12,CLV,12.9973474801061,9.63855421686747,49,0.16,1.12,0.23,13,0.08,0,0,36,0.19,1.53,0.32,31,0.16,0.87,0.18,18,0.17,1.56,0.32
2025,14,Ja'Marr Chase,CIN,WR,1,7,PIT,7.830342577487764,12.70718232044199,48,0.48,3.35,0.79,19,0.37,3.32,0.65,27,0.56,3.33,0.67,28,0.54,3.04,0.63,20,0.4,3.8,1.03
2025,15,Ja'Marr Chase,CIN,WR,1,9,CHI,7.830342577487764,4.972375690607735,48,0.19,2.31,0.36,17,0.12,0.47,0.11,26,0.19,3.46,0.5,12,0.17,1.08,0.19,36,0.19,2.72,0.41
2025,16,Oronde Gadsden,LAC,TE,1,7,IND,12.8,11.76470588235294,48,0.17,3.42,0.61,9,0,0,0,36,0.19,4.56,0.82,13,0.15,5.77,0.73,35,0.17,2.54,0.57
2025,17,Travis Hunter,JAX,WR,1,7,LA,22.641509433962266,29.545454545454547,48,0.27,2.1,0.5,9,0.44,5.56,1.44,35,0.23,1.46,0.32,24,0.25,3,0.72,24,0.29,1.21,0.29
2025,18,Michael Wilson,ARZ,WR,1,11,SF,7.820299500831947,14.516129032258066,47,0.38,3.94,0.71,6,0.5,12.83,1.78,38,0.39,2.84,0.6,23,0.52,6.35,1.07,24,0.25,1.63,0.37
2025,19,Tetairoa McMillan,CAR,WR,1,11,ATL,9.003831417624522,8.403361344537815,47,0.21,2.77,0.7,5,0,0,0,36,0.19,3.08,0.48,27,0.22,3.56,0.54,20,0.2,1.7,0.92
2025,20,Chris Olave,NO,WR,1,12,ATL,8.258527827648116,8.609271523178808,46,0.28,1.52,0.35,6,0.33,1.83,0.35,40,0.28,1.48,0.35,16,0.44,2,0.45,30,0.2,1.27,0.29
2025,21,Rashid Shaheed,NO,WR,1,8,TB,9.913793103448276,13.48314606741573,46,0.26,1.63,0.36,6,0.17,0,0,40,0.28,1.88,0.41,17,0.18,1.47,0.32,29,0.31,1.72,0.38
2025,22,Tre Tucker,LV,WR,1,11,DAL,8.303249097472925,8.88888888888889,46,0.17,1.02,0.32,4,0,0,0,41,0.17,1,0.17,24,0.13,0.46,0.09,22,0.23,1.64,0.57
2025,23,Brock Bowers,LV,TE,1,11,DAL,12.20159151193634,14.457831325301203,46,0.26,1.57,0.31,4,0.75,5.5,1.05,42,0.21,1.19,0.24,24,0.25,2.54,0.46,22,0.27,0.5,0.14
2025,24,Devaughn Vele,NO,WR,1,12,ATL,20,11.11111111111111,46,0.09,0.8,0.15,7,0,0,0,39,0.1,0.95,0.17,16,0.06,0.56,0.12,30,0.1,0.93,0.16
2025,25,Justin Jefferson,MIN,WR,1,10,BLT,8.411214953271028,8.695652173913043,45,0.27,0.82,0.17,8,0.25,0,0,32,0.28,1.16,0.24,23,0.3,1.61,0.33,22,0.23,0,0
2025,26,Justin Jefferson,MIN,WR,1,7,PHI,8.411214953271028,7.246376811594203,45,0.22,1.76,0.29,13,0.38,0.77,0.15,27,0.19,2.56,0.4,15,0.33,3.33,0.47,30,0.17,0.97,0.2
2025,27,Andrei Iosivas,CIN,WR,1,9,CHI,8.91089108910891,12.068965517241379,45,0.16,1.47,0.39,16,0.25,2.94,0.42,24,0.08,0.42,0.13,10,0.1,2.8,0.38,35,0.17,1.09,0.39
2025,28,Xavier Worthy,KC,WR,1,12,IND,11.811023622047244,11.11111111111111,45,0.18,1.31,0.22,18,0.17,1.72,0.23,25,0.2,1.12,0.23,29,0.14,1.07,0.14,16,0.25,1.75,0.36
2025,29,Tyler Warren,IND,TE,1,9,PIT,9.375,4.716981132075472,45,0.11,0.58,0.17,12,0.08,0.08,0.09,33,0.12,0.76,0.2,23,0.09,0.35,0.12,22,0.14,0.82,0.22
2025,30,Keenan Allen,LAC,WR,1,7,IND,9.713024282560706,11.864406779661017,44,0.32,2.7,0.66,10,0.4,1.3,0.33,32,0.28,3.19,0.57,13,0.46,2.15,0.52,31,0.26,2.94,0.71
2025,31,Juwan Johnson,NO,TE,1,8,TB,8.73015873015873,8,44,0.18,1.2,0.23,6,0.33,2.5,0.42,38,0.16,1,0.21,14,0.29,1.79,0.32,30,0.13,0.93,0.19
2025,32,CeeDee Lamb,DAL,WR,1,9,ARZ,10,10.619469026548673,44,0.27,1.93,0.35,2,0.5,5,1,38,0.29,1.97,0.36,14,0.07,0.71,0.14,30,0.37,2.5,0.45
2025,33,George Pickens,DAL,WR,1,9,ARZ,7.547169811320755,5.343511450381679,44,0.16,1.8,0.32,2,0,0,0,38,0.18,2.08,0.37,14,0.36,5.21,0.88,30,0.07,0.2,0.05
2025,34,Parker Washington,JAX,WR,1,7,LA,11.548556430446194,11.11111111111111,44,0.23,1.18,0.21,8,0.38,1.38,0.26,32,0.22,1.28,0.22,22,0.27,2.36,0.42,22,0.18,0,0
2025,35,Nico Collins,HST,WR,1,9,DEN,9.388646288209607,9.322033898305085,43,0.26,1.74,0.34,10,0.1,0.8,0.18,31,0.29,1.84,0.35,15,0.27,3,0.5,28,0.25,1.07,0.25
2025,36,Trey McBride,ARZ,TE,1,10,SEA,6.446776611694154,7.878787878787878,43,0.3,2.95,0.64,10,0.4,3.4,0.54,28,0.32,3.32,0.8,24,0.25,2.17,0.34,19,0.37,3.95,1.03
2025,37,Jaxon Smith-Njigba,SEA,WR,1,11,LA,8.977035490605429,7.643312101910828,43,0.28,2.44,0.45,10,0.2,2.1,0.41,28,0.32,2.86,0.5,22,0.23,2.82,0.46,21,0.33,2.05,0.44
2025,38,Tre Tucker,LV,WR,1,9,JAX,7.761732851985561,4.444444444444445,43,0.09,0.88,0.16,14,0.21,2.71,0.49,26,0.04,0,0,26,0.15,1.46,0.26,17,0,0,0
2025,39,Jordan Addison,MIN,WR,1,7,PHI,10.75,16.43835616438356,43,0.28,2.98,0.51,13,0.23,2.15,0.45,25,0.36,4,0.64,15,0.2,3.2,0.52,28,0.32,2.86,0.5
2025,40,Emeka Egbuka,TB,WR,1,7,DET,8.72210953346856,8.661417322834646,43,0.26,1.35,0.23,23,0.17,0.78,0.12,20,0.35,2,0.35,25,0.32,1.12,0.23,18,0.17,1.67,0.22
2025,41,Chimere Dike,TEN,WR,1,12,SEA,11.436170212765957,9.722222222222223,43,0.16,1.02,0.36,8,0.38,3.25,1.32,35,0.11,0.51,0.14,22,0.23,1.5,0.6,21,0.1,0.52,0.1
2025,42,Travis Kelce,KC,TE,1,12,IND,8.21917808219178,5.769230769230769,42,0.14,1.02,0.2,19,0.21,2.05,0.36,20,0.05,0,0,30,0.17,1.17,0.22,12,0.08,0.67,0.15
2025,43,Courtland Sutton,DEN,WR,1,7,NYG,7.650273224043716,7.5,42,0.21,2.07,0.35,13,0.23,4.69,0.7,27,0.19,0.93,0.17,22,0.32,3.91,0.62,20,0.1,0.05,0.06
2025,44,Tee Higgins,CIN,WR,1,7,PIT,8.502024291497975,9.473684210526317,42,0.21,2.29,0.51,17,0.24,2.06,0.32,24,0.17,2.54,0.67,24,0.29,2.46,0.41,18,0.11,2.06,0.65
2025,45,Trey McBride,ARZ,TE,1,7,GB,6.296851574212893,7.2727272727272725,42,0.29,1.76,0.7,8,0.25,1.38,0.39,30,0.3,1.7,0.6,23,0.3,1.39,0.4,19,0.26,2.21,1.06
2025,46,Wan'Dale Robinson,NYG,WR,1,10,CHI,8.030592734225621,7.575757575757576,42,0.24,1.48,0.29,18,0.17,1.56,0.27,24,0.29,1.42,0.31,24,0.25,1.58,0.33,18,0.22,1.33,0.24
2025,47,Jordan Addison,MIN,WR,1,10,BLT,10.5,8.21917808219178,42,0.14,0.83,0.15,7,0.29,0,0,30,0.13,1.17,0.22,21,0.1,1.24,0.17,21,0.19,0.43,0.14
2025,48,Xavier Weaver,ARZ,WR,1,11,SF,22.459893048128343,23.076923076923077,42,0.07,0.36,0.08,6,0,0,0,32,0.09,0.47,0.11,24,0.08,0.25,0.07,18,0.06,0.5,0.11
2025,49,Jakobi Meyers,LV,WR,1,9,JAX,8.200000000000001,5.714285714285714,41,0.15,0.56,0.15,14,0.14,0.29,0.1,24,0.17,0.79,0.2,25,0.16,0.44,0.12,16,0.13,0.75,0.2
2025,50,Tee Higgins,CIN,WR,1,11,PIT,8.299595141700406,8.421052631578947,41,0.2,1.54,0.37,6,0.17,0,0,34,0.18,1.85,0.45,12,0.25,1.08,0.19,29,0.17,1.72,0.45
2025,51,Nico Collins,HST,WR,1,10,JAX,8.951965065502183,11.864406779661017,41,0.34,3.32,0.5,7,0.43,1.14,0.26,29,0.31,2.55,0.43,12,0.33,2.58,0.42,29,0.34,3.62,0.53
2025,52,Ja'Marr Chase,CIN,WR,1,11,PIT,6.688417618270799,4.972375690607735,41,0.22,0.73,0.15,6,0.33,0,0,34,0.21,0.88,0.18,12,0.17,0,0,29,0.24,1.03,0.21
2025,53,DeVonta Smith,PHI,WR,1,12,DAL,8.249496981891348,9.734513274336283,41,0.27,2.17,0.36,7,0.43,0.86,0.23,33,0.24,2.52,0.4,18,0.33,3.83,0.61,23,0.22,0.87,0.17
2025,54,Jake Ferguson,DAL,TE,1,9,ARZ,8.631578947368421,7.000000000000001,41,0.17,1.22,0.24,1,0,0,0,36,0.14,1.25,0.24,14,0.14,0.29,0.1,27,0.19,1.7,0.32
2025,55,Xavier Hutchinson,HST,WR,1,7,SEA,10.817941952506596,7.142857142857142,41,0.1,0.32,0.06,5,0.2,0,0,32,0.06,0.41,0.07,11,0,0,0,30,0.13,0.43,0.08
2025,56,Marvin Harrison,ARZ,WR,1,7,GB,11.420612813370473,9.58904109589041,41,0.17,1.41,0.19,7,0.14,0,0,30,0.2,1.93,0.26,19,0.11,3.05,0.41,22,0.23,0,0
2025,57,Emeka Egbuka,TB,WR,1,10,NE,8.316430020283976,10.236220472440944,41,0.32,2.8,0.57,7,0.43,1.57,0.3,31,0.29,3.35,0.69,20,0.45,4.35,0.64,21,0.19,1.33,0.51
2025,58,Greg Dortch,ARZ,WR,1,11,SF,19.32367149758454,18.181818181818183,40,0.15,1.65,0.47,4,0.25,4,0.65,33,0.15,1.52,0.48,20,0.15,1.85,0.34,20,0.15,1.45,0.59
2025,59,Juwan Johnson,NO,TE,1,12,ATL,7.936507936507936,7.000000000000001,40,0.17,1.15,0.27,7,0.14,2.29,0.37,33,0.18,0.91,0.24,13,0.15,1.69,0.32,27,0.19,0.89,0.24
2025,60,Tee Higgins,CIN,WR,1,9,CHI,8.097165991902834,9.473684210526317,40,0.23,3.02,0.78,15,0.33,1.47,0.75,24,0.17,4.13,0.83,8,0.5,2.63,1.39,32,0.16,3.13,0.63
2025,61,Nico Collins,HST,WR,1,11,TEN,8.73362445414847,8.47457627118644,40,0.25,2.3,0.6,10,0.3,2.8,0.48,26,0.23,2.35,0.47,19,0.37,3.42,0.66,21,0.14,1.29,0.56
2025,62,Xavier Weaver,ARZ,WR,1,12,JAX,21.390374331550802,23.076923076923077,40,0.07,0.23,0.05,10,0.1,0,0,30,0.07,0.3,0.06,18,0.06,0.5,0.11,22,0.09,0,0
2025,63,Rome Odunze,CHI,WR,1,9,CIN,11.080332409972298,3.4090909090909087,40,0.07,0,0,9,0.11,0,0,29,0.07,0,0,21,0.05,0,0,19,0.11,0,0
2025,64,Elic Ayomanor,TEN,WR,1,8,IND,8.98876404494382,9.30232558139535,40,0.2,1.3,0.23,8,0,0,0,30,0.27,1.73,0.31,20,0.2,1.3,0.28,20,0.2,1.3,0.18
2025,65,Tez Johnson,TB,WR,1,7,DET,14.545454545454545,16.666666666666664,40,0.17,1.45,0.4,22,0.23,2.09,0.62,18,0.11,0.67,0.12,21,0.19,1.1,0.2,19,0.16,1.84,0.61
2025,66,Tyler Lockett,LV,WR,1,12,CLV,11.174785100286533,9.803921568627452,39,0.13,1.59,0.26,8,0.13,1.13,0.24,31,0.13,1.71,0.27,23,0.17,1.26,0.26,16,0.06,2.06,0.27
2025,67,Sterling Shepard,TB,WR,1,7,DET,12.149532710280374,13.20754716981132,39,0.18,0.64,0.24,26,0.27,0.96,0.37,13,0,0,0,22,0.14,0.68,0.2,17,0.24,0.59,0.29
2025,68,A.J. Brown,PHI,WR,1,12,DAL,8.666666666666668,8.333333333333332,39,0.26,2.82,0.64,7,0,0,0,31,0.32,3.55,0.81,16,0.5,5.25,1.27,23,0.09,1.13,0.2
2025,69,Van Jefferson,TEN,WR,1,12,SEA,11.890243902439025,2,39,0.03,0.28,0.05,8,0.13,1.38,0.26,31,0,0,0,20,0.05,0.55,0.11,19,0,0,0
2025,70,Wan'Dale Robinson,NYG,WR,1,9,SF,7.45697896749522,8.333333333333332,39,0.28,1.18,0.35,4,0.25,1.5,0.4,35,0.29,1.14,0.34,22,0.27,1.05,0.29,17,0.29,1.35,0.43
2025,71,Josh Downs,IND,WR,1,9,PIT,10.985915492957748,10.714285714285714,39,0.23,1.28,0.44,8,0.38,1.38,1.14,31,0.19,1.26,0.25,21,0.19,1,0.53,18,0.28,1.61,0.33
2025,72,Arian Smith,NYJ,WR,1,7,CAR,17.03056768558952,20,39,0.08,0,0.03,4,0.25,0,0.25,35,0.06,0,0,18,0.06,0,0,21,0.1,0,0.05
2025,73,Josh Reynolds,NYJ,WR,1,7,CAR,24.836601307189543,42.857142857142854,38,0.24,0.76,0.16,3,0.33,0,0,35,0.23,0.83,0.17,18,0.28,1.11,0.22,20,0.2,0.45,0.1
2025,74,Dallas Goedert,PHI,TE,1,12,DAL,9.223300970873787,2.5,38,0.05,0.53,0.11,7,0,0,0,30,0.07,0.67,0.13,17,0,0,0,21,0.1,0.95,0.19
2025,75,Dalton Schultz,HST,TE,1,10,JAX,8.067940552016985,10.679611650485436,38,0.29,1.39,0.48,6,0.17,0,0,28,0.32,1.64,0.38,10,0.3,1.2,0.92,28,0.29,1.46,0.33
2025,76,Dalton Schultz,HST,TE,1,7,SEA,8.067940552016985,9.70873786407767,38,0.26,2.58,0.49,5,0.4,4.4,0.84,29,0.28,2.62,0.5,8,0.5,4,0.9,30,0.2,2.2,0.39
2025,77,T.J. Hockenson,MIN,TE,1,10,BLT,10.187667560321715,3.0303030303030303,38,0.05,0.21,0.07,7,0,0,0,26,0.08,0.31,0.11,19,0.05,0.21,0.07,19,0.05,0.21,0.07
2025,78,Jerry Jeudy,CLV,WR,1,10,NYJ,6.859205776173286,11.538461538461538,38,0.32,2.05,0.52,20,0.35,2.55,0.45,17,0.29,1.59,0.63,16,0.56,4.88,1.24,22,0.14,0,0
2025,79,Amon-Ra St. Brown,DET,WR,1,12,NYG,7.2106261859582546,7.83132530120482,38,0.34,3.92,0.79,6,0.17,0,0,31,0.35,4.45,0.7,25,0.24,2.96,0.42,13,0.54,5.77,1.5
2025,80,Rashee Rice,KC,WR,1,12,IND,15.2,15.584415584415584,38,0.32,3.71,0.58,13,0.31,1.46,0.22,21,0.29,5.71,0.86,26,0.31,3.27,0.48,12,0.33,4.67,0.8
2025,81,Mason Tipton,NO,WR,1,12,ATL,23.03030303030303,23.52941176470588,38,0.11,0.58,0.14,6,0,0,0,32,0.13,0.69,0.16,13,0.15,1.15,0.27,25,0.08,0.28,0.07
2025,82,Brandin Cooks,NO,WR,1,8,TB,11.419753086419753,8.823529411764707,37,0.08,0.59,0.14,7,0.14,1.57,0.3,30,0.07,0.37,0.1,13,0.08,0.62,0.14,24,0.08,0.58,0.14
2025,83,Cooper Kupp,SEA,WR,1,11,LA,9.560723514211885,10.294117647058822,37,0.19,0.62,0.14,10,0.5,1.6,0.36,23,0.04,0,0,21,0.24,0.43,0.09,16,0.13,0.88,0.21
2025,84,T.J. Hockenson,MIN,TE,1,7,PHI,9.919571045576408,13.636363636363635,37,0.24,1.16,0.28,12,0.08,0,0,22,0.36,1.95,0.47,13,0.46,2.23,0.45,24,0.13,0.58,0.18
2025,85,Greg Dortch,ARZ,WR,1,12,JAX,17.874396135265698,27.27272727272727,37,0.24,1.43,0.47,6,0.17,6.5,1.82,31,0.26,0.45,0.21,15,0.07,0.2,0.09,22,0.36,2.27,0.73
2025,86,Darnell Mooney,ATL,WR,1,9,NE,8.80952380952381,1.4084507042253522,37,0.03,0.41,0.07,10,0,0,0,25,0.04,0.6,0.1,17,0.06,0.88,0.15,20,0,0,0
2025,87,Jameson Williams,DET,WR,1,12,NYG,6.654676258992806,3.0303030303030303,37,0.08,0,0,7,0.14,0,0,30,0.07,0,0,26,0.12,0,0,11,0,0,0
2025,88,Khalil Shakir,BUF,WR,1,10,MIA,9.414758269720101,10,37,0.24,1.57,0.35,6,0.33,2.5,0.58,30,0.23,1.43,0.31,20,0.35,2.45,0.55,17,0.12,0.53,0.11
2025,89,Wan'Dale Robinson,NYG,WR,1,12,DET,7.0745697896749515,9.848484848484848,37,0.35,4.22,0.83,21,0.24,1.24,0.27,15,0.53,8.67,1.67,30,0.33,4.47,0.88,7,0.43,3.14,0.6
2025,90,AJ Barner,SEA,TE,1,11,LA,10.818713450292398,15.625,37,0.27,1.89,0.46,9,0.22,1.44,0.37,24,0.33,2.38,0.57,18,0.17,1.28,0.29,19,0.37,2.47,0.62
2025,91,Emeka Egbuka,TB,WR,1,12,LA,7.505070993914807,6.299212598425196,37,0.22,0.86,0.17,10,0,0,0,26,0.27,1.23,0.24,23,0.13,1.26,0.21,14,0.36,0.21,0.09
2025,92,Chimere Dike,TEN,WR,1,8,IND,9.840425531914894,11.11111111111111,37,0.22,2.51,0.44,9,0.33,2.11,0.43,26,0.19,2.85,0.48,20,0.2,2.75,0.47,17,0.24,2.24,0.4
2025,93,Dalton Schultz,HST,TE,1,9,DEN,7.643312101910828,7.766990291262135,36,0.22,2.14,0.38,10,0.2,0.2,0.12,25,0.24,3,0.5,12,0.25,1.33,0.3,24,0.21,2.54,0.42
2025,94,Noah Fant,CIN,TE,1,7,PIT,18.65284974093264,10.256410256410255,36,0.11,1.22,0.4,16,0.06,0.31,0.47,19,0.16,2.05,0.36,21,0.1,1.43,0.52,15,0.13,0.93,0.23
2025,95,Amon-Ra St. Brown,DET,WR,1,11,PHI,6.83111954459203,6.626506024096386,36,0.31,1.17,0.17,9,0.56,4.67,0.69,26,0.23,0,0,22,0.36,1.91,0.28,14,0.21,0,0
2025,96,Amon-Ra St. Brown,DET,WR,1,9,MIN,6.83111954459203,7.228915662650602,36,0.33,2.69,0.52,10,0.3,4.3,0.73,25,0.32,2.16,0.46,10,0.3,3.4,0.54,26,0.35,2.42,0.51
2025,97,Drake London,ATL,WR,1,9,NE,10.227272727272728,12.962962962962962,36,0.39,3.28,1.08,10,0.6,3.6,2.56,24,0.29,3.42,0.55,17,0.41,5.06,0.74,19,0.37,1.68,1.38
2025,98,Jameson Williams,DET,WR,1,11,PHI,6.474820143884892,6.0606060606060606,36,0.17,2.44,0.52,9,0.22,4.44,1.22,26,0.12,1.77,0.25,22,0.09,2.68,0.63,14,0.29,2.07,0.35
2025,99,Michael Wilson,ARZ,WR,1,7,GB,5.990016638935108,3.225806451612903,36,0.11,1.11,0.19,6,0.17,2.33,0.4,26,0.08,1,0.18,16,0.06,0.88,0.15,20,0.15,1.3,0.23
2025,100,Jalen Coker,CAR,WR,1,11,ATL,13.284132841328415,10,36,0.11,1.44,0.26,5,0.2,2.2,0.42,26,0.12,1.58,0.27,20,0.15,2.35,0.39,16,0.06,0.31,0.09
2025,101,Mason Taylor,NYJ,TE,1,7,CAR,10.876132930513595,6.349206349206349,36,0.11,0.86,0.17,3,0,0,0,33,0.12,0.94,0.18,17,0.06,0.76,0.14,19,0.16,0.95,0.2
2025,102,Darius Slayton,NYG,WR,1,9,SF,8.83838383838384,11.475409836065573,35,0.2,1.77,0.32,4,0.25,0,0,31,0.19,2,0.36,19,0.26,1.11,0.27,16,0.13,2.56,0.38
2025,103,Dawson Knox,BUF,TE,1,12,HST,12.411347517730496,8.333333333333332,35,0.11,0.49,0.13,13,0.08,0.23,0.1,22,0.14,0.64,0.15,28,0.11,0.61,0.17,7,0.14,0,0
2025,104,Michael Pittman,IND,WR,1,10,ATL,6.9306930693069315,1.8518518518518516,35,0.06,0.54,0.11,8,0,0,0,27,0.07,0.7,0.14,20,0.05,0.5,0.1,15,0.07,0.6,0.13
2025,105,Van Jefferson,TEN,WR,1,11,HST,10.670731707317072,12,35,0.17,0.63,0.32,7,0.14,0,0,26,0.15,0.69,0.15,13,0.08,0,0,22,0.23,1,0.51
2025,106,Van Jefferson,TEN,WR,1,8,IND,10.670731707317072,16,35,0.23,0.17,0.05,9,0.22,0.67,0.18,24,0.25,0,0,17,0.29,0.35,0.09,18,0.17,0,0
2025,107,Ja'Marr Chase,CIN,WR,1,8,NYJ,5.709624796084829,9.94475138121547,35,0.51,2.6,0.6,17,0.47,1.76,0.41,16,0.56,3.81,0.88,10,0.8,5.4,1.14,25,0.4,1.48,0.39
2025,108,Kyle Pitts,ATL,TE,1,7,SF,6.9306930693069315,8.620689655172415,35,0.29,1.77,0.38,10,0.3,3.7,0.67,25,0.28,1,0.26,20,0.35,2.05,0.45,15,0.2,1.4,0.27
2025,109,Alec Pierce,IND,WR,1,10,ATL,7.865168539325842,8.333333333333332,35,0.2,2.4,0.53,9,0.33,4.11,0.63,26,0.15,1.81,0.49,21,0.24,2.24,0.37,14,0.14,2.64,0.76
2025,110,Quentin Johnston,LAC,WR,1,10,PIT,7.446808510638298,10.126582278481013,35,0.23,1.2,0.26,18,0.17,0,0,17,0.29,2.47,0.54,25,0.24,1.2,0.24,10,0.2,1.2,0.32
2025,111,Sam LaPorta,DET,TE,1,9,MIN,15.283842794759824,16.3265306122449,35,0.23,2.77,0.62,9,0,0,0,25,0.32,3.88,0.87,10,0,0,0,25,0.32,3.88,0.87
2025,112,Brock Bowers,LV,TE,1,9,JAX,9.283819628647215,15.66265060240964,35,0.37,3.63,1.22,12,0.25,3.67,1.62,20,0.4,4.05,0.81,21,0.29,3.1,0.88,14,0.5,4.43,1.73
2025,113,Troy Franklin,DEN,WR,1,9,HST,7.6923076923076925,8.823529411764707,35,0.26,0.77,0.19,4,0.5,0.75,0.33,31,0.23,0.77,0.17,20,0.25,0.7,0.22,15,0.27,0.87,0.15
2025,114,Brian Thomas,JAX,WR,1,7,LA,8.027522935779817,7.954545454545454,35,0.2,0.89,0.17,6,0.17,0,0,27,0.22,1.15,0.23,20,0.25,0.35,0.14,15,0.13,1.6,0.23
2025,115,Rome Odunze,CHI,WR,1,8,BLT,9.695290858725762,11.363636363636363,35,0.29,3.26,0.53,13,0.38,2.77,0.51,21,0.24,3.71,0.56,22,0.32,3.05,0.53,13,0.23,3.62,0.52
2025,116,Colston Loveland,CHI,TE,1,9,CIN,9.831460674157304,8.860759493670885,35,0.2,3.37,0.85,9,0.22,0.89,0.98,25,0.2,4.4,0.84,20,0.3,3,0.85,15,0.07,3.87,0.85
2025,117,Elic Ayomanor,TEN,WR,1,7,NE,7.865168539325842,5.813953488372093,35,0.14,0.83,0.14,4,0.25,5,0.75,31,0.13,0.29,0.06,15,0.2,1.93,0.33,20,0.1,0,0
2025,118,Tez Johnson,TB,WR,1,10,NE,12.727272727272727,11.904761904761903,35,0.14,1.2,0.58,8,0,0,0,24,0.13,0.88,0.17,18,0.06,0.67,0.12,17,0.24,1.76,1.06
2025,119,Travis Kelce,KC,TE,1,11,DEN,6.653620352250488,12.5,34,0.38,2.68,0.71,14,0.36,2.14,0.43,20,0.4,3.05,0.91,16,0.38,2.31,0.42,18,0.39,3,0.97
2025,120,Sterling Shepard,TB,WR,1,10,NE,10.59190031152648,7.547169811320755,34,0.12,0.59,0.15,8,0.25,1.5,0.4,23,0.09,0.35,0.08,15,0.2,1.27,0.26,19,0.05,0.05,0.06
2025,121,Dalton Schultz,HST,TE,1,11,TEN,7.218683651804671,8.737864077669903,34,0.26,1.5,0.33,12,0.25,0.67,0.15,21,0.29,2.05,0.44,16,0.25,1.5,0.34,18,0.28,1.5,0.32
2025,122,Ray-Ray McCloud,NYG,WR,1,9,SF,26.5625,7.6923076923076925,34,0.03,0.15,0.04,2,0,0,0,32,0.03,0.16,0.05,19,0.05,0.26,0.08,15,0,0,0
