,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,FP,FP,FP,FP,FP
2025,9,Tony Pollard,TEN,RB,1,2,LA,20.33898305084746,89.1,12,92.3,0,63,5.25,0,0.02,0,3,8.3,10,15.9,0,0,66.7,16.7,4.7,2.67,16.7,2.58,49.2,0,0,0.064,0.8,10,83.3,54,0,5.4,80,2,16.7,9,0,4.5,0,6.3,7.5,6.3,7.52,-1.22
2025,10,Jonathan Taylor,IND,RB,1,10,ATL,9.333333333333334,88.5,7,100,0,60,8.57,0,0.19,0,3,33.3,46,76.7,100,0,71.4,28.6,28.3,5,28.6,3.57,41.7,0,0,0.041,0.3,1,14.3,7,0,7,100,6,85.7,53,0,8.83,66.7,6,4.3,6,4.33,1.67
2025,11,RJ Harvey,DEN,RB,1,1,TEN,13.793103448275861,48.6,4,66.7,0,60,15,0,0.01,0,1,25,50,83.3,0,0,75,25,40.9,13.25,25,1.75,11.7,2,0.5,0.637,2.5,1,25,2,0,2,0,3,75,58,0,19.33,100,6.9,3.4,6.9,3.44,3.46
2025,12,Emari Demercado,ARZ,RB,1,10,SEA,10,41,2,33.3,0,56,28,0,0,0,1,50,55,98.2,0,0,50,50,47.8,2,50,26,92.9,3,1.5,1.565,3.1,1,50,55,0,55,100,1,50,1,0,1,0,5.6,0.8,5.6,0.83,4.77
2025,13,Cam Skattebo,NYG,RB,1,4,LAC,37.93103448275862,73.7,11,64.7,0,56,5.09,0,0.04,0,4,9.1,16,28.6,0,0,72.7,36.4,4.2,2.18,27.3,2.91,57.1,3,0.27,0.067,0.7,8,72.7,42,0,5.25,62.5,3,27.3,14,0,4.67,100,7.3,7,7.3,6.99,0.31
2025,14,Tony Pollard,TEN,RB,1,17,NO,11.864406779661017,38.9,7,70,0,54,7.71,0,0.01,0,3,28.6,35,64.8,0,0,71.4,28.6,19.4,1.86,28.6,5.86,75.9,2,0.29,0.306,2.1,7,100,54,0,7.71,71.4,0,0,0,0,0,0,7.4,5.3,7.4,5.29,2.11
2025,15,Jonathan Taylor,IND,RB,1,6,ARZ,8,100,6,100,0,53,8.83,0,0.03,0,2,33.3,40,75.5,0,0,50,33.3,23,4.5,50,4.33,49.1,0,0,0.16,1,3,50,20,0,6.67,33.3,3,50,33,0,11,66.7,6,4.8,6,4.84,1.16
2025,16,Bucky Irving,TB,RB,1,14,NO,19.444444444444446,47.9,7,38.9,0,53,7.57,0,0.01,0,3,28.6,44,83,0,0,57.1,28.6,19.7,5.14,28.6,2.43,32.1,2,0.29,0.242,1.7,5,71.4,56,0,11.2,80,2,28.6,-3,0,-1.5,0,15.9,7.2,15.9,7.21,8.69
2025,17,Alvin Kamara,NO,RB,1,2,SF,35.483870967741936,87.2,11,78.6,0,52,4.73,0,0.04,0,1,9.1,13,25,0,0,54.5,27.3,-2.2,2,27.3,2.73,57.7,2,0.18,-0.027,-0.3,4,36.4,10,0,2.5,25,7,63.6,42,0,6,71.4,11,11.8,11,11.81,-0.81
2025,18,Travis Etienne,JAX,RB,1,12,ARZ,6.666666666666667,53.8,4,50,0,52,13,0,0.02,0,1,25,45,86.5,0,0,25,50,33.3,9.75,25,3.25,25,1,0.25,0.512,2,3,75,49,0,16.33,33.3,1,25,3,0,3,0,5.2,2,5.2,1.98,3.22
2025,19,Kareem Hunt,KC,RB,1,13,DAL,23.684210526315788,63.4,9,75,0,50,5.56,0,0.02,0,3,11.1,14,28,0,0,77.8,22.2,8.1,2.22,22.2,3.33,60,0,0,0.125,1.1,8,88.9,43,0,5.38,75,1,11.1,7,0,7,100,5,4.3,5,4.3,0.7
2025,20,Javonte Williams,DAL,RB,1,2,NYG,11.11111111111111,74,7,77.8,0,50,7.14,0,0.01,0,2,28.6,32,64,0,0,71.4,42.9,17,1.71,0,5.43,76,2,0.29,0.363,2.5,1,14.3,3,0,3,0,5,71.4,44,0,8.8,100,12.1,9.8,12.1,9.76,2.34
2025,21,Tyjae Spears,TEN,RB,1,8,IND,12,54.8,3,75,0,50,16.67,0,0.04,0,1,33.3,41,82,0,0,66.7,33.3,36.1,13.67,33.3,3,18,0,0,1.595,4.8,0,0,0,0,0,0,3,100,50,0,16.67,66.7,10.3,6,10.3,6.03,4.27
2025,22,Miles Sanders,DAL,RB,1,1,PHI,14.285714285714285,11.1,1,11.1,0,49,49,0,0,0,1,100,49,100,0,0,100,0,43.4,38,0,11,22.4,0,0,3.725,3.7,0,0,0,0,0,0,1,100,49,0,49,100,5.6,2.1,5.6,2.13,3.47
2025,23,Malik Davis,DAL,RB,1,17,WAS,29.411764705882355,44.8,5,62.5,0,49,9.8,0,0.01,0,1,40,37,75.5,0,0,60,20,22.5,6,20,3.8,38.8,2,0.4,0.391,2,3,60,12,0,4,33.3,2,40,37,0,18.5,100,4.9,2.7,4.9,2.71,2.19
2025,24,Rico Dowdle,CAR,RB,1,6,DAL,20.930232558139537,90.9,9,90,0,48,5.33,0,0.05,0,1,11.1,15,31.3,0,0,55.6,44.4,6.5,1.89,33.3,3.44,64.6,0,0,0.066,0.6,3,33.3,8,0,2.67,33.3,6,66.7,40,0,6.67,66.7,6.1,6.3,6.1,6.33,-0.23
2025,25,Tyler Allgeier,ATL,RB,1,10,IND,20.833333333333336,42.1,5,71.4,0,43,8.6,0,0.06,0,3,50,23,53.5,0,0,100,0,24.2,5.4,0,3.2,37.2,3,0.6,0.693,3.5,5,100,43,0,8.6,100,0,0,0,0,0,0,4.3,2.3,4.3,2.27,2.03
2025,26,Tony Pollard,TEN,RB,1,5,ARZ,10.16949152542373,66.7,6,85.7,0,42,7,0,0.04,0,2,33.3,25,59.5,0,0,66.7,16.7,12.3,4,0,3,42.9,1,0.17,0.231,1.4,2,33.3,25,0,12.5,100,4,66.7,17,0,4.25,50,6.9,6.5,6.9,6.48,0.42
2025,27,Travis Etienne,JAX,RB,1,14,IND,10,72,6,85.7,0,41,6.83,1,0.09,0,1,16.7,28,68.3,0,16.7,33.3,50,10.2,5.33,50,1.5,22,0,0,0.087,0.5,2,33.3,7,0,3.5,50,4,66.7,34,1,8.5,25,11.9,5.5,11.9,5.5,6.4
2025,28,Chase Brown,CIN,RB,1,12,NE,6.666666666666667,84,4,100,0,41,10.25,0,0.01,0,2,25,21,51.2,0,0,75,0,19.2,7,0,3.25,31.7,2,0.5,0.246,1,2,50,28,0,14,100,2,50,13,0,6.5,50,7,3.8,7,3.78,3.22
2025,29,Saquon Barkley,PHI,RB,1,3,LA,20.408163265306122,95.2,10,76.9,0,40,4,0,0.04,0,1,10,12,30,0,0,30,50,-10.7,2.2,40,1.8,45,0,0,-0.229,-2.3,7,70,24,0,3.43,14.3,3,30,16,0,5.33,66.7,7.6,12.4,7.6,12.4,-4.8
2025,30,Javonte Williams,DAL,RB,1,12,PHI,14.285714285714285,71.4,9,81.8,0,40,4.44,0,0.05,0,2,11.1,20,50,0,0,44.4,44.4,-0.6,2.56,22.2,1.89,42.5,1,0.11,-0.164,-1.5,6,66.7,30,0,5,50,3,33.3,10,0,3.33,33.3,5.3,6.5,5.3,6.46,-1.16
2025,31,Bijan Robinson,ATL,RB,1,3,CAR,15.384615384615385,85.7,8,72.7,0,40,5,0,0.01,0,2,12.5,10,25,0,0,62.5,25,6.3,2.38,37.5,2.63,52.5,0,0,-0.035,-0.3,6,75,25,0,4.17,50,2,25,15,0,7.5,100,12.9,10.7,12.9,10.69,2.21
2025,32,Chris Rodriguez,WAS,RB,1,16,PHI,26.31578947368421,42.9,5,55.6,0,39,7.8,0,0.01,0,2,20,20,51.3,0,0,60,40,13.5,1.2,40,6.6,84.6,4,0.8,0.351,1.8,5,100,39,0,7.8,60,0,0,0,0,0,0,5.5,4.2,5.5,4.22,1.28
2025,33,Samaje Perine,CIN,RB,1,8,NYJ,20.833333333333336,60.7,5,71.4,0,38,7.6,0,0.08,0,2,40,21,55.3,0,0,60,0,14.8,3.6,0,4,52.6,3,0.6,0.51,2.5,1,20,10,0,10,100,4,80,28,0,7,50,5.4,4.4,5.4,4.42,0.98
2025,34,Jonathan Taylor,IND,RB,1,15,SEA,14.666666666666666,84.8,11,100,0,38,3.45,0,0.26,0,2,9.1,11,28.9,0,0,27.3,54.5,-15.8,0.91,36.4,2.55,73.7,1,0.09,-0.117,-1.3,0,0,0,0,0,0,11,100,38,0,3.45,27.3,8.2,13.1,8.2,13.08,-4.88
2025,35,Javonte Williams,DAL,RB,1,15,MIN,4.761904761904762,15.4,3,33.3,0,38,12.67,0,0.01,0,2,66.7,30,78.9,0,0,100,0,23.5,9.67,0,3,23.7,0,0,0.715,2.1,3,100,38,0,12.67,100,0,0,0,0,0,0,3.8,1.5,3.8,1.51,2.29
2025,36,De'Von Achane,MIA,RB,1,10,BUF,7.5,81.8,3,60,0,38,12.67,0,0.01,0,2,66.7,29,76.3,0,0,100,0,23.6,4.33,0,8.33,65.8,3,1,1.326,4,0,0,0,0,0,0,2,66.7,29,0,14.5,100,3.8,1.5,3.8,1.48,2.32
2025,37,Nick Chubb,HST,RB,1,1,LA,20.689655172413794,40.7,6,66.7,0,37,6.17,0,0.04,0,1,16.7,13,35.1,0,0,50,33.3,8.3,3.17,16.7,3,48.6,3,0.5,0.054,0.3,2,33.3,16,0,8,50,4,66.7,21,0,5.25,50,3.7,3.1,3.7,3.1,0.6
2025,38,Tony Pollard,TEN,RB,1,15,SF,6.779661016949152,56.3,4,80,0,37,9.25,1,0.22,0,2,33.3,20,54.1,0,25,100,0,19,7.75,0,1.5,16.2,0,0,0.855,3.4,3,75,31,0,10.33,100,1,25,6,1,6,100,11.5,6.3,11.5,6.28,5.22
2025,39,James Cook,BUF,RB,1,17,PHI,30.76923076923077,46.2,8,88.9,0,37,4.63,0,0.05,0,1,12.5,10,27,0,0,50,50,-1,2.13,25,2.5,54.1,1,0.13,0.033,0.3,6,75,29,0,4.83,50,2,25,8,0,4,50,3.7,5.1,3.7,5.09,-1.39
2025,40,Tyrone Tracy,NYG,RB,1,17,LV,7.894736842105263,73.9,3,75,0,37,12.33,0,0,0,2,66.7,33,89.2,0,0,100,0,22.2,3,0,9.33,75.7,2,0.67,0.861,2.6,1,33.3,10,0,10,100,2,66.7,27,0,13.5,100,4.2,3.6,4.2,3.62,0.58
2025,41,Travis Etienne,JAX,RB,1,7,LA,10,51.9,6,46.2,0,36,6,0,0.02,0,2,16.7,13,36.1,0,0,50,33.3,6.2,4.17,16.7,1.83,30.6,0,0,0.178,1.1,4,66.7,16,0,4,25,2,33.3,20,0,10,100,5.7,4.7,5.7,4.7,1
2025,42,Breece Hall,NYJ,RB,1,1,PIT,7.6923076923076925,56.3,3,60,0,36,12,0,0.01,0,3,66.7,33,91.7,0,0,100,0,22.5,7.67,0,4.33,36.1,1,0.33,0.969,2.9,3,100,36,0,12,100,0,0,0,0,0,0,5.1,3,5.1,3.03,2.07
2025,43,Ashton Jeanty,LV,RB,1,18,KC,16.3265306122449,100,8,88.9,0,36,4.5,0,0.03,0,1,12.5,11,30.6,0,0,37.5,25,-6.3,2,25,2.5,55.6,0,0,-0.331,-2.6,6,75,33,0,5.5,50,2,25,3,0,1.5,0,4.4,5.9,4.4,5.92,-1.52
2025,44,Jonathan Taylor,IND,RB,1,4,LA,10.666666666666668,90,8,100,0,35,4.38,0,0.01,0,0,12.5,11,31.4,0,0,12.5,50,-12.5,2.5,37.5,1.88,42.9,3,0.38,-0.393,-3.1,7,87.5,28,0,4,0,1,12.5,7,0,7,100,5,7.7,5,7.73,-2.73
2025,45,Jahmyr Gibbs,DET,RB,1,10,WAS,13.043478260869565,54.5,3,100,0,35,11.67,0,0.03,0,2,33.3,28,80,0,0,100,0,20.2,4.67,0,7,60,1,0.33,0.817,2.5,1,33.3,3,0,3,100,2,66.7,32,0,16,100,3.5,1.6,3.5,1.65,1.85
2025,46,Tyrone Tracy,NYG,RB,1,11,GB,15.789473684210526,50,6,75,0,35,5.83,0,0.01,0,1,16.7,17,48.6,0,0,66.7,33.3,6.3,2.17,16.7,3.67,62.9,0,0,0.056,0.3,2,33.3,18,0,9,50,4,66.7,17,0,4.25,75,9.5,5.9,9.5,5.88,3.62
2025,47,Kyren Williams,LA,RB,1,3,PHI,17.24137931034483,79.3,5,71.4,0,34,6.8,0,0.09,0,3,40,23,67.6,0,0,80,20,7.6,2,20,4.8,70.6,1,0.2,0.222,1.1,3,60,17,0,5.67,66.7,2,40,17,0,8.5,100,5.2,6.2,5.2,6.24,-1.04
2025,48,Bucky Irving,TB,RB,1,13,ARZ,19.444444444444446,55.2,7,77.8,0,34,4.86,1,0.17,0,1,14.3,13,38.2,0,14.3,57.1,42.9,1,3,42.9,1.86,38.2,6,0.86,0.171,1.2,2,28.6,4,0,2,50,3,42.9,22,1,7.33,66.7,13.4,6.3,13.4,6.35,7.05
2025,49,Woody Marks,HST,RB,1,4,TEN,20,59.5,6,50,0,34,5.67,1,0.1,0,2,16.7,18,52.9,0,16.7,50,33.3,3.6,2.17,33.3,3.5,61.8,1,0.17,0.16,1,3,50,21,1,7,66.7,3,50,13,0,4.33,33.3,16.2,9.1,16.2,9.11,7.09
2025,50,Jaydon Blue,DAL,RB,1,18,NYG,54.54545454545454,58.3,6,75,0,34,5.67,1,0.06,0,3,50,36,105.9,0,16.7,50,50,4.6,4.5,50,1.17,20.6,0,0,0.436,2.6,2,33.3,12,0,6,50,4,66.7,22,1,5.5,50,9.4,3.3,9.4,3.29,6.11
2025,51,Nick Chubb,HST,RB,1,16,LV,10.344827586206897,29,3,50,0,33,11,0,0,0,1,33.3,30,90.9,0,0,33.3,66.7,17.8,0.33,33.3,10.67,97,2,0.67,0.043,0.1,0,0,0,0,0,0,3,100,33,0,11,33.3,3.3,1.5,3.3,1.55,1.75
2025,52,Travis Etienne,JAX,RB,1,4,SF,11.666666666666666,58.3,7,53.8,0,33,4.71,0,0.02,0,3,28.6,22,66.7,0,0,42.9,57.1,-2.5,2.43,42.9,2.29,48.5,1,0.14,-0.068,-0.5,1,14.3,-2,0,-2,0,5,71.4,27,0,5.4,40,3.3,3.7,3.3,3.66,-0.36
2025,53,Javonte Williams,DAL,RB,1,9,ARZ,9.523809523809524,87.9,6,85.7,0,33,5.5,0,0.01,0,2,16.7,19,57.6,0,0,33.3,66.7,3.2,2.17,50,3.33,60.6,2,0.33,0.102,0.6,3,50,8,0,2.67,33.3,2,33.3,22,0,11,50,3.3,3.1,3.3,3.06,0.24
2025,54,Emari Demercado,ARZ,RB,1,16,ATL,20,65,4,66.7,0,33,8.25,0,0.01,0,1,25,12,36.4,0,0,75,0,13.3,6.5,0,1.75,21.2,1,0.25,0.263,1.1,4,100,33,0,8.25,75,0,0,0,0,0,0,3.3,3.5,3.3,3.5,-0.2
2025,55,Tony Pollard,TEN,RB,1,14,CLV,1.694915254237288,33.3,1,25,0,32,32,1,0.01,0,1,100,32,100,0,100,100,0,27.1,32,0,0,0,0,0,3.525,3.5,1,100,32,1,32,100,0,0,0,0,0,0,9.2,0.5,9.2,0.53,8.67
2025,56,D'Andre Swift,CHI,RB,1,13,PHI,10.714285714285714,57.1,3,75,0,32,10.67,0,0,0,1,33.3,23,71.9,0,0,33.3,33.3,17.9,8.33,0,2.33,21.9,1,0.33,0.489,1.5,3,100,32,0,10.67,33.3,0,0,0,0,0,0,5.5,2.9,5.5,2.93,2.57
2025,57,Rachaad White,TB,RB,1,14,NO,24.137931034482758,47.9,7,38.9,0,32,4.57,0,0.04,0,1,0,0,0,0,0,42.9,28.6,-2,1.86,42.9,2.71,59.4,0,0,0.35,2.5,5,71.4,27,0,5.4,60,2,28.6,5,0,2.5,0,4.4,5.2,4.4,5.19,-0.79
2025,58,Bijan Robinson,ATL,RB,1,12,NO,1.9230769230769231,75,1,50,0,32,32,0,0,0,1,100,32,100,0,0,100,0,26.8,24,0,8,25,1,1,2.841,2.8,0,0,0,0,0,0,0,0,0,0,0,0,4.7,2.3,4.7,2.35,2.35
2025,59,Kareem Hunt,KC,RB,1,12,IND,18.421052631578945,64.6,7,77.8,0,31,4.43,0,0.02,0,2,14.3,18,58.1,0,0,28.6,57.1,-1.7,1.14,57.1,3.29,74.2,2,0.29,-0.261,-1.8,6,85.7,13,0,2.17,16.7,1,14.3,18,0,18,100,8.7,8.4,8.7,8.4,0.3
2025,60,Jonathan Taylor,IND,RB,1,14,JAX,10.666666666666668,54.8,8,88.9,0,31,3.88,0,0.01,1,1,12.5,14,45.2,0,0,25,50,-11,2,25,1.88,48.4,0,0,-0.843,-6.7,6,75,15,0,2.5,16.7,2,25,16,0,8,50,2.1,4.3,2.1,4.27,-2.17
2025,61,D'Andre Swift,CHI,RB,1,7,NO,14.285714285714285,53.6,4,50,0,31,7.75,0,0.7,0,1,33.3,17,54.8,0,0,50,25,9.3,6.5,25,1.25,16.1,1,0.25,0.256,1,1,25,2,0,2,0,3,75,29,0,9.67,66.7,3.1,6.3,3.1,6.35,-3.25
2025,62,Chase Brown,CIN,RB,1,2,JAX,10,66.7,6,100,0,31,5.17,0,0.01,0,2,16.7,11,35.5,0,0,50,33.3,0.9,2.67,16.7,2.5,48.4,1,0.17,0.194,1.2,5,83.3,26,0,5.2,40,1,16.7,5,0,5,100,4.6,5.1,4.6,5.09,-0.49
2025,63,De'Von Achane,MIA,RB,1,13,NO,12.5,70.6,5,71.4,0,31,6.2,0,0.08,0,1,20,10,32.3,0,0,80,20,6.4,4.2,20,2,32.3,0,0,0.254,1.3,3,60,12,0,4,66.7,1,20,10,0,10,100,3.1,3,3.1,2.97,0.13
2025,64,Rico Dowdle,CAR,RB,1,8,BUF,4.651162790697675,34.4,2,28.6,0,30,15,0,0,0,1,50,24,80,0,0,100,0,20.4,3,0,12,80,2,1,1.425,2.9,2,100,30,0,15,100,0,0,0,0,0,0,3,1,3,0.98,2.02
2025,65,Jordan Mason,MIN,RB,1,13,SEA,20,30.4,3,75,0,30,10,0,0,0,1,33.3,24,80,0,0,66.7,33.3,16.2,3.33,33.3,6.67,66.7,1,0.33,-0.044,-0.1,2,66.7,26,0,13,50,1,33.3,4,0,4,100,4.1,3,4.1,2.95,1.15
2025,66,Blake Corum,LA,RB,1,2,TEN,9.090909090909092,22.2,2,50,0,30,15,0,0.01,0,2,100,30,100,0,0,100,0,20.5,9,0,6,40,0,0,1.203,2.4,1,50,15,0,15,100,1,50,15,0,15,100,3,1,3,1.01,1.99
2025,67,Ashton Jeanty,LV,RB,1,17,NYG,4.081632653061225,66.7,2,100,0,30,15,0,0,0,1,50,24,80,0,0,50,0,19.2,5,0,10,66.7,1,0.5,0.418,0.8,1,50,24,0,24,100,1,50,6,0,6,0,6.3,4.5,6.3,4.51,1.79
2025,68,Kyren Williams,LA,RB,1,14,ARZ,10.344827586206897,69.2,3,50,0,29,9.67,0,0.01,0,2,33.3,18,62.1,0,0,100,0,13.2,3,33.3,6.67,69,1,0.33,0.684,2.1,3,100,29,0,9.67,100,0,0,0,0,0,0,4.8,3.3,4.8,3.34,1.46
2025,69,Tank Bigsby,PHI,RB,1,8,NYG,16.666666666666664,6.3,1,33.3,0,29,29,0,0,0,1,100,29,100,0,0,100,0,23.3,9,0,20,69,1,1,2.662,2.7,0,0,0,0,0,0,1,100,29,0,29,100,2.9,0.6,2.9,0.58,2.32
2025,70,Chase Brown,CIN,RB,1,18,CLV,10,69.2,6,85.7,0,29,4.83,0,0.2,0,0,0,0,0,0,0,66.7,33.3,-7.2,2.17,33.3,2.67,55.2,2,0.33,0.144,0.9,5,83.3,28,0,5.6,80,1,16.7,1,0,1,0,5.1,6.2,5.1,6.18,-1.08
2025,71,Emari Demercado,ARZ,RB,1,18,LA,10,45.8,2,50,0,29,14.5,0,0,0,1,100,29,100,0,0,50,0,19.5,7.5,0,7,48.3,2,1,0.496,1,0,0,0,0,0,0,2,100,29,0,14.5,50,2.9,1,2.9,0.96,1.94
2025,72,Ashton Jeanty,LV,RB,1,16,HST,12.244897959183673,90,6,85.7,0,29,4.83,0,0,0,0,0,0,0,0,0,16.7,50,0.6,1.33,50,3.5,72.4,2,0.33,-0.446,-2.7,5,83.3,20,0,4,20,1,16.7,9,0,9,0,15.9,6.8,15.9,6.82,9.08
2025,73,Omarion Hampton,LAC,RB,1,4,NYG,11.538461538461538,83.9,3,100,0,29,9.67,0,0,0,1,33.3,29,100,0,0,33.3,66.7,15.8,8,66.7,1.67,17.2,1,0.33,0.184,0.6,1,33.3,1,0,1,0,2,66.7,28,0,14,50,9.4,7.8,9.4,7.77,1.63
2025,74,Christian McCaffrey,SF,RB,1,12,CAR,22.58064516129032,96.8,7,77.8,0,28,4,0,0.02,0,2,14.3,17,60.7,0,0,42.9,57.1,-4,2.86,42.9,1.14,28.6,1,0.14,-0.17,-1.2,3,42.9,25,0,8.33,66.7,2,28.6,0,0,0,0,9.2,8.4,9.2,8.42,0.78
2025,75,Devin Singletary,NYG,RB,1,13,NE,15.789473684210526,52.9,3,75,0,28,9.33,0,0.01,0,2,33.3,14,50,0,0,100,0,13.2,6.33,0,3,32.1,0,0,0.807,2.4,2,66.7,14,0,7,100,1,33.3,14,0,14,100,7.2,4.6,7.2,4.63,2.57
2025,76,Michael Carter,ARZ,RB,1,15,HST,25,83.9,6,100,0,28,4.67,0,0.01,0,2,0,0,0,0,0,83.3,16.7,-0.4,2.67,0,2,42.9,1,0.17,0.468,2.8,3,50,10,0,3.33,66.7,3,50,18,0,6,100,8.2,7.7,8.2,7.71,0.49
2025,77,Isiah Pacheco,KC,RB,1,8,WAS,11.428571428571429,58.6,4,50,0,28,7,0,0.02,0,1,25,13,46.4,0,0,75,0,7.8,2,25,5,71.4,1,0.25,0.165,0.7,2,50,11,0,5.5,50,2,50,17,0,8.5,100,2.8,2.1,2.8,2.12,0.68
2025,78,Kenneth Walker,SEA,RB,1,16,LA,15.384615384615385,54.5,4,100,0,28,7,0,0.01,0,1,25,17,60.7,0,0,25,25,6.6,2.25,50,4.75,67.9,4,1,0.152,0.6,1,25,17,0,17,100,1,25,1,0,1,0,4.3,3.2,4.3,3.25,1.05
2025,79,De'Von Achane,MIA,RB,1,9,BLT,10,96.3,4,100,0,28,7,0,0.01,0,2,50,27,96.4,0,0,50,50,8.3,4,25,3,42.9,2,0.5,-0.121,-0.5,4,100,28,0,7,50,0,0,0,0,0,0,8.3,10.9,8.3,10.94,-2.64
2025,80,Jahmyr Gibbs,DET,RB,1,12,NYG,26.08695652173913,87.5,6,100,0,28,4.67,0,0,0,3,16.7,10,35.7,0,0,83.3,16.7,-1.3,3.33,16.7,1.33,28.6,2,0.33,0.33,2,3,50,19,0,6.33,100,2,33.3,12,0,6,100,14.3,16,14.3,16.02,-1.72
2025,81,Kyle Monangai,CHI,RB,1,9,CIN,26.666666666666668,54.2,4,100,0,28,7,0,0.04,0,1,0,0,0,0,0,75,0,9.3,4,0,3,42.9,0,0,0.486,1.9,2,50,11,0,5.5,50,2,50,17,0,8.5,100,4.9,3.7,4.9,3.65,1.25
