,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,FP,FP
2025,24,Courtland Sutton,DEN,WR,1,3,LAC,6.666666666666667,8,32,6,118,77.1,19.67,14.75,75,1,100,0,0,0,23.8,23.8
2025,25,Ricky Pearsall,SF,WR,1,3,ARZ,20.754716981132077,11,26.8,8,117,41.2,14.63,10.64,72.7,0,0,0,1,0,19.7,19.7
2025,26,Amon-Ra St. Brown,DET,WR,1,2,CHI,6.626506024096386,11,39.3,9,115,34.4,12.78,10.45,81.8,3,60,3,4,0,39.2,39.2
2025,27,DeVonta Smith,PHI,WR,1,5,DEN,9.734513274336283,11,28.9,8,114,40.7,14.25,10.36,72.7,0,0,0,1,0,19.4,19.4
2025,28,Rashid Shaheed,NO,WR,1,5,NYG,5.617977528089887,5,15.6,4,114,46.7,28.5,22.8,80,1,100,0,0,0,21.4,21.4
2025,29,Jordan Addison,MIN,WR,1,4,PIT,9.58904109589041,7,15.2,4,114,32.6,28.5,16.29,57.1,0,0,0,0,0,15.4,15.4
2025,30,Ryan Flournoy,DAL,WR,1,5,NYJ,14.814814814814813,8,27.6,6,114,48.1,19,14.25,75,0,0,0,0,0,18.4,18.4
2025,31,CeeDee Lamb,DAL,WR,1,2,NYG,9.734513274336283,11,21.2,9,112,31,12.44,10.18,81.8,0,0,0,1,0,20.2,20.2
2025,32,Puka Nacua,LA,WR,1,3,PHI,9.202453987730062,15,44.1,11,112,57.1,10.18,7.47,73.3,0,0,0,0,0,22.8,22.8
2025,33,Keon Coleman,BUF,WR,1,1,BLT,18.96551724137931,11,23.9,8,112,28.4,14,10.18,72.7,1,50,1,2,0,25.2,25.2
2025,34,Dallas Goedert,PHI,TE,1,6,NYG,13.750000000000002,11,33.3,9,110,38.9,12.22,10,81.8,1,100,1,2,0,26,26
2025,35,CeeDee Lamb,DAL,WR,1,1,PHI,11.504424778761061,13,38.2,7,110,58.5,15.71,8.46,53.8,0,0,0,0,0,18,18
2025,36,Jaylen Waddle,MIA,WR,1,5,CAR,9.183673469387756,9,25,6,110,43,18.33,12.22,66.7,1,33.3,0,2,0,23,23
2025,37,Ja'Marr Chase,CIN,WR,1,5,DET,4.972375690607735,9,22.5,6,110,43.8,18.33,12.22,66.7,2,66.7,0,1,0,29,29
2025,38,Drake London,ATL,WR,1,4,WAS,9.25925925925926,10,38.5,8,110,35.1,13.75,11,80,1,50,1,1,0,25,25
2025,39,Tyreek Hill,MIA,WR,1,2,NE,24.137931034482758,7,21.9,6,109,34.6,18.17,15.57,85.7,0,0,0,0,0,16.9,16.9
2025,40,A.J. Brown,PHI,WR,1,3,LA,8.333333333333332,10,31.3,6,109,48.2,18.17,10.9,60,1,33.3,2,3,0,22.9,22.9
2025,41,Jameson Williams,DET,WR,1,2,CHI,4.040404040404041,4,14.3,2,108,32.3,54,27,50,1,20,0,0,0,18.8,18.8
2025,42,Dalton Kincaid,BUF,TE,1,5,NE,12.244897959183673,6,19.4,6,108,42.7,18,18,100,0,0,0,0,0,16.8,16.8
2025,43,Ricky Pearsall,SF,WR,1,1,SEA,13.20754716981132,7,20,4,108,39,27,15.43,57.1,0,0,2,2,0,14.8,14.8
2025,44,Davante Adams,LA,WR,1,2,TEN,10.81081081081081,12,36.4,6,106,35.6,17.67,8.83,50,1,50,4,5,0,22.6,22.6
2025,45,Nico Collins,HST,WR,1,3,JAX,9.322033898305085,11,28.9,8,104,51,13,9.45,72.7,1,100,0,0,1,23.4,23.4
2025,46,Jaxon Smith-Njigba,SEA,WR,1,2,PIT,6.369426751592357,10,30.3,8,103,34.9,12.88,10.3,80,0,0,0,0,0,18.3,18.3
2025,47,Kayshon Boutte,NE,WR,1,1,LV,17.77777777777778,8,17.4,6,103,35.9,17.17,12.88,75,0,0,0,0,0,16.3,16.3
2025,48,Brock Bowers,LV,TE,1,1,NE,9.63855421686747,8,23.5,5,103,28.5,20.6,12.88,62.5,0,0,0,0,0,15.3,15.3
2025,49,Stefon Diggs,NE,WR,1,4,CAR,7.000000000000001,7,38.9,6,101,49.8,16.83,14.43,85.7,0,0,0,2,0,16.1,16.1
2025,50,Emeka Egbuka,TB,WR,1,4,PHI,7.874015748031496,10,25,4,101,34.9,25.25,10.1,40,1,50,0,0,0,20.1,20.1
2025,51,Luther Burden,CHI,WR,1,3,DAL,5,3,10.7,3,101,33.9,33.67,33.67,100,1,25,0,1,0,19.8,19.8
2025,52,Amon-Ra St. Brown,DET,WR,1,5,CIN,5.421686746987952,9,37.5,8,100,38.3,12.5,11.11,88.9,0,0,0,0,0,18,18
2025,53,Ladd McConkey,LAC,WR,1,6,MIA,8.653846153846153,9,23.7,7,100,37.9,14.29,11.11,77.8,1,50,1,3,0,23,23
2025,54,Tetairoa McMillan,CAR,WR,1,2,ARZ,7.563025210084033,9,16.4,6,100,30.5,16.67,11.11,66.7,0,0,0,2,0,16,16
2025,55,Courtland Sutton,DEN,WR,1,5,PHI,8.333333333333332,10,25.6,8,99,40.9,12.38,9.9,80,0,0,0,0,0,17.9,17.9
2025,56,Marquise Brown,KC,WR,1,1,LAC,19.444444444444446,14,35.9,10,99,38.4,9.9,7.07,71.4,0,0,2,2,0,19.9,19.9
2025,57,Chris Olave,NO,WR,1,6,NE,6.622516556291391,10,38.5,6,98,43.2,16.33,9.8,60,0,0,0,2,0,15.8,15.8
2025,58,Quentin Johnston,LAC,WR,1,4,NYG,16.455696202531644,13,31.7,8,98,48.3,12.25,7.54,61.5,1,100,0,0,0,23.8,23.8
2025,59,Marvin Harrison,ARZ,WR,1,5,TEN,6.8493150684931505,5,15.6,4,98,44.5,24.5,19.6,80,0,0,0,0,0,13.8,13.8
2025,60,Jakobi Meyers,LV,WR,1,1,NE,9.523809523809524,10,29.4,8,97,26.8,12.13,9.7,80,0,0,0,0,0,17.7,17.7
2025,61,Deebo Samuel,WAS,WR,1,5,LAC,11.224489795918368,11,42.3,8,96,41.6,12,8.73,72.7,1,100,1,2,0,23.6,23.6
2025,62,Jaxon Smith-Njigba,SEA,WR,1,3,NO,3.821656050955414,6,28.6,5,96,41.2,19.2,16,83.3,1,50,0,2,0,20.6,20.6
2025,63,Adonai Mitchell,IND,WR,1,4,LA,5.47945205479452,4,12.1,3,96,36.6,32,24,75,0,0,0,0,1,11.6,11.6
2025,64,DK Metcalf,PIT,WR,1,6,CLV,9.183673469387756,9,30,4,95,40.4,23.75,10.56,44.4,1,50,0,0,0,19.5,19.5
2025,65,Jaylen Waddle,MIA,WR,1,6,LAC,8.16326530612245,8,24.2,6,95,44.6,15.83,11.88,75,0,0,0,0,0,15.8,15.82
2025,66,Garrett Wilson,NYJ,WR,1,1,PIT,14.545454545454545,8,36.4,7,95,43.6,13.57,11.88,87.5,1,100,0,0,0,22.5,22.5
2025,67,Ja'Marr Chase,CIN,WR,1,6,GB,6.629834254143646,12,26.7,10,94,42.9,9.4,7.83,83.3,1,50,0,2,0,25.1,25.1
2025,68,Kayshon Boutte,NE,WR,1,6,NO,11.11111111111111,5,19.2,5,93,35.6,18.6,18.6,100,2,66.7,0,0,0,26.3,26.3
2025,69,Sam LaPorta,DET,TE,1,5,CIN,12.244897959183673,6,25,5,92,35.2,18.4,15.33,83.3,1,25,1,1,0,20.2,20.2
2025,70,Mark Andrews,BLT,TE,1,3,DET,8.955223880597014,6,21.4,6,91,31.6,15.17,15.17,100,2,66.7,0,1,0,27.1,27.1
2025,71,Puka Nacua,LA,WR,1,2,TEN,5.521472392638037,9,27.3,8,91,30.5,11.38,10.11,88.9,0,0,1,1,0,27.6,27.6
2025,72,Hunter Henry,NE,TE,1,3,PIT,11.904761904761903,10,27,8,90,33.6,11.25,9,80,2,100,2,4,0,29,29
2025,73,Cooper Kupp,SEA,WR,1,2,PIT,11.76470588235294,8,24.2,7,90,30.5,12.86,11.25,87.5,0,0,0,0,0,16,16
2025,74,Tyquan Thornton,KC,WR,1,5,JAX,13.88888888888889,5,12.2,3,90,28.3,30,18,60,0,0,0,1,0,12,12
2025,75,Brian Thomas,JAX,WR,1,6,SEA,11.363636363636363,10,23.8,8,90,34.9,11.25,9,80,1,50,0,0,0,23,23
2025,76,Jauan Jennings,SF,WR,1,2,NO,10.465116279069768,9,23.1,5,89,31.9,17.8,9.89,55.6,1,33.3,0,0,0,19.9,19.9
2025,77,Quentin Johnston,LAC,WR,1,3,DEN,11.39240506329114,9,19.1,6,89,29.7,14.83,9.89,66.7,0,0,1,3,0,14.9,14.9
2025,78,Troy Franklin,DEN,WR,1,2,IND,8.823529411764707,9,30,8,89,43.2,11.13,9.89,88.9,1,33.3,1,3,0,24,24
2025,79,Davante Adams,LA,WR,1,5,SF,9.90990990990991,11,23.4,5,88,22.6,17.6,8,45.5,0,0,0,0,0,13.8,13.8
2025,80,Tutu Atwell,LA,WR,1,4,IND,13.333333333333334,2,4.9,1,88,23.5,88,44,50,1,33.3,0,0,0,15.8,15.8
2025,81,Matthew Golden,GB,WR,1,6,CIN,11.904761904761903,5,19.2,3,86,33.2,28.67,17.2,60,0,0,0,0,0,13.2,13.2
2025,82,Puka Nacua,LA,WR,1,5,SF,7.361963190184049,12,25.5,10,85,21.9,8.5,7.08,83.3,1,33.3,1,2,0,24.5,24.5
2025,83,Emeka Egbuka,TB,WR,1,3,NYJ,6.299212598425196,8,27.6,6,85,36.5,14.17,10.63,75,0,0,0,1,0,14.5,14.5
2025,84,Garrett Wilson,NYJ,WR,1,3,TB,21.818181818181817,12,33.3,10,84,42.6,8.4,7,83.3,1,50,0,2,0,24.4,24.4
2025,85,Wan'Dale Robinson,NYG,WR,1,6,PHI,5.303030303030303,7,26.9,6,84,43.1,14,12,85.7,1,100,0,1,0,20.4,20.4
2025,86,DK Metcalf,PIT,WR,1,1,NYJ,7.142857142857142,7,23.3,4,83,34,20.75,11.86,57.1,0,0,0,0,0,12.3,12.3
2025,87,Xavier Worthy,KC,WR,1,4,BLT,11.11111111111111,8,21.6,5,83,30.7,16.6,10.38,62.5,0,0,0,0,0,17.1,17.1
2025,88,Garrett Wilson,NYJ,WR,1,4,MIA,14.545454545454545,8,29.6,6,82,38.1,13.67,10.25,75,1,100,0,0,0,20.2,20.2
2025,89,Jake Ferguson,DAL,TE,1,3,CHI,14.000000000000002,14,31.1,13,82,28.1,6.31,5.86,92.9,0,0,1,2,0,21.2,21.2
2025,90,Andrei Iosivas,CIN,WR,1,5,DET,12.068965517241379,7,17.5,5,82,32.7,16.4,11.71,71.4,0,0,1,1,0,13.2,13.2
2025,91,Courtland Sutton,DEN,WR,1,4,CIN,5,6,14.3,5,81,24.8,16.2,13.5,83.3,1,50,0,1,0,19.1,19.1
2025,92,Justin Jefferson,MIN,WR,1,2,ATL,4.3478260869565215,6,28.6,3,81,51.3,27,13.5,50,0,0,1,1,0,11.1,11.1
2025,93,Cade Otton,TB,TE,1,5,SEA,6.25,5,15.2,4,81,21.4,20.25,16.2,80,0,0,0,0,0,12.1,12.1
2025,94,Harold Fannin,CLV,TE,1,6,PIT,9.615384615384617,10,19.2,7,81,36.7,11.57,8.1,70,0,0,0,1,0,15.1,15.1
2025,95,Sterling Shepard,TB,WR,1,3,NYJ,9.433962264150944,5,17.2,4,80,34.3,20,16,80,0,0,1,1,0,12,12
2025,96,A.J. Brown,PHI,WR,1,6,NYG,7.5,9,27.3,6,80,28.3,13.33,8.89,66.7,0,0,0,2,0,14,14
2025,97,Michael Pittman,IND,WR,1,1,MIA,7.4074074074074066,8,27.6,6,80,29.4,13.33,10,75,1,100,0,0,0,20,20
2025,98,Brian Thomas,JAX,WR,1,5,KC,6.8181818181818175,6,24,4,80,36.2,20,13.33,66.7,0,0,0,1,0,12,12
2025,99,Zay Jones,ARZ,WR,1,6,IND,43.75,7,15.9,5,79,24.7,15.8,11.29,71.4,0,0,0,1,0,12.9,12.9
2025,100,Nico Collins,HST,WR,1,4,TEN,5.084745762711865,6,21.4,4,79,33.9,19.75,13.17,66.7,0,0,0,0,0,11.9,11.9
2025,101,Jaxon Smith-Njigba,SEA,WR,1,4,ARZ,3.1847133757961785,5,19.2,4,79,32.6,19.75,15.8,80,0,0,0,0,0,13,13
2025,102,Quentin Johnston,LAC,WR,1,1,KC,8.860759493670885,7,20.6,5,79,24.8,15.8,11.29,71.4,2,66.7,1,2,0,24.9,24.9
2025,103,Sam LaPorta,DET,TE,1,1,GB,18.367346938775512,9,23.1,6,79,35.1,13.17,8.78,66.7,0,0,0,2,0,13.9,13.9
2025,104,Tyler Warren,IND,TE,1,2,DEN,6.60377358490566,7,20.6,4,79,25,19.75,11.29,57.1,0,0,1,1,0,11.9,11.9
2025,105,Travis Kelce,KC,TE,1,6,DET,6.730769230769231,7,23.3,6,78,30.4,13,11.14,85.7,0,0,0,1,0,13.8,13.8
2025,106,Darren Waller,MIA,TE,1,5,CAR,14.705882352941178,5,13.9,5,78,30.5,15.6,15.6,100,1,33.3,1,1,0,18.8,18.8
2025,107,Trey McBride,ARZ,TE,1,2,CAR,4.242424242424243,7,28,6,78,35.5,13,11.14,85.7,0,0,0,0,0,13.8,13.8
2025,108,Jake Ferguson,DAL,TE,1,2,NYG,12,12,23.1,9,78,21.6,8.67,6.5,75,0,0,0,0,0,16.8,16.8
2025,109,Deebo Samuel,WAS,WR,1,1,NYG,10.204081632653061,10,33.3,7,77,33,11,7.7,70,0,0,0,0,0,22.6,22.6
2025,110,Amon-Ra St. Brown,DET,WR,1,3,BLT,4.819277108433735,8,28.6,7,77,38.1,11,9.63,87.5,1,100,0,2,0,20.7,20.7
2025,111,Juwan Johnson,NO,TE,1,1,ARZ,11,11,23.9,8,76,35.5,9.5,6.91,72.7,0,0,0,2,0,15.6,15.6
2025,112,Parker Washington,JAX,WR,1,2,CIN,5.555555555555555,5,11.9,5,76,28,15.2,15.2,100,0,0,0,0,0,12.6,12.6
2025,113,Tyler Warren,IND,TE,1,1,MIA,8.49056603773585,9,31,7,76,27.9,10.86,8.44,77.8,0,0,1,2,0,14.9,14.9
2025,114,Justin Jefferson,MIN,WR,1,3,CIN,5.072463768115942,7,29.2,5,75,37.1,15,10.71,71.4,0,0,0,0,0,12.5,12.5
2025,115,Van Jefferson,TEN,WR,1,6,LV,12,6,15.8,4,75,33.8,18.75,12.5,66.7,0,0,0,1,0,11.5,11.5
2025,116,Zay Flowers,BLT,WR,1,2,CLV,8.547008547008547,10,34.5,7,75,33.3,10.71,7.5,70,0,0,0,0,0,14.9,14.9
2025,117,Terry McLaurin,WAS,WR,1,3,LV,6.896551724137931,4,19,3,74,35.7,24.67,18.5,75,0,0,0,0,0,10.4,10.4
2025,118,Zay Flowers,BLT,WR,1,4,KC,6.837606837606838,8,24.2,7,74,37.2,10.57,9.25,87.5,0,0,0,0,0,14.4,14.4
2025,119,Ladd McConkey,LAC,WR,1,1,KC,8.653846153846153,9,26.5,6,74,23.3,12.33,8.22,66.7,0,0,0,0,0,13.4,13.4
2025,120,Michael Pittman,IND,WR,1,3,TEN,5.555555555555555,6,24,6,73,32,12.17,12.17,100,1,100,0,1,0,19.3,19.3
2025,121,Tetairoa McMillan,CAR,WR,1,5,MIA,6.722689075630252,8,26.7,6,73,36.9,12.17,9.13,75,0,0,0,2,0,13.3,13.3
2025,122,Deebo Samuel,WAS,WR,1,4,ATL,6.122448979591836,6,22.2,6,72,46.2,12,12,100,1,50,1,1,0,20.1,20.1
2025,123,Tutu Atwell,LA,WR,1,5,SF,26.666666666666668,4,8.5,2,72,18.5,36,18,50,0,0,0,1,0,9.2,9.2
2025,124,Trey McBride,ARZ,TE,1,6,IND,6.666666666666667,11,25,8,72,22.5,9,6.55,72.7,1,50,3,5,0,21.2,21.2
2025,125,Zay Flowers,BLT,WR,1,5,HST,4.273504273504273,5,25,5,72,40.2,14.4,14.4,100,0,0,1,1,0,12.2,12.2
2025,126,Garrett Wilson,NYJ,WR,1,5,DAL,18.181818181818183,10,21.7,6,71,25.1,11.83,7.1,60,1,50,1,2,0,19.1,19.1
2025,127,Tyquan Thornton,KC,WR,1,3,NYG,25,9,24.3,5,71,31.7,14.2,7.89,55.6,1,100,1,1,0,18.1,18.1
2025,128,Quentin Johnston,LAC,WR,1,2,LV,8.860759493670885,7,25.9,3,71,29.3,23.67,10.14,42.9,1,50,0,0,0,15.9,15.9
2025,129,DeMario Douglas,NE,WR,1,6,NO,9.090909090909092,4,15.4,3,71,27.2,23.67,17.75,75,1,33.3,0,0,0,16.1,16.1
2025,130,Malik Nabers,NYG,WR,1,1,WAS,34.375,11,29.7,5,71,42.3,14.2,6.45,45.5,0,0,2,2,0,12.1,12.1
2025,131,AJ Barner,SEA,TE,1,6,JAX,4.6875,3,11.1,3,71,24.1,23.67,23.67,100,0,0,0,0,0,10.1,10.1
2025,132,Marvin Harrison,ARZ,WR,1,1,NO,8.21917808219178,6,20.7,5,71,43.6,14.2,11.83,83.3,1,50,1,1,0,18.1,18.1
2025,133,Amon-Ra St. Brown,DET,WR,1,4,CLV,4.216867469879518,7,25.9,7,70,41.7,10,10,100,2,100,2,2,0,26,26
2025,134,Kyle Pitts,ATL,TE,1,4,WAS,4.310344827586207,5,19.2,5,70,22.4,14,14,100,1,50,1,1,0,18,18
2025,135,Calvin Austin,PIT,WR,1,1,NYJ,11.11111111111111,6,20,4,70,28.7,17.5,11.67,66.7,1,25,0,1,0,17,17
2025,136,Tre Tucker,LV,WR,1,6,TEN,5.555555555555555,5,21.7,5,70,40.2,14,14,100,0,0,1,1,0,12,12
2025,137,Tyler Warren,IND,TE,1,4,LA,5.660377358490567,6,18.2,5,70,26.7,14,11.67,83.3,0,0,0,0,0,18.3,18.3
2025,138,Khalil Shakir,BUF,WR,1,4,NO,5.4945054945054945,5,22.7,5,69,33,13.8,13.8,100,1,50,0,0,0,17.9,17.9
2025,139,Marvin Mims,DEN,WR,1,4,CIN,11.76470588235294,6,14.3,6,69,21.2,11.5,11.5,100,0,0,0,0,0,20.5,20.5
2025,140,Rome Odunze,CHI,WR,1,4,LV,7.954545454545454,7,18.9,4,69,32.5,17.25,9.86,57.1,1,100,0,1,0,16.9,16.9
2025,141,Keenan Allen,LAC,WR,1,1,KC,7.627118644067797,9,26.5,7,68,21.4,9.71,7.56,77.8,1,33.3,0,1,0,19.8,19.8
2025,142,DJ Moore,CHI,WR,1,1,MIN,6.097560975609756,5,14.3,3,68,34.2,22.67,13.6,60,0,0,0,0,0,9.6,9.6
2025,143,Jakobi Meyers,LV,WR,1,2,LAC,9.523809523809524,10,23.3,6,68,37.8,11.33,6.8,60,0,0,0,2,0,12.8,12.8
2025,144,Jaylen Waddle,MIA,WR,1,2,NE,6.122448979591836,6,18.8,5,68,21.6,13.6,11.33,83.3,1,50,0,1,0,17.8,17.8
2025,145,George Pickens,DAL,WR,1,2,NYG,6.106870229007633,8,15.4,5,68,18.8,13.6,8.5,62.5,1,50,2,4,0,17.8,17.8
2025,146,George Pickens,DAL,WR,1,3,CHI,6.870229007633588,9,20,5,68,23.3,13.6,7.56,55.6,1,100,2,3,0,17.8,17.8
2025,147,Alec Pierce,IND,WR,1,2,DEN,5.952380952380952,5,14.7,4,68,21.5,17,13.6,80,0,0,0,1,0,10.8,10.8
2025,148,Romeo Doubs,GB,WR,1,1,DET,4.761904761904762,4,18.2,2,68,36.2,34,17,50,0,0,0,2,0,8.8,8.8
2025,149,Tetairoa McMillan,CAR,WR,1,1,JAX,6.722689075630252,8,22.9,5,68,44.2,13.6,8.5,62.5,0,0,0,0,0,11.8,11.8
2025,150,Oronde Gadsden,LAC,TE,1,6,MIA,11.76470588235294,8,21.1,7,68,25.8,9.71,8.5,87.5,0,0,0,3,1,12.8,12.8
2025,151,Tyreek Hill,MIA,WR,1,4,NYJ,20.689655172413794,6,24,6,67,37.9,11.17,11.17,100,0,0,0,0,0,12.7,12.7
2025,152,David Njoku,CLV,TE,1,5,MIN,17.77777777777778,8,24.2,6,67,35.3,11.17,8.38,75,1,50,1,2,0,18.7,18.7
2025,153,Alec Pierce,IND,WR,1,3,TEN,5.952380952380952,5,20,4,67,29.4,16.75,13.4,80,0,0,0,0,0,10.7,10.7
2025,154,Emeka Egbuka,TB,WR,1,1,ATL,4.724409448818897,6,18.8,4,67,40.1,16.75,11.17,66.7,2,66.7,0,0,0,23.6,23.6
2025,155,Mason Taylor,NYJ,TE,1,5,DAL,19.047619047619047,12,26.1,9,67,23.7,7.44,5.58,75,0,0,0,2,0,17.7,17.7
2025,156,Hunter Henry,NE,TE,1,1,LV,9.523809523809524,8,17.4,4,66,23,16.5,8.25,50,0,0,0,0,0,10.6,10.6
2025,157,Jerry Jeudy,CLV,WR,1,1,CIN,7.6923076923076925,8,17.8,5,66,22.8,13.2,8.25,62.5,0,0,0,0,0,11.6,11.6
2025,158,Jameson Williams,DET,WR,1,6,KC,7.07070707070707,7,24.1,6,66,33,11,9.43,85.7,1,50,0,0,0,18.6,18.6
2025,159,Chig Okonkwo,TEN,TE,1,3,IND,7.792207792207792,6,15.8,5,66,30.1,13.2,11,83.3,0,0,0,0,0,11.6,11.6
2025,160,Dalton Kincaid,BUF,TE,1,3,MIA,12.244897959183673,6,21.4,5,66,31,13.2,11,83.3,1,33.3,0,3,0,17.6,17.6
2025,161,Marvin Harrison,ARZ,WR,1,4,SEA,13.698630136986301,10,24.4,6,66,33,11,6.6,60,1,50,0,1,0,18.6,18.6
2025,162,Keenan Allen,LAC,WR,1,3,DEN,9.322033898305085,11,23.4,7,65,21.7,9.29,5.91,63.6,1,100,1,4,0,19.5,19.5
2025,163,Mason Taylor,NYJ,TE,1,4,MIA,11.11111111111111,7,25.9,5,65,30.2,13,9.29,71.4,0,0,0,0,0,11.5,11.5
2025,164,Zach Ertz,WAS,TE,1,2,GB,9.859154929577464,7,16.7,6,64,32,10.67,9.14,85.7,1,50,0,1,0,18.4,18.4
2025,165,DeAndre Hopkins,BLT,WR,1,2,CLV,5.714285714285714,2,6.9,2,64,28.4,32,32,100,1,25,0,0,0,14.4,14.4
2025,166,Christian Kirk,HST,WR,1,5,BLT,8.51063829787234,4,12.9,4,64,24,16,16,100,0,0,0,0,0,10.4,10.4
2025,167,Khalil Shakir,BUF,WR,1,1,BLT,8.791208791208792,8,17.4,6,64,16.2,10.67,8,75,0,0,1,2,0,12.4,12.4
2025,168,KaVontae Turpin,DAL,WR,1,3,CHI,8.108108108108109,3,6.7,2,64,21.9,32,21.33,66.7,0,0,0,1,0,8.8,8.8
2025,169,Kameron Johnson,TB,WR,1,6,SF,57.14285714285714,4,17.4,4,64,25,16,16,100,1,50,0,0,0,16.4,16.4
2025,170,Travis Hunter,JAX,WR,1,5,KC,6.8181818181818175,3,12,3,64,29,21.33,21.33,100,0,0,0,0,0,9.4,9.4
2025,171,Jakobi Meyers,LV,WR,1,3,WAS,3.8095238095238098,4,13.8,3,63,21.8,21,15.75,75,0,0,0,0,0,9.3,9.3
2025,172,Rashod Bateman,BLT,WR,1,3,DET,20,7,25,5,63,21.9,12.6,9,71.4,1,33.3,1,1,0,17.3,17.3
2025,173,Tyler Warren,IND,TE,1,6,ARZ,8.49056603773585,9,30,6,63,29.7,10.5,7,66.7,1,50,1,3,0,18.3,18.3
2025,174,Harold Fannin,CLV,TE,1,1,CIN,8.653846153846153,9,20,7,63,21.7,9,7,77.8,0,0,0,1,0,13.6,13.6
