,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Splits,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Alignment,Alignment,Alignment,Alignment,FP,FP,FP,FP,FP,FP,FP,FP
Season,Rank,Name,Team,POS,G,WEEK,OPP,RTE %,TGT %,SNAP %,RTE,RTE %,TGT,TGT %,YPRR,TPRR,aDOT,AY,AY Share,YDS,TM YDS %,YPT,YPR,REC,CR %,YAC,YAC/REC,YACO,YACO/REC,TD,XTD,TM TD %,i20 TGT,EZTGT,EZTD,1D,1D/RR,RATE,1READ,1READ %,DESIGN,DESIGN %,CTGT,CTGT %,DEEP,EXP %,DRP,DRP %,CT,CC,CC %,HERO,MTF,MTF/REC,THREAT %,YPTOE,EPA/TGT,WIDE RTE %,SLOT RTE %,INLINE RTE %,BACK RTE %,FP,XFP,FP/G,XFP/G,DIFF,FP/RR,XFP/RR,RecXFP
2024,,League Avg,,,,,,,,55.305222602739725,6.345890410958904,52.45196917808221,1.7517123287671232,14.516181506849298,2.33,0.28,6.88410102739726,21.137842465753426,14.820462328767123,14.798801369863014,14.551969178082167,8.45,13.17,1.1232876712328768,64.1,4.637842465753424,4.13,1.6994863013698631,1.51,0.0839041095890411,0.09127568493150717,6.592294520547946,0.2148972602739726,0.15325342465753425,0.0547945205479452,0.7251712328767124,0.114,51.28398972602726,1.422945205479452,14.550770547945206,0.11301369863013698,6.5,1.3433219178082192,76.7,0.3253424657534247,20.7,0.10017123287671233,5.7,0.22345890410958905,0.10273972602739725,46,0.04280821917808219,0.11558219178082192,0.1,24.8,-0.07,0.324,44.93561643835616,35.08133561643836,19.32114726027398,0.6625856164383562,3.104366438356166,3.2449486301369856,3.104366438356166,3.2457705479452073,-0.14140410958904115,0.49,0.51,3.244092465753424
2024,1,Ja'Marr Chase,CIN,WR,1,10,BLT,33.76623376623377,42.857142857142854,93.3,26,100,12,46.2,8.54,0.46,15.25,183,50.3,222,76.3,18.5,27.75,8,66.7,95,11.88,7,0.88,3,1.59,100,2,2,1,8,0.308,149.3,8,47.1,0,0,8,66.7,1,42.9,0,0,0,0,0,1,2,0.25,46.2,8.81,1.553,57.7,42.3,0,0,48.2,31.3,48.2,31.27,16.93,1.85,1.2,31.3
2024,2,Justin Jefferson,MIN,WR,1,9,IND,17.56756756756757,26.47058823529412,98.6,13,100,9,69.2,10.54,0.69,14.67,132,75.4,137,87.8,15.22,19.57,7,77.8,34,4.86,22,3.14,0,0.14,0,1,0,0,5,0.385,79.2,7,77.8,1,11.1,7,77.8,3,83.3,0,0,1,1,100,0,2,0.29,69.2,6.08,0.245,92.3,7.7,0,0,20.7,18.1,20.7,18.06,2.64,1.59,1.39,18.1
2024,3,Terry McLaurin,WAS,WR,1,8,CHI,23.214285714285715,29.629629629629626,72.2,13,81.3,8,50,9.62,0.62,23.38,187,59,125,63.1,15.63,25,5,62.5,20,4,11,2.2,0,0.31,0,0,1,0,5,0.385,106.3,7,63.6,0,0,5,62.5,3,40,0,0,0,0,0,1,0,0,61.5,4.22,1.173,84.6,15.4,0,0,17.5,19.5,17.5,19.49,-1.99,1.35,1.5,19.5
2024,4,Keon Coleman,BUF,WR,1,7,TEN,40.625,46.666666666666664,75.9,13,81.3,7,43.8,9.62,0.54,13,91,47.6,125,55.8,17.86,31.25,4,57.1,81,20.25,56,14,0,0.38,0,2,1,0,4,0.308,101.8,4,30.8,0,0,5,71.4,1,50,0,0,1,0,0,0,1,0.25,53.8,9.09,0.578,76.9,23.1,0,0,16.5,12.8,16.5,12.78,3.72,1.27,0.98,12.8
2024,5,Jerry Jeudy,CLV,WR,1,11,NO,18.91891891891892,20.689655172413794,87.1,14,93.3,6,40,8,0.43,20.33,122,45.2,112,55.4,18.67,56,2,33.3,67,33.5,0,0,1,0.48,50,0,0,0,2,0.143,121.5,6,42.9,0,0,2,33.3,4,100,0,0,0,0,0,0,0,0,40,8.25,0.928,57.1,42.9,0,0,19.2,10.6,19.2,10.63,8.57,1.37,0.76,10.6
2024,6,Tank Dell,HST,WR,1,9,NYJ,16.071428571428573,24,74.7,9,75,6,50,12.33,0.67,17.67,106,48.8,111,77.6,18.5,27.75,4,66.7,32,8,0,0,0,0.26,0,1,0,0,4,0.444,109.7,3,42.9,0,0,4,66.7,2,66.7,0,0,1,1,100,0,0,0,66.7,9.14,1.609,77.8,22.2,0,0,15.1,11.9,15.1,11.86,3.24,1.68,1.32,11.9
2024,7,Zay Flowers,BLT,WR,1,9,DEN,13.559322033898304,17.391304347826086,53.7,8,100,4,50,13.88,0.5,19.75,79,76,111,81.6,27.75,27.75,4,100,40,10,29,7.25,2,1.4,100,1,1,1,4,0.5,158.3,3,50,0,0,4,100,3,100,0,0,0,0,0,0,2,0.5,50,17.07,3.253,62.5,37.5,0,0,27.1,20.9,27.1,20.87,6.23,3.39,2.61,20.9
2024,8,A.J. Brown,PHI,WR,1,10,DAL,23.52941176470588,20.588235294117645,72.3,12,92.3,7,53.8,9.08,0.58,18.43,129,62,109,68.1,15.57,21.8,5,71.4,35,7,8,1.6,0,0.18,0,1,1,0,4,0.333,113.7,5,50,0,0,6,85.7,3,50,0,0,1,0,0,0,0,0,58.3,5.76,0.654,100,0,0,0,15.9,17.2,15.9,17.23,-1.33,1.32,1.44,17.2
