,Team Details,Team Details,Team Details,Splits,Splits,Splits,Record,Record,Record,Record,Record,Record,Volume & Pace,Volume & Pace,Volume & Pace,Volume & Pace,Volume & Pace,Drives,Drives,Drives,Drives,Drives,Drives,EPA,EPA,EPA,EPA,EPA,Success,Success,Success,Explosive,Explosive,Explosive,Turnovers,Turnovers,Coverage,Coverage,Coverage,Coverage,Tendencies,Tendencies,Tendencies,Tendencies,Tendencies,Tendencies,Tendencies,Penalties,Penalties,Penalties,Fantasy,Fantasy,Fantasy,Fantasy
2024,11,Baltimore Ravens,1,18,CLV,5.178907721280603,1-0,100,35,10,25,2,55,4.181818181818182,1687,30.672727272727272,26.5,12,0.8333333333333334,16.666666666666664,8.333333333333332,8.333333333333332,41.66666666666667,-24.477691419644998,-0.4450489349026363,-2.0398076183037497,-0.4866555689741892,-0.3595241870888889,25.454545454545453,32.432432432432435,11.11111111111111,8,9.67741935483871,5.263157894736842,2,16.666666666666664,40.54054054054054,56.75675675675676,67.56756756756756,32.432432432432435,7.2727272727272725,90.9090909090909,18.91891891891892,40.54054054054054,6.818181818181818,67.27272727272727,-2.8539580036363597,5,52,6.5331662441,9.82,9.4,18.9,19.1
2024,12,Tennessee Titans,1,4,MIA,5.357142857142857,1-0,100,31,12,19,0,54,3.4074074074074074,1509,27.944444444444443,28.07692307692308,13,0.9230769230769231,23.076923076923077,7.6923076923076925,15.384615384615385,38.46153846153847,-23.46323343481,-0.43450432286685187,-1.80486411037,-0.3733573618388461,-0.4912836438214286,31.48148148148148,30.76923076923077,32.142857142857146,7.6923076923076925,0,14.814814814814813,1,7.6923076923076925,0,100,42.30769230769231,57.692307692307686,35.18518518518518,62.96296296296296,38.46153846153847,11.538461538461538,6.611111111111111,48.148148148148145,-20.60661162777777,4,45,3.290038916,12.84,9.1,17.6,3.5
2024,13,Seattle Seahawks,1,3,MIA,5.258215962441314,1-0,100,24,3,21,-2,56,3.6607142857142856,1701,30.375,37.416666666666664,12,0.25,8.333333333333332,0,8.333333333333332,50,-24.1124670256182,-0.43057976831461076,-2.0093722521348503,-0.43480894365174866,-0.4208775425411765,39.285714285714285,35.8974358974359,47.05882352941176,8.333333333333332,6.25,12.5,0,0,20.51282051282051,74.35897435897436,43.58974358974359,56.41025641025641,28.57142857142857,71.42857142857143,28.205128205128204,20.51282051282051,6.125,69.64285714285714,4.876687001785714,3,33,3.3700831203629997,8.040000000000001,11.9,17.6,10.6
2024,14,Atlanta Falcons,1,16,NYG,5.154639175257731,1-0,100,34,7,27,2,55,4.254545454545455,1524,27.70909090909091,30.454545454545453,11,0.6363636363636364,9.090909090909092,9.090909090909092,0,45.45454545454545,-23.6026212045,-0.4291385673545455,-2.1456928367727275,-0.510832230717619,-0.16520519341230772,49.09090909090909,47.61904761904761,53.84615384615385,4.166666666666666,5.555555555555555,0,3,27.27272727272727,26.190476190476193,66.66666666666666,47.61904761904761,52.38095238095239,10.909090909090908,89.0909090909091,35.714285714285715,21.428571428571427,6.2,76.36363636363637,10.043059290909094,1,5,0.7089214581,9.5,19.3,32.6,1.5
2024,15,Philadelphia Eagles,1,7,NYG,5.505505505505505,1-0,100,28,3,25,0,55,2.1636363636363636,1480,26.90909090909091,29.230769230769226,13,0.23076923076923078,7.6923076923076925,7.6923076923076925,0,84.61538461538461,-23.31765268375,-0.4239573215227273,-1.7936655910576924,-0.54053852499625,-0.11307411226,36.36363636363637,35,40,3.571428571428571,0,11.11111111111111,0,0,20,77.5,37.5,62.5,12.727272727272727,87.27272727272727,45,15,6.090909090909091,72.72727272727273,8.020460910909085,3,20,2.1929743066,7.5,11.2,18.5,2.1
2024,16,Baltimore Ravens,1,17,HST,5.084745762711865,1-0,100,31,2,29,1,54,3.9074074074074074,1470,27.22222222222222,27.090909090909093,11,0,0,0,0,54.54545454545454,-22.3994180783,-0.414804038487037,-2.036310734390909,-0.4770424142828947,-0.266987895971875,37.03703703703704,34.21052631578947,43.75,2,2.941176470588235,0,1,9.090909090909092,36.84210526315789,60.526315789473685,71.05263157894737,28.947368421052634,14.814814814814813,85.18518518518519,28.947368421052634,31.57894736842105,6.2592592592592595,70.37037037037037,2.961366172222221,1,20,3.273302236,7.3,10,26.9,5.2
2024,17,Green Bay Packers,1,12,SF,4.536679536679537,1-0,100,38,10,28,3,47,5.127659574468085,1369,29.127659574468087,24.91666666666667,12,0.8333333333333334,16.666666666666664,8.333333333333332,8.333333333333332,25,-19.350599152114,-0.4117148755768936,-1.6125499293428334,-0.524260062425,-0.1716184769676,36.17021276595745,37.5,33.33333333333333,13.953488372093023,17.857142857142858,6.666666666666667,3,25,9.375,87.5,40.625,59.375,38.297872340425535,61.702127659574465,21.875,31.25,6.531914893617022,68.08510638297872,-1.5954108191489402,2,10,1.4080681214,10.46,11.1,12.1,20.2
2024,18,Tampa Bay Buccaneers,1,6,NO,6.197183098591549,1-0,100,51,27,24,0,66,4.590909090909091,1576,23.87878787878788,37.57142857142857,14,1.5,28.57142857142857,14.285714285714285,14.285714285714285,42.857142857142854,-27.120002307667,-0.41090912587374245,-1.9371430219762142,-0.4336187368034792,-0.35035016339444447,39.39393939393939,39.58333333333333,38.88888888888889,6.349206349206349,6.8181818181818175,5.263157894736842,3,21.428571428571427,22.916666666666664,72.91666666666666,52.083333333333336,47.91666666666667,39.39393939393939,60.60606060606061,43.75,41.66666666666667,6.757575757575758,72.72727272727273,7.339489946969703,2,11,1.278493018,14.42,21.900000000000002,25.6,15.2
2024,19,New England Patriots,1,10,CHI,5.52434456928839,1-0,100,19,3,16,-1,59,2.406779661016949,1647,27.915254237288135,31.727272727272734,11,0.2727272727272727,9.090909090909092,0,9.090909090909092,72.72727272727273,-23.709979776467,-0.4018640640079153,-2.1554527069515457,-0.4767737910365854,-0.2312363524426111,33.89830508474576,26.82926829268293,50,1.6666666666666667,0,5,0,0,60.97560975609756,39.02439024390244,82.92682926829268,17.073170731707318,10.16949152542373,89.83050847457628,43.90243902439025,41.46341463414634,6.220338983050848,69.49152542372882,0.2949174186440714,1,15,1.311394602,6.3,8.6,21.9,3.3
2024,20,New York Jets,1,3,NE,4.49438202247191,1-0,100,24,3,21,1,48,2.8958333333333335,1197,24.9375,30.22222222222223,9,0.3333333333333333,11.11111111111111,0,11.11111111111111,55.55555555555556,-19.183961693129998,-0.399665868606875,-2.1315512992366665,-0.4377819223674286,-0.2970457238669231,37.5,31.428571428571427,53.84615384615385,6.122448979591836,2.941176470588235,13.333333333333334,1,11.11111111111111,51.42857142857142,42.857142857142854,62.857142857142854,37.142857142857146,12.5,87.5,51.42857142857142,40,6.5,72.91666666666666,1.1658027291666726,2,49,4.668487434999999,6,8.5,19.3,5.8
2024,21,New York Giants,1,3,CLV,5.99429115128449,1-0,100,21,15,6,0,63,3.4444444444444446,1568,24.88888888888889,32.78571428571429,14,1.0714285714285714,14.285714285714285,14.285714285714285,0,42.857142857142854,-24.82803791472,-0.39409583991619046,-1.773431279622857,-0.36959594484787234,-0.46606428167937497,36.507936507936506,36.17021276595745,37.5,11.11111111111111,6.666666666666667,22.22222222222222,2,14.285714285714285,48.93617021276596,51.06382978723404,78.72340425531915,21.27659574468085,3.1746031746031744,95.23809523809523,46.808510638297875,42.5531914893617,6.142857142857143,74.60317460317461,7.634022366666667,3,23,2.7054355647,18.54,10.5,41.4,6.9
2024,22,Denver Broncos,1,3,TB,5.123513266239707,1-0,100,26,7,19,1,56,3.982142857142857,1664,29.714285714285715,30,10,0.7,10,10,0,40,-21.06985484917,-0.37624740802089285,-2.1069854849169998,-0.5772586287492499,0.12628064379999998,51.78571428571429,50,56.25,3.9215686274509802,0,13.333333333333334,2,20,42.5,57.49999999999999,65,35,12.5,85.71428571428571,35,42.5,6.178571428571429,71.42857142857143,3.207865249999996,1,16,1.530982688,9.52,20.3,22.6,12.5
2024,23,Detroit Lions,1,11,JAX,4.625984251968504,1-0,100,52,6,46,1,47,3.617021276595745,1243,26.4468085106383,30.111111111111114,9,0.6666666666666666,22.22222222222222,0,22.22222222222222,55.55555555555556,-17.46951427661,-0.3716917931193617,-1.9410571418455556,-0.4152852606864516,-0.287229449708125,34.04255319148936,35.483870967741936,31.25,6.25,9.67741935483871,0,1,11.11111111111111,64.51612903225806,35.483870967741936,64.51612903225806,35.483870967741936,51.06382978723404,48.93617021276596,29.03225806451613,51.61290322580645,6.48936170212766,65.95744680851064,-4.38521643617021,2,21,0.6345474828,5.22,6.6,16.9,10.7
2024,24,Tampa Bay Buccaneers,1,15,LAC,4.507042253521127,1-0,100,40,17,23,0,48,4.291666666666667,1361,28.354166666666668,33.45454545454545,11,1.5454545454545454,27.27272727272727,18.181818181818183,9.090909090909092,27.27272727272727,-17.8354080351538,-0.37157100073237087,-1.6214007304685274,-0.4072012410095622,-0.2517238288909091,39.58333333333333,43.24324324324324,27.27272727272727,4.545454545454546,6.0606060606060606,0,2,18.181818181818183,10.81081081081081,86.48648648648648,75.67567567567568,24.324324324324326,20.833333333333336,79.16666666666666,40.54054054054054,54.054054054054056,6.9375,77.08333333333334,13.406006960416663,4,38,3.4926188221,14.96,6.5,38.9,10.7
2024,25,Green Bay Packers,1,3,TEN,5.115830115830116,1-0,100,30,14,16,3,53,4.471698113207547,1634,30.830188679245282,26,11,1.2727272727272727,18.181818181818183,18.181818181818183,0,36.36363636363637,-19.46254349282,-0.36721780175132074,-1.769322135710909,-0.40419531483454546,-0.1864388489,49.056603773584904,50,44.44444444444444,7.8431372549019605,10,0,3,27.27272727272727,15.909090909090908,81.81818181818183,56.81818181818182,43.18181818181818,16.9811320754717,81.13207547169812,27.27272727272727,15.909090909090908,6.452830188679245,83.01886792452831,17.649134066037742,3,20,1.6007119162999999,16.6,16,29.4,20.7
2024,26,Miami Dolphins,1,17,CLV,7.5098814229249005,1-0,100,20,3,17,2,76,3.6315789473684212,1752,23.05263157894737,27.33333333333333,12,0.25,8.333333333333332,0,8.333333333333332,41.66666666666667,-27.7376644444,-0.36496926900526316,-2.3114720370333335,-0.5259188566591837,-0.07287557289259261,38.15789473684211,28.57142857142857,55.55555555555556,3.0303030303030303,0,8.333333333333332,2,16.666666666666664,18.367346938775512,79.59183673469387,53.06122448979592,46.93877551020408,18.421052631578945,81.57894736842105,12.244897959183673,28.57142857142857,6.5131578947368425,64.47368421052632,-2.7996558263157905,5,44,-0.33242225280000026,5.8,14.9,23.8,12.7
2024,27,Minnesota Vikings,1,1,NYG,6.307977736549166,1-0,100,28,6,22,0,68,3.5294117647058822,1941,28.544117647058822,33.45454545454545,11,0.5454545454545454,18.181818181818183,0,18.181818181818183,54.54545454545454,-24.292470482786,-0.3572422129821471,-2.208406407526,-0.43367419363610205,-0.16012815761142105,35.294117647058826,32.6530612244898,42.10526315789473,4.918032786885246,4.878048780487805,5,2,18.181818181818183,12.244897959183673,81.63265306122449,16.3265306122449,83.6734693877551,13.23529411764706,86.76470588235294,51.02040816326531,26.53061224489796,6.294117647058823,72.05882352941177,1.4985859558823582,2,16,2.2639310729,6.94,13.4,29,4.1
2024,28,Denver Broncos,1,7,NO,6.038426349496798,1-0,100,33,10,23,1,66,4.106060606060606,1589,24.075757575757574,29.16666666666667,12,0.8333333333333334,16.666666666666664,8.333333333333332,8.333333333333332,50,-23.178870713012,-0.35119501080321214,-1.9315725594176667,-0.48186757929775,-0.0027348281511110875,34.84848484848485,29.166666666666668,50,5.88235294117647,2.127659574468085,14.285714285714285,2,16.666666666666664,22.916666666666664,77.08333333333334,52.083333333333336,47.91666666666667,22.727272727272727,74.24242424242425,39.58333333333333,35.41666666666667,6.651515151515151,72.72727272727273,2.051534069696973,3,20,1.8298463640299998,13.8,15.8,34.9,10.600000000000001
2024,29,Green Bay Packers,1,16,NO,5.115830115830116,1-0,100,34,0,34,2,53,3.69811320754717,1338,25.245283018867923,29,9,0,0,0,0,44.44444444444444,-18.52169026396,-0.34946585403698116,-2.0579655848844443,-0.412672295888421,-0.1893428680133333,35.84905660377358,36.84210526315789,33.33333333333333,5.172413793103448,5.263157894736842,5,2,22.22222222222222,2.631578947368421,92.10526315789474,50,50,18.867924528301888,81.13207547169812,31.57894736842105,15.789473684210526,5.981132075471698,71.69811320754717,-2.2561704943396177,4,40,1.4253541314999998,6.92,14.1,10.1,10
2024,30,Pittsburgh Steelers,1,1,ATL,4.835589941972921,1-0,100,18,10,8,3,50,4.52,1452,29.04,28.299999999999997,10,1,20,10,10,40,-17.30962560349,-0.3461925120698,-1.7309625603490002,-0.3958875931464286,-0.2829442270631818,52,46.42857142857143,59.09090909090909,8.695652173913043,4.166666666666666,13.636363636363635,3,30,21.428571428571427,71.42857142857143,71.42857142857143,28.57142857142857,40,60,42.857142857142854,14.285714285714285,6.16,56.00000000000001,-2.173407830000002,3,15,3.0898368414,8.200000000000001,18.2,15.2,13
2024,31,Los Angeles Rams,1,7,LV,7.095553453169347,1-0,100,20,15,5,3,75,4.226666666666667,2028,27.04,29.307692307692307,13,1.1538461538461537,38.46153846153847,0,38.46153846153847,30.76923076923077,-25.53800081382,-0.3405066775176,-1.9644616010630769,-0.5281849606434783,-0.042810090490344815,40,32.608695652173914,51.724137931034484,5.633802816901409,2.380952380952381,10.344827586206897,4,30.76923076923077,32.608695652173914,65.21739130434783,67.3913043478261,32.608695652173914,37.333333333333336,62.66666666666667,36.95652173913043,39.130434782608695,6.346666666666667,61.33333333333333,-3.430550540000003,1,18,2.877801152,4.44,19,11.4,23.2
2024,32,Green Bay Packers,1,15,SEA,5.405405405405405,1-0,100,30,13,17,1,56,3.7142857142857144,1593,28.446428571428573,32.91666666666667,12,1.0833333333333333,25,8.333333333333332,16.666666666666664,50,-19.006780235688,-0.33940678992300005,-1.583898352974,-0.4811030665694762,0.08568204001642857,39.285714285714285,35.714285714285715,50,7.2727272727272725,5.128205128205128,12.5,2,16.666666666666664,11.904761904761903,88.09523809523809,52.38095238095239,47.61904761904761,7.142857142857142,92.85714285714286,47.61904761904761,19.047619047619047,6.553571428571429,75,3.8044364642857174,2,10,2.0762216205,5.62,15.5,29.1,6
2024,33,Minnesota Vikings,1,10,JAX,3.9888682745825603,1-0,100,12,7,5,0,43,3.3255813953488373,1055,24.53488372093023,25.599999999999994,10,0.7,10,10,0,50,-14.57972230387,-0.3390633093923256,-1.457972230387,-0.2944782469088889,-0.414300602333125,27.906976744186046,29.629629629629626,25,7.142857142857142,3.7037037037037033,13.333333333333334,3,30,11.11111111111111,88.88888888888889,25.925925925925924,74.07407407407408,11.627906976744185,88.37209302325581,37.03703703703704,40.74074074074074,6.8604651162790695,62.7906976744186,-2.379610188372092,1,15,0.6952580338,8.24,5.7,6.1,18.1
2024,34,Minnesota Vikings,1,5,NYJ,6.586270871985158,1-0,100,23,17,6,1,71,3.5774647887323945,1757,24.746478873239436,34.230769230769226,13,1.3076923076923077,23.076923076923077,15.384615384615385,7.6923076923076925,46.15384615384615,-23.82750535643,-0.33559866699197183,-1.8328850274176922,-0.28344436382859645,-0.5479411870142857,39.436619718309856,42.10526315789473,28.57142857142857,3.225806451612903,2.083333333333333,7.142857142857142,3,23.076923076923077,35.08771929824561,61.40350877192983,40.35087719298245,59.64912280701754,23.943661971830984,76.05633802816901,26.31578947368421,47.368421052631575,6.507042253521127,80.28169014084507,10.855018605633804,4,31,7.1979923188,14.760000000000002,10.5,47,11.5
2024,35,Los Angeles Chargers,1,1,LV,5.689488910318226,1-0,100,22,10,12,3,59,5.016949152542373,1899,32.186440677966104,28.230769230769226,13,0.7692307692307693,15.384615384615385,7.6923076923076925,7.6923076923076925,38.46153846153847,-19.75546345834,-0.33483836370067793,-1.519651035256923,-0.113050901836,-0.8017593360473685,42.3728813559322,42.5,42.10526315789473,8.19672131147541,10.256410256410255,4.545454545454546,3,23.076923076923077,15,85,22.5,77.5,6.779661016949152,93.22033898305084,30,7.5,6.016949152542373,67.79661016949152,5.121353720338986,2,20,1.9016851041999998,12.780000000000001,21.8,26.4,14.1
2024,36,Detroit Lions,1,18,MIN,6.102362204724409,1-0,100,31,9,22,-2,62,4.225806451612903,1428,23.032258064516128,37.09090909090909,11,0.8181818181818182,27.27272727272727,0,27.27272727272727,27.27272727272727,-20.62949406959,-0.3327337753159677,-1.875408551780909,-0.5331294103666667,0.1977252586417647,30.64516129032258,26.666666666666668,41.17647058823529,5.88235294117647,5.88235294117647,5.88235294117647,0,0,66.66666666666666,28.888888888888886,40,60,25.806451612903224,74.19354838709677,44.44444444444444,48.888888888888886,6.387096774193548,72.58064516129032,7.15060675967742,4,20,5.1116652288,7.640000000000001,21.4,17.7,6.5
2024,37,Dallas Cowboys,1,15,CAR,4.780114722753346,1-0,100,30,14,16,3,50,4.7,1569,31.38,26.400000000000006,10,1.4,20,20,0,40,-16.44512413363,-0.32890248267259997,-1.644512413363,-0.24101505152861108,-0.5548987341857143,36,36.11111111111111,35.714285714285715,4.166666666666666,3.0303030303030303,6.666666666666667,4,40,38.88888888888889,55.55555555555556,55.55555555555556,44.44444444444444,0,100,38.88888888888889,13.88888888888889,6.02,72,4.476945928000006,7,39,5.50120733562,15.96,10.3,37.9,3.5
2024,38,Las Vegas Raiders,1,7,LA,4.938271604938271,0-1,0,15,20,-5,-3,52,4.980769230769231,1572,30.23076923076923,36.25,12,1.1666666666666667,16.666666666666664,16.666666666666664,0,50,-16.640550011680002,-0.3200105771476923,-1.3867125009733334,-0.30220377843875,-0.3352735474696429,44.230769230769226,50,39.285714285714285,10.204081632653061,9.090909090909092,11.11111111111111,1,8.333333333333332,50,50,41.66666666666667,58.333333333333336,19.230769230769234,80.76923076923077,8.333333333333332,54.166666666666664,6.826923076923077,46.15384615384615,-5.033662859615385,2,14,0.5795963016,4.96,20.7,25.7,6.699999999999999
2024,39,Minnesota Vikings,1,9,IND,4.545454545454546,1-0,100,21,13,8,-1,49,4.63265306122449,1387,28.306122448979593,32,10,0.7,20,0,20,30,-15.65844685573,-0.31956013991285714,-1.565844685573,-0.29251243089966666,-0.36226704888105266,40.816326530612244,36.666666666666664,47.368421052631575,8.16326530612245,6.666666666666667,10.526315789473683,2,20,16.666666666666664,83.33333333333334,43.333333333333336,56.666666666666664,36.734693877551024,63.26530612244898,20,16.666666666666664,6.795918367346939,61.224489795918366,-6.043090510204087,2,31,1.2169703746,5.0600000000000005,11.2,26.400000000000002,3.2
2024,40,Houston Texans,1,2,CHI,6.2857142857142865,1-0,100,19,13,6,1,66,3.106060606060606,1879,28.46969696969697,24.83333333333333,12,1.0833333333333333,25,8.333333333333332,16.666666666666664,50,-20.700178389426,-0.31363906650645457,-1.7250148657855,-0.37982259326679163,-0.1371496618122222,34.84848484848485,35.41666666666667,33.33333333333333,4.477611940298507,2.1739130434782608,9.523809523809524,2,16.666666666666664,31.25,64.58333333333334,72.91666666666666,27.083333333333332,0,100,45.83333333333333,37.5,6.2272727272727275,72.72727272727273,4.8148255848484816,6,65,8.6989162747,9.36,17.5,22.8,8.8
2024,41,Seattle Seahawks,1,1,DEN,6.478873239436619,1-0,100,26,20,6,1,69,3.347826086956522,1815,26.304347826086957,40.266666666666666,15,1.0666666666666667,26.666666666666668,6.666666666666667,20,53.333333333333336,-21.4643350666,-0.3110773198057971,-1.4309556711066667,-0.3585417883077551,-0.194789371976,31.88405797101449,30.612244897959183,35,5.970149253731343,2.3255813953488373,12.5,3,20,18.367346938775512,75.51020408163265,51.02040816326531,48.97959183673469,17.391304347826086,82.6086956521739,46.93877551020408,30.612244897959183,6.550724637681159,71.01449275362319,3.888530179710149,0,0,0,13.02,11.5,29.2,3.2
