,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Splits,Overall,Overall,Overall,Overall,Man,Man,Man,Man,Zone,Zone,Zone,Zone,Single-High,Single-High,Single-High,Single-High,Two-High,Two-High,Two-High,Two-High
Season,Rank,Name,Team,POS,G,WEEK,OPP,RTE %,TGT %,RTE,TPRR,YPRR,FP/RR,RTE,TPRR,YPRR,FP/RR,RTE,TPRR,YPRR,FP/RR,RTE,TPRR,YPRR,FP/RR,RTE,TPRR,YPRR,FP/RR
2024,111,Davante Adams,LV,WR,1,1,LAC,30.973451327433626,23.076923076923077,35,0.17,1.69,0.31,6,0.17,1.83,0.35,29,0.17,1.66,0.3,7,0.43,2.14,0.5,28,0.11,1.57,0.26
2024,112,Amari Cooper,CLV,WR,1,2,JAX,16.055045871559635,15.09433962264151,35,0.23,0.31,0.12,18,0.28,0.5,0.16,16,0.19,0.13,0.07,22,0.32,0.5,0.19,13,0.08,0,0
2024,113,Courtland Sutton,DEN,WR,1,6,LAC,19.230769230769234,13.043478260869565,35,0.17,1.51,0.44,7,0,0,0,28,0.21,1.89,0.55,19,0.16,1.58,0.26,16,0.19,1.44,0.64
2024,114,Jakobi Meyers,LV,WR,1,2,BLT,20.958083832335326,13.88888888888889,35,0.14,0.83,0.2,6,0.33,1.33,0.3,27,0.11,0.78,0.19,16,0.31,1.81,0.43,19,0,0,0
2024,115,Diontae Johnson,CAR,WR,1,3,LV,18.51851851851852,24.528301886792452,35,0.37,3.49,0.75,20,0.4,3.35,0.83,13,0.38,4.23,0.73,22,0.41,3.5,0.9,13,0.31,3.46,0.5
2024,116,Darius Slayton,NYG,WR,1,1,MIN,18.04123711340206,10.81081081081081,35,0.11,0.74,0.16,6,0,0,0,27,0.11,0.96,0.21,7,0.14,1,0.24,28,0.11,0.68,0.14
2024,117,Juwan Johnson,NO,TE,1,6,TB,31.818181818181817,21.428571428571427,35,0.09,1.37,0.22,5,0.2,0.4,0.24,28,0.07,1.64,0.24,17,0.06,1.59,0.22,18,0.11,1.17,0.23
2024,118,Tee Higgins,CIN,WR,1,5,BLT,26.717557251908396,37.142857142857146,35,0.37,2.37,0.84,10,0.3,1.4,0.94,23,0.39,2.52,0.51,17,0.18,0.82,0.2,18,0.56,3.83,1.44
2024,119,Garrett Wilson,NYJ,WR,1,3,NE,15.418502202643172,13.636363636363635,35,0.26,0.94,0.41,16,0.25,1.06,0.67,18,0.22,0.44,0.1,19,0.26,1.21,0.28,16,0.25,0.63,0.56
2024,120,Garrett Wilson,NYJ,WR,1,6,BUF,15.418502202643172,15.151515151515152,35,0.29,3.06,0.71,5,0,0,0,25,0.32,4.08,0.69,14,0.21,3.36,0.55,21,0.33,2.86,0.81
2024,121,Wan'Dale Robinson,NYG,WR,1,6,CIN,18.71657754010695,14.814814814814813,35,0.23,1.43,0.29,12,0.08,0,0,23,0.3,2.17,0.43,24,0.21,1.21,0.25,11,0.27,1.91,0.37
2024,122,Jaxon Smith-Njigba,SEA,WR,1,3,MIA,14.893617021276595,6.25,35,0.09,1.11,0.2,9,0.11,2,0.31,26,0.08,0.81,0.16,15,0.07,1.2,0.19,20,0.1,1.05,0.2
2024,123,Jalin Hyatt,NYG,WR,1,6,CIN,40.229885057471265,57.14285714285714,35,0.11,0.17,0.05,12,0.17,0,0,23,0.09,0.26,0.07,24,0.17,0.25,0.07,11,0,0,0
2024,124,Zay Flowers,BLT,WR,1,2,LV,19.337016574585636,21.27659574468085,35,0.29,2.6,0.63,14,0.21,1.36,0.21,19,0.26,2.95,0.51,21,0.19,1.38,0.23,14,0.43,4.43,1.23
2024,125,Malik Nabers,NYG,WR,1,3,CLV,24.137931034482758,23.076923076923077,35,0.34,2.23,0.79,19,0.42,2.68,0.79,15,0.2,1.47,0.35,27,0.37,2.19,0.66,8,0.25,2.38,1.24
2024,126,DeAndre Carter,CHI,WR,1,2,HST,47.88732394366197,33.33333333333333,34,0.12,0.94,0.18,14,0.07,0,0,18,0.17,1.78,0.34,24,0.13,0.83,0.17,10,0.1,1.2,0.22
2024,127,Chris Godwin,TB,WR,1,3,DEN,19.101123595505616,15.384615384615385,34,0.24,1.56,0.51,15,0.4,2.73,1.01,19,0.11,0.63,0.12,21,0.29,2.29,0.47,13,0.15,0.38,0.58
2024,128,Gabe Davis,JAX,WR,1,3,BUF,19.767441860465116,18.181818181818183,34,0.18,0.53,0.11,5,0.2,0,0,27,0.15,0.67,0.14,17,0.12,0,0,17,0.24,1.06,0.22
2024,129,Jauan Jennings,SF,WR,1,3,LA,24.113475177304963,34.285714285714285,34,0.35,5.15,1.37,8,0.25,5.5,2.3,24,0.38,5.29,0.86,16,0.25,4.13,1.41,18,0.44,6.06,1.33
2024,130,Brandon Aiyuk,SF,WR,1,3,LA,17.989417989417987,26.31578947368421,34,0.29,1.26,0.27,9,0.22,0,0,23,0.35,1.87,0.4,18,0.33,1.78,0.34,16,0.25,0.69,0.19
2024,131,Jahan Dotson,PHI,WR,1,4,TB,24.637681159420293,36.36363636363637,34,0.12,0.32,0.09,3,0,0,0,31,0.13,0.35,0.1,22,0.14,0.5,0.14,12,0.08,0,0
2024,132,Jake Ferguson,DAL,TE,1,5,PIT,22.666666666666664,20.588235294117645,34,0.21,2.06,0.38,6,0.17,1.67,0.33,25,0.24,2.4,0.44,20,0.2,1.2,0.27,14,0.21,3.29,0.54
2024,133,Wan'Dale Robinson,NYG,WR,1,4,DAL,18.181818181818183,25.925925925925924,34,0.41,2.09,0.53,8,0.5,2.25,0.6,24,0.38,2,0.49,21,0.38,2.05,0.49,13,0.46,2.15,0.6
2024,134,Michael Wilson,ARZ,WR,1,3,DET,20.606060606060606,30,34,0.26,1.88,0.42,12,0.17,0.25,0.11,22,0.32,2.77,0.6,16,0.31,1.13,0.36,18,0.22,2.56,0.48
2024,135,Tre Tucker,LV,WR,1,6,PIT,18.37837837837838,7.4074074074074066,34,0.06,0,0,6,0,0,0,28,0.07,0,0,23,0.04,0,0,11,0.09,0,0
2024,136,Andrei Iosivas,CIN,WR,1,2,KC,19.318181818181817,17.391304347826086,34,0.12,0.21,0.43,15,0.13,0.27,0.49,14,0.07,0,0,12,0.17,0.33,0.62,22,0.09,0.14,0.33
2024,137,Jordan Addison,MIN,WR,1,5,NYJ,47.88732394366197,50,34,0.24,1.06,0.19,15,0.2,1.73,0.24,19,0.26,0.53,0.16,24,0.25,1.29,0.21,10,0.2,0.5,0.15
2024,138,Josh Downs,IND,WR,1,5,JAX,33.33333333333333,34.285714285714285,34,0.35,2.03,0.47,16,0.13,0.38,0.1,15,0.6,4.2,0.95,19,0.26,1.37,0.24,15,0.47,2.87,0.75
2024,139,Bub Means,NO,WR,1,6,TB,94.44444444444444,88.88888888888889,34,0.24,1.32,0.46,8,0.25,1.63,0.41,24,0.25,1.33,0.51,18,0.22,0.72,0.52,16,0.25,2,0.39
2024,140,Marvin Harrison,ARZ,WR,1,1,BUF,23.12925170068027,8.333333333333332,34,0.09,0.12,0.04,8,0,0,0,22,0.14,0.18,0.06,10,0,0,0,24,0.13,0.17,0.06
2024,141,Marvin Harrison,ARZ,WR,1,3,DET,23.12925170068027,27.77777777777778,34,0.29,1.88,0.51,11,0.45,3.64,1.18,23,0.22,1.04,0.19,15,0.4,3.13,0.51,19,0.21,0.89,0.51
2024,142,Stefon Diggs,HST,WR,1,1,IND,16.5,12.76595744680851,33,0.18,1,0.65,0,0,0,0,30,0.13,0.73,0.21,18,0.11,0.56,0.17,15,0.27,1.53,1.22
2024,143,DeAndre Carter,CHI,WR,1,3,IND,46.478873239436616,50,33,0.18,0.67,0.16,7,0,0,0,24,0.25,0.92,0.22,12,0.08,0.5,0.13,21,0.24,0.76,0.17
2024,144,George Kittle,SF,TE,1,5,ARZ,24.087591240875913,32.35294117647059,33,0.33,1.94,0.62,10,0.3,0.8,0.28,19,0.32,2.58,0.47,24,0.29,1.88,0.44,9,0.44,2.11,1.1
2024,145,Jordan Akins,CLV,TE,1,3,NYG,30.555555555555557,40,33,0.18,0.88,0.21,18,0.11,0,0,15,0.27,1.93,0.46,26,0.15,0.54,0.13,7,0.29,2.14,0.5
2024,146,Darius Slayton,NYG,WR,1,4,DAL,17.010309278350515,13.513513513513514,33,0.15,1.7,0.26,7,0.14,0,0,24,0.17,2.33,0.36,21,0.14,1.9,0.29,12,0.17,1.33,0.22
2024,147,Noah Fant,SEA,TE,1,5,NYG,18.64406779661017,12.5,33,0.09,0.73,0.16,9,0.11,0.67,0.18,22,0.09,0.82,0.17,23,0.09,0.78,0.17,10,0.1,0.6,0.16
2024,148,Deebo Samuel,SF,WR,1,5,ARZ,22.448979591836736,9.67741935483871,33,0.09,0.33,0.06,14,0.21,0.79,0.15,17,0,0,0,22,0.14,0.5,0.1,11,0,0,0
2024,149,Cole Kmet,CHI,TE,1,3,IND,25.78125,39.285714285714285,33,0.33,2.94,0.78,7,0.57,3.57,1.79,23,0.17,1.83,0.31,15,0.4,2.87,1.02,18,0.28,3,0.58
2024,150,CeeDee Lamb,DAL,WR,1,2,NO,15.639810426540285,13.461538461538462,33,0.21,2.73,0.58,7,0.43,9.29,1.93,25,0.16,1,0.22,16,0.25,1.31,0.26,17,0.18,4.06,0.88
2024,151,Jerry Jeudy,CLV,WR,1,2,JAX,15.865384615384615,17.142857142857142,33,0.18,2.21,0.37,16,0.25,2.13,0.4,16,0.13,2.44,0.37,20,0.2,1.7,0.32,13,0.15,3,0.45
2024,152,Jerry Jeudy,CLV,WR,1,5,WAS,15.865384615384615,8.571428571428571,33,0.09,0.48,0.08,13,0.08,1.23,0.2,16,0.06,0,0,14,0.07,1.14,0.19,19,0.11,0,0
2024,153,Van Jefferson,PIT,WR,1,4,IND,26.61290322580645,23.076923076923077,33,0.09,0.64,0.12,4,0,0,0,25,0.12,0.84,0.16,15,0.13,0.6,0.13,18,0.06,0.67,0.12
2024,154,Tyler Johnson,LA,WR,1,1,DET,41.25,46.666666666666664,33,0.21,2.39,0.39,16,0.25,4.13,0.6,14,0.14,0.93,0.24,21,0.14,3.05,0.4,12,0.33,1.25,0.38
2024,155,Rashod Bateman,BLT,WR,1,5,CIN,21.019108280254777,30.76923076923077,33,0.24,1.76,0.48,10,0.3,3.1,1.11,22,0.23,1.23,0.21,18,0.22,1.83,0.29,15,0.27,1.67,0.7
2024,156,Nico Collins,HST,WR,1,2,CHI,21.568627450980394,22.727272727272727,33,0.3,4.09,0.83,8,0.38,6.25,1,24,0.29,3.54,0.81,19,0.16,2.11,0.37,14,0.5,6.79,1.46
2024,157,Pat Freiermuth,PIT,TE,1,4,IND,22.758620689655174,24,33,0.18,1.73,0.51,3,0.33,0,0,26,0.15,1.88,0.34,19,0.16,0.79,0.18,14,0.21,3,0.94
2024,158,DeVonta Smith,PHI,WR,1,3,NO,26.61290322580645,31.25,33,0.3,2.39,0.45,12,0.33,1.25,0.29,20,0.25,3.2,0.57,11,0.27,1.36,0.32,22,0.32,2.91,0.52
2024,159,Drake London,ATL,WR,1,4,NO,17.83783783783784,22.22222222222222,33,0.36,1.94,0.38,16,0.44,1.81,0.37,17,0.29,2.06,0.38,19,0.47,2.37,0.45,14,0.21,1.36,0.28
2024,160,Rashid Shaheed,NO,WR,1,5,KC,20.625,22.5,33,0.27,2.61,0.56,8,0.38,3.5,0.6,24,0.25,2.42,0.58,9,0.33,2.33,0.34,24,0.25,2.71,0.65
2024,161,Trey McBride,ARZ,TE,1,1,BUF,24.087591240875913,23.684210526315788,33,0.27,0.91,0.24,6,0.17,0,0,23,0.3,1,0.27,10,0.3,0,0,23,0.26,1.3,0.35
2024,162,Trey McBride,ARZ,TE,1,6,GB,24.087591240875913,21.052631578947366,33,0.24,2.91,0.53,6,0.33,3.17,0.65,26,0.23,2.96,0.53,14,0.36,4.86,0.84,19,0.16,1.47,0.31
2024,163,Michael Wilson,ARZ,WR,1,1,BUF,20,6.666666666666667,33,0.06,0.15,0.23,7,0,0,0,22,0.05,0,0,10,0,0,0,23,0.09,0.22,0.33
2024,164,Andrei Iosivas,CIN,WR,1,1,NE,18.75,26.08695652173913,33,0.18,0.79,0.17,13,0.31,1,0.18,20,0.1,0.65,0.16,14,0.29,0.07,0.08,19,0.11,1.32,0.24
2024,165,Jalen Brooks,DAL,WR,1,6,DET,35.869565217391305,46.15384615384615,33,0.18,0.45,0.08,15,0.33,0,0,16,0.06,0.94,0.16,17,0.29,0,0,16,0.06,0.94,0.16
2024,166,Rashee Rice,KC,WR,1,3,ATL,40.243902439024396,48.275862068965516,33,0.42,3.33,0.88,8,0.38,2.38,1.24,24,0.46,3.79,0.8,20,0.55,3.65,1.11,13,0.23,2.85,0.52
2024,167,Xavier Legette,CAR,WR,1,4,CIN,26.190476190476193,41.66666666666667,33,0.3,2,0.56,14,0.36,2.64,0.98,18,0.28,1.61,0.27,21,0.29,2.57,0.78,12,0.33,1,0.18
2024,168,Theo Johnson,NYG,TE,1,1,MIN,21.153846153846153,26.666666666666668,33,0.12,0.55,0.08,5,0,0,0,27,0.15,0.67,0.1,6,0.17,0,0,27,0.11,0.67,0.1
2024,169,Brian Thomas,JAX,WR,1,6,CHI,19.411764705882355,15,33,0.18,0.82,0.17,4,0.5,2,0.45,26,0.15,0.73,0.15,16,0.31,1.31,0.26,17,0.06,0.35,0.09
2024,170,Travis Kelce,KC,TE,1,3,ATL,23.703703703703706,16.666666666666664,32,0.16,0.94,0.22,10,0.2,1.7,0.27,21,0.14,0.62,0.2,19,0.16,0.95,0.2,13,0.15,0.92,0.25
2024,171,Mike Evans,TB,WR,1,3,DEN,18.93491124260355,7.6923076923076925,32,0.09,0.53,0.12,14,0.07,0.64,0.14,18,0.11,0.44,0.1,20,0.05,0.45,0.1,12,0.17,0.67,0.15
2024,172,Stefon Diggs,HST,WR,1,5,BUF,16,17.02127659574468,32,0.25,2.56,0.44,9,0.33,4.22,0.76,22,0.23,2,0.34,19,0.26,2.89,0.5,13,0.23,2.08,0.36
2024,173,Tyler Conklin,NYJ,TE,1,3,NE,17.67955801104972,23.076923076923077,32,0.19,2.91,0.45,15,0.07,0,0,17,0.29,5.47,0.84,18,0.06,1.22,0.18,14,0.36,5.07,0.79
2024,174,Courtland Sutton,DEN,WR,1,2,PIT,17.582417582417584,8.695652173913043,32,0.13,0.81,0.11,8,0.13,3.25,0.45,21,0.05,0,0,23,0.13,1.13,0.16,9,0.11,0,0
2024,175,Allen Lazard,NYJ,WR,1,3,NE,15.458937198067632,7.317073170731707,32,0.09,1.5,0.43,14,0.21,3.43,0.99,18,0,0,0,17,0.12,2.24,0.34,15,0.07,0.67,0.53
2024,176,Christian Kirk,JAX,WR,1,6,CHI,18.71345029239766,15.384615384615385,32,0.19,1.22,0.22,5,0.2,2.8,0.48,24,0.21,1.04,0.19,16,0.13,1.81,0.31,16,0.25,0.63,0.13
2024,177,D.J. Moore,CHI,WR,1,5,CAR,15.311004784688995,17.02127659574468,32,0.25,3.28,0.86,4,0.5,0,0,28,0.21,3.75,0.98,26,0.19,2.54,0.83,6,0.5,6.5,0.98
2024,178,Calvin Ridley,TEN,WR,1,1,CHI,25.396825396825395,28.000000000000004,32,0.22,1.56,0.25,8,0.38,2.75,0.4,24,0.17,1.17,0.2,20,0.25,1.1,0.16,12,0.17,2.33,0.4
2024,179,Noah Fant,SEA,TE,1,4,DET,18.07909604519774,8.333333333333332,32,0.06,0.81,0.14,9,0.11,1.11,0.22,23,0.04,0.7,0.11,16,0.06,0.63,0.13,16,0.06,1,0.16
2024,180,Terry McLaurin,WAS,WR,1,6,BLT,18.93491124260355,16.666666666666664,32,0.22,1.66,0.73,11,0.27,1.18,1.39,21,0.19,1.9,0.38,18,0.11,0.78,0.13,14,0.36,2.79,1.49
2024,181,Michael Pittman,IND,WR,1,2,GB,19.27710843373494,17.073170731707318,32,0.22,0.66,0.16,6,0,0,0,21,0.33,1,0.24,19,0.21,0.74,0.18,13,0.23,0.54,0.13
2024,182,Darnell Mooney,ATL,WR,1,4,NO,16.161616161616163,13.953488372093023,32,0.19,1.75,0.27,15,0.13,0,0,17,0.24,3.29,0.51,18,0.11,0,0,14,0.29,4,0.61
2024,183,Rashod Bateman,BLT,WR,1,2,LV,20.382165605095544,15.384615384615385,32,0.13,1.25,0.22,13,0.31,3.08,0.54,18,0,0,0,20,0.15,1.1,0.21,12,0.08,1.5,0.23
2024,184,Chris Olave,NO,WR,1,4,ATL,24.8062015503876,32.142857142857146,32,0.28,2.72,0.52,4,0.5,4,0.65,27,0.26,2.63,0.52,13,0.23,1.92,0.35,19,0.32,3.26,0.64
2024,185,Alec Pierce,IND,WR,1,2,GB,20.51282051282051,36.36363636363637,32,0.25,1.75,0.52,6,0.17,0,0,21,0.24,2.48,0.44,18,0.28,2.06,0.71,14,0.21,1.36,0.28
2024,186,Isaiah Likely,BLT,TE,1,5,CIN,28.82882882882883,12.5,32,0.09,0.41,0.51,7,0,0,0,23,0.09,0.52,0.4,19,0.11,0.63,0.48,13,0.08,0.08,0.55
2024,187,Wan'Dale Robinson,NYG,WR,1,1,MIN,17.11229946524064,20.37037037037037,32,0.34,1.38,0.33,4,0.5,1.25,0.38,25,0.28,1.56,0.32,7,0.57,4.43,0.87,25,0.28,0.52,0.17
2024,188,Cade Otton,TB,TE,1,4,PHI,20.51282051282051,27.586206896551722,32,0.25,1.63,0.35,14,0.14,2.14,0.36,17,0.29,1.06,0.28,16,0.19,2.25,0.41,16,0.31,1,0.29
2024,189,Cade Otton,TB,TE,1,6,NO,20.51282051282051,17.24137931034483,32,0.16,0.47,0.3,10,0.1,0,0,21,0.14,0.33,0.08,11,0,0,0,21,0.24,0.71,0.45
2024,190,Kayshon Boutte,NE,WR,1,6,HST,45.714285714285715,37.5,32,0.09,1.84,0.47,7,0.29,6.57,1.8,24,0.04,0.54,0.1,20,0.1,2.3,0.63,12,0.08,1.08,0.19
2024,191,Andrei Iosivas,CIN,WR,1,5,BLT,18.181818181818183,8.695652173913043,32,0.06,1.22,0.15,10,0.1,3.9,0.49,20,0.05,0,0,17,0.12,2.29,0.29,15,0,0,0
2024,192,Tank Dell,HST,WR,1,1,IND,19.393939393939394,24.137931034482758,32,0.22,1.25,0.22,0,0,0,0,30,0.23,1.33,0.23,17,0.18,0.65,0.12,15,0.27,1.93,0.33
2024,193,Tank Dell,HST,WR,1,2,CHI,19.393939393939394,13.793103448275861,32,0.13,-0.09,0.02,7,0.14,0,0,24,0.13,-0.13,0.03,18,0.17,-0.17,0.04,14,0.07,0,0
2024,194,Tank Dell,HST,WR,1,5,BUF,19.393939393939394,13.793103448275861,32,0.13,1.19,0.24,7,0.29,3.86,0.67,24,0.08,0.46,0.13,18,0.17,2,0.37,14,0.07,0.14,0.09
2024,195,Tank Dell,HST,WR,1,6,NE,19.393939393939394,31.03448275862069,32,0.28,1.78,0.58,16,0.38,2.81,0.91,15,0.2,0.8,0.28,20,0.3,2.4,0.44,12,0.25,0.75,0.83
2024,196,Ja'Lynn Polk,NE,WR,1,4,SF,22.22222222222222,31.818181818181817,32,0.22,0.94,0.19,9,0.33,0,0,22,0.18,1.36,0.27,21,0.29,1.43,0.29,11,0.09,0,0
2024,197,Ja'Lynn Polk,NE,WR,1,5,MIA,22.22222222222222,27.27272727272727,32,0.19,0.41,0.07,16,0.13,0,0,15,0.2,0.87,0.15,22,0.09,0,0,10,0.4,1.3,0.23
2024,198,Keenan Allen,CHI,WR,1,5,CAR,30.693069306930692,27.27272727272727,31,0.19,1.06,0.2,4,0.25,2.75,0.53,27,0.19,0.81,0.16,25,0.16,1.32,0.25,6,0.33,0,0
2024,199,Robert Woods,HST,WR,1,4,JAX,60.78431372549019,60,31,0.1,0.32,0.06,2,0,0,0,26,0.12,0.38,0.08,7,0,0,0,24,0.13,0.42,0.08
2024,200,Travis Kelce,KC,TE,1,4,LAC,22.962962962962962,30,31,0.29,2.87,0.51,5,0.4,7.6,0.96,26,0.27,1.96,0.43,10,0.5,6.5,1.05,21,0.19,1.14,0.26
2024,201,Travis Kelce,KC,TE,1,5,NO,22.962962962962962,33.33333333333333,31,0.32,2.26,0.52,3,0.33,3.33,0.67,25,0.32,2.28,0.51,11,0.36,3.18,0.59,20,0.3,1.75,0.47
2024,202,Tyler Boyd,TEN,WR,1,1,CHI,26.27118644067797,26.31578947368421,31,0.16,0.58,0.15,9,0.22,0.33,0.14,22,0.14,0.68,0.16,19,0.16,0.37,0.14,12,0.17,0.92,0.18
2024,203,Dallas Goedert,PHI,TE,1,2,ATL,25.6198347107438,13.793103448275861,31,0.13,1.23,0.22,7,0,0,0,20,0.15,1.9,0.34,18,0.06,0.5,0.11,13,0.23,2.23,0.38
2024,204,D.J. Moore,CHI,WR,1,6,JAX,14.832535885167463,10.638297872340425,31,0.16,0.65,0.19,14,0.14,0.93,0.24,16,0.19,0.44,0.17,15,0.2,0.87,0.22,16,0.13,0.44,0.17
2024,205,Jakobi Meyers,LV,WR,1,1,LAC,18.562874251497004,8.333333333333332,31,0.1,1.97,0.29,6,0,0,0,25,0.12,2.44,0.36,6,0,0,0,25,0.12,2.44,0.36
2024,206,Diontae Johnson,CAR,WR,1,5,CHI,16.402116402116402,11.320754716981133,31,0.19,0.74,0.17,6,0.33,3.33,0.5,24,0.17,0.13,0.1,22,0.18,1,0.19,9,0.22,0.11,0.12
2024,207,DK Metcalf,SEA,WR,1,3,MIA,13.135593220338984,9.25925925925926,31,0.16,3.35,0.66,10,0.2,3.1,0.51,21,0.14,3.48,0.73,13,0.23,2.38,0.39,18,0.11,4.06,0.85
2024,208,Gabe Davis,JAX,WR,1,2,CLV,18.023255813953487,21.21212121212121,31,0.23,1.39,0.24,12,0.33,0.92,0.18,17,0.18,1.88,0.31,22,0.23,0.95,0.19,9,0.22,2.44,0.36
2024,209,Gabe Davis,JAX,WR,1,6,CHI,18.023255813953487,24.242424242424242,31,0.26,1.45,0.69,4,0,0,0,24,0.25,1.67,0.58,15,0.27,1.27,0.33,16,0.25,1.63,1.04
2024,210,Justin Jefferson,MIN,WR,1,3,HST,22.142857142857142,18.6046511627907,31,0.26,2.61,0.65,6,0.33,1.5,0.32,19,0.26,3.47,0.56,15,0.27,3.27,0.53,16,0.25,2,0.76
2024,211,Nico Collins,HST,WR,1,1,IND,20.26143790849673,15.909090909090908,31,0.23,3.77,0.57,0,0,0,0,28,0.25,4.18,0.63,13,0.31,7.46,1.05,18,0.17,1.11,0.22
2024,212,Jaylen Waddle,MIA,WR,1,5,NE,23.846153846153847,28.57142857142857,31,0.26,1.48,0.28,10,0.1,1.1,0.21,21,0.33,1.67,0.31,15,0.27,1.4,0.27,16,0.25,1.56,0.28
2024,213,DeVonta Smith,PHI,WR,1,2,ATL,25,31.25,31,0.32,2.45,0.66,7,0.71,1.86,0.47,20,0.2,2.8,0.48,18,0.44,3.83,0.72,13,0.15,0.54,0.59
2024,214,Rashid Shaheed,NO,WR,1,4,ATL,19.375,27.500000000000004,31,0.35,2.68,0.53,4,0.25,0,0,26,0.35,3.19,0.63,13,0.38,3.62,0.67,18,0.33,2,0.42
2024,215,Isaiah Likely,BLT,TE,1,1,KC,27.927927927927925,50,31,0.39,3.58,0.84,7,0.14,2.14,0.36,21,0.43,4.57,1.12,6,0.17,2.5,0.42,25,0.44,3.84,0.94
2024,216,Michael Wilson,ARZ,WR,1,6,GB,18.787878787878785,13.333333333333334,31,0.13,0.68,0.33,6,0.17,0,0,24,0.08,0.88,0.42,13,0.23,1.38,0.68,18,0.06,0.17,0.07
2024,217,Andrei Iosivas,CIN,WR,1,3,WAS,17.613636363636363,30.434782608695656,31,0.23,1.68,0.52,12,0.25,2.33,0.98,17,0.18,1.41,0.26,8,0.13,0.25,0.9,23,0.26,2.17,0.39
2024,218,Brock Bowers,LV,TE,1,5,DEN,19.25465838509317,25.53191489361702,31,0.39,3.13,0.76,14,0.36,4.93,1.14,17,0.41,1.65,0.46,17,0.41,1.12,0.35,14,0.36,5.57,1.27
2024,219,Brock Bowers,LV,TE,1,6,PIT,19.25465838509317,23.404255319148938,31,0.35,2.29,0.52,6,0.33,3,0.63,25,0.36,2.12,0.49,22,0.32,1.23,0.35,9,0.44,4.89,0.93
2024,220,Xavier Legette,CAR,WR,1,6,ATL,24.6031746031746,16.666666666666664,31,0.13,0.74,0.36,5,0.4,3.2,0.72,23,0.04,0,0,8,0.13,0,0,23,0.13,1,0.49
2024,221,Jalen McMillan,TB,WR,1,3,DEN,39.24050632911392,14.285714285714285,31,0.03,0.19,0.05,12,0.08,0.5,0.13,19,0,0,0,19,0.05,0.32,0.08,12,0,0,0
2024,222,Xavier Worthy,KC,WR,1,5,NO,23.846153846153847,30,31,0.19,0.81,0.18,5,0.2,0,0,22,0.23,1.14,0.25,10,0.5,2.5,0.55,21,0.05,0,0
2024,223,Rome Odunze,CHI,WR,1,5,CAR,17.22222222222222,20,31,0.19,1.29,0.29,4,0,0,0,27,0.22,1.48,0.33,25,0.24,1.6,0.36,6,0,0,0
2024,224,Stefon Diggs,HST,WR,1,2,CHI,15,12.76595744680851,30,0.2,1.23,0.26,8,0.13,2.63,0.39,21,0.24,0.76,0.22,18,0.33,2.06,0.43,12,0,0,0
2024,225,Mike Williams,NYJ,WR,1,4,DEN,22.55639097744361,29.411764705882355,30,0.17,2.23,0.36,12,0.17,0.33,0.12,18,0.17,3.5,0.52,12,0.08,1.83,0.27,18,0.22,2.5,0.42
2024,226,Evan Engram,JAX,TE,1,6,CHI,62.5,71.42857142857143,30,0.33,3.4,0.67,5,0.2,1.8,0.38,22,0.41,4.23,0.83,13,0.31,3.62,0.67,17,0.35,3.24,0.68
2024,227,Allen Lazard,NYJ,WR,1,6,BUF,14.492753623188406,17.073170731707318,30,0.23,3.8,0.78,5,0.2,10.4,2.44,21,0.24,2.62,0.45,11,0.09,0,0,19,0.32,6,1.23
2024,228,Noah Fant,SEA,TE,1,2,NE,16.94915254237288,12.5,30,0.1,0.47,0.08,13,0.15,0,0,17,0.06,0.82,0.14,17,0.12,0,0,13,0.08,1.08,0.18
2024,229,Terry McLaurin,WAS,WR,1,2,NYG,17.75147928994083,19.047619047619047,30,0.27,0.73,0.27,4,0.25,2,0.45,22,0.32,0.64,0.29,13,0.23,1.54,0.31,17,0.29,0.12,0.25
2024,230,Jauan Jennings,SF,WR,1,2,MIN,21.27659574468085,8.571428571428571,30,0.1,1.23,0.19,9,0.11,2.78,0.39,20,0.1,0.6,0.11,8,0.13,3.13,0.44,22,0.09,0.55,0.1
2024,231,Darnell Mooney,ATL,WR,1,2,PHI,15.151515151515152,13.953488372093023,30,0.2,2.93,0.59,8,0.25,5.13,1.39,21,0.19,2.24,0.32,18,0.22,1.44,0.2,12,0.17,5.17,1.18
2024,232,Tee Higgins,CIN,WR,1,6,NYG,22.900763358778626,20,30,0.23,2.57,0.49,10,0.2,3.5,0.55,18,0.22,1.83,0.41,12,0.25,3.42,0.59,18,0.22,2,0.42
2024,233,D.J. Turner,LV,WR,1,5,DEN,36.144578313253014,40,30,0.13,0.4,0.07,15,0.2,0,0,15,0.07,0.8,0.15,17,0.06,0,0,13,0.23,0.92,0.17
2024,234,Ja'Marr Chase,CIN,WR,1,1,NE,14.150943396226415,14.634146341463413,30,0.2,2.07,0.41,12,0.08,0.67,0.15,18,0.28,3,0.58,12,0.17,0.67,0.23,18,0.22,3,0.52
2024,235,Ja'Marr Chase,CIN,WR,1,4,CAR,14.150943396226415,12.195121951219512,30,0.17,2.83,0.58,8,0.13,0,0,21,0.19,4.05,0.83,18,0.22,1.22,0.23,12,0.08,5.25,1.11
2024,236,Ja'Marr Chase,CIN,WR,1,6,NYG,14.150943396226415,14.634146341463413,30,0.2,2.4,0.41,9,0.11,0,0,19,0.26,3.79,0.64,11,0.18,0.73,0.16,19,0.21,3.37,0.55
