,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,FP,FP,FP,FP,FP
2023,14,James Conner,ARZ,RB,1,18,SEA,12.980769230769232,75.4,27,73,0,150,5.56,1,0.26,0,9,19.2,100,66.7,50,3.7,37,51.9,42.1,1.07,51.9,4.48,80.7,5,0.19,0.077,2.1,10,37,37,0,3.7,20,17,63,113,1,6.65,47.1,30.4,18.6,30.4,18.56,11.84
2023,15,Devin Singletary,HST,RB,1,10,CIN,13.88888888888889,81.1,30,90.9,0,150,5,1,0.56,0,7,17.9,71,47.3,100,3.3,56.7,40,14.3,2.67,40,2.33,46.7,11,0.37,0.081,2.4,12,40,55,0,4.58,58.3,17,56.7,88,1,5.18,52.9,23.1,20.4,23.1,20.37,2.73
2023,16,Christian McCaffrey,SF,RB,1,14,SEA,5.88235294117647,88.7,16,76.2,0,145,9.06,0,0.17,0,4,25,127,87.6,0,0,37.5,62.5,72,6.5,62.5,2.56,28.3,6,0.38,0.229,3.7,15,93.8,145,0,9.67,40,0,0,0,0,0,0,16.3,9.2,16.3,9.21,7.09
2023,17,Zamir White,LV,RB,1,16,KC,21.153846153846153,80.8,22,88,0,145,6.59,0,0.13,0,6,13.6,74,51,0,0,59.1,31.8,45.2,1.82,36.4,4.77,72.4,6,0.27,0.145,3.2,15,68.2,66,0,4.4,60,7,31.8,79,0,11.29,57.1,14.5,10.8,14.5,10.79,3.71
2023,18,Kyren Williams,LA,RB,1,12,ARZ,7.017543859649122,60.6,16,50,0,143,8.94,0,0.91,0,6,14.3,80,55.9,0,0,68.8,31.3,59.3,6.06,31.3,2.88,32.2,3,0.19,0.556,8.9,10,62.5,92,0,9.2,60,6,37.5,51,0,8.5,83.3,38.4,32.4,38.4,32.43,5.97
2023,19,Keaton Mitchell,BLT,RB,1,9,SEA,19.148936170212767,17.3,9,25.7,0,138,15.33,1,0.08,0,5,33.3,111,80.4,0,11.1,77.8,22.2,84.3,0.11,55.6,15.22,99.3,9,1,1.141,10.3,4,44.4,44,1,11,50,5,55.6,94,0,18.8,100,20.4,7.5,20.4,7.54,12.86
2023,20,Travis Etienne,JAX,RB,1,5,BUF,9.737827715355806,82.9,26,76.5,0,136,5.23,2,0.36,0,7,16.7,87,64,100,7.7,42.3,61.5,22.7,1.65,65.4,3.58,68.4,6,0.23,0.158,4.1,11,42.3,81,1,7.36,63.6,15,57.7,55,1,3.67,26.7,36.4,22.3,36.4,22.33,14.07
2023,21,Ty Chandler,MIN,RB,1,15,CIN,22.54901960784314,80.6,23,82.1,0,132,5.74,1,0.9,0,6,9.1,54,40.9,100,4.3,56.5,43.5,36.4,3.74,30.4,2,34.8,2,0.09,0.142,3.3,9,39.1,43,0,4.78,55.6,14,60.9,89,1,6.36,57.1,24.7,19.7,24.7,19.75,4.95
2023,22,D'Andre Swift,PHI,RB,1,3,TB,6.986899563318777,53.8,16,42.1,0,130,8.13,0,0.33,0,6,28.6,82,63.1,0,0,68.8,31.3,56.9,4.69,25,3.44,42.3,5,0.31,0.528,8.4,13,81.3,79,0,6.08,61.5,3,18.8,51,0,17,100,14.8,10.7,14.8,10.72,4.08
2023,23,Isiah Pacheco,KC,RB,1,17,CIN,8.780487804878048,92.5,18,100,0,130,7.22,0,0.6,0,3,11.8,72,55.4,0,0,50,44.4,49,3.39,11.1,3.83,53.1,3,0.17,0.084,1.5,5,27.8,44,0,8.8,40,12,66.7,81,0,6.75,50,29.5,30.7,29.5,30.74,-1.24
2023,24,Jaylen Warren,PIT,RB,1,11,CLV,6.0402684563758395,43.9,9,39.1,0,129,14.33,1,0.03,0,5,44.4,118,91.5,0,11.1,66.7,22.2,92.5,0.89,55.6,13.44,93.8,5,0.56,0.945,8.5,2,22.2,20,0,10,50,6,66.7,106,1,17.67,66.7,23.5,8.4,23.5,8.41,15.09
2023,25,James Conner,ARZ,RB,1,17,PHI,12.5,66.7,26,68.4,0,128,4.92,1,0.68,0,9,21.7,66,51.6,50,3.8,65.4,38.5,19.4,1.62,46.2,3.31,67.2,3,0.12,0.238,6.2,5,19.2,26,0,5.2,60,21,80.8,102,1,4.86,66.7,26.3,17.5,26.3,17.53,8.77
2023,26,Saquon Barkley,NYG,RB,1,8,NYJ,14.5748987854251,90,36,78.3,0,128,3.56,0,0.31,0,4,2.9,34,26.6,100,0,30.6,50,-30.5,0.56,55.6,3,84.4,11,0.31,-0.225,-8.1,9,25,29,0,3.22,22.2,27,75,99,0,3.67,33.3,15.8,22.7,15.8,22.75,-6.95
2023,27,Aaron Jones,GB,RB,1,16,CAR,14.788732394366196,54,21,63.6,0,127,6.05,0,0.67,0,8,26.3,84,66.1,50,0,71.4,33.3,44,2.1,23.8,3.95,65.4,3,0.14,0.231,4.8,14,66.7,61,0,4.36,78.6,7,33.3,66,0,9.43,57.1,14.5,16,14.5,16,-1.5
2023,28,Breece Hall,NYJ,RB,1,1,BUF,4.484304932735426,32.1,10,40,0,127,12.7,0,0.04,0,2,20,109,85.8,0,0,60,40,80,2.1,70,10.6,83.5,6,0.6,0.457,4.6,5,50,2,0,0.4,20,5,50,125,0,25,100,15.7,6.4,15.7,6.43,9.27
2023,29,Khalil Herbert,CHI,RB,1,17,ATL,13.636363636363635,48.6,18,52.9,0,124,6.89,1,0.91,0,4,17.6,85,68.5,16.7,5.6,44.4,44.4,42.6,5.11,33.3,1.78,25.8,1,0.06,0.169,3,12,66.7,78,0,6.5,50,6,33.3,46,1,7.67,33.3,20.9,17.3,20.9,17.28,3.62
2023,30,Bijan Robinson,ATL,RB,1,2,GB,8.878504672897195,73.1,19,48.7,0,124,6.53,0,0.22,0,9,27.8,68,54.8,100,0,68.4,26.3,46.5,3.32,21.1,3.21,49.2,11,0.58,0.298,5.7,13,68.4,102,0,7.85,84.6,5,26.3,19,0,3.8,40,21.2,17.1,21.2,17.05,4.15
2023,31,James Cook,BUF,RB,1,2,LV,7.172995780590717,58.1,17,51.5,0,123,7.24,0,0.36,0,3,20,66,53.7,0,0,58.8,29.4,38,2.76,23.5,4.47,61.8,6,0.35,0.119,2,3,17.6,10,0,3.33,33.3,14,82.4,113,0,8.07,64.3,19.9,17.1,19.9,17.09,2.81
2023,32,Derrick Henry,TEN,RB,1,4,CIN,7.857142857142857,59.7,22,73.3,0,122,5.55,1,0.2,0,7,18.2,72,59,0,4.5,45.5,40.9,20.9,1.14,40.9,4.41,79.5,13,0.59,0.119,2.6,10,45.5,44,0,4.4,30,12,54.5,78,1,6.5,58.3,24.4,17.1,24.38,17.09,7.29
2023,33,Tony Pollard,DAL,RB,1,3,ARZ,9.126984126984127,86.7,23,76.7,0,122,5.3,0,0.56,0,8,4.8,31,25.4,100,0,65.2,34.8,26.8,2.3,17.4,3,56.6,4,0.17,0.208,4.8,8,34.8,25,0,3.13,50,15,65.2,97,0,6.47,73.3,15.1,17.5,15.1,17.49,-2.39
2023,34,Zack Moss,IND,RB,1,3,BLT,16.39344262295082,76.2,30,85.7,0,122,4.07,0,0.1,0,10,13.8,73,59.8,0,0,43.3,53.3,-4.6,2.1,53.3,1.97,48.4,10,0.33,-0.115,-3.4,27,90,119,0,4.41,48.1,3,10,3,0,1,0,22.5,21.1,22.5,21.14,1.36
2023,35,Najee Harris,PIT,RB,1,17,SEA,10.588235294117647,52.1,27,61.4,0,122,4.52,2,1.43,0,7,8.3,35,28.7,50,7.4,66.7,37,22.5,0.85,40.7,3.67,81.1,5,0.19,0.171,4.6,12,44.4,67,0,5.58,66.7,15,55.6,55,2,3.67,66.7,24.2,18.5,24.2,18.53,5.67
2023,36,Raheem Mostert,MIA,RB,1,2,NE,8.61244019138756,73.8,18,64.3,0,121,6.72,2,0.62,0,5,18.8,64,52.9,50,11.1,44.4,50,39.3,3.89,22.2,2.83,42.1,4,0.22,0.302,5.4,11,61.1,86,2,7.82,45.5,7,38.9,35,0,5,42.9,25.7,13.4,25.7,13.38,12.32
2023,37,Devin Singletary,HST,RB,1,15,TEN,12.037037037037036,75,26,81.3,0,121,4.65,0,0.33,0,6,13,44,36.4,66.7,0,50,42.3,17.1,2.46,38.5,2.19,47.1,3,0.12,-0.093,-2.4,16,61.5,85,0,5.31,56.3,10,38.5,36,0,3.6,40,21,20.2,21,20.17,0.83
2023,38,David Montgomery,DET,RB,1,4,GB,14.61187214611872,69.9,32,78,0,121,3.78,3,3.6,0,9,12.5,41,33.9,100,9.4,50,50,0.4,1.06,46.9,2.72,71.9,12,0.38,0.115,3.7,19,59.4,77,1,4.05,42.1,13,40.6,44,2,3.38,61.5,34.1,36.7,34.1,36.7,-2.6
2023,39,Aaron Jones,GB,RB,1,17,MIN,14.084507042253522,57.5,20,54.1,0,120,6,0,0.47,0,6,20,65,54.2,0,0,70,35,25.3,3.15,20,2.85,47.5,4,0.2,0.245,4.9,13,65,93,0,7.15,76.9,7,35,27,0,3.86,57.1,14,14.2,14,14.17,-0.17
2023,40,Austin Ekeler,LAC,RB,1,1,MIA,8.938547486033519,53.9,16,44.4,0,117,7.31,1,1.48,0,4,16.7,66,56.4,66.7,6.3,75,25,58.8,2.88,12.5,4.44,60.7,4,0.25,0.3,4.8,9,56.3,45,0,5,77.8,7,43.8,72,1,10.29,71.4,26.4,22,26.4,21.99,4.41
2023,41,Christian McCaffrey,SF,RB,1,2,LA,7.352941176470589,100,20,71.4,0,116,5.8,1,0.93,0,4,10.5,65,56,0,5,35,50,26.7,2.2,40,3.6,62.1,5,0.25,-0.019,-0.4,12,60,90,1,7.5,25,8,40,26,0,3.25,50,22.5,19.8,22.5,19.75,2.75
2023,42,David Montgomery,DET,RB,1,10,LAC,5.47945205479452,37.5,12,42.9,0,116,9.67,1,0.42,0,3,10,75,64.7,40,8.3,41.7,41.7,65.6,3.33,25,6.33,65.5,1,0.08,0.535,6.4,8,66.7,99,1,12.38,37.5,4,33.3,17,0,4.25,50,17.6,7.6,17.6,7.57,10.03
2023,43,Josh Jacobs,LV,RB,1,10,NYJ,11.587982832618025,82.3,27,84.4,0,116,4.3,0,0.12,1,5,7.7,52,44.8,0,0,55.6,37,3.9,1.52,37,2.78,64.7,6,0.22,-0.172,-4.7,11,40.7,44,0,4,72.7,14,51.9,58,0,4.14,42.9,13.7,15,13.7,15,-1.3
2023,44,Raheem Mostert,MIA,RB,1,6,CAR,8.133971291866029,60,17,56.7,0,115,6.76,2,1.86,0,6,25,73,63.5,75,11.8,70.6,35.3,45.4,1.47,35.3,5.29,78.3,7,0.41,0.35,6,8,47.1,83,1,10.38,62.5,8,47.1,25,1,3.13,75,34.2,24.5,34.2,24.46,9.74
2023,45,Christian McCaffrey,SF,RB,1,15,ARZ,6.61764705882353,75.9,18,75,0,115,6.39,1,1.12,0,7,37.5,93,80.9,100,5.6,61.1,44.4,32.5,2.61,38.9,3.78,59.1,2,0.11,0.171,3.1,10,55.6,65,0,6.5,60,8,44.4,50,1,6.25,62.5,41.7,31,41.7,31.02,10.68
2023,46,Isiah Pacheco,KC,RB,1,4,NYJ,9.75609756097561,63.6,20,69,0,115,5.75,1,0.54,0,5,20,86,74.8,0,5,50,50,4.5,1.05,50,4.7,81.7,6,0.3,0.108,2.2,9,45,31,0,3.44,44.4,11,55,84,1,7.64,54.5,24.8,19.4,24.8,19.44,5.36
2023,47,Christian McCaffrey,SF,RB,1,12,SEA,6.985294117647059,76.9,19,63.3,0,114,6,2,1.12,0,8,20,55,48.2,66.7,10.5,52.6,36.8,35.1,2.53,42.1,3.47,57.9,4,0.21,0.255,4.8,16,84.2,90,2,5.63,56.3,3,15.8,24,0,8,33.3,30.9,22.2,30.9,22.24,8.66
2023,48,Kyren Williams,LA,RB,1,14,BLT,10.964912280701753,89,25,86.2,0,114,4.56,0,0.49,0,5,16.7,46,40.4,100,0,56,40,-2.7,1.96,20,2.6,57,5,0.2,0.101,2.5,10,40,37,0,3.7,40,15,60,77,0,5.13,66.7,14.3,19.5,14.3,19.47,-5.17
2023,49,Devin Singletary,HST,RB,1,11,ARZ,10.185185185185185,85.1,22,91.7,0,112,5.09,1,0.3,0,4,18.2,62,55.4,0,4.5,45.5,50,9.9,2.5,45.5,2.59,50.9,4,0.18,-0.021,-0.5,11,50,64,0,5.82,45.5,11,50,48,1,4.36,45.5,19.8,15.3,19.8,15.28,4.52
2023,50,Najee Harris,PIT,RB,1,18,BLT,10.196078431372548,59.7,26,68.4,0,112,4.31,1,1.18,0,6,13.6,36,32.1,50,3.8,57.7,38.5,4.9,1.69,26.9,2.62,60.7,6,0.23,0.049,1.3,16,61.5,74,0,4.63,62.5,9,34.6,37,1,4.11,44.4,24.3,26.5,24.3,26.54,-2.24
2023,51,Khalil Herbert,CHI,RB,1,16,ARZ,15.151515151515152,52.2,20,58.8,0,112,5.6,1,0.79,0,6,21.1,51,45.5,0,5,70,25,20.4,3.2,25,2.4,42.9,6,0.3,0.274,5.5,13,65,78,0,6,69.2,7,35,34,1,4.86,71.4,19.1,15.6,19.1,15.6,3.5
2023,52,Zamir White,LV,RB,1,18,DEN,24.03846153846154,72.7,25,89.3,0,112,4.48,0,0.3,0,7,13,49,43.8,0,0,40,48,5.1,2.04,40,2.44,54.5,2,0.08,-0.119,-3,16,64,78,0,4.88,43.8,9,36,34,0,3.78,33.3,13.1,14.1,13.1,14.12,-1.02
2023,53,Aaron Jones,GB,RB,1,18,CHI,15.492957746478872,81.7,22,91.7,0,111,5.05,0,0.19,0,8,18.2,53,47.7,0,0,63.6,22.7,18.7,1.86,36.4,3.18,63.1,4,0.18,0.083,1.8,11,50,56,0,5.09,72.7,11,50,55,0,5,54.5,19.1,18.9,19.1,18.88,0.22
2023,54,Joe Mixon,CIN,RB,1,18,CLV,5.447470817120623,54.1,14,50,0,111,7.93,1,1.38,0,6,41.7,100,90.1,100,7.1,57.1,35.7,46.4,4.93,42.9,3,37.8,3,0.21,0.236,3.3,7,50,22,0,3.14,42.9,7,50,89,1,12.71,71.4,24.7,20.2,24.7,20.25,4.45
2023,55,Josh Jacobs,LV,RB,1,12,KC,8.583690987124463,75.9,20,87,0,110,5.5,1,0.16,0,2,5,63,57.3,0,5,40,45,16.4,1.65,30,3.85,70,3,0.15,-0.235,-4.7,12,60,92,1,7.67,41.7,7,35,14,0,2,28.6,22.5,19.4,22.5,19.43,3.07
2023,56,Isiah Pacheco,KC,RB,1,13,GB,8.780487804878048,68.9,18,85.7,0,110,6.11,1,1.77,0,8,18.8,50,45.5,100,5.6,61.1,33.3,41.5,2.56,16.7,3.56,58.2,1,0.06,0.275,4.9,12,66.7,63,1,5.25,58.3,6,33.3,47,0,7.83,66.7,21.3,23.8,21.3,23.83,-2.53
2023,57,David Montgomery,DET,RB,1,5,CAR,8.67579908675799,75,19,70.4,0,109,5.74,1,1.47,0,7,12.5,52,47.7,40,5.3,57.9,42.1,16.4,1.53,47.4,4.21,73.4,7,0.37,0.242,4.6,10,52.6,39,0,3.9,70,9,47.4,70,1,7.78,44.4,20.9,22.8,20.9,22.79,-1.89
2023,58,James Cook,BUF,RB,1,10,DEN,5.063291139240507,48.1,12,48,0,109,9.08,0,0.14,1,4,36.4,79,72.5,0,0,66.7,33.3,56.6,2.83,16.7,6.25,68.8,4,0.33,0.337,4,5,41.7,35,0,7,60,7,58.3,74,0,10.57,71.4,13,9.2,13,9.19,3.81
2023,59,Jerome Ford,CLV,RB,1,10,BLT,8.333333333333332,65.3,17,60.7,0,107,6.29,0,0.17,0,6,18.8,53,49.5,0,0,70.6,29.4,30.5,1.82,23.5,4.47,71,5,0.29,0.2,3.4,9,52.9,35,0,3.89,77.8,8,47.1,72,0,9,62.5,11.9,10.3,11.9,10.32,1.58
2023,60,Devon Achane,MIA,RB,1,17,BLT,13.592233009708737,48.5,14,60.9,0,107,7.64,0,0.05,0,5,30.8,84,78.5,0,0,42.9,42.9,43.7,6.36,35.7,1.29,16.8,0,0,0.131,1.8,11,78.6,95,0,8.64,54.5,2,14.3,5,0,2.5,0,23.7,16.5,23.7,16.52,7.18
2023,61,Christian McCaffrey,SF,RB,1,4,ARZ,7.352941176470589,84.9,20,69,0,106,5.3,3,2.59,0,8,33.3,66,62.3,66.7,15,65,35,22.6,2.4,25,2.9,54.7,4,0.2,0.149,3,12,60,49,2,4.08,66.7,7,35,39,0,5.57,57.1,48.7,39.9,48.7,39.91,8.79
2023,62,James Conner,ARZ,RB,1,2,NYG,11.057692307692307,75,23,82.1,0,106,4.61,1,1.79,0,7,19,70,66,100,4.3,43.5,47.8,-2.2,1.7,56.5,2.91,63.2,10,0.43,-0.043,-1,12,52.2,47,1,3.92,41.7,11,47.8,59,0,5.36,45.5,16.6,21.5,16.6,21.53,-4.93
2023,63,Nick Chubb,CLV,RB,1,1,CIN,64.28571428571429,47.2,18,48.6,0,106,5.89,0,0.36,0,7,29.4,64,60.4,0,0,61.1,38.9,23.7,2.44,33.3,3.44,58.5,10,0.56,0.141,2.5,9,50,67,0,7.44,77.8,9,50,39,0,4.33,44.4,16.7,16.7,16.7,16.72,-0.02
2023,64,Jerome Ford,CLV,RB,1,2,PIT,7.8431372549019605,49.4,16,50,0,106,6.63,0,0.03,0,3,6.3,69,65.1,0,0,43.8,56.3,29.1,-0.38,68.8,7,105.7,3,0.19,0.051,0.8,9,56.3,76,0,8.44,33.3,7,43.8,30,0,4.29,57.1,24.1,19.7,24.1,19.67,4.43
2023,65,James Conner,ARZ,RB,1,13,PIT,12.01923076923077,76.2,25,75.8,0,105,4.2,2,1.58,0,6,14.3,50,47.6,100,8,44,44,16.4,1.36,52,2.84,67.6,11,0.44,0.027,0.7,17,68,84,1,4.94,47.1,8,32,21,1,2.63,37.5,22.5,18.3,22.5,18.32,4.18
2023,66,Kenneth Walker,SEA,RB,1,7,ARZ,11.87214611872146,79.3,26,92.9,0,105,4.04,0,0.74,0,4,4.2,25,23.8,100,0,42.3,46.2,8,2.12,34.6,1.92,47.6,3,0.12,-0.126,-3.3,19,73.1,76,0,4,36.8,6,23.1,26,0,4.33,50,13.1,17.9,13.1,17.95,-4.85
2023,67,Bijan Robinson,ATL,RB,1,4,JAX,6.5420560747663545,75.4,14,66.7,0,105,7.5,0,0.03,0,5,21.4,72,68.6,0,0,57.1,35.7,48.4,5.29,28.6,2.21,29.5,2,0.14,0.268,3.7,7,50,54,0,7.71,28.6,7,50,51,0,7.29,85.7,18.7,13.6,18.7,13.61,5.09
2023,68,Chuba Hubbard,CAR,RB,1,13,TB,10.504201680672269,63.8,25,73.5,0,104,4.16,2,1.67,0,6,4.8,17,16.3,100,8,64,32,4.3,1.6,44,2.56,61.5,5,0.2,0.025,0.6,11,44,48,0,4.36,45.5,14,56,56,2,4,78.6,22.4,20,22.4,19.98,2.42
2023,69,Kyren Williams,LA,RB,1,16,NO,9.649122807017543,79.1,22,71,0,104,4.73,1,1.25,0,3,17.6,30,28.8,100,4.5,59.1,40.9,17.8,2.32,22.7,2.41,51,4,0.18,0.013,0.3,13,59.1,64,1,4.92,61.5,9,40.9,40,0,4.44,55.6,16.4,16.1,16.4,16.15,0.25
2023,70,Christian McCaffrey,SF,RB,1,16,BLT,5.147058823529411,100,14,82.4,0,103,7.36,1,0.49,0,4,25,68,66,100,7.1,42.9,42.9,43.2,4.71,14.3,2.64,35.9,2,0.14,0.174,2.4,10,71.4,81,1,8.1,50,3,21.4,7,0,2.33,0,25.1,20.1,25.1,20.11,4.99
2023,71,Khalil Herbert,CHI,RB,1,4,DEN,13.636363636363635,78.6,18,62.1,0,103,5.72,0,0.07,0,5,11.1,45,43.7,0,0,55.6,38.9,20.8,3.17,22.2,2.56,44.7,8,0.44,-0.187,-3.4,10,55.6,68,0,6.8,50,8,44.4,35,0,4.38,62.5,22.2,21.8,22.2,21.77,0.43
2023,72,Kyren Williams,LA,RB,1,4,IND,10.964912280701753,73.1,25,73.5,0,103,4.12,2,2.15,0,6,8.7,30,29.1,100,8,56,36,-17,2.12,32,2,48.5,4,0.16,-0.028,-0.7,3,12,10,0,3.33,66.7,22,88,93,2,4.23,54.5,27.7,30,27.7,30,-2.3
2023,73,Derrick Henry,TEN,RB,1,13,IND,7.5,40.7,21,52.5,0,102,4.86,2,1.36,0,7,5,22,21.6,50,9.5,52.4,38.1,4.6,2.29,33.3,2.57,52.9,4,0.19,0.161,3.4,13,61.9,54,1,4.15,61.5,8,38.1,48,1,6,37.5,25,21.2,25,21.18,3.82
2023,74,Travis Etienne,JAX,RB,1,17,CAR,5.992509363295881,62.9,16,55.2,0,102,6.38,2,1.37,0,3,13.3,72,70.6,100,12.5,37.5,56.3,25,2.25,62.5,4.13,64.7,5,0.31,0.217,3.5,5,31.3,14,0,2.8,40,10,62.5,78,2,7.8,30,25.8,19.2,25.8,19.22,6.58
2023,75,Rachaad White,TB,RB,1,14,ATL,9.191176470588236,83.6,25,69.4,0,102,4.08,0,0.22,0,5,8.3,22,21.6,0,0,56,32,-13.8,2,36,2.08,51,4,0.16,-0.134,-3.4,11,44,41,0,3.73,54.5,14,56,61,0,4.36,57.1,21.5,16.1,21.5,16.09,5.41
