,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Splits,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Alignment,Alignment,Alignment,Alignment,FP,FP,FP,FP,FP,FP,FP,FP
2023,9,Christian Watson,GB,WR,1,5,LV,64.28571428571429,50,84.2,9,100,2,22.2,9.44,0.22,16,32,32.7,85,69.7,42.5,42.5,2,100,53,26.5,12,6,0,0.25,0,0,0,0,1,0.111,118.8,2,33.3,1,50,2,100,1,50,0,0,0,0,0,0,0,0,22.2,33.18,2.949,66.7,33.3,0,0,10.5,7.3,10.5,7.26,3.24,1.17,0.81,7.3
2023,10,Keenan Allen,LAC,WR,1,3,MIN,33.33333333333333,42.30769230769231,89.1,14,66.7,11,52.4,5.64,0.79,4.09,45,155.2,79,65.8,7.18,8.78,9,81.8,43,4.78,21,2.33,0,0.01,0,0,0,0,5,0.357,96.6,10,58.8,2,18.2,10,90.9,0,11.1,1,9.1,0,0,0,0,1,0.11,55,0.84,0.366,0,100,0,0,16.9,17.6,16.9,17.61,-0.71,1.21,1.26,17.6
2023,11,Tyreek Hill,MIA,WR,1,5,NYG,14.583333333333334,18.75,46.3,7,63.6,3,27.3,10.86,0.43,-3.33,-10,-71.4,76,57.1,25.33,25.33,3,100,86,28.67,5,1.67,0,0,0,0,0,0,1,0.143,118.8,3,30,3,100,3,100,0,33.3,0,0,0,0,0,0,1,0.33,37.5,20.54,1.614,42.9,57.1,0,0,10.6,5,10.6,4.99,5.61,1.51,0.71,5
2023,12,Amon-Ra St. Brown,DET,WR,1,6,TB,36.734693877551024,37.03703703703704,91.3,18,94.7,10,52.6,4.22,0.56,3.4,34,24.5,76,45.5,7.6,9.5,8,80,50,6.25,10,1.25,1,0.08,50,1,0,0,5,0.278,131.7,9,60,2,20,9,90,0,14.3,0,0,1,1,100,0,1,0.13,55.6,1.55,0.615,22.2,77.8,0,0,21.6,15.7,21.6,15.69,5.91,1.2,0.87,15.7
2023,13,CeeDee Lamb,DAL,WR,1,6,LAC,13.953488372093023,19.047619047619047,83.6,6,100,4,66.7,12,0.67,11.75,47,59.5,72,82.8,18,18,4,100,25,6.25,13,3.25,0,0.1,0,1,0,0,4,0.667,118.8,4,66.7,0,0,4,100,0,33.3,0,0,0,0,0,0,1,0.25,66.7,9.03,1.693,0,100,0,0,11.2,9.9,11.2,9.9,1.3,1.87,1.65,9.9
2023,14,Mark Andrews,BLT,TE,1,6,TEN,17.307692307692307,21.73913043478261,84.3,9,75,5,41.7,7.67,0.56,16,80,51.6,69,58,13.8,17.25,4,80,15,3.75,14,3.5,0,0.05,0,0,0,0,3,0.333,118.8,5,45.5,0,0,4,80,2,50,0,0,2,1,50,0,1,0.25,45.5,4.57,0.808,0,100,0,0,10.9,9.9,10.9,9.89,1.01,1.21,1.1,9.9
2023,15,Michael Wilson,ARZ,WR,1,3,DAL,12.5,16.666666666666664,67.9,6,85.7,1,14.3,11.5,0.17,29,29,35.8,69,85.2,69,69,1,100,40,40,10,10,0,0.2,0,0,0,0,1,0.167,118.8,1,14.3,0,0,1,100,1,100,0,0,0,0,0,0,0,0,14.3,57.56,4.365,66.7,33.3,0,0,7.9,5.7,7.9,5.66,2.24,1.32,0.94,5.7
2023,16,Tyler Conklin,NYJ,TE,1,5,DEN,17.647058823529413,33.33333333333333,58.1,6,66.7,4,44.4,11.17,0.67,6.75,27,36,67,72,16.75,16.75,4,100,40,10,20,5,0,0.17,0,1,0,0,2,0.333,118.8,2,33.3,0,0,4,100,0,33.3,0,0,1,1,100,0,0,0,66.7,9.29,1.092,16.7,83.3,0,0,10.7,8.3,10.7,8.34,2.36,1.78,1.39,8.3
2023,17,Justin Jefferson,MIN,WR,1,2,PHI,20.454545454545457,17.647058823529413,100,9,100,3,33.3,7.44,0.33,14,42,37.5,67,58.8,22.33,22.33,3,100,25,8.33,9,3,0,0.18,0,0,0,0,2,0.222,118.8,3,42.9,0,0,3,100,1,66.7,0,0,0,0,0,0,1,0.33,33.3,13.42,0.231,66.7,33.3,0,0,8.7,8.3,8.7,8.31,0.39,1.08,0.92,8.3
2023,18,CeeDee Lamb,DAL,WR,1,2,NYJ,30.23255813953488,38.095238095238095,72.3,13,100,8,61.5,5.15,0.62,5.38,43,78.2,67,65,8.38,11.17,6,75,39,6.5,12,2,0,0.07,0,0,0,0,4,0.308,99.5,5,62.5,1,12.5,7,87.5,0,33.3,0,0,1,1,100,0,0,0,61.5,1.28,0.553,7.7,92.3,0,0,12.7,13.8,12.7,13.79,-1.09,0.98,1.06,13.8
2023,19,Adam Thielen,CAR,WR,1,6,MIA,15.384615384615385,21.951219512195124,79.4,10,90.9,9,81.8,6.5,0.9,9.67,87,78.4,65,100,7.22,9.29,7,77.8,10,1.43,2,0.29,1,0.97,100,1,1,1,5,0.5,133.8,9,90,0,0,7,77.8,0,0,0,0,0,0,0,0,1,0.14,90,-0.72,0.568,0,100,0,0,19.5,19.5,19.5,19.5,0,1.95,1.95,19.5
2023,20,Allen Robinson,PIT,WR,1,1,SF,39.285714285714285,50,88.5,11,78.6,8,57.1,5.82,0.73,7.38,59,61.5,64,85.3,8,12.8,5,62.5,26,5.2,8,1.6,0,0.01,0,0,0,0,2,0.182,87.5,4,44.4,0,0,5,62.5,0,20,0,0,0,0,0,1,1,0.2,72.7,0.52,0.05,27.3,72.7,0,0,11.4,10.1,11.4,10.13,1.27,1.04,0.92,10.1
2023,21,Nelson Agholor,BLT,WR,1,2,CIN,25,33.33333333333333,30,8,40,5,25,7.88,0.63,12.4,62,35,63,48.5,12.6,12.6,5,100,1,0.2,9,1.8,1,0.98,50,1,1,1,4,0.5,158.3,2,13.3,0,0,5,100,0,0,0,0,1,1,100,0,0,0,62.5,3.23,1.291,12.5,87.5,0,0,17.3,16.6,17.3,16.58,0.72,2.16,2.07,16.6
2023,22,Darius Slayton,NYG,WR,1,6,BUF,22.448979591836736,66.66666666666666,89,11,91.7,4,33.3,5.73,0.36,22.5,90,72.6,63,58.9,15.75,21,3,75,9,3,3,1,0,0.36,0,0,0,0,2,0.182,116.7,3,27.3,0,0,4,100,3,66.7,0,0,1,0,0,0,0,0,36.4,4.91,0.893,0,100,0,0,9.3,14,9.3,14.03,-4.73,0.85,1.28,14
2023,23,Jayden Reed,GB,WR,1,3,NO,35.8974358974359,41.17647058823529,62,14,87.5,7,43.8,4.5,0.5,14.57,102,44.3,63,53.8,9,21,3,42.9,12,4,10,3.33,0,0.69,0,4,2,0,3,0.214,75.3,7,43.8,1,14.3,6,85.7,3,100,2,28.6,1,0,0,0,1,0.33,46.7,0.02,0.59,21.4,78.6,0,0,9.3,18,9.3,18.03,-8.73,0.66,1.29,18
2023,24,Jonnu Smith,ATL,TE,1,4,JAX,21.951219512195124,21.428571428571427,54.4,9,75,3,25,6.78,0.33,9.33,28,35.4,61,50,20.33,20.33,3,100,33,11,29,9.67,0,0,0,0,0,0,3,0.333,118.8,2,33.3,0,0,3,100,0,33.3,0,0,0,0,0,0,3,1,30,12.59,1.16,22.2,77.8,0,0,9.1,6.3,9.1,6.32,2.78,1.01,0.7,6.3
2023,25,Chris Olave,NO,WR,1,6,HST,30.508474576271187,21.73913043478261,87.2,18,94.7,5,26.3,3.39,0.28,10.4,52,31.1,61,55.5,12.2,15.25,4,80,25,6.25,2,0.5,0,0.02,0,0,0,0,4,0.222,117.5,3,17.6,0,0,4,80,0,25,0,0,1,1,100,1,0,0,26.3,4.01,1.083,44.4,55.6,0,0,10.1,7.2,10.1,7.22,2.88,0.56,0.4,7.2
2023,26,Tutu Atwell,LA,WR,1,1,SEA,14.516129032258066,25,78.2,9,90,5,50,6.67,0.56,12,60,56.1,60,65.9,12,15,4,80,23,5.75,5,1.25,0,0.05,0,0,0,0,4,0.444,116.7,4,66.7,0,0,4,80,2,25,0,0,0,0,0,0,0,0,50,3.48,0.494,22.2,77.8,0,0,10,9.5,10,9.47,0.53,1.11,1.05,9.5
2023,27,Kyle Pitts,ATL,TE,1,5,HST,19.047619047619047,35.294117647058826,52.7,8,72.7,6,54.5,7.5,0.75,12,72,85.7,60,74.1,10,12,5,83.3,1,0.2,-1,-0.2,0,0.06,0,0,0,0,3,0.375,108.3,6,54.5,0,0,5,83.3,1,20,0,0,1,1,100,0,0,0,75,0.7,0.162,12.5,87.5,0,0,11,10.9,11,10.88,0.12,1.38,1.36,10.9
2023,28,Logan Thomas,WAS,TE,1,5,CHI,27.500000000000004,40,78.8,11,64.7,6,35.3,5.36,0.55,4.67,28,17.2,59,37.3,9.83,11.8,5,83.3,34,6.8,30,6,0,0.18,0,1,1,0,4,0.364,107.6,3,27.3,0,0,6,100,0,20,0,0,1,0,0,1,2,0.4,54.5,3.15,-0.212,18.2,72.7,9.1,0,9.9,10.4,9.9,10.42,-0.52,0.99,0.95,10.4
2023,29,Curtis Samuel,WAS,WR,1,5,CHI,20,28.57142857142857,69.7,10,58.8,6,35.3,5.9,0.6,11.17,67,41.1,59,37.3,9.83,11.8,5,83.3,7,1.4,2,0.4,1,0.95,100,1,1,1,3,0.3,107.6,4,36.4,0,0,6,100,1,25,0,0,1,0,0,0,0,0,54.5,1.52,0.278,20,80,0,0,16.9,17.3,16.9,17.25,-0.35,1.69,1.73,17.3
2023,30,Evan Engram,JAX,TE,1,4,ATL,22.58064516129032,31.818181818181817,71.9,14,82.4,7,41.2,4.21,0.5,4.43,31,38.3,59,50.4,8.43,8.43,7,100,28,4,10,1.43,0,0.02,0,0,0,0,3,0.214,101.8,6,46.2,0,0,7,100,0,0,0,0,0,0,0,0,0,0,43.8,1.86,0.361,21.4,78.6,0,0,12.9,12.4,12.9,12.44,0.46,0.92,0.89,12.4
2023,31,A.J. Brown,PHI,WR,1,4,WAS,20.930232558139537,10,95.5,9,81.8,1,9.1,6.56,0.11,29,29,24,59,54.1,59,59,1,100,30,30,26,26,1,0.21,100,0,0,0,1,0.111,158.3,1,10,0,0,1,100,1,100,0,0,0,0,0,0,1,1,11.1,47.56,4.593,66.7,33.3,0,0,12.9,5.5,12.9,5.47,7.43,1.43,0.61,5.5
2023,32,Olamide Zaccheaus,PHI,WR,1,3,TB,18.181818181818183,40,55.1,4,40,2,20,14.5,0.5,21,42,45.2,58,50.9,29,29,2,100,16,8,4,2,1,0.72,100,0,0,0,2,0.5,158.3,0,0,0,0,2,100,1,100,0,0,0,0,0,0,0,0,33.3,18.55,3.068,25,75,0,0,13.8,10.7,13.8,10.74,3.06,3.45,2.68,10.7
2023,33,Nick Westbrook-Ikhine,TEN,WR,1,1,NO,30.555555555555557,50,83.1,11,78.6,5,35.7,5.27,0.45,3.8,19,14.5,58,66.7,11.6,14.5,4,80,46,11.5,14,3.5,0,0.02,0,1,0,0,3,0.273,115,4,33.3,0,0,4,80,0,66.7,0,0,1,0,0,0,2,0.5,38.5,5.71,0.53,45.5,54.5,0,0,9.8,6.6,9.8,6.6,3.2,0.89,0.6,6.6
2023,34,CeeDee Lamb,DAL,WR,1,1,NYG,13.953488372093023,14.285714285714285,78.2,6,75,3,37.5,9.67,0.5,7.33,22,37.3,58,72.5,19.33,19.33,3,100,36,12,1,0.33,0,0.47,0,0,0,0,2,0.333,118.8,3,37.5,0,0,3,100,0,33.3,0,0,0,0,0,0,1,0.33,42.9,11.56,1.453,0,100,0,0,8.8,9.9,8.8,9.94,-1.14,1.47,1.66,9.9
2023,35,Amon-Ra St. Brown,DET,WR,1,2,SEA,18.367346938775512,18.51851851851852,73.4,9,69.2,5,38.5,6.44,0.56,10.4,52,49.1,58,46.8,11.6,14.5,4,80,12,3,6,1.5,0,0.01,0,0,0,0,2,0.222,115,3,42.9,0,0,4,80,1,25,0,0,1,1,100,1,0,0,55.6,3.43,0.679,11.1,88.9,0,0,9.8,7.4,9.8,7.35,2.45,1.09,0.82,7.4
2023,36,Justin Watson,KC,WR,1,5,MIN,22.22222222222222,50,43.8,8,42.1,3,15.8,7,0.38,28.67,86,63.7,56,32.7,18.67,28,2,66.7,2,1,2,1,0,0.01,0,0,0,0,2,0.25,109.7,3,20,0,0,2,66.7,3,100,0,0,1,1,100,2,0,0,30,7.74,1.365,25,75,0,0,7.6,5.3,7.6,5.3,2.3,0.95,0.66,5.3
2023,37,Ja'Marr Chase,CIN,WR,1,5,ARZ,18.29268292682927,21.428571428571427,93.7,15,100,6,40,3.73,0.4,4.17,25,31.3,56,51.4,9.33,11.2,5,83.3,43,8.6,15,3,0,0.04,0,0,0,0,5,0.333,105.6,5,45.5,3,50,5,83.3,0,0,0,0,0,0,0,0,0,0,40,2.52,0.914,53.3,46.7,0,0,10.6,9.3,10.6,9.29,1.31,0.71,0.62,9.3
2023,38,Kalif Raymond,DET,WR,1,3,ATL,27.27272727272727,40,37.5,6,54.5,4,36.4,9.17,0.67,12,48,48.5,55,56.1,13.75,13.75,4,100,7,1.75,2,0.5,0,0.21,0,0,0,0,3,0.5,118.8,3,30,0,0,4,100,1,25,0,0,0,0,0,0,0,0,66.7,4.98,0.832,33.3,66.7,0,0,9.5,10.9,9.5,10.88,-1.38,1.58,1.81,10.9
2023,39,Brandon Aiyuk,SF,WR,1,1,PIT,26.31578947368421,33.33333333333333,84.8,10,83.3,4,33.3,5.5,0.4,15.5,62,45.3,55,59.8,13.75,13.75,4,100,1,0.25,2,0.5,1,1.04,100,1,1,1,4,0.4,158.3,0,0,0,0,4,100,0,0,0,0,0,0,0,0,1,0.25,36.4,3.73,2.103,60,40,0,0,15.5,16.8,15.5,16.78,-1.28,1.55,1.68,16.8
2023,40,Jerry Jeudy,DEN,WR,1,3,MIA,27.27272727272727,21.052631578947366,74.6,9,100,4,44.4,6.11,0.44,11.5,46,39.3,55,82.1,13.75,18.33,3,75,16,5.33,6,2,0,0.16,0,1,0,0,2,0.222,116.7,4,57.1,1,25,3,75,1,50,0,0,0,0,0,0,1,0.33,44.4,5.57,0.571,22.2,77.8,0,0,8.5,8.8,8.5,8.83,-0.33,0.94,0.98,8.8
2023,41,Keenan Allen,LAC,WR,1,6,DAL,16.666666666666664,15.384615384615385,95.1,7,100,4,57.1,7.71,0.57,6.75,27,33.8,54,62.8,13.5,13.5,4,100,27,6.75,17,4.25,1,0.99,100,1,1,1,4,0.571,158.3,4,80,0,0,4,100,0,33.3,0,0,0,0,0,0,2,0.5,57.1,6.52,1.618,28.6,71.4,0,0,15.4,13.1,15.4,13.14,2.26,2.2,1.88,13.1
2023,42,D.J. Chark,CAR,WR,1,3,SEA,42.22222222222222,75,93.3,19,90.5,3,14.3,2.84,0.16,14.33,43,20.2,54,27.3,18,27,2,66.7,24,12,16,8,1,0.14,50,0,0,0,1,0.053,149.3,1,8.3,0,0,2,66.7,1,50,0,0,0,0,0,0,1,0.5,15,9.24,1.6,68.4,31.6,0,0,13.4,6.3,13.4,6.31,7.09,0.71,0.33,6.3
2023,43,Curtis Samuel,WAS,WR,1,1,ARZ,18,19.047619047619047,64.6,9,90,4,40,5.89,0.44,7.5,30,33.3,53,59.6,13.25,13.25,4,100,23,5.75,7,1.75,0,0.01,0,0,0,0,2,0.222,118.8,3,37.5,0,0,4,100,0,25,0,0,1,1,100,0,0,0,44.4,5.52,0.118,22.2,77.8,0,0,9.3,7.5,9.3,7.5,1.8,1.03,0.83,7.5
2023,44,Darnell Mooney,CHI,WR,1,1,GB,34.375,54.54545454545454,84.3,11,91.7,6,50,4.82,0.55,10.67,64,78,53,48.6,8.83,13.25,4,66.7,7,1.75,0,0,1,0.8,100,1,1,1,3,0.273,94.4,5,71.4,2,33.3,5,83.3,2,50,1,16.7,0,0,0,0,0,0,54.5,0.59,-0.4,9.1,90.9,0,0,15.3,15.2,15.3,15.22,0.08,1.39,1.38,15.2
2023,45,Keenan Allen,LAC,WR,1,1,MIA,14.285714285714285,11.538461538461538,92.1,6,66.7,3,33.3,8.67,0.5,10.33,31,49.2,52,59.8,17.33,17.33,3,100,21,7,1,0.33,0,0.01,0,0,0,0,1,0.167,118.8,2,28.6,0,0,3,100,1,33.3,0,0,0,0,0,0,0,0,33.3,9.39,1.142,16.7,83.3,0,0,8.2,6.9,8.2,6.93,1.27,1.37,1.16,6.9
2023,46,Mack Hollins,ATL,WR,1,2,GB,23.333333333333332,60,73.1,7,87.5,3,37.5,7.43,0.43,17,51,91.1,52,66.7,17.33,26,2,66.7,6,3,5,2.5,0,0.17,0,0,0,0,1,0.143,109.7,3,50,0,0,3,100,1,50,1,33.3,1,1,100,1,0,0,42.9,8.2,0.927,57.1,42.9,0,0,7.2,6.7,7.2,6.67,0.53,1.03,0.95,6.7
2023,47,Cooper Kupp,LA,WR,1,6,ARZ,23.809523809523807,25,100,5,100,3,60,10.4,0.6,5.33,16,32,52,63.4,17.33,26,2,66.7,41,20.5,28,14,0,0,0,0,0,0,2,0.4,109.7,3,60,0,0,2,66.7,0,50,0,0,0,0,0,0,2,1,60,10.78,0.886,20,80,0,0,7.2,3.6,7.2,3.56,3.64,1.44,0.71,3.6
2023,48,Christian Kirk,JAX,WR,1,4,ATL,23.809523809523807,24.242424242424242,81.3,15,88.2,8,47.1,3.47,0.53,6,48,59.3,52,44.4,6.5,8.67,6,75,23,3.83,17,2.83,0,0.16,0,1,0,0,3,0.2,91.7,5,38.5,2,25,6,75,0,0,0,0,0,0,0,0,0,0,50,-0.67,0.598,13.3,86.7,0,0,11.2,12.4,11.2,12.43,-1.23,0.75,0.83,12.4
2023,49,Nico Collins,HST,WR,1,6,NO,17.02127659574468,37.5,71.7,8,88.9,3,33.3,6.5,0.38,9.33,28,28.3,52,49.5,17.33,17.33,3,100,24,8,3,1,0,0.04,0,0,0,0,2,0.25,118.8,3,50,1,33.3,3,100,1,33.3,0,0,0,0,0,1,1,0.33,37.5,10.04,1.203,50,50,0,0,8.2,6.9,8.2,6.94,1.26,1.02,0.87,6.9
2023,50,Evan Engram,JAX,TE,1,3,HST,20.967741935483872,22.727272727272727,71,13,86.7,5,33.3,3.92,0.38,2.2,11,8.9,51,44.7,10.2,12.75,4,80,43,10.75,6,1.5,0,0.01,0,0,0,0,2,0.154,109.2,4,30.8,1,20,5,100,0,25,1,20,0,0,0,0,0,0,38.5,4.07,0.526,38.5,53.8,7.7,0,9.1,8.1,9.1,8.14,0.96,0.7,0.63,8.1
2023,51,Jauan Jennings,SF,WR,1,2,LA,21.428571428571427,20,48.1,6,42.9,2,14.3,8.5,0.33,22,44,47.8,51,31.1,25.5,25.5,2,100,7,3.5,5,2.5,0,0.03,0,0,0,0,2,0.333,118.8,2,15.4,0,0,2,100,1,100,0,0,1,1,100,0,0,0,25,14.91,1.516,33.3,66.7,0,0,7.1,5.1,7.1,5.09,2.01,1.18,0.85,5.1
2023,52,Nelson Agholor,BLT,WR,1,5,PIT,25,26.666666666666668,58.2,8,44.4,4,22.2,6.25,0.5,17.25,69,30.7,50,34.5,12.5,16.67,3,75,8,2.67,6,2,0,0.09,0,0,0,0,2,0.25,116.7,4,28.6,0,0,4,100,2,33.3,1,25,2,2,100,0,0,0,44.4,2.74,0.689,12.5,87.5,0,0,8,9.8,8,9.77,-1.77,1,1.22,9.8
2023,53,Christian Kirk,JAX,WR,1,6,IND,11.11111111111111,15.151515151515152,69.4,7,77.8,5,55.6,7,0.71,10.8,54,69.2,49,90.7,9.8,16.33,3,60,16,5.33,1,0.33,1,0.44,100,1,1,0,2,0.286,92.9,4,50,0,0,3,60,1,33.3,0,0,0,0,0,0,0,0,71.4,1.38,0.242,14.3,85.7,0,0,13.9,9.9,13.9,9.88,4.02,1.99,1.41,9.9
2023,54,Jake Ferguson,DAL,TE,1,4,NE,17.24137931034483,33.33333333333333,56.5,5,71.4,4,57.1,9.8,0.8,7.25,29,53.7,49,90.7,12.25,12.25,4,100,20,5,17,4.25,0,0.08,0,1,0,0,4,0.8,117.7,1,25,0,0,4,100,0,0,0,0,1,1,100,0,1,0.25,66.7,4.83,0.95,0,100,0,0,8.9,7.9,8.9,7.87,1.03,1.78,1.57,7.9
2023,55,Zay Flowers,BLT,WR,1,5,PIT,28.8135593220339,26.666666666666668,98.5,17,94.4,4,22.2,2.88,0.24,13.5,54,24,49,33.8,12.25,16.33,3,75,11,3.67,3,1,0,0.18,0,1,0,0,2,0.118,115.6,3,21.4,1,25,3,75,1,100,0,0,0,0,0,0,0,0,22.2,2.82,0.453,70.6,29.4,0,0,7.9,8.8,7.9,8.82,-0.92,0.46,0.52,8.8
2023,56,Jayden Reed,GB,WR,1,4,DET,25.64102564102564,17.647058823529413,66,10,83.3,3,25,4.9,0.3,24,72,55.8,49,47.1,16.33,24.5,2,66.7,3,1.5,3,1.5,0,0.11,0,1,0,0,1,0.1,109.7,3,27.3,0,0,2,66.7,2,100,0,0,0,0,0,0,0,0,27.3,4.88,0.667,30,70,0,0,6.9,6.9,6.9,6.85,0.05,0.69,0.69,6.9
2023,57,Travis Kelce,KC,TE,1,5,MIN,27.906976744186046,23.076923076923077,57.8,12,63.2,6,31.6,4,0.5,4.5,27,20,48,28.1,8,8,6,100,21,3.5,7,1.17,0,0.03,0,0,0,0,1,0.083,100,6,40,1,16.7,6,100,0,0,0,0,2,2,100,1,0,0,46.2,1.52,0.488,16.7,66.7,16.7,0,10.8,9.2,10.8,9.18,1.62,0.9,0.77,9.2
2023,58,Noah Fant,SEA,TE,1,2,DET,37.5,100,44.8,3,27.3,2,18.2,16,0.67,17.5,35,70,48,57.1,24,24,2,100,13,6.5,4,2,0,0.01,0,0,0,0,2,0.667,118.8,1,20,0,0,2,100,1,50,0,0,0,0,0,0,0,0,50,13.82,1.446,0,100,0,0,6.8,5.8,6.8,5.85,0.95,2.27,1.95,5.8
