,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,FP,FP,FP,FP,FP
2023,9,Christian McCaffrey,SF,RB,1,1,PIT,4.545454545454546,86.2,2,50,0,76,38,1,0.01,0,2,100,76,100,0,50,100,0,63.9,5.5,0,32.5,85.5,1,0.5,3.19,6.4,1,50,65,1,65,100,1,50,11,0,11,100,18.3,6.7,18.3,6.73,11.57
2023,10,Saquon Barkley,NYG,RB,1,8,NYJ,15.18987341772152,83.3,12,75,0,75,6.25,0,0.09,0,2,8.3,34,45.3,0,0,25,33.3,14.4,1.67,41.7,4.58,73.3,4,0.33,0.163,2,4,33.3,11,0,2.75,0,8,66.7,64,0,8,37.5,9.5,10.1,9.5,10.15,-0.65
2023,11,Travis Etienne,JAX,RB,1,17,CAR,7.5,78.1,6,75,0,74,12.33,1,0.07,0,1,16.7,62,83.8,0,16.7,50,50,42.5,6.33,50,6,48.6,4,0.67,0.55,3.3,2,33.3,9,0,4.5,100,4,66.7,65,1,16.25,25,13.4,3.6,13.4,3.55,9.85
2023,12,Isiah Pacheco,KC,RB,1,17,CIN,9.195402298850574,96.3,8,100,0,70,8.75,0,0.09,0,1,12.5,37,52.9,0,0,62.5,25,28.1,2.5,12.5,6.25,71.4,3,0.38,0.233,1.9,1,12.5,3,0,3,100,7,87.5,67,0,9.57,57.1,20.4,22.2,20.4,22.23,-1.83
2023,13,Rachaad White,TB,RB,1,14,ATL,14.912280701754385,83.3,17,63,0,70,4.12,0,0.2,0,2,0,0,0,0,0,52.9,29.4,-15.7,2.06,29.4,2.06,50,2,0.12,-0.15,-2.5,7,41.2,20,0,2.86,42.9,10,58.8,50,0,5,60,18.3,13,18.3,12.99,5.31
2023,14,Devin Singletary,HST,RB,1,15,TEN,20.37037037037037,58.8,11,84.6,0,68,6.18,0,0.01,0,2,18.2,33,48.5,0,0,45.5,36.4,15.9,3.45,27.3,2.73,44.1,3,0.27,0.064,0.7,7,63.6,54,0,7.71,57.1,4,36.4,14,0,3.5,25,7.5,7.4,7.5,7.43,0.07
2023,15,D'Andre Swift,PHI,RB,1,12,BUF,11.578947368421053,56.3,11,57.9,0,68,6.18,0,0.04,0,2,18.2,52,76.5,0,0,36.4,63.6,16.7,4,18.2,2.18,35.3,1,0.09,0.029,0.3,9,81.8,30,0,3.33,33.3,2,18.2,38,0,19,50,8.2,6.9,8.2,6.86,1.34
2023,16,James Cook,BUF,RB,1,10,DEN,6.382978723404255,52.9,6,46.2,0,66,11,0,0.03,1,2,33.3,53,80.3,0,0,66.7,33.3,36.8,2.33,16.7,8.67,78.8,2,0.33,0.391,2.3,1,16.7,11,0,11,100,5,83.3,55,0,11,60,8.7,6.2,8.7,6.25,2.45
2023,17,Christian McCaffrey,SF,RB,1,15,ARZ,25,83.3,11,84.6,0,65,5.91,1,0.91,0,5,40,54,83.1,100,9.1,63.6,45.5,12.3,2.09,36.4,3.82,64.6,2,0.18,0.168,1.9,4,36.4,16,0,4,50,7,63.6,49,1,7,71.4,35.1,25.1,35.1,25.15,9.95
2023,18,Joe Mixon,CIN,RB,1,11,BLT,13.829787234042554,64.4,13,86.7,0,65,5,0,0.1,0,4,15.4,25,38.5,0,0,53.8,46.2,2.6,3.08,23.1,1.92,38.5,2,0.15,0.18,2.3,4,30.8,18,0,4.5,50,9,69.2,47,0,5.22,55.6,20.6,19.5,20.6,19.51,1.09
2023,19,Nick Chubb,CLV,RB,1,1,CIN,72.72727272727273,38.5,8,47.1,0,64,8,0,0.02,0,5,50,53,82.8,0,0,62.5,37.5,25.2,4.75,12.5,3.25,40.6,5,0.63,0.461,3.7,6,75,46,0,7.67,66.7,2,25,18,0,9,50,7.2,5.4,7.2,5.4,1.8
2023,20,Joshua Kelley,LAC,RB,1,1,MIA,26.08695652173913,48.2,12,54.5,0,64,5.33,1,0.61,0,6,18.2,24,37.5,100,8.3,83.3,16.7,14.9,2.33,0,3,56.3,4,0.33,0.349,4.2,4,33.3,24,1,6,100,8,66.7,40,0,5,75,12.4,9.4,12.4,9.44,2.96
2023,21,Emari Demercado,ARZ,RB,1,15,SF,14.285714285714285,35.4,4,28.6,0,64,16,1,0.01,0,2,25,49,76.6,0,25,50,25,43.6,2.25,25,13.75,85.9,2,0.5,0.876,3.5,3,75,62,1,20.67,66.7,1,25,2,0,2,0,14,5.3,14,5.29,8.71
2023,22,Derrick Henry,TEN,RB,1,6,BLT,2.631578947368421,31.8,1,33.3,0,63,63,0,0,0,1,100,63,100,0,0,100,0,58,56,0,7,11.1,0,0,4.124,4.1,1,100,63,0,63,100,0,0,0,0,0,0,8,2,8,2,6
2023,23,Joe Mixon,CIN,RB,1,4,TEN,12.76595744680851,78.3,12,92.3,0,63,5.25,0,0.05,0,3,18.2,24,38.1,0,0,66.7,25,8.3,3.33,25,1.92,36.5,0,0,-0.007,-0.1,6,50,35,0,5.83,83.3,6,50,28,0,4.67,50,8.2,7.3,8.2,7.3,0.9
2023,24,Jahmyr Gibbs,DET,RB,1,3,ATL,20.37037037037037,67.5,11,84.6,0,62,5.64,0,0.27,0,2,22.2,34,54.8,100,0,36.4,45.5,12.9,2.73,45.5,2.91,51.6,6,0.55,-0.145,-1.6,3,27.3,20,0,6.67,33.3,8,72.7,42,0,5.25,37.5,7.4,7.6,7.4,7.57,-0.17
2023,25,Jonathan Taylor,IND,RB,1,8,NO,6.25,64.5,3,60,0,61,20.33,0,0,0,2,66.7,56,91.8,0,0,66.7,0,45.9,3.67,0,16.67,82,6,2,1.04,3.1,2,66.7,56,0,28,100,1,33.3,5,0,5,0,7.3,4.9,7.3,4.88,2.42
2023,26,Kyren Williams,LA,RB,1,15,WAS,11.34020618556701,79.5,11,84.6,0,61,5.55,0,0.09,1,6,18.2,24,39.3,0,0,72.7,18.2,6.9,2.91,18.2,2.64,47.5,0,0,0.164,1.8,4,36.4,27,0,6.75,50,7,63.6,34,0,4.86,85.7,8.8,18.4,8.8,18.37,-9.57
2023,27,Christian McCaffrey,SF,RB,1,4,ARZ,18.181818181818183,85.2,8,72.7,0,60,7.5,1,0.76,0,3,42.9,44,73.3,100,12.5,62.5,37.5,19.1,4,25,3.5,46.7,1,0.13,0.164,1.3,5,62.5,40,0,8,80,2,25,2,0,1,0,27.6,21.2,27.6,21.25,6.35
2023,28,James Cook,BUF,RB,1,15,DAL,6.382978723404255,64.3,6,85.7,0,60,10,1,0.06,0,2,33.3,36,60,0,16.7,100,0,26.3,4.67,0,5.33,53.3,7,1.17,0.67,4,2,33.3,13,0,6.5,100,4,66.7,47,1,11.75,100,12,3.8,12,3.75,8.25
2023,29,Keaton Mitchell,BLT,RB,1,9,SEA,25,21.4,3,60,0,60,20,1,0.02,0,2,66.7,51,85,0,33.3,100,0,44.1,1.67,33.3,18.33,91.7,3,1,2.003,6,1,33.3,40,1,40,100,2,66.7,20,0,10,100,12.6,3.4,12.6,3.4,9.2
2023,30,Breece Hall,NYJ,RB,1,18,NE,21.428571428571427,80.8,9,75,0,59,6.56,0,0.05,0,3,33.3,35,59.3,0,0,44.4,33.3,13.4,3.56,22.2,3,45.8,3,0.33,0.117,1.1,5,55.6,38,0,7.6,60,4,44.4,21,0,5.25,25,5.9,4.9,5.9,4.88,1.02
2023,31,James Conner,ARZ,RB,1,2,NYG,12.903225806451612,67.9,8,88.9,0,58,7.25,0,0.19,0,3,37.5,53,91.4,0,0,37.5,50,15.5,4.63,50,2.63,36.2,3,0.38,0.157,1.3,4,50,33,0,8.25,50,4,50,25,0,6.25,25,5.8,5.4,5.8,5.42,0.38
2023,32,Zack Moss,IND,RB,1,2,HST,16.129032258064516,96.8,10,83.3,0,58,5.8,1,0.46,0,1,10,11,19,0,10,60,10,8.2,2.8,10,3,51.7,4,0.4,0.223,2.2,8,80,48,1,6,62.5,2,20,10,0,5,50,17.7,14.5,17.7,14.46,3.24
2023,33,Joshua Kelley,LAC,RB,1,4,LV,19.565217391304348,53.7,9,56.3,0,58,6.44,0,0.89,0,2,28.6,32,55.2,100,0,44.4,44.4,7.1,0.89,44.4,5.56,86.2,5,0.56,0.316,2.8,3,33.3,17,0,5.67,33.3,6,66.7,41,0,6.83,50,5.8,10.5,5.8,10.46,-4.66
2023,34,Jerome Ford,CLV,RB,1,10,BLT,11.76470588235294,71.7,8,72.7,0,58,7.25,0,0.01,0,2,12.5,28,48.3,0,0,75,25,19.2,2.25,0,5,69,2,0.25,0.353,2.8,5,62.5,20,0,4,80,3,37.5,38,0,12.67,66.7,5.8,4,5.8,3.96,1.84
2023,35,Pierre Strong,CLV,RB,1,18,CIN,25,46.4,6,66.7,0,58,9.67,0,0.01,0,1,33.3,31,53.4,0,0,83.3,0,29.8,7.17,0,2.5,25.9,0,0,0.447,2.7,2,33.3,24,0,12,100,4,66.7,34,0,8.5,75,5.8,2.9,5.8,2.89,2.91
2023,36,James Conner,ARZ,RB,1,15,SF,6.451612903225806,29.2,4,28.6,0,57,14.25,0,0.01,0,1,25,44,77.2,0,0,75,25,35.3,3,25,11.25,78.9,2,0.5,0.627,2.5,1,25,6,0,6,100,3,75,51,0,17,66.7,7.6,5.1,7.6,5.06,2.54
2023,37,Miles Sanders,CAR,RB,1,1,ATL,35,59.3,14,70,0,57,4.07,0,0.11,1,1,15.4,20,35.1,0,0,28.6,50,-7.4,2.29,21.4,1.79,43.9,1,0.07,-0.44,-6.2,9,64.3,30,0,3.33,33.3,5,35.7,27,0,5.4,20,10,11.8,10,11.79,-1.79
2023,38,Chuba Hubbard,CAR,RB,1,6,MIA,24,78.4,12,80,0,57,4.75,0,0.02,0,2,8.3,19,33.3,0,0,66.7,25,1.4,2.08,25,2.67,56.1,1,0.08,0.076,0.9,8,66.7,43,0,5.38,62.5,4,33.3,14,0,3.5,75,6.9,7.3,6.9,7.29,-0.39
2023,39,Christopher Brooks,MIA,RB,1,3,DEN,100,20,7,29.2,0,57,8.14,0,0.09,0,1,14.3,52,91.2,0,0,28.6,71.4,-10.2,-0.43,71.4,8.57,105.3,6,0.86,0.111,0.8,7,100,57,0,8.14,28.6,0,0,0,0,0,0,5.7,7.2,5.7,7.23,-1.53
2023,40,D'Andre Swift,PHI,RB,1,15,SEA,11.578947368421053,53.1,11,64.7,0,56,5.09,0,0.19,0,2,20,22,39.3,0,0,72.7,27.3,4.4,2.91,27.3,2.18,42.9,4,0.36,0.017,0.2,8,72.7,44,0,5.5,75,2,18.2,8,0,4,50,7.7,9.1,7.7,9.11,-1.41
2023,41,D'Andre Swift,PHI,RB,1,4,WAS,13.684210526315791,68.5,13,86.7,0,56,4.31,1,0.74,0,1,0,0,0,100,7.7,76.9,15.4,-0.5,2.46,15.4,1.85,42.9,3,0.23,0.089,1.2,9,69.2,44,1,4.89,77.8,4,30.8,12,0,3,75,17.9,15.9,17.9,15.87,2.03
2023,42,Zack Moss,IND,RB,1,4,LA,12.903225806451612,89.2,8,61.5,0,53,6.63,0,0.01,0,2,25,33,62.3,0,0,50,50,12.8,2.5,25,4.13,62.3,6,0.75,0.118,0.9,4,50,24,0,6,50,4,50,29,0,7.25,50,5.3,5.7,5.3,5.71,-0.41
2023,43,Aaron Jones,GB,RB,1,16,CAR,12.5,32.1,4,44.4,0,52,13,0,0.05,0,3,25,39,75,0,0,100,0,34.6,2.25,25,10.75,82.7,1,0.25,1.084,4.3,3,75,13,0,4.33,100,1,25,39,0,39,100,5.2,4.2,5.2,4.24,0.96
2023,44,Joe Mixon,CIN,RB,1,2,BLT,10.638297872340425,80.9,10,100,0,51,5.1,0,0.26,0,3,12.5,14,27.5,100,0,70,30,8.8,2.3,0,2.8,54.9,2,0.2,0.223,2.2,4,40,21,0,5.25,100,6,60,30,0,5,50,11.7,10.4,11.7,10.43,1.27
2023,45,Saquon Barkley,NYG,RB,1,2,ARZ,12.658227848101266,98.1,10,83.3,0,51,5.1,0,0.09,0,3,22.2,26,51,0,0,60,40,5.2,1,50,4.1,80.4,5,0.5,0.014,0.1,7,70,42,0,6,71.4,3,30,9,0,3,33.3,20,17.2,20,17.17,2.83
2023,46,Saquon Barkley,NYG,RB,1,16,PHI,18.9873417721519,90.5,15,93.8,0,50,3.33,1,0.35,0,2,0,0,0,0,6.7,46.7,53.3,-16,1.27,46.7,2.07,62,0,0,0.015,0.2,13,86.7,46,1,3.54,53.8,2,13.3,4,0,2,0,14.4,13.5,14.4,13.54,0.86
2023,47,Isiah Pacheco,KC,RB,1,4,NYJ,17.24137931034483,61.5,15,71.4,0,50,3.33,0,0.33,0,3,13.3,28,56,0,0,46.7,53.3,-25,1,46.7,2.33,70,5,0.33,-0.141,-2.1,6,40,14,0,2.33,33.3,9,60,36,0,4,55.6,6.1,11.1,6.1,11.11,-5.01
2023,48,Bijan Robinson,ATL,RB,1,10,ARZ,17.1875,91.9,11,73.3,0,50,4.55,0,0.34,0,4,27.3,34,68,0,0,45.5,45.5,-4.1,2.09,27.3,2.45,54,2,0.18,0.157,1.7,11,100,50,0,4.55,45.5,0,0,0,0,0,0,5,8.3,5,8.26,-3.26
2023,49,James Conner,ARZ,RB,1,17,PHI,17.741935483870968,59.5,11,78.6,0,49,4.45,0,0.07,0,2,18.2,21,42.9,0,0,63.6,36.4,-5.3,1.36,54.5,3.09,69.4,1,0.09,0.109,1.2,1,9.1,6,0,6,100,10,90.9,43,0,4.3,60,12.4,8.4,12.4,8.44,3.96
2023,50,Devin Singletary,HST,RB,1,14,NYJ,11.11111111111111,51.9,6,85.7,0,49,8.17,0,0,0,2,33.3,33,67.3,0,0,66.7,33.3,19.6,4.17,16.7,4,49,0,0,0.36,2.2,2,33.3,21,0,10.5,100,4,66.7,28,0,7,50,4.9,3,4.9,2.96,1.94
2023,51,James Cook,BUF,RB,1,2,LV,8.51063829787234,63.4,8,61.5,0,49,6.13,0,0.1,0,1,12.5,14,28.6,0,0,62.5,12.5,5.6,2.25,25,3.88,63.3,2,0.25,0.059,0.5,1,12.5,5,0,5,100,7,87.5,44,0,6.29,57.1,7.4,8.2,7.4,8.21,-0.81
2023,52,Pierre Strong,CLV,RB,1,4,BLT,20.833333333333336,15.8,5,33.3,0,49,9.8,0,0,0,1,20,40,81.6,0,0,40,60,22.6,0.8,20,9,91.8,1,0.2,0.064,0.3,4,80,51,0,12.75,50,1,20,-2,0,-2,0,4.9,2.7,4.9,2.66,2.24
2023,53,Jaylen Warren,PIT,RB,1,9,TEN,14.893617021276595,43.2,7,46.7,0,48,6.86,0,0.03,0,3,28.6,29,60.4,0,0,57.1,28.6,14.8,2.43,14.3,4.43,64.6,2,0.29,-0.015,-0.1,3,42.9,11,0,3.67,33.3,4,57.1,37,0,9.25,75,10.3,8,10.3,8.04,2.26
2023,54,Ezekiel Elliott,NE,RB,1,3,NYJ,14.814814814814813,42.9,8,57.1,0,47,5.88,0,0.02,0,2,25,27,57.4,0,0,50,37.5,5.2,3.88,37.5,2,34,1,0.13,0.04,0.3,3,37.5,23,0,7.67,66.7,5,62.5,24,0,4.8,40,4.7,4.3,4.7,4.28,0.42
2023,55,Kyren Williams,LA,RB,1,5,PHI,11.34020618556701,88.2,11,91.7,0,47,4.27,0,0.03,0,1,9.1,11,23.4,0,0,45.5,45.5,-2.2,1.64,36.4,2.64,61.7,5,0.45,0.251,2.8,7,63.6,21,0,3,28.6,4,36.4,26,0,6.5,75,7.1,7.9,7.1,7.94,-0.84
2023,56,Raheem Mostert,MIA,RB,1,2,NE,15.686274509803921,66.7,8,57.1,0,46,5.75,0,0.01,0,3,25,21,45.7,0,0,50,50,9.2,1.88,12.5,3.88,67.4,1,0.13,0.166,1.3,5,62.5,22,0,4.4,20,3,37.5,24,0,8,100,6.2,5.3,6.2,5.27,0.93
2023,57,Joe Mixon,CIN,RB,1,3,LA,9.574468085106384,69.8,9,100,0,45,5,0,0.01,0,3,11.1,13,28.9,0,0,66.7,33.3,2.2,2.22,22.2,2.78,55.6,4,0.44,0.055,0.5,7,77.8,32,0,4.57,57.1,2,22.2,13,0,6.5,100,4.5,5.9,4.5,5.95,-1.45
2023,58,La'Mical Perine,KC,RB,1,18,LAC,90.9090909090909,77.5,10,90.9,0,45,4.5,0,0.02,0,2,10,10,22.2,0,0,50,30,-2.8,2.2,10,2.3,51.1,2,0.2,-0.07,-0.7,9,90,40,0,4.44,44.4,1,10,5,0,5,100,10.8,11.5,10.8,11.51,-0.71
2023,59,Jahmyr Gibbs,DET,RB,1,15,DEN,12.962962962962962,55.9,7,58.3,0,45,6.43,0,0.07,0,3,28.6,32,71.1,0,0,42.9,42.9,7.2,2.14,57.1,4.29,66.7,1,0.14,0.09,0.6,2,28.6,25,0,12.5,50,5,71.4,20,0,4,40,12.4,10.8,12.4,10.79,1.61
2023,60,Raheem Mostert,MIA,RB,1,3,DEN,13.725490196078432,55.6,7,29.2,0,44,6.29,2,1.06,0,3,33.3,37,84.1,100,28.6,57.1,28.6,15.8,1.14,28.6,5.14,81.8,7,1,0.51,3.6,4,57.1,40,1,10,75,3,42.9,4,1,1.33,33.3,35.4,21.9,35.4,21.86,13.54
2023,61,Raheem Mostert,MIA,RB,1,9,KC,3.9215686274509802,44,2,100,0,44,22,0,0,0,2,100,44,100,0,0,100,0,33.9,11.5,0,10.5,47.7,0,0,1.217,2.4,2,100,44,0,22,100,0,0,0,0,0,0,4.4,2.8,4.4,2.76,1.64
2023,62,Chuba Hubbard,CAR,RB,1,13,TB,12,60.7,6,75,0,44,7.33,0,0,0,2,16.7,17,38.6,0,0,83.3,16.7,15.3,5,16.7,2.33,31.8,0,0,0.347,2.1,3,50,24,0,8,66.7,3,50,20,0,6.67,100,4.4,2.9,4.4,2.9,1.5
2023,63,Kenneth Gainwell,PHI,RB,1,18,NYG,11.76470588235294,38.2,4,33.3,0,44,11,0,0,0,2,50,43,97.7,0,0,50,25,19.7,5.75,25,5.25,47.7,1,0.25,0.512,2,1,25,11,0,11,0,3,75,33,0,11,66.7,4.4,2.4,4.4,2.44,1.96
2023,64,Jerome Ford,CLV,RB,1,6,SF,5.88235294117647,46.2,4,40,0,44,11,0,0.01,0,2,50,36,81.8,0,0,75,25,23.3,4.25,50,6.75,61.4,3,0.75,0.663,2.7,1,25,2,0,2,0,3,75,42,0,14,100,7.1,5.4,7.1,5.45,1.65
2023,65,Tony Pollard,DAL,RB,1,3,ARZ,10.81081081081081,86.4,8,72.7,0,43,5.38,0,0.18,0,5,0,0,0,0,0,87.5,12.5,10.5,3.13,0,2.25,41.9,1,0.13,0.506,4,4,50,15,0,3.75,75,4,50,28,0,7,100,6.4,7.4,6.4,7.42,-1.02
2023,66,David Montgomery,DET,RB,1,11,CHI,10.344827586206897,41,6,75,0,43,7.17,0,0.03,0,2,33.3,22,51.2,0,0,83.3,0,15.9,3.67,0,3.5,48.8,2,0.33,0.223,1.3,4,66.7,31,0,7.75,75,2,33.3,12,0,6,100,8.5,6.3,8.5,6.25,2.25
2023,67,Zack Moss,IND,RB,1,5,TEN,14.516129032258066,87.5,9,75,0,43,4.78,0,0.07,0,2,22.2,24,55.8,0,0,44.4,44.4,1.6,1.67,33.3,3.11,65.1,1,0.11,-0.002,0,8,88.9,37,0,4.63,37.5,1,11.1,6,0,6,100,9.3,7.6,9.3,7.64,1.66
2023,68,Joe Mixon,CIN,RB,1,5,ARZ,8.51063829787234,76.2,8,88.9,0,42,5.25,0,0.07,0,2,12.5,10,23.8,0,0,62.5,12.5,2.8,2.75,25,2.5,47.6,0,0,0.158,1.3,4,50,21,0,5.25,50,4,50,21,0,5.25,75,8.2,8.9,8.2,8.86,-0.66
2023,69,Travis Etienne,JAX,RB,1,18,TEN,12.5,61.7,10,83.3,0,42,4.2,0,0.04,0,3,10,12,28.6,0,0,50,30,-10.6,1,40,3.2,76.2,1,0.1,0.015,0.2,1,10,2,0,2,100,9,90,40,0,4.44,44.4,10.9,12,10.9,12.02,-1.12
2023,70,Rachaad White,TB,RB,1,2,CHI,7.894736842105263,82.1,9,75,0,42,4.67,0,0.02,0,5,11.1,13,31,0,0,55.6,33.3,-0.2,2.11,33.3,2.56,54.8,2,0.22,0.299,2.7,4,44.4,16,0,4,75,5,55.6,26,0,5.2,40,9.2,8.9,9.2,8.89,0.31
2023,71,Jaleel McLaughlin,DEN,RB,1,5,NYJ,10.714285714285714,28.1,3,60,0,42,14,0,0,0,1,33.3,38,90.5,0,0,33.3,66.7,27,2.67,0,11.33,81,1,0.33,0.661,2,1,33.3,2,0,2,0,2,66.7,40,0,20,50,14.2,4.8,14.2,4.79,9.41
2023,72,Derrick Henry,TEN,RB,1,4,CIN,26.31578947368421,50,10,71.4,0,41,4.1,0,0.02,0,2,10,16,39,0,0,40,40,-6,1,40,3.1,75.6,3,0.3,-0.171,-1.7,5,50,29,0,5.8,20,5,50,12,0,2.4,60,6.2,6.6,6.2,6.56,-0.36
2023,73,Jaylen Warren,PIT,RB,1,10,GB,8.51063829787234,66.7,4,50,0,41,10.25,1,0.45,0,2,75,39,95.1,0,25,50,25,17.4,4.5,25,5.75,56.1,3,0.75,0.577,2.3,1,25,2,0,2,0,3,75,39,1,13,66.7,13,9.6,13,9.61,3.39
2023,74,Kyren Williams,LA,RB,1,4,IND,16.49484536082474,71.4,16,69.6,0,41,2.56,1,1.06,0,1,0,0,0,100,6.3,37.5,50,-39.6,0.88,43.8,1.69,65.9,2,0.13,-0.286,-4.6,1,6.3,0,0,0,0,15,93.8,41,1,2.73,40,15.5,19.5,15.5,19.55,-4.05
2023,75,Austin Ekeler,LAC,RB,1,1,MIA,13.20754716981132,50,7,31.8,0,40,5.71,0,0.01,0,2,14.3,11,27.5,0,0,85.7,14.3,6.4,2.71,0,3,52.5,1,0.14,0.206,1.4,5,71.4,31,0,6.2,80,2,28.6,9,0,4.5,100,11,9,11,9.01,1.99
2023,76,Boston Scott,PHI,RB,1,2,MIN,41.66666666666667,18.4,5,21.7,0,40,8,0,0.01,0,3,20,18,45,0,0,100,0,15.4,5,0,3,37.5,2,0.4,0.36,1.8,5,100,40,0,8,100,0,0,0,0,0,0,4,2.5,4,2.5,1.5
2023,77,James Cook,BUF,RB,1,17,NE,9.574468085106384,55.8,9,60,0,40,4.44,0,0.24,0,1,0,0,0,0,0,66.7,33.3,-8.2,2.56,33.3,1.89,42.5,1,0.11,0.055,0.5,3,33.3,11,0,3.67,66.7,6,66.7,29,0,4.83,66.7,4,7.7,4,7.68,-3.68
2023,78,Rachaad White,TB,RB,1,4,NO,6.140350877192982,78.6,7,70,0,40,5.71,0,0.09,0,3,33.3,21,52.5,0,0,57.1,42.9,9.8,2,28.6,3.71,65,1,0.14,0.037,0.3,4,57.1,14,0,3.5,25,3,42.9,26,0,8.67,100,7.2,6.7,7.2,6.66,0.54
2023,79,Brian Robinson,WAS,RB,1,4,PHI,16.666666666666664,51.7,9,64.3,0,40,4.44,1,0.27,0,2,12.5,15,37.5,100,11.1,55.6,55.6,4.2,2.22,33.3,2.22,50,2,0.22,0.119,1.1,9,100,40,1,4.44,55.6,0,0,0,0,0,0,12.6,8.2,12.6,8.23,4.37
