,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,FP,FP,FP,FP,FP
2024,9,Saquon Barkley,PHI,RB,1,3,NO,5.947955390334572,81.6,16,88.9,0,144,9,2,0.34,0,7,26.7,107,74.3,100,12.5,62.5,37.5,74.1,6.44,37.5,2.56,28.5,4,0.25,0.461,7.4,7,43.8,112,2,16,85.7,8,50,32,0,4,50,28.9,12,28.9,12.01,16.89
2024,10,Derrick Henry,BLT,RB,1,17,HST,9.774436090225564,72.7,26,70.3,0,142,5.46,1,2.21,0,11,12.5,50,35.2,100,3.8,76.9,23.1,17,7.12,7.7,-1.65,-30.3,5,0.19,0.23,6,7,26.9,25,0,3.57,57.1,19,73.1,117,1,6.16,84.2,21.6,27.5,21.6,27.53,-5.93
2024,11,Jonathan Taylor,IND,RB,1,16,TEN,11.45374449339207,75.6,26,65,0,142,5.46,2,1.4,0,5,4.3,65,45.8,33.3,7.7,50,50,36.4,3.27,42.3,2.19,40.1,1,0.04,0.057,1.5,11,42.3,34,0,3.09,54.5,15,57.7,108,2,7.2,46.7,26.2,19,26.2,18.98,7.22
2024,12,Bucky Irving,TB,RB,1,13,CAR,15,65.3,24,70.6,0,140,5.83,1,0.33,0,6,15,64,45.7,50,4.2,70.8,29.2,47.9,2.38,29.2,3.46,59.3,4,0.17,0.206,5,9,37.5,33,0,3.67,66.7,14,58.3,100,1,7.14,71.4,24.8,14.1,24.8,14.08,10.72
2024,13,Derrick Henry,BLT,RB,1,3,DAL,8.646616541353383,66.7,23,63.9,0,139,6.04,2,1.28,0,7,23.8,91,65.5,100,8.7,52.2,43.5,33.6,2.61,34.8,3.43,56.8,3,0.13,0.102,2.4,14,60.9,69,1,4.93,35.7,9,39.1,70,1,7.78,77.8,25.9,18.2,25.9,18.23,7.67
2024,14,Derrick Henry,BLT,RB,1,12,LAC,8.646616541353383,78.9,23,76.7,0,137,5.96,0,0.16,0,9,17.4,71,51.8,0,0,73.9,26.1,48.4,2.48,26.1,3.48,58.4,7,0.3,0.32,7.4,12,52.2,56,0,4.67,58.3,11,47.8,81,0,7.36,90.9,13.7,9.8,13.7,9.83,3.87
2024,15,Jordan Mason,SF,RB,1,1,NYJ,19.53125,80.9,25,78.1,0,137,5.48,1,1.78,0,8,21.7,70,51.1,66.7,4,56,40,26.2,2.4,36,3.08,56.2,6,0.24,0.123,3.1,22,88,112,1,5.09,50,3,12,25,0,8.33,100,19.7,21.7,19.7,21.73,-2.03
2024,16,Derrick Henry,BLT,RB,1,16,PIT,7.142857142857142,78.6,19,82.6,0,134,7.05,0,0.18,0,7,37.5,105,78.4,0,0,57.9,36.8,59.5,4.42,42.1,2.63,37.3,3,0.16,-0.007,-0.1,13,68.4,109,0,8.38,61.5,6,31.6,25,0,4.17,50,18.1,11.6,18.1,11.63,6.47
2024,17,Derrick Henry,BLT,RB,1,18,CLV,7.142857142857142,80,19,73.1,0,134,7.05,2,0.92,0,5,23.5,103,76.9,100,10.5,57.9,47.4,44.1,4.84,47.4,2.21,31.3,6,0.32,0.252,4.8,10,52.6,94,1,9.4,50,9,47.4,40,1,4.44,66.7,25.4,14.5,25.4,14.47,10.93
2024,18,Saquon Barkley,PHI,RB,1,17,DAL,9.66542750929368,82.5,26,81.3,0,133,5.12,0,0.51,0,8,12,61,45.9,0,0,46.2,46.2,11.3,2.88,26.9,2.23,43.6,3,0.12,0.039,1,11,42.3,56,0,5.09,72.7,13,50,81,0,6.23,30.8,15.5,18.5,15.5,18.48,-2.98
2024,19,Jahmyr Gibbs,DET,RB,1,18,MIN,9.289617486338798,68.2,17,70.8,0,130,7.65,3,1.3,0,7,25,95,73.1,100,17.6,58.8,35.3,50.5,4.71,17.6,2.94,38.5,5,0.29,0.299,5.1,14,82.4,127,2,9.07,64.3,3,17.6,3,1,1,33.3,43.3,22,43.3,21.99,21.31
2024,20,J.K. Dobbins,LAC,RB,1,1,LV,4.964539007092199,44.8,7,36.8,0,129,18.43,1,0.41,0,4,50,119,92.2,0,14.3,71.4,28.6,98.6,14.86,28.6,3.57,19.4,2,0.29,1.269,8.9,5,71.4,61,1,12.2,60,2,28.6,68,0,34,100,18.9,5.5,18.9,5.49,13.41
2024,21,Derrick Henry,BLT,RB,1,6,WAS,7.518796992481203,86.8,20,76.9,0,126,6.3,2,1.41,0,6,16.7,54,42.9,100,10,70,25,47.8,3.65,20,2.65,42.1,2,0.1,0.182,3.6,7,35,33,1,4.71,71.4,13,65,93,1,7.15,69.2,24.6,16.3,24.6,16.31,8.29
2024,22,Jordan Mason,SF,RB,1,4,NE,18.75,87.8,24,85.7,0,123,5.13,1,1.65,0,4,19,75,61,100,4.2,45.8,54.2,18.6,1.83,54.2,3.29,64.2,4,0.17,-0.015,-0.4,17,70.8,63,1,3.71,47.1,7,29.2,60,0,8.57,42.9,20.6,22.6,20.6,22.62,-2.02
2024,23,Joe Mixon,HST,RB,1,1,IND,11.855670103092782,78.3,23,82.1,0,117,5.09,1,1.42,0,7,10.5,23,19.7,66.7,4.3,65.2,21.7,31.1,2.65,30.4,2.43,47.9,3,0.13,0.151,3.5,21,91.3,105,1,5,61.9,2,8.7,12,0,6,100,19.8,18.8,19.8,18.76,1.04
2024,24,Alvin Kamara,NO,RB,1,9,CAR,13.043478260869565,72.3,24,68.6,0,113,4.71,0,0.43,0,5,0,0,0,0,0,66.7,12.5,9.5,2.79,16.7,1.92,40.7,2,0.08,0.115,2.8,19,79.2,88,0,4.63,63.2,5,20.8,25,0,5,80,15.3,17.3,15.3,17.33,-2.03
2024,25,Chuba Hubbard,CAR,RB,1,10,NYG,12.56544502617801,91.9,24,92.3,0,112,4.67,1,1.64,0,6,14.3,67,59.8,100,4.2,45.8,54.2,18.3,1.54,54.2,3.13,67,3,0.13,0.066,1.6,16,66.7,51,0,3.19,37.5,8,33.3,61,1,7.63,62.5,17.2,19.2,17.2,19.18,-1.98
2024,26,De'Von Achane,MIA,RB,1,18,NYJ,5.7324840764331215,76.1,9,52.9,0,112,12.44,1,0.43,0,4,50,108,96.4,100,11.1,55.6,44.4,77.7,4,44.4,8.44,67.9,6,0.67,0.748,6.7,4,44.4,24,0,6,25,5,55.6,88,1,17.6,80,17.2,6,17.2,6.03,11.17
2024,27,Jonathan Taylor,IND,RB,1,10,BUF,6.167400881057269,93.3,14,93.3,0,109,7.79,0,0.2,0,4,23.1,93,85.3,100,0,28.6,64.3,55.8,4.93,50,2.86,36.7,3,0.21,0.124,1.7,7,50,44,0,6.29,28.6,7,50,65,0,9.29,28.6,10.9,6.5,10.9,6.5,4.4
2024,28,Jahmyr Gibbs,DET,RB,1,7,MIN,6.557377049180328,52.8,12,63.2,0,109,9.08,2,0.28,0,3,18.2,59,54.1,0,16.7,83.3,16.7,57,6.17,16.7,2.92,32.1,7,0.58,0.57,6.8,10,83.3,100,2,10,80,2,16.7,9,0,4.5,100,29.5,11.8,29.5,11.75,17.75
2024,29,James Conner,ARZ,RB,1,16,CAR,7.222222222222221,58.8,13,76.5,0,108,8.31,1,0.23,0,4,25,67,62,0,7.7,61.5,30.8,52.8,4.77,23.1,3.54,42.6,6,0.46,0.363,4.7,4,30.8,25,0,6.25,50,9,69.2,83,1,9.22,66.7,22.5,10,22.5,10.03,12.47
2024,30,Saquon Barkley,PHI,RB,1,9,JAX,6.319702602230483,71.4,17,73.9,0,108,6.35,0,0.19,0,3,23.5,60,55.6,0,0,58.8,41.2,28.5,3.94,23.5,2.41,38,0,0,0.073,1.2,6,35.3,31,0,5.17,33.3,11,64.7,77,0,7,72.7,19.8,18.1,19.8,18.05,1.75
2024,31,Rico Dowdle,DAL,RB,1,14,CIN,9.395973154362416,85.7,14,73.7,0,108,7.71,0,0.02,0,4,28.6,72,66.7,0,0,57.1,42.9,49.1,4.5,21.4,3.21,41.7,3,0.21,0.244,3.4,10,71.4,45,0,4.5,40,4,28.6,63,0,15.75,100,12.8,7.8,12.8,7.75,5.05
2024,32,Jonathan Taylor,IND,RB,1,17,NYG,11.894273127753303,92.6,27,96.4,0,108,4,2,0.71,0,7,8.7,38,35.2,100,7.4,55.6,48.1,9,1.74,48.1,2.26,56.5,6,0.22,-0.073,-2,11,40.7,61,2,5.55,54.5,16,59.3,47,0,2.94,56.3,24.5,15.8,24.5,15.82,8.68
2024,33,Jonathan Taylor,IND,RB,1,18,JAX,9.251101321585903,93.1,21,100,0,108,5.14,1,0.24,0,8,5.3,17,15.7,0,4.8,76.2,23.8,22.5,2.71,23.8,2.43,47.2,1,0.05,0.158,3.3,10,47.6,55,1,5.5,80,11,52.4,53,0,4.82,72.7,16.8,10,16.8,9.98,6.82
2024,34,Bijan Robinson,ATL,RB,1,15,LV,9.895833333333332,70.3,19,59.4,0,108,5.68,0,0.49,0,5,15.8,53,49.1,0,0,52.6,42.1,18.2,3.42,26.3,2.26,39.8,2,0.11,0.042,0.8,17,89.5,100,0,5.88,47.1,2,10.5,8,0,4,100,10.8,11.9,10.8,11.9,-1.1
2024,35,Saquon Barkley,PHI,RB,1,8,CIN,7.434944237918216,83.3,20,62.5,0,107,5.35,0,0.27,0,5,16.7,47,43.9,40,0,60,45,27.7,1.6,35,3.75,70.1,0,0,0.096,1.9,12,60,62,0,5.17,66.7,7,35,38,0,5.43,57.1,12,11.2,12,11.2,0.8
2024,36,James Cook,BUF,RB,1,13,SF,9.210526315789473,51,14,43.8,0,107,7.64,1,0.22,0,3,25,93,86.9,0,7.1,35.7,64.3,44.6,4.57,57.1,3.07,40.2,5,0.36,0.15,2.1,5,35.7,9,0,1.8,40,9,64.3,98,1,10.89,33.3,19,9.2,19,9.25,9.75
2024,37,Najee Harris,PIT,RB,1,6,LV,6.086956521739131,61.5,14,63.6,0,106,7.57,1,0.82,0,4,33.3,90,84.9,33.3,7.1,42.9,50,47.2,1.64,57.1,5.93,78.3,8,0.57,0.262,3.7,10,71.4,100,1,10,50,4,28.6,6,0,1.5,25,18.7,12.4,18.7,12.4,6.3
2024,38,De'Von Achane,MIA,RB,1,16,SF,7.643312101910828,70,12,52.2,0,106,8.83,1,1.05,0,3,10,50,47.2,100,8.3,75,25,58,7.08,25,1.75,19.8,4,0.33,0.634,7.6,11,91.7,99,1,9,72.7,0,0,0,0,0,0,26.1,19.3,26.1,19.29,6.81
2024,39,Bucky Irving,TB,RB,1,15,LAC,7.5,44.2,12,37.5,0,106,8.83,0,0.23,0,2,16.7,72,67.9,0,0,66.7,25,48.9,3.75,16.7,5.08,57.5,3,0.25,0.361,4.3,5,41.7,19,0,3.8,60,7,58.3,87,0,12.43,71.4,11.3,8.6,11.3,8.64,2.66
2024,40,Saquon Barkley,PHI,RB,1,11,WAS,7.806691449814126,94.4,21,84,0,105,5,1,0.34,0,5,5.3,39,37.1,66.7,4.8,57.1,42.9,20,3.33,38.1,1.67,33.3,2,0.1,0.122,2.6,12,57.1,78,1,6.5,58.3,9,42.9,27,0,3,55.6,18.4,12.2,18.4,12.21,6.19
2024,41,Derrick Henry,BLT,RB,1,9,DEN,7.894736842105263,81.1,21,75,0,104,4.95,2,1.92,0,5,10.5,32,30.8,0,9.5,57.1,38.1,9.9,1.52,38.1,3.43,69.2,9,0.43,0.145,3,12,57.1,65,0,5.42,58.3,9,42.9,39,2,4.33,55.6,26.1,22.5,26.1,22.47,3.63
2024,42,Kyren Williams,LA,RB,1,13,NO,6.607929515418502,69,15,60,0,104,6.93,1,0.3,0,8,35.7,63,60.6,100,6.7,80,6.7,43.8,4.8,6.7,2.13,30.8,5,0.33,0.266,4,11,73.3,77,1,7,81.8,4,26.7,27,0,6.75,75,18.3,9.7,18.3,9.67,8.63
2024,43,James Conner,ARZ,RB,1,2,LA,8.88888888888889,63.6,16,55.2,0,103,6.44,1,1.02,0,8,28.6,61,59.2,100,6.3,62.5,31.3,29,3.38,18.8,3.06,47.6,3,0.19,0.503,8,3,18.8,9,0,3,33.3,13,81.3,94,1,7.23,69.2,17.5,15,17.5,14.99,2.51
2024,44,Joe Mixon,HST,RB,1,6,NE,6.701030927835052,51,13,52,0,102,7.85,1,0.3,0,3,18.2,79,77.5,100,7.7,30.8,53.8,51.9,5.85,46.2,2,25.5,1,0.08,0.218,2.8,4,30.8,1,0,0.25,0,9,69.2,101,1,11.22,44.4,27.2,17.4,27.2,17.41,9.79
2024,45,Najee Harris,PIT,RB,1,7,NYJ,9.130434782608695,55.4,21,61.8,0,102,4.86,1,0.85,0,4,15.8,62,60.8,33.3,4.8,42.9,52.4,17,2.81,23.8,2.05,42.2,6,0.29,0.068,1.4,8,38.1,17,0,2.13,25,13,61.9,85,1,6.54,53.8,16.2,13.6,16.2,13.59,2.61
2024,46,Jordan Mason,SF,RB,1,2,MIN,15.625,84.9,20,87,0,100,5,1,0.26,0,4,11.1,32,32,50,5,50,40,19.5,1.75,45,3.25,65,7,0.35,0.019,0.4,14,70,87,1,6.21,57.1,6,30,13,0,2.17,33.3,16,9.6,16,9.63,6.37
2024,47,Alvin Kamara,NO,RB,1,13,LA,11.956521739130435,90.7,22,84.6,0,99,4.5,0,0.12,0,4,13.6,33,33.3,0,0,54.5,36.4,5.6,2.64,22.7,1.86,41.4,7,0.32,-0.207,-4.5,16,72.7,73,0,4.56,56.3,6,27.3,26,0,4.33,50,11.1,11.7,11.1,11.66,-0.56
2024,48,J.K. Dobbins,LAC,RB,1,2,CAR,7.801418439716312,38.6,11,34.4,0,99,9,1,0.31,0,5,36.4,83,83.8,0,9.1,63.6,36.4,40.1,6.09,36.4,2.91,32.3,4,0.36,0.563,6.2,8,72.7,71,1,8.88,50,3,27.3,28,0,9.33,100,15.9,7.8,15.9,7.76,8.14
2024,49,Aaron Jones,MIN,RB,1,3,HST,8.450704225352112,73,18,72,0,98,5.44,0,1.17,0,4,6.7,39,39.8,100,0,61.1,33.3,28.9,1.39,33.3,4.06,74.5,2,0.11,0.121,2.2,11,61.1,73,0,6.64,72.7,7,38.9,25,0,3.57,42.9,11.3,17.2,11.3,17.18,-5.88
2024,50,Kyren Williams,LA,RB,1,15,SF,10.13215859030837,86.8,23,82.1,0,98,4.26,0,0.21,0,4,4.5,10,10.2,0,0,47.8,43.5,1.8,2.17,13,2.09,49,3,0.13,0.048,1.1,7,30.4,32,0,4.57,42.9,16,69.6,66,0,4.13,50,12.2,14.5,12.2,14.49,-2.29
2024,51,Joe Mixon,HST,RB,1,13,JAX,8.24742268041237,81,16,100,0,97,6.06,1,0.39,0,8,26.7,67,69.1,0,6.3,50,37.5,31.5,2.56,50,3.5,57.7,3,0.19,0.177,2.8,13,81.3,67,1,5.15,46.2,3,18.8,30,0,10,66.7,19.6,13.7,19.6,13.69,5.91
2024,52,Bijan Robinson,ATL,RB,1,7,SEA,9.895833333333332,66.7,19,67.9,0,97,5.11,1,0.28,0,5,6.3,26,26.8,100,5.3,68.4,31.6,23.5,2,42.1,3.11,60.8,6,0.32,0.154,2.9,17,89.5,92,1,5.41,70.6,2,10.5,5,0,2.5,50,15.7,9,15.7,9.04,6.66
2024,53,Isaac Guerendo,SF,RB,1,6,SEA,11.11111111111111,29.5,8,32,0,97,12.13,0,0.57,0,3,14.3,76,78.4,100,0,50,50,55.8,9.25,50,2.88,23.7,2,0.25,0.488,3.9,8,100,97,0,12.13,50,0,0,0,0,0,0,9.7,7.5,9.7,7.52,2.18
2024,54,Tony Pollard,TEN,RB,1,14,JAX,8.673469387755102,68.3,17,70.8,0,95,5.59,0,0.34,0,7,18.8,46,48.4,100,0,58.8,41.2,21,1.88,35.3,3.71,66.3,3,0.18,0.225,3.8,5,29.4,21,0,4.2,60,12,70.6,74,0,6.17,58.3,11.8,11.2,11.8,11.2,0.6
2024,55,Josh Jacobs,GB,RB,1,9,DET,5.627705627705628,74.4,13,72.2,0,95,7.31,0,0.06,0,4,25,61,64.2,0,0,61.5,38.5,41,3.15,38.5,4.15,56.8,2,0.15,0.004,0,7,53.8,31,0,4.43,42.9,6,46.2,64,0,10.67,83.3,11.6,7.2,11.6,7.19,4.41
2024,56,Jonathan Taylor,IND,RB,1,3,CHI,8.370044052863436,86.1,19,79.2,0,95,5,2,1.79,0,5,20,63,66.3,57.1,10.5,47.4,52.6,20.7,3.37,36.8,1.63,32.6,2,0.11,-0.152,-2.9,12,63.2,72,2,6,50,7,36.8,23,0,3.29,42.9,25,19.6,25,19.63,5.37
2024,57,Tank Bigsby,JAX,RB,1,7,NE,14.960629921259844,61.9,19,63.3,0,95,5,2,1.96,0,6,21.4,37,38.9,100,10.5,63.2,31.6,22.7,1.89,15.8,3.11,62.1,3,0.16,0.156,3,13,68.4,73,2,5.62,69.2,6,31.6,22,0,3.67,50,21.5,20.8,21.5,20.76,0.74
2024,58,Brian Robinson,WAS,RB,1,13,TEN,11.881188118811881,48,12,44.4,0,93,7.75,1,1.9,0,4,33.3,66,71,66.7,8.3,66.7,33.3,33.3,5.5,33.3,2.25,29,2,0.17,0.272,3.3,4,33.3,34,0,8.5,75,8,66.7,59,1,7.38,62.5,16.9,19,16.9,19.05,-2.15
2024,59,Bijan Robinson,ATL,RB,1,10,NO,7.291666666666667,71.9,14,60.9,0,93,6.64,2,0.61,0,4,8.3,37,39.8,25,14.3,85.7,14.3,35.2,1.71,35.7,4.93,74.2,3,0.21,0.347,4.9,10,71.4,75,1,7.5,80,4,28.6,18,1,4.5,100,22.7,11.1,22.7,11.06,11.64
2024,60,Rhamondre Stevenson,NE,RB,1,1,CIN,11.949685534591195,86.1,19,86.4,0,92,4.84,1,1.06,0,6,17.6,42,45.7,100,5.3,57.9,36.8,9.7,0.63,47.4,4.21,87,8,0.42,0.035,0.7,7,36.8,16,0,2.29,42.9,12,63.2,76,1,6.33,66.7,18.1,18,18.1,18.05,0.05
2024,61,Tank Bigsby,JAX,RB,1,5,IND,8.661417322834646,51.4,11,52.4,0,92,8.36,2,0.55,0,2,22.2,84,91.3,100,18.2,27.3,63.6,47.9,0.82,54.5,7.55,90.2,3,0.27,0.072,0.8,1,9.1,3,0,3,0,9,81.8,24,1,2.67,22.2,25,9.3,25,9.26,15.74
2024,62,Josh Jacobs,GB,RB,1,8,JAX,7.35930735930736,66.7,17,81,0,91,5.35,2,1.13,0,5,13.3,49,53.8,50,11.8,58.8,47.1,21.8,1.82,41.2,3.53,65.9,4,0.24,0.223,3.8,9,52.9,27,1,3,55.6,8,47.1,64,1,8,62.5,21.9,15.3,21.9,15.3,6.6
2024,63,Rico Dowdle,DAL,RB,1,15,CAR,8.724832214765101,66.7,13,59.1,0,90,6.92,0,0.13,0,5,30.8,44,48.9,0,0,92.3,0,29.1,2.92,15.4,4,57.8,4,0.31,0.265,3.4,12,92.3,86,0,7.17,91.7,1,7.7,4,0,4,100,9,6.9,9,6.89,2.11
2024,64,Ray Davis,BUF,RB,1,6,NYJ,17.475728155339805,72.2,18,81.8,0,90,5,0,0.26,0,5,12.5,29,32.2,0,0,61.1,38.9,20.1,2.11,38.9,2.89,57.8,6,0.33,0.205,3.7,12,66.7,65,0,5.42,66.7,6,33.3,25,0,4.17,50,10.8,10.2,10.8,10.18,0.62
2024,65,Jonathan Taylor,IND,RB,1,13,NE,9.691629955947137,90.5,22,78.6,0,89,4.05,0,1.31,0,7,0,0,0,33.3,0,72.7,27.3,5.1,2.73,18.2,1.32,32.6,3,0.14,0.046,1,9,40.9,43,0,4.78,66.7,13,59.1,46,0,3.54,76.9,8.9,16.3,8.9,16.28,-7.38
2024,66,Tony Pollard,TEN,RB,1,4,MIA,9.183673469387756,61.9,18,56.3,0,88,4.89,1,1.45,0,3,13.3,51,58,100,5.6,44.4,50,18.8,0.67,50,4.22,86.4,3,0.17,0.138,2.5,5,27.8,21,0,4.2,60,13,72.2,67,1,5.15,38.5,17.4,17.1,17.4,17.14,0.26
2024,67,James Cook,BUF,RB,1,8,SEA,8.552631578947368,64.1,13,61.9,0,88,6.77,2,1.37,0,7,36.4,54,61.4,100,15.4,69.2,30.8,34.5,3.38,15.4,3.38,50,5,0.38,0.385,5,11,84.6,86,2,7.82,81.8,2,15.4,2,0,1,0,24.7,16.8,24.7,16.79,7.91
2024,68,Tyrone Tracy,NYG,RB,1,10,CAR,10.4,68.6,13,52,0,88,6.77,1,0.06,0,5,23.1,62,70.5,0,7.7,53.8,38.5,32.8,2.15,46.2,4.62,68.2,3,0.23,0.35,4.5,11,84.6,85,1,7.73,63.6,2,15.4,3,0,1.5,0,14.8,7.5,14.8,7.46,7.34
2024,69,Joe Mixon,HST,RB,1,7,GB,10.309278350515463,76.2,20,90.9,0,87,4.35,2,1.3,0,5,16.7,54,62.1,100,10,45,45,6.9,1.6,50,2.75,63.2,2,0.1,0.056,1.1,9,45,20,1,2.22,44.4,11,55,67,1,6.09,45.5,21.5,17.4,21.5,17.41,4.09
2024,70,J.K. Dobbins,LAC,RB,1,6,DEN,14.184397163120568,75.9,20,71.4,0,87,4.35,1,1.1,0,6,16.7,46,52.9,100,5,55,40,-9.8,2.25,40,2.1,48.3,2,0.1,-0.005,-0.1,5,25,15,1,3,60,15,75,72,0,4.8,53.3,15.8,18.1,15.8,18.13,-2.33
2024,71,Kyren Williams,LA,RB,1,11,NE,6.607929515418502,82.5,15,78.9,0,86,5.73,0,0.06,0,3,13.3,30,34.9,0,0,66.7,26.7,21.5,3.53,20,2.2,38.4,5,0.33,0.158,2.4,8,53.3,43,0,5.38,62.5,7,46.7,43,0,6.14,71.4,8.6,6.8,8.6,6.79,1.81
2024,72,Alvin Kamara,NO,RB,1,2,DAL,9.239130434782608,57.4,17,56.7,0,85,5,2,1.82,0,6,13.3,21,24.7,50,11.8,70.6,29.4,3.9,2.06,23.5,2.94,58.8,4,0.24,0.289,4.9,16,94.1,75,2,4.69,68.8,1,5.9,10,0,10,100,35,24.8,35,24.77,10.23
2024,73,Aaron Jones,MIN,RB,1,15,CHI,7.511737089201878,60.5,16,64,0,84,5.25,1,1.01,0,5,13.3,27,32.1,50,6.3,62.5,31.3,14.8,2.06,25,3.19,60.7,1,0.06,0.11,1.8,11,68.8,51,1,4.64,54.5,5,31.3,33,0,6.6,80,14.4,13,14.4,12.98,1.42
2024,74,David Montgomery,DET,RB,1,13,CHI,14.084507042253522,63.3,20,66.7,0,84,4.2,0,1.17,0,4,11.1,23,27.4,50,0,50,50,-1.1,1.7,45,2.5,59.5,3,0.15,-0.032,-0.6,12,60,60,0,5,58.3,8,40,24,0,3,37.5,13.7,18.5,13.7,18.55,-4.85
2024,75,Chase Brown,CIN,RB,1,16,CLV,9.395973154362416,100,14,93.3,0,81,5.79,0,0.97,0,4,16.7,43,53.1,100,0,64.3,42.9,22.9,3.86,28.6,1.93,33.3,2,0.14,0.152,2.1,7,50,25,0,3.57,71.4,6,42.9,52,0,8.67,50,10.1,13.3,10.1,13.31,-3.21
