,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Rushing,Rushing,Rushing,Rushing,Rushing,Gain Rates,Gain Rates,Gain Rates,Gain Rates,Gain Rates,Gain Rates,Gain Rates,Red Zone,Red Zone,Red Zone,Red Zone,Red Zone,Red Zone,Scrambles,Scrambles,Scrambles,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,FP,FP,FP
Season,Rank,Name,Team,POS,G,WEEK,OPP,ATT %,ATT,YDS,YPC,TD,FUM,1+ %,3+ %,5+ %,10+ %,15+ %,20+ %,30+ %,i5,i5 %,i10,i10 %,i20,i20 %,SCRM,SCRM YDS,SCRM TD,TGT,TGT %,REC,REC YDS,TM YDS %,YPR,YPT,CR %,REC TD,TM TD %,i10 TGT,i20 TGT,REC FUM,WO,FP,FP/G
2022,271,Breece Hall,NYJ,RB,1,4,PIT,21.25,17,66,3.88,1,0,70.6,52.9,35.3,11.8,11.8,0,0,2,100,3,100,5,62.5,0,0,0,6,16.2,2,12,4.7,6,2,33.3,0,0,0,1,0,22.3,15.8,15.8
2022,272,Raheem Mostert,MIA,RB,1,10,CLV,4.41988950276243,8,65,8.13,1,0,87.5,62.5,62.5,37.5,12.5,12.5,0,0,0,0,0,2,28.6,0,0,0,4,12.1,4,22,7.3,5.5,5.5,100,0,0,0,0,0,11.6,18.7,18.7
2022,273,Leonard Fournette,TB,RB,1,2,NO,12.698412698412698,24,65,2.71,0,0,70.8,41.7,29.2,4.2,0,0,0,0,0,1,100,2,100,0,0,0,4,11.8,2,9,4.7,4.5,2.25,50,0,0,0,1,0,20.4,9.4,9.4
2022,274,Joe Mixon,CIN,RB,1,16,NE,7.6190476190476195,16,65,4.06,0,0,93.8,68.8,25,6.3,6.3,0,0,0,0,0,0,1,50,0,0,0,9,17.3,7,43,11.5,6.14,4.78,77.8,0,0,1,2,0,23.8,17.8,17.8
2022,275,Gus Edwards,BLT,RB,1,8,TB,12.643678160919542,11,65,5.91,0,0,90.9,45.5,45.5,27.3,9.1,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,6.5,6.5
2022,276,Miles Sanders,PHI,RB,1,16,DAL,8.108108108108109,21,65,3.1,0,1,71.4,57.1,28.6,4.8,0,0,0,0,0,2,28.6,6,50,0,0,0,1,2.5,1,6,1.7,6,6,100,0,0,0,0,0,16.8,7.1,7.1
2022,277,Damien Harris,NE,RB,1,11,NYJ,7.547169811320755,8,65,8.13,0,0,75,62.5,50,25,25,25,12.5,0,0,0,0,0,0,0,0,0,2,7.4,2,28,11.4,14,14,100,0,0,0,0,0,7,11.3,11.3
2022,278,Zack Moss,IND,RB,1,16,LAC,12.903225806451612,12,65,5.42,0,0,100,66.7,58.3,8.3,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4,1,5,3.5,5,5,100,0,0,0,0,0,7.5,8,8
2022,279,A.J. Dillon,GB,RB,1,10,DAL,6.989247311827956,13,65,5,0,0,92.3,76.9,38.5,7.7,7.7,0,0,0,0,1,50,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,6.5,6.5
2022,280,Cam Akers,LA,RB,1,15,GB,6.382978723404255,12,65,5.42,0,0,75,58.3,58.3,16.7,16.7,0,0,0,0,1,100,1,50,0,0,0,3,14.3,3,35,31.5,11.67,11.67,100,0,0,0,0,0,11.3,13,13
2022,281,Chuba Hubbard,CAR,RB,1,12,DEN,17.894736842105264,17,65,3.82,0,0,94.1,58.8,35.3,5.9,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1,6.5,6.5
2022,282,Najee Harris,PIT,RB,1,7,MIA,6.25,17,65,3.82,0,0,82.4,64.7,17.6,11.8,5.9,0,0,0,0,1,100,2,100,0,0,0,4,9.1,3,15,5.8,5,3.75,75,0,0,0,0,0,16.1,11,11
2022,283,Raheem Mostert,MIA,RB,1,8,DET,7.734806629834254,14,64,4.57,0,0,78.6,50,35.7,21.4,0,0,0,0,0,1,50,3,60,0,0,0,1,2.8,1,3,0.8,3,3,100,0,0,0,1,0,11.7,7.7,7.7
2022,284,Dalvin Cook,MIN,RB,1,16,NYG,5.303030303030303,14,64,4.57,0,0,78.6,64.3,42.9,7.1,7.1,0,0,0,0,0,0,0,0,0,0,0,4,8.3,3,13,4.3,4.33,3.25,75,0,0,0,1,0,13.8,10.7,10.7
2022,285,Jamaal Williams,DET,RB,1,11,NYG,6.488549618320611,17,64,3.76,3,0,94.1,58.8,23.5,11.8,5.9,0,0,3,50,3,42.9,3,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,24.4,24.4
2022,286,James Robinson,JAX,RB,1,2,IND,20.909090909090907,23,64,2.78,1,0,56.5,30.4,17.4,4.3,4.3,4.3,4.3,1,100,1,50,3,60,0,0,0,2,6.7,2,14,6,7,7,100,0,0,0,0,0,16.9,15.8,15.8
2022,287,A.J. Dillon,GB,RB,1,12,PHI,4.301075268817205,8,64,8,1,0,100,75,62.5,37.5,12.5,12.5,0,0,0,0,0,1,25,0,0,0,4,16,3,24,9.5,8,6,75,0,0,0,1,0,11.6,17.8,17.8
2022,288,Isiah Pacheco,KC,RB,1,18,LV,4.705882352941177,8,64,8,1,0,100,87.5,62.5,12.5,12.5,12.5,12.5,1,50,1,25,1,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,12.4,12.4
2022,289,James Cook,BUF,RB,1,13,NE,15.730337078651685,14,64,4.57,0,0,100,50,21.4,7.1,7.1,7.1,0,0,0,1,20,4,44.4,0,0,0,6,18.2,6,41,18.4,6.83,6.83,100,0,0,0,0,0,19.2,16.5,16.5
2022,290,Rachaad White,TB,RB,1,12,CLV,10.852713178294573,14,64,4.57,0,0,78.6,35.7,28.6,14.3,7.1,7.1,7.1,0,0,0,0,1,100,0,0,0,9,20.9,9,45,18.3,5,5,100,0,0,0,1,0,22.1,19.9,19.9
2022,291,Jordan Mason,SF,RB,1,15,SEA,9.30232558139535,4,64,16,0,0,100,50,50,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.4,6.4
2022,292,Aaron Jones,GB,RB,1,5,NYG,6.103286384976526,13,63,4.85,0,0,100,69.2,46.2,7.7,0,0,0,0,0,1,100,3,100,0,0,0,3,7.7,2,17,7.7,8.5,5.67,66.7,0,0,0,0,0,13.4,10,10
2022,293,James Conner,ARZ,RB,1,15,DEN,8.743169398907105,16,63,3.94,1,0,93.8,43.8,31.3,6.3,0,0,0,1,100,2,100,2,100,0,0,0,5,13.9,3,28,16.2,9.33,5.6,60,0,0,0,0,0,17.1,18.1,18.1
2022,294,Leonard Fournette,TB,RB,1,6,PIT,11.11111111111111,21,63,3,0,0,81,42.9,28.6,4.8,0,0,0,2,100,3,100,5,100,0,0,0,6,15,6,38,15.6,6.33,6.33,100,1,100,0,1,0,24.3,22.1,22.1
2022,295,Nick Chubb,CLV,RB,1,10,MIA,3.642384105960265,11,63,5.73,1,1,100,45.5,27.3,9.1,9.1,9.1,9.1,0,0,0,0,1,100,0,0,0,4,11.4,3,18,8.5,6,4.5,75,0,0,0,0,0,12.3,16.1,16.1
2022,296,Saquon Barkley,NYG,RB,1,13,WAS,6.101694915254238,18,63,3.5,1,0,66.7,50,38.9,11.1,5.6,5.6,0,0,0,1,100,3,50,0,0,0,5,16.1,5,18,9,3.6,3.6,100,0,0,0,0,0,18.9,19.1,19.1
2022,297,Chuba Hubbard,CAR,RB,1,7,TB,9.473684210526317,9,63,7,1,0,100,66.7,66.7,22.2,11.1,0,0,0,0,0,0,1,100,0,0,0,3,13.6,2,10,5.6,5,3.33,66.7,0,0,0,0,0,9.8,15.3,15.3
2022,298,Isiah Pacheco,KC,RB,1,4,TB,6.470588235294119,11,63,5.73,0,0,90.9,81.8,63.6,0,0,0,0,0,0,1,25,3,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,6.3,6.3
2022,299,Ezekiel Elliott,DAL,RB,1,14,HST,6.493506493506493,15,62,4.13,1,0,86.7,40,33.3,6.7,6.7,6.7,0,4,100,6,75,8,66.7,0,0,0,5,12.8,3,19,6.7,6.33,3.8,60,0,0,0,0,0,21.4,17.1,17.1
2022,300,Kenyan Drake,BLT,RB,1,8,TB,6.422018348623854,7,62,8.86,0,0,85.7,85.7,42.9,14.3,14.3,14.3,14.3,0,0,0,0,2,33.3,0,0,0,4,10.5,4,5,2.1,1.25,1.25,100,1,50,1,1,0,11.8,16.7,16.7
2022,301,Alvin Kamara,NO,RB,1,8,LV,8.071748878923767,18,62,3.44,1,0,88.9,61.1,38.9,0,0,0,0,1,100,1,50,1,33.3,0,0,0,10,32.3,9,96,41.6,10.67,9.6,90,2,100,0,1,0,25.6,42.8,42.8
2022,302,Benny Snell,PIT,RB,1,12,IND,60,12,62,5.17,1,0,91.7,58.3,41.7,16.7,8.3,0,0,1,100,1,25,1,16.7,0,0,0,1,3.6,1,6,3.4,6,6,100,0,0,0,0,0,8.3,13.8,13.8
2022,303,Ty Johnson,NYJ,RB,1,12,CHI,16.666666666666664,5,62,12.4,1,0,100,80,60,40,40,20,20,0,0,0,0,0,0,0,0,0,2,6.9,1,16,5.1,16,8,50,0,0,0,0,0,5.5,14.8,14.8
2022,304,David Montgomery,CHI,RB,1,16,BUF,7.960199004975125,16,62,3.88,0,1,75,62.5,25,12.5,6.3,6.3,0,0,0,0,0,3,60,0,0,0,4,14.3,4,22,15.3,5.5,5.5,100,0,0,0,1,0,17.1,11.4,11.4
2022,305,David Montgomery,CHI,RB,1,7,NE,7.462686567164178,15,62,4.13,1,0,93.3,66.7,33.3,6.7,0,0,0,2,33.3,2,28.6,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,12.2,12.2
2022,306,D'Andre Swift,DET,RB,1,13,JAX,14.14141414141414,14,62,4.43,1,0,92.9,64.3,42.9,7.1,0,0,0,1,33.3,3,60,5,71.4,0,0,0,6,14.6,4,49,14.4,12.25,8.17,66.7,0,0,1,1,0,20.8,21.1,21.1
2022,307,Deon Jackson,IND,RB,1,5,DEN,19.11764705882353,13,62,4.77,0,0,76.9,38.5,38.5,23.1,7.7,0,0,0,0,0,0,0,0,0,0,0,4,9.8,4,29,11.6,7.25,7.25,100,0,0,0,1,0,13.3,13.1,13.1
2022,308,Khalil Herbert,CHI,RB,1,7,NE,9.30232558139535,12,62,5.17,0,0,100,91.7,33.3,16.7,0,0,0,0,0,0,0,0,0,0,0,0,1,4.8,1,25,14,25,25,100,1,100,0,0,0,7.5,15.7,15.7
2022,309,Isiah Pacheco,KC,RB,1,1,ARZ,7.0588235294117645,12,62,5.17,1,0,66.7,50,33.3,25,16.7,8.3,0,1,100,2,100,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,12.2,12.2
2022,310,Joe Mixon,CIN,RB,1,4,MIA,11.428571428571429,24,61,2.54,1,0,83.3,45.8,12.5,0,0,0,0,4,100,7,100,7,100,0,0,0,4,12.5,4,13,4.2,3.25,3.25,100,0,0,0,0,0,23.6,17.4,17.4
2022,311,Alvin Kamara,NO,RB,1,3,CAR,6.726457399103139,15,61,4.07,0,1,73.3,46.7,26.7,6.7,6.7,6.7,0,0,0,0,0,1,50,0,0,0,6,14.6,2,12,3.4,6,2,33.3,0,0,0,2,0,18.8,8.3,8.3
2022,312,Miles Sanders,PHI,RB,1,17,NO,4.633204633204633,12,61,5.08,0,0,100,66.7,41.7,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6.1,6.1
2022,313,David Montgomery,CHI,RB,1,13,GB,6.965174129353234,14,61,4.36,1,0,85.7,71.4,50,0,0,0,0,0,0,1,100,2,100,0,0,0,5,20,4,6,2.4,1.5,1.2,80,0,0,0,0,0,16.1,16.7,16.7
2022,314,A.J. Dillon,GB,RB,1,2,CHI,9.67741935483871,18,61,3.39,0,0,83.3,61.1,38.9,5.6,0,0,0,0,0,0,0,2,50,0,0,0,3,12,1,6,2.6,6,2,33.3,0,0,0,1,0,15.8,7.7,7.7
2022,315,Cam Akers,LA,RB,1,11,NO,7.446808510638298,14,61,4.36,0,0,92.9,57.1,35.7,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.1,6.1
2022,316,Cam Akers,LA,RB,1,3,ARZ,6.382978723404255,12,61,5.08,1,1,66.7,58.3,58.3,25,0,0,0,2,100,2,100,4,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,11.1,11.1
2022,317,Cordarrelle Patterson,ATL,RB,1,13,PIT,7.638888888888889,11,60,5.45,0,0,81.8,72.7,54.5,18.2,9.1,9.1,0,0,0,0,0,1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,6,6
2022,318,Kenyan Drake,BLT,RB,1,18,CIN,14.678899082568808,16,60,3.75,1,0,93.8,43.8,31.3,6.3,6.3,0,0,1,100,3,100,5,100,0,0,0,4,9.1,2,19,6.6,9.5,4.75,50,0,0,0,1,0,18.8,15.9,15.9
2022,319,Austin Ekeler,LAC,RB,1,4,HST,6.372549019607843,13,60,4.62,2,0,61.5,61.5,38.5,30.8,7.7,7.7,0,0,0,2,100,5,100,0,0,0,7,17.9,6,49,14.4,8.17,7,85.7,1,50,0,2,0,22.5,34.9,34.9
2022,320,Rashaad Penny,SEA,RB,1,1,DEN,21.052631578947366,12,60,5,0,0,83.3,50,16.7,16.7,8.3,8.3,0,0,0,0,0,1,50,0,0,0,3,10.7,2,7,3.6,3.5,2.33,66.7,0,0,0,1,0,12.1,8.7,8.7
2022,321,Justice Hill,BLT,RB,1,3,NE,12.244897959183673,6,60,10,0,0,100,66.7,50,33.3,16.7,16.7,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6
2022,322,Tony Pollard,DAL,RB,1,12,NYG,9.32642487046632,18,60,3.33,0,0,72.2,50,27.8,16.7,0,0,0,0,0,0,0,1,33.3,0,0,0,2,6.7,2,1,0.4,0.5,0.5,100,0,0,0,0,0,12.8,8.1,8.1
2022,323,Cam Akers,LA,RB,1,13,SEA,9.042553191489363,17,60,3.53,2,0,82.4,52.9,35.3,5.9,0,0,0,1,100,2,100,3,75,0,0,0,1,3.8,1,0,0,0,0,100,0,0,0,0,0,12.4,19,19
2022,324,Gary Brightwell,NYG,RB,1,18,PHI,35.483870967741936,11,60,5.45,0,0,72.7,45.5,36.4,18.2,18.2,9.1,0,0,0,1,100,1,50,0,0,0,2,5,1,3,1.8,3,1.5,50,0,0,0,0,0,9.3,7.3,7.3
2022,325,Rhamondre Stevenson,NE,RB,1,9,IND,7.142857142857142,15,60,4,0,0,73.3,46.7,46.7,20,6.7,0,0,2,66.7,2,66.7,3,75,0,0,0,7,23.3,3,10,6.8,3.33,1.43,42.9,1,100,1,2,0,21.9,16,16
2022,326,Michael Carter,NYJ,RB,1,1,BLT,8.771929824561402,10,60,6,0,0,80,50,50,20,20,10,0,0,0,0,0,0,0,0,0,0,9,15.3,7,40,12.9,5.71,4.44,77.8,0,0,1,2,0,20,17,17
2022,327,Brian Robinson,WAS,RB,1,6,CHI,8.292682926829269,17,60,3.53,1,0,94.1,58.8,23.5,5.9,5.9,0,0,1,100,2,66.7,4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,12,12
2022,328,Matt Breida,NYG,RB,1,17,IND,16.666666666666664,9,59,6.56,0,0,88.9,66.7,55.6,22.2,22.2,0,0,0,0,2,50,2,40,0,0,0,1,4.2,1,8,4.5,8,8,100,0,0,0,0,0,7.6,7.7,7.7
2022,329,Jamaal Williams,DET,RB,1,10,CHI,6.106870229007633,16,59,3.69,1,0,81.3,68.8,37.5,12.5,0,0,0,2,66.7,3,60,6,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,11.9,11.9
2022,330,Darrel Williams,ARZ,RB,1,2,LV,38.095238095238095,8,59,7.38,1,0,87.5,75,37.5,12.5,12.5,12.5,12.5,1,50,1,33.3,1,20,0,0,0,3,6.1,2,3,1.1,1.5,1,66.7,0,0,1,1,0,10.1,14.2,14.2
2022,331,J.K. Dobbins,BLT,RB,1,16,ATL,13.043478260869565,12,59,4.92,0,0,91.7,58.3,50,16.7,0,0,0,0,0,1,25,3,33.3,0,0,0,1,5.9,0,0,0,0,0,0,0,0,1,1,0,10.7,5.9,5.9
2022,332,Antonio Gibson,WAS,RB,1,7,GB,6.7114093959731544,10,59,5.9,0,0,100,90,40,20,10,10,0,0,0,1,33.3,3,33.3,0,0,0,4,12.1,3,18,9,6,4.5,75,1,50,1,2,0,14.9,16.7,16.7
2022,333,Elijah Mitchell,SF,RB,1,11,ARZ,20,9,59,6.56,0,0,88.9,77.8,55.6,11.1,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,5.9,5.9
2022,334,Caleb Huntley,ATL,RB,1,6,SF,21.052631578947366,16,59,3.69,0,0,100,62.5,18.8,6.3,6.3,0,0,1,50,2,50,6,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,5.9,5.9
2022,335,Mark Ingram,NO,RB,1,2,TB,16.129032258064516,10,58,5.8,0,1,90,80,50,20,0,0,0,0,0,0,0,1,100,0,0,0,2,5,2,3,1.3,1.5,1.5,100,0,0,0,1,0,9.6,7.1,7.1
2022,336,Melvin Gordon,DEN,RB,1,1,SEA,13.333333333333334,12,58,4.83,0,1,75,66.7,66.7,8.3,0,0,0,2,66.7,2,66.7,2,66.7,0,0,0,2,4.8,2,14,4.1,7,7,100,0,0,1,2,0,12.1,8.2,8.2
2022,337,Ezekiel Elliott,DAL,RB,1,15,JAX,6.926406926406926,16,58,3.63,1,0,81.3,56.3,56.3,6.3,0,0,0,1,50,2,66.7,4,57.1,0,0,0,2,6.7,2,13,5.1,6.5,6.5,100,0,0,0,0,0,14.2,15.1,15.1
2022,338,Samaje Perine,CIN,RB,1,12,TEN,17.894736842105264,17,58,3.41,1,0,82.4,64.7,41.2,0,0,0,0,0,0,2,40,3,42.9,0,0,0,6,16.2,4,35,13,8.75,5.83,66.7,0,0,0,0,0,19.9,19.3,19.3
2022,339,Austin Ekeler,LAC,RB,1,15,TEN,5.88235294117647,12,58,4.83,1,0,91.7,75,41.7,16.7,0,0,0,1,25,1,20,4,50,0,0,0,3,7.1,2,12,3.8,6,4,66.7,0,0,0,0,0,13.7,15,15
2022,340,Joe Mixon,CIN,RB,1,7,ATL,8.095238095238095,17,58,3.41,1,0,88.2,58.8,41.2,5.9,0,0,0,2,50,4,66.7,6,75,0,0,0,3,7.1,3,33,6.9,11,11,100,0,0,1,1,0,18.6,18.1,18.1
2022,341,Kareem Hunt,CLV,RB,1,2,NYJ,10.569105691056912,13,58,4.46,0,0,69.2,61.5,30.8,30.8,0,0,0,0,0,1,20,2,22.2,0,0,0,2,7.4,2,16,7,8,8,100,0,0,0,0,0,11.1,9.4,9.4
2022,342,Saquon Barkley,NYG,RB,1,17,IND,4.067796610169491,12,58,4.83,0,0,83.3,50,50,16.7,8.3,0,0,0,0,1,25,1,20,0,0,0,4,16.7,2,-5,-2.8,-2.5,-1.25,50,0,0,0,1,0,13.6,7.3,7.3
2022,343,Miles Sanders,PHI,RB,1,5,ARZ,5.7915057915057915,15,58,3.87,0,0,86.7,60,26.7,6.7,0,0,0,1,16.7,3,37.5,5,38.5,0,0,0,3,8.3,2,6,2.5,3,2,66.7,0,0,0,0,0,16,8.4,8.4
2022,344,Jonathan Taylor,IND,RB,1,7,TEN,5.208333333333334,10,58,5.8,0,0,90,80,60,20,0,0,0,0,0,0,0,0,0,0,0,0,7,15.9,7,27,11.1,3.86,3.86,100,0,0,0,0,0,15.5,15.5,15.5
2022,345,Antonio Gibson,WAS,RB,1,1,JAX,9.395973154362416,14,58,4.14,0,0,92.9,57.1,35.7,14.3,0,0,0,1,100,1,100,1,100,0,0,0,8,19.5,7,72,23,10.29,9,87.5,0,0,0,0,0,19.8,20,20
2022,346,Javonte Williams,DEN,RB,1,3,SF,31.914893617021278,15,58,3.87,0,0,80,60,26.7,6.7,6.7,0,0,0,0,0,0,0,0,0,0,0,5,15.2,3,2,1.1,0.67,0.4,60,0,0,0,0,0,15,9,9
2022,347,Isiah Pacheco,KC,RB,1,16,SEA,8.235294117647058,14,58,4.14,0,0,92.9,78.6,50,0,0,0,0,1,50,2,50,3,50,0,0,0,1,3.6,1,32,14.3,32,32,100,0,0,0,0,0,10.9,10,10
2022,348,Brian Robinson,WAS,RB,1,16,SF,10.731707317073171,22,58,2.64,0,0,68.2,50,22.7,4.5,0,0,0,3,75,4,66.7,4,66.7,0,0,0,1,2.9,0,0,0,0,0,0,0,0,0,0,0,15.7,5.8,5.8
2022,349,Latavius Murray,NO,RB,1,4,MIN,6.432748538011696,11,57,5.18,1,0,90.9,72.7,72.7,18.2,0,0,0,1,33.3,1,25,1,20,0,0,0,1,3.6,1,8,3.4,8,8,100,0,0,0,0,0,7.8,13.5,13.5
2022,350,Ezekiel Elliott,DAL,RB,1,7,DET,6.493506493506493,15,57,3.8,2,0,86.7,26.7,26.7,13.3,6.7,0,0,4,66.7,4,66.7,4,44.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,17.7,17.7
2022,351,Leonard Fournette,TB,RB,1,10,SEA,7.4074074074074066,14,57,4.07,1,0,100,64.3,28.6,7.1,0,0,0,2,66.7,2,50,2,25,0,0,0,1,3.3,1,1,0.4,1,1,100,0,0,0,0,0,10.1,11.8,11.8
2022,352,Joe Mixon,CIN,RB,1,2,DAL,9.047619047619047,19,57,3,0,0,78.9,47.4,31.6,5.3,0,0,0,0,0,1,100,1,50,0,0,0,4,11.1,3,26,13.1,8.67,6.5,75,0,0,0,0,0,16.3,11.3,11.3
2022,353,Josh Jacobs,LV,RB,1,1,LAC,2.941176470588235,10,57,5.7,0,0,90,90,50,10,10,0,0,1,100,1,100,1,100,0,0,0,1,2.7,1,16,5.4,16,16,100,0,0,0,0,0,7.3,8.3,8.3
2022,354,Jamycal Hasty,JAX,RB,1,6,IND,6.521739130434782,3,57,19,1,0,66.7,33.3,33.3,33.3,33.3,33.3,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,11.7,11.7
2022,355,Khalil Herbert,CHI,RB,1,10,DET,7.751937984496124,10,57,5.7,0,0,100,60,60,20,0,0,0,0,0,0,0,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,5.7,5.7
2022,356,Brian Robinson,WAS,RB,1,11,HST,7.317073170731707,15,57,3.8,0,0,80,53.3,40,13.3,0,0,0,0,0,1,20,1,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,5.7,5.7
2022,357,Latavius Murray,DEN,RB,1,17,KC,7.017543859649122,12,56,4.67,0,0,91.7,58.3,33.3,16.7,8.3,0,0,0,0,0,0,0,0,0,0,0,4,10.5,4,16,7.2,4,4,100,0,0,0,0,0,12,11.2,11.2
2022,358,Leonard Fournette,TB,RB,1,5,ATL,7.4074074074074066,14,56,4,1,0,85.7,57.1,35.7,14.3,0,0,0,1,100,1,50,2,33.3,0,0,0,10,19.2,10,83,23.6,8.3,8.3,100,1,100,1,1,0,24.4,35.9,35.9
2022,359,Kareem Hunt,CLV,RB,1,13,HST,7.317073170731707,9,56,6.22,0,0,88.9,66.7,66.7,22.2,11.1,0,0,0,0,0,0,0,0,0,0,0,2,9.1,2,18,13.7,9,9,100,0,0,0,0,0,7.5,9.4,9.4
2022,360,Jamaal Williams,DET,RB,1,5,NE,5.7251908396946565,15,56,3.73,0,0,93.3,73.3,26.7,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,5.6,5.6
2022,361,Nick Chubb,CLV,RB,1,6,NE,3.9735099337748347,12,56,4.67,0,0,83.3,66.7,50,8.3,8.3,0,0,0,0,0,0,1,50,0,0,0,1,2.2,1,14,5.3,14,14,100,0,0,0,0,0,8.3,8,8
2022,362,Darrell Henderson,LA,RB,1,9,TB,17.142857142857142,12,56,4.67,0,0,83.3,58.3,25,16.7,8.3,8.3,0,0,0,1,100,1,50,0,0,0,1,3.7,0,0,0,0,0,0,0,0,0,0,0,8.3,5.6,5.6
2022,363,D'Andre Swift,DET,RB,1,2,WAS,5.05050505050505,5,56,11.2,0,0,60,40,20,20,20,20,20,0,0,0,0,0,0,0,0,0,5,14.7,2,31,12.1,15.5,6.2,40,1,25,0,0,0,10,16.7,16.7
2022,364,Caleb Huntley,ATL,RB,1,4,CLV,13.157894736842104,10,56,5.6,1,0,90,80,70,10,0,0,0,2,100,3,75,4,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,11.6,11.6
2022,365,Najee Harris,PIT,RB,1,3,CLV,5.514705882352941,15,56,3.73,1,1,93.3,66.7,20,13.3,0,0,0,2,66.7,2,66.7,3,50,0,0,0,3,9.4,3,5,2.4,1.67,1.67,100,0,0,0,0,0,14.4,14.1,14.1
2022,366,Rachaad White,TB,RB,1,14,SF,10.077519379844961,13,56,4.31,0,1,76.9,69.2,53.8,0,0,0,0,0,0,1,100,1,100,0,0,0,5,9.1,5,21,8.3,4.2,4.2,100,0,0,0,0,0,14.8,11.7,11.7
2022,367,Jordan Mason,SF,RB,1,14,TB,25.581395348837212,11,56,5.09,0,0,72.7,63.6,45.5,27.3,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,5.6,5.6
2022,368,Ezekiel Elliott,DAL,RB,1,16,PHI,6.926406926406926,16,55,3.44,1,0,87.5,43.8,18.8,6.3,6.3,6.3,0,2,100,3,60,3,50,0,0,0,1,2.9,1,6,1.7,6,6,100,0,0,0,0,0,11.9,13.1,13.1
2022,369,James Conner,ARZ,RB,1,4,CAR,8.19672131147541,15,55,3.67,0,0,93.3,66.7,33.3,0,0,0,0,2,66.7,3,60,3,33.3,0,0,0,3,9.4,3,22,10.6,7.33,7.33,100,0,0,0,0,0,14.4,10.7,10.7
2022,370,James Conner,ARZ,RB,1,5,PHI,4.918032786885246,9,55,6.11,0,0,88.9,77.8,44.4,22.2,11.1,0,0,0,0,0,0,0,0,0,0,0,1,2.4,1,8,3.2,8,8,100,0,0,0,0,0,6,7.3,7.3
2022,371,Gus Edwards,BLT,RB,1,15,CLV,8.045977011494253,7,55,7.86,0,0,100,71.4,57.1,28.6,14.3,14.3,0,0,0,1,50,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,5.5,5.5
2022,372,Deon Jackson,IND,RB,1,15,MIN,19.11764705882353,13,55,4.23,0,1,100,61.5,38.5,7.7,7.7,0,0,0,0,0,0,3,27.3,0,0,0,1,3,1,1,0.5,1,1,100,1,100,1,1,0,11.2,11.6,11.6
2022,373,Elijah Mitchell,SF,RB,1,18,ARZ,11.11111111111111,5,55,11,2,0,100,80,80,20,20,20,20,1,25,2,25,2,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,17.5,17.5
2022,374,Tyler Allgeier,ATL,RB,1,11,CHI,3.8095238095238098,8,55,6.88,0,0,87.5,75,25,25,12.5,12.5,0,0,0,0,0,0,0,0,0,0,1,5,1,9,6.9,9,9,100,0,0,0,0,0,5.5,7.4,7.4
