,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Splits,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Alignment,Alignment,Alignment,Alignment,FP,FP,FP,FP,FP,FP,FP,FP
Season,Rank,Name,Team,POS,G,WEEK,OPP,RTE %,TGT %,SNAP %,RTE,RTE %,TGT,TGT %,YPRR,TPRR,aDOT,AY,AY Share,YDS,TM YDS %,YPT,YPR,REC,CR %,YAC,YAC/REC,YACO,YACO/REC,TD,XTD,TM TD %,i20 TGT,EZTGT,EZTD,1D,1D/RR,RATE,1READ,1READ %,DESIGN,DESIGN %,CTGT,CTGT %,DEEP,EXP %,DRP,DRP %,CT,CC,CC %,HERO,MTF,MTF/REC,THREAT %,YPTOE,EPA/TGT,WIDE RTE %,SLOT RTE %,INLINE RTE %,BACK RTE %,FP,XFP,FP/G,XFP/G,DIFF,FP/RR,XFP/RR,RecXFP
2025,20,Justin Jefferson,MIN,WR,1,4,PIT,9.719626168224298,7.971014492753622,100,52,96.3,11,23.9,2.42,0.21,11.55,127,38.3,126,36,11.45,12.6,10,90.9,36,3.6,6,0.6,0,0.1,0,1,0,0,5,0.096,114.4,8,33.3,1,9.1,10,90.9,2,22.2,0,0,2,2,100,0,0,0,28.2,3,0.646,78.8,21.2,0,0,22.6,20.3,22.6,20.3,2.3,0.43,0.39,20.3
2025,21,Jaxon Smith-Njigba,SEA,WR,1,1,SF,4.3841336116910234,8.280254777070063,76,21,84,13,56.5,5.9,0.62,13.08,170,90.9,124,82.7,9.54,13.78,9,69.2,32,3.56,8,0.89,0,0.11,0,0,0,0,6,0.286,99.5,12,66.7,3,23.1,10,76.9,3,33.3,0,0,1,0,0,0,0,0,65,0.56,0.033,61.9,38.1,0,0,20.4,23.3,20.4,23.25,-2.85,1.02,1.11,23.3
2025,22,Tucker Kraft,GB,TE,1,2,WAS,13.684210526315791,14.634146341463413,90.5,26,76.5,6,19.4,4.77,0.23,9.33,56,14.3,124,42.5,20.67,20.67,6,100,72,12,25,4.17,1,0.95,50,1,1,1,5,0.192,158.3,5,25,0,0,6,100,0,20,0,0,0,0,0,0,1,0.17,24,12.02,1.892,15.4,19.2,65.4,0,24.4,18.1,24.4,18.12,6.28,0.94,0.7,18.1
2025,23,Justin Jefferson,MIN,WR,1,5,CLV,7.102803738317758,7.971014492753622,100,38,92.7,11,31.4,3.24,0.29,13.73,151,68.6,123,45.9,11.18,17.57,7,63.6,45,6.43,8,1.14,0,0.05,0,1,0,0,6,0.158,101.7,10,35.7,1,9.1,8,72.7,3,42.9,1,9.1,2,1,50,1,0,0,32.4,2.07,0.785,71.1,26.3,0,2.6,19.3,17.6,19.3,17.61,1.69,0.51,0.46,17.6
2025,24,Courtland Sutton,DEN,WR,1,3,LAC,5.100182149362477,6.666666666666667,81.3,28,87.5,8,32,4.21,0.29,18.13,145,59.9,118,77.1,14.75,19.67,6,75,34,5.67,4,0.67,1,0.43,100,0,0,0,5,0.179,156.3,7,33.3,0,0,6,75,2,33.3,0,0,0,0,0,0,0,0,34.8,4.69,1.52,85.7,14.3,0,0,23.8,17.9,23.8,17.92,5.88,0.85,0.64,17.9
2025,25,Ricky Pearsall,SF,WR,1,3,ARZ,15.267175572519085,20.754716981132077,96.8,40,95.2,11,26.8,2.92,0.28,14.73,162,55.9,117,41.2,10.64,14.63,8,72.7,10,1.25,8,1,0,0.21,0,1,0,0,6,0.15,69.1,10,33.3,0,0,8,72.7,2,28.6,0,0,1,1,100,2,0,0,29.7,1.56,0.367,67.5,32.5,0,0,19.7,19.7,19.7,19.71,-0.01,0.49,0.49,19.7
2025,26,Amon-Ra St. Brown,DET,WR,1,2,CHI,5.1233396584440225,6.626506024096386,86.2,27,93.1,11,39.3,4.26,0.41,8.64,95,34.8,115,34.4,10.45,12.78,9,81.8,45,5,6,0.67,3,3.2,60,4,2,2,7,0.259,149.8,8,42.1,1,9.1,10,90.9,0,40,1,9.1,1,1,100,0,1,0.11,40.7,2.56,1.159,51.9,48.1,0,0,39.2,39.5,39.2,39.48,-0.28,1.43,1.41,38.2
2025,27,DeVonta Smith,PHI,WR,1,5,DEN,8.651911468812877,9.734513274336283,98.2,43,95.6,11,28.9,2.65,0.26,12,132,30.3,114,40.7,10.36,14.25,8,72.7,43,5.38,13,1.63,0,0.03,0,1,2,0,3,0.07,105.9,11,39.3,1,9.1,8,72.7,3,25,0,0,0,0,0,0,0,0,30.6,2.5,0.436,34.9,65.1,0,0,19.4,17,19.4,17.01,2.39,0.45,0.4,17
2025,28,Rashid Shaheed,NO,WR,1,5,NYG,6.25,5.617977528089887,66.1,29,90.6,5,15.6,3.93,0.17,16,80,41,114,46.7,22.8,28.5,4,80,49,12.25,1,0.25,1,0.16,100,0,0,0,3,0.103,158.3,5,20.8,0,0,4,80,1,25,0,0,0,0,0,0,0,0,19.2,13.31,2.064,51.7,48.3,0,0,21.4,11.6,21.4,11.64,9.76,0.74,0.4,11.6
2025,29,Jordan Addison,MIN,WR,1,4,PIT,12.25,9.58904109589041,95.8,49,90.7,7,15.2,2.33,0.14,14.86,104,31.3,114,32.6,16.29,28.5,4,57.1,60,15,11,2.75,0,0.19,0,0,0,0,2,0.041,101.8,5,20.8,0,0,6,85.7,2,50,2,28.6,3,2,66.7,1,0,0,18.9,6.93,0.752,75.5,24.5,0,0,15.4,13.5,15.4,13.52,1.88,0.31,0.28,13.5
