,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,FP,FP
2025,34,Pat Freiermuth,PIT,TE,1,7,CIN,11.320754716981133,6,17.6,5,111,44.6,22.2,18.5,83.3,2,50,0,2,0,28.1,28.1
2025,35,Ja'Marr Chase,CIN,WR,1,9,CHI,4.972375690607735,9,19.1,6,111,23.6,18.5,12.33,66.7,0,0,1,2,0,17.1,17.1
2025,36,A.J. Brown,PHI,WR,1,12,DAL,8.333333333333332,10,25.6,8,110,38.1,13.75,11,80,1,100,1,2,0,25,25
2025,37,CeeDee Lamb,DAL,WR,1,7,WAS,6.1946902654867255,7,23.3,5,110,41.7,22,15.71,71.4,1,33.3,0,0,0,22,22
2025,38,Khalil Shakir,BUF,WR,1,12,HST,9.89010989010989,9,26.5,8,110,50,13.75,12.22,88.9,0,0,0,0,1,18,18
2025,39,Ladd McConkey,LAC,WR,1,10,PIT,5.769230769230769,6,18.2,4,107,48.6,26.75,17.83,66.7,1,100,0,2,0,20.7,20.7
2025,40,Mack Hollins,NE,WR,1,10,TB,15.384615384615385,10,32.3,6,106,39.3,17.67,10.6,60,0,0,1,1,0,16.6,16.6
2025,41,Stefon Diggs,NE,WR,1,11,NYJ,11,11,32.4,9,105,37.4,11.67,9.55,81.8,0,0,0,0,0,19.5,19.5
2025,42,Jaxon Smith-Njigba,SEA,WR,1,11,LA,7.643312101910828,12,27.3,9,105,37.6,11.67,8.75,75,0,0,1,2,0,20.6,20.6
2025,43,Drake London,ATL,WR,1,10,IND,7.4074074074074066,8,28.6,6,104,58.8,17.33,13,75,1,100,0,1,0,24.4,24.4
2025,44,Chris Olave,NO,WR,1,10,CAR,5.298013245033113,8,28.6,5,104,36.9,20.8,13,62.5,1,50,1,1,0,21.4,21.4
2025,45,Dalton Kincaid,BUF,TE,1,9,KC,12.244897959183673,6,23.1,6,101,37,16.83,16.83,100,1,100,0,0,0,22.1,22.1
2025,46,Travis Hunter,JAX,WR,1,7,LA,29.545454545454547,13,27.1,8,101,34.1,12.63,7.77,61.5,1,100,0,2,0,24.1,24.1
2025,47,DeMario Douglas,NE,WR,1,9,ATL,13.636363636363635,6,20.7,4,100,38.6,25,16.67,66.7,1,50,0,1,0,20,20
2025,48,Travis Kelce,KC,TE,1,8,WAS,6.730769230769231,7,20.6,6,99,33.1,16.5,14.14,85.7,1,33.3,1,1,0,21.9,21.9
2025,49,Jaylen Waddle,MIA,WR,1,8,ATL,6.122448979591836,6,22.2,5,99,48.3,19.8,16.5,83.3,1,25,0,1,0,20.9,20.9
2025,50,Tetairoa McMillan,CAR,WR,1,8,BUF,8.403361344537815,10,41.7,7,99,56.6,14.14,9.9,70,0,0,2,2,0,16.9,16.9
2025,51,Tyler Warren,IND,TE,1,10,ATL,9.433962264150944,10,38.5,8,99,38.8,12.38,9.9,80,0,0,0,1,0,17.9,17.9
2025,52,Dalton Schultz,HST,TE,1,7,SEA,9.70873786407767,10,20.4,9,98,42.8,10.89,9.8,90,0,0,0,0,0,18.8,18.8
2025,53,Chris Olave,NO,WR,1,7,CHI,4.635761589403973,7,21.9,5,98,42.1,19.6,14,71.4,2,100,0,1,0,26.8,26.8
2025,54,Alec Pierce,IND,WR,1,7,LAC,11.904761904761903,10,29.4,5,98,34,19.6,9.8,50,0,0,0,0,0,14.8,14.8
2025,55,Amon-Ra St. Brown,DET,WR,1,9,MIN,7.228915662650602,12,32.4,9,97,34.2,10.78,8.08,75,0,0,1,2,0,18.7,18.7
2025,56,Sam LaPorta,DET,TE,1,9,MIN,16.3265306122449,8,21.6,6,97,34.2,16.17,12.13,75,1,50,0,0,0,21.7,21.7
2025,57,Puka Nacua,LA,WR,1,12,TB,6.134969325153374,10,28.6,7,97,35.5,13.86,9.7,70,0,0,1,1,0,16.7,16.7
2025,58,Tee Higgins,CIN,WR,1,7,PIT,9.473684210526317,9,19.1,6,96,28.1,16,10.67,66.7,1,33.3,1,2,0,21.6,21.6
2025,59,Marvin Harrison,ARZ,WR,1,9,DAL,13.698630136986301,10,32.3,7,96,36.8,13.71,9.6,70,1,50,1,2,0,22.6,22.6
2025,60,Michael Pittman,IND,WR,1,8,TEN,8.333333333333332,9,29,8,95,34.9,11.88,10.56,88.9,1,33.3,0,0,0,23.5,23.5
2025,61,Wan'Dale Robinson,NYG,WR,1,7,DEN,7.575757575757576,10,30.3,6,95,33.6,15.83,9.5,60,0,0,0,0,0,15.5,15.5
2025,62,Puka Nacua,LA,WR,1,9,NO,4.294478527607362,7,21.9,7,95,33.8,13.57,13.57,100,1,25,1,2,0,22.8,22.8
2025,63,Jaxon Smith-Njigba,SEA,WR,1,10,ARZ,3.1847133757961785,5,41.7,5,93,52.2,18.6,18.6,100,1,100,0,0,0,20.3,20.3
2025,64,Brenton Strange,JAX,TE,1,12,ARZ,8.47457627118644,5,16.7,5,93,36.3,18.6,18.6,100,0,0,0,1,0,14.3,14.3
2025,65,Rashee Rice,KC,WR,1,8,WAS,11.688311688311687,9,26.5,9,93,31.1,10.33,10.33,100,1,33.3,1,2,0,25.5,25.5
2025,66,Chimere Dike,TEN,WR,1,8,IND,11.11111111111111,8,21.1,7,93,35.9,13.29,11.63,87.5,0,0,0,1,0,16.4,16.4
2025,67,Juwan Johnson,NO,TE,1,10,CAR,4,4,14.3,4,92,32.6,23,23,100,1,50,0,1,0,19.2,19.2
2025,68,Nico Collins,HST,WR,1,11,TEN,8.47457627118644,10,24.4,9,92,33.6,10.22,9.2,90,1,100,1,1,0,24.2,24.2
2025,69,Xavier Legette,CAR,WR,1,7,NYJ,18.0327868852459,11,34.4,9,92,46.5,10.22,8.36,81.8,1,100,1,3,0,24.2,24.2
2025,70,Travis Kelce,KC,TE,1,11,DEN,12.5,13,28.9,9,91,33,10.11,7,69.2,1,100,0,0,0,24.1,24.1
2025,71,Ja'Marr Chase,CIN,WR,1,8,NYJ,9.94475138121547,18,52.9,12,91,40.8,7.58,5.06,66.7,0,0,0,3,0,21.1,21.1
2025,72,Romeo Doubs,GB,WR,1,9,CAR,11.904761904761903,10,27,7,91,33.3,13,9.1,70,0,0,1,3,0,16.1,16.1
2025,73,Parker Washington,JAX,WR,1,9,LV,10,9,26.5,8,90,40.9,11.25,10,88.9,0,0,0,2,0,17,17
2025,74,Tyrell Shavers,BUF,WR,1,11,TB,22.727272727272727,5,16.7,4,90,28.4,22.5,18,80,1,33.3,0,0,0,19,19
2025,75,Mack Hollins,NE,WR,1,8,CLV,10.76923076923077,7,29.2,7,89,31.6,12.71,12.71,100,0,0,0,1,0,15.9,15.9
2025,76,Darius Slayton,NYG,WR,1,10,CHI,6.557377049180328,4,11.1,4,89,31,22.25,22.25,100,0,0,0,0,0,12.9,12.9
2025,77,DeVonta Smith,PHI,WR,1,12,DAL,9.734513274336283,11,28.2,6,89,30.8,14.83,8.09,54.5,0,0,0,1,0,14.9,14.9
2025,78,Troy Franklin,DEN,WR,1,8,DAL,7.8431372549019605,8,27.6,6,89,36,14.83,11.13,75,2,50,1,1,0,26.9,26.9
2025,79,Jameson Williams,DET,WR,1,11,PHI,6.0606060606060606,6,16.2,4,88,34.5,22,14.67,66.7,1,100,1,1,0,19.7,19.7
2025,80,Khalil Shakir,BUF,WR,1,8,CAR,7.6923076923076925,7,30.4,6,88,47.6,14.67,12.57,85.7,1,100,0,1,0,20.8,20.8
2025,81,Daniel Bellinger,NYG,TE,1,7,DEN,15.384615384615385,4,12.1,3,88,31.1,29.33,22,75,1,33.3,0,1,0,17.8,17.8
2025,82,Ladd McConkey,LAC,WR,1,8,MIN,9.615384615384617,10,40,6,88,38.8,14.67,8.8,60,1,33.3,0,0,0,20.8,20.8
2025,83,Courtland Sutton,DEN,WR,1,7,NYG,7.5,9,18,6,87,31.2,14.5,9.67,66.7,0,0,1,2,0,16.7,16.7
2025,84,Amon-Ra St. Brown,DET,WR,1,7,TB,6.024096385542169,10,34.5,6,86,35.7,14.33,8.6,60,1,100,0,0,0,20.6,20.6
2025,85,Rome Odunze,CHI,WR,1,10,NYG,11.363636363636363,10,27.8,6,86,39.1,14.33,8.6,60,1,100,2,2,0,20.6,20.6
2025,86,CeeDee Lamb,DAL,WR,1,9,ARZ,10.619469026548673,12,30.8,7,85,34,12.14,7.08,58.3,0,0,0,1,0,15.5,15.5
2025,87,Christian Watson,GB,WR,1,8,PIT,7.2727272727272725,4,10.8,4,85,23.6,21.25,21.25,100,0,0,0,0,0,12.5,12.5
2025,88,Marvin Mims,DEN,WR,1,7,NYG,13.725490196078432,7,14,6,85,30.5,14.17,12.14,85.7,0,0,1,1,0,15.8,15.8
2025,89,George Kittle,SF,TE,1,10,LA,13.636363636363635,9,23.1,9,84,26.3,9.33,9.33,100,1,33.3,0,4,0,23.4,23.4
2025,90,Jaylen Waddle,MIA,WR,1,10,BUF,7.142857142857142,7,33.3,5,84,48.6,16.8,12,71.4,1,50,0,0,0,19.4,19.4
2025,91,DeVonta Smith,PHI,WR,1,8,NYG,7.964601769911504,9,45,6,84,46.9,14,9.33,66.7,0,0,0,1,0,14.4,14.4
2025,92,Alec Pierce,IND,WR,1,10,ATL,8.333333333333332,7,26.9,4,84,32.9,21,12,57.1,1,100,0,0,0,18.4,18.4
2025,93,Troy Franklin,DEN,WR,1,11,KC,7.8431372549019605,8,21.1,4,84,28.5,21,10.5,50,0,0,0,0,0,12.4,12.4
2025,94,Xavier Legette,CAR,WR,1,11,ATL,13.114754098360656,8,17.8,4,83,18.5,20.75,10.38,50,1,33.3,0,1,0,18.3,18.3
2025,95,Jaylen Waddle,MIA,WR,1,9,BLT,8.16326530612245,8,20,6,82,31.4,13.67,10.25,75,0,0,0,1,0,14.2,14.2
2025,96,George Pickens,DAL,WR,1,7,WAS,4.580152671755725,6,20,4,82,31.1,20.5,13.67,66.7,0,0,0,0,0,12.2,12.2
2025,97,Cade Otton,TB,TE,1,10,NE,15,12,27.9,9,82,30,9.11,6.83,75,0,0,0,0,0,17.2,17.2
2025,98,Pat Bryant,DEN,WR,1,11,KC,12.76595744680851,6,15.8,5,82,27.8,16.4,13.67,83.3,0,0,0,1,0,13.2,13.2
2025,99,Rashee Rice,KC,WR,1,9,BUF,10.38961038961039,8,23.5,4,80,32,20,10,50,0,0,0,0,0,18.6,18.6
2025,100,Juwan Johnson,NO,TE,1,7,CHI,7.000000000000001,7,21.9,5,79,33.9,15.8,11.29,71.4,0,0,0,0,0,12.9,12.9
2025,101,Justin Jefferson,MIN,WR,1,7,PHI,7.246376811594203,10,23.8,5,79,25.2,15.8,7.9,50,0,0,1,2,0,12.9,12.9
2025,102,George Pickens,DAL,WR,1,9,ARZ,5.343511450381679,7,17.9,6,79,31.6,13.17,11.29,85.7,0,0,0,0,0,13.9,13.9
2025,103,Trey McBride,ARZ,TE,1,12,JAX,6.0606060606060606,10,20,9,79,25.1,8.78,7.9,90,0,0,0,0,0,16.9,16.9
2025,104,George Kittle,SF,TE,1,12,CAR,13.636363636363635,9,28.1,6,78,40.4,13,8.67,66.7,0,0,0,0,0,13.8,13.8
2025,105,Jerry Jeudy,CLV,WR,1,10,NYJ,11.538461538461538,12,37.5,6,78,46.7,13,6.5,50,1,50,0,0,0,19.8,19.8
2025,106,George Pickens,DAL,WR,1,8,DEN,6.870229007633588,9,25.7,7,78,31.7,11.14,8.67,77.8,0,0,1,1,0,14.8,14.8
2025,107,Zay Flowers,BLT,WR,1,11,CLV,4.273504273504273,5,20,3,78,40.4,26,15.6,60,0,0,0,0,0,11.3,11.3
2025,108,Davante Adams,LA,WR,1,10,SF,7.207207207207207,8,22.2,6,77,27.5,12.83,9.63,75,1,25,1,2,0,19.7,19.7
2025,109,Dalton Schultz,HST,TE,1,9,DEN,7.766990291262135,8,20,6,77,35.6,12.83,9.63,75,0,0,0,0,0,13.7,13.7
2025,110,Theo Johnson,NYG,TE,1,12,DET,6.8493150684931505,5,13.5,3,77,19.3,25.67,15.4,60,0,0,2,2,0,10.7,10.7
2025,111,Jaylin Noel,HST,WR,1,7,SEA,20,7,14.3,4,77,33.6,19.25,11,57.1,0,0,0,1,0,11.7,11.7
2025,112,Oronde Gadsden,LAC,TE,1,8,MIN,7.352941176470589,5,20,5,77,33.9,15.4,15.4,100,1,33.3,1,1,0,18.7,18.7
2025,113,CeeDee Lamb,DAL,WR,1,12,PHI,9.734513274336283,11,30.6,4,75,21.2,18.75,6.82,36.4,0,0,2,2,0,11.5,11.5
2025,114,Nico Collins,HST,WR,1,9,DEN,9.322033898305085,11,27.5,7,75,34.7,10.71,6.82,63.6,0,0,0,1,0,14.5,14.5
2025,115,Rashid Shaheed,NO,WR,1,8,TB,13.48314606741573,12,23.5,9,75,28.4,8.33,6.25,75,0,0,0,0,1,15.5,15.5
2025,116,Kayshon Boutte,NE,WR,1,8,CLV,11.11111111111111,5,20.8,3,75,26.6,25,15,60,1,33.3,0,0,0,16.5,16.5
2025,117,Zay Flowers,BLT,WR,1,10,MIN,5.128205128205128,6,20.7,4,75,42.6,18.75,12.5,66.7,0,0,0,1,0,12.1,12.1
2025,118,Puka Nacua,LA,WR,1,11,SEA,4.9079754601226995,8,28.6,7,75,57.7,10.71,9.38,87.5,0,0,0,0,1,15.3,15.3
2025,119,Theo Johnson,NYG,TE,1,10,CHI,10.95890410958904,8,22.2,7,75,26.1,10.71,9.38,87.5,0,0,0,1,0,14.5,14.5
2025,120,Cooper Kupp,SEA,WR,1,10,ARZ,2.941176470588235,2,16.7,2,74,41.6,37,37,100,0,0,0,0,0,9.4,9.4
2025,121,Deebo Samuel,WAS,WR,1,11,MIA,8.16326530612245,8,26.7,7,74,34.7,10.57,9.25,87.5,1,100,0,1,0,20.7,20.7
2025,122,Darnell Mooney,ATL,WR,1,12,NO,4.225352112676056,3,13,3,74,37.2,24.67,24.67,100,1,50,0,0,0,16.4,16.4
2025,123,Justin Jefferson,MIN,WR,1,8,LAC,7.971014492753622,11,35.5,7,74,47.1,10.57,6.73,63.6,0,0,0,0,0,14.4,14.4
2025,124,CeeDee Lamb,DAL,WR,1,8,DEN,8.849557522123893,10,28.6,7,74,30.1,10.57,7.4,70,0,0,2,3,0,14.6,14.6
2025,125,Trey McBride,ARZ,TE,1,7,GB,7.2727272727272725,12,33.3,10,74,26.5,7.4,6.17,83.3,2,100,0,3,0,29.4,29.4
2025,126,Roman Wilson,PIT,WR,1,8,GB,25,5,13.9,4,74,33.8,18.5,14.8,80,1,50,0,0,0,17.4,17.4
2025,127,DJ Moore,CHI,WR,1,8,BLT,8.536585365853659,7,18.4,4,73,25.6,18.25,10.43,57.1,0,0,1,1,0,11.6,11.6
2025,128,Marquise Brown,KC,WR,1,9,BUF,5.555555555555555,4,11.8,2,73,29.2,36.5,18.25,50,0,0,0,0,0,9.3,9.3
2025,129,DJ Moore,CHI,WR,1,9,CIN,7.317073170731707,6,16.2,4,72,23.8,18,12,66.7,0,0,0,0,0,23,22.98
2025,130,Romeo Doubs,GB,WR,1,7,ARZ,9.523809523809524,8,27.6,6,72,40.2,12,9,75,0,0,0,0,0,13.2,13.2
2025,131,Brock Bowers,LV,TE,1,11,DAL,14.457831325301203,12,28.6,7,72,30.3,10.29,6,58.3,0,0,0,2,0,14.2,14.2
2025,132,Kyle Williams,NE,WR,1,10,TB,9.523809523809524,2,6.5,1,72,26.7,72,36,50,1,50,0,0,0,14.2,14.2
2025,133,Jauan Jennings,SF,WR,1,10,LA,10.465116279069768,9,23.1,6,71,22.3,11.83,7.89,66.7,1,33.3,1,1,1,18.1,18.1
2025,134,Parker Washington,JAX,WR,1,12,ARZ,7.777777777777778,7,23.3,5,71,27.7,14.2,10.14,71.4,1,33.3,1,2,0,18.1,18.1
2025,135,Chris Olave,NO,WR,1,12,ATL,8.609271523178808,13,28.9,9,70,28.8,7.78,5.38,69.2,0,0,0,0,0,16,16
2025,136,AJ Barner,SEA,TE,1,11,LA,15.625,10,22.7,10,70,25.1,7,7,100,0,0,0,1,0,17.1,17.1
2025,137,Chimere Dike,TEN,WR,1,7,NE,5.555555555555555,4,11.8,4,70,27.5,17.5,17.5,100,1,100,0,0,0,16.9,16.9
2025,138,Stefon Diggs,NE,WR,1,7,TEN,7.000000000000001,7,29.2,7,69,29.5,9.86,9.86,100,0,0,0,1,0,13.9,13.9
2025,139,DeVonta Smith,PHI,WR,1,10,GB,6.1946902654867255,7,26.9,4,69,37.7,17.25,9.86,57.1,1,100,0,0,0,16.9,16.9
2025,140,Alec Pierce,IND,WR,1,8,TEN,5.952380952380952,5,16.1,2,69,25.4,34.5,13.8,40,0,0,0,0,0,8.9,8.9
2025,141,Xavier Hutchinson,HST,WR,1,8,SF,10.714285714285714,6,15.4,5,69,21.7,13.8,11.5,83.3,1,50,0,1,0,17.9,17.9
2025,142,Tyler Warren,IND,TE,1,7,LAC,4.716981132075472,5,14.7,4,69,24,17.25,13.8,80,1,50,1,2,0,16.9,16.9
2025,143,Darnell Mooney,ATL,WR,1,7,SF,7.042253521126761,5,13.2,3,68,28.2,22.67,13.6,60,0,0,0,0,0,9.8,9.8
2025,144,Rashid Shaheed,NO,WR,1,9,LA,10.112359550561797,9,36,5,68,38.6,13.6,7.56,55.6,0,0,0,1,0,11.8,11.8
2025,145,Oronde Gadsden,LAC,TE,1,9,TEN,7.352941176470589,5,17.2,5,68,27.2,13.6,13.6,100,0,0,1,1,0,11.8,11.8
2025,146,George Kittle,SF,TE,1,11,ARZ,9.090909090909092,6,23.1,6,67,33.5,11.17,11.17,100,2,66.7,2,2,0,24.7,24.7
2025,147,Zay Jones,ARZ,WR,1,7,GB,12.5,2,5.6,2,67,24,33.5,33.5,100,0,0,0,0,0,8.7,8.7
2025,148,Courtland Sutton,DEN,WR,1,8,DAL,5,6,20.7,4,67,27.1,16.75,11.17,66.7,0,0,0,0,0,10.7,10.7
2025,149,Darnell Washington,PIT,TE,1,11,CIN,11.627906976744185,5,16.1,4,67,27.6,16.75,13.4,80,0,0,0,0,0,10.7,10.7
2025,150,Ladd McConkey,LAC,WR,1,7,IND,13.461538461538462,14,25.5,9,67,16,7.44,4.79,64.3,0,0,0,3,0,15.7,15.7
2025,151,Travis Kelce,KC,TE,1,9,BUF,4.807692307692308,5,14.7,4,66,26.4,16.5,13.2,80,0,0,1,1,0,12.6,12.6
2025,152,Greg Dortch,ARZ,WR,1,11,SF,18.181818181818183,6,10.5,6,66,14.6,11,11,100,1,50,0,2,0,18.6,18.6
2025,153,CeeDee Lamb,DAL,WR,1,11,LV,5.3097345132743365,6,18.2,5,66,24.6,13.2,11,83.3,1,25,1,3,0,17.6,17.6
2025,154,Jameson Williams,DET,WR,1,9,MIN,6.0606060606060606,6,16.2,4,66,23.2,16.5,11,66.7,1,50,0,1,0,16.6,16.6
2025,155,Andrei Iosivas,CIN,WR,1,9,CHI,12.068965517241379,7,14.9,5,66,14,13.2,9.43,71.4,1,25,2,2,0,18,18
2025,156,Theo Johnson,NYG,TE,1,7,DEN,9.58904109589041,7,21.2,3,66,23.3,22,9.43,42.9,1,33.3,0,0,0,15.6,15.6
2025,157,John Metchie,NYJ,WR,1,12,BLT,14.583333333333334,7,25,6,65,29.3,10.83,9.29,85.7,1,100,0,1,0,18.5,18.5
2025,158,Cade Otton,TB,TE,1,7,DET,11.25,9,18,7,65,28.5,9.29,7.22,77.8,0,0,0,0,0,13.5,13.5
2025,159,Mack Hollins,NE,WR,1,11,NYJ,7.6923076923076925,5,14.7,4,64,22.8,16,12.8,80,0,0,0,0,0,10.4,10.4
2025,160,DJ Moore,CHI,WR,1,12,PIT,8.536585365853659,7,20,5,64,26.8,12.8,9.14,71.4,2,66.7,1,2,0,23.4,23.4
2025,161,Jakobi Meyers,JAX,WR,1,11,LAC,5.714285714285714,6,27.3,5,64,41.8,12.8,10.67,83.3,0,0,0,1,0,11.4,11.4
2025,162,Tyler Johnson,NYJ,WR,1,8,CIN,31.25,5,15.2,3,64,25.8,21.33,12.8,60,1,50,0,1,0,15.4,15.4
2025,163,Zay Flowers,BLT,WR,1,9,MIA,4.273504273504273,5,21.7,5,64,31.4,12.8,12.8,100,0,0,1,1,0,11.4,11.4
2025,164,Puka Nacua,LA,WR,1,10,SF,3.6809815950920246,6,16.7,5,64,22.9,12.8,10.67,83.3,1,25,0,0,0,17.4,17.4
2025,165,Tee Higgins,CIN,WR,1,11,PIT,8.421052631578947,8,20,3,63,31.7,21,7.88,37.5,1,100,0,1,0,15.3,15.3
2025,166,Chris Olave,NO,WR,1,8,TB,7.9470198675496695,12,23.5,8,63,23.9,7.88,5.25,66.7,0,0,0,0,0,14,14
2025,167,Zay Flowers,BLT,WR,1,8,CHI,7.6923076923076925,9,40.9,7,63,33.9,9,7,77.8,0,0,0,1,0,14.1,14.1
2025,168,Jaylin Noel,HST,WR,1,8,SF,17.142857142857142,6,15.4,5,63,19.8,12.6,10.5,83.3,0,0,0,0,0,11.3,11.3
2025,169,Davante Adams,LA,WR,1,12,TB,7.207207207207207,8,22.9,5,62,22.7,12.4,7.75,62.5,2,66.7,2,2,0,23.2,23.2
2025,170,Tyler Lockett,LV,WR,1,12,CLV,9.803921568627452,5,11.4,4,62,21.8,15.5,12.4,80,0,0,0,0,0,10.2,10.2
2025,171,Darius Slayton,NYG,WR,1,9,SF,11.475409836065573,7,21.2,5,62,32.5,12.4,8.86,71.4,0,0,1,1,0,11.2,11.2
2025,172,Kyle Pitts,ATL,TE,1,7,SF,8.620689655172415,10,26.3,7,62,25.7,8.86,6.2,70,0,0,0,0,0,13.2,13.2
2025,173,Wan'Dale Robinson,NYG,WR,1,10,CHI,7.575757575757576,10,27.8,6,62,21.6,10.33,6.2,60,0,0,0,0,0,12.2,12.2
2025,174,Harold Fannin,CLV,TE,1,8,NE,7.6923076923076925,8,22.9,6,62,39.7,10.33,7.75,75,1,50,0,1,0,18.4,18.4
