,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Alignment,Alignment,Alignment,Alignment,FP,FP,FP,FP,FP,FP,FP,FP
2025,9,Kyle Pitts,ATL,TE,13,Cover 1,19.405940594059405,23.275862068965516,95.5,98,87.5,27,25.7,2.63,0.28,9.52,257,22.3,258,38.8,9.56,13.58,19,70.4,123,6.47,99,5.21,2,1.42,66.7,2,0,0,15,0.153,125.2,20,27.4,0,0,21,77.8,3,29.4,1,3.7,4,2,50,0,4,0.21,28.7,1.17,0.674,20.4,33.7,45.9,0,56.8,47.5,4.37,3.65,0.72,0.58,0.48,47.5
2025,10,Brock Bowers,LV,TE,11,Cover 3,31.56498673740053,31.32530120481928,73.2,119,83.2,26,21,2.13,0.22,7.35,191,24.9,253,27,9.73,10.54,24,92.3,84,3.5,51,2.13,0,0.33,0,3,1,0,12,0.101,91.2,22,25.6,1,3.8,24,92.3,2,13.6,0,0,9,8,88.9,0,2,0.08,24.8,1.9,0.246,26.1,42,31.1,0.8,49.3,43.2,4.48,3.93,0.55,0.41,0.36,43.2
2025,11,Kyle Pitts,ATL,TE,15,Cover 3,31.683168316831683,29.310344827586203,94.8,160,83.8,34,18.9,1.56,0.21,8.21,279,24.4,249,17.9,7.32,10.38,24,70.6,99,4.13,28,1.17,1,0.9,16.7,3,0,0,13,0.081,89,24,20.2,5,14.7,29,85.3,3,22.7,1,2.9,7,3,42.9,0,2,0.08,21.7,-0.74,-0.079,22.5,33.1,44.4,0,54.9,59.4,3.66,3.96,-0.3,0.34,0.37,59.4
2025,12,Oronde Gadsden,LAC,TE,15,Cover 3,22.400000000000002,30.88235294117647,54.2,84,57.5,21,16.9,2.92,0.25,10.14,213,22.2,245,26.3,11.67,15.31,16,76.2,90,5.63,58,3.63,0,0.56,0,1,1,0,9,0.107,94.3,16,20.8,0,0,18,85.7,2,31.3,1,4.8,3,2,66.7,0,2,0.13,25.3,3.36,0.404,16.7,39.3,41.7,2.4,40.5,39.7,2.7,2.65,0.05,0.48,0.47,39.7
2025,13,Tucker Kraft,GB,TE,6,Cover 1,29.47368421052631,46.34146341463415,50.4,56,82.4,19,31.1,4.3,0.34,3.68,70,12.4,241,42.1,12.68,16.07,15,78.9,178,11.87,78,5.2,2,1.31,66.7,4,1,1,12,0.214,153.8,14,31.1,2,10.5,18,94.7,0,33.3,3,15.8,2,1,50,0,6,0.4,35.2,5.89,1.225,10.7,37.5,51.8,0,51.1,38.4,8.52,6.39,2.13,0.91,0.69,38.4
2025,14,Dawson Knox,BUF,TE,11,Cover 3,37.94326241134752,35.41666666666667,56.6,107,48.9,17,9.6,2.23,0.16,9.65,164,15,239,15.4,14.06,14.94,16,94.1,78,4.88,25,1.56,2,2.27,25,2,2,2,10,0.093,158,10,9.5,0,0,17,100,1,28.6,1,5.9,3,3,100,0,1,0.06,18.1,5.44,1.194,14,29.9,54.2,1.9,51.9,49,4.72,4.45,0.27,0.49,0.46,49
2025,15,Dallas Goedert,PHI,TE,12,Cover 3,31.06796116504854,35,83.5,128,81,28,20.7,1.8,0.22,7.29,204,16.1,230,21.3,8.21,11.5,20,71.4,110,5.5,43,2.15,1,1.02,20,1,1,1,9,0.07,107.7,21,24.7,1,3.6,23,82.1,1,10.5,2,7.1,3,2,66.7,0,1,0.05,24.6,0.84,0.385,10.9,44.5,43.8,0.8,49,48.4,4.08,4.03,0.05,0.38,0.38,48.4
2025,16,Mark Andrews,BLT,TE,14,Cover 1,27.129337539432175,31.343283582089555,78.3,86,71.7,21,19.6,2.42,0.24,8.86,186,17.4,208,21.2,9.9,12.24,17,81,64,3.76,25,1.47,2,1.18,33.3,4,1,0,12,0.14,119.8,17,23,0,0,18,85.7,0,12.5,1,4.8,5,5,100,0,0,0,25.9,1.78,0.581,23.3,64,12.8,0,49.8,39.2,3.56,2.8,0.76,0.58,0.46,39.2
2025,17,Harold Fannin,CLV,TE,14,Cover 3,25.55831265508685,27.884615384615387,68.5,103,60.9,29,19,2.02,0.28,5.38,156,17.5,208,26,7.17,10.4,20,69,123,6.15,61,3.05,1,0.88,25,1,0,0,8,0.078,72.2,21,22.8,2,6.9,23,79.3,1,10.5,0,0,3,1,33.3,0,4,0.2,28.4,0.09,-0.278,11.7,35,51.5,1.9,46.8,44.6,3.34,3.19,0.15,0.45,0.43,44.6
2025,18,Chig Okonkwo,TEN,TE,13,Cover 3,33.51063829787234,36.36363636363637,68.5,126,57.5,28,14.4,1.63,0.22,4.68,131,10.9,206,18.1,7.36,10.3,20,71.4,118,5.9,31,1.55,1,0.6,33.3,2,0,0,8,0.063,104.2,23,18.5,10,35.7,23,82.1,2,15.8,3,10.7,2,2,100,0,2,0.1,23.9,0.11,0.312,16.7,42.1,40.5,0.8,46.6,43.7,3.58,3.36,0.22,0.37,0.35,43.7
2025,19,Cade Otton,TB,TE,13,Cover 3,31.625835189309576,35,88,142,72.8,28,16.2,1.44,0.2,4.25,119,10,205,18.3,7.32,10.25,20,71.4,135,6.75,38,1.9,1,1.51,25,2,0,0,8,0.056,89.1,20,16.9,4,14.3,25,89.3,1,16.7,1,3.6,7,3,42.9,0,2,0.1,17.9,0.61,-0.118,19,48.6,31.7,0.7,46.5,48,3.58,3.7,-0.12,0.33,0.34,48
2025,20,AJ Barner,SEA,TE,12,Cover 3,31.871345029239766,28.125,83.3,109,62.6,18,11.2,1.88,0.17,7.5,135,10.6,205,13,11.39,15.77,13,72.2,105,8.08,31,2.38,2,1.27,22.2,2,1,1,7,0.064,123.6,12,12.5,1,5.6,13,72.2,3,27.3,0,0,1,1,100,0,3,0.23,15.1,3.81,0.504,3.7,11.9,81.7,2.8,45.5,35.2,3.79,2.94,0.85,0.42,0.32,35.2
2025,21,Tyler Warren,IND,TE,12,Cover 4,18.333333333333332,24.528301886792452,90.7,88,81.5,26,26.5,2.33,0.3,6.19,161,23.1,205,26.4,7.88,12.06,17,65.4,127,7.47,28,1.65,0,0.85,0,4,0,0,10,0.114,89.4,23,31.1,3,11.5,24,92.3,1,18.8,3,11.5,8,2,25,0,1,0.06,31.3,0.31,0.22,20.5,36.4,38.6,4.5,37.5,46.5,3.13,3.88,-0.75,0.43,0.53,46.5
2025,22,Dalton Schultz,HST,TE,11,Cover 2,12.526539278131635,19.41747572815534,83.3,59,70.2,20,25.6,3.44,0.34,6.1,122,26.3,203,46.2,10.15,10.68,19,95,104,5.47,29,1.53,0,0.17,0,0,0,0,9,0.153,109,12,28.6,0,0,19,95,1,5.3,0,0,1,1,100,0,2,0.11,32.8,3.01,0.638,10.2,35.6,52.5,1.7,39.3,35.8,3.57,3.25,0.32,0.67,0.61,35.8
2025,23,Pat Freiermuth,PIT,TE,9,Cover 2,15.488215488215488,24.528301886792452,57.6,46,54.1,13,16.9,4.33,0.28,5.38,70,24.7,199,29,15.31,15.31,13,100,129,9.92,37,2.85,1,0.14,50,0,0,0,8,0.174,144.4,11,23.9,4,30.8,13,100,2,15.4,0,0,1,1,100,0,1,0.08,27.7,7.86,1.199,10.9,65.2,23.9,0,38.9,25.4,4.32,2.82,1.5,0.85,0.55,25.4
2025,24,Theo Johnson,NYG,TE,9,Cover 1,25.12437810945274,21.91780821917808,80,101,75.4,16,15,1.97,0.16,8.38,134,15.8,199,24,12.44,16.58,12,75,99,8.25,22,1.83,1,0.22,25,2,2,0,8,0.079,137.2,14,18.4,3,18.8,12,75,1,33.3,0,0,6,6,100,0,1,0.08,18.8,4.98,0.815,18.8,51.5,25.7,4,37.9,20.3,4.21,2.26,1.95,0.38,0.2,20.3
2025,25,Juwan Johnson,NO,TE,13,Cover 4,25.793650793650798,22,85.1,130,77.4,22,14.5,1.49,0.17,8.64,190,15.6,194,16.9,8.82,11.41,17,77.3,66,3.88,12,0.71,0,0.23,0,0,1,0,10,0.077,103.2,19,17.4,0,0,19,86.4,1,11.8,1,4.5,3,2,66.7,0,0,0,18,1.58,0.426,8.5,60.8,29.2,1.5,36.4,37.4,2.8,2.88,-0.08,0.28,0.29,37.4
2025,26,Zach Ertz,WAS,TE,7,Cover 3,33.23262839879154,28.169014084507044,65.1,110,67.1,20,15.3,1.74,0.18,10.4,208,22.6,191,18.4,9.55,11.94,16,80,48,3,16,1,0,0.06,0,1,1,0,7,0.064,85.6,14,17.9,1,5,16,80,2,20,0,0,2,2,100,0,2,0.13,21.5,1.13,0.273,15.5,50.9,33.6,0,35.1,32.3,5.01,4.62,0.39,0.32,0.29,32.3
2025,27,Harold Fannin,CLV,TE,12,Cover 1,25.06203473945409,22.115384615384613,71.6,101,67.8,23,17.4,1.86,0.23,8.61,198,20.6,188,22.9,8.17,12.53,15,65.2,91,6.07,46,3.07,1,0.81,50,3,0,0,10,0.099,105,18,19.1,1,4.3,20,87,2,21.4,3,13,5,4,80,0,1,0.07,26.4,0.06,0.297,17.8,46.5,33.7,2,39.8,43.4,3.32,3.62,-0.3,0.39,0.43,43.4
2025,28,T.J. Hockenson,MIN,TE,11,Cover 3,24.664879356568363,31.818181818181817,73.1,92,66.7,21,17.2,2.01,0.23,5.38,113,12.3,185,19.7,8.81,10.88,17,81,92,5.41,22,1.29,0,0.87,0,2,0,0,9,0.098,103.4,13,16,1,4.8,19,90.5,1,13.3,2,9.5,4,4,100,0,1,0.06,22.6,1.73,0.331,10.9,47.8,40.2,1.1,35.5,37.9,3.23,3.45,-0.22,0.39,0.41,37.9
2025,29,Dalton Schultz,HST,TE,11,Cover 6,14.012738853503185,18.446601941747574,88.9,66,81.5,19,26,2.76,0.29,5,95,16.5,182,31.3,9.58,10.71,17,89.5,99,5.82,19,1.12,0,0.13,0,0,0,0,9,0.136,106.6,12,26.1,0,0,17,89.5,0,17.6,0,0,2,2,100,0,1,0.06,30.6,2.86,0.506,4.5,34.8,59.1,1.5,35.2,30,3.2,2.73,0.47,0.53,0.45,30
2025,30,Trey McBride,ARZ,TE,12,Cover 2,11.84407796101949,15.151515151515152,96.6,79,89.8,25,31.6,2.27,0.32,5.44,136,33.4,179,30.4,7.16,10.53,17,68,110,6.47,48,2.82,0,0.05,0,0,0,0,9,0.114,88.6,19,41.3,4,16,21,84,0,5.9,0,0,5,1,20,0,5,0.29,34.2,0.22,0.187,11.4,58.2,30.4,0,34.9,34.6,2.91,2.88,0.03,0.44,0.44,34.6
2025,31,Daniel Bellinger,NYG,TE,7,Cover 3,31.63265306122449,42.30769230769231,44.9,62,38.8,11,8,2.89,0.18,11.55,127,10.7,179,13.7,16.27,19.89,9,81.8,80,8.89,36,4,2,1.65,33.3,2,1,0,8,0.129,158.3,8,8,1,9.1,10,90.9,2,50,1,9.1,0,0,0,0,1,0.11,17.2,8.25,1.493,14.5,37.1,37.1,11.3,38.9,33.9,5.56,4.85,0.71,0.63,0.55,33.9
2025,32,Dalton Kincaid,BUF,TE,8,Cover 3,26.81564245810056,24.489795918367346,27.4,48,35.8,12,10.8,3.65,0.25,7.67,92,13.5,175,16.7,14.58,14.58,12,100,83,6.92,19,1.58,1,0.1,20,1,0,0,8,0.167,146.5,10,15.4,3,25,12,100,0,25,0,0,2,2,100,0,0,0,26.1,6.04,0.88,22.9,43.8,33.3,0,35.5,24.3,4.44,3.03,1.41,0.74,0.51,24.3
2025,33,Greg Dulcich,MIA,TE,8,Cover 3,41.732283464566926,58.06451612903226,29.9,53,44.5,18,16.4,3.26,0.34,5,90,12.1,173,19.9,9.61,12.36,14,77.8,109,7.79,28,2,0,0.58,0,4,0,0,7,0.132,106.7,15,18.1,2,11.1,15,83.3,0,33.3,0,0,4,3,75,0,0,0,34,2.6,0.357,17,26.4,56.6,0,31.3,28.1,3.91,3.51,0.4,0.59,0.53,28.1
2025,34,Gunnar Helm,TEN,TE,12,Cover 3,34.34782608695652,44.44444444444444,45.2,79,37.8,24,13,2.19,0.3,6.13,147,12.1,173,15.8,7.21,9.11,19,79.2,94,4.95,18,0.95,1,0.42,33.3,2,1,0,8,0.101,110.6,19,16.4,3,12.5,23,95.8,1,11.1,1,4.2,5,2,40,0,1,0.05,29.3,-0.23,0.004,8.9,36.7,53.2,1.3,42.3,41.4,3.52,3.45,0.07,0.54,0.52,41.4
2025,35,Kyle Pitts,ATL,TE,9,Cover 2,16.03960396039604,18.103448275862068,95.7,81,86.2,21,23.6,2.07,0.26,6.38,134,25.2,168,25.9,8,9.33,18,85.7,68,3.78,14,0.78,0,0.15,0,1,0,0,7,0.086,80.2,9,18.4,0,0,21,100,2,5.6,1,4.8,4,2,50,0,2,0.11,26.9,0.7,0.035,19.8,34.6,45.7,0,34.8,39.3,3.87,4.36,-0.49,0.43,0.48,39.3
2025,36,Sam LaPorta,DET,TE,7,Cover 3,34.49781659388647,30.612244897959183,47,79,80.6,15,16.7,2.1,0.19,5.2,78,14.2,166,22.5,11.07,12.77,13,86.7,106,8.15,30,2.31,1,0.75,14.3,1,1,1,8,0.101,135,10,16.9,1,6.7,14,93.3,0,16.7,1,6.7,3,3,100,1,3,0.23,18.5,4.14,0.876,19,36.7,43,1.3,35.6,27.1,5.09,3.87,1.22,0.45,0.34,27.1
2025,37,Dalton Schultz,HST,TE,14,Cover 3,25.05307855626327,22.330097087378643,75.4,118,63.1,23,13.9,1.4,0.19,7.22,166,12.5,165,12.6,7.17,8.25,20,87,52,2.6,21,1.05,0,0.12,0,0,0,0,8,0.068,96.6,16,14.3,0,0,21,91.3,2,0,0,0,1,0,0,0,1,0.05,18.9,-0.2,0.454,9.3,25.4,65.3,0,36.5,39.1,2.61,2.79,-0.18,0.31,0.33,39.1
2025,38,Jake Ferguson,DAL,TE,12,Cover 2,17.684210526315788,24,78.3,84,73,24,23.3,1.96,0.29,7.42,178,22.2,165,18.7,6.88,8.68,19,79.2,87,4.58,32,1.68,0,0.55,0,2,1,0,6,0.071,78,15,28.3,1,4.2,21,87.5,3,5.6,0,0,1,0,0,0,1,0.05,33.3,-0.94,0.345,6,59.5,34.5,0,35.5,41.8,2.96,3.48,-0.52,0.42,0.5,41.8
2025,39,Theo Johnson,NYG,TE,12,Cover 3,27.860696517412936,28.767123287671232,75.3,112,71.8,21,15.8,1.47,0.19,10.19,214,18,165,13.9,7.86,13.75,12,57.1,30,2.5,20,1.67,2,2,28.6,3,2,1,8,0.071,114.2,15,16.1,0,0,15,71.4,3,20,2,9.5,6,5,83.3,1,1,0.08,19.4,-0.83,0.39,15.2,44.6,37.5,2.7,40.5,39.1,3.38,3.26,0.12,0.36,0.35,39.1
2025,40,Mason Taylor,NYJ,TE,10,Cover 3,33.8368580060423,31.746031746031743,61.5,112,72.3,20,16,1.47,0.18,6.05,121,12.9,165,19.7,8.25,10.31,16,80,77,4.81,16,1,0,0.15,0,3,0,0,10,0.089,101,15,18.3,0,0,18,90,0,14.3,1,5,3,2,66.7,0,0,0,22.7,1.16,0.597,18.8,31.3,50,0,32.5,31.5,3.25,3.15,0.1,0.29,0.28,31.5
2025,41,Harold Fannin,CLV,TE,8,Cover 4,16.129032258064516,21.153846153846153,78.7,65,73,22,28.9,2.52,0.34,5.27,116,31,164,39.6,7.45,11.71,14,63.6,84,6,39,2.79,1,0.86,100,1,0,0,5,0.077,101.3,15,36.6,4,18.2,19,86.4,1,7.7,3,13.6,6,1,16.7,0,6,0.43,39.3,0.51,0.09,13.8,41.5,44.6,0,36.4,36.4,4.55,4.55,0,0.56,0.56,36.4
2025,42,Jake Ferguson,DAL,TE,12,Cover 3,21.684210526315788,23,72.8,103,63.6,23,14.9,1.57,0.22,2.83,65,4.7,162,13,7.04,7.71,21,91.3,110,5.24,36,1.71,4,3.05,40,5,3,3,9,0.087,135.6,15,15.6,3,13,22,95.7,0,5.6,1,4.3,1,1,100,1,5,0.24,21.7,0.55,0.267,6.8,54.4,37.9,1,61.2,55.3,5.1,4.61,0.49,0.59,0.54,55.3
2025,43,Cole Kmet,CHI,TE,11,Cover 3,39.413680781758956,55.55555555555556,66.3,121,53.3,25,12.2,1.31,0.21,9.8,245,14.5,159,10.5,6.36,11.36,14,56,66,4.71,18,1.29,2,1.78,25,1,1,1,8,0.066,101.9,14,11.8,3,12,18,72,6,23.1,2,8,3,1,33.3,0,1,0.07,19.1,-2.01,0.328,21.5,21.5,52.1,5,41.9,46.3,3.81,4.21,-0.4,0.35,0.38,46.3
2025,44,Travis Kelce,KC,TE,10,Cover 1,26.418786692759294,22.115384615384613,92.3,135,80.4,23,16.1,1.16,0.17,8.43,194,16.1,157,20.5,6.83,11.21,14,60.9,107,7.64,48,3.43,0,0.39,0,3,0,0,8,0.059,63.1,17,16.8,2,8.7,15,65.2,4,16.7,1,4.3,2,1,50,0,3,0.21,19.3,-0.81,0.237,17,49.6,32.6,0.7,29.7,27.9,2.97,2.79,0.18,0.22,0.21,27.9
2025,45,Oronde Gadsden,LAC,TE,5,Cover 2,12.533333333333333,13.23529411764706,59.3,47,62.7,9,14.8,3.34,0.19,12.22,110,20.3,157,30.3,17.44,17.44,9,100,47,5.22,12,1.33,1,0.99,50,1,0,0,6,0.128,155.8,3,9.4,0,0,9,100,3,37.5,0,0,1,1,100,0,0,0,23.7,9.33,0.975,10.6,46.8,42.6,0,30.7,26.5,6.14,5.3,0.84,0.65,0.56,26.5
2025,46,Evan Engram,DEN,TE,13,Cover 3,33.531157270029674,32.432432432432435,53,113,52.6,24,12.1,1.38,0.21,4.13,99,6.3,156,10.8,6.5,9.18,17,70.8,112,6.59,32,1.88,0,0.19,0,2,0,0,5,0.044,88.2,13,10.2,1,4.2,19,79.2,1,6.7,2,8.3,0,0,0,0,2,0.12,21.1,-0.3,-0.113,15,41.6,40.7,2.7,32.6,34.3,2.51,2.64,-0.13,0.29,0.3,34.3
2025,47,Trey McBride,ARZ,TE,8,Cover 6,10.194902548725636,9.696969696969697,93.5,68,88.3,16,26.7,2.22,0.24,6,96,22.9,151,35.8,9.44,10.79,14,87.5,62,4.43,24,1.71,0,0.09,0,0,0,0,6,0.088,106,11,33.3,2,12.5,14,87.5,1,7.1,0,0,2,1,50,0,2,0.14,30.2,2.41,0.555,5.9,70.6,22.1,1.5,29.1,27,3.64,3.37,0.27,0.43,0.4,27
2025,48,Cade Otton,TB,TE,10,Cover 2,15.14476614699332,22.5,94.4,68,76.4,18,22.8,2.22,0.26,7.33,132,22,151,26.2,8.39,10.79,14,77.8,55,3.93,17,1.21,0,0.2,0,1,0,0,8,0.118,78.5,13,26,0,0,16,88.9,0,15.4,0,0,4,2,50,0,1,0.07,25,0.86,0.138,14.7,55.9,29.4,0,29.1,28.9,2.91,2.89,0.02,0.43,0.43,28.9
2025,49,Brenton Strange,JAX,TE,9,Cover 3,32.98245614035088,28.8135593220339,50.2,94,65.3,17,13,1.61,0.18,7.18,122,10.7,151,18.3,8.88,12.58,12,70.6,76,6.33,27,2.25,0,0.21,0,3,0,0,7,0.074,97.9,12,12.6,0,0,16,94.1,1,30,2,11.8,5,2,40,0,4,0.33,17.3,1.47,0.624,17,38.3,44.7,0,27.1,28.1,3.01,3.12,-0.11,0.29,0.3,28.1
2025,50,Sam LaPorta,DET,TE,6,Cover 2,21.397379912663755,30.612244897959183,51.9,49,83.1,15,27.8,3.06,0.31,6.4,96,32.3,150,35.3,10,12.5,12,80,81,6.75,30,2.5,1,0.43,100,1,0,0,6,0.122,130.6,9,26.5,0,0,13,86.7,0,16.7,0,0,1,0,0,0,1,0.08,31.3,2.91,0.826,26.5,36.7,36.7,0,33,26.7,5.5,4.44,1.06,0.67,0.54,26.7
2025,51,Colby Parkinson,LA,TE,9,Cover 3,36.05150214592275,32.72727272727273,57.9,84,45.7,18,10.2,1.75,0.21,3.39,61,4.1,147,9.5,8.17,9.8,15,83.3,130,8.67,16,1.07,3,1.51,27.3,5,1,0,8,0.095,140.3,13,11.1,4,22.2,18,100,0,9.1,2,11.1,2,1,50,0,2,0.13,16.4,1.53,0.593,15.5,10.7,73.8,0,47.7,37.6,5.3,4.18,1.12,0.57,0.45,37.6
2025,52,Michael Mayer,LV,TE,9,Cover 3,32.535885167464116,30.612244897959183,45.3,68,46.3,15,11.7,2.15,0.22,7.13,107,14.4,146,15.2,9.73,12.17,12,80,85,7.08,28,2.33,0,0.07,0,0,0,0,8,0.118,107.2,10,11.6,0,0,13,86.7,1,8.3,1,6.7,0,0,0,0,0,0,22.7,2.02,0.593,5.9,16.2,73.5,4.4,26.6,24.2,2.96,2.69,0.27,0.39,0.36,24.2
2025,53,Dalton Kincaid,BUF,TE,9,Cover 1,31.28491620111732,28.57142857142857,39.6,56,52.3,14,15.1,2.57,0.25,13.57,190,23.7,144,19.4,10.29,16,9,64.3,35,3.89,14,1.56,1,1.45,20,2,0,0,6,0.107,122.3,9,13,0,0,11,78.6,3,71.4,1,7.1,3,2,66.7,0,0,0,26.4,0.43,0.738,23.2,58.9,17.9,0,29.4,32.1,3.27,3.57,-0.3,0.53,0.57,32.1
2025,54,Brenton Strange,JAX,TE,8,Cover 1,20,20.33898305084746,53.9,57,67.9,12,15.8,2.47,0.21,7.92,95,13,141,22,11.75,14.1,10,83.3,56,5.6,16,1.6,0,0.07,0,1,0,0,7,0.123,115.6,12,21.4,1,8.3,11,91.7,0,20,0,0,3,2,66.7,0,2,0.2,25,3.6,0.763,15.8,28.1,52.6,3.5,24.1,21.6,3.01,2.7,0.31,0.42,0.38,21.6
