,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Splits,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Alignment,Alignment,Alignment,Alignment,FP,FP,FP,FP,FP,FP,FP,FP
Season,Rank,Name,Team,POS,G,WEEK,OPP,RTE %,TGT %,SNAP %,RTE,RTE %,TGT,TGT %,YPRR,TPRR,aDOT,AY,AY Share,YDS,TM YDS %,YPT,YPR,REC,CR %,YAC,YAC/REC,YACO,YACO/REC,TD,XTD,TM TD %,i20 TGT,EZTGT,EZTD,1D,1D/RR,RATE,1READ,1READ %,DESIGN,DESIGN %,CTGT,CTGT %,DEEP,EXP %,DRP,DRP %,CT,CC,CC %,HERO,MTF,MTF/REC,THREAT %,YPTOE,EPA/TGT,WIDE RTE %,SLOT RTE %,INLINE RTE %,BACK RTE %,FP,XFP,FP/G,XFP/G,DIFF,FP/RR,XFP/RR,RecXFP
2024,,League Avg,,,,,,,,57.056540447504375,5.521514629948365,55.299741824440645,1.5077452667814113,15.153786574870898,2.1,0.27,5.616144578313253,13.475043029259897,15.887005163511185,11.586919104991393,15.05550774526677,7.68,11.01,1.0524956970740103,69.8,5.015490533562823,4.77,1.819277108433735,1.73,0.08261617900172118,0.08237521514629978,6.02383820998279,0.22375215146299485,0.1333907056798623,0.04905335628227195,0.5473321858864028,0.099,52.38037865748694,1.193631669535284,15.22108433734938,0.16265060240963855,10.8,1.2099827882960412,80.3,0.1901893287435456,14.9,0.06712564543889846,4.5,0.1729776247848537,0.08089500860585198,46.8,0.014629948364888123,0.1549053356282272,0.15,24.3,-0.03,0.237,42.003270223752146,48.252495697074046,9.340705679862308,0.4036144578313253,2.7025817555938056,2.7033562822719337,2.7025817555938056,2.7038296041308105,-0.0012478485370048913,0.49,0.49,2.7033562822719337
2024,1,Jayden Reed,GB,WR,1,1,PHI,18,25,70.7,9,75,6,50,15.33,0.67,17.67,106,67.9,138,86.8,23,34.5,4,66.7,53,13.25,34,8.5,1,0.55,50,0,0,0,3,0.333,149.3,4,44.4,1,16.7,5,83.3,3,75,1,16.7,1,1,100,1,1,0.25,60,13.44,1.458,11.1,88.9,0,0,23.8,17.4,23.8,17.41,6.39,2.64,1.93,17.4
2024,2,Justin Jefferson,MIN,WR,1,2,SF,24.324324324324326,23.52941176470588,70.4,9,75,4,33.3,13.33,0.44,21.5,86,51.5,120,59.1,30,40,3,75,56,18.67,4,1.33,1,0.47,100,0,0,0,2,0.222,156.3,4,50,0,0,3,75,2,33.3,0,0,0,0,0,0,2,0.67,44.4,19.8,2.121,33.3,66.7,0,0,21,16.1,21,16.09,4.91,2.33,1.79,16.1
2024,3,Jayden Reed,GB,WR,1,4,MIN,32,29.166666666666668,77,16,80,7,35,7.19,0.44,10.29,72,43.6,115,62.5,16.43,19.17,6,85.7,34,5.67,14,2.33,1,0.49,50,1,0,0,5,0.313,158.3,6,42.9,2,28.6,7,100,1,40,1,14.3,2,2,100,0,0,0,43.8,8.36,1.294,12.5,87.5,0,0,23.5,16.2,23.5,16.18,7.32,1.47,1.01,16.2
2024,4,Ja'Marr Chase,CIN,WR,1,5,BLT,16.129032258064516,25,89.2,10,100,4,40,11.1,0.4,8.75,35,38.5,111,67.7,27.75,27.75,4,100,76,19,0,0,2,0.57,66.7,0,0,0,3,0.3,158.3,3,33.3,1,25,4,100,1,50,0,0,0,0,0,0,3,0.75,40,20.25,2.609,40,60,0,0,27.1,12.6,27.1,12.59,14.51,2.71,1.26,12.6
2024,5,Chris Godwin,TB,WR,1,6,NO,26.229508196721312,25.71428571428571,93.1,16,100,9,56.3,6.88,0.56,3.44,31,30.7,110,57.6,12.22,13.75,8,88.9,100,12.5,66,8.25,2,1.01,66.7,1,1,1,4,0.25,158.3,8,61.5,3,33.3,9,100,0,28.6,0,0,0,0,0,0,5,0.63,56.3,5.88,0.858,6.3,93.8,0,0,31,21.6,31,21.56,9.44,1.94,1.35,21.6
2024,6,Brian Thomas,JAX,WR,1,5,IND,12.727272727272727,33.33333333333333,63.2,7,87.5,4,50,14.43,0.57,20.25,81,72.3,101,78.9,25.25,33.67,3,75,57,19,0,0,1,0.15,50,0,0,0,2,0.286,116.7,4,57.1,0,0,3,75,2,33.3,0,0,0,0,0,0,0,0,57.1,15,1.19,28.6,71.4,0,0,19.1,9.6,19.1,9.55,9.55,2.73,1.36,9.6
2024,7,Chris Godwin,TB,WR,1,2,DET,11.475409836065573,17.142857142857142,80.9,7,100,6,85.7,14,0.86,10.5,63,87.5,98,100,16.33,19.6,5,83.3,56,11.2,8,1.6,1,0.38,100,0,0,0,4,0.571,158.3,4,80,1,16.7,6,100,1,20,0,0,1,0,0,0,0,0,85.7,7.92,1.385,0,100,0,0,20.8,14.9,20.8,14.85,5.95,2.97,2.12,14.9
2024,8,Jaxon Smith-Njigba,SEA,WR,1,2,NE,21.794871794871796,31.818181818181817,83.3,17,85,14,70,5.65,0.82,10.71,150,77.7,96,54.2,6.86,9.6,10,71.4,39,3.9,12,1.2,0,0.07,0,0,0,0,4,0.235,90.2,9,60,0,0,12,85.7,2,10,1,7.1,2,0,0,0,1,0.1,73.7,-1.45,0.426,5.9,94.1,0,0,19.6,23.9,19.6,23.92,-4.32,1.15,1.41,23.9
2024,9,Cooper Kupp,LA,WR,1,1,DET,80.76923076923077,82.35294117647058,100,21,100,14,66.7,4.48,0.67,7.14,100,61,94,69.6,6.71,8.55,11,78.6,28,2.55,12,1.09,1,1.05,100,3,1,0,5,0.238,118.5,14,70,0,0,12,85.7,1,22.2,0,0,1,0,0,1,1,0.09,66.7,-0.48,0.252,14.3,85.7,0,0,26.4,28.3,26.4,28.33,-1.93,1.26,1.35,28.3
2024,10,Demario Douglas,NE,WR,1,6,HST,21.428571428571427,33.33333333333333,60.3,9,100,8,88.9,10.22,0.89,7.5,60,92.3,92,100,11.5,15.33,6,75,57,9.5,23,3.83,1,0.02,100,0,0,0,4,0.444,112.5,7,87.5,0,0,6,75,0,33.3,0,0,0,0,0,0,0,0,88.9,4.38,0.232,0,100,0,0,21.2,11.2,21.2,11.23,9.97,2.36,1.25,11.2
2024,11,Deebo Samuel,SF,WR,1,6,SEA,16.666666666666664,25,82,8,88.9,4,44.4,11.38,0.5,9,36,58.1,91,69.5,22.75,45.5,2,50,72,36,23,11.5,1,0.32,50,2,1,0,1,0.125,135.4,4,50,1,25,4,100,1,50,0,0,1,0,0,0,2,1,44.4,14.68,1.126,50,50,0,0,17.1,9.2,17.1,9.19,7.91,2.14,1.15,9.2
2024,12,Devaughn Vele,DEN,WR,1,6,LAC,44.44444444444444,36.36363636363637,64.2,8,80,4,40,9.75,0.5,13,52,27.1,78,66.7,19.5,19.5,4,100,26,6.5,11,2.75,0,0.01,0,0,0,0,3,0.375,118.8,2,28.6,0,0,4,100,1,50,0,0,0,0,0,0,0,0,50,10.33,1.85,25,75,0,0,11.8,10,11.8,10.03,1.77,1.48,1.25,10
