,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Splits,Overall,Overall,Overall,Overall,Man,Man,Man,Man,Zone,Zone,Zone,Zone,Single-High,Single-High,Single-High,Single-High,Two-High,Two-High,Two-High,Two-High
2025,26,Jakobi Meyers,JAX,WR,1,17,IND,8,8.571428571428571,40,0.23,0.97,0.25,11,0.36,2.09,0.48,28,0.18,0.57,0.16,13,0.23,0.69,0.15,27,0.22,1.11,0.3
2025,27,Tee Higgins,CIN,WR,1,18,CLV,8.097165991902834,8.421052631578947,40,0.2,1.68,0.47,8,0.38,2.5,1.25,31,0.16,1.52,0.28,14,0.29,2,0.34,26,0.15,1.5,0.53
2025,28,DeVonta Smith,PHI,WR,1,14,LAC,8.048289738430583,6.1946902654867255,40,0.17,0.93,0.19,10,0.2,0.1,0.11,29,0.17,1.24,0.23,19,0.05,0.11,0.06,21,0.29,1.67,0.31
2025,29,Amon-Ra St. Brown,DET,WR,1,18,CHI,7.590132827324478,8.433734939759036,40,0.35,3.48,0.62,22,0.36,3.5,0.62,14,0.43,4.43,0.8,24,0.21,1.08,0.23,16,0.56,7.06,1.21
2025,30,Kyle Pitts,ATL,TE,1,15,TB,7.920792079207921,10.344827586206897,40,0.3,4.15,1.14,9,0.33,4.89,1.49,30,0.27,3.83,0.82,18,0.28,4.83,1.37,22,0.32,3.59,0.95
2025,31,Kevin Austin,NO,WR,1,16,NYJ,29.850746268656714,13.043478260869565,40,0.07,0.45,0.1,6,0,0,0,33,0.09,0.55,0.12,19,0.05,0.79,0.13,21,0.1,0.14,0.06
2025,32,John Metchie,NYJ,WR,1,13,ATL,16.736401673640167,16.666666666666664,40,0.2,0.47,0.15,10,0.1,0.7,0.17,28,0.21,0.43,0.15,25,0.16,0.6,0.18,15,0.27,0.27,0.09
2025,33,Trey McBride,ARZ,TE,1,13,TB,5.997001499250374,5.454545454545454,40,0.23,2.05,0.55,5,0.4,1.2,0.32,35,0.2,2.17,0.59,22,0.27,2.45,0.75,18,0.17,1.56,0.32
2025,34,Trey McBride,ARZ,TE,1,15,HST,5.997001499250374,7.878787878787878,40,0.33,3.35,0.93,7,0.43,3.43,1.63,32,0.31,3.44,0.81,19,0.32,3.89,0.71,21,0.33,2.86,1.14
2025,35,Jake Ferguson,DAL,TE,1,14,DET,8.421052631578947,7.000000000000001,40,0.17,1.45,0.27,17,0.18,0.88,0.15,23,0.17,1.87,0.36,16,0.13,0.88,0.21,24,0.21,1.83,0.31
2025,36,Michael Wilson,ARZ,WR,1,14,LA,6.655574043261231,12.903225806451612,40,0.4,3.55,0.93,5,0.8,9.4,1.54,32,0.38,2.97,0.92,14,0.5,3.36,0.62,26,0.35,3.65,1.1
2025,37,Parker Washington,JAX,WR,1,17,IND,10.498687664041995,11.11111111111111,40,0.25,2.88,0.49,12,0.17,3.42,0.51,27,0.26,2.67,0.45,13,0.15,0.77,0.23,27,0.3,3.89,0.61
2025,38,Harold Fannin,CLV,TE,1,14,TEN,9.925558312655088,9.615384615384617,40,0.25,2.85,0.64,10,0.2,4.2,1.22,28,0.29,2.57,0.47,15,0.07,2.33,0.3,25,0.36,3.16,0.84
2025,39,Mike Evans,TB,WR,1,17,MIA,18.660287081339714,11.864406779661017,39,0.18,0.79,0.31,9,0.22,0.44,0.82,28,0.18,0.96,0.17,24,0.25,1.29,0.5,15,0.07,0,0
2025,40,Dallas Goedert,PHI,TE,1,14,LAC,9.466019417475728,12.5,39,0.26,2,0.41,11,0.18,2.18,0.4,27,0.3,2,0.42,18,0.39,2.61,0.54,21,0.14,1.48,0.29
2025,41,DJ Moore,CHI,WR,1,17,SF,7.6171875,4.878048780487805,39,0.1,0.18,0.04,10,0.2,0,0,27,0.07,0.26,0.06,27,0.11,0.26,0.06,12,0.08,0,0
2025,42,Jakobi Meyers,JAX,WR,1,16,DEN,7.8,6.666666666666667,39,0.18,1.15,0.22,13,0.23,0.77,0.23,25,0.16,1.4,0.22,20,0.2,0.15,0.07,19,0.16,2.21,0.38
2025,43,Jerry Jeudy,CLV,WR,1,15,CHI,7.039711191335741,3.8461538461538463,39,0.1,0.56,0.11,10,0.1,0.8,0.18,25,0.12,0.56,0.1,16,0.06,0,0,23,0.13,0.96,0.18
2025,44,Jameson Williams,DET,WR,1,15,LA,7.014388489208632,9.090909090909092,39,0.23,3.23,0.66,7,0.14,2.43,0.39,30,0.27,3.63,0.76,15,0.27,2.13,0.41,24,0.21,3.92,0.81
2025,45,George Pickens,DAL,WR,1,17,WAS,6.689536878216123,3.816793893129771,39,0.13,2,0.3,6,0.33,6.67,1,33,0.09,1.15,0.18,8,0.25,2.38,0.36,31,0.1,1.9,0.29
2025,46,Trey McBride,ARZ,TE,1,17,CIN,5.847076461769116,7.878787878787878,39,0.33,1.95,0.61,17,0.29,1.35,0.66,22,0.36,2.41,0.56,25,0.28,0.72,0.27,14,0.43,4.14,1.2
2025,47,Jaxon Smith-Njigba,SEA,WR,1,16,LA,8.1419624217119,7.643312101910828,39,0.31,2.46,0.61,6,0.33,0.67,1.23,31,0.29,2.84,0.48,18,0.33,1.33,0.3,21,0.29,3.43,0.87
2025,48,Michael Wilson,ARZ,WR,1,13,TB,6.4891846921797,5.64516129032258,39,0.18,0.92,0.17,4,0.25,0,0,35,0.17,1.03,0.19,22,0.23,0.73,0.12,17,0.12,1.18,0.24
2025,49,Mason Tipton,NO,WR,1,13,MIA,23.636363636363637,23.52941176470588,39,0.1,0.51,0.13,8,0.13,0,0,31,0.1,0.65,0.16,12,0,0,0,27,0.15,0.74,0.19
2025,50,DK Metcalf,PIT,WR,1,16,DET,8.857808857808857,9.183673469387756,38,0.24,1.11,0.22,5,0,0,0,31,0.29,1.35,0.26,13,0.15,0.92,0.17,25,0.28,1.2,0.24
2025,51,A.J. Brown,PHI,WR,1,14,LAC,8.444444444444445,10.833333333333334,38,0.34,2.63,0.42,9,0.44,1.78,0.29,28,0.32,3,0.48,18,0.44,5.22,0.8,20,0.25,0.3,0.08
2025,52,CeeDee Lamb,DAL,WR,1,15,MIN,8.636363636363637,7.079646017699115,38,0.21,2.92,0.45,7,0.29,1.86,0.33,29,0.17,3.38,0.51,5,0.2,0.8,0.28,33,0.21,3.24,0.48
2025,53,Trey McBride,ARZ,TE,1,18,LA,5.697151424287856,4.848484848484849,38,0.21,1.71,0.36,8,0.13,1,0.23,28,0.25,2.04,0.42,10,0.1,2.9,0.39,28,0.25,1.29,0.34
2025,54,Andrei Iosivas,CIN,WR,1,15,BLT,7.524752475247524,1.7241379310344827,38,0.03,0,0,5,0,0,0,31,0.03,0,0,23,0,0,0,15,0.07,0,0
2025,55,Zay Flowers,BLT,WR,1,14,PIT,8.189655172413794,9.401709401709402,38,0.29,3.26,0.54,12,0.5,6.58,0.99,24,0.21,1.88,0.35,18,0.44,5.94,0.87,20,0.15,0.85,0.24
2025,56,Rashee Rice,KC,WR,1,15,LAC,15.2,14.285714285714285,38,0.29,1.34,0.32,11,0.18,0.27,0.12,25,0.32,1.92,0.43,17,0.35,1.94,0.43,21,0.24,0.86,0.23
2025,57,Ladd McConkey,LAC,WR,1,14,PHI,7.08955223880597,4.807692307692308,38,0.13,0.32,0.06,8,0,0,0,30,0.17,0.4,0.07,20,0.1,0.6,0.11,18,0.17,0,0
2025,58,Adam Thielen,PIT,WR,1,18,BLT,16.517857142857142,18.181818181818183,37,0.16,1.16,0.2,15,0.2,1.87,0.25,19,0.16,0.79,0.18,25,0.16,1.12,0.15,12,0.17,1.25,0.29
2025,59,Chris Godwin,TB,WR,1,15,ATL,15.481171548117153,8.333333333333332,37,0.11,0.54,0.32,11,0.09,0.36,0.13,23,0.09,0.57,0.14,25,0.12,0.48,0.41,12,0.08,0.67,0.15
2025,60,Chris Godwin,TB,WR,1,17,MIA,15.481171548117153,16.666666666666664,37,0.22,2.92,0.64,9,0.11,1.22,0.23,26,0.23,3.54,0.55,23,0.26,4.04,0.62,14,0.14,1.07,0.68
2025,61,Courtland Sutton,DEN,WR,1,13,WAS,6.739526411657559,5,37,0.16,1.68,0.46,3,0,0,0,31,0.16,1.65,0.29,10,0.3,3.9,0.69,27,0.11,0.85,0.38
2025,62,Juwan Johnson,NO,TE,1,18,ATL,7.341269841269842,5,37,0.14,1.65,0.25,4,0,0,0,31,0.16,1.97,0.29,17,0.24,3.59,0.54,20,0.05,0,0
2025,63,Kevin Austin,NO,WR,1,18,ATL,27.611940298507463,39.130434782608695,37,0.24,1,0.21,5,0,0,0,30,0.3,1.23,0.26,18,0.06,0.22,0.08,19,0.42,1.74,0.33
2025,64,John Metchie,NYJ,WR,1,14,MIA,15.481171548117153,16.666666666666664,37,0.22,0.92,0.2,4,0.25,0,0,31,0.23,1.1,0.24,11,0.36,1.36,0.32,26,0.15,0.73,0.15
2025,65,Treylon Burks,WAS,WR,1,13,DEN,26.24113475177305,21.73913043478261,37,0.14,0.14,0.2,14,0.29,0.36,0.54,22,0.05,0,0,17,0.12,0.29,0.44,20,0.15,0,0
2025,66,Cade Otton,TB,TE,1,17,MIA,8.240534521158128,5,37,0.11,0.89,0.2,7,0.14,0.86,0.23,28,0.11,0.96,0.2,22,0.09,0.64,0.15,15,0.13,1.27,0.26
2025,67,Quentin Johnston,LAC,WR,1,14,PHI,7.872340425531915,3.79746835443038,37,0.08,0.22,0.08,8,0,0,0,29,0.1,0.28,0.1,20,0.15,0.4,0.14,17,0,0,0
2025,68,Ryan Flournoy,DAL,WR,1,14,DET,14.34108527131783,24.074074074074073,37,0.35,3.11,0.72,18,0.33,3.5,0.91,19,0.37,2.74,0.54,13,0.54,5.46,1.32,24,0.25,1.83,0.39
2025,69,Devaughn Vele,NO,WR,1,13,MIA,16.08695652173913,22.22222222222222,37,0.22,2.51,0.63,7,0.14,2.14,1.21,30,0.23,2.6,0.49,12,0.17,2.25,0.89,25,0.24,2.64,0.5
2025,70,Colston Loveland,CHI,TE,1,17,SF,10.393258426966293,11.39240506329114,37,0.24,2.54,0.58,12,0.08,0.75,0.16,23,0.3,3.61,0.8,25,0.2,2.72,0.59,12,0.33,2.17,0.55
2025,71,Elic Ayomanor,TEN,WR,1,17,NO,8.314606741573034,8.13953488372093,37,0.19,1,0.37,7,0.29,3,1.44,28,0.18,0.57,0.13,29,0.24,1.28,0.47,8,0,0,0
2025,72,Harold Fannin,CLV,TE,1,15,CHI,9.181141439205955,13.461538461538462,37,0.38,1.3,0.32,9,0.22,1.44,0.26,24,0.46,1.17,0.33,15,0.33,1.33,0.27,22,0.41,1.27,0.35
2025,73,Hunter Henry,NE,TE,1,16,BLT,8.126410835214447,8.333333333333332,36,0.19,0.97,0.43,12,0.17,0.42,0.13,23,0.17,1.26,0.3,21,0.19,1.38,0.33,15,0.2,0.4,0.57
2025,74,A.J. Brown,PHI,WR,1,16,WAS,8,10,36,0.33,2.64,0.51,6,0.33,1.83,0.52,29,0.34,2.9,0.53,12,0.33,1.58,0.41,24,0.33,3.17,0.57
2025,75,Andre Baccellia,ARZ,WR,1,14,LA,55.38461538461539,75,36,0.08,0.08,0.04,6,0.17,0.5,0.22,28,0.04,0,0,12,0,0,0,24,0.13,0.13,0.05
2025,76,Colby Parkinson,LA,TE,1,16,SEA,15.450643776824036,7.2727272727272725,36,0.11,0.58,0.11,1,0,0,0,33,0.12,0.64,0.12,13,0.23,1.62,0.32,23,0.04,0,0
2025,77,Ja'Marr Chase,CIN,WR,1,14,BUF,5.872756933115824,3.867403314917127,36,0.19,1.22,0.26,13,0.15,1.69,0.32,23,0.22,0.96,0.23,9,0.44,2,0.42,27,0.11,0.96,0.21
2025,78,DeVonta Smith,PHI,WR,1,16,WAS,7.2434607645875255,7.079646017699115,36,0.22,1.17,0.45,6,0.33,0.83,1.25,29,0.17,1.28,0.3,13,0.38,0.85,0.78,23,0.13,1.35,0.27
2025,79,Khalil Shakir,BUF,WR,1,17,PHI,9.16030534351145,7.777777777777778,36,0.19,0.97,0.26,9,0.22,0.78,0.3,26,0.19,1.08,0.26,24,0.21,1.25,0.33,12,0.17,0.42,0.13
2025,80,Jaxon Smith-Njigba,SEA,WR,1,15,IND,7.515657620041753,5.7324840764331215,36,0.25,3.14,0.51,3,0.33,0,0,31,0.26,3.65,0.59,17,0.29,4.82,0.72,19,0.21,1.63,0.32
2025,81,Michael Wilson,ARZ,WR,1,18,LA,5.990016638935108,6.451612903225806,36,0.22,2.75,0.58,9,0.33,2.22,0.33,25,0.2,3.16,0.72,11,0.36,4.82,0.75,25,0.16,1.84,0.5
2025,82,Kayshon Boutte,NE,WR,1,16,BLT,10.16949152542373,6.666666666666667,36,0.08,0.44,0.07,9,0,0,0,27,0.11,0.59,0.1,20,0.05,0.8,0.13,16,0.13,0,0
2025,83,Rashee Rice,KC,WR,1,13,DAL,14.399999999999999,15.584415584415584,36,0.33,2.56,0.81,10,0.4,0.8,0.88,23,0.3,3.65,0.89,19,0.37,2.74,0.54,17,0.29,2.35,1.12
2025,84,Troy Franklin,DEN,WR,1,16,JAX,7.9120879120879115,4.901960784313726,36,0.14,1.83,0.29,2,0,0,0,33,0.15,2,0.32,13,0.23,4.54,0.68,23,0.09,0.3,0.07
2025,85,Adonai Mitchell,NYJ,WR,1,13,ATL,12.811387900355871,16.43835616438356,36,0.33,2.83,0.67,10,0.3,1,0.2,24,0.38,3.83,0.92,24,0.33,1.42,0.31,12,0.33,5.67,1.4
2025,86,Brian Thomas,JAX,WR,1,17,IND,8.256880733944955,7.954545454545454,36,0.19,1.08,0.22,10,0.2,0,0,25,0.2,1.56,0.32,9,0.33,1.22,0.23,27,0.15,1.04,0.21
2025,87,Pat Bryant,DEN,WR,1,13,WAS,12.903225806451612,14.893617021276595,36,0.19,1.17,0.2,4,0.25,5.25,0.78,29,0.21,0.72,0.14,10,0.2,2.1,0.31,26,0.19,0.81,0.16
2025,88,Chimere Dike,TEN,WR,1,17,NO,9.574468085106384,6.944444444444445,36,0.14,1.53,0.26,7,0,0,0,27,0.19,2.04,0.35,28,0.04,0.29,0.06,8,0.5,5.88,0.96
2025,89,Adam Thielen,PIT,WR,1,17,CLV,15.625,15.151515151515152,35,0.14,0.4,0.1,12,0.17,0.25,0.11,23,0.13,0.48,0.09,17,0.12,0.18,0.08,18,0.17,0.61,0.12
2025,90,Marquez Valdes-Scantling,PIT,WR,1,17,CLV,16.355140186915886,31.03448275862069,35,0.26,0.6,0.15,12,0.5,0,0,23,0.13,0.91,0.22,17,0.41,0.41,0.1,18,0.11,0.78,0.19
2025,91,Courtland Sutton,DEN,WR,1,14,LV,6.375227686703097,8.333333333333332,35,0.29,1.77,0.35,2,1,5.5,1.05,27,0.26,1.89,0.37,20,0.35,2.7,0.52,15,0.2,0.53,0.12
2025,92,DJ Moore,CHI,WR,1,16,GB,6.8359375,8.536585365853659,35,0.2,2.77,0.59,4,0,0,0,29,0.24,3.34,0.71,14,0.14,1.93,0.34,21,0.24,3.33,0.76
2025,93,Darius Slayton,NYG,WR,1,15,WAS,8.83838383838384,16.39344262295082,35,0.29,1.51,0.27,17,0.29,1.12,0.17,17,0.29,2,0.38,27,0.33,1.96,0.34,8,0.13,0,0
2025,94,Gunner Olszewski,NYG,WR,1,18,DAL,53.03030303030303,69.23076923076923,35,0.26,2.91,0.52,15,0.4,4.67,0.8,19,0.16,1.68,0.33,22,0.36,4.14,0.73,13,0.08,0.85,0.16
2025,95,Michael Pittman,IND,WR,1,16,SF,6.9306930693069315,4.62962962962963,35,0.14,0.91,0.21,10,0,0,0,24,0.21,1.33,0.3,24,0.13,0.75,0.2,11,0.18,1.27,0.22
2025,96,Jauan Jennings,SF,WR,1,17,CHI,8.19672131147541,3.488372093023256,35,0.09,1.2,0.35,5,0,0,0,27,0.07,1.41,0.4,18,0.06,0,0,17,0.12,2.47,0.72
2025,97,Pat Freiermuth,PIT,TE,1,18,BLT,11.784511784511785,9.433962264150944,35,0.14,1.46,0.23,15,0.07,0,0,18,0.22,2.83,0.45,25,0.04,0,0,10,0.4,5.1,0.81
2025,98,Chris Olave,NO,WR,1,15,CAR,6.283662477558348,5.960264900662252,35,0.26,2.43,0.59,7,0.57,1.71,1.17,27,0.19,2.7,0.46,19,0.37,3.47,0.56,16,0.13,1.19,0.62
2025,99,George Pickens,DAL,WR,1,15,MIN,6.003430531732419,3.0534351145038165,35,0.11,0.94,0.18,5,0,0,0,29,0.14,1.14,0.22,6,0.17,1.67,0.33,29,0.1,0.79,0.15
2025,100,George Pickens,DAL,WR,1,16,LAC,6.003430531732419,6.870229007633588,35,0.26,3.71,0.74,6,0.33,4.67,0.63,27,0.22,3.56,0.76,9,0.33,5.56,0.78,26,0.23,3.08,0.73
2025,101,Alec Pierce,IND,WR,1,16,SF,7.865168539325842,4.761904761904762,35,0.11,2.46,0.7,9,0.11,3.67,0.48,25,0.12,2.12,0.81,24,0.08,2.08,0.29,11,0.18,3.27,1.6
2025,102,Zay Flowers,BLT,WR,1,13,CIN,7.543103448275862,5.982905982905983,35,0.2,0.17,0.07,16,0.19,0,0,19,0.21,0.32,0.14,18,0.17,0.06,0.06,17,0.24,0.29,0.09
2025,103,Brock Bowers,LV,TE,1,14,DEN,9.283819628647215,6.024096385542169,35,0.14,1.31,0.42,12,0.17,1.25,0.21,21,0.14,1.48,0.58,17,0.18,0.94,0.21,18,0.11,1.67,0.61
2025,104,Adonai Mitchell,NYJ,WR,1,14,MIA,12.455516014234876,8.21917808219178,35,0.17,0.69,0.1,4,0,0,0,29,0.17,0.83,0.12,10,0,0,0,25,0.24,0.96,0.14
2025,105,Ladd McConkey,LAC,WR,1,17,HST,6.529850746268656,1.9230769230769231,35,0.06,0.89,0.12,8,0,0,0,23,0.04,1.35,0.18,19,0.05,0,0,16,0.06,1.94,0.26
2025,106,Terrance Ferguson,LA,TE,1,16,SEA,21.604938271604937,16,35,0.11,0.94,0.35,6,0,0,0,27,0.11,1.11,0.19,15,0.07,1.8,0.25,20,0.15,0.3,0.43
2025,107,Travis Kelce,KC,TE,1,15,LAC,6.653620352250488,8.653846153846153,34,0.26,2.06,0.41,10,0.3,0.8,0.18,22,0.27,2.82,0.55,16,0.25,0.94,0.22,18,0.28,3.06,0.58
2025,108,Mack Hollins,NE,WR,1,16,BLT,10.429447852760736,13.846153846153847,34,0.26,2.03,0.41,11,0.27,2.45,0.43,23,0.26,1.83,0.4,19,0.32,1.89,0.4,15,0.2,2.2,0.42
2025,109,Courtland Sutton,DEN,WR,1,17,KC,6.193078324225866,8.333333333333332,34,0.29,1.18,0.24,5,0,0,0,26,0.35,1.54,0.31,9,0.44,0,0,25,0.24,1.6,0.32
2025,110,Isaiah Hodgins,NYG,WR,1,18,DAL,18.37837837837838,11.76470588235294,34,0.06,0,0,13,0.15,0,0,19,0,0,0,23,0.09,0,0,11,0,0,0
2025,111,Michael Pittman,IND,WR,1,14,JAX,6.732673267326733,10.185185185185185,34,0.32,2.32,0.5,4,0,0,0,30,0.37,2.63,0.56,16,0.38,3,0.61,18,0.28,1.72,0.39
2025,112,CeeDee Lamb,DAL,WR,1,16,LAC,7.727272727272727,6.1946902654867255,34,0.21,1.5,0.33,5,0.4,2,0.6,27,0.19,1.52,0.3,9,0.22,0.67,0.18,25,0.2,1.8,0.38
2025,113,Shane Zylstra,DET,TE,1,16,PIT,43.58974358974359,100,34,0.15,0.59,0.15,10,0.1,0,0,23,0.17,0.87,0.22,16,0.19,1,0.23,18,0.11,0.22,0.08
2025,114,Michael Wilson,ARZ,WR,1,15,HST,5.657237936772046,8.870967741935484,34,0.32,1.59,0.48,5,0.4,4.6,0.86,29,0.31,1.07,0.42,17,0.29,2.35,0.82,17,0.35,0.82,0.14
2025,115,Michael Wilson,ARZ,WR,1,17,CIN,5.657237936772046,8.064516129032258,34,0.29,2.62,0.59,16,0.31,0.94,0.16,18,0.28,4.11,0.97,23,0.35,1.83,0.31,11,0.18,4.27,1.15
2025,116,Derius Davis,LAC,WR,1,18,DEN,65.38461538461539,33.33333333333333,34,0.03,0.21,0.05,8,0,0,0,23,0.04,0.3,0.07,14,0,0,0,20,0.05,0.35,0.08
2025,117,Puka Nacua,LA,WR,1,17,ATL,7.623318385650224,6.134969325153374,34,0.29,1.38,0.46,7,0,0,0,24,0.33,1.96,0.65,17,0.35,1.71,0.7,17,0.24,1.06,0.22
2025,118,Isaiah Williams,NYJ,WR,1,16,NO,16.831683168316832,11.76470588235294,34,0.12,0.74,0.19,2,0,0,0,32,0.13,0.78,0.2,21,0.05,0.19,0.07,13,0.23,1.62,0.39
2025,119,Tyler Warren,IND,TE,1,14,JAX,7.083333333333333,5.660377358490567,34,0.18,0.44,0.1,4,0.25,0.5,0.3,30,0.17,0.43,0.08,16,0.19,0.13,0.07,18,0.17,0.72,0.13
2025,120,Tyler Warren,IND,TE,1,16,SF,7.083333333333333,7.547169811320755,34,0.24,0.88,0.18,8,0.25,0,0,25,0.24,1.2,0.24,22,0.27,1.23,0.21,12,0.17,0.25,0.11
2025,121,Elic Ayomanor,TEN,WR,1,13,JAX,7.640449438202247,5.813953488372093,34,0.15,0.15,0.04,4,0,0,0,30,0.17,0.17,0.05,19,0.21,0.26,0.08,15,0.07,0,0
2025,122,Evan Engram,DEN,TE,1,13,WAS,9.792284866468842,12.162162162162163,33,0.27,2.39,0.42,2,0.5,0,0,28,0.29,2.82,0.5,12,0.25,3.92,0.56,21,0.29,1.52,0.34
