,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Alignment,Alignment,Alignment,Alignment,FP,FP,FP,FP,FP,FP,FP,FP
Season,Rank,Name,Team,POS,G,COV,RTE %,TGT %,SNAP %,RTE,RTE %,TGT,TGT %,YPRR,TPRR,aDOT,AY,AY Share,YDS,TM YDS %,YPT,YPR,REC,CR %,YAC,YAC/REC,YACO,YACO/REC,TD,XTD,TM TD %,i20 TGT,EZTGT,EZTD,1D,1D/RR,RATE,1READ,1READ %,DESIGN,DESIGN %,CTGT,CTGT %,DEEP,EXP %,DRP,DRP %,CT,CC,CC %,HERO,MTF,MTF/REC,THREAT %,YPTOE,EPA/TGT,WIDE RTE %,SLOT RTE %,INLINE RTE %,BACK RTE %,FP,XFP,FP/G,XFP/G,DIFF,FP/RR,XFP/RR,RecXFP
2026,169,Roman Wilson,PIT,WR,1,Cover 6,4.615384615384616,8.333333333333332,75,3,75,1,33.3,6.67,0.33,19,19,70.4,20,66.7,20,20,1,100,1,1,1,1,0,0,0,0,0,0,1,0.333,118.8,1,50,0,0,1,100,0,100,0,0,0,0,0,0,0,0,50,8.07,2.2,0,100,0,0,3,3.1,3,3.06,-0.06,1,1.02,3.1
2026,170,Matthew Golden,GB,WR,2,Cover 3,22.727272727272727,16.666666666666664,88.9,15,83.3,3,18.8,1.33,0.2,10.33,31,18.3,20,19.8,6.67,20,1,33.3,4,4,1,1,0,0.01,0,0,0,0,1,0.067,57.6,3,21.4,0,0,2,66.7,0,100,1,33.3,0,0,0,0,0,0,21.4,-1.32,-0.025,80,20,0,0,3,5,1.5,2.49,-0.99,0.2,0.33,5
2026,171,Jack Bech,LV,WR,2,Cover 1,16.666666666666664,33.33333333333333,55.6,5,55.6,2,22.2,4,0.4,7.5,15,16.3,20,29.9,10,10,2,100,5,2.5,4,2,1,0.12,33.3,1,0,0,1,0.2,147.9,2,33.3,0,0,2,100,0,0,0,0,1,1,100,0,1,0.5,40,2.8,1.232,60,40,0,0,10,3.5,5,1.76,3.24,2,0.7,3.5
2026,172,Ted Hurst,TB,WR,1,Cover 6,16,20,90,8,80,2,25,2.5,0.25,9,18,94.7,20,37,10,10,2,100,2,1,0,0,0,0.02,0,0,0,0,1,0.125,108.3,2,33.3,0,0,2,100,0,0,0,0,0,0,0,0,0,0,25,2,0.553,62.5,37.5,0,0,4,4.2,4,4.21,-0.21,0.5,0.53,4.2
2026,173,Josh Cameron,JAX,WR,1,Cover 3,55.55555555555556,100,29.4,5,29.4,2,12.5,4,0.4,12.5,25,18.7,20,16.3,10,10,2,100,2,1,1,0.5,1,0.49,100,1,1,1,2,0.4,147.9,2,14.3,0,0,2,100,0,0,0,0,1,1,100,0,0,0,50,0.94,1.098,80,20,0,0,10,6.3,10,6.28,3.72,2,1.26,6.3
2026,174,Davante Adams,LA,WR,1,Cover 2,4.545454545454546,6.25,100,2,66.7,1,33.3,9.5,0.5,19,19,105.6,19,55.9,19,19,1,100,0,0,0,0,0,0.01,0,0,0,0,1,0.5,118.8,1,50,0,0,1,100,0,0,0,0,0,0,0,0,0,0,33.3,7.07,1.168,100,0,0,0,2.9,3.3,2.9,3.29,-0.39,1.45,1.64,3.3
2026,175,Stefon Diggs,WAS,WR,2,Cover 1,21.27659574468085,26.666666666666668,83.3,10,83.3,4,40,1.9,0.4,10.75,43,34.1,19,28.4,4.75,6.33,3,75,7,2.33,1,0.33,2,0.97,100,2,1,0,3,0.3,124,3,50,0,0,3,75,1,0,0,0,0,0,0,0,0,0,57.1,-2.86,1.1,50,50,0,0,16.9,10.3,8.45,5.16,3.29,1.69,1.03,10.3
2026,176,Tutu Atwell,LA,WR,1,Cover 6,22.22222222222222,50,14.3,2,50,1,25,9.5,0.5,19,19,23.8,19,16.7,19,19,1,100,0,0,0,0,0,0,0,0,0,0,1,0.5,118.8,1,25,0,0,1,100,0,0,0,0,0,0,0,0,0,0,50,7.07,1.873,50,50,0,0,2.9,3.2,2.9,3.23,-0.33,1.45,1.62,3.2
2026,177,George Pickens,DAL,WR,2,Cover 1,16.071428571428573,35.714285714285715,100,9,100,5,55.6,2.11,0.56,14.8,74,80.4,19,35.8,3.8,9.5,2,40,6,3,2,1,0,0.02,0,0,0,0,1,0.111,51.3,3,50,0,0,3,60,2,0,1,20,1,1,100,0,0,0,55.6,-5.17,-0.367,100,0,0,0,3.9,6.6,1.95,3.29,-1.34,0.43,0.73,6.6
2026,178,Wan'Dale Robinson,TEN,WR,2,Cover 3,30.612244897959183,42.857142857142854,84.2,15,78.9,3,18.8,1.27,0.2,4.33,13,12.6,19,12.1,6.33,9.5,2,66.7,4,2,1,0.5,0,0.01,0,0,0,0,2,0.133,84,2,16.7,1,33.3,2,66.7,0,0,0,0,0,0,0,0,0,0,23.1,-0.3,0.807,13.3,86.7,0,0,3.9,4.1,1.95,2.05,-0.1,0.26,0.27,4.1
2026,179,Andrei Iosivas,CIN,WR,2,Cover 3,45.45454545454545,75,65.7,20,57.1,3,10,0.95,0.15,6.67,20,16.3,19,11.7,6.33,9.5,2,66.7,2,1,0,0,0,0.02,0,0,0,0,1,0.05,44.4,1,5.3,0,0,2,66.7,0,0,0,0,0,0,0,0,0,0,20,-0.57,-2.345,40,60,0,0,3.9,4.2,1.95,2.12,-0.17,0.2,0.21,4.2
2026,180,DeMario Douglas,NE,WR,1,Cover 3,30,62.5,83.3,15,83.3,5,31.3,1.27,0.33,2.8,14,17.1,19,35.2,3.8,4.75,4,80,22,5.5,5,1.25,0,0.02,0,0,0,0,2,0.133,82.5,5,41.7,2,40,4,80,0,0,0,0,1,1,100,0,0,0,41.7,-2.56,0.472,13.3,86.7,0,0,5.9,5.6,5.9,5.65,0.25,0.39,0.38,5.6
2026,181,Ladd McConkey,LAC,WR,1,Cover 2,5.263157894736842,10,66.7,2,66.7,1,33.3,9.5,0.5,18,18,60,19,51.4,19,19,1,100,1,1,9,9,0,0,0,0,0,0,1,0.5,118.8,1,50,0,0,1,100,0,0,0,0,0,0,0,0,0,0,50,8.1,2.694,100,0,0,0,2.9,3,2.9,3,-0.1,1.45,1.5,3
2026,182,Malachi Fields,NYG,WR,2,Cover 6,8.88888888888889,20,80,4,80,2,40,4.75,0.5,23.5,47,65.3,19,54.3,9.5,19,1,50,15,15,2,2,0,0.03,0,0,0,0,1,0.25,83.3,1,25,0,0,2,100,1,0,1,50,0,0,0,0,0,0,50,-1.02,0.047,50,50,0,0,2.9,4.5,1.45,2.26,-0.81,0.72,1.13,4.5
2026,183,Carnell Tate,TEN,WR,2,Cover 6,19.607843137254903,36.36363636363637,84.6,10,76.9,4,33.3,1.9,0.4,10.25,41,110.8,19,28.8,4.75,9.5,2,50,2,1,0,0,0,0.01,0,0,0,0,0,0,63.5,4,66.7,0,0,3,75,0,0,1,25,1,0,0,0,0,0,50,-3.41,-0.233,90,10,0,0,3.9,5.2,1.95,2.58,-0.63,0.39,0.52,5.2
2026,184,Germie Bernard,PIT,WR,1,Cover 2,15.789473684210526,12.5,85.7,6,85.7,1,14.3,3.17,0.17,13,13,23.6,19,25.7,19,19,1,100,6,6,5,5,0,0.01,0,0,0,0,1,0.167,118.8,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,16.7,10.09,2.35,100,0,0,0,2.9,2.5,2.9,2.52,0.38,0.48,0.42,2.5
2026,185,KhaDarel Hodge,SF,WR,1,Cover 6,16.666666666666664,100,12.5,1,12.5,1,12.5,18,1,16,16,36.4,18,20.9,18,18,1,100,2,2,2,2,0,0,0,0,0,0,0,0,118.8,1,20,0,0,1,100,0,0,0,0,0,0,0,0,0,0,100,7.9,1.039,100,0,0,0,2.8,2.7,2.8,2.66,0.14,2.8,2.66,2.7
2026,186,Tee Higgins,CIN,WR,2,Cover 2,10.909090909090908,12.5,80,6,60,2,20,3,0.33,28,56,93.3,18,35.3,9,18,1,50,4,4,1,1,0,0,0,0,0,0,1,0.167,81.3,2,28.6,0,0,1,50,1,0,0,0,0,0,0,0,0,0,28.6,-3.41,0.932,100,0,0,0,2.8,2.8,1.4,1.39,0.01,0.47,0.46,2.8
2026,187,Dyami Brown,WAS,WR,1,Cover 1,10.869565217391305,12.5,41.7,5,41.7,1,10,3.6,0.2,16,16,12.7,18,26.9,18,18,1,100,2,2,1,1,0,0.01,0,0,0,0,1,0.2,118.8,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,33.3,7.9,1.86,40,60,0,0,2.8,2.9,2.8,2.87,-0.07,0.56,0.57,2.9
2026,188,DeVonta Smith,PHI,WR,2,Cover 3,15.942028985507244,10.526315789473683,92.3,11,84.6,2,22.2,1.64,0.18,6,12,63.2,18,42.9,9,9,2,100,6,3,1,0.5,0,0.01,0,0,0,0,0,0,104.2,2,40,0,0,2,100,0,0,0,0,0,0,0,0,1,0.5,28.6,2.05,0.621,63.6,36.4,0,0,3.8,3.8,1.9,1.89,0.01,0.35,0.34,3.8
2026,189,Jaxon Smith-Njigba,SEA,WR,1,Cover 4,12.5,9.090909090909092,88.9,6,66.7,2,22.2,3,0.33,4,8,18.2,18,32.1,9,9,2,100,10,5,4,2,0,0,0,0,0,0,1,0.167,104.2,2,33.3,1,50,2,100,0,0,0,0,1,1,100,0,0,0,25,2.37,0.165,66.7,33.3,0,0,3.8,3.3,3.8,3.26,0.54,0.63,0.54,3.3
2026,190,Michael Wilson,ARZ,WR,1,Cover 2,18.181818181818183,30.76923076923077,92.3,12,92.3,4,33.3,1.5,0.33,9.25,37,94.9,18,37.5,4.5,9,2,50,10,5,3,1.5,0,0,0,0,0,0,1,0.083,62.5,4,66.7,1,25,2,50,0,0,0,0,0,0,0,0,0,0,40,-4.07,-0.194,75,25,0,0,3.8,3.6,3.8,3.56,0.24,0.32,0.3,3.6
2026,191,Jared Wayne,HST,WR,1,Cover 1,15.789473684210526,12.5,50,6,50,1,8.3,3,0.17,14,14,13.5,18,19.1,18,18,1,100,4,4,4,4,0,0,0,0,0,0,1,0.167,118.8,1,10,0,0,1,100,0,0,0,0,1,1,100,0,0,0,20,8.19,0.176,83.3,16.7,0,0,2.8,1.2,2.8,1.21,1.59,0.47,0.2,1.2
2026,192,Zay Flowers,BLT,WR,1,Cover 0,18.181818181818183,16.666666666666664,66.7,2,66.7,1,33.3,9,0.5,16,16,26.2,18,100,18,18,1,100,2,2,2,2,0,0.01,0,0,0,0,1,0.5,118.8,1,50,0,0,1,100,0,0,0,0,1,1,100,0,0,0,50,7.9,2.971,0,100,0,0,2.8,1.9,2.8,1.94,0.86,1.4,0.97,1.9
2026,193,Brian Thomas,JAX,WR,2,Cover 1,26.47058823529412,40,64.3,9,64.3,4,30.8,2,0.44,18.75,75,38.3,18,16.8,4.5,18,1,25,0,0,0,0,0,0.08,0,0,0,0,1,0.111,45.8,3,33.3,0,0,3,75,1,0,1,25,3,1,33.3,0,0,0,44.4,-6.06,-0.264,100,0,0,0,2.8,6,1.4,3.02,-1.62,0.31,0.67,6
2026,194,Tetairoa McMillan,CAR,WR,1,Cover 0,1.3513513513513513,5.88235294117647,100,1,100,1,100,18,1,13,13,100,18,100,18,18,1,100,5,5,1,1,0,0.11,0,1,0,0,1,1,118.8,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0,100,9.09,1.888,100,0,0,0,2.8,3,2.8,2.99,-0.19,2.8,2.99,3
2026,195,Jaylin Noel,HST,WR,2,Cover 6,24.528301886792452,33.33333333333333,68.4,13,68.4,2,12.5,1.38,0.15,9,18,13.6,18,10.5,9,18,1,50,4,4,0,0,0,0.04,0,0,0,0,1,0.077,81.3,1,9.1,0,0,1,50,0,0,0,0,0,0,0,0,0,0,20,1.07,0.524,23.1,76.9,0,0,2.8,2.8,1.4,1.39,0.01,0.22,0.21,2.8
2026,196,Matthew Golden,GB,WR,2,Cover 1,7.575757575757576,11.11111111111111,100,5,100,2,40,3.6,0.4,7.5,15,45.5,18,100,9,18,1,50,11,11,2,2,0,0.05,0,0,0,0,1,0.2,81.3,2,100,0,0,2,100,0,0,1,50,0,0,0,0,1,1,50,1.71,0.36,100,0,0,0,2.8,4.1,1.4,2.04,-0.64,0.56,0.82,4.1
2026,197,Matthew Golden,GB,WR,1,Cover 4,13.636363636363635,5.555555555555555,100,9,100,1,14.3,2,0.11,12,12,13.8,18,10.7,18,18,1,100,6,6,6,6,0,0.03,0,0,0,0,1,0.111,118.8,1,16.7,0,0,1,100,0,0,0,0,0,0,0,0,1,1,14.3,8.95,1.584,77.8,22.2,0,0,2.8,2.4,2.8,2.43,0.37,0.31,0.27,2.4
2026,198,Dohnte Meyers,CIN,WR,1,Cover 1,27.27272727272727,50,30,3,30,1,10,6,0.33,2,2,1.8,18,13.1,18,18,1,100,16,16,16,16,0,0,0,0,0,0,1,0.333,118.8,1,11.1,0,0,1,100,0,0,0,0,0,0,0,0,1,1,33.3,12.67,1.034,33.3,66.7,0,0,2.8,1.7,2.8,1.66,1.14,0.93,0.55,1.7
2026,199,DJ Moore,BUF,WR,1,Cover 1,21.21212121212121,25,80,7,70,2,25,2.43,0.29,22,44,43.1,17,16.7,8.5,17,1,50,1,1,0,0,0,0,0,0,0,0,1,0.143,79.2,2,25,0,0,1,50,1,0,0,0,0,0,0,0,0,0,28.6,-2.09,0.79,57.1,28.6,0,14.3,2.7,2.9,2.7,2.9,-0.2,0.39,0.41,2.9
2026,200,Ja'Marr Chase,CIN,WR,2,Cover 3,47.14285714285714,30.76923076923077,97.1,33,94.3,4,13.3,0.52,0.12,3.75,15,12.2,17,10.4,4.25,5.67,3,75,11,3.67,9,3,0,0.01,0,0,0,0,1,0.03,82.3,4,21.1,2,50,4,100,0,0,0,0,2,1,50,1,1,0.33,14.8,-2.38,-0.458,72.7,27.3,0,0,4.7,6,2.35,3.02,-0.67,0.14,0.18,6
2026,201,Garrett Wilson,NYJ,WR,2,Cover 4,31.03448275862069,21.428571428571427,75,18,75,3,13.6,0.94,0.17,11.67,35,35.4,17,12.9,5.67,17,1,33.3,0,0,0,0,0,0.04,0,0,0,0,1,0.056,53.5,3,21.4,0,0,2,66.7,0,0,0,0,0,0,0,0,0,0,20,-3.51,-0.219,88.9,11.1,0,0,2.7,5.7,1.35,2.84,-1.49,0.15,0.32,5.7
2026,202,Josh Downs,IND,WR,2,Cover 0,8.771929824561402,23.076923076923077,100,5,83.3,3,60,3.4,0.6,4,12,63.2,17,81,5.67,8.5,2,66.7,11,5.5,7,3.5,0,0.09,0,2,0,0,2,0.4,81.3,3,60,0,0,2,66.7,0,0,0,0,1,1,100,0,0,0,60,-0.44,0.955,20,80,0,0,3.7,2.7,1.85,1.36,0.49,0.74,0.55,2.7
2026,203,Zay Flowers,BLT,WR,1,Cover 2,9.090909090909092,16.666666666666664,33.3,1,33.3,1,33.3,17,1,12,12,24.5,17,50,17,17,1,100,5,5,-1,-1,0,0,0,0,0,0,1,1,118.8,1,50,0,0,1,100,0,0,0,0,0,0,0,0,0,0,100,7.95,1.143,0,100,0,0,2.7,2.4,2.7,2.35,0.35,2.7,2.35,2.4
2026,204,Ryan Flournoy,DAL,WR,1,Cover 1,15.686274509803921,10,88.9,8,88.9,1,11.1,2.13,0.13,8,8,8.7,17,32.1,17,17,1,100,9,9,0,0,0,0,0,0,0,0,1,0.125,118.8,1,16.7,0,0,1,100,0,0,0,0,0,0,0,0,1,1,12.5,9.49,3.331,25,75,0,0,2.7,2,2.7,2.01,0.69,0.34,0.25,2
2026,205,Kalif Raymond,CHI,WR,1,Cover 4,5.769230769230769,7.142857142857142,50,3,37.5,1,14.3,5.33,0.33,5,5,8.1,16,47.1,16,16,1,100,11,11,3,3,0,0,0,0,0,0,1,0.333,118.8,1,20,0,0,1,100,0,0,0,0,0,0,0,0,0,0,33.3,9.64,1.887,100,0,0,0,2.6,1.8,2.6,1.8,0.8,0.87,0.6,1.8
2026,206,Kendrick Bourne,ARZ,WR,1,Cover 2,19.230769230769234,18.181818181818183,84.6,10,76.9,2,16.7,1.6,0.2,3.5,7,17.9,16,33.3,8,8,2,100,9,4.5,3,1.5,0,0.03,0,1,0,0,1,0.1,100,1,16.7,0,0,2,100,0,0,0,0,0,0,0,0,0,0,22.2,2.25,0.464,30,70,0,0,3.6,3.5,3.6,3.5,0.1,0.36,0.35,3.5
2026,207,Cooper Kupp,SEA,WR,1,Cover 6,12.5,20,66.7,4,66.7,1,16.7,4,0.25,13,13,13.7,16,39,16,16,1,100,3,3,0,0,0,0,0,0,0,0,1,0.25,118.8,1,20,0,0,1,100,0,0,0,0,0,0,0,0,0,0,25,7.09,0.41,50,50,0,0,2.6,2.5,2.6,2.5,0.1,0.65,0.63,2.5
2026,208,Courtland Sutton,DEN,WR,2,Cover 4,20.408163265306122,33.33333333333333,84.6,10,76.9,3,25,1.6,0.3,4,8,17,16,18.2,5.33,8,2,66.7,8,4,7,3.5,0,0.05,0,1,0,0,0,0,79.9,2,40,0,0,2,66.7,0,0,0,0,0,0,0,0,0,0,33.3,1.4,0.096,90,10,0,0,3.6,3.7,1.8,1.83,-0.03,0.36,0.37,3.7
2026,209,DK Metcalf,PIT,WR,1,Cover 2,7.0588235294117645,5.263157894736842,100,6,85.7,1,14.3,2.67,0.17,11,11,20,16,21.6,16,16,1,100,5,5,3,3,0,0.01,0,0,0,0,1,0.167,118.8,1,25,0,0,1,100,0,0,0,0,0,0,0,0,0,0,14.3,7.68,1.431,66.7,33.3,0,0,2.6,2.3,2.6,2.33,0.27,0.43,0.39,2.3
2026,210,DK Metcalf,PIT,WR,2,Cover 4,15.294117647058824,31.57894736842105,100,13,92.9,6,46.2,1.23,0.46,9,54,96.4,16,26.2,2.67,5.33,3,50,11,3.67,2,0.67,0,0.03,0,0,0,0,1,0.077,56.3,5,71.4,2,33.3,5,83.3,1,0,1,16.7,2,0,0,0,1,0.33,54.5,-5.11,-0.375,84.6,15.4,0,0,4.6,7.6,2.3,3.79,-1.49,0.35,0.58,7.6
2026,211,Garrett Wilson,NYJ,WR,1,Cover 6,10.344827586206897,7.142857142857142,87.5,6,75,1,16.7,2.67,0.17,16,16,76.2,16,47.1,16,16,1,100,0,0,0,0,0,0,0,0,0,0,1,0.167,118.8,1,50,0,0,1,100,0,0,0,0,0,0,0,0,0,0,33.3,5.9,2.422,66.7,33.3,0,0,2.6,2.7,2.6,2.69,-0.09,0.43,0.45,2.7
2026,212,Malik Nabers,NYG,WR,1,Cover 2,5.88235294117647,7.6923076923076925,100,3,100,1,33.3,5.33,0.33,16,16,84.2,16,69.6,16,16,1,100,0,0,0,0,0,0.01,0,0,0,0,1,0.333,118.8,1,50,0,0,1,100,0,0,0,0,0,0,0,0,0,0,33.3,5.9,1.674,66.7,33.3,0,0,2.6,2.9,2.6,2.87,-0.27,0.87,0.96,2.9
2026,213,Malik Nabers,NYG,WR,2,Cover 6,7.8431372549019605,23.076923076923077,80,4,80,3,60,4,0.75,8.33,25,34.7,16,45.7,5.33,8,2,66.7,2,1,2,1,0,0.01,0,0,0,0,0,0,79.9,3,75,0,0,3,100,0,0,0,0,2,1,50,0,1,0.5,75,-2.26,0.188,100,0,0,0,3.6,4.3,1.8,2.14,-0.34,0.9,1.07,4.3
2026,214,Ryan Flournoy,DAL,WR,1,Cover 6,9.803921568627452,20,71.4,5,71.4,2,28.6,3.2,0.4,2,4,8.3,16,29.6,8,8,2,100,12,6,10,5,0,0.01,0,0,0,0,1,0.2,100,2,40,1,50,2,100,0,0,0,0,0,0,0,0,1,0.5,66.7,2,0.465,40,60,0,0,3.6,3.5,3.6,3.49,0.11,0.72,0.7,3.5
2026,215,Xavier Worthy,KC,WR,1,Cover 2,21.428571428571427,15.384615384615385,100,15,100,2,15.4,1.07,0.13,19.5,39,32.5,16,12.7,8,16,1,50,3,3,0,0,0,0.41,0,0,0,0,1,0.067,77.1,2,28.6,0,0,2,100,1,0,1,50,1,0,0,0,0,0,16.7,-2.96,0.275,73.3,26.7,0,0,2.6,7.3,2.6,7.27,-4.67,0.17,0.48,7.3
2026,216,Germie Bernard,PIT,WR,1,Cover 1,42.10526315789473,87.5,61.5,16,61.5,7,30.4,1,0.44,7.14,50,32.1,16,25.4,2.29,5.33,3,42.9,5,1.67,2,0.67,0,0.06,0,1,0,0,1,0.063,10.7,4,23.5,1,14.3,5,71.4,1,0,1,14.3,2,2,100,0,0,0,50,-5.05,-0.861,81.3,18.8,0,0,4.6,7.4,4.6,7.38,-2.78,0.29,0.46,7.4
2026,217,Mike Evans,SF,WR,1,Cover 1,17.073170731707318,20,87.5,7,87.5,2,33.3,2.14,0.29,7.5,15,37.5,15,29.4,7.5,7.5,2,100,0,0,0,0,0,0.06,0,1,0,0,2,0.286,97.9,2,40,0,0,2,100,0,0,0,0,1,1,100,0,0,0,40,0.21,1.217,57.1,42.9,0,0,3.5,3.5,3.5,3.54,-0.04,0.5,0.51,3.5
2026,218,DK Metcalf,PIT,WR,2,Cover 3,32.94117647058823,31.57894736842105,100,28,100,6,23.1,0.54,0.21,19,114,59.7,15,9.6,2.5,7.5,2,33.3,1,0.5,1,0.5,0,0.47,0,0,1,0,0,0,42.4,6,42.9,0,0,6,100,3,0,0,0,5,1,20,0,0,0,25,-7.12,-0.877,89.3,10.7,0,0,3.5,12.5,1.75,6.25,-4.5,0.13,0.45,12.5
2026,219,Kayshon Boutte,HST,WR,2,Cover 6,20.833333333333336,28.57142857142857,78.9,15,78.9,2,12.5,1,0.13,16,32,24.2,15,8.7,7.5,15,1,50,1,1,0,0,0,0.07,0,0,0,0,0,0,75,2,18.2,0,0,2,100,0,0,1,50,0,0,0,0,0,0,15.4,-2.86,0.146,73.3,26.7,0,0,2.5,5.7,1.25,2.84,-1.59,0.17,0.38,5.7
2026,220,Jared Wayne,HST,WR,1,Cover 2,13.157894736842104,12.5,29.4,5,29.4,1,5.9,3,0.2,2,2,2.5,15,12.6,15,15,1,100,13,13,6,6,0,0,0,0,0,0,1,0.2,118.8,0,0,0,0,1,100,0,0,0,0,0,0,0,0,1,1,20,9.67,2.664,100,0,0,0,2.5,1.7,2.5,1.68,0.82,0.5,0.34,1.7
2026,221,Luther Burden,CHI,WR,1,Cover 1,7.547169811320755,8.333333333333332,100,4,100,1,33.3,3.75,0.25,14,14,31.1,15,32.6,15,15,1,100,1,1,1,1,0,0.01,0,0,0,0,1,0.25,118.8,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0,33.3,5.19,2.313,50,50,0,0,2.5,2.6,2.5,2.62,-0.12,0.63,0.65,2.6
2026,222,Antonio Williams,WAS,WR,1,Cover 6,8.823529411764707,28.57142857142857,25,3,18.8,2,13.3,5,0.67,3.5,7,6.8,15,18.8,7.5,7.5,2,100,8,4,3,1.5,0,0.01,0,0,0,0,1,0.333,97.9,0,0,0,0,2,100,0,0,0,0,0,0,0,0,1,0.5,50,1.75,0.44,33.3,66.7,0,0,3.5,3.3,3.5,3.3,0.2,1.17,1.1,3.3
2026,223,Carnell Tate,TEN,WR,1,Prevent,3.9215686274509802,9.090909090909092,100,2,100,1,50,7.5,0.5,15,15,100,15,100,15,15,1,100,0,0,0,0,0,0.01,0,0,0,0,1,0.5,118.8,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0,100,4.59,0.194,50,50,0,0,2.5,2.7,2.5,2.75,-0.25,1.25,1.37,2.7
2026,224,A.J. Brown,NE,WR,1,Cover 4,7.142857142857142,25,12.5,1,25,1,50,14,1,6,6,300,14,116.7,14,14,1,100,8,8,5,5,0,0,0,0,0,0,1,1,118.8,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0,100,7.05,1.572,100,0,0,0,2.4,1.9,2.4,1.89,0.51,2.4,1.89,1.9
2026,225,Jaylen Waddle,DEN,WR,1,Cover 6,10.204081632653061,7.6923076923076925,83.3,5,83.3,1,16.7,2.8,0.2,14,14,35,14,21.2,14,14,1,100,0,0,0,0,0,0.03,0,0,0,0,1,0.2,118.8,1,20,0,0,1,100,0,0,0,0,0,0,0,0,0,0,20,4.19,2.022,60,40,0,0,2.4,2.7,2.4,2.72,-0.32,0.48,0.54,2.7
2026,226,Josh Downs,IND,WR,1,Cover 2 Man,5.263157894736842,7.6923076923076925,100,3,100,1,33.3,4.67,0.33,14,14,87.5,14,100,14,14,1,100,0,0,0,0,0,0.01,0,0,0,0,1,0.333,118.8,1,33.3,0,0,1,100,0,0,0,0,1,1,100,0,0,0,33.3,4.19,1.597,0,100,0,0,2.4,1.9,2.4,1.93,0.47,0.8,0.64,1.9
2026,227,Roman Wilson,PIT,WR,2,Cover 4,12.307692307692308,16.666666666666664,64.3,8,57.1,2,15.4,1.75,0.25,2.5,5,8.9,14,23,7,7,2,100,9,4.5,0,0,0,0.01,0,0,0,0,1,0.125,95.8,2,28.6,1,50,2,100,0,0,0,0,0,0,0,0,0,0,33.3,0.8,0.352,50,50,0,0,3.4,3.4,1.7,1.72,-0.02,0.42,0.43,3.4
2026,228,LaJohntay Wester,BLT,WR,1,Cover 4,3.125,25,14.3,1,14.3,1,14.3,14,1,-5,-5,-9.6,14,28,14,14,1,100,19,19,2,2,0,0,0,0,0,0,1,1,118.8,1,20,1,100,1,100,0,0,0,0,0,0,0,0,0,0,100,9.84,0.948,100,0,0,0,2.4,1.5,2.4,1.55,0.85,2.4,1.55,1.5
2026,229,Makai Lemon,PHI,WR,1,Cover 6,18.64406779661017,20,73.3,11,73.3,1,9.1,1.27,0.09,14,14,8.4,14,7.7,14,14,1,100,0,0,0,0,0,0.03,0,0,0,0,1,0.091,118.8,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,16.7,4.19,2.495,54.5,45.5,0,0,2.4,2.8,2.4,2.8,-0.4,0.22,0.25,2.8
2026,230,Malachi Fields,NYG,WR,1,Cover 1,26.666666666666668,20,66.7,12,57.1,2,10.5,1.17,0.17,19,38,19.6,14,12.3,7,14,1,50,0,0,0,0,0,0.01,0,0,0,0,1,0.083,72.9,2,10.5,0,0,1,50,1,0,0,0,1,0,0,0,0,0,16.7,-3.78,-1.06,91.7,8.3,0,0,2.4,2.7,2.4,2.66,-0.26,0.2,0.22,2.7
2026,231,Carnell Tate,TEN,WR,2,Cover 2,19.607843137254903,18.181818181818183,91.7,10,83.3,2,18.2,1.4,0.2,11,22,62.9,14,26.9,7,14,1,50,7,7,2,2,0,0,0,0,0,0,1,0.1,72.9,1,25,0,0,1,50,0,0,0,0,0,0,0,0,0,0,22.2,-1.74,-0.243,50,50,0,0,2.4,2,1.2,1,0.2,0.24,0.2,2
2026,232,Stefon Diggs,WAS,WR,1,Cover 6,14.893617021276595,13.333333333333334,43.8,7,43.8,2,13.3,1.86,0.29,8.5,17,16.5,13,16.3,6.5,13,1,50,1,1,1,1,0,0.01,0,0,0,0,1,0.143,70.8,2,22.2,0,0,2,100,0,0,1,50,0,0,0,0,0,0,28.6,-1.2,0.763,28.6,71.4,0,0,2.3,4.2,2.3,4.22,-1.92,0.33,0.6,4.2
2026,233,Cody White,LV,WR,1,Red Zone,18.181818181818183,33.33333333333333,40,2,40,1,20,6.5,0.5,18,18,36.7,13,43.3,13,13,1,100,0,0,0,0,1,0.45,50,1,1,1,1,0.5,158.3,0,0,0,0,1,100,0,0,0,0,1,1,100,1,0,0,50,2.1,3.102,50,50,0,0,8.3,3.6,8.3,3.63,4.67,4.15,1.82,3.6
