,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,FP,FP,FP,FP,FP
2025,76,D'Andre Swift,CHI,RB,14,Inside Zone,13.452914798206278,47.2,30,42.3,0,195,6.5,2,2.41,0,8,16.7,75,38.5,60,6.7,66.7,13.3,69.4,3.63,13.3,2.87,44.1,8,0.27,0.345,10.4,30,100,195,2,6.5,66.7,0,0,0,0,0,0,31.5,27,2.25,1.93,0.32
2025,77,Breece Hall,NYJ,RB,13,Man/Duo,17.28395061728395,72.9,42,73.7,0,195,4.64,2,1.07,0,10,7.5,103,52.8,50,4.8,57.1,35.7,26.6,2.71,33.3,1.93,41.5,8,0.19,-0.058,-2.4,0,0,0,0,0,0,42,100,195,2,4.64,57.1,31.5,23.2,2.42,1.79,0.63
2025,78,Bijan Robinson,ATL,RB,17,Inside Zone,14.982578397212542,74.1,43,74.1,0,195,4.53,0,1.01,0,8,12.5,65,33.3,100,0,44.2,39.5,11.4,2.09,37.2,2.44,53.8,12,0.28,-0.053,-2.3,43,100,195,0,4.53,44.2,0,0,0,0,0,0,19.5,24.4,1.15,1.44,-0.29
2025,79,Quinshon Judkins,CLV,RB,12,Outside Zone,22.17391304347826,58.4,51,76.1,0,192,3.76,0,0.23,0,9,8,72,37.5,0,0,41.2,56.9,-29.1,1.73,43.1,2.04,54.2,6,0.12,-0.162,-8.3,51,100,192,0,3.76,41.2,0,0,0,0,0,0,19.2,23.5,1.6,1.96,-0.36
2025,80,De'Von Achane,MIA,RB,13,Man/Duo,11.76470588235294,47.7,28,44.4,0,188,6.71,2,0.13,0,8,14.3,131,69.7,0,7.1,42.9,46.4,63,1.64,42.9,5.07,75.5,7,0.25,0.246,6.9,0,0,0,0,0,0,28,100,188,2,6.71,42.9,30.8,13.3,2.37,1.02,1.35
2025,81,Jahmyr Gibbs,DET,RB,17,Inside Zone,18.930041152263374,56.3,46,52.9,0,183,3.98,1,0.87,0,14,9.8,60,32.8,42.9,2.2,58.7,45.7,-8.6,2.63,26.1,1.35,33.9,5,0.11,0.004,0.2,46,100,183,1,3.98,58.7,0,0,0,0,0,0,24.3,24.4,1.43,1.43,0
2025,82,Quinshon Judkins,CLV,RB,14,Inside Zone,24.347826086956523,60.2,56,73.7,0,179,3.2,0,0.37,0,11,5.8,39,21.8,25,0,39.3,57.1,-38.8,1.14,41.1,2.05,64.2,3,0.05,-0.202,-11.3,56,100,179,0,3.2,39.3,0,0,0,0,0,0,17.9,24,1.28,1.71,-0.43
2025,83,Kenneth Gainwell,PIT,RB,13,Inside Zone,27.192982456140353,33.3,31,31.3,0,174,5.61,0,0.34,0,14,20.7,102,58.6,12.5,0,67.7,35.5,44.5,2.81,25.8,2.81,50,7,0.23,-0.029,-0.9,31,100,174,0,5.61,67.7,0,0,0,0,0,0,17.4,15,1.34,1.15,0.19
2025,84,Kareem Hunt,KC,RB,13,Outside Zone,24.539877300613497,39.2,40,39.2,0,173,4.33,0,0.19,1,5,5.3,46,26.6,0,0,52.5,45,5.9,1.85,30,2.48,57.2,4,0.1,-0.202,-8.1,40,100,173,0,4.33,52.5,0,0,0,0,0,0,16.3,17.9,1.25,1.37,-0.12
2025,85,Kenneth Walker,SEA,RB,16,Man/Duo,16.7420814479638,53.6,37,53.6,0,173,4.68,0,0.64,0,10,8.3,66,38.2,50,0,59.5,37.8,18.7,2.62,32.4,2.05,43.9,17,0.46,-0.05,-1.8,0,0,0,0,0,0,37,100,173,0,4.68,59.5,17.3,19.3,1.08,1.2,-0.12
2025,86,Samaje Perine,CIN,RB,8,Man/Duo,41.66666666666667,32.5,35,35.7,0,169,4.83,1,1.73,0,12,9.4,44,26,20,2.9,57.1,34.3,20.5,2.77,34.3,2.06,42.6,5,0.14,0.085,3,0,0,0,0,0,0,35,100,169,1,4.83,57.1,22.9,25.2,2.86,3.16,-0.3
2025,87,Bucky Irving,TB,RB,8,Outside Zone,19.653179190751445,34.7,34,57.6,0,169,4.97,0,0.18,0,7,15.2,82,48.5,0,0,55.9,41.2,26.5,3.12,26.5,1.85,37.3,2,0.06,-0.054,-1.8,34,100,169,0,4.97,55.9,0,0,0,0,0,0,16.9,15.4,2.11,1.92,0.19
2025,88,Tony Pollard,TEN,RB,16,Man/Duo,19.00826446280992,78,46,78,0,167,3.63,0,0.24,0,9,7,37,22.2,0,0,45.7,50,-30.8,1.7,28.3,1.93,53.3,4,0.09,-0.092,-4.2,0,0,0,0,0,0,46,100,167,0,3.63,45.7,16.7,21.2,1.04,1.33,-0.29
2025,89,Chuba Hubbard,CAR,RB,15,Inside Zone,34.32835820895522,38.4,46,41.8,0,161,3.5,1,0.68,0,12,4.7,20,12.4,50,2.2,43.5,43.5,-26.3,1.93,23.9,1.57,44.7,2,0.04,-0.108,-5,46,100,161,1,3.5,43.5,0,0,0,0,0,0,22.1,22.8,1.47,1.52,-0.05
2025,90,Isiah Pacheco,KC,RB,13,Inside Zone,35.59322033898305,36.4,42,45.7,0,161,3.83,1,0.66,0,12,5,29,18,0,2.4,66.7,35.7,-18.6,1.5,38.1,2.33,60.9,5,0.12,-0.052,-2.2,42,100,161,1,3.83,66.7,0,0,0,0,0,0,22.1,21.9,1.7,1.69,0.01
2025,91,Isiah Pacheco,KC,RB,13,Outside Zone,35.59322033898305,41.2,42,58.3,0,160,3.81,0,0.51,0,6,7.7,32,20,0,0,47.6,47.6,-13.7,2.07,26.2,1.74,45.6,4,0.1,-0.196,-8.2,42,100,160,0,3.81,47.6,0,0,0,0,0,0,16,20.4,1.23,1.57,-0.34
2025,92,Aaron Jones,MIN,RB,12,Outside Zone,33.33333333333333,38.8,44,61.1,0,159,3.61,1,1.36,0,5,7.3,45,28.3,100,2.3,47.7,52.3,-23,1.93,36.4,1.68,46.5,6,0.14,-0.177,-7.8,44,100,159,1,3.61,47.7,0,0,0,0,0,0,21.9,26.3,1.82,2.19,-0.37
2025,93,D'Andre Swift,CHI,RB,14,Man/Duo,13.901345291479823,47.7,31,55.4,0,158,5.1,1,0.71,1,10,19.2,78,49.4,60,3.2,64.5,32.3,27.6,2.81,29,2.29,44.9,9,0.29,0.127,3.9,0,0,0,0,0,0,31,100,158,1,5.1,64.5,20.8,17.3,1.49,1.24,0.25
2025,94,Alvin Kamara,NO,RB,11,Inside Zone,35.87786259541985,35.4,47,56.6,0,156,3.32,1,0.66,1,7,6.8,45,28.8,100,2.1,40.4,57.4,-35.6,1.55,42.6,1.77,53.2,6,0.13,-0.412,-19.4,47,100,156,1,3.32,40.4,0,0,0,0,0,0,20.6,23.1,1.87,2.1,-0.23
2025,95,Rico Dowdle,CAR,RB,11,Pull Lead,5.932203389830509,76.2,14,66.7,0,155,11.07,1,0.7,0,7,46.2,136,87.7,100,7.1,64.3,28.6,91.1,5.14,28.6,5.93,53.5,7,0.5,0.538,7.5,0,0,0,0,0,0,14,100,155,1,11.07,64.3,21.5,10.6,1.95,0.96,0.99
2025,96,Christian McCaffrey,SF,RB,14,Man/Duo,9.967845659163988,74.4,31,72.1,0,154,4.97,0,1.1,0,11,16.7,59,38.3,0,0,64.5,32.3,8.8,2.77,25.8,2.19,44.2,7,0.23,0.104,3.2,0,0,0,0,0,0,31,100,154,0,4.97,64.5,15.4,21.1,1.1,1.51,-0.41
2025,97,Woody Marks,HST,RB,12,Outside Zone,27.55102040816326,60,54,63.5,0,154,2.85,1,1.07,0,8,8,57,37,50,1.9,33.3,59.3,-53.2,0.96,53.7,1.89,66.2,2,0.04,-0.373,-20.1,54,100,154,1,2.85,33.3,0,0,0,0,0,0,21.4,27.1,1.78,2.26,-0.48
2025,98,Jordan Mason,MIN,RB,12,Inside Zone,20.125786163522015,43.8,32,49.2,0,153,4.78,2,1.05,1,10,16.7,82,53.6,50,6.3,50,46.9,21.4,1.78,46.9,3,62.7,4,0.13,-0.214,-6.9,32,100,153,2,4.78,50,0,0,0,0,0,0,26.3,19.4,2.19,1.62,0.57
2025,99,Devin Singletary,NYG,RB,14,Inside Zone,32.773109243697476,30.5,39,29.8,0,151,3.87,0,0.65,0,9,2.9,13,8.6,37.5,0,51.3,35.9,-3.9,1.74,23.1,2.13,55,2,0.05,-0.004,-0.1,39,100,151,0,3.87,51.3,0,0,0,0,0,0,15.1,19.4,1.08,1.39,-0.31
2025,100,Ray Davis,BUF,RB,7,Outside Zone,37.93103448275862,17.6,22,18.2,0,150,6.82,0,0.17,0,9,31.8,100,66.7,0,0,68.2,36.4,56.2,3.73,40.9,3.09,45.3,4,0.18,0.236,5.2,22,100,150,0,6.82,68.2,0,0,0,0,0,0,15,10.4,2.14,1.48,0.66
2025,101,Rachaad White,TB,RB,14,Outside Zone,28.030303030303028,38.6,37,36.6,0,149,4.03,0,0.2,0,7,8.1,39,26.2,0,0,48.6,48.6,-9.9,2.19,29.7,1.84,45.6,3,0.08,-0.083,-3.1,37,100,149,0,4.03,48.6,0,0,0,0,0,0,14.9,17.1,1.06,1.22,-0.16
2025,102,Tyrone Tracy,NYG,RB,10,Man/Duo,16.477272727272727,41.9,29,46.8,0,149,5.14,2,0.36,0,8,14.3,66,44.3,0,6.9,65.5,27.6,19.7,3.59,20.7,1.55,30.2,3,0.1,0.22,6.4,0,0,0,0,0,0,29,100,149,2,5.14,65.5,26.9,15.1,2.69,1.51,1.18
2025,103,Jacory Croskey-Merritt,WAS,RB,15,Inside Zone,25.142857142857146,47.1,44,43.1,0,148,3.36,2,3,0,11,2.9,13,8.8,70,4.5,56.8,40.9,-9.1,1.68,36.4,1.68,50,7,0.16,0.006,0.2,44,100,148,2,3.36,56.8,0,0,0,0,0,0,26.8,33.7,1.79,2.25,-0.46
2025,104,Ashton Jeanty,LV,RB,17,Man/Duo,19.172932330827066,89.5,51,89.5,0,144,2.82,1,1.22,0,11,6.1,37,25.7,100,2,47.1,52.9,-62.6,0.92,52.9,1.9,67.4,2,0.04,-0.258,-13.2,0,0,0,0,0,0,51,100,144,1,2.82,47.1,20.4,28,1.2,1.65,-0.45
2025,105,Alvin Kamara,NO,RB,10,Outside Zone,25.190839694656486,39.8,33,64.7,0,142,4.3,0,0.38,0,4,12.5,49,34.5,0,0,36.4,54.5,3.1,2.48,18.2,1.82,42.3,6,0.18,-0.029,-1,33,100,142,0,4.3,36.4,0,0,0,0,0,0,14.2,16.2,1.42,1.62,-0.2
2025,106,Nick Chubb,HST,RB,10,Inside Zone,24.59016393442623,31.6,30,39,0,142,4.73,1,0.59,0,3,14.3,62,43.7,40,3.3,50,43.3,20.8,2.77,26.7,1.97,41.5,2,0.07,-0.098,-3,30,100,142,1,4.73,50,0,0,0,0,0,0,20.2,15.6,2.02,1.56,0.46
2025,107,Samaje Perine,CIN,RB,11,Inside Zone,41.66666666666667,35.6,35,39.3,0,141,4.03,1,0.78,2,15,9.4,54,38.3,25,2.9,54.3,31.4,-6.9,1.4,45.7,2.63,65.2,4,0.11,-0.209,-7.3,35,100,141,1,4.03,54.3,0,0,0,0,0,0,18.1,19.5,1.65,1.77,-0.12
2025,108,Travis Etienne,JAX,RB,13,Pull Lead,6.538461538461539,73.1,17,65.4,0,140,8.24,2,0.33,0,5,29.4,113,80.7,0,11.8,47.1,41.2,60.7,6.24,41.2,2,24.3,5,0.29,0.447,7.6,0,0,0,0,0,0,17,100,140,2,8.24,47.1,26,9.9,2,0.76,1.24
2025,109,Kyle Monangai,CHI,RB,14,Man/Duo,18.93491124260355,49.2,32,49.2,0,140,4.38,0,0.44,0,8,3.6,11,7.9,50,0,56.3,37.5,16.8,2.03,28.1,2.34,53.6,6,0.19,0.094,3,0,0,0,0,0,0,32,100,140,0,4.38,56.3,14,14.9,1,1.07,-0.07
2025,110,David Montgomery,DET,RB,15,Inside Zone,23.417721518987342,44.8,37,42.5,0,139,3.76,3,1.89,0,9,9.7,56,40.3,57.1,8.1,40.5,45.9,-7.1,1.49,35.1,2.27,60.4,4,0.11,-0.075,-2.8,37,100,139,3,3.76,40.5,0,0,0,0,0,0,31.9,26,2.13,1.73,0.4
2025,111,Javonte Williams,DAL,RB,10,Trap,4.761904761904762,66.7,12,70.6,0,139,11.58,0,0.12,0,3,25,98,70.5,0,0,66.7,16.7,78.8,3.42,0,8.17,70.5,4,0.33,0.481,5.8,0,0,0,0,0,0,12,100,139,0,11.58,66.7,13.9,6.7,1.39,0.67,0.72
2025,112,De'Von Achane,MIA,RB,13,Inside Zone,12.184873949579831,51.6,29,48.3,0,139,4.79,0,0.29,0,8,14.3,73,52.5,25,0,51.7,44.8,17.3,3.07,34.5,1.72,36,3,0.1,-0.132,-3.8,29,100,139,0,4.79,51.7,0,0,0,0,0,0,13.9,13.9,1.07,1.07,0
2025,113,Chris Rodriguez,WAS,RB,11,Man/Duo,31.25,35,35,44.9,0,137,3.91,4,2.29,0,12,16,49,35.8,77.8,11.4,62.9,42.9,24.7,1.69,34.3,2.23,56.9,5,0.14,0.159,5.6,0,0,0,0,0,0,35,100,137,4,3.91,62.9,37.7,25,3.43,2.27,1.16
2025,114,Derrick Henry,BLT,RB,5,Trap,5.211726384364821,94.4,16,88.9,0,136,8.5,0,0.1,0,5,20,87,64,0,0,62.5,37.5,65.5,2.19,43.8,6.31,74.3,3,0.19,0.337,5.4,0,0,0,0,0,0,16,100,136,0,8.5,62.5,13.6,7.7,2.72,1.53,1.19
2025,115,Rachaad White,TB,RB,10,Counter,21.96969696969697,53,29,43.9,0,136,4.69,0,0.14,0,8,13.8,54,39.7,0,0,55.2,44.8,-0.8,2.48,27.6,2.21,47.1,9,0.31,-0.028,-0.8,0,0,0,0,0,0,29,100,136,0,4.69,55.2,13.6,14.5,1.36,1.45,-0.09
2025,116,Emanuel Wilson,GB,RB,12,Inside Zone,26.400000000000002,37.5,33,34.4,0,136,4.12,0,0.46,0,5,6.5,22,16.2,16.7,0,57.6,36.4,-6.5,1.79,30.3,2.33,56.6,3,0.09,-0.119,-3.9,33,100,136,0,4.12,57.6,0,0,0,0,0,0,13.6,17,1.13,1.42,-0.29
2025,117,Woody Marks,HST,RB,16,Inside Zone,18.877551020408163,41.1,37,42,0,135,3.65,0,1.22,0,7,6.1,32,23.7,37.5,0,59.5,37.8,-4.3,1.65,32.4,2,54.8,3,0.08,-0.029,-1.1,37,100,135,0,3.65,59.5,0,0,0,0,0,0,13.5,21.2,0.84,1.33,-0.49
2025,118,Kimani Vidal,LAC,RB,12,Power,20,44.9,31,57.4,0,134,4.32,0,0.16,0,3,6.7,30,22.4,33.3,0,54.8,45.2,-6.4,1.65,29,2.68,61.9,1,0.03,-0.057,-1.8,0,0,0,0,0,0,31,100,134,0,4.32,54.8,13.4,15,1.12,1.25,-0.13
2025,119,Aaron Jones,MIN,RB,10,Inside Zone,22.727272727272727,37.5,30,57.7,0,129,4.3,0,0.11,0,8,10.3,39,30.2,100,0,43.3,40,3.4,2.13,30,2.17,50.4,2,0.07,0.168,5.1,30,100,129,0,4.3,43.3,0,0,0,0,0,0,12.9,13.2,1.29,1.32,-0.03
2025,120,Kyle Monangai,CHI,RB,13,Inside Zone,21.301775147928996,51.4,36,50,0,129,3.58,1,2.15,0,7,6.7,20,15.5,40,2.8,44.4,41.7,-14.2,1.81,27.8,1.78,49.6,2,0.06,-0.265,-9.6,36,100,129,1,3.58,44.4,0,0,0,0,0,0,18.9,27.2,1.45,2.09,-0.64
2025,121,Bijan Robinson,ATL,RB,14,Man/Duo,11.149825783972126,51.6,32,50,0,127,3.97,1,0.68,0,13,12.9,43,33.9,25,3.1,65.6,31.3,-3.9,1.97,34.4,2,50.4,9,0.28,-0.14,-4.5,0,0,0,0,0,0,32,100,127,1,3.97,65.6,18.7,17.2,1.34,1.23,0.11
2025,122,Tony Pollard,TEN,RB,14,Power,14.049586776859504,66.7,34,66.7,0,125,3.68,2,1.52,1,7,10,32,25.6,60,5.9,50,44.1,-9.7,1.68,38.2,2,54.4,6,0.18,-0.281,-9.5,0,0,0,0,0,0,34,100,125,2,3.68,50,23.5,22.6,1.68,1.61,0.07
2025,123,Chuba Hubbard,CAR,RB,11,Outside Zone,26.119402985074625,41.3,35,43.8,0,125,3.57,0,0.45,0,7,9.1,31,24.8,0,0,42.9,51.4,-25.5,1.97,40,1.6,44.8,3,0.09,-0.157,-5.5,35,100,125,0,3.57,42.9,0,0,0,0,0,0,12.5,17.8,1.14,1.62,-0.48
2025,124,Aaron Jones,MIN,RB,11,Man/Duo,27.27272727272727,34.6,36,45.6,0,124,3.44,1,1.15,0,7,5.7,30,24.2,33.3,2.8,50,44.4,-39.5,2.11,33.3,1.33,38.7,2,0.06,-0.115,-4.1,0,0,0,0,0,0,36,100,124,1,3.44,50,18.4,23.2,1.67,2.11,-0.44
2025,125,Omarion Hampton,LAC,RB,9,Pull Lead,16.129032258064516,47.8,20,71.4,0,123,6.15,0,0.16,0,7,26.3,72,58.5,0,0,50,40,30.7,3.8,35,2.35,38.2,2,0.1,0.193,3.9,0,0,0,0,0,0,20,100,123,0,6.15,50,12.3,10.2,1.37,1.14,0.23
2025,126,Cam Skattebo,NYG,RB,6,Outside Zone,28.71287128712871,24.6,29,61.7,0,123,4.24,0,0.45,0,6,14.3,58,47.2,50,0,44.8,51.7,-0.4,0.62,48.3,3.62,85.4,11,0.38,-0.087,-2.5,29,100,123,0,4.24,44.8,0,0,0,0,0,0,12.3,15,2.05,2.5,-0.45
2025,127,Javonte Williams,DAL,RB,15,Counter,11.904761904761903,73.8,30,75,0,121,4.03,0,0.78,0,3,3.6,15,12.4,100,0,53.3,46.7,-10.3,1.6,33.3,2.43,60.3,3,0.1,-0.08,-2.4,0,0,0,0,0,0,30,100,121,0,4.03,53.3,12.1,17.8,0.81,1.19,-0.38
2025,128,Chris Rodriguez,WAS,RB,9,Inside Zone,24.107142857142858,29.4,27,32.1,0,121,4.48,1,0.71,0,9,4.3,20,16.5,20,3.7,59.3,33.3,17.6,1.22,33.3,3.26,72.7,5,0.19,-0.027,-0.7,27,100,121,1,4.48,59.3,0,0,0,0,0,0,18.1,14.6,2.01,1.62,0.39
2025,129,Rhamondre Stevenson,NE,RB,9,Inside Zone,20,46.8,26,46.4,0,119,4.58,1,1.68,0,5,13.6,33,27.7,75,3.8,57.7,38.5,14.4,2.08,42.3,2.5,54.6,9,0.35,-0.201,-5.2,26,100,119,1,4.58,57.7,0,0,0,0,0,0,17.9,20.5,1.99,2.28,-0.29
2025,130,Cam Skattebo,NYG,RB,7,Inside Zone,32.67326732673268,27.5,33,51.6,0,119,3.61,1,1.14,1,8,9.7,40,33.6,66.7,3,45.5,48.5,-14.6,0.91,48.5,2.7,74.8,7,0.21,-0.441,-14.5,33,100,119,1,3.61,45.5,0,0,0,0,0,0,16.9,20.2,2.41,2.88,-0.47
2025,131,Kenneth Gainwell,PIT,RB,14,Outside Zone,33.33333333333333,30.5,38,29.7,0,118,3.11,4,3.28,0,7,6.9,29,24.6,66.7,10.5,50,50,-22.3,1.18,50,1.92,61.9,5,0.13,-0.097,-3.7,38,100,118,4,3.11,50,0,0,0,0,0,0,35.8,33.7,2.56,2.41,0.15
2025,132,Bhayshul Tuten,JAX,RB,14,Outside Zone,37.34939759036144,28.2,31,31,0,118,3.81,1,0.91,0,7,3.3,11,9.3,100,3.2,58.1,38.7,-20.3,1.77,32.3,2.03,53.4,3,0.1,-0.032,-1,31,100,118,1,3.81,58.1,0,0,0,0,0,0,17.8,19.3,1.27,1.38,-0.11
2025,133,Rachaad White,TB,RB,10,Man/Duo,19.696969696969695,35.8,26,32.1,0,117,4.5,2,2.22,0,7,4.8,39,33.3,50,7.7,57.7,38.5,23.7,2.85,19.2,1.65,36.8,3,0.12,0.265,6.9,0,0,0,0,0,0,26,100,117,2,4.5,57.7,23.7,22.7,2.37,2.27,0.1
2025,134,Jahmyr Gibbs,DET,RB,9,Pull Lead,7.4074074074074066,83.3,18,75,0,117,6.5,1,0.18,0,2,16.7,79,67.5,0,5.6,44.4,50,35.2,3.39,55.6,3.11,47.9,7,0.39,-0.215,-3.9,0,0,0,0,0,0,18,100,117,1,6.5,44.4,17.7,9.3,1.97,1.03,0.94
2025,135,Jeremy McNichols,WAS,RB,10,Inside Zone,43.18181818181818,19.6,19,18.6,0,116,6.11,1,0.26,1,7,11.1,79,68.1,10,5.3,42.1,36.8,33.7,0.84,42.1,5.26,86.2,6,0.32,0.076,1.4,19,100,116,1,6.11,42.1,0,0,0,0,0,0,16.6,9.8,1.66,0.98,0.68
2025,136,Jonathan Taylor,IND,RB,15,Power,10.8359133126935,87.8,35,85.4,0,116,3.31,4,4.63,0,9,3.6,27,23.3,83.3,11.4,45.7,48.6,-27.5,1.26,42.9,2.06,62.1,5,0.14,0.032,1.1,0,0,0,0,0,0,35,100,116,4,3.31,45.7,35.6,42.1,2.37,2.81,-0.44
2025,137,Zach Charbonnet,SEA,RB,12,Man/Duo,14.130434782608695,37.7,26,39.4,0,116,4.46,0,0.26,0,7,4.2,27,23.3,50,0,61.5,38.5,2.3,2.04,26.9,2.42,54.3,2,0.08,-0.019,-0.5,0,0,0,0,0,0,26,100,116,0,4.46,61.5,11.6,12.9,0.97,1.08,-0.11
2025,138,Bucky Irving,TB,RB,10,Inside Zone,23.699421965317917,60,41,71.9,0,116,2.83,0,0.37,0,7,2.6,12,10.3,0,0,39,43.9,-56.1,1.34,39,1.49,52.6,6,0.15,-0.152,-6.2,41,100,116,0,2.83,39,0,0,0,0,0,0,11.6,19.5,1.16,1.95,-0.79
2025,139,Jaylen Warren,PIT,RB,14,Pull Lead,8.530805687203792,55.9,18,54.5,0,113,6.28,1,0.92,0,6,17.6,58,51.3,100,5.6,72.2,22.2,30.9,2.39,33.3,3.89,61.9,6,0.33,0.295,5.3,0,0,0,0,0,0,18,100,113,1,6.28,72.2,17.3,13.7,1.24,0.98,0.26
2025,140,Emanuel Wilson,GB,RB,9,Man/Duo,27.200000000000003,32.7,34,32.7,0,112,3.29,3,2.11,0,14,12.9,48,42.9,20,8.8,55.9,44.1,-21.7,1.32,38.2,1.97,59.8,1,0.03,0.044,1.5,0,0,0,0,0,0,34,100,112,3,3.29,55.9,29.2,26,3.24,2.89,0.35
2025,141,RJ Harvey,DEN,RB,12,Man/Duo,30.136986301369863,44.2,44,42.3,0,112,2.55,1,1.72,1,7,0,0,0,33.3,2.3,50,52.3,-65.9,1.25,43.2,1.3,50.9,6,0.14,-0.328,-14.4,0,0,0,0,0,0,44,100,112,1,2.55,50,16.2,28.1,1.35,2.34,-0.99
2025,142,Chuba Hubbard,CAR,RB,12,Man/Duo,21.641791044776117,29.7,29,34.1,0,111,3.83,0,0.1,1,5,0,0,0,0,0,62.1,27.6,-16.7,1.79,13.8,2.03,53.2,1,0.03,-0.185,-5.4,0,0,0,0,0,0,29,100,111,0,3.83,62.1,10.1,13.4,0.84,1.12,-0.28
2025,143,Devin Neal,NO,RB,8,Inside Zone,57.89473684210527,27.8,33,39.8,0,111,3.36,1,1.05,0,5,0,0,0,50,3,57.6,33.3,-27.8,1.48,24.2,1.88,55.9,2,0.06,-0.107,-3.5,33,100,111,1,3.36,57.6,0,0,0,0,0,0,17.1,20.2,2.14,2.52,-0.38
2025,144,Derrick Henry,BLT,RB,13,Man/Duo,9.120521172638437,85.7,28,80,0,110,3.93,2,1.91,0,6,13,41,37.3,83.3,7.1,53.6,42.9,9.6,2.07,32.1,1.86,47.3,2,0.07,0.061,1.7,0,0,0,0,0,0,28,100,110,2,3.93,53.6,23,21.5,1.77,1.65,0.12
2025,145,Malik Davis,DAL,RB,9,Inside Zone,42.30769230769231,17.9,22,26.5,0,109,4.95,2,0.86,0,6,5,43,39.4,16.7,9.1,59.1,40.9,18,3.09,27.3,1.86,37.6,1,0.05,0.084,1.8,22,100,109,2,4.95,59.1,0,0,0,0,0,0,22.9,14.3,2.54,1.59,0.95
2025,146,Chris Rodriguez,WAS,RB,8,Outside Zone,20.535714285714285,42.4,23,42.6,0,109,4.74,0,0.09,0,5,18.2,49,45,50,0,60.9,43.5,20.9,1.43,47.8,3.3,69.7,5,0.22,0.011,0.2,23,100,109,0,4.74,60.9,0,0,0,0,0,0,10.9,9.4,1.36,1.17,0.19
2025,147,Blake Corum,LA,RB,12,Inside Zone,20.689655172413794,31.9,30,31.9,0,109,3.63,1,0.99,0,5,3.8,12,11,44.4,3.3,46.7,46.7,-7.4,1.87,26.7,1.77,48.6,8,0.27,-0.067,-2,30,100,109,1,3.63,46.7,0,0,0,0,0,0,16.9,17.6,1.41,1.46,-0.05
2025,148,Dylan Sampson,CLV,RB,10,Outside Zone,40,30.3,26,31.3,0,108,4.15,0,0.32,0,6,11.5,56,51.9,0,0,42.3,57.7,1,1.5,42.3,2.65,63.9,3,0.12,-0.117,-3,26,100,108,0,4.15,42.3,0,0,0,0,0,0,10.8,12.6,1.08,1.26,-0.18
2025,149,Christian McCaffrey,SF,RB,10,Power,7.717041800643088,70.6,24,70.6,0,106,4.42,4,3.61,0,9,16.7,42,39.6,100,16.7,54.2,29.2,22.2,2.13,33.3,2.29,51.9,3,0.13,0.151,3.6,0,0,0,0,0,0,24,100,106,4,4.42,54.2,34.6,30,3.46,3,0.46
2025,150,Saquon Barkley,PHI,RB,11,Pull Lead,7.857142857142857,80,22,78.6,0,105,4.77,0,0.05,0,6,13.6,56,53.3,0,0,50,50,-2.3,2.32,40.9,2.45,51.4,6,0.27,-0.068,-1.5,0,0,0,0,0,0,22,100,105,0,4.77,50,10.5,11,0.95,1,-0.05
2025,151,J.K. Dobbins,DEN,RB,9,Inside Zone,15.032679738562091,41.7,23,62.2,0,105,4.57,1,0.45,0,5,18.2,51,48.6,0,4.3,52.2,52.2,10,2.04,39.1,2.52,55.2,4,0.17,-0.054,-1.2,23,100,105,1,4.57,52.2,0,0,0,0,0,0,16.5,12.2,1.83,1.36,0.47
2025,152,Omarion Hampton,LAC,RB,9,Outside Zone,21.774193548387096,40.6,27,73,0,105,3.89,0,0.13,0,5,12,52,49.5,0,0,44.4,48.1,-3.5,1.56,44.4,2.33,60,7,0.26,-0.149,-4,27,100,105,0,3.89,44.4,0,0,0,0,0,0,10.5,11.6,1.17,1.29,-0.12
2025,153,Javonte Williams,DAL,RB,12,Power,10.317460317460316,68.4,26,76.5,0,104,4,6,5.19,0,11,6.3,30,28.8,90,23.1,65.4,38.5,18.3,1.23,38.5,2.77,69.2,1,0.04,0.218,5.7,0,0,0,0,0,0,26,100,104,6,4,65.4,46.4,39.7,3.87,3.31,0.56
2025,154,RJ Harvey,DEN,RB,12,Pull Lead,15.753424657534246,47.9,23,47.9,0,102,4.43,3,1.61,0,7,10,51,50,100,13,43.5,47.8,6.1,2,47.8,2.43,54.9,4,0.17,0.028,0.6,0,0,0,0,0,0,23,100,102,3,4.43,43.5,28.2,19.2,2.35,1.6,0.75
2025,155,Derrick Henry,BLT,RB,9,Pull Lead,4.88599348534202,65.4,15,57.7,0,101,6.73,3,1.32,0,7,15.4,58,57.4,100,20,53.3,33.3,39.3,3.4,33.3,3.33,49.5,2,0.13,0.281,4.2,0,0,0,0,0,0,15,100,101,3,6.73,53.3,28.1,14.1,3.12,1.56,1.56
