,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Alignment,Alignment,Alignment,Alignment,FP,FP,FP,FP,FP,FP,FP,FP
2026,18,Caleb Douglas,MIA,WR,2,11,72,90,87.9,36,76.6,9,25.7,3.14,0.25,9,72,24.5,113,31.1,12.56,16.14,7,77.8,44,6.29,10,1.43,0,0.18,0,1,0,0,5,0.139,118.8,7,33.3,0,0,8,88.9,0,33.3,1,11.1,0,0,0,0,3,0.43,28.1,5.52,0.646,72.2,27.8,0,0,18.3,17.8,9.15,8.9,0.25,0.51,0.49,17.8
2026,19,Jalen Coker,CAR,WR,2,11,77.94117647058823,83.33333333333334,90.5,53,86.9,15,28.3,2.09,0.28,6.73,101,20.8,111,26.1,7.4,8.54,13,86.7,40,3.08,14,1.08,1,1.57,20,5,1,0,6,0.113,91.9,10,31.3,1,6.7,13,86.7,2,11.1,0,0,2,2,100,1,2,0.15,34.1,0.26,0.47,47.2,50.9,0,1.9,30.1,31.3,15.05,15.67,-0.62,0.57,0.59,31.3
2026,20,Stefon Diggs,WAS,WR,2,11,85.1063829787234,100,65.9,40,66.7,15,28.8,2.55,0.38,10.6,159,31.7,102,34.3,6.8,11.33,9,60,19,2.11,6,0.67,3,1.97,100,4,2,1,8,0.2,120,11,33.3,0,0,11,73.3,3,16.7,2,13.3,3,2,66.7,0,0,0,48.4,-1.17,0.621,30,67.5,0,2.5,37.2,32,18.6,16,2.6,0.93,0.8,32
2026,21,Justin Jefferson,MIN,WR,2,11,69.23076923076923,60,100,36,94.7,9,29,2.81,0.25,13.33,120,51.9,101,55.2,11.22,14.43,7,77.8,18,2.57,5,0.71,1,1.25,50,1,2,1,5,0.139,150.5,8,42.1,1,11.1,9,100,2,14.3,1,11.1,2,1,50,0,1,0.14,30,2.61,1.102,75,22.2,0,2.8,23.1,24.3,11.55,12.17,-0.62,0.64,0.68,24.3
2026,22,Garrett Wilson,NYJ,WR,2,11,79.3103448275862,78.57142857142857,98.7,46,86.8,11,23.4,2.17,0.24,10.09,111,31.3,100,29.2,9.09,11.11,9,81.8,10,1.11,3,0.33,0,0.06,0,0,0,0,5,0.109,104.5,9,32.1,0,0,9,81.8,1,11.1,0,0,1,1,100,0,0,0,27.5,0.96,0.499,84.8,15.2,0,0,19,18.9,9.5,9.45,0.05,0.41,0.41,18.9
2026,23,Romeo Doubs,NE,WR,2,11,77.55102040816327,85.71428571428571,83.6,38,80.9,6,16.7,2.53,0.16,17.83,107,43.7,96,40.2,16,32,3,50,27,9,9,3,0,0.43,0,0,0,0,2,0.053,95.8,4,17.4,1,16.7,5,83.3,3,66.7,2,33.3,0,0,0,0,0,0,22.2,6.27,0.58,84.2,15.8,0,0,12.6,19,6.3,9.49,-3.19,0.33,0.5,19
2026,24,Rashee Rice,KC,WR,2,11,76.19047619047619,85.71428571428571,97.5,48,84.2,6,12,2,0.13,6.33,38,16,96,20.1,16,19.2,5,83.3,66,13.2,28,5.6,1,0.16,50,2,0,0,4,0.083,158.3,6,18.2,2,33.3,6,100,0,66.7,0,0,1,0,0,0,3,0.6,14.3,8.62,0.679,50,50,0,0,20.6,12.1,10.3,6.04,4.26,0.43,0.25,12.1
2026,25,Josh Downs,IND,WR,2,11,80.7017543859649,84.61538461538461,97.2,46,92,11,23.9,2.07,0.24,7.64,84,26.2,95,31.9,8.64,11.88,8,72.7,55,6.88,12,1.5,0,0.15,0,2,0,0,7,0.152,98.7,11,29.7,0,0,8,72.7,1,33.3,0,0,2,2,100,0,0,0,25.6,1.25,0.955,13,87,0,0,17.5,14.1,8.75,7.05,1.7,0.38,0.31,14.1
2026,26,Jalen Coker,CAR,WR,2,12,22.058823529411764,16.666666666666664,86.8,15,88.2,3,17.6,6.2,0.2,26,78,52.7,93,41,31,31,3,100,15,5,0,0,1,0.73,100,0,0,0,3,0.2,158.3,3,27.3,0,0,3,100,2,66.7,0,0,0,0,0,1,1,0.33,20,19.67,2.368,80,20,0,0,18.3,15.2,9.15,7.58,1.57,1.22,1.01,15.2
2026,27,Zay Flowers,BLT,WR,1,11,72.72727272727273,50,21.4,8,42.1,3,18.8,11.13,0.38,11.33,34,18.9,89,45.2,29.67,29.67,3,100,55,18.33,10,3.33,1,0.01,100,0,0,0,3,0.375,158.3,3,30,0,0,3,100,0,33.3,0,0,1,1,100,0,1,0.33,42.9,20.97,3.022,25,62.5,0,12.5,17.9,6.2,17.9,6.15,11.75,2.24,0.77,6.2
2026,28,Kendrick Bourne,ARZ,WR,2,11,100,100,100,52,96.3,11,22,1.65,0.21,4.45,49,15.1,86,27.7,7.82,8.6,10,90.9,41,4.1,22,2.2,0,0.11,0,1,0,0,5,0.096,99.2,9,26.5,0,0,11,100,0,0,1,9.1,1,1,100,0,0,0,23.9,1.53,0.372,38.5,61.5,0,0,18.6,19.1,9.3,9.55,-0.25,0.36,0.37,19.1
2026,29,Chris Godwin,TB,WR,2,11,98.38709677419355,100,96.9,61,88.4,7,12.7,1.41,0.11,4.71,33,6.3,86,24.3,12.29,12.29,7,100,53,7.57,27,3.86,0,0.06,0,0,0,0,5,0.082,117.9,7,16.7,1,14.3,7,100,0,28.6,0,0,1,1,100,0,3,0.43,13.5,5.22,0.967,49.2,50.8,0,0,15.6,13.7,7.8,6.83,0.97,0.26,0.22,13.7
2026,30,Tyquan Thornton,KC,WR,2,11,90.74074074074075,100,97.5,49,86,5,10,1.76,0.1,23.6,118,49.6,86,18,17.2,21.5,4,80,3,0.75,2,0.5,0,0.67,0,0,0,0,2,0.041,118.8,4,12.1,0,0,4,80,3,50,0,0,3,3,100,0,0,0,11.6,6.58,1.522,69.4,26.5,4.1,0,12.6,12.2,6.3,6.09,0.21,0.26,0.25,12.2
2026,31,Malik Washington,MIA,WR,2,11,73.68421052631578,69.23076923076923,89.4,42,89.4,9,25.7,2,0.21,9.22,83,28.2,84,23.1,9.33,14,6,66.7,31,5.17,4,0.67,0,0.03,0,0,0,0,2,0.048,96.5,4,19,1,11.1,7,77.8,1,50,1,11.1,0,0,0,0,1,0.17,27.3,1.29,0.002,33.3,54.8,0,11.9,14.4,14.6,7.2,7.31,-0.11,0.34,0.35,14.6
2026,32,Jaylin Noel,HST,WR,2,11,96.22641509433963,100,62,51,56.7,6,7.6,1.65,0.12,13.6,68,10.5,84,15.4,14,28,3,50,28,9.33,0,0,0,0.2,0,0,0,0,3,0.059,95.8,4,7.4,0,0,4,66.7,1,66.7,0,0,1,0,0,0,0,0,14.3,7.06,0.651,27.5,72.5,0,0,11.4,11.2,5.7,5.6,0.1,0.22,0.22,11.2
2026,33,Luther Burden,CHI,WR,2,11,71.69811320754717,75,96.8,38,88.4,9,25,2.18,0.24,10.78,97,36.1,83,24.6,9.22,13.83,6,66.7,20,3.33,13,2.17,0,0.47,0,2,1,0,3,0.079,56.5,8,38.1,0,0,8,88.9,0,16.7,1,11.1,1,0,0,0,0,0,29,0.53,0.198,31.6,68.4,0,0,14.3,19.1,7.15,9.53,-2.38,0.38,0.5,19.1
2026,34,DJ Moore,BUF,WR,1,11,63.63636363636363,87.5,65.2,21,61.8,7,21.9,3.9,0.33,22.33,134,44.2,82,24.8,11.71,20.5,4,57.1,26,6.5,1,0.25,1,0.03,25,0,0,0,3,0.143,138.1,4,22.2,0,0,4,57.1,3,25,0,0,2,2,100,0,0,0,36.8,2.95,0.73,66.7,28.6,0,4.8,18.2,8.1,18.2,8.06,10.14,0.87,0.38,8.1
2026,35,Brian Thomas,JAX,WR,2,11,94.11764705882352,100,82.5,32,82.1,10,27,2.5,0.31,13.8,138,33.9,80,24.5,8,13.33,6,60,2,0.33,-3,-0.5,0,0.11,0,0,0,0,6,0.188,85.4,8,30.8,0,0,9,90,1,16.7,2,20,4,2,50,0,0,0,33.3,-1.08,0.291,78.1,21.9,0,0,14,18.8,7,9.38,-2.38,0.44,0.59,18.8
2026,36,Elic Ayomanor,TEN,WR,2,11,70.96774193548387,66.66666666666666,49.3,22,44,4,9.5,3.64,0.18,12.25,49,21.1,80,26.4,20,26.67,3,75,40,13.33,9,3,1,0.86,100,2,0,0,3,0.136,156.3,4,14.3,0,0,4,100,0,100,0,0,1,0,0,0,2,0.67,20,11.12,1.929,81.8,18.2,0,0,17,13.1,8.5,6.55,1.95,0.77,0.6,13.1
2026,37,Antonio Williams,WAS,WR,2,11,82.35294117647058,71.42857142857143,53.8,28,46.7,5,9.6,2.79,0.18,11.8,59,11.8,78,26.3,15.6,15.6,5,100,19,3.8,8,1.6,0,0.18,0,1,0,0,4,0.143,118.8,2,6.1,0,0,5,100,1,25,0,0,0,0,0,0,1,0.2,22.7,7.47,1.641,53.6,46.4,0,0,12.8,12.6,6.4,6.29,0.11,0.46,0.45,12.6
2026,38,Josh Palmer,BUF,WR,2,11,65.38461538461539,80,54.3,17,50,4,12.5,4.53,0.24,16.25,65,21.5,77,23.3,19.25,38.5,2,50,18,9,0,0,2,0.81,50,0,0,0,2,0.118,135.4,2,11.1,0,0,4,100,2,100,1,25,1,0,0,0,0,0,22.2,10.53,2.352,52.9,47.1,0,0,21.7,15.2,10.85,7.61,3.24,1.28,0.89,15.2
2026,39,Ryan Miller,MIA,WR,1,11,100,100,7.6,2,11.1,1,6.7,38.5,0.5,41,41,37.6,77,47.8,77,77,1,100,36,36,0,0,1,0.1,100,0,0,0,1,0.5,158.3,1,11.1,0,0,1,100,1,100,0,0,0,0,0,0,0,0,50,62,7.011,0,100,0,0,14.7,5.9,14.7,5.9,8.8,7.35,2.95,5.9
2026,40,Nico Collins,HST,WR,1,11,82.85714285714286,90,34.3,29,85.3,9,30,2.59,0.31,11.89,107,47.1,75,31.5,8.33,10.71,7,77.8,9,1.29,2,0.29,1,0.93,100,2,1,1,3,0.103,138.4,9,33.3,0,0,8,88.9,2,16.7,0,0,4,4,100,0,1,0.14,33.3,-0.5,0.608,93.1,6.9,0,0,20.5,17.7,20.5,17.68,2.82,0.71,0.61,17.7
2026,41,Rome Odunze,CHI,WR,2,11,63.63636363636363,57.14285714285714,81,35,81.4,4,11.1,2.14,0.11,19,76,28.3,75,22.2,18.75,25,3,75,4,1.33,3,1,0,0.15,0,0,0,0,2,0.057,116.7,2,9.5,0,0,4,100,2,66.7,0,0,3,2,66.7,1,0,0,13.8,8.84,1.092,77.1,20,0,2.9,10.5,7.1,5.25,3.53,1.72,0.3,0.2,7.1
2026,42,Dontayvion Wicks,PHI,WR,2,11,87.03703703703704,80,72.6,47,69.1,8,14.3,1.57,0.17,12,96,21,74,19.9,9.25,14.8,5,62.5,7,1.4,3,0.6,0,0.18,0,1,0,0,5,0.106,92.7,7,20,0,0,7,87.5,3,50,1,12.5,2,0,0,0,0,0,19.5,0.6,1.026,70.2,29.8,0,0,12.4,15.8,6.2,7.91,-1.71,0.26,0.34,15.8
2026,43,Michael Wilson,ARZ,WR,2,11,80.3030303030303,92.3076923076923,100,53,98.1,12,24,1.4,0.23,11.25,135,41.7,74,23.9,6.17,10.57,7,58.3,14,2,6,0.86,0,0.14,0,0,0,0,4,0.075,41.7,11,32.4,1,8.3,8,66.7,2,0,0,0,2,1,50,0,0,0,26.1,-2.45,-0.138,67.9,32.1,0,0,14.4,16.2,7.2,8.11,-0.91,0.27,0.31,16.2
2026,44,Mike Evans,SF,WR,2,11,43.90243902439025,70,70.3,18,66.7,7,26.9,4,0.39,10.86,76,56.7,72,34.8,10.29,12,6,85.7,8,1.33,4,0.67,0,0.19,0,1,0,0,6,0.333,109.5,4,23.5,0,0,7,100,0,20,1,14.3,3,3,100,0,0,0,36.8,1.85,1.233,77.8,22.2,0,0,13.2,13.5,6.6,6.76,-0.16,0.73,0.75,13.5
2026,45,Chris Olave,NO,WR,2,12,17.647058823529413,18.181818181818183,84.6,15,78.9,4,23.5,4.6,0.27,19,76,55.9,69,60.5,17.25,34.5,2,50,13,6.5,2,1,0,0.1,0,0,0,0,2,0.133,95.8,3,20,0,0,3,75,1,100,1,25,0,0,0,0,0,0,26.7,7.28,1.007,80,20,0,0,8.9,10.6,4.45,5.32,-0.87,0.59,0.71,10.6
2026,46,Jakobi Meyers,JAX,WR,2,11,77.27272727272727,100,94.7,34,87.2,3,8.1,2,0.09,19,57,14,68,20.8,22.67,22.67,3,100,20,6.67,7,2.33,1,0.82,33.3,0,1,1,3,0.088,158.3,2,7.7,1,33.3,3,100,1,66.7,0,0,1,1,100,0,0,0,9.4,12.04,2.627,73.5,26.5,0,0,15.8,11.7,7.9,5.85,2.05,0.46,0.34,11.7
2026,47,Jaxon Smith-Njigba,SEA,WR,2,11,54.166666666666664,54.54545454545454,100,26,92.9,12,46.2,2.54,0.46,7.83,94,47,66,48.5,5.5,9.43,7,58.3,14,2,6,0.86,1,0.86,100,4,2,1,4,0.154,101.4,12,57.1,2,16.7,9,75,1,16.7,2,16.7,1,0,0,0,0,0,46.2,-2.14,0.268,57.7,34.6,0,7.7,19.6,22.8,9.8,11.39,-1.59,0.75,0.88,22.8
2026,48,Emeka Egbuka,TB,WR,2,11,93.33333333333333,90.9090909090909,94.8,56,81.2,10,18.2,1.18,0.18,15.2,152,29,66,18.6,6.6,9.43,7,70,19,2.71,10,1.43,1,1.02,100,2,2,1,3,0.054,121.2,9,21.4,0,0,7,70,3,0,0,0,2,1,50,0,0,0,20.4,-2.24,0.229,60.7,37.5,1.8,0,19.6,18.1,9.8,9.04,0.76,0.35,0.32,18.1
2026,49,Jameson Williams,DET,WR,2,11,79.48717948717949,66.66666666666666,100,62,95.4,8,13.8,1.05,0.13,12.25,98,25.1,65,15,8.13,16.25,4,50,1,0.25,1,0.25,0,0.98,0,1,1,0,4,0.065,77.6,7,18.4,0,0,8,100,1,33.3,2,25,4,2,50,0,1,0.25,14.5,-0.79,0.388,77.4,22.6,0,0,10.5,21.9,5.25,10.97,-5.72,0.17,0.35,21.9
2026,50,KC Concepcion,CLV,WR,2,11,82.22222222222221,81.81818181818183,87.5,37,84.1,9,26.5,1.76,0.24,3.56,32,13.5,65,21.8,7.22,7.22,9,100,33,3.67,10,1.11,0,0.14,0,1,0,0,3,0.081,96.8,9,33.3,4,44.4,9,100,1,12.5,0,0,1,1,100,0,1,0.11,33.3,0.72,-0.128,18.9,81.1,0,0,15.5,15.8,7.75,7.91,-0.16,0.42,0.43,15.8
2026,51,Dontayvion Wicks,PHI,WR,1,13,1.8518518518518516,10,50,1,100,1,100,64,1,42,42,100,64,100,64,64,1,100,22,22,3,3,0,0.22,0,0,0,0,1,1,118.8,1,100,0,0,1,100,1,100,0,0,0,0,0,0,0,0,100,49,4.174,100,0,0,0,7.4,6.7,7.4,6.73,0.67,7.4,6.73,6.7
2026,52,Puka Nacua,LA,WR,1,13,20,22.22222222222222,32.1,4,80,2,40,16,0.5,18,36,87.8,64,66.7,32,32,2,100,28,14,20,10,0,0.03,0,0,0,0,2,0.5,118.8,2,40,0,0,2,100,0,100,0,0,2,2,100,0,1,0.5,50,21.1,2.247,100,0,0,0,8.4,4.5,8.4,4.5,3.9,2.1,1.13,4.5
2026,53,Tre Harris,LAC,WR,2,11,75,66.66666666666666,100,36,100,6,20,1.78,0.17,15.67,94,26.2,64,29.9,10.67,32,2,33.3,34,17,7,3.5,0,0.1,0,0,0,0,1,0.028,74.3,3,14.3,0,0,4,66.7,1,50,0,0,3,1,33.3,0,0,0,21.4,0.65,0.24,55.6,44.4,0,0,8.4,8.6,4.2,4.28,-0.08,0.23,0.24,8.6
2026,54,Ted Hurst,TB,WR,2,11,92,100,76,46,66.7,10,18.2,1.37,0.22,18.7,187,35.6,63,17.8,6.3,12.6,5,50,4,0.8,1,0.2,0,0.46,0,2,2,0,3,0.065,30.4,8,19,0,0,7,70,5,25,1,10,4,1,25,0,0,0,25,-4.18,-0.413,69.6,30.4,0,0,11.3,15.9,5.65,7.97,-2.32,0.25,0.35,15.9
2026,55,Tetairoa McMillan,CAR,WR,2,12,22.972972972972975,23.52941176470588,89.5,17,100,4,23.5,3.65,0.24,11,44,29.7,62,27.3,15.5,20.67,3,75,20,6.67,49,16.33,0,0.04,0,1,1,0,2,0.118,116.7,3,27.3,0,0,3,75,1,66.7,0,0,0,0,0,0,1,0.33,25,7.24,-0.401,88.2,11.8,0,0,9.2,8.1,4.6,4.05,0.55,0.54,0.48,8.1
2026,56,Alec Pierce,IND,WR,1,11,85.71428571428571,85.71428571428571,43.1,24,48,6,13,2.54,0.25,17.17,103,32.1,61,20.5,10.17,15.25,4,66.7,9,2.25,6,1.5,0,0.18,0,1,0,0,4,0.167,100,6,16.2,0,0,6,100,1,33.3,0,0,3,1,33.3,0,0,0,28.6,0.21,0.316,91.7,8.3,0,0,10.1,14.6,10.1,14.55,-4.45,0.42,0.61,14.6
2026,57,Zay Flowers,BLT,WR,1,12,27.27272727272727,50,23.5,3,50,3,75,20.33,1,19.67,59,95.2,61,87.1,20.33,30.5,2,66.7,29,14.5,3,1.5,0,0.03,0,0,0,0,2,0.667,109.7,3,75,0,0,2,66.7,2,50,0,0,1,1,100,0,0,0,100,9.84,1.328,33.3,66.7,0,0,8.1,5.1,8.1,5.13,2.97,2.7,1.71,5.1
2026,58,Chris Moore,BLT,WR,2,11,76,80,51.8,19,45.2,4,12.1,3.11,0.21,28,112,37.1,59,20.6,14.75,29.5,2,50,22,11,1,0.5,0,0.04,0,0,0,0,2,0.105,95.8,3,13,0,0,2,50,3,50,0,0,0,0,0,0,0,0,25,4.05,0.524,84.2,15.8,0,0,7.9,5.8,3.95,2.92,1.03,0.42,0.31,5.8
